"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","dB(S(2,2)) []","dB(S(3,1)) []","dB(S(3,2)) []","dB(S(3,3)) []"
2.017,-17.5638630262438,-3.48659193348029,-16.8246559449371,-3.4697901033784,-19.4921181875501,-17.5213035146875
2.018,-17.5600045757231,-3.48680985107414,-16.8221414918925,-3.47003580935861,-19.5100719891711,-17.5192249066934
2.019,-17.5561323165254,-3.48702799541409,-16.8196392510663,-3.47028182459485,-19.5280616685349,-17.517156774105
2.02,-17.5522463493246,-3.48724636531314,-16.8171492391396,-3.470528147582,-19.5460873612836,-17.51509913283
2.021,-17.5483467749501,-3.48746495957857,-16.8146714727289,-3.47077477680821,-19.5641492038149,-17.5130519987316
2.022,-17.5444336943827,-3.48768377701183,-16.812205968387,-3.47102171075493,-19.5822473332871,-17.5110153876284
2.023,-17.5405072087505,-3.48790281640862,-16.809752742603,-3.47126894789695,-19.6003818876248,-17.5089893152954
2.024,-17.5365674193241,-3.48812207655889,-16.8073118118034,-3.47151648670236,-19.618553005524,-17.5069737974641
2.025,-17.5326144275129,-3.48834155624685,-16.8048831923525,-3.47176432563262,-19.6367608264579,-17.5049688498237
2.026,-17.5286483348602,-3.48856125425094,-16.8024669005526,-3.47201246314255,-19.6550054906823,-17.5029744880208
2.027,-17.5246692430396,-3.48878116934393,-16.8000629526448,-3.47226089768033,-19.6732871392414,-17.5009907276608
2.028,-17.5206772538502,-3.48900130029285,-16.7976713648096,-3.47250962768754,-19.6916059139731,-17.4990175843076
2.029,-17.5166724692129,-3.48922164585903,-16.7952921531671,-3.47275865159916,-19.7099619575151,-17.4970550734847
2.03,-17.5126549911657,-3.48944220479811,-16.792925333778,-3.47300796784361,-19.7283554133101,-17.4951032106757
2.031,-17.5086249218598,-3.48966297586006,-16.7905709226435,-3.47325757484272,-19.7467864256124,-17.4931620113243
2.032,-17.5045823635555,-3.48988395778918,-16.7882289357064,-3.4735074710118,-19.7652551394927,-17.4912314908355
2.033,-17.5005274186178,-3.49010514932413,-16.7858993888512,-3.4737576547596,-19.7837617008451,-17.4893116645755
2.034,-17.4964601895127,-3.49032654919792,-16.7835822979049,-3.47400812448841,-19.8023062563919,-17.4874025478729
2.035,-17.4923807788026,-3.49054815613791,-16.7812776786372,-3.47425887859396,-19.8208889536906,-17.4855041560184
2.036,-17.4882892891425,-3.4907699688659,-16.7789855467614,-3.47450991546553,-19.8395099411393,-17.4836165042658
2.037,-17.4841858232759,-3.49099198609804,-16.7767059179343,-3.47476123348596,-19.8581693679829,-17.4817396078326
2.038,-17.4800704840307,-3.49121420654489,-16.7744388077575,-3.47501283103161,-19.8768673843193,-17.4798734819002
2.039,-17.4759433743154,-3.49143662891145,-16.7721842317771,-3.47526470647241,-19.8956041411058,-17.4780181416143
2.04,-17.4718045971147,-3.49165925189716,-16.7699422054848,-3.47551685817193,-19.9143797901648,-17.476173602086
2.041,-17.4676542554859,-3.49188207419589,-16.7677127443181,-3.47576928448729,-19.9331944841907,-17.4743398783916
2.042,-17.4634924525546,-3.49210509449598,-16.7654958636607,-3.47602198376927,-19.9520483767556,-17.4725169855733
2.043,-17.4593192915113,-3.49232831148024,-16.7632915788432,-3.47627495436229,-19.9709416223165,-17.47070493864
2.044,-17.4551348756067,-3.49255172382599,-16.7610999051435,-3.47652819460443,-19.9898743762208,-17.4689037525675
2.045,-17.4509393081486,-3.49277533020501,-16.7589208577873,-3.47678170282745,-20.0088467947135,-17.4671134422987
2.046,-17.4467326924975,-3.49299912928363,-16.7567544519485,-3.47703547735684,-20.0278590349438,-17.4653340227448
2.047,-17.4425151320628,-3.49322311972272,-16.7546007027499,-3.47728951651177,-20.0469112549709,-17.463565508785
2.048,-17.4382867302995,-3.49344730017765,-16.7524596252631,-3.47754381860518,-20.0660036137718,-17.4618079152677
2.049,-17.4340475907035,-3.49367166929839,-16.7503312345099,-3.47779838194377,-20.085136271247,-17.4600612570101
2.05,-17.4297978168087,-3.49389622572946,-16.7482155454618,-3.47805320482799,-20.104309388228,-17.4583255487997
2.051,-17.4255375121827,-3.49412096810997,-16.7461125730411,-3.47830828555215,-20.1235231264837,-17.4566008053938
2.052,-17.4212667804232,-3.49434589507363,-16.7440223321212,-3.47856362240434,-20.1427776487275,-17.4548870415206
2.053,-17.4169857251544,-3.49457100524878,-16.7419448375269,-3.47881921366647,-20.1620731186244,-17.4531842718792
2.054,-17.4126944500231,-3.49479629725839,-16.7398801040351,-3.47907505761438,-20.1814097007974,-17.4514925111406
2.055,-17.4083930586954,-3.49502176972004,-16.737828146375,-3.47933115251775,-20.2007875608353,-17.4498117739475
2.056,-17.4040816548526,-3.49524742124604,-16.7357889792289,-3.47958749664016,-20.2202068652995,-17.4481420749153
2.057,-17.399760342188,-3.49547325044331,-16.7337626172322,-3.47984408823916,-20.2396677817312,-17.4464834286322
2.058,-17.395429224403,-3.49569925591348,-16.7317490749743,-3.48010092556621,-20.2591704786585,-17.4448358496598
2.059,-17.3910884052036,-3.49592543625292,-16.7297483669987,-3.48035800686673,-20.278715125604,-17.4431993525335
2.06,-17.3867379882973,-3.49615179005268,-16.7277605078036,-3.48061533038018,-20.2983018930919,-17.4415739517629
2.061,-17.3823780773887,-3.49637831589859,-16.7257855118423,-3.48087289434001,-20.3179309526559,-17.4399596618323
2.062,-17.378008776177,-3.49660501237121,-16.7238233935237,-3.4811306969737,-20.3376024768459,-17.438356497201
2.063,-17.3736301883517,-3.49683187804586,-16.7218741672127,-3.4813887365028,-20.3573166392363,-17.436764472304
2.064,-17.3692424175897,-3.49705891149268,-16.7199378472305,-3.48164701114294,-20.3770736144335,-17.4351836015521
2.065,-17.3648455675518,-3.49728611127658,-16.7180144478553,-3.48190551910387,-20.3968735780831,-17.4336138993325
2.066,-17.3604397418789,-3.49751347595733,-16.7161039833226,-3.48216425858944,-20.4167167068782,-17.4320553800091
2.067,-17.3560250441893,-3.4977410040895,-16.7142064678254,-3.4824232277977,-20.4366031785669,-17.4305080579232
2.068,-17.3516015780749,-3.49796869422252,-16.7123219155151,-3.48268242492083,-20.4565331719603,-17.4289719473937
2.069,-17.347169447098,-3.49819654490072,-16.7104503405014,-3.48294184814523,-20.4765068669407,-17.4274470627172
2.07,-17.3427287547879,-3.49842455466329,-16.7085917568531,-3.48320149565154,-20.4965244444689,-17.4259334181691
2.071,-17.3382796046381,-3.49865272204432,-16.7067461785984,-3.48346136561463,-20.5165860865931,-17.4244310280035
2.072,-17.3338221001024,-3.49888104557285,-16.7049136197254,-3.48372145620364,-20.5366919764566,-17.4229399064538
2.073,-17.3293563445923,-3.49910952377283,-16.703094094182,-3.48398176558204,-20.556842298306,-17.4214600677329
2.074,-17.3248824414733,-3.49933815516319,-16.7012876158773,-3.48424229190756,-20.5770372374999,-17.4199915260339
2.075,-17.3204004940623,-3.49956693825781,-16.699494198681,-3.48450303333238,-20.5972769805166,-17.4185342955303
2.076,-17.3159106056239,-3.49979587156558,-16.6977138564244,-3.48476398800295,-20.6175617149632,-17.4170883903764
2.077,-17.3114128793677,-3.50002495359041,-16.6959466029006,-3.48502515406019,-20.6378916295836,-17.4156538247077
2.078,-17.3069074184451,-3.50025418283122,-16.6941924518651,-3.4852865296394,-20.6582669142675,-17.4142306126414
2.079,-17.3023943259463,-3.50048355778197,-16.6924514170357,-3.48554811287038,-20.6786877600584,-17.4128187682767
2.08,-17.2978737048972,-3.50071307693171,-16.6907235120936,-3.48580990187734,-20.6991543591633,-17.411418305695
2.081,-17.2933456582565,-3.50094273876455,-16.6890087506832,-3.48607189477907,-20.7196669049605,-17.4100292389607
2.082,-17.2888102889124,-3.50117254175972,-16.6873071464127,-3.48633408968884,-20.740225592009,-17.4086515821212
2.083,-17.2842676996804,-3.50140248439156,-16.6856187128547,-3.48659648471448,-20.7608306160574,-17.4072853492074
2.084,-17.2797179932995,-3.50163256512954,-16.6839434635463,-3.48685907795842,-20.7814821740528,-17.4059305542342
2.085,-17.2751612724301,-3.50186278243831,-16.6822814119895,-3.4871218675177,-20.8021804641499,-17.4045872112006
2.086,-17.2705976396506,-3.50209313477769,-16.6806325716517,-3.48738485148397,-20.8229256857203,-17.4032553340903
2.087,-17.2660271974547,-3.50232362060267,-16.6789969559661,-3.48764802794359,-20.8437180393614,-17.4019349368722
2.088,-17.2614500482489,-3.50255423836351,-16.6773745783319,-3.48791139497758,-20.8645577269064,-17.4006260335001
2.089,-17.2568662943491,-3.50278498650565,-16.6757654521151,-3.48817495066169,-20.8854449514327,-17.3993286379139
2.09,-17.2522760379786,-3.50301586346981,-16.6741695906481,-3.48843869306641,-20.9063799172724,-17.3980427640394
2.091,-17.2476793812649,-3.503246867692,-16.6725870072309,-3.48870262025703,-20.9273628300211,-17.3967684257889
2.092,-17.2430764262369,-3.50347799760348,-16.6710177151311,-3.48896673029362,-20.9483938965479,-17.3955056370615
2.093,-17.2384672748228,-3.50370925163087,-16.669461727584,-3.4892310212311,-20.9694733250051,-17.3942544117433
2.094,-17.2338520288468,-3.5039406281961,-16.6679190577935,-3.48949549111923,-20.9906013248378,-17.393014763708
2.095,-17.2292307900269,-3.50417212571644,-16.6663897189321,-3.48976013800268,-21.011778106794,-17.3917867068171
2.096,-17.2246036599723,-3.50440374260457,-16.6648737241415,-3.49002495992105,-21.0330038829344,-17.3905702549203
2.097,-17.2199707401807,-3.50463547726855,-16.6633710865325,-3.49028995490885,-21.0542788666425,-17.3893654218558
2.098,-17.2153321320358,-3.50486732811184,-16.661881819186,-3.49055512099561,-21.0756032726348,-17.3881722214506
2.099,-17.2106879368047,-3.50509929353334,-16.6604059351529,-3.49082045620586,-21.0969773169707,-17.3869906675209
2.1,-17.2060382556357,-3.50533137192744,-16.6589434474547,-3.49108595855913,-21.1184012170634,-17.3858207738726
2.101,-17.2013831895556,-3.50556356168397,-16.6574943690835,-3.49135162607007,-21.1398751916895,-17.3846625543012
2.102,-17.1967228394675,-3.50579586118826,-16.6560587130028,-3.4916174567484,-21.1613994610001,-17.3835160225925
2.103,-17.192057306148,-3.50602826882119,-16.6546364921474,-3.49188344859896,-21.182974246531,-17.3823811925229
2.104,-17.1873866902455,-3.50626078295914,-16.6532277194243,-3.49214959962177,-21.2045997712134,-17.3812580778595
2.105,-17.1827110922771,-3.5064934019741,-16.6518324077125,-3.49241590781203,-21.2262762593848,-17.3801466923606
2.106,-17.1780306126268,-3.5067261242336,-16.6504505698635,-3.49268237116015,-21.2480039367995,-17.3790470497762
2.107,-17.173345351543,-3.50695894810078,-16.6490822187018,-3.49294898765179,-21.2697830306397,-17.3779591638477
2.108,-17.1686554091364,-3.50719187193444,-16.647727367025,-3.49321575526794,-21.2916137695266,-17.376883048309
2.109,-17.1639608853776,-3.507424894089,-16.6463860276045,-3.49348267198482,-21.3134963835309,-17.3758187168862
2.11,-17.159261880095,-3.50765801291455,-16.6450582131853,-3.49374973577406,-21.3354311041848,-17.3747661832983
2.111,-17.1545584929726,-3.50789122675689,-16.6437439364868,-3.49401694460264,-21.3574181644926,-17.3737254612572
2.112,-17.1498508235477,-3.50812453395752,-16.6424432102028,-3.49428429643295,-21.3794577989424,-17.3726965644683
2.113,-17.145138971209,-3.50835793285369,-16.6411560470022,-3.49455178922281,-21.4015502435173,-17.3716795066306
2.114,-17.1404230351944,-3.50859142177839,-16.6398824595287,-3.49481942092554,-21.423695735707,-17.3706743014371
2.115,-17.1357031145889,-3.50882499906042,-16.638622460402,-3.49508718948993,-21.4458945145196,-17.369680962575
2.116,-17.1309793083227,-3.50905866302436,-16.6373760622172,-3.49535509286032,-21.468146820493,-17.3686995037263
2.117,-17.126251715169,-3.50929241199061,-16.6361432775457,-3.49562312897663,-21.4904528957069,-17.3677299385676
2.118,-17.121520433742,-3.50952624427546,-16.6349241189354,-3.49589129577438,-21.5128129837948,-17.3667722807707
2.119,-17.116785562495,-3.50976015819105,-16.633718598911,-3.49615959118468,-21.5352273299557,-17.3658265440031
2.12,-17.1120471997187,-3.50999415204539,-16.6325267299741,-3.49642801313437,-21.5576961809665,-17.3648927419278
2.121,-17.1073054435387,-3.51022822414245,-16.6313485246039,-3.49669655954596,-21.5802197851937,-17.363970888204
2.122,-17.1025603919143,-3.51046237278212,-16.6301839952571,-3.4969652283377,-21.6027983926064,-17.363060996487
2.123,-17.0978121426361,-3.51069659626026,-16.6290331543686,-3.49723401742358,-21.6254322547881,-17.3621630804289
2.124,-17.0930607933244,-3.51093089286873,-16.6278960143513,-3.49750292471341,-21.6481216249492,-17.3612771536787
2.125,-17.0883064414275,-3.51116526089539,-16.6267725875971,-3.49777194811286,-21.67086675794,-17.3604032298823
2.126,-17.0835491842195,-3.51139969862414,-16.6256628864765,-3.49804108552344,-21.6936679102629,-17.3595413226835
2.127,-17.0787891187991,-3.51163420433494,-16.6245669233392,-3.49831033484255,-21.7165253400854,-17.3586914457234
2.128,-17.0740263420873,-3.51186877630384,-16.6234847105146,-3.49857969396356,-21.7394393072528,-17.3578536126412
2.129,-17.0692609508263,-3.51210341280298,-16.6224162603116,-3.49884916077578,-21.7624100733013,-17.3570278370746
2.13,-17.0644930415772,-3.51233811210066,-16.6213615850194,-3.49911873316452,-21.7854379014711,-17.3562141326595
2.131,-17.0597227107188,-3.51257287246133,-16.6203206969075,-3.4993884090112,-21.8085230567194,-17.3554125130307
2.132,-17.0549500544458,-3.5128076921456,-16.619293608226,-3.49965818619322,-21.8316658057337,-17.3546229918223
2.133,-17.0501751687672,-3.51304256941029,-16.618280331206,-3.49992806258413,-21.8548664169451,-17.3538455826674
2.134,-17.0453981495045,-3.51327750250848,-16.6172808780596,-3.50019803605364,-21.8781251605419,-17.3530802991989
2.135,-17.0406190922908,-3.51351248968948,-16.6162952609807,-3.50046810446761,-21.9014423084832,-17.3523271550495
2.136,-17.0358380925684,-3.51374752919888,-16.6153234921447,-3.50073826568814,-21.9248181345122,-17.3515861638519
2.137,-17.0310552455879,-3.51398261927857,-16.6143655837093,-3.50100851757355,-21.9482529141702,-17.3508573392392
2.138,-17.0262706464067,-3.51421775816679,-16.6134215478144,-3.50127885797849,-21.9717469248106,-17.3501406948453
2.139,-17.0214843898871,-3.51445294409811,-16.6124913965823,-3.50154928475387,-21.9953004456125,-17.3494362443047
2.14,-17.0166965706953,-3.51468817530349,-16.6115751421186,-3.50181979574701,-22.018913757595,-17.3487440012532
2.141,-17.0119072833,-3.51492345001032,-16.6106727965115,-3.5020903888016,-22.0425871436313,-17.3480639793279
2.142,-17.0071166219705,-3.51515876644238,-16.6097843718331,-3.50236106175776,-22.0663208884629,-17.3473961921675
2.143,-17.002324680776,-3.51539412281989,-16.6089098801389,-3.50263181245209,-22.090115278714,-17.3467406534125
2.144,-16.9975315535839,-3.51562951735964,-16.6080493334684,-3.50290263871764,-22.1139706029059,-17.3460973767055
2.145,-16.9927373340584,-3.51586494827484,-16.6072027438451,-3.50317353838408,-22.1378871514717,-17.3454663756916
2.146,-16.9879421156596,-3.51610041377524,-16.6063701232774,-3.50344450927758,-22.1618652167708,-17.3448476640181
2.147,-16.9831459916418,-3.51633591206721,-16.6055514837579,-3.50371554922096,-22.1859050931037,-17.3442412553356
2.148,-16.9783490550527,-3.51657144135365,-16.6047468372644,-3.50398665603368,-22.2100070767268,-17.3436471632972
2.149,-16.9735513987317,-3.51680699983408,-16.60395619576,-3.50425782753189,-22.2341714658676,-17.3430654015597
2.15,-16.9687531153089,-3.51704258570466,-16.6031795711932,-3.50452906152843,-22.2583985607393,-17.3424959837833
2.151,-16.9639542972043,-3.51727819715822,-16.6024169754981,-3.50480035583295,-22.2826886635565,-17.3419389236315
2.152,-16.9591550366261,-3.51751383238427,-16.6016684205948,-3.50507170825186,-22.3070420785501,-17.3413942347724
2.153,-16.9543554255698,-3.51774948956904,-16.6009339183898,-3.5053431165884,-22.3314591119825,-17.3408619308777
2.154,-16.9495555558171,-3.51798516689551,-16.6002134807758,-3.5056145786427,-22.3559400721635,-17.340342025624
2.155,-16.9447555189349,-3.51822086254341,-16.5995071196324,-3.50588609221179,-22.3804852694657,-17.3398345326921
2.156,-16.9399554062741,-3.51845657468928,-16.5988148468261,-3.50615765508967,-22.4050950163398,-17.3393394657679
2.157,-16.9351553089686,-3.51869230150647,-16.5981366742104,-3.50642926506727,-22.4297696273307,-17.3388568385421
2.158,-16.9303553179344,-3.5189280411652,-16.5974726136264,-3.50670091993261,-22.4545094190933,-17.3383866647108
2.159,-16.9255555238685,-3.51916379183254,-16.5968226769029,-3.50697261747069,-22.4793147104083,-17.3379289579757
2.16,-16.9207560172477,-3.51939955167249,-16.5961868758563,-3.50724435546369,-22.5041858221983,-17.3374837320439
2.161,-16.9159568883283,-3.51963531884594,-16.5955652222915,-3.50751613169086,-22.5291230775439,-17.3370510006287
2.162,-16.9111582271445,-3.51987109151079,-16.5949577280014,-3.50778794392866,-22.5541268016999,-17.3366307774491
2.163,-16.9063601235079,-3.5201068678219,-16.5943644047676,-3.50805978995077,-22.5791973221116,-17.3362230762308
2.164,-16.9015626670064,-3.52034264593113,-16.5937852643607,-3.5083316675281,-22.6043349684311,-17.3358279107059
2.165,-16.8967659470035,-3.5205784239874,-16.5932203185399,-3.50860357442885,-22.6295400725341,-17.3354452946129
2.166,-16.8919700526373,-3.52081420013669,-16.5926695790539,-3.50887550841857,-22.654812968536,-17.3350752416977
2.167,-16.88717507282,-3.52104997252206,-16.592133057641,-3.50914746726015,-22.6801539928088,-17.3347177657129
2.168,-16.8823810962364,-3.52128573928372,-16.5916107660289,-3.50941944871392,-22.7055634839981,-17.3343728804187
2.169,-16.8775882113441,-3.52152149855901,-16.5911027159353,-3.50969145053763,-22.7310417830393,-17.3340405995824
2.17,-16.872796506372,-3.52175724848248,-16.5906089190681,-3.50996347048651,-22.7565892331751,-17.3337209369795
2.171,-16.8680060693197,-3.52199298718584,-16.5901293871255,-3.51023550631335,-22.782206179972,-17.3334139063929
2.172,-16.863216987957,-3.52222871279808,-16.589664131796,-3.51050755576848,-22.8078929713376,-17.3331195216138
2.173,-16.858429349823,-3.5224644234454,-16.5892131647592,-3.51077961659981,-22.8336499575381,-17.3328377964417
2.174,-16.8536432422258,-3.52270011725135,-16.5887764976855,-3.51105168655294,-22.8594774912147,-17.3325687446843
2.175,-16.848858752241,-3.52293579233678,-16.5883541422364,-3.51132376337111,-22.8853759274014,-17.3323123801581
2.176,-16.8440759667122,-3.52317144681988,-16.5879461100649,-3.51159584479532,-22.9113456235425,-17.3320687166885
2.177,-16.8392949722493,-3.5234070788162,-16.5875524128154,-3.5118679285643,-22.9373869395095,-17.3318377681095
2.178,-16.8345158552287,-3.52364268643874,-16.5871730621243,-3.51214001241458,-22.963500237619,-17.3316195482646
2.179,-16.8297387017923,-3.5238782677979,-16.5868080696196,-3.51241209408058,-22.9896858826503,-17.3314140710065
2.18,-16.824963597847,-3.52411382100156,-16.586457446922,-3.51268417129455,-23.0159442418625,-17.3312213501975
2.181,-16.8201906290644,-3.52434934415507,-16.586121205644,-3.51295624178665,-23.0422756850127,-17.3310413997092
2.182,-16.8154198808799,-3.52458483536133,-16.5857993573909,-3.51322830328507,-23.0686805843736,-17.3308742334236
2.183,-16.8106514384926,-3.52482029272077,-16.585491913761,-3.51350035351594,-23.095159314751,-17.3307198652324
2.184,-16.8058853868642,-3.52505571433141,-16.585198886345,-3.51377239020346,-23.1217122535019,-17.3305783090374
2.185,-16.8011218107194,-3.52529109828887,-16.5849202867272,-3.51404441106989,-23.1483397805523,-17.3304495787509
2.186,-16.7963607945448,-3.52552644268641,-16.5846561264849,-3.51431641383565,-23.175042278415,-17.3303336882957
2.187,-16.7916024225885,-3.52576174561496,-16.584406417189,-3.51458839621928,-23.2018201322077,-17.3302306516053
2.188,-16.7868467788601,-3.52599700516314,-16.5841711704042,-3.51486035593756,-23.2286737296708,-17.3301404826239
2.189,-16.7820939471299,-3.52623221941731,-16.5839503976888,-3.51513229070549,-23.2556034611857,-17.3300631953067
2.19,-16.7773440109287,-3.52646738646157,-16.5837441105954,-3.51540419823638,-23.2826097197923,-17.3299988036202
2.191,-16.7725970535474,-3.5267025043778,-16.5835523206705,-3.51567607624184,-23.3096929012076,-17.329947321542
2.192,-16.7678531580367,-3.52693757124572,-16.5833750394553,-3.51594792243185,-23.3368534038433,-17.3299087630613
2.193,-16.7631124072068,-3.52717258514288,-16.5832122784854,-3.51621973451483,-23.3640916288242,-17.3298831421788
2.194,-16.7583748836269,-3.52740754414468,-16.5830640492912,-3.51649151019761,-23.3914079800061,-17.329870472907
2.195,-16.7536406696252,-3.52764244632447,-16.5829303633979,-3.51676324718553,-23.4188028639941,-17.3298707692703
2.196,-16.7489098472884,-3.52787728975351,-16.5828112323259,-3.51703494318246,-23.4462766901602,-17.329884045305
2.197,-16.7441824984614,-3.52811207250101,-16.5827066675908,-3.51730659589085,-23.4738298706618,-17.3299103150599
2.198,-16.7394587047474,-3.5283467926342,-16.5826166807035,-3.51757820301172,-23.5014628204595,-17.3299495925959
2.199,-16.7347385475073,-3.52858144821833,-16.5825412831707,-3.51784976224481,-23.5291759573352,-17.3300018919863
2.2,-16.7300221078597,-3.5288160373167,-16.5824804864945,-3.51812127128852,-23.5569697019099,-17.3300672273171
2.201,-16.7253094666805,-3.52905055799068,-16.5824343021731,-3.51839272783999,-23.5848444776619,-17.3301456126872
2.202,-16.7206007046032,-3.52928500829978,-16.5824027417009,-3.51866412959512,-23.6128007109445,-17.330237062208
2.203,-16.715895902018,-3.52951938630163,-16.5823858165681,-3.51893547424871,-23.6408388310039,-17.3303415900044
2.204,-16.7111951390724,-3.52975369005208,-16.5823835382616,-3.51920675949429,-23.6689592699968,-17.3304592102139
2.205,-16.7064984956705,-3.52998791760514,-16.5823959182646,-3.51947798302442,-23.6971624630084,-17.3305899369878
2.206,-16.7018060514734,-3.53022206701309,-16.5824229680571,-3.51974914253053,-23.7254488480698,-17.3307337844904
2.207,-16.6971178858984,-3.53045613632644,-16.5824646991159,-3.52002023570309,-23.7538188661755,-17.3308907668997
2.208,-16.6924340781198,-3.53069012359407,-16.5825211229146,-3.52029126023154,-23.7822729613009,-17.3310608984073
2.209,-16.6877547070681,-3.53092402686311,-16.5825922509242,-3.52056221380443,-23.8108115804198,-17.3312441932186
2.21,-16.6830798514301,-3.53115784417908,-16.5826780946125,-3.52083309410943,-23.839435173521,-17.331440665553
2.211,-16.6784095896493,-3.53139157358592,-16.5827786654452,-3.52110389883332,-23.8681441936262,-17.3316503296438
2.212,-16.6737439999253,-3.53162521312597,-16.5828939748851,-3.52137462566214,-23.8969390968062,-17.3318731997383
2.213,-16.6690831602141,-3.53185876084001,-16.5830240343929,-3.5216452722811,-23.9258203421982,-17.3321092900982
2.214,-16.664427148228,-3.53209221476734,-16.583168855427,-3.52191583637474,-23.9547883920221,-17.3323586149996
2.215,-16.6597760414358,-3.53232557294574,-16.5833284494439,-3.52218631562692,-23.983843711597,-17.332621188733
2.216,-16.6551299170624,-3.53255883341157,-16.5835028278979,-3.52245670772082,-24.0129867693575,-17.3328970256036
2.217,-16.6504888520895,-3.53279199419974,-16.5836920022418,-3.52272701033909,-24.0422180368696,-17.3331861399311
2.218,-16.645852923255,-3.53302505334379,-16.5838959839266,-3.52299722116375,-24.071537988847,-17.33348854605
2.219,-16.6412222070534,-3.53325800887591,-16.5841147844016,-3.5232673378764,-24.1009471031658,-17.33380425831
2.22,-16.6365967797358,-3.53349085882694,-16.5843484151149,-3.52353735815813,-24.1304458608808,-17.3341332910754
2.221,-16.6319767173103,-3.53372360122643,-16.5845968875132,-3.52380727968958,-24.16003474624,-17.334475658726
2.222,-16.6273620955415,-3.53395623410268,-16.5848602130422,-3.52407710015107,-24.1897142466995,-17.3348313756566
2.223,-16.6227529899512,-3.53418875548274,-16.5851384031464,-3.52434681722251,-24.2194848529383,-17.3352004562772
2.224,-16.6181494758182,-3.5344211633925,-16.5854314692693,-3.52461642858355,-24.249347058872,-17.3355829150135
2.225,-16.6135516281787,-3.53465345585661,-16.5857394228538,-3.5248859319136,-24.2793013616672,-17.3359787663065
2.226,-16.608959521826,-3.53488563089866,-16.5860622753419,-3.52515532489182,-24.3093482617543,-17.3363880246128
2.227,-16.6043732313114,-3.53511768654109,-16.5864000381752,-3.52542460519723,-24.3394882628416,-17.3368107044046
2.228,-16.5997928309436,-3.53534962080527,-16.5867527227946,-3.52569377050871,-24.3697218719272,-17.3372468201702
2.229,-16.5952183947895,-3.53558143171156,-16.587120340641,-3.52596281850503,-24.4000495993118,-17.3376963864135
2.23,-16.5906499966742,-3.53581311727927,-16.5875029031546,-3.52623174686497,-24.4304719586103,-17.3381594176544
2.231,-16.5860877101811,-3.53604467552678,-16.5879004217758,-3.52650055326727,-24.4609894667635,-17.3386359284289
2.232,-16.5815316086523,-3.53627610447147,-16.5883129079449,-3.52676923539071,-24.491602644049,-17.3391259332888
2.233,-16.5769817651886,-3.53650740212986,-16.588740373102,-3.52703779091418,-24.5223120140915,-17.3396294468027
2.234,-16.5724382526503,-3.53673856651755,-16.5891828286877,-3.52730621751666,-24.5531181038729,-17.3401464835548
2.235,-16.5679011436567,-3.53696959564933,-16.5896402861428,-3.52757451287735,-24.5840214437416,-17.3406770581462
2.236,-16.5633705105872,-3.53720048753914,-16.5901127569082,-3.52784267467562,-24.6150225674209,-17.341221185194
2.237,-16.5588464255808,-3.53743124020018,-16.5906002524255,-3.52811070059111,-24.646122012018,-17.3417788793321
2.238,-16.5543289605371,-3.53766185164484,-16.5911027841367,-3.52837858830374,-24.6773203180307,-17.3423501552109
2.239,-16.5498181871159,-3.53789231988483,-16.5916203634847,-3.52864633549381,-24.7086180293545,-17.3429350274974
2.24,-16.5453141767383,-3.53812264293118,-16.5921530019128,-3.52891393984195,-24.7400156932889,-17.3435335108752
2.241,-16.5408170005864,-3.53835281879426,-16.5927007108652,-3.52918139902925,-24.7715138605425,-17.344145620045
2.242,-16.536326729604,-3.53858284548379,-16.5932635017872,-3.52944871073726,-24.8031130852376,-17.3447713697239
2.243,-16.5318434344968,-3.53881272100897,-16.5938413861249,-3.52971587264805,-24.8348139249144,-17.3454107746462
2.244,-16.5273671857328,-3.53904244337837,-16.5944343753255,-3.5299828824442,-24.8666169405331,-17.3460638495632
2.245,-16.5228980535427,-3.53927201060008,-16.5950424808373,-3.53024973780894,-24.898522696477,-17.3467306092431
2.246,-16.5184361079201,-3.53950142068169,-16.5956657141099,-3.5305164364261,-24.9305317605526,-17.347411068471
2.247,-16.5139814186224,-3.53973067163034,-16.5963040865942,-3.53078297598019,-24.9626447039905,-17.3481052420496
2.248,-16.5095340551704,-3.53995976145274,-16.5969576097426,-3.53104935415649,-24.9948621014438,-17.3488131447984
2.249,-16.5050940868495,-3.54018868815522,-16.5976262950086,-3.53131556864098,-25.0271845309869,-17.3495347915542
2.25,-16.5006615827096,-3.54041744974372,-16.5983101538476,-3.5315816171205,-25.0596125741118,-17.3502701971713
2.251,-16.4962366115659,-3.54064604422388,-16.5990091977163,-3.53184749728269,-25.0921468157244,-17.351019376521
2.252,-16.4918192419991,-3.54087446960107,-16.5997234380734,-3.53211320681615,-25.1247878441385,-17.3517823444922
2.253,-16.4874095423557,-3.54110272388035,-16.6004528863789,-3.53237874341034,-25.1575362510698,-17.3525591159914
2.254,-16.4830075807489,-3.54133080506658,-16.6011975540949,-3.53264410475576,-25.1903926316274,-17.3533497059421
2.255,-16.4786134250587,-3.54155871116443,-16.6019574526853,-3.5329092885439,-25.2233575843045,-17.3541541292857
2.256,-16.4742271429326,-3.54178644017843,-16.6027325936158,-3.53317429246732,-25.2564317109677,-17.354972400981
2.257,-16.4698488017859,-3.54201399011294,-16.6035229883542,-3.53343911421969,-25.2896156168448,-17.3558045360044
