!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 14:13:24
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Phase(°),S21 Phase(°)
1423000000,-144.77426,90.427109
1424000000,-144.79778,90.575386
1425000000,-144.91153,90.140694
1426000000,-145.59309,89.840096
1427000000,-145.20239,89.779381
1428000000,-145.24149,89.353539
1429000000,-145.33551,89.444023
1430000000,-145.32829,88.826744
1431000000,-145.26151,88.753998
1432000000,-145.55481,88.633034
1433000000,-145.42882,88.441856
1434000000,-145.35294,88.225922
1435000000,-145.50273,88.083977
1436000000,-145.83238,87.614464
1437000000,-145.53023,87.659492
1438000000,-145.72154,87.298012
1439000000,-145.73343,87.231689
1440000000,-145.34666,86.91452
1441000000,-145.64607,86.704079
1442000000,-145.71745,86.531746
1443000000,-145.79247,86.443115
1444000000,-146.10291,86.102646
1445000000,-145.6971,85.911095
1446000000,-145.9391,85.721886
1447000000,-146.08646,85.432259
1448000000,-145.77164,85.302025
1449000000,-145.99063,85.233994
1450000000,-145.52911,84.93251
1451000000,-146.17998,84.656891
1452000000,-146.29579,84.388908
1453000000,-146.17285,84.23053
1454000000,-146.14711,84.165039
1455000000,-146.55812,83.614716
1456000000,-146.08759,83.606026
1457000000,-146.0759,83.492218
1458000000,-146.00221,83.121605
1459000000,-145.96544,82.96888
1460000000,-146.4888,82.655243
1461000000,-146.59126,82.227013
1462000000,-146.02713,82.23188
1463000000,-145.7641,82.136513
1464000000,-146.37869,81.947845
1465000000,-146.07079,81.661804
1466000000,-146.13118,81.597351
1467000000,-146.18433,81.211769
1468000000,-146.00351,81.029968
1469000000,-146.0603,80.846367
1470000000,-146.41533,80.481857
1471000000,-146.53394,80.134964
1472000000,-146.3708,80.149536
1473000000,-146.06876,80.059357
1474000000,-146.633,79.697762
1475000000,-146.66841,79.502342
1476000000,-146.68689,79.274994
1477000000,-146.37643,79.116943
1478000000,-145.88254,78.838753
1479000000,-146.04462,78.706665
1480000000,-146.32851,78.443535
