"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","dB(S(2,2)) []","dB(S(3,1)) []","dB(S(3,2)) []","dB(S(3,3)) []"
2.104,-17.0645098767375,-3.5703156692959,-15.8937707038359,-3.5675453917609,-12.4200150597994,-15.9730776143569
2.105,-17.0635951287963,-3.57039079930333,-15.8914024020923,-3.56760936712173,-12.4252699150479,-15.9709228236345
2.106,-17.0626554598107,-3.57046640881127,-15.8890299447952,-3.56767381096671,-12.4305279760214,-15.9687642075966
2.107,-17.0616908779306,-3.57054249770656,-15.8866533629291,-3.56773872330889,-12.4357892458179,-15.9666017968275
2.108,-17.0607013920083,-3.57061906587149,-15.884272687425,-3.5678041041567,-12.4410537275328,-15.9644356218519
2.109,-17.0596870115982,-3.57069611318378,-15.8818879491604,-3.56786995351404,-12.4463214242593,-15.9622657131344
2.11,-17.0586477469574,-3.5707736395166,-15.8794991789586,-3.56793627138017,-12.4515923390882,-15.9600921010795
2.111,-17.0575836090444,-3.57085164473853,-15.8771064075887,-3.56800305774978,-12.4568664751081,-15.9579148160312
2.112,-17.0564946095198,-3.57093012871357,-15.8747096657654,-3.56807031261295,-12.462143835405,-15.9557338882729
2.113,-17.0553807607456,-3.57100909130115,-15.8723089841486,-3.56813803595515,-12.4674244230628,-15.9535493480266
2.114,-17.0542420757849,-3.57108853235612,-15.8699043933432,-3.56820622775726,-12.4727082411629,-15.9513612254533
2.115,-17.0530785684013,-3.57116845172872,-15.8674959238988,-3.56827488799551,-12.4779952927844,-15.9491695506525
2.116,-17.0518902530587,-3.5712488492646,-15.8650836063097,-3.56834401664152,-12.4832855810042,-15.9469743536617
2.117,-17.0506771449208,-3.57132972480481,-15.8626674710144,-3.56841361366229,-12.4885791088968,-15.9447756644564
2.118,-17.0494392598502,-3.57141107818581,-15.8602475483955,-3.56848367902017,-12.4938758795345,-15.9425735129498
2.119,-17.048176614408,-3.57149290923943,-15.8578238687793,-3.56855421267289,-12.499175895987,-15.9403679289928
2.12,-17.046889225853,-3.57157521779289,-15.8553964624358,-3.5686252145735,-12.504479161322,-15.9381589423733
2.121,-17.045577112141,-3.5716580036688,-15.8529653595785,-3.56869668467044,-12.5097856786049,-15.9359465828163
2.122,-17.0442402919241,-3.57174126668514,-15.850530590364,-3.56876862290748,-12.5150954508985,-15.9337308799835
2.123,-17.0428787845497,-3.57182500665526,-15.8480921848918,-3.56884102922373,-12.5204084812638,-15.9315118634733
2.124,-17.0414926100594,-3.5719092233879,-15.8456501732043,-3.56891390355362,-12.5257247727591,-15.9292895628204
2.125,-17.0400817891885,-3.57199391668715,-15.8432045852863,-3.56898724582694,-12.5310443284406,-15.9270640074957
2.126,-17.0386463433645,-3.57207908635246,-15.8407554510652,-3.56906105596878,-12.5363671513622,-15.924835226906
2.127,-17.0371862947064,-3.57216473217864,-15.8383028004104,-3.56913533389958,-12.5416932445757,-15.9226032503939
2.128,-17.0357016660233,-3.57225085395586,-15.8358466631333,-3.56921007953506,-12.5470226111304,-15.9203681072374
2.129,-17.0341924808132,-3.57233745146963,-15.8333870689871,-3.56928529278628,-12.5523552540734,-15.9181298266501
2.13,-17.032658763262,-3.57242452450081,-15.8309240476667,-3.5693609735596,-12.5576911764498,-15.9158884377805
2.131,-17.0311005382419,-3.57251207282561,-15.8284576288084,-3.56943712175668,-12.5630303813022,-15.9136439697122
2.132,-17.0295178313103,-3.57260009621557,-15.8259878419897,-3.56951373727447,-12.568372871671,-15.9113964514639
2.133,-17.0279106687083,-3.57268859443758,-15.8235147167292,-3.56959082000525,-12.5737186505945,-15.9091459119884
2.134,-17.0262790773592,-3.57277756725384,-15.8210382824865,-3.56966836983654,-12.5790677211087,-15.9068923801735
2.135,-17.0246230848668,-3.5728670144219,-15.8185585686619,-3.56974638665119,-12.5844200862473,-15.9046358848409
2.136,-17.0229427195144,-3.57295693569461,-15.8160756045963,-3.56982487032731,-12.589775749042,-15.9023764547467
2.137,-17.0212380102626,-3.57304733082019,-15.8135894195712,-3.56990382073829,-12.5951347125221,-15.9001141185808
2.138,-17.0195089867477,-3.57313819954212,-15.8111000428081,-3.5699832377528,-12.6004969797148,-15.8978489049672
2.139,-17.0177556792805,-3.57322954159925,-15.8086075034689,-3.57006312123477,-12.6058625536451,-15.8955808424634
2.14,-17.0159781188438,-3.57332135672569,-15.8061118306554,-3.57014347104341,-12.6112314373359,-15.8933099595604
2.141,-17.0141763370911,-3.57341364465092,-15.8036130534093,-3.5702242870332,-12.6166036338077,-15.8910362846829
2.142,-17.0123503663444,-3.57350640509968,-15.801111200712,-3.57030556905385,-12.6219791460789,-15.8887598461885
2.143,-17.0105002395925,-3.57359963779204,-15.7986063014843,-3.57038731695034,-12.627357977166,-15.8864806723682
2.144,-17.0086259904888,-3.57369334244336,-15.7960983845869,-3.57046953056292,-12.6327401300831,-15.884198791446
2.145,-17.0067276533496,-3.5737875187643,-15.7935874788195,-3.57055220972707,-12.638125607842,-15.8819142315787
2.146,-17.0048052631514,-3.57388216646082,-15.791073612921,-3.57063535427351,-12.6435144134528,-15.8796270208559
2.147,-17.0028588555296,-3.57397728523418,-15.7885568155695,-3.57071896402821,-12.6489065499229,-15.8773371873001
2.148,-17.0008884667756,-3.57407287478092,-15.7860371153822,-3.5708030388124,-12.6543020202581,-15.875044758866
2.149,-16.9988941338348,-3.57416893479289,-15.7835145409148,-3.57088757844251,-12.6597008274617,-15.8727497634409
2.15,-16.9968758943046,-3.5742654649572,-15.780989120662,-3.57097258273022,-12.6651029745351,-15.8704522288445
2.151,-16.9948337864317,-3.57436246495625,-15.7784608830572,-3.57105805148244,-12.6705084644775,-15.8681521828288
2.152,-16.9927678491097,-3.57445993446775,-15.7759298564722,-3.5711439845013,-12.6759173002858,-15.8658496530778
2.153,-16.990678121877,-3.57455787316466,-15.7733960692173,-3.57123038158418,-12.6813294849552,-15.8635446672077
2.154,-16.9885646449142,-3.57465628071522,-15.770859549541,-3.57131724252364,-12.6867450214786,-15.8612372527665
2.155,-16.9864274590414,-3.57475515678297,-15.7683203256303,-3.57140456710748,-12.6921639128466,-15.8589274372343
2.156,-16.9842666057157,-3.57485450102671,-15.7657784256103,-3.57149235511872,-12.6975861620481,-15.8566152480229
2.157,-16.9820821270288,-3.5749543131005,-15.7632338775439,-3.57158060633559,-12.7030117720697,-15.8543007124759
2.158,-16.9798740657041,-3.5750545926537,-15.7606867094324,-3.57166932053152,-12.708440745896,-15.8519838578686
2.159,-16.9776424650939,-3.5751553393309,-15.7581369492148,-3.57175849747516,-12.7138730865095,-15.8496647114078
2.16,-16.9753873691772,-3.575256552772,-15.755584624768,-3.57184813693037,-12.7193087968906,-15.8473433002318
2.161,-16.9731088225562,-3.57535823261215,-15.7530297639064,-3.57193823865619,-12.7247478800179,-15.8450196514106
2.162,-16.970806870454,-3.57546037848174,-15.7504723943826,-3.57202880240689,-12.7301903388676,-15.8426937919454
2.163,-16.9684815587112,-3.57556299000646,-15.7479125438863,-3.57211982793191,-12.7356361764141,-15.840365748769
2.164,-16.9661329337836,-3.57566606680723,-15.7453502400451,-3.57221131497591,-12.7410853956297,-15.8380355487452
2.165,-16.9637610427387,-3.57576960850027,-15.742785510424,-3.57230326327875,-12.7465379994848,-15.8357032186693
2.166,-16.9613659332529,-3.57587361469701,-15.7402183825255,-3.57239567257545,-12.7519939909476,-15.8333687852678
2.167,-16.9589476536086,-3.57597808500418,-15.7376488837892,-3.57248854259625,-12.7574533729844,-15.8310322751983
2.168,-16.9565062526906,-3.57608301902374,-15.7350770415925,-3.57258187306656,-12.7629161485595,-15.8286937150497
2.169,-16.9540417799835,-3.57618841635293,-15.7325028832497,-3.572675663707,-12.7683823206353,-15.8263531313419
2.17,-16.9515542855683,-3.57629427658421,-15.7299264360124,-3.57276991423336,-12.7738518921719,-15.8240105505258
2.171,-16.9490438201193,-3.57640059930532,-15.7273477270695,-3.57286462435662,-12.7793248661279,-15.8216659989837
2.172,-16.9465104349004,-3.57650738409926,-15.7247667835471,-3.57295979378293,-12.7848012454594,-15.8193195030285
2.173,-16.9439541817623,-3.57661463054427,-15.7221836325082,-3.57305542221364,-12.7902810331211,-15.8169710889045
2.174,-16.9413751131392,-3.57672233821383,-15.7195983009531,-3.57315150934526,-12.7957642320653,-15.8146207827867
2.175,-16.9387732820449,-3.57683050667669,-15.7170108158189,-3.5732480548695,-12.8012508452426,-15.8122686107815
2.176,-16.9361487420698,-3.57693913549685,-15.7144212039799,-3.57334505847323,-12.8067408756015,-15.8099145989257
2.177,-16.9335015473774,-3.57704822423354,-15.7118294922473,-3.5734425198385,-12.8122343260887,-15.8075587731877
2.178,-16.9308317527007,-3.57715777244127,-15.7092357073694,-3.57354043864254,-12.817731199649,-15.8052011594663
2.179,-16.9281394133387,-3.57726777966977,-15.7066398760312,-3.57363881455776,-12.8232314992252,-15.8028417835918
2.18,-16.9254245851529,-3.57737824546405,-15.7040420248549,-3.57373764725171,-12.8287352277581,-15.800480671325
2.181,-16.9226873245638,-3.57748916936434,-15.7014421803994,-3.57383693638716,-12.8342423881869,-15.798117848358
2.182,-16.919927688547,-3.57760055090613,-15.6988403691605,-3.57393668162201,-12.8397529834487,-15.7957533403138
2.183,-16.9171457346296,-3.57771238962016,-15.696236617571,-3.57403688260936,-12.8452670164787,-15.7933871727463
2.184,-16.9143415208868,-3.57782468503243,-15.6936309520005,-3.57413753899745,-12.8507844902103,-15.7910193711405
2.185,-16.9115151059378,-3.57793743666416,-15.6910233987554,-3.57423865042972,-12.8563054075751,-15.7886499609125
2.186,-16.9086665489421,-3.57805064403186,-15.6884139840791,-3.57434021654475,-12.8618297715026,-15.7862789674093
2.187,-16.905795909596,-3.57816430664725,-15.6858027341519,-3.57444223697632,-12.8673575849208,-15.7839064159092
2.188,-16.9029032481284,-3.57827842401732,-15.6831896750906,-3.57454471135334,-12.8728888507555,-15.7815323316212
2.189,-16.8999886252972,-3.57839299564431,-15.6805748329494,-3.57464763929992,-12.878423571931,-15.7791567396859
2.19,-16.8970521023851,-3.5785080210257,-15.6779582337189,-3.57475102043532,-12.8839617513696,-15.7767796651748
2.191,-16.8940937411961,-3.57862349965424,-15.6753399033268,-3.57485485437397,-12.8895033919918,-15.7744011330906
2.192,-16.8911136040512,-3.57873943101791,-15.6727198676378,-3.57495914072547,-12.8950484967163,-15.7720211683672
2.193,-16.8881117537846,-3.57885581459996,-15.6700981524533,-3.57506387909459,-12.90059706846,-15.76963979587
2.194,-16.8850882537398,-3.57897264987888,-15.6674747835116,-3.57516906908124,-12.906149110138,-15.7672570403955
2.195,-16.882043167765,-3.57908993632841,-15.6648497864882,-3.57527471028053,-12.9117046246637,-15.7648729266716
2.196,-16.8789765602098,-3.57920767341757,-15.6622231869953,-3.57538080228273,-12.9172636149487,-15.7624874793576
2.197,-16.8758884959207,-3.57932586061062,-15.6595950105821,-3.57548734467326,-12.9228260839028,-15.7601007230443
2.198,-16.8727790402371,-3.57944449736706,-15.6569652827351,-3.57559433703273,-12.928392034434,-15.757712682254
2.199,-16.8696482589868,-3.57956358314168,-15.6543340288775,-3.57570177893691,-12.9339614694487,-15.7553233814406
2.2,-16.8664962184824,-3.57968311738451,-15.6517012743697,-3.57580966995672,-12.9395343918515,-15.7529328449895
2.201,-16.8633229855169,-3.57980309954083,-15.6490670445091,-3.57591800965827,-12.9451108045453,-15.750541097218
2.202,-16.8601286273592,-3.5799235290512,-15.6464313645305,-3.57602679760284,-12.9506907104311,-15.7481481623748
2.203,-16.8569132117504,-3.58004440535145,-15.6437942596054,-3.57613603334688,-12.9562741124085,-15.7457540646408
2.204,-16.8536768068989,-3.58016572787264,-15.641155754843,-3.57624571644199,-12.9618610133752,-15.7433588281286
2.205,-16.8504194814767,-3.58028749604113,-15.6385158752894,-3.57635584643495,-12.9674514162272,-15.7409624768827
2.206,-16.8471413046149,-3.58040970927854,-15.6358746459282,-3.57646642286775,-12.973045323859,-15.7385650348797
2.207,-16.843842345899,-3.58053236700174,-15.6332320916801,-3.57657744527749,-12.9786427391633,-15.7361665260282
2.208,-16.8405226753653,-3.58065546862288,-15.6305882374034,-3.5766889131965,-12.9842436650311,-15.7337669741691
2.209,-16.8371823634958,-3.5807790135494,-15.6279431078936,-3.57680082615226,-12.9898481043519,-15.7313664030755
2.21,-16.8338214812144,-3.58090300118399,-15.6252967278839,-3.57691318366742,-12.9954560600134,-15.7289648364529
2.211,-16.830440099882,-3.58102743092463,-15.6226491220449,-3.57702598525982,-13.0010675349018,-15.7265622979389
2.212,-16.8270382912924,-3.58115230216458,-15.6200003149847,-3.57713923044248,-13.0066825319017,-15.7241588111041
2.213,-16.8236161276679,-3.58127761429236,-15.6173503312492,-3.5772529187236,-13.0123010538958,-15.7217543994513
2.214,-16.8201736816546,-3.5814033666918,-15.6146991953219,-3.57736704960657,-13.0179231037656,-15.7193490864162
2.215,-16.8167110263181,-3.58152955874199,-15.612046931624,-3.57748162258993,-13.0235486843909,-15.7169428953671
2.216,-16.813228235139,-3.58165618981732,-15.6093935645147,-3.57759663716745,-13.0291777986496,-15.7145358496053
2.217,-16.8097253820083,-3.58178325928747,-15.6067391182908,-3.57771209282806,-13.0348104494186,-15.7121279723649
2.218,-16.8062025412229,-3.58191076651741,-15.6040836171872,-3.57782798905588,-13.0404466395727,-15.7097192868133
2.219,-16.8026597874814,-3.5820387108674,-15.6014270853768,-3.57794432533023,-13.0460863719854,-15.7073098160509
2.22,-16.7990971958789,-3.58216709169299,-15.5987695469705,-3.57806110112562,-13.0517296495288,-15.7048995831114
2.221,-16.795514841903,-3.58229590834506,-15.5961110260175,-3.57817831591176,-13.0573764750733,-15.7024886109618
2.222,-16.7919128014292,-3.58242516016974,-15.593451546505,-3.57829596915354,-13.0630268514877,-15.7000769225026
2.223,-16.788291150716,-3.58255484650852,-15.5907911323587,-3.57841406031105,-13.0686807816394,-15.697664540568
2.224,-16.7846499664005,-3.58268496669816,-15.5881298074424,-3.5785325888396,-13.0743382683944,-15.6952514879258
2.225,-16.7809893254937,-3.58281552007074,-15.5854675955586,-3.57865155418969,-13.0799993146171,-15.6928377872775
2.226,-16.7773093053762,-3.58294650595366,-15.5828045204481,-3.57877095580703,-13.0856639231704,-15.6904234612586
2.227,-16.773609983793,-3.58307792366963,-15.5801406057905,-3.57889079313253,-13.0913320969158,-15.6880085324387
2.228,-16.7698914388497,-3.58320977253668,-15.5774758752039,-3.57901106560231,-13.0970038387135,-15.6855930233214
2.229,-16.7661537490068,-3.58334205186817,-15.5748103522454,-3.57913177264771,-13.1026791514219,-15.6831769563447
2.23,-16.7623969930761,-3.58347476097277,-15.5721440604105,-3.57925291369528,-13.1083580378983,-15.6807603538809
2.231,-16.7586212502153,-3.58360789915449,-15.5694770231341,-3.5793744881668,-13.1140405009984,-15.6783432382369
2.232,-16.7548265999237,-3.58374146571267,-15.5668092637899,-3.57949649547924,-13.1197265435765,-15.675925631654
2.233,-16.7510131220375,-3.58387545994199,-15.5641408056907,-3.57961893504484,-13.1254161684857,-15.6735075563085
2.234,-16.7471808967249,-3.58400988113247,-15.5614716720885,-3.57974180627102,-13.1311093785775,-15.6710890343114
2.235,-16.7433300044817,-3.58414472856947,-15.5588018861747,-3.57986510856045,-13.1368061767021,-15.6686700877089
2.236,-16.7394605261267,-3.58428000153369,-15.5561314710798,-3.57998884131104,-13.1425065657084,-15.6662507384822
2.237,-16.7355725427964,-3.58441569930118,-15.5534604498742,-3.58011300391593,-13.1482105484439,-15.6638310085477
2.238,-16.7316661359411,-3.58455182114337,-15.5507888455676,-3.58023759576348,-13.1539181277547,-15.6614109197575
2.239,-16.7277413873196,-3.58468836632702,-15.5481166811093,-3.58036261623732,-13.1596293064856,-15.6589904938988
2.24,-16.7237983789949,-3.58482533411425,-15.5454439793884,-3.58048806471631,-13.1653440874803,-15.6565697526949
2.241,-16.7198371933294,-3.58496272376258,-15.5427707632342,-3.58061394057455,-13.1710624735809,-15.6541487178046
2.242,-16.7158579129799,-3.58510053452486,-15.5400970554155,-3.58074024318141,-13.1767844676284,-15.6517274108228
2.243,-16.7118606208933,-3.58523876564934,-15.5374228786415,-3.58086697190151,-13.1825100724625,-15.6493058532804
2.244,-16.7078454003018,-3.58537741637964,-15.5347482555614,-3.58099412609471,-13.1882392909215,-15.6468840666447
2.245,-16.7038123347181,-3.58551648595476,-15.5320732087646,-3.58112170511617,-13.1939721258426,-15.6444620723192
2.246,-16.6997615079307,-3.58565597360909,-15.5293977607812,-3.58124970831629,-13.1997085800617,-15.6420398916439
2.247,-16.6956930039993,-3.58579587857242,-15.5267219340816,-3.58137813504073,-13.2054486564136,-15.6396175458957
2.248,-16.6916069072502,-3.58593620006992,-15.5240457510766,-3.58150698463044,-13.2111923577317,-15.6371950562879
2.249,-16.6875033022711,-3.58607693732218,-15.5213692341182,-3.58163625642167,-13.2169396868482,-15.6347724439712
2.25,-16.6833822739072,-3.58621808954517,-15.5186924054986,-3.5817659497459,-13.2226906465943,-15.632349730033
2.251,-16.6792439072558,-3.5863596559503,-15.5160152874516,-3.58189606392994,-13.2284452397999,-15.6299269354983
2.252,-16.675088287662,-3.58650163574436,-15.5133379021514,-3.58202659829586,-13.2342034692938,-15.6275040813294
2.253,-16.6709155007139,-3.5866440281296,-15.5106602717139,-3.58215755216106,-13.2399653379035,-15.625081188426
2.254,-16.666725632238,-3.58678683230365,-15.5079824181959,-3.58228892483819,-13.2457308484555,-15.6226582776257
2.255,-16.6625187682945,-3.58693004745962,-15.5053043635958,-3.58242071563525,-13.2515000037752,-15.6202353697038
2.256,-16.6582949951725,-3.58707367278601,-15.5026261298534,-3.58255292385552,-13.2572728066868,-15.6178124853739
2.257,-16.6540543993855,-3.58721770746678,-15.4999477388502,-3.5826855487976,-13.2630492600134,-15.6153896452874
2.258,-16.6497970676669,-3.58736215068133,-15.4972692124093,-3.58281858975539,-13.2688293665772,-15.6129668700344
2.259,-16.6455230869648,-3.58750700160452,-15.4945905722958,-3.58295204601815,-13.2746131291991,-15.6105441801433
2.26,-16.6412325444381,-3.58765225940664,-15.4919118402168,-3.58308591687042,-13.280400550699,-15.6081215960812
2.261,-16.6369255274512,-3.58779792325349,-15.4892330378215,-3.5832202015921,-13.2861916338959,-15.605699138254
2.262,-16.6326021235699,-3.58794399230627,-15.4865541867011,-3.58335489945842,-13.2919863816076,-15.6032768270066
2.263,-16.6282624205565,-3.58809046572171,-15.4838753083895,-3.58349000973993,-13.2977847966509,-15.600854682623
2.264,-16.6239065063652,-3.58823734265198,-15.4811964243629,-3.58362553170257,-13.3035868818418,-15.5984327253267
2.265,-16.6195344691376,-3.58838462224475,-15.47851755604,-3.58376146460757,-13.3093926399951,-15.5960109752805
2.266,-16.6151463971981,-3.58853230364318,-15.4758387247825,-3.58389780771157,-13.3152020739247,-15.5935894525867
2.267,-16.6107423790495,-3.58868038598592,-15.4731599518947,-3.58403456026653,-13.3210151864436,-15.5911681772878
2.268,-16.6063225033679,-3.58882886840711,-15.470481258624,-3.5841717215198,-13.3268319803636,-15.5887471693659
2.269,-16.6018868589989,-3.58897775003642,-15.4678026661609,-3.58430929071409,-13.332652458496,-15.5863264487435
2.27,-16.5974355349524,-3.589127029999,-15.4651241956392,-3.58444726708751,-13.3384766236509,-15.5839060352832
2.271,-16.5929686203984,-3.58927670741556,-15.4624458681359,-3.5845856498735,-13.3443044786375,-15.5814859487882
2.272,-16.5884862046626,-3.5894267814023,-15.4597677046717,-3.58472443830094,-13.3501360262643,-15.5790662090025
2.273,-16.5839883772215,-3.58957725107096,-15.4570897262109,-3.58486363159407,-13.3559712693386,-15.5766468356106
2.274,-16.5794752276984,-3.58972811552882,-15.4544119536613,-3.58500322897254,-13.3618102106672,-15.5742278482383
2.275,-16.5749468458585,-3.58987937387871,-15.4517344078751,-3.58514322965141,-13.3676528530559,-15.5718092664522
2.276,-16.5704033216047,-3.59003102521898,-15.4490571096481,-3.58528363284114,-13.3734991993097,-15.5693911097608
2.277,-16.5658447449731,-3.59018306864359,-15.4463800797205,-3.58542443774762,-13.3793492522327,-15.5669733976135
2.278,-16.5612712061286,-3.59033550324201,-15.4437033387767,-3.58556564357214,-13.3852030146283,-15.5645561494019
2.279,-16.5566827953603,-3.5904883280993,-15.4410269074455,-3.58570724951142,-13.3910604892991,-15.5621393844591
2.28,-16.5520796030774,-3.59064154229611,-15.4383508063005,-3.58584925475765,-13.3969216790471,-15.5597231220605
2.281,-16.5474617198045,-3.59079514490864,-15.4356750558597,-3.58599165849841,-13.4027865866731,-15.5573073814236
2.282,-16.5428292361776,-3.59094913500871,-15.4329996765862,-3.58613445991675,-13.4086552149777,-15.5548921817083
2.283,-16.5381822429394,-3.59110351166373,-15.430324688888,-3.58627765819118,-13.4145275667605,-15.5524775420171
2.284,-16.5335208309353,-3.59125827393668,-15.4276501131183,-3.58642125249566,-13.4204036448204,-15.5500634813953
2.285,-16.5288450911087,-3.59141342088621,-15.4249759695754,-3.58656524199961,-13.4262834519556,-15.5476500188311
2.286,-16.524155114497,-3.59156895156654,-15.4223022785032,-3.58670962586793,-13.4321669909638,-15.5452371732557
2.287,-16.5194509922274,-3.59172486502752,-15.419629060091,-3.58685440326098,-13.4380542646419,-15.5428249635437
2.288,-16.5147328155122,-3.59188116031466,-15.4169563344738,-3.58699957333464,-13.4439452757862,-15.5404134085133
2.289,-16.5100006756451,-3.59203783646907,-15.4142841217326,-3.58714513524025,-13.4498400271924,-15.5380025269262
2.29,-16.5052546639966,-3.59219489252754,-15.4116124418942,-3.58729108812466,-13.4557385216555,-15.535592337488
2.291,-16.5004948720099,-3.5923523275225,-15.4089413149316,-3.58743743113022,-13.4616407619701,-15.5331828588481
2.292,-16.4957213911968,-3.59251014048203,-15.4062707607639,-3.58758416339479,-13.46754675093,-15.5307741096005
2.293,-16.4909343131336,-3.5926683304299,-15.4036007992569,-3.58773128405176,-13.4734564913287,-15.5283661082833
2.294,-16.4861337294565,-3.59282689638553,-15.4009314502227,-3.58787879223004,-13.4793699859589,-15.5259588733793
2.295,-16.4813197318582,-3.59298583736404,-15.3982627334202,-3.58802668705407,-13.4852872376131,-15.5235524233159
2.296,-16.4764924120832,-3.59314515237625,-15.395594668555,-3.58817496764382,-13.4912082490829,-15.5211467764656
2.297,-16.4716518619239,-3.59330484042867,-15.3929272752799,-3.58832363311484,-13.4971330231597,-15.5187419511459
2.298,-16.4667981732167,-3.59346490052351,-15.3902605731945,-3.58847268257819,-13.5030615626344,-15.5163379656198
2.299,-16.4619314378379,-3.5936253316587,-15.3875945818461,-3.58862211514052,-13.5089938702973,-15.5139348380955
2.3,-16.4570517476995,-3.5937861328279,-15.3849293207291,-3.58877192990405,-13.5149299489385,-15.5115325867271
2.301,-16.4521591947454,-3.59394730302048,-15.3822648092855,-3.58892212596656,-13.5208698013474,-15.5091312296145
2.302,-16.4472538709474,-3.59410884122158,-15.3796010669051,-3.58907270242142,-13.5268134303133,-15.5067307848036
2.303,-16.4423358683011,-3.59427074641206,-15.3769381129254,-3.5892236583576,-13.5327608386249,-15.5043312702867
2.304,-16.4374052788223,-3.59443301756855,-15.3742759666322,-3.58937499285966,-13.5387120290707,-15.5019327040021
2.305,-16.4324621945428,-3.59459565366345,-15.3716146472591,-3.58952670500777,-13.5446670044386,-15.4995351038353
2.306,-16.4275067075065,-3.59475865366491,-15.3689541739882,-3.58967879387772,-13.5506257675165,-15.4971384876181
2.307,-16.4225389097658,-3.59492201653687,-15.36629456595,-3.58983125854089,-13.5565883210917,-15.4947428731295
2.308,-16.4175588933778,-3.59508574123908,-15.3636358422236,-3.58998409806435,-13.5625546679514,-15.4923482780956
2.309,-16.4125667504001,-3.59524982672704,-15.3609780218369,-3.59013731151075,-13.5685248108825,-15.4899547201899
2.31,-16.4075625728872,-3.59541427195211,-15.3583211237664,-3.59029089793843,-13.5744987526716,-15.4875622170335
2.311,-16.402546452887,-3.59557907586143,-15.3556651669381,-3.59044485640134,-13.5804764961051,-15.485170786195
2.312,-16.3975184824368,-3.59574423739797,-15.3530101702269,-3.59059918594914,-13.5864580439691,-15.4827804451912
2.313,-16.3924787535596,-3.59590975550054,-15.350356152457,-3.59075388562712,-13.5924433990496,-15.4803912114868
2.314,-16.3874273582606,-3.59607562910379,-15.3477031324022,-3.59090895447628,-13.5984325641324,-15.4780031024948
2.315,-16.3823643885232,-3.59624185713822,-15.345051128786,-3.59106439153328,-13.6044255420032,-15.4756161355768
2.316,-16.3772899363056,-3.59640843853017,-15.3424001602815,-3.5912201958305,-13.6104223354473,-15.473230328043
2.317,-16.3722040935375,-3.59657537220188,-15.3397502455118,-3.59137636639602,-13.6164229472503,-15.4708456971523
2.318,-16.3671069521159,-3.59674265707144,-15.3371014030502,-3.5915329022536,-13.6224273801972,-15.468462260113
2.319,-16.3619986039017,-3.59691029205284,-15.3344536514202,-3.59168980242278,-13.6284356370735,-15.4660800340823
2.32,-16.3568791407168,-3.59707827605597,-15.3318070090955,-3.59184706591877,-13.6344477206641,-15.463699036167
2.321,-16.3517486543395,-3.5972466079866,-15.3291614945005,-3.59200469175255,-13.6404636337541,-15.4613192834233
2.322,-16.3466072365021,-3.59741528674646,-15.3265171260103,-3.59216267893086,-13.6464833791287,-15.4589407928575
2.323,-16.3414549788868,-3.59758431123315,-15.3238739219508,-3.59232102645616,-13.6525069595728,-15.4565635814256
2.324,-16.3362919731224,-3.59775368034024,-15.3212319005989,-3.59247973332671,-13.6585343778715,-15.4541876660339
2.325,-16.3311183107809,-3.59792339295723,-15.3185910801825,-3.59263879853651,-13.66456563681,-15.4518130635391
2.326,-16.3259340833745,-3.59809344796958,-15.3159514788811,-3.59279822107538,-13.6706007391734,-15.4494397907483
2.327,-16.3207393823514,-3.5982638442587,-15.3133131148252,-3.59295799992891,-13.676639687747,-15.4470678644195
2.328,-16.3155342990936,-3.59843458070197,-15.3106760060974,-3.59311813407848,-13.6826824853161,-15.4446973012614
2.329,-16.3103189249126,-3.59860565617276,-15.3080401707316,-3.59327862250131,-13.6887291346661,-15.442328117934
2.33,-16.3050933510467,-3.59877706954045,-15.3054056267138,-3.59343946417042,-13.6947796385828,-15.4399603310486
2.331,-16.2998576686577,-3.59894881967037,-15.302772391982,-3.59360065805466,-13.7008339998517,-15.4375939571678
2.332,-16.2946119688275,-3.59912090542392,-15.3001404844264,-3.59376220311873,-13.706892221259,-15.4352290128061
2.333,-16.2893563425552,-3.59929332565847,-15.2975099218895,-3.59392409832317,-13.7129543055907,-15.4328655144296
2.334,-16.2840908807535,-3.59946607922746,-15.2948807221665,-3.59408634262437,-13.7190202556332,-15.4305034784566
2.335,-16.2788156742462,-3.59963916498035,-15.2922529030049,-3.59424893497461,-13.7250900741731,-15.4281429212576
2.336,-16.2735308137645,-3.59981258176265,-15.2896264821052,-3.59441187432203,-13.7311637639974,-15.4257838591556
2.337,-16.2682363899443,-3.59998632841595,-15.2870014771208,-3.59457515961064,-13.7372413278931,-15.4234263084261
2.338,-16.2629324933231,-3.60016040377789,-15.2843779056582,-3.59473878978038,-13.7433227686478,-15.4210702852973
2.339,-16.2576192143369,-3.60033480668222,-15.2817557852773,-3.59490276376708,-13.7494080890494,-15.4187158059506
2.34,-16.2522966433171,-3.60050953595875,-15.279135133491,-3.59506708050248,-13.7554972918858,-15.4163628865204
2.341,-16.2469648704879,-3.60068459043341,-15.2765159677662,-3.59523173891426,-13.7615903799458,-15.4140115430944
2.342,-16.241623985963,-3.60085996892825,-15.2738983055231,-3.59539673792602,-13.7676873560183,-15.4116617917139
2.343,-16.2362740797431,-3.60103567026143,-15.271282164136,-3.59556207645732,-13.7737882228925,-15.4093136483741
2.344,-16.2309152417125,-3.60121169324726,-15.2686675609331,-3.59572775342366,-13.7798929833584,-15.4069671290237
