Freq(Hz),S11 Log Mag(dB),S11 Phase(deg),S21 Log Mag(dB),S21 Phase(deg),S31 Log Mag(dB),S31 Phase(deg),S41 Log Mag(dB),S41 Phase(deg),,S11_HFSS,S21_HFSS,S31_HFSS,S41_HFSS,,S21-S31,S21-S31_HFSS
2567000000,-29.633888,187.83904,-3.0773792,-112.21484,-3.4855115,-204.4633,-20.164951,-36.806835,,-27.79118223,-3.388750956,-3.79173816,-26.71138832,,92.24846,89.14919709
2568000000,-29.472126,189.4812,-3.0762789,-111.90126,-3.4644411,-204.43451,-20.051624,-36.659218,,-27.68643152,-3.389294343,-3.792373677,-26.58336646,,92.53325,89.14812517
2569000000,-29.393272,190.30576,-3.0743377,-112.27835,-3.4519336,-204.78351,-19.999187,-36.81813,,-27.58197583,-3.389855056,-3.793007924,-26.4572646,,92.50516,89.1470734
2570000000,-29.165983,191.77866,-3.0561004,-112.63087,-3.4690251,-204.90126,-19.944056,-37.083084,,-27.47785421,-3.390433078,-3.793640909,-26.33302744,,92.27039,89.14604223
2571000000,-29.217796,190.85596,-3.0714931,-112.41459,-3.4565835,-204.7944,-19.876328,-36.860657,,-27.37410246,-3.391028396,-3.794272639,-26.21060206,,92.37981,89.14503213
2572000000,-29.035051,190.86548,-3.0784779,-112.67929,-3.4832053,-204.82364,-19.8601,-37.21093,,-27.27075333,-3.391640993,-3.794903122,-26.08993776,,92.14435,89.14404353
2573000000,-29.138716,192.20796,-3.0464411,-112.62159,-3.4675744,-205.03682,-19.786482,-37.16922,,-27.16783671,-3.392270856,-3.795532365,-25.97098596,,92.41523,89.14307691
2574000000,-28.913599,193.91611,-3.0695715,-112.57514,-3.4685576,-205.11276,-19.689564,-37.039585,,-27.0653798,-3.392917968,-3.796160378,-25.85370006,,92.53762,89.1421327
2575000000,-28.91214,193.68082,-3.0745137,-112.76093,-3.464505,-205.02974,-19.67292,-37.095028,,-26.96340731,-3.393582315,-3.796787168,-25.73803536,,92.26881,89.14121136
2576000000,-28.73374,194.10788,-3.0564053,-112.91472,-3.4675722,-205.40041,-19.597208,-37.493336,,-26.86194159,-3.394263881,-3.797412744,-25.62394892,,92.48569,89.14031335
2577000000,-28.607473,194.45813,-3.087038,-112.97992,-3.4876471,-205.25203,-19.559513,-37.387627,,-26.76100278,-3.39496265,-3.798037115,-25.51139952,,92.27211,89.1394391
2578000000,-28.509436,195.96072,-3.077234,-112.9464,-3.4777141,-205.39532,-19.485006,-37.45826,,-26.66060902,-3.395678608,-3.798660289,-25.40034753,,92.44892,89.13858906
2579000000,-28.344486,196.64441,-3.0584452,-113.42325,-3.4689047,-205.59113,-19.433157,-37.716759,,-26.56077652,-3.396411738,-3.799282277,-25.29075484,,92.16788,89.13776369
2580000000,-28.315664,196.18642,-3.0574586,-113.28168,-3.486973,-205.59225,-19.374195,-37.743969,,-26.46151971,-3.397162026,-3.799903087,-25.18258478,,92.31057,89.13696342
2581000000,-28.114491,196.86638,-3.0783603,-113.3457,-3.4813578,-205.84628,-19.337851,-37.937752,,-26.36285138,-3.397929454,-3.800522729,-25.07580208,,92.50058,89.13618871
2582000000,-28.151962,197.41872,-3.0769625,-113.58917,-3.499053,-206.02261,-19.310089,-37.815975,,-26.26478279,-3.398714009,-3.801141213,-24.97037273,,92.43344,89.13543999
2583000000,-28.108875,198.7576,-3.0614595,-113.19344,-3.4348114,-205.53625,-19.232914,-37.86739,,-26.16732379,-3.399515672,-3.801758549,-24.86626401,,92.34281,89.13471771
2584000000,-27.820927,199.62762,-3.048568,-113.6873,-3.4345973,-205.96506,-19.183558,-38.096184,,-26.07048287,-3.40033443,-3.802374747,-24.76344434,,92.27776,89.1340223
2585000000,-27.911392,199.60857,-3.0662925,-113.42588,-3.4838686,-206.07326,-19.11681,-38.155182,,-25.97426732,-3.401170265,-3.802989818,-24.66188329,,92.64738,89.13335421
2586000000,-27.69836,199.58408,-3.06182,-113.55701,-3.4729829,-206.14066,-19.058399,-38.246662,,-25.87868332,-3.402023161,-3.803603771,-24.5615515,,92.58365,89.13271388
2587000000,-27.553923,201.20287,-3.0569324,-113.77705,-3.4779127,-206.1656,-19.021196,-38.299484,,-25.78373595,-3.402893103,-3.804216619,-24.46242063,,92.38855,89.13210174
2588000000,-27.498566,200.28363,-3.0801334,-113.96315,-3.471338,-206.3407,-18.980543,-38.410511,,-25.68942937,-3.403780074,-3.804828371,-24.36446332,,92.37755,89.13151824
2589000000,-27.285418,200.88988,-3.0711615,-113.89137,-3.4960563,-206.51312,-18.927778,-38.62759,,-25.5957668,-3.404684058,-3.80543904,-24.26765312,,92.62175,89.13096379
2590000000,-27.355885,201.64673,-3.0732102,-114.11684,-3.498414,-206.59238,-18.887123,-38.714291,,-25.50275068,-3.405605038,-3.806048636,-24.1719645,,92.47554,89.13043885
2591000000,-27.2733,202.61038,-3.1076562,-114.2178,-3.4926383,-206.54167,-18.849701,-38.696114,,-25.41038264,-3.406542999,-3.806657171,-24.07737276,,92.32387,89.12994384
2592000000,-27.136318,203.0313,-3.1046214,-114.34784,-3.4786119,-206.76115,-18.810602,-38.68322,,-25.31866364,-3.407497922,-3.807264656,-23.98385403,,92.41331,89.12947919
2593000000,-27.050629,202.2005,-3.0625703,-114.31679,-3.4806287,-206.77443,-18.703049,-38.978237,,-25.22759399,-3.408469793,-3.807871105,-23.8913852,,92.45764,89.12904534
2594000000,-26.922026,203.05319,-3.089628,-114.22475,-3.516613,-207.07701,-18.706203,-39.02224,,-25.1371734,-3.409458593,-3.808476528,-23.79994392,,92.85226,89.12864271
2595000000,-26.814289,203.76865,-3.0793231,-114.5574,-3.4799984,-206.93295,-18.626316,-39.295731,,-25.04740105,-3.410464307,-3.809080938,-23.70950854,,92.37555,89.12827173
2596000000,-26.732273,203.77939,-3.069344,-114.50995,-3.4540598,-207.07445,-18.546249,-39.033447,,-24.95827559,-3.411486917,-3.809684347,-23.6200581,,92.5645,89.12793282
2597000000,-26.637709,204.32512,-3.0859172,-114.88364,-3.4439752,-207.34819,-18.52961,-39.43692,,-24.86979526,-3.412526407,-3.810286769,-23.5315723,,92.46455,89.12762643
2598000000,-26.362026,204.83435,-3.0571568,-114.92334,-3.4747214,-207.55586,-18.456364,-39.555687,,-24.78195783,-3.413582759,-3.810888216,-23.44403144,,92.63252,89.12735296
2599000000,-26.411409,204.87195,-3.0739057,-115.16874,-3.4880192,-207.50209,-18.440447,-39.904236,,-24.69476074,-3.414655956,-3.8114887,-23.35741646,,92.33335,89.12711284
2600000000,-26.367081,205.20992,-3.0829148,-114.97552,-3.4888544,-207.43074,-18.397352,-39.609283,,-24.60820105,-3.415745982,-3.812088236,-23.27170885,,92.45522,89.12690649
2601000000,-26.245504,205.71001,-3.0649719,-115.26887,-3.4687769,-207.63687,-18.334572,-39.583202,,-24.52227551,-3.416852819,-3.812686837,-23.18689066,,92.368,89.12673433
2602000000,-26.043509,205.97023,-3.07739,-115.05223,-3.4839835,-207.60776,-18.296059,-39.736782,,-24.43698059,-3.417976449,-3.813284515,-23.10294449,,92.55553,89.12659679
2603000000,-26.01844,205.70886,-3.0749402,-115.21152,-3.5068018,-207.62442,-18.245653,-39.746479,,-24.35231252,-3.419116856,-3.813881285,-23.01985343,,92.4129,89.12649428
2604000000,-25.91304,206.90118,-3.0885599,-115.3502,-3.4657712,-207.87212,-18.200768,-40.097202,,-24.26826725,-3.420274021,-3.81447716,-22.93760107,,92.52192,89.12642722
2605000000,-25.794863,206.85435,-3.1234453,-115.41575,-3.5017562,-207.8768,-18.202429,-40.123753,,-24.18484056,-3.421447928,-3.815072155,-22.85617148,,92.46105,89.12639601
2606000000,-25.704138,207.04216,-3.0781443,-115.41226,-3.4582522,-208.04453,-18.087132,-40.187721,,-24.10202803,-3.422638559,-3.815666284,-22.77554916,,92.63227,89.12640109
2607000000,-25.714342,207.08476,-3.1106112,-115.40982,-3.4962504,-207.90646,-18.090755,-40.197613,,-24.01982508,-3.423845895,-3.816259561,-22.69571908,,92.49664,89.12644285
2608000000,-25.68788,207.74942,-3.056962,-115.53713,-3.4670582,-208.16261,-18.001637,-40.322021,,-23.93822695,-3.42506992,-3.816852,-22.61666661,,92.62548,89.12652172
2609000000,-25.605118,208.09457,-3.0983641,-115.69131,-3.5077221,-208.25969,-18.011086,-40.413506,,-23.85722879,-3.426310614,-3.817443617,-22.53837754,,92.56838,89.12663809
2610000000,-25.318323,208.49388,-3.0663285,-115.77155,-3.4512703,-208.51826,-17.917004,-40.635525,,-23.7768256,-3.427567962,-3.818034425,-22.46083804,,92.74671,89.12679239
2611000000,-25.283623,208.02904,-3.0850487,-116.07864,-3.4775615,-208.33464,-17.895832,-40.704674,,-23.6970123,-3.428841943,-3.818624441,-22.38403465,,92.256,89.12698501
2612000000,-25.209351,208.4437,-3.0992539,-115.88539,-3.4524689,-208.58162,-17.830618,-40.75758,,-23.61778371,-3.430132541,-3.819213679,-22.3079543,,92.69623,89.12721637
2613000000,-25.106733,208.90298,-3.112673,-116.14227,-3.5172734,-208.81683,-17.825268,-40.963684,,-23.53913458,-3.431439737,-3.819802154,-22.23258425,,92.67456,89.12748686
2614000000,-24.967955,209.52892,-3.1095159,-116.15604,-3.5225949,-208.91751,-17.782274,-41.081017,,-23.46105959,-3.432763513,-3.820389882,-22.15791209,,92.76147,89.1277969
2615000000,-24.908657,209.3105,-3.1149757,-116.16026,-3.4919004,-208.9026,-17.73082,-41.028519,,-23.38355338,-3.434103851,-3.820976879,-22.08392576,,92.74234,89.12814688
2616000000,-24.772295,209.7084,-3.1032424,-116.23939,-3.5023351,-208.76245,-17.664495,-41.106892,,-23.30661054,-3.435460731,-3.82156316,-22.0106135,,92.52306,89.1285372
2617000000,-24.945557,209.92747,-3.1460052,-116.22676,-3.4815948,-208.77795,-17.630108,-40.760628,,-23.23022563,-3.436834136,-3.822148742,-21.93796385,,92.55119,89.12896827
2618000000,-24.83432,209.23775,-3.1079347,-116.61642,-3.5133452,-209.11646,-17.625143,-41.339531,,-23.15439317,-3.438224047,-3.822733639,-21.86596565,,92.50004,89.12944048
2619000000,-24.795155,210.17015,-3.1421909,-116.51031,-3.5081313,-208.9617,-17.576056,-41.350601,,-23.07910767,-3.439630446,-3.823317869,-21.79460803,,92.45139,89.12995423
2620000000,-24.511784,209.9628,-3.0979552,-116.66956,-3.4455764,-209.20682,-17.496445,-41.367897,,-23.00436364,-3.441053313,-3.823901448,-21.72388039,,92.53726,89.13050992
2621000000,-24.424103,211.01218,-3.1046159,-116.82682,-3.4761362,-209.50989,-17.460817,-41.674202,,-22.93015558,-3.442492631,-3.824484391,-21.65377238,,92.68307,89.13110793
2622000000,-24.386776,210.63861,-3.1235228,-117.08212,-3.4919336,-209.50301,-17.405977,-41.7966,,-22.85647799,-3.443948379,-3.825066717,-21.58427392,,92.42089,89.13174867
2623000000,-24.276836,211.26865,-3.1118793,-116.91723,-3.4582531,-209.42252,-17.375454,-41.572403,,-22.78332537,-3.445420539,-3.825648441,-21.51537518,,92.50529,89.13243251
2624000000,-24.138391,211.28625,-3.0704918,-117.00846,-3.463136,-209.72453,-17.311197,-42.088757,,-22.71069225,-3.446909092,-3.82622958,-21.44706657,,92.71607,89.13315986
2625000000,-24.061785,211.12958,-3.1400759,-117.21789,-3.5152109,-209.82074,-17.324694,-42.089424,,-22.63857316,-3.448414019,-3.826810152,-21.37933872,,92.60285,89.1339311
2626000000,-24.06155,210.85767,-3.0797083,-117.20211,-3.4795957,-210.12811,-17.232016,-42.041142,,-22.56696266,-3.449935301,-3.827390174,-21.3121825,,92.926,89.13474661
2627000000,-23.943153,211.82143,-3.0786488,-117.39371,-3.4712548,-209.98103,-17.22187,-42.273094,,-22.49585534,-3.451472918,-3.827969662,-21.24558898,,92.58732,89.13560679
2628000000,-23.805521,211.5036,-3.1321449,-117.40565,-3.4825161,-209.91437,-17.166611,-42.331978,,-22.4252458,-3.453026852,-3.828548635,-21.17954945,,92.50872,89.13651201
2629000000,-23.900999,212.19939,-3.0964255,-117.46512,-3.4984338,-209.99486,-17.14994,-42.286846,,-22.35512869,-3.454597081,-3.82912711,-21.11405541,,92.52974,89.13746266
2630000000,-23.826368,212.29422,-3.1227577,-117.44357,-3.5027468,-210.11575,-17.116854,-42.386349,,-22.2854987,-3.456183588,-3.829705104,-21.04909855,,92.67218,89.13845912
2631000000,-23.787159,212.15715,-3.0989769,-117.74287,-3.5091829,-210.30681,-17.079363,-42.714268,,-22.21635053,-3.457786352,-3.830282635,-20.98467075,,92.56394,89.13950177
2632000000,-23.65538,213.15955,-3.1249385,-117.59896,-3.4944096,-210.28716,-17.021378,-42.622215,,-22.14767894,-3.459405355,-3.830859722,-20.92076408,,92.6882,89.14059099
2633000000,-23.559048,212.63663,-3.1463633,-117.798,-3.4857228,-210.57597,-17.010361,-42.803242,,-22.07947873,-3.461040575,-3.831436382,-20.85737079,,92.77797,89.14172715
2634000000,-23.559895,213.1261,-3.1222913,-117.99614,-3.4644575,-210.71469,-16.950184,-43.046993,,-22.01174473,-3.462691993,-3.832012633,-20.79448331,,92.71855,89.14291063
2635000000,-23.408623,212.83327,-3.1149554,-117.98517,-3.4883554,-210.61172,-16.905041,-43.030258,,-21.94447185,-3.464359589,-3.832588494,-20.73209422,,92.62655,89.14414181
2636000000,-23.33007,213.49091,-3.0949843,-118.14322,-3.4788716,-210.90718,-16.856081,-43.441628,,-21.877655,-3.466043344,-3.833163983,-20.67019629,,92.76396,89.14542105
2637000000,-23.296585,213.89859,-3.1376958,-118.16209,-3.5089526,-210.87123,-16.835541,-43.301464,,-21.81128916,-3.467743236,-3.833739119,-20.60878243,,92.70914,89.14674873
2638000000,-23.158312,213.66405,-3.1192086,-118.1435,-3.4822919,-210.8412,-16.779718,-43.364124,,-21.74536937,-3.469459247,-3.834313919,-20.54784572,,92.6977,89.14812522
2639000000,-23.164433,213.43059,-3.1452119,-118.37484,-3.5065207,-211.02565,-16.787115,-43.414654,,-21.67989071,-3.471191355,-3.834888404,-20.48737937,,92.65081,89.14955088
2640000000,-22.998857,214.08028,-3.1430893,-118.39592,-3.5008314,-211.13812,-16.721189,-43.427021,,-21.6148483,-3.472939541,-3.835462592,-20.42737676,,92.7422,89.15102608
2641000000,-22.924709,213.99927,-3.1448395,-118.59216,-3.4942987,-211.26926,-16.708187,-43.578457,,-21.55023732,-3.474703783,-3.836036502,-20.3678314,,92.6771,89.15255119
2642000000,-22.885393,214.20883,-3.1199253,-118.59848,-3.4630558,-211.33775,-16.646866,-43.851326,,-21.48605302,-3.476484062,-3.836610152,-20.30873693,,92.73927,89.15412657
2643000000,-22.878759,214.51721,-3.1351311,-118.54445,-3.5013113,-211.36076,-16.627348,-43.679585,,-21.42229068,-3.478280356,-3.837183562,-20.25008715,,92.81631,89.15575259
2644000000,-22.762968,214.23997,-3.1346672,-118.69347,-3.4866502,-211.65216,-16.549334,-43.989868,,-21.35894563,-3.480092646,-3.837756752,-20.19187596,,92.95869,89.15742959
2645000000,-22.695076,214.51146,-3.1272304,-118.82438,-3.5124068,-211.73604,-16.540756,-44.0196,,-21.29601328,-3.48192091,-3.83832974,-20.1340974,,92.91166,89.15915795
2646000000,-22.585564,214.18195,-3.1626921,-118.94287,-3.4947808,-211.66348,-16.531879,-44.286896,,-21.23348906,-3.483765127,-3.838902546,-20.07674564,,92.72061,89.16093802
2647000000,-22.555368,214.66193,-3.1534801,-119.02999,-3.4995885,-211.79819,-16.449295,-44.24966,,-21.17136849,-3.485625277,-3.839475191,-20.01981496,,92.7682,89.16277015
2648000000,-22.506313,214.23389,-3.1419401,-118.91458,-3.4641962,-211.7688,-16.412571,-44.188202,,-21.10964711,-3.487501339,-3.840047692,-19.96329976,,92.85422,89.1646547
2649000000,-22.406607,214.84065,-3.1626117,-119.1403,-3.5049253,-211.83961,-16.41345,-44.380917,,-21.04832053,-3.489393291,-3.840620071,-19.90719456,,92.69931,89.16659202
2650000000,-22.437769,214.68057,-3.1360343,-119.05178,-3.4828391,-211.84801,-16.342979,-44.464081,,-20.98738442,-3.491301113,-3.841192346,-19.85149397,,92.79623,89.16858247
2651000000,-22.428764,214.87445,-3.1592453,-119.24681,-3.4833722,-212.2047,-16.33942,-44.613972,,-20.92683449,-3.493224782,-3.841764539,-19.79619273,,92.95789,89.1706264
2652000000,-22.29604,214.6369,-3.1232309,-119.21748,-3.4931462,-212.05301,-16.257595,-44.806896,,-20.86666651,-3.495164278,-3.842336668,-19.74128567,,92.83553,89.17272415
2653000000,-22.225023,214.93147,-3.1513357,-119.58088,-3.4972658,-212.3688,-16.279861,-45.00024,,-20.80687631,-3.49711958,-3.842908755,-19.68676774,,92.78792,89.17487606
2654000000,-22.144962,214.45767,-3.1654785,-119.44516,-3.5231998,-212.42361,-16.240536,-44.929699,,-20.74745977,-3.499090665,-3.843480819,-19.63263397,,92.97845,89.1770825
2655000000,-22.111254,215.08209,-3.1535716,-119.45259,-3.4770129,-212.34154,-16.168875,-44.986866,,-20.6884128,-3.501077512,-3.844052881,-19.57887949,,92.88895,89.17934379
2656000000,-22.038008,215.51642,-3.1434751,-119.55003,-3.491132,-212.69138,-16.135319,-45.256672,,-20.62973141,-3.5030801,-3.844624961,-19.52549952,,93.14135,89.18166028
2657000000,-21.986202,215.22038,-3.1806479,-119.7432,-3.5186477,-212.63626,-16.129322,-45.201778,,-20.57141161,-3.505098406,-3.845197079,-19.4724894,,92.89306,89.18403232
2658000000,-21.846634,215.12953,-3.17045,-119.97304,-3.4859204,-212.81528,-16.103979,-45.401077,,-20.5134495,-3.507132409,-3.845769257,-19.41984453,,92.84224,89.18646024
2659000000,-21.861944,215.70851,-3.1415873,-119.66345,-3.4941239,-212.73502,-16.018847,-45.483608,,-20.45584121,-3.509182087,-3.846341514,-19.3675604,,93.07157,89.18894438
2660000000,-21.798897,215.31192,-3.1945174,-120.0611,-3.5143089,-213.05742,-16.025673,-45.595951,,-20.39858294,-3.511247418,-3.846913872,-19.31563259,,92.99632,89.19148507
2661000000,-21.737816,215.34123,-3.1783822,-120.22966,-3.5392375,-213.1022,-16.001049,-45.659294,,-20.34167091,-3.51332838,-3.847486351,-19.26405678,,92.87254,89.19408265
2662000000,-21.709743,215.99852,-3.1766632,-120.30287,-3.5085368,-213.1506,-15.946514,-45.797478,,-20.28510143,-3.515424951,-3.848058972,-19.21282869,,92.84773,89.19673746
2663000000,-21.598242,215.74696,-3.1582294,-120.32926,-3.4821668,-213.30467,-15.917217,-45.902248,,-20.22887084,-3.517537107,-3.848631756,-19.16194417,,92.97541,89.19944982
2664000000,-21.657806,216.20157,-3.1691253,-120.28886,-3.4872622,-213.33676,-15.881297,-46.117771,,-20.17297551,-3.519664828,-3.849204724,-19.1113991,,93.0479,89.20222007
2665000000,-21.54059,216.00403,-3.1779006,-120.32705,-3.4994977,-213.28159,-15.838447,-46.095116,,-20.11741188,-3.52180809,-3.849777897,-19.06118946,,92.95454,89.20504853
2666000000,-21.499699,216.22646,-3.1585267,-120.37101,-3.5104365,-213.58237,-15.819897,-46.179482,,-20.06217645,-3.52396687,-3.850351296,-19.0113113,,93.21136,89.20793553
2667000000,-21.46022,215.57199,-3.1567473,-120.74249,-3.5193484,-213.81459,-15.771811,-46.445076,,-20.00726574,-3.526141148,-3.850924943,-18.96176074,,93.0721,89.2108814
2668000000,-21.317154,216.70207,-3.1735704,-120.81882,-3.504684,-213.89148,-15.756459,-46.543549,,-19.95267634,-3.528330898,-3.851498859,-18.91253396,,93.07266,89.21388646
2669000000,-21.325624,215.88565,-3.1753531,-120.78635,-3.5019712,-213.78288,-15.737659,-46.629078,,-19.89840486,-3.5305361,-3.852073064,-18.86362723,,92.99653,89.21695103
2670000000,-21.259985,216.50323,-3.1783605,-120.82326,-3.5040431,-213.8855,-15.713763,-46.701591,,-19.84444799,-3.532756729,-3.852647581,-18.81503687,,93.06224,89.22007542
2671000000,-21.255728,215.96492,-3.1836686,-121.09689,-3.4998913,-214.3266,-15.67044,-46.996731,,-19.79080243,-3.534992763,-3.853222431,-18.76675927,,93.22971,89.22325998
2672000000,-21.084166,216.31367,-3.1677375,-121.05426,-3.4871039,-214.00816,-15.59808,-46.820602,,-19.73746495,-3.537244179,-3.853797636,-18.71879088,,92.9539,89.22650499
2673000000,-21.100161,216.70586,-3.1874418,-121.06281,-3.4879169,-214.06194,-15.603866,-47.050873,,-19.68443237,-3.539510954,-3.854373216,-18.67112821,,92.99913,89.2298108
2674000000,-21.113667,215.83286,-3.1878862,-121.21671,-3.5100956,-214.42764,-15.574881,-47.063183,,-19.63170152,-3.541793064,-3.854949194,-18.62376783,,93.21093,89.2331777
2675000000,-20.997923,216.15402,-3.1826472,-121.17884,-3.5087812,-214.47884,-15.513205,-47.001522,,-19.5792693,-3.544090486,-3.855525591,-18.57670639,,93.3,89.23660601
2676000000,-20.877491,216.18376,-3.1710351,-121.29353,-3.5002053,-214.52055,-15.485194,-47.249062,,-19.52713264,-3.546403197,-3.85610243,-18.52994056,,93.22702,89.24009605
2677000000,-20.817698,216.30177,-3.1783257,-121.52148,-3.5028634,-214.64597,-15.469611,-47.424614,,-19.47528854,-3.548731173,-3.856679731,-18.48346711,,93.12449,89.24364812
2678000000,-20.887838,216.77122,-3.19871,-121.50049,-3.5226068,-214.62556,-15.447863,-47.518982,,-19.42373399,-3.55107439,-3.857257517,-18.43728282,,93.12507,89.24726253
2679000000,-20.728207,216.31653,-3.2059157,-121.68739,-3.5127327,-214.76874,-15.432929,-47.779209,,-19.37246607,-3.553432826,-3.857835809,-18.39138456,,93.08135,89.25093958
2680000000,-20.578045,217.16832,-3.1914175,-121.55059,-3.5235832,-214.70354,-15.40212,-47.543179,,-19.32148187,-3.555806455,-3.85841463,-18.34576923,,93.15295,89.25467959
2681000000,-20.635925,216.79233,-3.1891115,-121.92466,-3.5212896,-214.9912,-15.35879,-48.072819,,-19.27077853,-3.558195255,-3.858994001,-18.3004338,,93.06654,89.25848285
2682000000,-20.591921,217.10333,-3.2075,-121.73513,-3.4976499,-214.7722,-15.326757,-47.762215,,-19.22035324,-3.560599201,-3.859573944,-18.25537528,,93.03707,89.26234966
2683000000,-20.568735,216.44821,-3.2124949,-121.89973,-3.5289559,-215.23122,-15.306998,-47.95739,,-19.17020321,-3.56301827,-3.860154482,-18.21059072,,93.33149,89.26628034
2684000000,-20.407785,217.11815,-3.1848369,-121.95329,-3.5124497,-215.24847,-15.255869,-48.267483,,-19.1203257,-3.565452436,-3.860735637,-18.16607723,,93.29518,89.27027516
2685000000,-20.42424,216.88211,-3.1898687,-122.1354,-3.509007,-215.3784,-15.228436,-48.414806,,-19.070718,-3.567901677,-3.86131743,-18.12183198,,93.243,89.27433444
2686000000,-20.350716,216.75143,-3.2171943,-122.04416,-3.5457284,-215.37543,-15.210027,-48.353436,,-19.02137744,-3.570365967,-3.861899884,-18.07785215,,93.33127,89.27845847
2687000000,-20.295261,217.09952,-3.179121,-122.37927,-3.5103545,-215.50845,-15.155228,-48.711693,,-18.97230138,-3.572845282,-3.862483021,-18.034135,,93.12918,89.28264753
2688000000,-20.29991,217.02534,-3.2414873,-122.3159,-3.5344107,-215.644,-15.146596,-48.68063,,-18.92348724,-3.575339598,-3.863066863,-17.99067782,,93.3281,89.28690193
2689000000,-20.241161,217.2724,-3.239512,-122.32741,-3.5159376,-215.64874,-15.15254,-48.703362,,-18.87493245,-3.57784889,-3.863651433,-17.94747794,,93.32133,89.29122195
2690000000,-20.129829,216.9312,-3.2313721,-122.38712,-3.5249515,-215.70775,-15.124909,-48.780342,,-18.82663448,-3.580373134,-3.864236753,-17.90453274,,93.32063,89.29560789
2691000000,-20.055931,217.40651,-3.2085214,-122.72131,-3.5114257,-215.95314,-15.041817,-49.07486,,-18.77859084,-3.582912304,-3.864822844,-17.86183963,,93.23183,89.30006002
2692000000,-20.06098,217.02643,-3.2177684,-122.73083,-3.5079339,-216.14552,-15.029891,-48.984516,,-18.73079907,-3.585466377,-3.86540973,-17.81939607,,93.41469,89.30457864
2693000000,-19.992058,217.13977,-3.2319911,-122.69019,-3.5239801,-216.03822,-15.008198,-48.964336,,-18.68325675,-3.588035326,-3.865997433,-17.77719957,,93.34803,89.30916402
2694000000,-20.004992,217.47575,-3.1915805,-122.76669,-3.4889882,-216.14482,-14.945899,-49.275101,,-18.63596149,-3.590619127,-3.866585975,-17.73524765,,93.37813,89.31381646
2695000000,-19.867136,216.84932,-3.2349186,-122.87057,-3.5187678,-216.19,-14.947036,-49.357647,,-18.58891092,-3.593217755,-3.867175379,-17.69353789,,93.31943,89.31853623
2696000000,-19.930908,217.45604,-3.2532878,-123.2194,-3.5659816,-216.49315,-14.945783,-49.530098,,-18.54210271,-3.595831185,-3.867765667,-17.65206791,,93.27375,89.32332362
2697000000,-19.809523,217.02785,-3.2275317,-123.23241,-3.5509462,-216.64383,-14.886766,-49.759182,,-18.49553458,-3.59845939,-3.868356861,-17.61083535,,93.41142,89.32817889
2698000000,-19.80267,217.33125,-3.236424,-123.14678,-3.5326252,-216.68826,-14.868329,-49.823971,,-18.44920425,-3.601102347,-3.868948984,-17.5698379,,93.54148,89.33310233
2699000000,-19.743992,217.16309,-3.248661,-123.18674,-3.5432949,-216.6568,-14.846457,-49.695213,,-18.4031095,-3.603760029,-3.869542058,-17.52907327,,93.47006,89.33809421
2700000000,-19.660059,217.28189,-3.2391744,-123.33591,-3.5106382,-216.86821,-14.835179,-49.93882,,-18.35724811,-3.606432411,-3.870136107,-17.48853922,,93.5323,89.3431548
2701000000,-19.640236,217.69212,-3.208549,-123.31361,-3.5106962,-216.91772,-14.771753,-50.095448,,-18.3116179,-3.609119467,-3.870731152,-17.44823354,,93.60411,89.34828438
2702000000,-19.587296,217.52853,-3.2031531,-123.47536,-3.4992552,-217.12881,-14.710846,-50.296261,,-18.26621674,-3.611821172,-3.871327216,-17.40815405,,93.65345,89.35348321
2703000000,-19.519833,217.54414,-3.2524757,-123.49107,-3.5115383,-217.0643,-14.705801,-50.02383,,-18.22104251,-3.614537499,-3.871924321,-17.3682986,,93.57323,89.35875156
2704000000,-19.52322,217.46196,-3.2416649,-123.60983,-3.5377326,-217.07076,-14.717073,-50.114452,,-18.17609311,-3.617268423,-3.87252249,-17.32866507,,93.46093,89.3640897
2705000000,-19.480076,217.37994,-3.2841792,-123.60081,-3.5288348,-217.11513,-14.670799,-50.232338,,-18.13136649,-3.620013917,-3.873121746,-17.28925139,,93.51432,89.3694979
2706000000,-19.372501,217.62134,-3.2397537,-123.69971,-3.5284348,-217.38046,-14.620582,-50.393089,,-18.08686061,-3.622773956,-3.873722111,-17.25005549,,93.68075,89.37497642
2707000000,-19.34885,217.57327,-3.2438946,-123.84382,-3.5387375,-217.48325,-14.614676,-50.534489,,-18.04257346,-3.625548513,-3.874323608,-17.21107535,,93.63943,89.38052551
2708000000,-19.311758,217.4541,-3.2277267,-123.86523,-3.546387,-217.48442,-14.556775,-50.858734,,-17.99850306,-3.628337562,-3.874926259,-17.17230898,,93.61919,89.38614545
2709000000,-19.217932,217.60204,-3.2215769,-124.07077,-3.4737759,-217.69772,-14.512993,-50.991619,,-17.95464746,-3.631141076,-3.875530087,-17.13375441,,93.62695,89.39183648
2710000000,-19.210957,217.38104,-3.2573826,-124.25091,-3.5319996,-217.82327,-14.561351,-50.826294,,-17.91100473,-3.63395903,-3.876135114,-17.09540971,,93.57236,89.39759887
2711000000,-19.215353,217.42822,-3.2658403,-123.99273,-3.5335205,-217.48204,-14.52199,-51.217213,,-17.86757296,-3.636791395,-3.876741364,-17.05727296,,93.48931,89.40343286
2712000000,-19.129635,217.64604,-3.2631657,-124.06673,-3.5439539,-218.08994,-14.484148,-51.11565,,-17.82435029,-3.639638147,-3.877348857,-17.01934228,,94.02321,89.40933873
