Freq,M,H
2.865,85.15403651,96.64359
2.866,85.14664635,96.37748
2.867,85.13930876,96.91591
2.868,85.13202388,96.62681
2.869,85.12479186,96.81467
2.87,85.11761283,96.52239
2.871,85.11048693,96.9787
2.872,85.1034143,96.94499
2.873,85.09639505,96.96622
2.874,85.08942934,96.81199
2.875,85.08251728,96.80938
2.876,85.07565901,96.89737
2.877,85.06885465,96.79453
2.878,85.06210433,96.80179
2.879,85.05540817,97.01067
2.88,85.0487663,97.03514
2.881,85.04217883,97.14238
2.882,85.03564589,97.01448
2.883,85.02916759,97.07492
2.884,85.02274405,97.11414
2.885,85.01637538,97.05417
2.886,85.0100617,97.18071
2.887,85.00380313,97.24121
2.888,84.99759976,97.22828
2.889,84.99145171,97.25586
2.89,84.98535909,97.24872
2.891,84.979322,97.25025
2.892,84.97334056,97.47046
2.893,84.96741485,97.17395
2.894,84.96154499,97.26229
2.895,84.95573107,97.35455
2.896,84.9499732,97.32129
2.897,84.94427146,97.21721
2.898,84.93862597,97.2555
2.899,84.93303681,97.39459
2.9,84.92750407,97.53057
2.901,84.92202786,97.35873
2.902,84.91660825,97.59684
2.903,84.91124534,97.642
2.904,84.90593922,97.70407
2.905,84.90068997,97.71406
2.906,84.89549768,97.66333
2.907,84.89036244,97.71808
2.908,84.88528432,97.78444
2.909,84.88026341,97.74487
2.91,84.87529978,97.80693
2.911,84.87039352,97.72833
2.912,84.8655447,97.9945
2.913,84.8607534,97.80197
2.914,84.8560197,97.65889
2.915,84.85134366,97.87194
2.916,84.84672536,98.06287
2.917,84.84216488,97.89667
2.918,84.83766227,97.7836
2.919,84.83321761,97.90407
2.92,84.82883096,98.19719
2.921,84.8245024,98.20244
2.922,84.82023198,97.94391
2.923,84.81601977,98.07293
2.924,84.81186583,98.12215
2.925,84.80777022,98.10928
2.926,84.803733,98.25813
2.927,84.79975423,98.33047
2.928,84.79583397,98.03842
2.929,84.79197227,98.1549
2.93,84.78816918,98.0522
2.931,84.78442476,98.22969
2.932,84.78073907,98.26622
2.933,84.77711215,98.30344
2.934,84.77354405,98.40306
2.935,84.77003482,98.39738
2.936,84.76658451,98.578
2.937,84.76319316,98.36282
2.938,84.75986082,98.37056
2.939,84.75658754,98.56068
2.94,84.75337335,98.61192
2.941,84.7502183,98.55594
2.942,84.74712243,98.5745
2.943,84.74408578,98.68356
2.944,84.74110838,98.62469
2.945,84.73819027,98.61801
2.946,84.73533149,98.84789
2.947,84.73253208,98.8602
2.948,84.72979206,98.83168
2.949,84.72711147,98.75941
2.95,84.72449034,98.83251
2.951,84.72192871,99.00991
2.952,84.71942659,98.79338
2.953,84.71698402,98.9108
2.954,84.71460103,99.00398
2.955,84.71227763,99.02295
2.956,84.71001387,98.63542
2.957,84.70780975,98.87663
2.958,84.70566531,99.16578
2.959,84.70358056,99.21753
2.96,84.70155552,98.79373
2.961,84.69959023,99.25606
2.962,84.69768468,99.06639
2.963,84.6958389,99.03157
2.964,84.69405292,99.1987
2.965,84.69232673,99.33072
2.966,84.69066036,99.11089
2.967,84.68905383,99.28542
2.968,84.68750713,99.24677
2.969,84.68602029,99.21776
2.97,84.68459332,99.1979
2.971,84.68322622,99.38919
2.972,84.68191901,99.41091
2.973,84.68067168,99.43004
2.974,84.67948426,99.49601
2.975,84.67835673,99.51927
2.976,84.67728911,99.42565
2.977,84.67628141,99.58551
2.978,84.67533362,99.38864
2.979,84.67444574,99.57454
2.98,84.67361778,99.63822
2.981,84.67284974,99.62981
2.982,84.67214161,99.75758
2.983,84.67149339,99.68518
2.984,84.67090509,99.65702
2.985,84.67037669,99.79399
2.986,84.66990819,99.8646
2.987,84.66949959,99.76697
2.988,84.66915088,100.02245
2.989,84.66886206,99.9702
2.99,84.6686331,99.93218
2.991,84.66846401,100.04653
2.992,84.66835478,100.1626
2.993,84.66830539,99.95508
2.994,84.66831583,100.05438
2.995,84.66838609,99.9862
2.996,84.66851616,100.21925
2.997,84.66870602,100.07989
2.998,84.66895565,100.19238
2.999,84.66926505,99.95701
3,84.66963419,100.24962
3.001,84.67006305,100.27153
3.002,84.67055162,100.28484
3.003,84.67109988,100.28467
3.004,84.67170781,100.35077
3.005,84.67237538,100.36935
3.006,84.67310258,100.44905
3.007,84.67388938,100.34448
3.008,84.67473576,100.45294
3.009,84.67564169,100.41159
3.01,84.67660715,100.68033
3.011,84.67763212,100.35234
3.012,84.67871656,100.59189
3.013,84.67986045,100.64864
3.014,84.68106377,100.77895
3.015,84.68232647,100.6393
3.016,84.68364854,100.70719
3.017,84.68502995,100.86487
3.018,84.68647065,100.76746
3.019,84.68797063,100.81525
3.02,84.68952984,100.57848
3.021,84.69114826,100.83117
3.022,84.69282584,100.79953
3.023,84.69456256,100.94815
3.024,84.69635839,100.94432
3.025,84.69821327,100.86473
3.026,84.70012718,101.00536
3.027,84.70210009,100.91672
3.028,84.70413194,101.03671
3.029,84.7062227,101.04873
3.03,84.70837234,101.1967
3.031,84.71058081,101.2052
3.032,84.71284806,101.00976
3.033,84.71517407,101.47119
3.034,84.71755879,101.25961
3.035,84.72000216,101.1241
3.036,84.72250416,101.39417
3.037,84.72506473,101.22668
3.038,84.72768384,101.36424
3.039,84.73036143,101.56914
3.04,84.73309745,101.40197
3.041,84.73589187,101.35699
3.042,84.73874463,101.56721
3.043,84.74165569,101.45467
3.044,84.744625,101.32863
3.045,84.7476525,101.55686
3.046,84.75073815,101.60912
3.047,84.75388189,101.83262
3.048,84.75708369,101.46933
3.049,84.76034347,101.72699
3.05,84.7636612,101.79483
3.051,84.76703681,101.98434
3.052,84.77047026,101.80515
3.053,84.77396149,101.87915
3.054,84.77751044,101.91449
3.055,84.78111706,102.00931
3.056,84.7847813,101.82022
3.057,84.78850309,101.99031
3.058,84.79228238,101.65427
3.059,84.79611912,102.16794
3.06,84.80001324,102.25391
3.061,84.80396469,102.13016
3.062,84.8079734,102.17211
3.063,84.81203932,102.09757
3.064,84.81616238,102.11784
3.065,84.82034253,102.25464
3.066,84.8245797,101.88129
3.067,84.82887383,102.13697
3.068,84.83322487,102.20915
3.069,84.83763273,102.42847
3.07,84.84209738,102.41998
3.071,84.84661873,102.32044
3.072,84.85119672,102.33596
3.073,84.85583129,102.53903
3.074,84.86052238,102.45401
3.075,84.86526991,102.55261
3.076,84.87007382,102.57814
3.077,84.87493405,102.54219
3.078,84.87985052,102.47562
3.079,84.88482317,102.57054
3.08,84.88985194,102.57655
3.081,84.89493674,102.78839
3.082,84.90007752,102.99155
3.083,84.90527419,102.59192
3.084,84.9105267,102.65564
3.085,84.91583497,102.73992
3.086,84.92119893,102.93765
3.087,84.92661851,102.86165
3.088,84.93209363,102.93015
3.089,84.93762423,103.0865
3.09,84.94321023,102.9712
3.091,84.94885156,102.99544
3.092,84.95454814,102.9895
3.093,84.9602999,103.10061
3.094,84.96610676,102.919
3.095,84.97196866,103.30624
3.096,84.97788551,103.0365
3.097,84.98385724,103.38195
3.098,84.98988377,103.35559
3.099,84.99596503,103.26923
3.1,85.00210094,103.27688
3.101,85.00829141,103.47581
3.102,85.01453639,103.46325
3.103,85.02083578,103.399
3.104,85.0271895,103.50748
3.105,85.03359749,103.36032
3.106,85.04005965,103.6081
3.107,85.04657591,103.6443
3.108,85.05314619,103.66358
3.109,85.05977042,103.60579
3.11,85.06644849,103.85609
3.111,85.07318035,103.53562
3.112,85.0799659,103.83365
3.113,85.08680507,103.71181
3.114,85.09369777,103.84183
3.115,85.10064392,103.90975
3.116,85.10764343,103.68353
3.117,85.11469623,103.98239
3.118,85.12180223,103.90437
3.119,85.12896134,103.86692
3.12,85.13617349,103.88585
3.121,85.14343858,104.10138
3.122,85.15075654,104.01474
3.123,85.15812728,104.15252
3.124,85.16555071,104.04533
3.125,85.17302674,104.18833
3.126,85.1805553,104.25461
3.127,85.18813629,104.30517
3.128,85.19576963,104.31746
3.129,85.20345523,104.36714
3.13,85.211193,104.19182
3.131,85.21898286,104.39046
3.132,85.22682472,104.28171
3.133,85.23471849,104.51345
3.134,85.24266409,104.39774
3.135,85.25066142,104.43793
3.136,85.25871039,104.68181
3.137,85.26681092,104.67495
3.138,85.27496292,104.84778
3.139,85.28316629,104.67673
3.14,85.29142095,104.76902
3.141,85.29972681,104.79441
3.142,85.30808378,104.61728
3.143,85.31649176,104.73009
3.144,85.32495067,104.83274
3.145,85.33346041,104.78668
3.146,85.3420209,104.94044
3.147,85.35063203,104.77319
3.148,85.35929373,104.93953
3.149,85.3680059,105.04806
3.15,85.37676844,104.85199
3.151,85.38558126,105.04144
3.152,85.39444427,105.09723
3.153,85.40335738,105.05428
3.154,85.4123205,104.96224
3.155,85.42133352,105.0887
3.156,85.43039637,105.19915
3.157,85.43950893,105.40678
3.158,85.44867113,105.13237
3.159,85.45788286,105.2255
3.16,85.46714403,105.4305
3.161,85.47645455,105.48575
3.162,85.48581432,105.47627
3.163,85.49522324,105.51654
3.164,85.50468123,105.60885
3.165,85.51418819,105.3356
3.166,85.52374401,105.61537
3.167,85.53334861,105.52667
3.168,85.54300189,105.6138
3.169,85.55270375,105.51643
3.17,85.5624541,105.76299
3.171,85.57225284,105.59118
3.172,85.58209987,105.68959
3.173,85.5919951,105.90611
3.174,85.60193843,105.93628
3.175,85.61192976,105.81826
3.176,85.621969,105.88819
3.177,85.63205605,105.91218
3.178,85.64219081,105.98485
3.179,85.65237318,106.02632
3.18,85.66260307,106.05966
3.181,85.67288038,106.20766
3.182,85.68320501,106.19387
3.183,85.69357685,106.12184
3.184,85.70399583,106.11685
3.185,85.71446182,106.28335
3.186,85.72497475,106.25034
3.187,85.73553449,106.12415
3.188,85.74614097,106.47202
3.189,85.75679408,106.33945
3.19,85.76749372,106.57666
3.191,85.77823979,106.67926
3.192,85.78903219,106.53494
3.193,85.79987083,106.6097
3.194,85.81075559,106.47839
3.195,85.82168639,106.44487
3.196,85.83266313,106.69209
3.197,85.8436857,106.6532
3.198,85.854754,106.50188
3.199,85.86586793,106.80827
3.2,85.8770274,106.77372
3.201,85.8882323,106.86679
3.202,85.89948253,106.65596
3.203,85.910778,106.87346
3.204,85.9221186,107.07468
3.205,85.93350423,107.10689
3.206,85.94493478,107.05767
3.207,85.95641017,107.11473
3.208,85.96793029,107.01748
3.209,85.97949503,107.16469
3.21,85.9911043,107.13957
3.211,86.002758,107.29713
3.212,86.01445602,107.40901
3.213,86.02619826,107.12218
3.214,86.03798462,107.28372
3.215,86.04981501,107.38577
3.216,86.06168931,107.32609
3.217,86.07360743,107.47442
3.218,86.08556927,107.31759
3.219,86.09757471,107.60007
3.22,86.10962368,107.70521
3.221,86.12171605,107.56642
3.222,86.13385173,107.77213
3.223,86.14603062,107.74971
3.224,86.15825261,107.7146
3.225,86.1705176,107.54114
3.226,86.1828255,107.60876
3.227,86.19517619,107.68342
3.228,86.20756958,107.67462
3.229,86.22000557,107.81052
3.23,86.23248404,107.64783
3.231,86.24500491,107.77522
3.232,86.25756807,108.04007
3.233,86.27017341,108.13016
3.234,86.28282083,108.00597
3.235,86.29551024,107.87168
3.236,86.30824152,108.02606
3.237,86.32101458,108.03291
3.238,86.33382932,108.33411
3.239,86.34668562,108.24362
3.24,86.35958339,108.02841
3.241,86.37252254,108.11099
3.242,86.38550294,108.18129
3.243,86.39852451,108.20542
3.244,86.41158713,108.2885
3.245,86.42469071,108.33465
3.246,86.43783515,108.43979
3.247,86.45102033,108.40593
3.248,86.46424617,108.76564
3.249,86.47751255,108.48756
3.25,86.49081938,108.53628
3.251,86.50416654,108.39875
3.252,86.51755395,108.76156
3.253,86.53098149,108.6284
3.254,86.54444906,108.83945
3.255,86.55795657,108.72476
3.256,86.5715039,108.85779
3.257,86.58509096,108.72527
3.258,86.59871764,108.7861
3.259,86.61238385,108.89826
3.26,86.62608947,108.99724
3.261,86.63983441,108.90532
3.262,86.65361856,109.22679
3.263,86.66744182,109.07196
3.264,86.68130409,109.15464
3.265,86.69520526,109.09475
3.266,86.70914524,108.99672
3.267,86.72312392,109.17143
3.268,86.7371412,109.25495
3.269,86.75119697,109.27437
3.27,86.76529114,109.2845
3.271,86.7794236,109.47345
3.272,86.79359425,109.35878
3.273,86.80780299,109.39645
3.274,86.82204971,109.54335
3.275,86.83633431,109.31473
3.276,86.8506567,109.61255
3.277,86.86501676,109.41777
3.278,86.8794144,109.63777
3.279,86.89384951,109.62245
3.28,86.908322,109.59273
3.281,86.92283176,109.54373
3.282,86.93737869,109.59311
3.283,86.95196268,109.97561
3.284,86.96658364,109.79228
3.285,86.98124146,109.82747
3.286,86.99593604,109.84186
3.287,87.01066728,109.9812
3.288,87.02543508,109.9997
3.289,87.04023934,109.80957
3.29,87.05507995,109.96442
3.291,87.06995681,110.09247
3.292,87.08486983,110.08315
3.293,87.09981889,110.09025
3.294,87.11480391,109.92172
3.295,87.12982477,110.36023
3.296,87.14488138,110.38495
3.297,87.15997364,110.18564
3.298,87.17510144,110.226
3.299,87.19026469,110.16323
3.3,87.20546327,110.22162
3.301,87.2206971,110.61197
3.302,87.23596607,110.53978
3.303,87.25127008,110.38478
3.304,87.26660902,110.4355
3.305,87.28198281,110.62605
3.306,87.29739133,110.47549
3.307,87.31283449,110.47735
3.308,87.32831219,110.82706
3.309,87.34382433,110.80414
3.31,87.3593708,110.89296
3.311,87.3749515,110.94248
3.312,87.39056635,110.60115
3.313,87.40621522,110.87928
3.314,87.42189804,110.834
3.315,87.43761469,110.75318
3.316,87.45336507,111.01761
3.317,87.46914909,111.08809
3.318,87.48496665,110.94458
3.319,87.50081764,111.12768
3.32,87.51670197,110.94789
3.321,87.53261954,111.22642
3.322,87.54857025,111.00481
3.323,87.56455399,111.1701
3.324,87.58057068,111.12967
3.325,87.5966202,111.24135
3.326,87.61270247,111.28911
3.327,87.62881738,111.19042
3.328,87.64496483,111.2315
3.329,87.66114473,111.624
3.33,87.67735697,111.39574
3.331,87.69360146,111.47597
3.332,87.7098781,111.63087
3.333,87.72618679,111.66586
3.334,87.74252743,111.53456
3.335,87.75889993,111.66844
3.336,87.77530418,111.64619
3.337,87.79174009,111.6153
3.338,87.80820755,111.63707
3.339,87.82470648,111.66211
3.34,87.84123677,111.76985
3.341,87.85779833,111.75978
3.342,87.87439106,111.94568
3.343,87.89101486,112.06317
3.344,87.90766963,111.85646
3.345,87.92435528,111.92939
3.346,87.9410717,112.03703
3.347,87.95781881,112.21842
3.348,87.97459651,111.84212
3.349,87.99140469,112.1761
3.35,88.00824326,112.20665
3.351,88.02511212,112.16455
3.352,88.04201119,111.99073
3.353,88.05894035,112.36172
3.354,88.07589952,112.52588
3.355,88.0928886,112.21068
3.356,88.10990749,112.58958
3.357,88.12695609,112.46724
3.358,88.14403432,112.42156
3.359,88.16114207,112.54144
3.36,88.17827925,112.51608
3.361,88.19544576,112.5266
3.362,88.21264151,112.39613
3.363,88.2298664,112.53109
3.364,88.24712033,112.77855
3.365,88.26440322,112.63321
3.366,88.28171496,112.73471
3.367,88.29905547,112.98102
3.368,88.31642464,112.7638
3.369,88.33382238,112.84566
3.37,88.35124859,112.85089
3.371,88.36870319,112.80739
3.372,88.38618608,112.87633
3.373,88.40369716,112.92805
3.374,88.42123633,112.78256
3.375,88.43880352,112.93114
3.376,88.45639861,113.1287
3.377,88.47402152,113.07732
3.378,88.49167215,113.08626
3.379,88.50935041,113.33069
3.38,88.52705621,113.13095
3.381,88.54478945,113.38689
3.382,88.56255003,113.19658
3.383,88.58033788,113.29283
3.384,88.59815288,113.41074
3.385,88.61599496,113.50215
3.386,88.63386401,113.31119
3.387,88.65175994,113.52787
3.388,88.66968267,113.46611
3.389,88.68763209,113.56674
3.39,88.70560812,113.73074
3.391,88.72361067,113.38727
3.392,88.74163963,113.67665
3.393,88.75969493,113.77114
3.394,88.77777646,113.86969
3.395,88.79588414,113.84254
3.396,88.81401788,113.76165
3.397,88.83217757,113.9362
3.398,88.85036314,113.95935
3.399,88.86857449,113.99024
3.4,88.88681152,114.06014
3.401,88.90507416,113.89989
3.402,88.9233623,114.15073
3.403,88.94167585,114.2053
3.404,88.96001473,114.23504
3.405,88.97837885,114.0766
3.406,88.99676811,114.24501
3.407,89.01518242,114.0132
3.408,89.03362169,114.22846
3.409,89.05208584,114.18828
3.41,89.07057477,114.27269
3.411,89.0890884,114.21078
3.412,89.10762663,114.40221
3.413,89.12618937,114.38372
3.414,89.14477654,114.32403
3.415,89.16338804,114.63611
3.416,89.18202379,114.5173
3.417,89.20068369,114.60955
3.418,89.21936766,114.4729
3.419,89.23807561,114.71689
3.42,89.25680745,114.65189
3.421,89.27556309,114.73055
3.422,89.29434245,114.83247
3.423,89.31314543,114.8544
3.424,89.33197194,114.90117
3.425,89.35082191,114.92911
3.426,89.36969523,114.79762
3.427,89.38859182,114.64602
3.428,89.4075116,114.89012
3.429,89.42645448,115.1763
3.43,89.44542036,114.97564
3.431,89.46440917,115.11461
3.432,89.48342081,115.11371
3.433,89.5024552,115.16973
3.434,89.52151225,115.02792
3.435,89.54059187,115.17343
3.436,89.55969398,115.17038
3.437,89.57881849,115.48778
3.438,89.59796531,115.32546
3.439,89.61713436,115.4386
3.44,89.63632555,115.44045
3.441,89.65553879,115.61108
3.442,89.67477401,115.56587
3.443,89.6940311,115.48984
3.444,89.71330999,115.45945
3.445,89.7326106,115.56921
3.446,89.75193283,115.69417
3.447,89.7712766,115.68406
3.448,89.79064183,115.69949
3.449,89.81002842,115.77949
3.45,89.8294363,115.58221
3.451,89.84886538,115.96434
3.452,89.86831558,115.85712
3.453,89.88778681,115.82117
3.454,89.90727898,115.78144
3.455,89.92679201,115.84327
3.456,89.94632583,115.93634
3.457,89.96588033,116.22737
3.458,89.98545545,115.9726
3.459,90.00505109,116.21963
3.46,90.02466717,116.11464
3.461,90.04430361,116.33136
3.462,90.06396032,116.21022
3.463,90.08363723,116.14266
3.464,90.10333424,116.38652
3.465,90.12305128,116.32878
3.466,90.14278826,116.41261
3.467,90.1625451,116.49014
3.468,90.18232172,116.55765
3.469,90.20211803,116.60922
3.47,90.22193395,116.4709
3.471,90.2417694,116.35585
3.472,90.26162429,116.52675
3.473,90.28149855,116.53146
3.474,90.30139209,116.68219
3.475,90.32130483,116.5437
3.476,90.34123669,116.76398
3.477,90.36118758,116.56269
3.478,90.38115743,116.74396
3.479,90.40114616,116.69758
3.48,90.42115367,116.70265
3.481,90.4411799,117.03192
3.482,90.46122476,117.06333
3.483,90.48128817,116.89127
3.484,90.50137004,117.24803
3.485,90.52147031,117.22578
3.486,90.54158888,117.11815
3.487,90.56172568,117.27034
3.488,90.58188062,117.28902
3.489,90.60205363,117.27588
3.49,90.62224463,116.98882
3.491,90.64245353,117.2774
3.492,90.66268026,117.29875
3.493,90.68292474,117.32538
3.494,90.70318688,117.36308
3.495,90.72346661,117.34065
3.496,90.74376385,117.66627
3.497,90.76407852,117.49807
3.498,90.78441053,117.55138
3.499,90.80475982,117.60364
3.5,90.8251263,117.59421
3.501,90.8455099,117.65604
3.502,90.86591053,117.72597
3.503,90.88632811,117.75405
3.504,90.90676257,117.83078
3.505,90.92721383,117.9396
3.506,90.94768182,117.82785
3.507,90.96816644,117.8713
3.508,90.98866763,118.01546
3.509,91.00918531,118.02757
3.51,91.0297194,118.03668
3.511,91.05026982,118.07796
3.512,91.0708365,118.03431
3.513,91.09141935,118.15769
3.514,91.1120183,118.13008
3.515,91.13263328,117.99526
3.516,91.1532642,118.13589
3.517,91.17391099,118.18429
3.518,91.19457357,118.21551
3.519,91.21525187,118.39625
3.52,91.23594581,118.42559
3.521,91.25665531,118.38557
3.522,91.2773803,118.32243
3.523,91.29812069,118.62348
3.524,91.31887642,118.6084
3.525,91.33964741,118.56192
3.526,91.36043358,118.61981
3.527,91.38123486,118.63892
3.528,91.40205117,118.5106
3.529,91.42288243,118.65932
3.53,91.44372857,118.65842
3.531,91.46458952,118.87252
3.532,91.4854652,118.94846
3.533,91.50635553,118.96588
3.534,91.52726044,118.77759
3.535,91.54817985,118.96927
3.536,91.5691137,118.92302
3.537,91.5900619,119.03845
3.538,91.61102437,119.2805
3.539,91.63200106,119.05855
3.54,91.65299188,119.18785
3.541,91.67399675,119.21207
3.542,91.69501561,119.14512
3.543,91.71604838,119.0913
3.544,91.73709498,119.38727
3.545,91.75815534,119.30745
3.546,91.7792294,119.2796
3.547,91.80031706,119.40896
3.548,91.82141827,119.51819
3.549,91.84253295,119.57507
3.55,91.86366102,119.4817
3.551,91.88480241,119.62754
3.552,91.90595705,119.62721
3.553,91.92712486,119.43793
3.554,91.94830578,119.64607
3.555,91.96949972,119.62662
3.556,91.99070663,119.64924
3.557,92.01192641,119.55377
3.558,92.03315901,119.81932
3.559,92.05440435,119.90349
3.56,92.07566236,119.98878
3.561,92.09693296,119.8224
3.562,92.11821609,119.82391
3.563,92.13951166,120.07185
3.564,92.16081962,120.03
3.565,92.18213989,120.07449
3.566,92.20347239,120.21941
3.567,92.22481705,120.06427
3.568,92.24617381,120.06963
3.569,92.26754259,120.2924
3.57,92.28892333,120.27491
3.571,92.31031594,120.0419
3.572,92.33172036,120.48447
3.573,92.35313652,120.5084
3.574,92.37456434,120.46973
3.575,92.39600376,120.49779
3.576,92.41745471,120.62363
3.577,92.43891711,120.3681
3.578,92.4603909,120.58289
3.579,92.481876,120.504
3.58,92.50337235,120.73553
3.581,92.52487987,120.79678
3.582,92.54639849,120.70533
3.583,92.56792815,120.87877
3.584,92.58946877,120.82534
3.585,92.61102028,120.71497
3.586,92.63258262,120.79231
3.587,92.65415572,120.90213
3.588,92.6757395,120.80513
3.589,92.6973339,121.18468
3.59,92.71893884,120.9262
3.591,92.74055426,121.07975
3.592,92.76218009,121.04984
3.593,92.78381625,121.19075
3.594,92.80546269,120.98619
3.595,92.82711933,121.15183
3.596,92.8487861,121.26594
3.597,92.87046294,121.16616
3.598,92.89214977,121.28198
3.599,92.91384653,121.35875
3.6,92.93555315,121.50083
3.601,92.95726955,121.56624
3.602,92.97899568,121.36885
3.603,93.00073147,121.60699
3.604,93.02247683,121.57297
3.605,93.04423172,121.51299
3.606,93.06599605,121.64801
3.607,93.08776977,121.73335
3.608,93.1095528,121.76886
3.609,93.13134508,121.76053
3.61,93.15314654,121.70236
3.611,93.1749571,121.64856
3.612,93.19677672,121.81181
3.613,93.2186053,121.83876
3.614,93.2404428,121.78119
3.615,93.26228914,122.01779
3.616,93.28414426,122.23997
3.617,93.30600808,122.06332
3.618,93.32788055,122.14057
3.619,93.34976158,122.11093
3.62,93.37165113,122.16356
3.621,93.39354912,122.27148
3.622,93.41545548,122.13475
3.623,93.43737015,122.24787
3.624,93.45929306,122.48268
3.625,93.48122415,122.32864
3.626,93.50316334,122.34654
3.627,93.52511058,122.62387
3.628,93.54706579,122.49637
3.629,93.56902891,122.54894
3.63,93.59099988,122.53267
3.631,93.61297863,122.6007
3.632,93.63496509,122.67566
3.633,93.65695919,122.53324
3.634,93.67896088,122.67358
3.635,93.70097008,122.75358
3.636,93.72298674,122.85005
3.637,93.74501077,122.99441
3.638,93.76704213,123.00934
3.639,93.78908074,122.85643
3.64,93.81112654,122.84389
3.641,93.83317946,122.74463
3.642,93.85523944,122.9946
3.643,93.87730641,122.94792
3.644,93.89938031,123.18457
3.645,93.92146107,123.15613
3.646,93.94354864,123.23427
3.647,93.96564293,123.21437
3.648,93.9877439,123.10018
3.649,94.00985147,123.148
3.65,94.03196558,123.13064
3.651,94.05408616,123.6243
3.652,94.07621316,123.35422
3.653,94.0983465,123.52709
3.654,94.12048613,123.45095
3.655,94.14263197,123.64347
3.656,94.16478397,123.7972
3.657,94.18694205,123.49864
3.658,94.20910616,123.58469
3.659,94.23127624,123.66261
3.66,94.25345221,123.67199
3.661,94.27563402,123.61007
3.662,94.29782159,123.71243
3.663,94.32001488,123.8076
3.664,94.3422138,123.92099
3.665,94.36441831,124.01403
3.666,94.38662833,123.99762
3.667,94.4088438,124.05826
3.668,94.43106466,123.86773
3.669,94.45329085,124.05748
3.67,94.4755223,124.36391
3.671,94.49775895,124.19901
3.672,94.52000073,124.13829
3.673,94.54224759,124.05343
3.674,94.56449945,124.11536
3.675,94.58675627,124.25813
3.676,94.60901796,124.4446
3.677,94.63128448,124.41809
3.678,94.65355576,124.54391
3.679,94.67583173,124.37135
3.68,94.69811233,124.4483
3.681,94.7203975,124.7333
3.682,94.74268718,124.58589
3.683,94.76498131,124.692
3.684,94.78727982,124.77693
3.685,94.80958264,124.73493
3.686,94.83188973,124.70197
3.687,94.85420101,124.87581
3.688,94.87651642,124.80895
3.689,94.8988359,124.94363
3.69,94.92115939,125.02186
3.691,94.94348683,125.02286
3.692,94.96581815,124.94626
3.693,94.98815329,125.13738
3.694,95.01049219,125.17387
3.695,95.03283479,125.03668
3.696,95.05518103,125.19377
3.697,95.07753084,125.42732
3.698,95.09988416,125.17703
3.699,95.12224093,125.28522
3.7,95.1446011,125.43088
3.701,95.16696459,125.37791
3.702,95.18933134,125.46982
3.703,95.2117013,125.38594
3.704,95.23407441,125.47359
3.705,95.25645059,125.60283
3.706,95.2788298,125.44537
3.707,95.30121196,125.5893
3.708,95.32359702,125.69173
3.709,95.34598491,125.80077
3.71,95.36837558,125.73475
3.711,95.39076897,125.69443
3.712,95.413165,125.90007
3.713,95.43556363,125.96025
3.714,95.45796479,126.00209
3.715,95.48036841,125.9637
3.716,95.50277445,125.81882
3.717,95.52518283,125.80643
3.718,95.5475935,126.21216
3.719,95.57000639,126.26738
3.72,95.59242144,126.13852
3.721,95.61483861,126.2051
3.722,95.63725781,126.42702
3.723,95.65967899,126.20288
3.724,95.6821021,126.43824
3.725,95.70452707,126.34879
3.726,95.72695384,126.30786
3.727,95.74938234,126.56846
3.728,95.77181253,126.23975
3.729,95.79424434,126.5157
3.73,95.8166777,126.57137
3.731,95.83911256,126.76257
3.732,95.86154886,126.62844
3.733,95.88398654,126.65274
3.734,95.90642553,126.77212
3.735,95.92886578,126.86164
3.736,95.95130722,126.70263
3.737,95.9737498,126.79312
3.738,95.99619346,126.99791
3.739,96.01863813,126.9627
3.74,96.04108376,127.04117
3.741,96.06353028,127.06135
3.742,96.08597764,127.10479
3.743,96.10842578,127.03581
3.744,96.13087463,127.30632
3.745,96.15332413,127.13962
3.746,96.17577423,127.37187
3.747,96.19822486,127.30235
3.748,96.22067597,127.32339
3.749,96.2431275,127.34611
3.75,96.26557938,127.51228
3.751,96.28803156,127.63223
3.752,96.31048398,127.7319
3.753,96.33293657,127.3875
3.754,96.35538928,127.73599
3.755,96.37784204,127.36813
3.756,96.4002948,127.40174
3.757,96.42274751,127.70566
3.758,96.44520008,127.7659
3.759,96.46765248,127.91832
3.76,96.49010464,127.85596
3.761,96.51255649,127.86189
3.762,96.53500799,127.72787
3.763,96.55745907,127.96455
3.764,96.57990967,128.15588
3.765,96.60235973,128.14682
3.766,96.62480919,128.11765
3.767,96.64725799,128.11801
3.768,96.66970608,128.26169
3.769,96.69215339,128.19778
3.77,96.71459987,128.28733
3.771,96.73704545,128.50836
3.772,96.75949008,128.35014
3.773,96.7819337,128.62161
3.774,96.80437624,128.39143
3.775,96.82681765,128.27477
3.776,96.84925787,128.37391
3.777,96.87169684,128.60822
3.778,96.89413451,128.52565
3.779,96.9165708,128.73521
3.78,96.93900567,128.76014
3.781,96.96143904,128.60418
3.782,96.98387088,128.80599
3.783,97.00630111,128.83994
3.784,97.02872967,129.022
3.785,97.05115651,128.9696
3.786,97.07358157,128.93677
3.787,97.09600479,129.07348
3.788,97.11842611,129.11229
3.789,97.14084547,129.03123
3.79,97.16326281,129.20757
3.791,97.18567807,129.21109
3.792,97.2080912,129.112
3.793,97.23050213,129.36222
3.794,97.25291081,129.29843
3.795,97.27531718,129.45808
3.796,97.29772117,129.32272
3.797,97.32012274,129.43485
3.798,97.34252181,129.46173
