Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB),S11 Phase(°),S21 Phase
2931000000,-11.020983,-2.1257706,-83.760735,109.66232
2932000000,-11.034018,-2.1688778,-83.668274,108.79016
2933000000,-10.956898,-2.2279174,-83.42807,107.80929
2934000000,-10.902797,-2.3067744,-83.304985,107.00049
2935000000,-10.857177,-2.4134319,-83.50618,106.20842
2936000000,-10.829152,-2.5205173,-84.145187,105.67331
2937000000,-10.749536,-2.6201537,-84.624374,105.13354
2938000000,-10.723569,-2.773684,-84.97654,104.91273
2939000000,-10.719346,-2.8408628,-85.748634,104.71191
2940000000,-10.734962,-2.9918265,-86.442757,104.59253
2941000000,-10.783323,-3.0950274,-87.154701,104.74816
2942000000,-10.848971,-3.1699202,-87.99926,105.18936
2943000000,-10.93241,-3.2776356,-88.417473,105.32526
2944000000,-10.966244,-3.3153698,-88.711609,105.98158
2945000000,-11.067626,-3.3750095,-88.846046,106.29711
2946000000,-11.199745,-3.3532708,-89.202644,106.90216
2947000000,-11.28196,-3.3595483,-89.142845,107.38919
2948000000,-11.32059,-3.3513842,-88.879051,108.09073
2949000000,-11.377607,-3.3054447,-88.500275,108.29121
2950000000,-11.380458,-3.2515504,-88.271362,108.64385
2951000000,-11.37108,-3.1673212,-88.058327,108.94364
2952000000,-11.369941,-3.0675893,-87.758957,109.02704
2953000000,-11.330144,-2.9842055,-87.632729,109.12101
2954000000,-11.317073,-2.9094775,-87.841057,109.07343
2955000000,-11.269301,-2.7859221,-88.213387,108.87122
2956000000,-11.251884,-2.674336,-88.185547,108.44945
2957000000,-11.191373,-2.6089785,-88.974289,108.06137
2958000000,-11.172567,-2.5043075,-89.332352,107.4651
2959000000,-11.224223,-2.4455066,-89.744987,106.813
2960000000,-11.273815,-2.3756006,-90.410889,105.81494
2961000000,-11.3282,-2.3450255,-91.005478,104.83961
2962000000,-11.37729,-2.3260629,-91.165802,104.01268
2963000000,-11.432837,-2.3258076,-91.00164,102.98615
2964000000,-11.487904,-2.335959,-91.244713,102.32902
2965000000,-11.551301,-2.3713298,-91.029434,101.30498
2966000000,-11.594101,-2.4506466,-91.391937,100.38666
2967000000,-11.584204,-2.509064,-90.992012,99.577423
2968000000,-11.566287,-2.6011355,-90.854843,98.942436
2969000000,-11.552818,-2.7084923,-90.692322,98.394005
2970000000,-11.53443,-2.8255367,-90.913628,97.714821
2971000000,-11.442246,-2.9346645,-91.328072,97.391579
2972000000,-11.364651,-3.0855153,-91.871552,97.240112
2973000000,-11.407737,-3.1811719,-92.385422,97.316833
2974000000,-11.416171,-3.2889225,-92.927727,97.422356
2975000000,-11.417646,-3.3928704,-93.461639,97.628616
2976000000,-11.447527,-3.4861314,-94.307686,98.107674
2977000000,-11.517251,-3.5501747,-95.465179,98.580963
2978000000,-11.57434,-3.6035309,-96.002632,99.078911
2979000000,-11.665514,-3.6044877,-96.513641,99.44294
2980000000,-11.803586,-3.5913274,-96.692802,100.13531
2981000000,-11.93994,-3.5576859,-97.319534,100.77655
2982000000,-12.051933,-3.5500274,-97.5084,100.90604
2983000000,-12.150449,-3.4871137,-97.337761,101.40484
2984000000,-12.281368,-3.389878,-97.235909,101.67367
2985000000,-12.366796,-3.3133259,-96.881622,101.86543
2986000000,-12.427355,-3.235296,-96.429169,101.84846
2987000000,-12.443027,-3.1288097,-96.054802,101.90431
2988000000,-12.443934,-3.0110772,-95.467598,101.62193
2989000000,-12.470926,-2.9216297,-95.099991,101.42658
2990000000,-12.448497,-2.8237252,-95.130821,101.04959
2991000000,-12.358249,-2.7187221,-94.900284,100.32365
2992000000,-12.350569,-2.6324902,-95.094101,99.752861
2993000000,-12.304645,-2.5447216,-95.263641,99.014305
2994000000,-12.269316,-2.5263758,-95.754868,98.083664
2995000000,-12.284048,-2.4811714,-96.215034,97.126564
2996000000,-12.274372,-2.4190295,-96.691124,96.157875
2997000000,-12.316752,-2.4829581,-97.454247,95.118332
2998000000,-12.40241,-2.4949322,-97.916458,93.976105
2999000000,-12.451187,-2.5764077,-98.447441,93.212257
3000000000,-12.535906,-2.6257882,-98.483414,92.365326
