frequency,e',e'',u',u''
3914000000,2.5819,-0.0486,0.9902,0.0412
3915000000,2.5818,-0.0486,0.9902,0.0412
3916000000,2.5817,-0.0486,0.9901,0.0413
3917000000,2.5815,-0.0487,0.9901,0.0413
3918000000,2.5814,-0.0487,0.9901,0.0414
3919000000,2.5813,-0.0487,0.9901,0.0414
3920000000,2.5811,-0.0487,0.99,0.0414
3921000000,2.581,-0.0488,0.99,0.0415
3922000000,2.5809,-0.0488,0.99,0.0415
3923000000,2.5807,-0.0488,0.99,0.0416
3924000000,2.5806,-0.0489,0.9899,0.0416
3925000000,2.5805,-0.0489,0.9899,0.0416
3926000000,2.5803,-0.0489,0.9899,0.0417
3927000000,2.5802,-0.049,0.9899,0.0417
3928000000,2.5801,-0.049,0.9898,0.0418
3929000000,2.5799,-0.049,0.9898,0.0418
3930000000,2.5798,-0.0491,0.9898,0.0418
3931000000,2.5797,-0.0491,0.9898,0.0419
3932000000,2.5795,-0.0491,0.9897,0.0419
3933000000,2.5794,-0.0491,0.9897,0.042
3934000000,2.5793,-0.0492,0.9897,0.042
3935000000,2.5791,-0.0492,0.9897,0.042
3936000000,2.579,-0.0492,0.9896,0.0421
3937000000,2.5789,-0.0493,0.9896,0.0421
3938000000,2.5787,-0.0493,0.9896,0.0422
3939000000,2.5786,-0.0493,0.9896,0.0422
3940000000,2.5785,-0.0494,0.9895,0.0422
3941000000,2.5783,-0.0494,0.9895,0.0423
3942000000,2.5782,-0.0494,0.9895,0.0423
3943000000,2.5781,-0.0494,0.9895,0.0424
3944000000,2.5779,-0.0495,0.9894,0.0424
3945000000,2.5778,-0.0495,0.9894,0.0424
3946000000,2.5777,-0.0495,0.9894,0.0425
3947000000,2.5775,-0.0496,0.9894,0.0425
3948000000,2.5774,-0.0496,0.9893,0.0426
3949000000,2.5773,-0.0496,0.9893,0.0426
3950000000,2.5771,-0.0497,0.9893,0.0426
3951000000,2.577,-0.0497,0.9893,0.0427
3952000000,2.5769,-0.0497,0.9892,0.0427
3953000000,2.5767,-0.0497,0.9892,0.0428
3954000000,2.5766,-0.0498,0.9892,0.0428
3955000000,2.5765,-0.0498,0.9892,0.0428
3956000000,2.5763,-0.0498,0.9891,0.0429
3957000000,2.5762,-0.0499,0.9891,0.0429
3958000000,2.5761,-0.0499,0.9891,0.043
3959000000,2.5759,-0.0499,0.9891,0.043
3960000000,2.5758,-0.05,0.989,0.043
3961000000,2.5757,-0.05,0.989,0.0431
3962000000,2.5755,-0.05,0.989,0.0431
3963000000,2.5754,-0.05,0.9889,0.0432
3964000000,2.5753,-0.0501,0.9889,0.0432
3965000000,2.5752,-0.0501,0.9889,0.0432
3966000000,2.575,-0.0501,0.9889,0.0433
3967000000,2.5749,-0.0502,0.9888,0.0433
3968000000,2.5748,-0.0502,0.9888,0.0434
3969000000,2.5746,-0.0502,0.9888,0.0434
3970000000,2.5745,-0.0503,0.9888,0.0434
3971000000,2.5744,-0.0503,0.9887,0.0435
3972000000,2.5742,-0.0503,0.9887,0.0435
3973000000,2.5741,-0.0503,0.9887,0.0436
3974000000,2.574,-0.0504,0.9887,0.0436
3975000000,2.5738,-0.0504,0.9886,0.0436
3976000000,2.5737,-0.0504,0.9886,0.0437
3977000000,2.5736,-0.0505,0.9886,0.0437
3978000000,2.5734,-0.0505,0.9886,0.0437
3979000000,2.5733,-0.0505,0.9885,0.0438
3980000000,2.5732,-0.0505,0.9885,0.0438
3981000000,2.573,-0.0506,0.9885,0.0439
3982000000,2.5729,-0.0506,0.9885,0.0439
3983000000,2.5728,-0.0506,0.9884,0.0439
3984000000,2.5727,-0.0507,0.9884,0.044
3985000000,2.5725,-0.0507,0.9884,0.044
3986000000,2.5724,-0.0507,0.9884,0.0441
3987000000,2.5723,-0.0507,0.9883,0.0441
3988000000,2.5721,-0.0508,0.9883,0.0441
3989000000,2.572,-0.0508,0.9883,0.0442
3990000000,2.5719,-0.0508,0.9883,0.0442
3991000000,2.5717,-0.0509,0.9882,0.0443
3992000000,2.5716,-0.0509,0.9882,0.0443
3993000000,2.5715,-0.0509,0.9882,0.0443
3994000000,2.5713,-0.0509,0.9882,0.0444
3995000000,2.5712,-0.051,0.9881,0.0444
3996000000,2.5711,-0.051,0.9881,0.0445
3997000000,2.5709,-0.051,0.9881,0.0445
3998000000,2.5708,-0.0511,0.9881,0.0445
3999000000,2.5707,-0.0511,0.988,0.0446
4000000000,2.5705,-0.0511,0.988,0.0446
4001000000,2.5704,-0.0511,0.988,0.0447
4002000000,2.5703,-0.0512,0.988,0.0447
4003000000,2.5702,-0.0512,0.9879,0.0447
4004000000,2.57,-0.0512,0.9879,0.0448
4005000000,2.5699,-0.0513,0.9879,0.0448
4006000000,2.5698,-0.0513,0.9878,0.0449
4007000000,2.5696,-0.0513,0.9878,0.0449
4008000000,2.5695,-0.0513,0.9878,0.0449
4009000000,2.5694,-0.0514,0.9878,0.045
4010000000,2.5692,-0.0514,0.9877,0.045
4011000000,2.5691,-0.0514,0.9877,0.045
4012000000,2.569,-0.0515,0.9877,0.0451
4013000000,2.5688,-0.0515,0.9877,0.0451
4014000000,2.5687,-0.0515,0.9876,0.0452
4015000000,2.5686,-0.0515,0.9876,0.0452
4016000000,2.5684,-0.0516,0.9876,0.0452
4017000000,2.5683,-0.0516,0.9876,0.0453
4018000000,2.5682,-0.0516,0.9875,0.0453
4019000000,2.568,-0.0517,0.9875,0.0454
4020000000,2.5679,-0.0517,0.9875,0.0454
4021000000,2.5678,-0.0517,0.9875,0.0454
4022000000,2.5676,-0.0517,0.9874,0.0455
4023000000,2.5675,-0.0518,0.9874,0.0455
4024000000,2.5674,-0.0518,0.9874,0.0456
4025000000,2.5672,-0.0518,0.9874,0.0456
4026000000,2.5671,-0.0518,0.9873,0.0456
4027000000,2.567,-0.0519,0.9873,0.0457
4028000000,2.5668,-0.0519,0.9873,0.0457
4029000000,2.5667,-0.0519,0.9872,0.0458
4030000000,2.5666,-0.052,0.9872,0.0458
4031000000,2.5665,-0.052,0.9872,0.0458
4032000000,2.5663,-0.052,0.9872,0.0459
4033000000,2.5662,-0.052,0.9871,0.0459
4034000000,2.5661,-0.0521,0.9871,0.0459
4035000000,2.5659,-0.0521,0.9871,0.046
4036000000,2.5658,-0.0521,0.9871,0.046
4037000000,2.5657,-0.0522,0.987,0.0461
4038000000,2.5655,-0.0522,0.987,0.0461
4039000000,2.5654,-0.0522,0.987,0.0461
4040000000,2.5653,-0.0522,0.987,0.0462
4041000000,2.5651,-0.0523,0.9869,0.0462
4042000000,2.565,-0.0523,0.9869,0.0463
4043000000,2.5649,-0.0523,0.9869,0.0463
4044000000,2.5647,-0.0524,0.9869,0.0463
4045000000,2.5646,-0.0524,0.9868,0.0464
4046000000,2.5645,-0.0524,0.9868,0.0464
4047000000,2.5643,-0.0524,0.9868,0.0465
4048000000,2.5642,-0.0525,0.9868,0.0465
4049000000,2.5641,-0.0525,0.9867,0.0465
4050000000,2.564,-0.0525,0.9867,0.0466
4051000000,2.5638,-0.0526,0.9867,0.0466
4052000000,2.5637,-0.0526,0.9867,0.0467
4053000000,2.5636,-0.0526,0.9866,0.0467
4054000000,2.5634,-0.0526,0.9866,0.0467
4055000000,2.5633,-0.0527,0.9866,0.0468
4056000000,2.5632,-0.0527,0.9865,0.0468
4057000000,2.563,-0.0527,0.9865,0.0468
4058000000,2.5629,-0.0528,0.9865,0.0469
4059000000,2.5628,-0.0528,0.9865,0.0469
4060000000,2.5626,-0.0528,0.9864,0.047
4061000000,2.5625,-0.0528,0.9864,0.047
4062000000,2.5624,-0.0529,0.9864,0.047
4063000000,2.5622,-0.0529,0.9864,0.0471
4064000000,2.5621,-0.0529,0.9863,0.0471
4065000000,2.562,-0.053,0.9863,0.0472
4066000000,2.5619,-0.053,0.9863,0.0472
4067000000,2.5617,-0.053,0.9863,0.0472
4068000000,2.5616,-0.053,0.9862,0.0473
4069000000,2.5615,-0.0531,0.9862,0.0473
4070000000,2.5613,-0.0531,0.9862,0.0473
4071000000,2.5612,-0.0531,0.9861,0.0474
4072000000,2.5611,-0.0532,0.9861,0.0474
4073000000,2.5609,-0.0532,0.9861,0.0475
4074000000,2.5608,-0.0532,0.9861,0.0475
4075000000,2.5607,-0.0532,0.986,0.0475
4076000000,2.5605,-0.0533,0.986,0.0476
4077000000,2.5604,-0.0533,0.986,0.0476
4078000000,2.5603,-0.0533,0.986,0.0477
4079000000,2.5601,-0.0533,0.9859,0.0477
4080000000,2.56,-0.0534,0.9859,0.0477
4081000000,2.5599,-0.0534,0.9859,0.0478
4082000000,2.5598,-0.0534,0.9859,0.0478
4083000000,2.5596,-0.0535,0.9858,0.0478
4084000000,2.5595,-0.0535,0.9858,0.0479
4085000000,2.5594,-0.0535,0.9858,0.0479
4086000000,2.5592,-0.0535,0.9858,0.048
4087000000,2.5591,-0.0536,0.9857,0.048
4088000000,2.559,-0.0536,0.9857,0.048
4089000000,2.5588,-0.0536,0.9857,0.0481
4090000000,2.5587,-0.0537,0.9856,0.0481
4091000000,2.5586,-0.0537,0.9856,0.0481
4092000000,2.5584,-0.0537,0.9856,0.0482
4093000000,2.5583,-0.0537,0.9856,0.0482
4094000000,2.5582,-0.0538,0.9855,0.0483
4095000000,2.558,-0.0538,0.9855,0.0483
4096000000,2.5579,-0.0538,0.9855,0.0483
4097000000,2.5578,-0.0539,0.9855,0.0484
4098000000,2.5576,-0.0539,0.9854,0.0484
4099000000,2.5575,-0.0539,0.9854,0.0484
4100000000,2.5574,-0.0539,0.9854,0.0485
4101000000,2.5572,-0.054,0.9854,0.0485
4102000000,2.5571,-0.054,0.9853,0.0486
4103000000,2.557,-0.054,0.9853,0.0486
4104000000,2.5569,-0.0541,0.9853,0.0486
4105000000,2.5567,-0.0541,0.9853,0.0487
4106000000,2.5566,-0.0541,0.9852,0.0487
4107000000,2.5565,-0.0542,0.9852,0.0487
4108000000,2.5563,-0.0542,0.9852,0.0488
4109000000,2.5562,-0.0542,0.9852,0.0488
4110000000,2.5561,-0.0542,0.9851,0.0489
4111000000,2.5559,-0.0543,0.9851,0.0489
4112000000,2.5558,-0.0543,0.9851,0.0489
4113000000,2.5557,-0.0543,0.9851,0.049
4114000000,2.5555,-0.0544,0.985,0.049
4115000000,2.5554,-0.0544,0.985,0.049
4116000000,2.5553,-0.0544,0.985,0.0491
4117000000,2.5552,-0.0544,0.985,0.0491
4118000000,2.555,-0.0545,0.9849,0.0492
4119000000,2.5549,-0.0545,0.9849,0.0492
4120000000,2.5548,-0.0545,0.9849,0.0492
4121000000,2.5546,-0.0546,0.9849,0.0493
4122000000,2.5545,-0.0546,0.9848,0.0493
4123000000,2.5544,-0.0546,0.9848,0.0493
4124000000,2.5542,-0.0546,0.9848,0.0494
4125000000,2.5541,-0.0547,0.9848,0.0494
4126000000,2.554,-0.0547,0.9847,0.0495
4127000000,2.5538,-0.0547,0.9847,0.0495
4128000000,2.5537,-0.0548,0.9847,0.0495
4129000000,2.5536,-0.0548,0.9846,0.0496
4130000000,2.5535,-0.0548,0.9846,0.0496
4131000000,2.5533,-0.0548,0.9846,0.0496
4132000000,2.5532,-0.0549,0.9846,0.0497
4133000000,2.5531,-0.0549,0.9845,0.0497
4134000000,2.5529,-0.0549,0.9845,0.0498
4135000000,2.5528,-0.055,0.9845,0.0498
4136000000,2.5527,-0.055,0.9845,0.0498
4137000000,2.5525,-0.055,0.9844,0.0499
4138000000,2.5524,-0.0551,0.9844,0.0499
4139000000,2.5523,-0.0551,0.9844,0.0499
4140000000,2.5522,-0.0551,0.9844,0.05
4141000000,2.552,-0.0551,0.9843,0.05
4142000000,2.5519,-0.0552,0.9843,0.05
4143000000,2.5518,-0.0552,0.9843,0.0501
4144000000,2.5516,-0.0552,0.9843,0.0501
4145000000,2.5515,-0.0553,0.9842,0.0502
4146000000,2.5514,-0.0553,0.9842,0.0502
4147000000,2.5512,-0.0553,0.9842,0.0502
4148000000,2.5511,-0.0554,0.9842,0.0503
4149000000,2.551,-0.0554,0.9841,0.0503
4150000000,2.5509,-0.0554,0.9841,0.0503
4151000000,2.5507,-0.0555,0.9841,0.0504
4152000000,2.5506,-0.0555,0.9841,0.0504
4153000000,2.5505,-0.0555,0.984,0.0505
4154000000,2.5503,-0.0555,0.984,0.0505
4155000000,2.5502,-0.0556,0.984,0.0505
4156000000,2.5501,-0.0556,0.984,0.0506
4157000000,2.55,-0.0556,0.9839,0.0506
4158000000,2.5498,-0.0557,0.9839,0.0506
4159000000,2.5497,-0.0557,0.9839,0.0507
4160000000,2.5496,-0.0557,0.9839,0.0507
4161000000,2.5494,-0.0558,0.9838,0.0508
4162000000,2.5493,-0.0558,0.9838,0.0508
4163000000,2.5492,-0.0558,0.9838,0.0508
4164000000,2.549,-0.0559,0.9838,0.0509
4165000000,2.5489,-0.0559,0.9837,0.0509
4166000000,2.5488,-0.0559,0.9837,0.0509
4167000000,2.5487,-0.0559,0.9837,0.051
4168000000,2.5485,-0.056,0.9837,0.051
4169000000,2.5484,-0.056,0.9836,0.0511
4170000000,2.5483,-0.056,0.9836,0.0511
4171000000,2.5481,-0.0561,0.9836,0.0511
4172000000,2.548,-0.0561,0.9836,0.0512
4173000000,2.5479,-0.0561,0.9835,0.0512
4174000000,2.5478,-0.0562,0.9835,0.0512
4175000000,2.5476,-0.0562,0.9835,0.0513
4176000000,2.5475,-0.0562,0.9835,0.0513
4177000000,2.5474,-0.0563,0.9834,0.0514
4178000000,2.5473,-0.0563,0.9834,0.0514
4179000000,2.5471,-0.0563,0.9834,0.0514
4180000000,2.547,-0.0563,0.9834,0.0515
4181000000,2.5469,-0.0564,0.9833,0.0515
4182000000,2.5467,-0.0564,0.9833,0.0515
4183000000,2.5466,-0.0564,0.9833,0.0516
4184000000,2.5465,-0.0565,0.9832,0.0516
4185000000,2.5464,-0.0565,0.9832,0.0517
4186000000,2.5462,-0.0565,0.9832,0.0517
4187000000,2.5461,-0.0566,0.9832,0.0517
4188000000,2.546,-0.0566,0.9831,0.0518
4189000000,2.5458,-0.0566,0.9831,0.0518
4190000000,2.5457,-0.0566,0.9831,0.0518
4191000000,2.5456,-0.0567,0.9831,0.0519
4192000000,2.5455,-0.0567,0.983,0.0519
4193000000,2.5453,-0.0567,0.983,0.052
4194000000,2.5452,-0.0568,0.983,0.052
4195000000,2.5451,-0.0568,0.983,0.052
4196000000,2.545,-0.0568,0.9829,0.0521
4197000000,2.5448,-0.0569,0.9829,0.0521
4198000000,2.5447,-0.0569,0.9829,0.0521
4199000000,2.5446,-0.0569,0.9829,0.0522
4200000000,2.5444,-0.0569,0.9828,0.0522
4201000000,2.5443,-0.057,0.9828,0.0523
4202000000,2.5442,-0.057,0.9828,0.0523
4203000000,2.5441,-0.057,0.9827,0.0523
4204000000,2.5439,-0.0571,0.9827,0.0524
4205000000,2.5438,-0.0571,0.9827,0.0524
4206000000,2.5437,-0.0571,0.9827,0.0524
4207000000,2.5436,-0.0571,0.9826,0.0525
4208000000,2.5434,-0.0572,0.9826,0.0525
4209000000,2.5433,-0.0572,0.9826,0.0526
4210000000,2.5432,-0.0572,0.9826,0.0526
4211000000,2.543,-0.0573,0.9825,0.0526
4212000000,2.5429,-0.0573,0.9825,0.0527
4213000000,2.5428,-0.0573,0.9825,0.0527
4214000000,2.5427,-0.0574,0.9825,0.0527
4215000000,2.5425,-0.0574,0.9824,0.0528
4216000000,2.5424,-0.0574,0.9824,0.0528
4217000000,2.5423,-0.0574,0.9824,0.0529
4218000000,2.5422,-0.0575,0.9823,0.0529
4219000000,2.542,-0.0575,0.9823,0.0529
4220000000,2.5419,-0.0575,0.9823,0.053
4221000000,2.5418,-0.0576,0.9823,0.053
4222000000,2.5416,-0.0576,0.9822,0.053
4223000000,2.5415,-0.0576,0.9822,0.0531
4224000000,2.5414,-0.0576,0.9822,0.0531
4225000000,2.5413,-0.0577,0.9822,0.0532
4226000000,2.5411,-0.0577,0.9821,0.0532
4227000000,2.541,-0.0577,0.9821,0.0532
4228000000,2.5409,-0.0578,0.9821,0.0533
4229000000,2.5407,-0.0578,0.982,0.0533
4230000000,2.5406,-0.0578,0.982,0.0533
4231000000,2.5405,-0.0579,0.982,0.0534
4232000000,2.5404,-0.0579,0.982,0.0534
4233000000,2.5402,-0.0579,0.9819,0.0535
4234000000,2.5401,-0.0579,0.9819,0.0535
4235000000,2.54,-0.058,0.9819,0.0535
4236000000,2.5399,-0.058,0.9819,0.0536
4237000000,2.5397,-0.058,0.9818,0.0536
4238000000,2.5396,-0.0581,0.9818,0.0536
4239000000,2.5395,-0.0581,0.9818,0.0537
4240000000,2.5393,-0.0581,0.9817,0.0537
4241000000,2.5392,-0.0582,0.9817,0.0537
4242000000,2.5391,-0.0582,0.9817,0.0538
4243000000,2.539,-0.0582,0.9817,0.0538
4244000000,2.5388,-0.0583,0.9816,0.0539
4245000000,2.5387,-0.0583,0.9816,0.0539
4246000000,2.5386,-0.0583,0.9816,0.0539
4247000000,2.5385,-0.0583,0.9816,0.054
4248000000,2.5383,-0.0584,0.9815,0.054
4249000000,2.5382,-0.0584,0.9815,0.054
4250000000,2.5381,-0.0584,0.9815,0.0541
4251000000,2.538,-0.0585,0.9814,0.0541
4252000000,2.5378,-0.0585,0.9814,0.0541
4253000000,2.5377,-0.0585,0.9814,0.0542
4254000000,2.5376,-0.0586,0.9814,0.0542
4255000000,2.5374,-0.0586,0.9813,0.0543
4256000000,2.5373,-0.0586,0.9813,0.0543
4257000000,2.5372,-0.0586,0.9813,0.0543
4258000000,2.5371,-0.0587,0.9813,0.0544
4259000000,2.5369,-0.0587,0.9812,0.0544
4260000000,2.5368,-0.0587,0.9812,0.0544
4261000000,2.5367,-0.0588,0.9812,0.0545
4262000000,2.5366,-0.0588,0.9811,0.0545
4263000000,2.5364,-0.0588,0.9811,0.0546
4264000000,2.5363,-0.0589,0.9811,0.0546
4265000000,2.5362,-0.0589,0.9811,0.0546
4266000000,2.5361,-0.0589,0.981,0.0547
4267000000,2.5359,-0.059,0.981,0.0547
4268000000,2.5358,-0.059,0.981,0.0547
4269000000,2.5357,-0.059,0.9809,0.0548
4270000000,2.5356,-0.059,0.9809,0.0548
4271000000,2.5354,-0.0591,0.9809,0.0548
4272000000,2.5353,-0.0591,0.9809,0.0549
4273000000,2.5352,-0.0591,0.9808,0.0549
4274000000,2.5351,-0.0592,0.9808,0.055
4275000000,2.5349,-0.0592,0.9808,0.055
4276000000,2.5348,-0.0592,0.9808,0.055
4277000000,2.5347,-0.0592,0.9807,0.0551
4278000000,2.5346,-0.0593,0.9807,0.0551
4279000000,2.5344,-0.0593,0.9807,0.0551
4280000000,2.5343,-0.0593,0.9806,0.0552
4281000000,2.5342,-0.0594,0.9806,0.0552
4282000000,2.5341,-0.0594,0.9806,0.0552
4283000000,2.5339,-0.0594,0.9806,0.0553
4284000000,2.5338,-0.0595,0.9805,0.0553
4285000000,2.5337,-0.0595,0.9805,0.0553
4286000000,2.5336,-0.0595,0.9805,0.0554
4287000000,2.5334,-0.0595,0.9805,0.0554
4288000000,2.5333,-0.0596,0.9804,0.0555
4289000000,2.5332,-0.0596,0.9804,0.0555
4290000000,2.5331,-0.0596,0.9804,0.0555
4291000000,2.5329,-0.0597,0.9803,0.0556
4292000000,2.5328,-0.0597,0.9803,0.0556
4293000000,2.5327,-0.0597,0.9803,0.0556
4294000000,2.5326,-0.0598,0.9803,0.0557
4295000000,2.5324,-0.0598,0.9802,0.0557
4296000000,2.5323,-0.0598,0.9802,0.0557
4297000000,2.5322,-0.0598,0.9802,0.0558
4298000000,2.5321,-0.0599,0.9802,0.0558
4299000000,2.5319,-0.0599,0.9801,0.0558
4300000000,2.5318,-0.0599,0.9801,0.0559
4301000000,2.5317,-0.06,0.9801,0.0559
4302000000,2.5316,-0.06,0.9801,0.056
4303000000,2.5314,-0.06,0.98,0.056
4304000000,2.5313,-0.0601,0.98,0.056
4305000000,2.5312,-0.0601,0.98,0.0561
4306000000,2.5311,-0.0601,0.9799,0.0561
4307000000,2.5309,-0.0601,0.9799,0.0561
4308000000,2.5308,-0.0602,0.9799,0.0562
4309000000,2.5307,-0.0602,0.9799,0.0562
4310000000,2.5306,-0.0602,0.9798,0.0562
4311000000,2.5304,-0.0603,0.9798,0.0563
4312000000,2.5303,-0.0603,0.9798,0.0563
4313000000,2.5302,-0.0603,0.9798,0.0563
4314000000,2.5301,-0.0604,0.9797,0.0564
4315000000,2.5299,-0.0604,0.9797,0.0564
4316000000,2.5298,-0.0604,0.9797,0.0564
4317000000,2.5297,-0.0605,0.9796,0.0565
4318000000,2.5296,-0.0605,0.9796,0.0565
4319000000,2.5294,-0.0605,0.9796,0.0566
4320000000,2.5293,-0.0605,0.9796,0.0566
4321000000,2.5292,-0.0606,0.9795,0.0566
4322000000,2.5291,-0.0606,0.9795,0.0567
4323000000,2.5289,-0.0606,0.9795,0.0567
4324000000,2.5288,-0.0607,0.9795,0.0567
4325000000,2.5287,-0.0607,0.9794,0.0568
4326000000,2.5286,-0.0607,0.9794,0.0568
4327000000,2.5284,-0.0608,0.9794,0.0568
4328000000,2.5283,-0.0608,0.9793,0.0569
4329000000,2.5282,-0.0608,0.9793,0.0569
4330000000,2.5281,-0.0609,0.9793,0.0569
4331000000,2.5279,-0.0609,0.9793,0.057
4332000000,2.5278,-0.0609,0.9792,0.057
4333000000,2.5277,-0.0609,0.9792,0.057
4334000000,2.5276,-0.061,0.9792,0.0571
4335000000,2.5275,-0.061,0.9792,0.0571
4336000000,2.5273,-0.061,0.9791,0.0572
4337000000,2.5272,-0.0611,0.9791,0.0572
4338000000,2.5271,-0.0611,0.9791,0.0572
4339000000,2.527,-0.0611,0.979,0.0573
4340000000,2.5268,-0.0612,0.979,0.0573
4341000000,2.5267,-0.0612,0.979,0.0573
4342000000,2.5266,-0.0612,0.979,0.0574
4343000000,2.5265,-0.0613,0.9789,0.0574
4344000000,2.5263,-0.0613,0.9789,0.0574
4345000000,2.5262,-0.0613,0.9789,0.0575
4346000000,2.5261,-0.0614,0.9788,0.0575
4347000000,2.526,-0.0614,0.9788,0.0575
4348000000,2.5259,-0.0614,0.9788,0.0576
4349000000,2.5257,-0.0614,0.9788,0.0576
4350000000,2.5256,-0.0615,0.9787,0.0576
4351000000,2.5255,-0.0615,0.9787,0.0577
4352000000,2.5254,-0.0615,0.9787,0.0577
4353000000,2.5252,-0.0616,0.9787,0.0578
4354000000,2.5251,-0.0616,0.9786,0.0578
4355000000,2.525,-0.0616,0.9786,0.0578
4356000000,2.5249,-0.0617,0.9786,0.0579
4357000000,2.5247,-0.0617,0.9785,0.0579
4358000000,2.5246,-0.0617,0.9785,0.0579
4359000000,2.5245,-0.0618,0.9785,0.058
4360000000,2.5244,-0.0618,0.9785,0.058
4361000000,2.5243,-0.0618,0.9784,0.058
4362000000,2.5241,-0.0619,0.9784,0.0581
4363000000,2.524,-0.0619,0.9784,0.0581
4364000000,2.5239,-0.0619,0.9783,0.0581
4365000000,2.5238,-0.0619,0.9783,0.0582
4366000000,2.5236,-0.062,0.9783,0.0582
4367000000,2.5235,-0.062,0.9783,0.0582
4368000000,2.5234,-0.062,0.9782,0.0583
4369000000,2.5233,-0.0621,0.9782,0.0583
4370000000,2.5232,-0.0621,0.9782,0.0583
4371000000,2.523,-0.0621,0.9781,0.0584
4372000000,2.5229,-0.0622,0.9781,0.0584
4373000000,2.5228,-0.0622,0.9781,0.0585
4374000000,2.5227,-0.0622,0.9781,0.0585
4375000000,2.5226,-0.0623,0.978,0.0585
4376000000,2.5224,-0.0623,0.978,0.0586
4377000000,2.5223,-0.0623,0.978,0.0586
4378000000,2.5222,-0.0623,0.9779,0.0586
4379000000,2.5221,-0.0624,0.9779,0.0587
4380000000,2.5219,-0.0624,0.9779,0.0587
4381000000,2.5218,-0.0624,0.9779,0.0587
4382000000,2.5217,-0.0625,0.9778,0.0588
4383000000,2.5216,-0.0625,0.9778,0.0588
4384000000,2.5215,-0.0625,0.9778,0.0588
4385000000,2.5213,-0.0626,0.9777,0.0589
4386000000,2.5212,-0.0626,0.9777,0.0589
4387000000,2.5211,-0.0626,0.9777,0.0589
4388000000,2.521,-0.0627,0.9777,0.059
4389000000,2.5209,-0.0627,0.9776,0.059
4390000000,2.5207,-0.0627,0.9776,0.059
4391000000,2.5206,-0.0627,0.9776,0.0591
4392000000,2.5205,-0.0628,0.9775,0.0591
4393000000,2.5204,-0.0628,0.9775,0.0591
4394000000,2.5203,-0.0628,0.9775,0.0592
4395000000,2.5201,-0.0629,0.9775,0.0592
4396000000,2.52,-0.0629,0.9774,0.0592
4397000000,2.5199,-0.0629,0.9774,0.0593
4398000000,2.5198,-0.063,0.9774,0.0593
4399000000,2.5197,-0.063,0.9773,0.0593
4400000000,2.5195,-0.063,0.9773,0.0594
4401000000,2.5194,-0.063,0.9773,0.0594
4402000000,2.5193,-0.0631,0.9773,0.0594
4403000000,2.5192,-0.0631,0.9772,0.0595
4404000000,2.5191,-0.0631,0.9772,0.0595
4405000000,2.5189,-0.0632,0.9772,0.0595
4406000000,2.5188,-0.0632,0.9771,0.0596
4407000000,2.5187,-0.0632,0.9771,0.0596
4408000000,2.5186,-0.0633,0.9771,0.0596
4409000000,2.5185,-0.0633,0.9771,0.0597
4410000000,2.5183,-0.0633,0.977,0.0597
4411000000,2.5182,-0.0633,0.977,0.0597
4412000000,2.5181,-0.0634,0.977,0.0598
4413000000,2.518,-0.0634,0.9769,0.0598
4414000000,2.5179,-0.0634,0.9769,0.0598
4415000000,2.5177,-0.0635,0.9769,0.0599
4416000000,2.5176,-0.0635,0.9769,0.0599
4417000000,2.5175,-0.0635,0.9768,0.0599
4418000000,2.5174,-0.0635,0.9768,0.06
4419000000,2.5173,-0.0636,0.9768,0.06
4420000000,2.5171,-0.0636,0.9767,0.06
4421000000,2.517,-0.0636,0.9767,0.0601
4422000000,2.5169,-0.0637,0.9767,0.0601
4423000000,2.5168,-0.0637,0.9766,0.0601
4424000000,2.5167,-0.0637,0.9766,0.0602
4425000000,2.5165,-0.0637,0.9766,0.0602
4426000000,2.5164,-0.0638,0.9766,0.0602
4427000000,2.5163,-0.0638,0.9765,0.0603
4428000000,2.5162,-0.0638,0.9765,0.0603
4429000000,2.5161,-0.0639,0.9765,0.0603
4430000000,2.5159,-0.0639,0.9764,0.0604
4431000000,2.5158,-0.0639,0.9764,0.0604
4432000000,2.5157,-0.0639,0.9764,0.0604
4433000000,2.5156,-0.064,0.9764,0.0605
4434000000,2.5155,-0.064,0.9763,0.0605
4435000000,2.5153,-0.064,0.9763,0.0605
4436000000,2.5152,-0.0641,0.9763,0.0606
4437000000,2.5151,-0.0641,0.9762,0.0606
4438000000,2.515,-0.0641,0.9762,0.0606
4439000000,2.5149,-0.0642,0.9762,0.0607
4440000000,2.5147,-0.0642,0.9762,0.0607
4441000000,2.5146,-0.0642,0.9761,0.0607
4442000000,2.5145,-0.0642,0.9761,0.0608
4443000000,2.5144,-0.0643,0.9761,0.0608
4444000000,2.5143,-0.0643,0.9761,0.0608
4445000000,2.5141,-0.0643,0.976,0.0609
4446000000,2.514,-0.0644,0.976,0.0609
4447000000,2.5139,-0.0644,0.976,0.0609
4448000000,2.5138,-0.0644,0.9759,0.061
4449000000,2.5137,-0.0644,0.9759,0.061
4450000000,2.5135,-0.0645,0.9759,0.061
4451000000,2.5134,-0.0645,0.9759,0.0611
4452000000,2.5133,-0.0645,0.9758,0.0611
4453000000,2.5132,-0.0646,0.9758,0.0611
4454000000,2.5131,-0.0646,0.9758,0.0612
4455000000,2.5129,-0.0646,0.9757,0.0612
4456000000,2.5128,-0.0646,0.9757,0.0612
4457000000,2.5127,-0.0647,0.9757,0.0613
4458000000,2.5126,-0.0647,0.9757,0.0613
4459000000,2.5125,-0.0647,0.9756,0.0613
