!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Wednesday, March 02, 2016 17:16:29
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1419000000,-13.634045,-0.91549617
1420000000,-13.515936,-0.93268621
1421000000,-13.379499,-0.92490518
1422000000,-13.245656,-0.9409709
1423000000,-13.142305,-0.95271772
1424000000,-13.054441,-0.97650456
1425000000,-12.910704,-0.97264659
1426000000,-12.815766,-0.97888005
1427000000,-12.69803,-0.97307593
1428000000,-12.570549,-0.96775883
1429000000,-12.449692,-0.98404664
1430000000,-12.381109,-1.0249301
1431000000,-12.230699,-0.99506444
1432000000,-12.152761,-1.0217278
1433000000,-12.044801,-1.0470462
1434000000,-11.926534,-1.039458
1435000000,-11.836363,-1.0562007
1436000000,-11.724623,-1.0567881
1437000000,-11.646062,-1.0821689
1438000000,-11.542763,-1.1125203
1439000000,-11.436631,-1.0999248
1440000000,-11.348696,-1.1156505
1441000000,-11.243827,-1.0902156
1442000000,-11.157016,-1.1329141
1443000000,-11.054545,-1.1433885
1444000000,-10.968769,-1.1398239
1445000000,-10.850883,-1.1259396
1446000000,-10.750057,-1.1443378
1447000000,-10.694292,-1.1682191
1448000000,-10.578985,-1.1621019
1449000000,-10.485081,-1.2122409
1450000000,-10.446529,-1.2125646
1451000000,-10.319058,-1.2210304
1452000000,-10.24724,-1.2370417
1453000000,-10.1321,-1.2236507
1454000000,-10.073112,-1.2744989
1455000000,-10.02543,-1.2755077
1456000000,-9.9083548,-1.2789463
1457000000,-9.8287506,-1.3049158
1458000000,-9.7600002,-1.2993002
1459000000,-9.6755648,-1.3136053
1460000000,-9.5820742,-1.3352116
1461000000,-9.5175781,-1.3311793
1462000000,-9.458169,-1.3705529
1463000000,-9.3783236,-1.3806571
1464000000,-9.2998428,-1.3823296
1465000000,-9.2046928,-1.3757061
1466000000,-9.1656628,-1.4312564
1467000000,-9.0804329,-1.4034986
1468000000,-9.0064564,-1.4484717
