"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
1.295,125.310228614559,-144.153833200814
1.296,125.063613948457,-144.417630883314
1.297,124.816991922534,-144.681466055152
1.298,124.570363980509,-144.945339050735
1.299,124.323731558833,-145.209250207026
1.3,124.077096087061,-145.473199863543
1.301,123.830458988235,-145.737188362355
1.302,123.583821679258,-146.001216048079
1.303,123.337185571269,-146.265283267876
1.304,123.090552070021,-146.529390371448
1.305,122.843922576255,-146.793537711035
1.306,122.597298486077,-147.05772564141
1.307,122.350681191334,-147.321954519875
1.308,122.104072079995,-147.586224706259
1.309,121.857472536524,-147.85053656291
1.31,121.61088394226,-148.114890454695
1.311,121.364307675803,-148.379286748993
1.312,121.117745113387,-148.643725815688
1.313,120.87119762927,-148.908208027171
1.314,120.624666596116,-149.172733758328
