Freq,HFSS,Milled,Measured
1.652,-176.6178006,-128.66685,-141.82043
1.653,-176.577624,-128.89259,-142.34149
1.654,-176.5488115,-129.2244,-142.61485
1.655,-176.530844,-129.41209,-142.75433
1.656,-176.5232324,-129.55785,-143.10451
1.657,-176.5255161,-130.08859,-143.57372
1.658,-176.5372603,-130.21817,-143.91129
1.659,-176.558055,-130.32535,-144.21883
1.66,-176.5875128,-130.68356,-144.55235
1.661,-176.6252678,-131.02193,-144.9007
1.662,-176.6709739,-131.28888,-145.27786
1.663,-176.7243038,-131.32378,-145.4641
1.664,-176.7849475,-131.62732,-145.72906
1.665,-176.8526114,-132.05646,-146.17963
1.666,-176.9270172,-132.14333,-146.45769
1.667,-177.007901,-132.50235,-147.03821
1.668,-177.0950123,-132.61186,-147.09521
1.669,-177.1881133,-132.91283,-147.52618
1.67,-177.2869779,-133.02261,-147.84328
1.671,-177.3913914,-133.43181,-148.15961
1.672,-177.5011495,-133.70241,-148.37007
1.673,-177.6160576,-134.01794,-148.86064
1.674,-177.7359307,-134.10634,-149.24715
1.675,-177.8605923,-134.35104,-149.50618
1.676,-177.9898743,-134.69067,-149.72351
1.677,-178.1236163,-135.019,-150.25154
1.678,-178.2616652,-135.28575,-150.51796
1.679,-178.4038751,-135.75984,-151.1884
1.68,-178.5501063,-136.0582,-151.29617
1.681,-178.7002255,-136.05154,-151.57321
1.682,-178.8541053,-136.2673,-152.00999
1.683,-179.0116236,-136.4364,-152.37186
1.684,-179.1726638,-136.85023,-152.83461
1.685,-179.3371141,-137.06366,-152.93779
1.686,-179.5048676,-137.45787,-153.2213
1.687,-179.6758216,-137.56102,-153.59142
1.688,-179.8498778,-137.74278,-153.79744
1.689,179.9730581,-137.84184,-154.10527
1.69,179.7930766,-138.47617,-154.6653
1.691,179.6102645,-138.52551,-154.90826
1.692,179.4247053,-138.90929,-155.34718
1.693,179.2364792,-139.0265,-155.51422
1.694,179.0456631,-139.45891,-155.92474
1.695,178.8523312,-139.61734,-156.33958
1.696,178.6565547,-139.80112,-156.79391
1.697,178.4584022,-140.06982,-157.01105
1.698,178.2579397,-140.21094,-157.39311
1.699,178.0552307,-140.73355,-157.90759
1.7,177.8503365,-140.83586,-158.00365
1.701,177.6433161,-141.08983,-158.42195
1.702,177.4342264,-141.26028,-158.69618
1.703,177.2231223,-141.54555,-159.10954
1.704,177.0100567,-141.81271,-159.40735
1.705,176.7950808,-141.9601,-159.76848
1.706,176.5782437,-142.33318,-160.02353
1.707,176.3595933,-142.70053,-160.58516
1.708,176.1391756,-142.8983,-160.94733
1.709,175.9170349,-143.08614,-161.30373
1.71,175.6932144,-143.46596,-161.61668
1.711,175.4677556,-143.42981,-161.58493
1.712,175.2406988,-143.90613,-162.45258
1.713,175.012083,-144.18924,-162.57668
1.714,174.7819457,-144.46581,-162.91595
1.715,174.5503236,-144.50044,-163.09816
1.716,174.317252,-144.91296,-163.62741
1.717,174.0827652,-145.09834,-163.88895
1.718,173.8468963,-145.16667,-164.22604
1.719,173.6096776,-145.40788,-164.50069
1.72,173.3711403,-145.88165,-165.14287
1.721,173.1313147,-146.00551,-165.32001
1.722,172.8902303,-146.43134,-165.53516
1.723,172.6479155,-146.37965,-166.14569
1.724,172.404398,-146.96492,-166.30003
1.725,172.1597049,-147.03975,-166.9108
1.726,171.9138622,-147.1514,-167.23421
1.727,171.6668953,-147.42889,-167.4312
1.728,171.418829,-147.84315,-167.88229
1.729,171.1696873,-148.12517,-168.11337
1.73,170.9194936,-148.33939,-168.67046
1.731,170.6682706,-148.52747,-169.05402
1.732,170.4160404,-148.66771,-169.39499
1.733,170.1628246,-149.00969,-169.5127
1.734,169.9086441,-149.29372,-170.09189
1.735,169.6535193,-149.25375,-170.17583
1.736,169.3974703,-149.92851,-170.77632
1.737,169.1405162,-150.12447,-170.99155
1.738,168.8826762,-150.23859,-171.59435
1.739,168.6239685,-150.48013,-171.79034
1.74,168.3644112,-150.8689,-172.30989
1.741,168.1040218,-150.90038,-172.47505
1.742,167.8428174,-151.30701,-172.85429
1.743,167.5808147,-151.43858,-173.19818
1.744,167.31803,-151.50829,-173.54689
1.745,167.0544792,-151.93167,-173.97343
1.746,166.7901778,-152.13918,-174.2635
1.747,166.5251411,-152.28407,-174.57381
1.748,166.2593838,-152.51021,-174.90752
1.749,165.9929205,-152.89807,-175.47675
1.75,165.7257654,-153.11253,-175.97757
1.751,165.4579323,-153.42877,-176.30042
1.752,165.1894348,-153.39484,-176.63046
1.753,164.9202861,-153.78719,-176.90562
1.754,164.6504992,-153.90205,-177.16632
1.755,164.3800868,-154.2467,-177.63918
1.756,164.1090614,-154.57045,-178.11777
1.757,163.8374352,-154.72678,-178.46577
1.758,163.5652199,-154.90793,-178.81508
1.759,163.2924275,-155.14824,-179.23485
1.76,163.0190692,-155.50195,-179.54594
1.761,162.7451562,-155.76526,-179.99101
1.762,162.4706997,-156.1638,179.59642
1.763,162.1957104,-156.24443,179.3056
1.764,161.9201988,-156.47755,178.80869
1.765,161.6441753,-156.49786,178.66905
1.766,161.3676501,-156.99767,178.08345
1.767,161.0906332,-157.04332,177.83379
1.768,160.8131342,-157.33255,177.283
1.769,160.535163,-157.78423,176.79115
1.77,160.2567289,-157.72066,176.88832
1.771,159.9778411,-158.00215,176.08733
1.772,159.6985088,-158.25034,175.75803
1.773,159.4187409,-158.41495,175.29976
1.774,159.1385461,-158.83604,174.80814
1.775,158.8579333,-159.12134,174.52034
1.776,158.5769107,-159.00049,174.18234
1.777,158.2954867,-159.34933,173.43391
1.778,158.0136696,-159.66899,173.37834
1.779,157.7314674,-159.96457,172.80165
1.78,157.4488881,-159.97752,172.62892
1.781,157.1659394,-160.31248,172.22995
1.782,156.882629,-160.7132,171.39578
1.783,156.5989644,-160.94482,170.98145
1.784,156.3149532,-161.12846,170.82904
1.785,156.0306026,-161.27879,170.47185
1.786,155.7459198,-161.71828,169.82173
1.787,155.4609118,-161.75911,169.4565
1.788,155.1755858,-161.97633,169.0092
1.789,154.8899486,-162.22183,168.71416
1.79,154.6040068,-162.55469,168.21268
1.791,154.3177673,-162.82603,167.81319
1.792,154.0312366,-162.96436,167.32761
1.793,153.7444212,-163.28386,166.58998
1.794,153.4573274,-163.51729,166.33194
1.795,153.1699615,-163.66403,165.8555
1.796,152.8823299,-163.8085,165.53955
1.797,152.5944385,-164.08507,164.88412
1.798,152.3062934,-164.34575,164.59702
1.799,152.0179006,-164.46431,164.2453
1.8,151.7292659,-164.76016,163.55006
1.801,151.4403952,-165.02962,163.33708
1.802,151.1512941,-165.47316,162.70259
1.803,150.8619683,-165.57324,162.33359
1.804,150.5724233,-165.87416,161.83714
1.805,150.2826646,-166.44942,161.21933
1.806,149.9926977,-166.23373,160.91766
1.807,149.7025279,-166.44652,160.21722
1.808,149.4121604,-166.83105,159.89516
1.809,149.1216006,-166.73808,159.45804
1.81,148.8308534,-167.26151,158.81198
1.811,148.5399241,-167.43117,158.28175
1.812,148.2488176,-167.46722,157.80975
1.813,147.9575388,-167.9144,157.44872
1.814,147.6660928,-167.9538,156.98531
1.815,147.3744842,-168.40086,156.33266
1.816,147.0827179,-168.44041,155.64764
1.817,146.7907986,-168.59404,155.59431
1.818,146.498731,-168.95923,154.66777
1.819,146.2065197,-169.28175,154.25546
1.82,145.9141692,-169.53612,153.7365
1.821,145.621684,-169.76958,153.25478
1.822,145.3290685,-170.02179,152.41304
1.823,145.0363272,-170.18092,152.18684
1.824,144.7434644,-170.47113,151.61891
1.825,144.4504844,-170.7045,150.95787
1.826,144.1573914,-171.03712,150.43713
1.827,143.8641897,-171.15916,149.80373
1.828,143.5708833,-171.34332,149.27728
1.829,143.2774764,-171.63463,148.74921
1.83,142.983973,-171.86455,148.15379
1.831,142.6903771,-172.22108,147.74455
1.832,142.3966927,-172.28862,146.92058
1.833,142.1029237,-172.41832,146.22394
1.834,141.8090739,-172.78505,145.77235
1.835,141.5151473,-173.06015,145.06534
1.836,141.2211476,-173.34789,144.48631
1.837,140.9270785,-173.45634,144.03699
1.838,140.6329438,-173.72159,143.2101
1.839,140.338747,-173.87267,142.61626
1.84,140.0444919,-174.17769,142.0764
1.841,139.750182,-174.66869,141.29655
1.842,139.4558208,-174.66829,140.76241
1.843,139.1614119,-174.98805,140.15865
1.844,138.8669588,-175.08665,139.43898
1.845,138.5724648,-175.52551,138.79591
1.846,138.2779333,-175.59593,138.09785
1.847,137.9833677,-175.92885,137.58226
1.848,137.6887714,-176.09348,137.02434
1.849,137.3941475,-176.34814,136.1176
1.85,137.0994994,-176.41571,135.46951
1.851,136.8048302,-176.91736,134.68381
1.852,136.5101432,-177.07358,134.00455
1.853,136.2154414,-177.37759,133.23523
1.854,135.9207281,-177.36942,132.43362
1.855,135.6260061,-177.90402,131.7271
1.856,135.3312787,-177.98372,130.94716
1.857,135.0365487,-178.29556,130.28052
1.858,134.7418192,-178.52068,129.61574
1.859,134.4470931,-178.64886,128.73444
1.86,134.1523733,-178.9655,128.02211
1.861,133.8576627,-179.30013,127.09377
1.862,133.5629642,-179.42598,126.34768
1.863,133.2682804,-179.78828,125.70749
1.864,132.9736143,-179.86662,124.78865
1.865,132.6789686,179.70741,123.74909
1.866,132.3843459,179.45471,123.1178
1.867,132.089749,179.21457,122.15365
1.868,131.7951806,179.05551,121.25851
1.869,131.5006432,178.79839,120.41226
1.87,131.2061395,178.61256,119.71097
1.871,130.911672,178.37401,118.49219
1.872,130.6172433,178.09247,117.64243
1.873,130.3228559,178.08704,116.87762
1.874,130.0285122,177.81894,116.03014
1.875,129.7342147,177.60208,115.10172
1.876,129.4399659,177.1217,114.00604
1.877,129.1457681,176.9809,113.10689
1.878,128.8516237,176.6571,112.04249
1.879,128.5575351,176.71469,111.20289
1.88,128.2635045,176.04697,110.24179
1.881,127.9695343,175.93123,108.82221
1.882,127.6756266,175.90999,108.11578
1.883,127.3817838,175.62682,107.04124
1.884,127.088008,175.20503,105.98891
1.885,126.7943014,174.77782,104.72916
1.886,126.5006662,174.79195,103.69679
1.887,126.2071044,174.43182,102.5667
1.888,125.9136183,174.12045,101.3112
1.889,125.6202098,174.09323,100.16136
1.89,125.326881,173.74181,99.045792
1.891,125.0336339,173.43184,97.805412
1.892,124.7404705,173.15314,96.353554
1.893,124.4473927,173.06847,95.356285
1.894,124.1544026,172.87959,94.100594
1.895,123.8615021,172.42082,92.783455
1.896,123.5686929,172.33556,91.373688
1.897,123.2759771,172.1676,89.973251
1.898,122.9833564,171.74866,88.571289
1.899,122.6908326,171.55409,87.034332
1.9,122.3984076,171.13466,85.539642
1.901,122.1060831,171.28963,84.239029
1.902,121.8138609,170.84752,82.945541
1.903,121.5217427,170.61922,81.212288
1.904,121.2297301,169.94588,79.470085
1.905,120.9378248,170.01149,77.837547
1.906,120.6460286,169.73686,76.201149
1.907,120.354343,169.45737,74.300682
1.908,120.0627696,169.47601,72.893776
1.909,119.77131,168.87219,70.843056
1.91,119.4799657,168.79265,69.327736
1.911,119.1887384,168.38469,67.180061
1.912,118.8976294,168.3616,65.167923
1.913,118.6066403,167.99883,63.319687
1.914,118.3157725,167.71466,61.327053
1.915,118.0250275,167.33395,59.091026
1.916,117.7344067,167.46887,57.020332
1.917,117.4439115,166.85605,54.727234
1.918,117.1535432,166.75409,52.186996
1.919,116.8633032,166.29848,49.520985
1.92,116.5731929,166.13626,47.313477
1.921,116.2832134,165.94693,44.562305
1.922,115.9933663,165.53357,41.663895
1.923,115.7036525,165.38618,38.943005
1.924,115.4140735,165.04881,36.168324
1.925,115.1246305,164.87132,33.226265
1.926,114.8353245,164.67772,30.263258
1.927,114.5461569,164.11334,26.909994
1.928,114.2571287,163.81879,23.75458
1.929,113.9682411,163.68895,20.355469
1.93,113.6794952,163.68747,17.29598
1.931,113.3908921,163.1445,13.736621
1.932,113.1024328,163.23827,10.56094
1.933,112.8141184,162.74467,7.044879
1.934,112.52595,162.40195,3.6098149
1.935,112.2379285,162.10417,-0.032320835
1.936,111.9500549,161.87927,-3.4815302
1.937,111.6623302,161.77994,-6.6799345
1.938,111.3747553,161.32689,-10.016836
1.939,111.0873312,161.32892,-13.426979
1.94,110.8000588,160.89839,-16.402941
1.941,110.5129388,160.54071,-19.727552
1.942,110.2259723,160.28987,-22.924812
1.943,109.9391601,160.13055,-25.622349
1.944,109.6525029,159.9707,-28.794725
1.945,109.3660016,159.45311,-31.452595
1.946,109.0796569,159.19165,-33.843933
1.947,108.7934697,158.93918,-36.516216
1.948,108.5074407,158.51961,-39.096992
1.949,108.2215705,158.23097,-41.327084
1.95,107.93586,158.16243,-43.637215
1.951,107.6503098,157.80652,-45.76265
1.952,107.3649205,157.41237,-47.840099
1.953,107.0796929,157.50706,-49.586887
1.954,106.7946276,156.836,-51.559502
1.955,106.5097251,156.53198,-53.20142
1.956,106.224986,156.19325,-55.196114
1.957,105.940411,156.189,-56.719475
1.958,105.6560007,155.79092,-58.008347
1.959,105.3717554,155.65677,-59.296009
1.96,105.0876758,155.38342,-60.81332
1.961,104.8037624,155.0844,-62.186214
1.962,104.5200157,154.68791,-63.497974
1.963,104.236436,154.35548,-64.754501
1.964,103.953024,154.01721,-65.961098
1.965,103.6697799,153.73932,-67.116714
1.966,103.3867043,153.26619,-68.141685
1.967,103.1037974,153.02048,-69.432518
1.968,102.8210598,152.99586,-70.465286
1.969,102.5384918,152.5007,-71.514374
1.97,102.2560936,152.17459,-72.861168
1.971,101.9738657,152.06079,-73.641289
1.972,101.6918083,151.76802,-74.633965
1.973,101.4099217,151.38168,-75.782982
1.974,101.1282063,151.07603,-77.010933
1.975,100.8466622,150.70593,-77.800415
1.976,100.5652898,150.61084,-78.633247
1.977,100.2840892,150.07715,-79.689743
1.978,100.0030607,149.97728,-80.842453
1.979,99.72220441,149.72269,-81.672287
1.98,99.44152057,149.39688,-82.781334
1.981,99.16100931,149.07426,-83.676125
1.982,98.8806708,148.84137,-84.693077
1.983,98.60050515,148.41306,-85.850883
1.984,98.32051249,148.21397,-87.090752
1.985,98.0406929,147.86337,-87.976944
1.986,97.76104648,147.54831,-89.07016
1.987,97.48157328,147.07062,-90.14299
1.988,97.20227336,146.75052,-91.25486
1.989,96.92314676,146.57784,-92.253532
1.99,96.64419349,145.95181,-93.522865
1.991,96.36541356,145.93846,-94.371834
1.992,96.08680695,145.61057,-95.582832
1.993,95.80837365,145.44305,-96.397934
1.994,95.5301136,145.12357,-97.406731
1.995,95.25202676,144.88312,-98.617012
1.996,94.97411306,144.22728,-99.784958
1.997,94.6963724,143.99202,-100.70385
1.998,94.41880468,143.85846,-101.8816
1.999,94.1414098,143.65637,-102.71056
2,93.86418762,143.41327,-103.86264
2.001,93.58713799,143.05246,-104.64327
2.002,93.31026076,142.7155,-106.06147
2.003,93.03355576,142.23511,-107.23425
2.004,92.7570228,142.07143,-108.05936
2.005,92.48066167,141.8074,-109.01932
2.006,92.20447216,141.26479,-110.03749
2.007,91.92845404,141.11929,-110.98017
2.008,91.65260707,140.80214,-111.77808
2.009,91.37693098,140.66672,-112.82983
2.01,91.10142552,140.27069,-113.73731
2.011,90.82609039,140.09528,-114.88742
2.012,90.55092529,139.62332,-115.60269
2.013,90.27592991,139.36179,-116.67627
2.014,90.00110394,139.29913,-117.63945
2.015,89.72644702,138.79695,-118.44026
2.016,89.4519588,138.56886,-119.36002
2.017,89.17763892,138.29568,-120.41763
2.018,88.90348701,138.13722,-120.84183
2.019,88.62950266,137.73956,-121.92988
2.02,88.35568548,137.62169,-122.75176
2.021,88.08203504,137.49948,-123.45058
2.022,87.80855092,136.90981,-124.40578
2.023,87.53523266,136.70319,-125.17918
2.024,87.26207983,136.65401,-126.01905
2.025,86.98909193,136.02359,-127.15749
2.026,86.71626851,136.17,-127.4912
2.027,86.44360905,135.59184,-128.34456
2.028,86.17111305,135.82253,-128.95042
2.029,85.89878,135.43796,-129.69524
2.03,85.62660936,135.2543,-130.52913
2.031,85.35460058,134.84656,-131.18268
2.032,85.08275312,134.87456,-131.96703
2.033,84.81106641,134.67838,-132.59996
2.034,84.53953985,134.22867,-133.31786
2.035,84.26817287,134.10443,-133.97453
2.036,83.99696485,134.12624,-134.64346
2.037,83.72591518,133.92912,-135.3838
2.038,83.45502323,133.56741,-136.11203
2.039,83.18428836,133.58998,-136.54727
2.04,82.91370993,133.32948,-137.14978
2.041,82.64328725,133.30981,-137.96005
2.042,82.37301967,133.06171,-138.46814
2.043,82.1029065,133.32457,-139.11127
2.044,81.83294703,133.03004,-139.70145
2.045,81.56314055,133.08414,-140.36546
2.046,81.29348635,132.87386,-141.10774
2.047,81.0239837,132.68213,-141.6821
2.048,80.75463184,132.84639,-142.08763
2.049,80.48543002,133.12868,-142.66634
2.05,80.21637749,132.74991,-143.4528
2.051,79.94747345,132.94351,-143.65173
2.052,79.67871712,132.97495,-144.30104
2.053,79.4101077,132.84875,-145.01495
2.054,79.14164438,133.19289,-145.48843
2.055,78.87332635,133.43719,-145.72058
2.056,78.60515275,133.46834,-146.60431
2.057,78.33712276,133.68619,-146.98126
2.058,78.06923552,133.87257,-147.68915
2.059,77.80149016,134.17227,-148.04758
2.06,77.53388581,134.68741,-148.50125
2.061,77.26642157,134.94431,-149.14555
2.062,76.99909656,135.12097,-149.52928
2.063,76.73190986,135.58578,-149.99525
2.064,76.46486056,135.87677,-150.42998
2.065,76.19794772,136.66014,-150.97757
2.066,75.93117041,137.04102,-151.40746
2.067,75.66452767,137.65152,-151.89432
2.068,75.39801855,138.38087,-152.15797
2.069,75.13164207,138.66595,-153.10678
2.07,74.86539725,139.49564,-153.2749
2.071,74.5992831,140.41475,-153.61549
2.072,74.33329862,141.29424,-154.22491
2.073,74.06744279,142.23776,-154.61395
2.074,73.80171459,142.75137,-155.09616
2.075,73.53611299,143.7963,-155.57713
2.076,73.27063694,144.83893,-155.98294
2.077,73.00528539,146.13734,-156.16304
2.078,72.74005728,146.98633,-156.56543
2.079,72.47495153,148.38953,-157.00516
2.08,72.20996705,149.2092,-157.54111
2.081,71.94510276,150.59862,-157.9529
2.082,71.68035754,151.74359,-158.3365
2.083,71.41573029,153.1674,-158.59181
2.084,71.15121987,154.32278,-159.34554
2.085,70.88682516,155.77924,-159.77388
2.086,70.622545,157.0412,-159.74692
2.087,70.35837825,158.46956,-160.18352
2.088,70.09432373,159.53044,-160.5789
2.089,69.83038028,161.41508,-160.95634
2.09,69.56654671,162.54979,-161.55911
2.091,69.30282182,164.04169,-161.73492
2.092,69.0392044,165.56741,-162.16681
2.093,68.77569325,166.69212,-162.39363
2.094,68.51228714,168.17496,-162.53642
2.095,68.24898483,169.02939,-163.10349
2.096,67.98578508,170.6413,-163.37192
2.097,67.72268663,171.54884,-163.85286
2.098,67.45968822,173.00142,-163.85132
2.099,67.19678858,173.68796,-164.82829
2.1,66.93398642,174.83572,-165.15579
2.101,66.67128045,175.84743,-165.24876
2.102,66.40866936,176.71092,-165.58487
2.103,66.14615183,177.51631,-165.98541
2.104,65.88372656,178.63951,-166.35139
2.105,65.62139219,179.02856,-166.83696
2.106,65.35914738,-179.92058,-166.80374
2.107,65.0969908,-179.38947,-167.26373
2.108,64.83492106,-178.59671,-167.6954
2.109,64.57293679,-178.20264,-168.05281
2.11,64.31103662,-177.76524,-168.14044
2.111,64.04921914,-177.07411,-168.41185
2.112,63.78748296,-177.04909,-168.94997
2.113,63.52582667,-176.76373,-169.40346
2.114,63.26424883,-176.25404,-169.6483
2.115,63.00274801,-176.05432,-169.79991
2.116,62.74132278,-175.79865,-170.09436
2.117,62.47997167,-175.3035,-170.34859
2.118,62.21869323,-174.97028,-170.72075
2.119,61.95748598,-175.16458,-170.83241
2.12,61.69634843,-175.01033,-171.24193
2.121,61.4352791,-174.78897,-171.49458
2.122,61.17427648,-174.63373,-171.64064
2.123,60.91333905,-175.08217,-172.11858
2.124,60.6524653,-174.97017,-172.67792
2.125,60.39165368,-174.9834,-173.02788
2.126,60.13090266,-175.10785,-172.99397
2.127,59.87021067,-175.12309,-173.28987
2.128,59.60957616,-175.2809,-173.72589
2.129,59.34899755,-175.33372,-173.95413
2.13,59.08847324,-175.58781,-174.2459
2.131,58.82800166,-175.60847,-174.59001
2.132,58.56758118,-176.16628,-174.93736
2.133,58.3072102,-176.06323,-175.03009
2.134,58.04688709,-176.33128,-175.23749
2.135,57.7866102,-176.77873,-175.66283
2.136,57.5263779,-177.03055,-175.85963
2.137,57.26618852,-177.29007,-176.24892
2.138,57.0060404,-177.32904,-176.26509
2.139,56.74593185,-177.89894,-176.37698
2.14,56.48586118,-178.22885,-176.86009
2.141,56.2258267,-178.83606,-177.30548
2.142,55.96582669,-179.03189,-177.42343
2.143,55.70585944,-179.28539,-177.68916
2.144,55.44592319,-179.69505,-177.97237
2.145,55.18601623,179.9617,-178.20514
2.146,54.92613678,179.47469,-178.63217
2.147,54.66628308,179.11601,-178.74408
2.148,54.40645336,178.77382,-179.06488
2.149,54.14664583,178.31133,-179.37244
2.15,53.88685868,177.90862,-179.23672
2.151,53.62709012,177.04619,-179.97832
2.152,53.36733832,176.96964,-179.7921
2.153,53.10760144,176.25841,179.91418
2.154,52.84787765,175.8924,179.28447
2.155,52.58816509,175.27307,179.23094
2.156,52.3284619,174.7451,179.1391
2.157,52.06876619,174.36583,178.57324
2.158,51.80907607,173.49661,178.24911
2.159,51.54938966,173.11201,178.16864
2.16,51.28970503,172.83511,178.18959
2.161,51.03002027,172.02776,177.71152
2.162,50.77033343,171.58615,177.61203
2.163,50.51064258,171.27956,177.36111
2.164,50.25094574,170.22404,177.06024
2.165,49.99124096,170.0425,176.99748
2.166,49.73152625,169.43062,176.54166
2.167,49.47179962,168.6886,176.33476
2.168,49.21205906,168.32285,176.11093
2.169,48.95230255,167.59776,175.84103
2.17,48.69252806,167.01866,175.70424
2.171,48.43273356,166.03661,175.30087
2.172,48.17291698,165.5153,175.24817
2.173,47.91307625,165.23376,175.13576
2.174,47.65320931,164.40747,174.83984
2.175,47.39331405,163.99448,174.38731
2.176,47.13338838,163.21687,174.38635
2.177,46.87343017,162.54895,173.94513
2.178,46.61343731,161.59843,173.77928
2.179,46.35340763,161.07832,173.38504
2.18,46.093339,160.44376,173.50365
2.181,45.83322924,159.53162,173.14775
2.182,45.57307617,159.06856,173.04329
2.183,45.3128776,158.36961,172.62814
2.184,45.05263133,157.44159,172.56509
2.185,44.79233512,156.94865,172.50418
2.186,44.53198676,155.77107,171.97385
2.187,44.271584,155.57097,171.91324
2.188,44.01112456,154.827,171.72014
2.189,43.7506062,154.20367,171.42079
2.19,43.49002661,153.31157,171.21118
2.191,43.22938349,152.47217,170.96689
2.192,42.96867455,152.00455,170.82921
2.193,42.70789744,151.02718,170.76544
2.194,42.44704983,150.20131,170.39658
2.195,42.18612937,149.50177,170.26569
2.196,41.92513368,148.83171,170.02591
2.197,41.66406039,148.12155,169.75934
2.198,41.40290711,147.19861,169.56218
2.199,41.14167141,146.76463,169.44604
2.2,40.88035088,146.21437,169.04373
2.201,40.61894308,145.50183,168.96519
2.202,40.35744557,144.67139,168.78577
2.203,40.09585586,144.20166,168.37561
2.204,39.83417149,143.09973,168.37914
2.205,39.57238995,143.12212,168.17271
2.206,39.31050875,142.57674,167.69681
2.207,39.04852535,142.0136,167.66528
2.208,38.78643722,142.16962,167.53482
2.209,38.52424181,141.56718,167.34634
2.21,38.26193654,141.32909,167.12563
2.211,37.99951884,141.33789,167.03186
2.212,37.73698612,141.3907,166.89592
2.213,37.47433575,141.70648,166.71498
2.214,37.21156511,142.11848,166.2618
2.215,36.94867157,144.13734,166.2505
2.216,36.68565246,145.24379,165.89139
2.217,36.42250512,147.42477,165.85106
2.218,36.15922686,150.71675,165.4126
2.219,35.89581498,154.93881,165.46422
2.22,35.63226677,161.21388,165.09314
2.221,35.36857948,170.23442,165.183
2.222,35.10475038,-178.84982,164.92096
2.223,34.84077671,-164.93549,164.94533
2.224,34.57665569,-151.15651,164.51604
2.225,34.31238453,-139.17262,164.44792
2.226,34.04796042,-129.23175,164.07629
2.227,33.78338054,-121.23488,163.92943
2.228,33.51864205,-116.03411,163.81088
2.229,33.2537421,-112.52916,163.53461
2.23,32.98867783,-109.73408,163.35907
2.231,32.72344635,-107.65809,163.44505
2.232,32.45804476,-106.58614,163.01694
2.233,32.19247016,-105.90446,162.71719
2.234,31.9267196,-105.23095,162.86749
2.235,31.66079016,-105.2599,162.57758
2.236,31.39467887,-105.42234,162.19385
2.237,31.12838276,-105.80046,162.03204
2.238,30.86189884,-106.27815,161.75523
2.239,30.59522411,-106.72739,161.81313
2.24,30.32835555,-107.32674,161.47108
2.241,30.06129013,-108.00765,161.37933
2.242,29.79402479,-108.88057,161.16788
2.243,29.52655649,-109.26264,160.97333
2.244,29.25888213,-110.48392,160.7403
2.245,28.99099864,-111.32269,160.66811
2.246,28.7229029,-112.01026,160.44722
2.247,28.45459179,-113.23833,160.25377
2.248,28.18606218,-114.35626,160.10724
2.249,27.91731093,-114.92667,159.87158
2.25,27.64833486,-116.16438,159.70454
2.251,27.37913081,-117.27403,159.50473
2.252,27.10969558,-117.98141,159.4985
2.253,26.84002598,-119.26401,158.97447
2.254,26.57011878,-120.02399,158.90125
2.255,26.29997076,-121.13491,158.70815
2.256,26.02957867,-122.02883,158.47604
2.257,25.75893926,-123.07125,158.58205
2.258,25.48804927,-123.98447,158.33121
2.259,25.21690541,-125.03738,157.98682
2.26,24.94550439,-125.91623,158.01332
2.261,24.67384292,-126.737,157.98352
2.262,24.40191767,-127.94833,157.45116
2.263,24.12972533,-128.73878,157.27101
2.264,23.85726256,-129.7672,157.31326
2.265,23.584526,-130.60005,157.14938
2.266,23.31151231,-131.24728,157.01077
2.267,23.03821813,-132.31413,156.82813
2.268,22.76464007,-133.22989,156.62967
2.269,22.49077475,-134.01964,156.54771
2.27,22.21661879,-134.75008,156.38091
2.271,21.94216878,-135.80206,155.94049
2.272,21.66742132,-136.50261,156.01126
2.273,21.39237299,-137.44754,155.73567
2.274,21.11702038,-138.01057,155.57953
2.275,20.84136005,-138.94138,155.45055
2.276,20.56538859,-139.65508,155.45689
2.277,20.28910255,-140.73988,154.9397
2.278,20.0124985,-141.40097,154.99457
2.279,19.73557299,-141.83568,154.87222
2.28,19.45832258,-142.78145,154.58812
2.281,19.18074382,-143.48091,154.38832
2.282,18.90283328,-144.2476,154.26201
2.283,18.62458749,-144.82806,154.02217
2.284,18.34600302,-145.47852,153.98045
2.285,18.06707642,-146.43382,153.62312
2.286,17.78780425,-147.07207,153.75269
2.287,17.50818307,-147.71161,153.59572
2.288,17.22820945,-148.29189,153.25688
2.289,16.94787995,-149.16856,153.02484
2.29,16.66719117,-149.50925,152.92972
2.291,16.38613968,-150.16516,152.74344
2.292,16.10472208,-151.05641,152.61009
2.293,15.82293497,-151.62042,152.58911
2.294,15.54077498,-151.90215,152.0408
2.295,15.25823874,-152.53127,152.31078
2.296,14.97532288,-153.52562,151.89311
2.297,14.69202408,-153.6481,151.73412
2.298,14.408339,-154.49275,151.35654
2.299,14.12426435,-154.92451,151.65845
2.3,13.83979685,-155.58476,151.39958
2.301,13.55493323,-156.04372,151.18134
2.302,13.26967026,-156.51244,150.98859
2.303,12.98400473,-157.10374,150.87564
2.304,12.69793345,-157.6059,150.66096
2.305,12.41145329,-157.9814,150.54991
2.306,12.12456111,-158.55003,150.67819
2.307,11.83725384,-159.00259,150.2274
2.308,11.54952843,-159.5526,150.03368
2.309,11.26138186,-160.24593,149.89174
2.31,10.97281118,-160.46773,149.87605
2.311,10.68381345,-160.98222,149.6601
2.312,10.39438581,-161.38239,149.43745
2.313,10.10452542,-161.95627,149.42444
2.314,9.81422951,-162.33832,149.17323
2.315,9.523495365,-162.82735,149.15291
2.316,9.232320324,-163.21869,148.81937
