"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
1.067,82.4908846681447,-7.73817849796442
1.068,82.3143073091525,-7.91280449797179
1.069,82.1377179004752,-8.08742998531808
1.07,81.9611165795529,-8.26205497174674
1.071,81.7845034832668,-8.43667946901675
1.072,81.6078787479391,-8.61130348890296
1.073,81.4312425093324,-8.78592704319555
1.074,81.2545949026488,-8.9605501437004
1.075,81.0779360625296,-9.13517280223873
1.076,80.9012661230547,-9.30979503064718
1.077,80.7245852177419,-9.48441684077763
1.078,80.5478934795464,-9.65903824449733
1.079,80.3711910408603,-9.83365925368858
1.08,80.1944780335124,-10.0082798802488
1.081,80.0177545887671,-10.1829001360907
1.082,79.8410208373246,-10.3575200331415
1.083,79.6642769093197,-10.5321395833436
1.084,79.4875229343221,-10.7067587986545
1.085,79.3107590413355,-10.8813776910459
1.086,79.1339853587973,-11.0559962725047
1.087,78.9572020145781,-11.2306145550322
1.088,78.7804091359818,-11.4052325506443
1.089,78.6036068497444,-11.5798502713714
1.09,78.4267952820343,-11.7544677292585
1.091,78.2499745584518,-11.9290849363648
1.092,78.0731448040288,-12.1037019047638
1.093,77.8963061432281,-12.2783186465432
1.094,77.7194586999439,-12.4529351738051
1.095,77.5426025975005,-12.6275514986655
1.096,77.3657379586531,-12.8021676332544
1.097,77.1888649055867,-12.9767835897158
1.098,77.0119835599162,-13.1513993802078
1.099,76.8350940426865,-13.3260150169021
1.1,76.6581964743715,-13.500630511984
1.101,76.4812909748748,-13.6752458776529
1.102,76.3043776635288,-13.8498611261216
1.103,76.127456659095,-14.0244762696163
1.104,75.9505280797636,-14.199091320377
1.105,75.7735920431536,-14.3737062906568
1.106,75.5966486663125,-14.5483211927225
1.107,75.419698065716,-14.7229360388537
1.108,75.2427403572685,-14.8975508413437
1.109,75.0657756563026,-15.0721656124985
1.11,74.888804077579,-15.2467803646374
1.111,74.7118257352867,-15.4213951100927
1.112,74.5348407430428,-15.5960098612096
1.113,74.3578492138927,-15.770624630346
1.114,74.1808512603097,-15.9452394298729
1.115,74.0038469941955,-16.1198542721736
1.116,73.8268365268798,-16.2944691696444
1.117,73.6498199691208,-16.469084134694
1.118,73.4727974311047,-16.6436991797436
1.119,73.2957690224463,-16.818314317227
1.12,73.1187348521887,-16.99292955959
1.121,72.9416950288039,-17.1675449192911
1.122,72.7646496601922,-17.3421604088008
1.123,72.5875988536829,-17.5167760406018
1.124,72.4105427160345,-17.6913918271889
1.125,72.2334813534341,-17.8660077810687
1.126,72.0564148714986,-18.0406239147601
1.127,71.8793433752743,-18.2152402407936
1.128,71.702266969237,-18.3898567717115
1.129,71.5251857572927,-18.564473520068
1.13,71.3480998427774,-18.7390904984288
1.131,71.1710093284575,-18.9137077193712
1.132,70.9939143165303,-19.088325195484
1.133,70.8168149086238,-19.2629429393675
1.134,70.6397112057972,-19.4375609636333
1.135,70.4626033085416,-19.6121792809043
1.136,70.2854913167796,-19.7867979038147
1.137,70.1083753298663,-19.9614168450097
1.138,69.931255446589,-20.1360361171458
1.139,69.7541317651682,-20.3106557328902
1.14,69.5770043832575,-20.4852757049213
1.141,69.3998733979443,-20.6598960459282
1.142,69.22273890575,-20.8345167686108
1.143,69.0456010026305,-21.0091378856799
1.144,68.8684597839765,-21.1837594098568
1.145,68.6913153446144,-21.3583813538732
1.146,68.5141677788059,-21.5330037304716
1.147,68.3370171802494,-21.7076265524047
1.148,68.1598636420798,-21.8822498324358
1.149,67.9827072568695,-22.0568735833382
1.15,67.8055481166285,-22.2314978178956
1.151,67.6283863128051,-22.4061225489017
1.152,67.4512219362865,-22.5807477891604
1.153,67.2740550773993,-22.7553735514854
1.154,67.0968858259098,-22.9299998487006
1.155,66.9197142710251,-23.1046266936394
1.156,66.7425405013934,-23.2792540991453
1.157,66.5653646051044,-23.4538820780711
1.158,66.3881866696902,-23.6285106432798
1.159,66.211006782126,-23.8031398076432
1.16,66.0338250288304,-23.9777695840433
1.161,65.8566414956662,-24.152399985371
1.162,65.6794562679414,-24.3270310245268
1.163,65.5022694304093,-24.5016627144203
1.164,65.3250810672695,-24.6762950679704
1.165,65.1478912621688,-24.8509280981049
1.166,64.9707000982014,-25.025561817761
1.167,64.79350765791,-25.2001962398845
1.168,64.6163140232867,-25.3748313774302
1.169,64.4391192757733,-25.5494672433618
1.17,64.2619234962622,-25.7241038506516
1.171,64.0847267650974,-25.8987412122806
1.172,63.907529162075,-26.0733793412387
1.173,63.7303307664444,-26.2480182505237
1.174,63.5531316569085,-26.4226579531423
1.175,63.3759319116253,-26.5972984621095
1.176,63.1987316082079,-26.7719397904485
1.177,63.0215308237259,-26.9465819511906
1.178,62.8443296347063,-27.1212249573757
1.179,62.6671281171339,-27.2958688220512
1.18,62.4899263464528,-27.4705135582729
1.181,62.3127243975666,-27.6451591791043
1.182,62.13552234484,-27.8198056976169
1.183,61.9583202620991,-27.9944531268897
1.184,61.7811182226327,-28.1691014800099
1.185,61.6039162991934,-28.3437507700718
1.186,61.426714563998,-28.5184010101775
1.187,61.2495130887289,-28.6930522134365
1.188,61.0723119445349,-28.8677043929659
1.189,60.8951112020321,-29.0423575618897
1.19,60.7179109313052,-29.2170117333395
1.191,60.5407112019082,-29.3916669204541
1.192,60.3635120828656,-29.566323136379
1.193,60.1863136426732,-29.7409803942673
1.194,60.0091159492995,-29.9156387072785
1.195,59.8319190701864,-30.0902980885793
1.196,59.6547230722504,-30.2649585513432
1.197,59.4775280218836,-30.4396201087502
1.198,59.3003339849549,-30.6142827739871
1.199,59.1231410268111,-30.7889465602473
1.2,58.9459492122776,-30.9636114807307
