frequency, S11, S12, S21, S22
2639993856.0000000000, 0.7960028052, 0.6052932739, 0.6052932739, 0.7960026860
2649993728.0000000000, 0.8014782667, 0.5980238914, 0.5980239511, 0.8014783263
2659993600.0000000000, 0.8068384528, 0.5907720923, 0.5907720923, 0.8068381548
2669993472.0000000000, 0.8120837808, 0.5835412145, 0.5835410357, 0.8120837212
2679993344.0000000000, 0.8172144294, 0.5763337016, 0.5763337612, 0.8172143698
2689993216.0000000000, 0.8222310543, 0.5691540241, 0.5691541433, 0.8222310543
2699993088.0000000000, 0.8271340132, 0.5620047450, 0.5620046258, 0.8271341324
2709992960.0000000000, 0.8319246173, 0.5548886657, 0.5548886061, 0.8319244981
2719992832.0000000000, 0.8366035819, 0.5478084683, 0.5478085876, 0.8366034627
2729992704.0000000000, 0.8411719799, 0.5407677889, 0.5407675505, 0.8411720991
2739992576.0000000000, 0.8456308842, 0.5337682962, 0.5337681174, 0.8456309438
2749992448.0000000000, 0.8499814868, 0.5268127322, 0.5268127322, 0.8499814272
2759992320.0000000000, 0.8542251587, 0.5199033022, 0.5199031830, 0.8542250991
2769992192.0000000000, 0.8583631516, 0.5130425096, 0.5130423903, 0.8583632112
2779992064.0000000000, 0.8623968959, 0.5062325597, 0.5062325597, 0.8623968363
2789991936.0000000000, 0.8663285971, 0.4994752109, 0.4994752109, 0.8663284183
2799991808.0000000000, 0.8701582551, 0.4927723408, 0.4927723706, 0.8701582551
2809991680.0000000000, 0.8738891482, 0.4861255884, 0.4861257672, 0.8738890290
2819991552.0000000000, 0.8775218129, 0.4795370996, 0.4795368910, 0.8775217533
2829991424.0000000000, 0.8810585737, 0.4730076790, 0.4730076194, 0.8810583949
2839991296.0000000000, 0.8845005631, 0.4665390253, 0.4665389359, 0.8845005035
2849991168.0000000000, 0.8878505230, 0.4601323903, 0.4601323307, 0.8878504038
2859991040.0000000000, 0.8911091089, 0.4537892044, 0.4537892342, 0.8911091089
2869990912.0000000000, 0.8942788839, 0.4475102723, 0.4475101829, 0.8942788839
2879990784.0000000000, 0.8973614573, 0.4412964582, 0.4412965775, 0.8973614573
2889990656.0000000000, 0.9003589153, 0.4351488948, 0.4351490140, 0.9003585577
2899990528.0000000000, 0.9032720923, 0.4290684462, 0.4290683270, 0.9032721519
2909990400.0000000000, 0.9061038494, 0.4230552316, 0.4230553210, 0.9061039090
2919990272.0000000000, 0.9088557363, 0.4171105325, 0.4171105623, 0.9088556767
2929990144.0000000000, 0.9115297794, 0.4112344980, 0.4112343192, 0.9115297198
2939990016.0000000000, 0.9141273499, 0.4054273665, 0.4054273367, 0.9141271710
2949989888.0000000000, 0.9166503549, 0.3996900320, 0.3996900320, 0.9166503549
2959989760.0000000000, 0.9191009402, 0.3940221369, 0.3940222859, 0.9191009998
2969989632.0000000000, 0.9214805365, 0.3884246051, 0.3884245455, 0.9214805365
2979989504.0000000000, 0.9237912297, 0.3828968406, 0.3828968704, 0.9237909913
2989989376.0000000000, 0.9260339141, 0.3774394691, 0.3774393797, 0.9260341525
2999989248.0000000000, 0.9282119274, 0.3720519543, 0.3720518351, 0.9282117486
3009989120.0000000000, 0.9303256869, 0.3667348325, 0.3667348027, 0.9303255081
3019988992.0000000000, 0.9323769808, 0.3614874780, 0.3614875376, 0.9323769212
3029988864.0000000000, 0.9343680143, 0.3563101590, 0.3563100100, 0.9343677759
3039988736.0000000000, 0.9362998009, 0.3512021899, 0.3512021899, 0.9362997413
3049988608.0000000000, 0.9381740689, 0.3461638689, 0.3461637497, 0.9381740689
3059988480.0000000000, 0.9399926662, 0.3411944807, 0.3411944509, 0.9399927855
3069988352.0000000000, 0.9417571425, 0.3362937868, 0.3362937570, 0.9417570829
3079988224.0000000000, 0.9434687495, 0.3314612806, 0.3314613104, 0.9434687495
3089988096.0000000000, 0.9451291561, 0.3266969621, 0.3266969323, 0.9451291561
3099987968.0000000000, 0.9467398524, 0.3219998777, 0.3219999075, 0.9467397332
3109987840.0000000000, 0.9483019114, 0.3173699677, 0.3173698783, 0.9483019114
3119987712.0000000000, 0.9498170018, 0.3128064573, 0.3128064275, 0.9498168826
3129987584.0000000000, 0.9512862563, 0.3083085716, 0.3083086908, 0.9512862563
3139987456.0000000000, 0.9527115226, 0.3038763404, 0.3038764298, 0.9527114630
3149987328.0000000000, 0.9540937543, 0.2995089591, 0.2995088100, 0.9540936351
3159987200.0000000000, 0.9554337859, 0.2952054441, 0.2952054441, 0.9554337859
3169987072.0000000000, 0.9567334056, 0.2909656167, 0.2909656763, 0.9567335248
3179986944.0000000000, 0.9579938054, 0.2867888510, 0.2867887318, 0.9579937458
3189986816.0000000000, 0.9592159390, 0.2826739848, 0.2826740444, 0.9592159986
3199986688.0000000000, 0.9604011178, 0.2786208987, 0.2786208093, 0.9604011178
3209986560.0000000000, 0.9615501165, 0.2746284604, 0.2746285200, 0.9615503550
3219986432.0000000000, 0.9626647234, 0.2706966102, 0.2706965804, 0.9626646638
3229986304.0000000000, 0.9637452960, 0.2668240964, 0.2668241560, 0.9637451768
3239986176.0000000000, 0.9647930861, 0.2630101442, 0.2630102038, 0.9647930264
3249986048.0000000000, 0.9658087492, 0.2592544854, 0.2592544556, 0.9658089280
3259985920.0000000000, 0.9667941332, 0.2555561364, 0.2555561364, 0.9667942524
3269985792.0000000000, 0.9677494764, 0.2519143224, 0.2519143224, 0.9677495360
3279985664.0000000000, 0.9686762094, 0.2483284473, 0.2483285218, 0.9686760902
3289985536.0000000000, 0.9695743918, 0.2447977513, 0.2447976917, 0.9695742726
3299985408.0000000000, 0.9704452753, 0.2413212955, 0.2413213551, 0.9704451561
3309985280.0000000000, 0.9712898731, 0.2378986478, 0.2378985584, 0.9712899327
3319985152.0000000000, 0.9721090198, 0.2345289141, 0.2345288992, 0.9721090794
3329985024.0000000000, 0.9729036093, 0.2312114388, 0.2312114686, 0.9729035497
3339984896.0000000000, 0.9736737609, 0.2279453874, 0.2279453278, 0.9736739397
3349984768.0000000000, 0.9744211435, 0.2247299105, 0.2247300148, 0.9744210243
3359984640.0000000000, 0.9751455188, 0.2215646356, 0.2215646803, 0.9751455188
3369984512.0000000000, 0.9758481383, 0.2184486538, 0.2184486687, 0.9758483171
3379984384.0000000000, 0.9765300751, 0.2153812051, 0.2153811902, 0.9765300751
3389984256.0000000000, 0.9771910310, 0.2123616040, 0.2123614848, 0.9771912098
3399984128.0000000000, 0.9778323174, 0.2093890309, 0.2093891054, 0.9778324366
3409984000.0000000000, 0.9784544706, 0.2064628750, 0.2064627856, 0.9784544110
3419983872.0000000000, 0.9790577292, 0.2035825849, 0.2035825253, 0.9790579081
3429983744.0000000000, 0.9796433449, 0.2007472217, 0.2007472217, 0.9796431065
3439983616.0000000000, 0.9802108407, 0.1979560852, 0.1979561597, 0.9802109003
3449983488.0000000000, 0.9807618260, 0.1952088028, 0.1952087879, 0.9807617664
3459983360.0000000000, 0.9812963605, 0.1925043315, 0.1925043017, 0.9812962413
3469983232.0000000000, 0.9818145633, 0.1898422241, 0.1898421943, 0.9818146825
3479983104.0000000000, 0.9823175669, 0.1872216165, 0.1872215867, 0.9823177457
3489982976.0000000000, 0.9828058481, 0.1846420169, 0.1846420318, 0.9828059077
3499982848.0000000000, 0.9832794666, 0.1821028441, 0.1821027845, 0.9832794070
3509982720.0000000000, 0.9837390780, 0.1796033233, 0.1796032637, 0.9837390184
3519982592.0000000000, 0.9841850996, 0.1771426946, 0.1771427095, 0.9841851592
3529982464.0000000000, 0.9846180081, 0.1747206002, 0.1747205704, 0.9846181870
3539982336.0000000000, 0.9850382805, 0.1723361909, 0.1723362356, 0.9850382805
3549982208.0000000000, 0.9854459763, 0.1699890196, 0.1699890494, 0.9854459763
3559982080.0000000000, 0.9858416319, 0.1676784903, 0.1676785052, 0.9858416915
3569981952.0000000000, 0.9862258434, 0.1654038131, 0.1654038876, 0.9862259626
3579981824.0000000000, 0.9865989685, 0.1631646305, 0.1631646603, 0.9865989089
3589981696.0000000000, 0.9869608879, 0.1609602422, 0.1609602273, 0.9869608879
3599981568.0000000000, 0.9873123765, 0.1587901264, 0.1587900817, 0.9873124361
3609981440.0000000000, 0.9876535535, 0.1566536427, 0.1566536278, 0.9876535535
3619981312.0000000000, 0.9879848957, 0.1545502245, 0.1545503139, 0.9879849553
3629981184.0000000000, 0.9883068800, 0.1524796188, 0.1524796039, 0.9883066416
3639981056.0000000000, 0.9886189699, 0.1504408717, 0.1504407823, 0.9886190295
3649980928.0000000000, 0.9889225364, 0.1484335512, 0.1484335959, 0.9889224768
3659980800.0000000000, 0.9892171025, 0.1464573890, 0.1464573443, 0.9892169833
3669980672.0000000000, 0.9895030856, 0.1445115507, 0.1445116103, 0.9895031452
3679980544.0000000000, 0.9897809625, 0.1425957978, 0.1425957829, 0.9897810221
3689980416.0000000000, 0.9900508523, 0.1407094449, 0.1407094449, 0.9900509119
3699980288.0000000000, 0.9903129935, 0.1388520896, 0.1388521343, 0.9903131127
3709980160.0000000000, 0.9905678630, 0.1370232701, 0.1370232254, 0.9905678630
3719980032.0000000000, 0.9908152223, 0.1352224499, 0.1352223605, 0.9908151627
3729979904.0000000000, 0.9910557270, 0.1334490031, 0.1334491372, 0.9910558462
3739979776.0000000000, 0.9912890792, 0.1317029595, 0.1317029148, 0.9912890792
3749979648.0000000000, 0.9915162921, 0.1299832165, 0.1299832761, 0.9915161729
3759979520.0000000000, 0.9917367101, 0.1282899231, 0.1282899827, 0.9917367697
3769979392.0000000000, 0.9919508696, 0.1266223341, 0.1266223639, 0.9919510484
3779979264.0000000000, 0.9921590686, 0.1249800026, 0.1249799877, 0.9921593070
3789979136.0000000000, 0.9923616648, 0.1233626455, 0.1233625934, 0.9923617244
3799979008.0000000000, 0.9925584197, 0.1217696369, 0.1217696592, 0.9925583005
3809978880.0000000000, 0.9927494526, 0.1202008426, 0.1202008426, 0.9927497506
3819978752.0000000000, 0.9929353595, 0.1186555773, 0.1186556295, 0.9929354191
3829978624.0000000000, 0.9931162000, 0.1171336770, 0.1171337515, 0.9931161404
3839978496.0000000000, 0.9932917356, 0.1156346872, 0.1156347096, 0.9932918549
3849978368.0000000000, 0.9934624434, 0.1141581386, 0.1141581535, 0.9934626222
3859978240.0000000000, 0.9936287999, 0.1127037853, 0.1127037704, 0.9936285615
3869978112.0000000000, 0.9937899113, 0.1112711281, 0.1112711206, 0.9937899113
3879977984.0000000000, 0.9939469695, 0.1098599061, 0.1098598912, 0.9939469695
3889977856.0000000000, 0.9940999150, 0.1084696800, 0.1084697098, 0.9940997362
3899977728.0000000000, 0.9942482710, 0.1071002036, 0.1071001887, 0.9942482710
3909977600.0000000000, 0.9943925142, 0.1057510078, 0.1057510376, 0.9943926334
3919977472.0000000000, 0.9945331216, 0.1044218615, 0.1044218987, 0.9945331216
3929977344.0000000000, 0.9946697354, 0.1031123102, 0.1031123772, 0.9946698546
3939977216.0000000000, 0.9948027134, 0.1018222645, 0.1018222198, 0.9948026538
3949977088.0000000000, 0.9949317575, 0.1005510911, 0.1005510837, 0.9949318171
3959976960.0000000000, 0.9950578213, 0.0992986858, 0.0992987230, 0.9950577617
3969976832.0000000000, 0.9951801300, 0.0980645865, 0.0980646387, 0.9951800704
3979976704.0000000000, 0.9952992201, 0.0968488380, 0.0968488082, 0.9952991605
3989976576.0000000000, 0.9954152107, 0.0956506506, 0.0956506506, 0.9954150319
3999976448.0000000000, 0.9955277443, 0.0944700167, 0.0944700167, 0.9955275655
4009976320.0000000000, 0.9956372380, 0.0933065712, 0.0933065712, 0.9956374764
4019976192.0000000000, 0.9957444668, 0.0921601132, 0.0921601281, 0.9957443476
4029976064.0000000000, 0.9958480597, 0.0910302773, 0.0910302848, 0.9958480597
4039975936.0000000000, 0.9959492087, 0.0899168923, 0.0899168700, 0.9959491491
4049975808.0000000000, 0.9960477948, 0.0888195038, 0.0888195038, 0.9960477948
4059975680.0000000000, 0.9961436391, 0.0877380073, 0.0877379924, 0.9961435795
4069975552.0000000000, 0.9962369204, 0.0866720900, 0.0866720900, 0.9962369204
4079975424.0000000000, 0.9963275790, 0.0856214836, 0.0856215060, 0.9963277578
4089975296.0000000000, 0.9964163899, 0.0845859945, 0.0845859796, 0.9964162111
4099975168.0000000000, 0.9965022206, 0.0835652873, 0.0835653022, 0.9965022802
4109975040.0000000000, 0.9965862632, 0.0825592279, 0.0825592503, 0.9965860844
4119974912.0000000000, 0.9966678023, 0.0815675035, 0.0815674961, 0.9966678619
4129974784.0000000000, 0.9967473745, 0.0805899277, 0.0805899054, 0.9967474937
4139974656.0000000000, 0.9968249202, 0.0796261728, 0.0796261728, 0.9968246818
4149974528.0000000000, 0.9969002008, 0.0786761492, 0.0786760971, 0.9969002604
4159974400.0000000000, 0.9969735146, 0.0777394846, 0.0777395219, 0.9969735742
4169974272.0000000000, 0.9970452189, 0.0768162161, 0.0768162087, 0.9970452785
4179974144.0000000000, 0.9971148372, 0.0759058520, 0.0759058073, 0.9971150160
4189974016.0000000000, 0.9971830249, 0.0750082433, 0.0750082508, 0.9971830249
4199973888.0000000000, 0.9972492456, 0.0741233602, 0.0741233304, 0.9972490668
4209973760.0000000000, 0.9973134995, 0.0732507110, 0.0732507408, 0.9973134995
4219973632.0000000000, 0.9973763824, 0.0723903775, 0.0723904073, 0.9973764420
4229973504.0000000000, 0.9974378347, 0.0715420470, 0.0715420544, 0.9974375963
4239973376.0000000000, 0.9974972010, 0.0707055032, 0.0707055107, 0.9974972010
4249973248.0000000000, 0.9975552559, 0.0698806569, 0.0698806271, 0.9975553751
4259973120.0000000000, 0.9976121187, 0.0690671578, 0.0690671876, 0.9976119995
4269972992.0000000000, 0.9976672530, 0.0682649240, 0.0682649463, 0.9976671934
4279972864.0000000000, 0.9977210760, 0.0674738660, 0.0674737990, 0.9977210760
4289972736.0000000000, 0.9977735281, 0.0666936189, 0.0666935891, 0.9977734685
4299972608.0000000000, 0.9978246093, 0.0659240708, 0.0659240633, 0.9978246689
4309972480.0000000000, 0.9978743792, 0.0651651174, 0.0651651174, 0.9978745580
