Freq,Milled,HFSS,Tapered
1.627,150.85216,-105.8219254,57.63842477
1.628,150.53635,-105.998271,57.44682232
1.629,150.63033,-106.174623,57.25520525
1.63,150.51271,-106.3509816,57.06357354
1.631,150.26601,-106.5273466,56.87192717
1.632,150.16397,-106.7037181,56.68026612
1.633,150.24881,-106.8800962,56.48859037
1.634,149.93546,-107.0564808,56.29689991
1.635,149.76749,-107.2328719,56.10519472
1.636,149.67143,-107.4092695,55.91347478
1.637,149.65529,-107.5856737,55.72174008
1.638,149.52271,-107.7620844,55.52999058
1.639,149.19859,-107.9385017,55.33822629
1.64,149.13306,-108.1149256,55.14644717
1.641,149.14088,-108.2913561,54.95465321
1.642,149.08821,-108.4677932,54.7628444
1.643,148.94044,-108.6442369,54.5710207
1.644,148.5325,-108.8206872,54.37918212
1.645,148.44223,-108.9971441,54.18732862
1.646,148.3696,-109.1736077,53.99546019
1.647,148.34789,-109.3500779,53.80357682
1.648,148.07439,-109.5265548,53.61167847
1.649,147.91322,-109.7030383,53.41976514
1.65,147.79597,-109.8795285,53.22783681
1.651,147.64404,-110.0560254,53.03589345
1.652,147.59988,-110.232529,52.84393505
1.653,147.30132,-110.4090393,52.6519616
1.654,147.27634,-110.5855563,52.45997306
1.655,147.22801,-110.7620801,52.26796943
1.656,146.98984,-110.9386105,52.07595069
1.657,146.7831,-111.1151478,51.88391681
1.658,146.74736,-111.2916917,51.69186778
1.659,146.55719,-111.4682424,51.49980358
1.66,146.61598,-111.6447999,51.30772419
1.661,146.31062,-111.8213642,51.11562959
1.662,146.0912,-111.9979353,50.92351976
1.663,146.25702,-112.1745131,50.73139469
1.664,145.92587,-112.3510978,50.53925436
1.665,145.60167,-112.5276893,50.34709874
1.666,145.82335,-112.7042876,50.15492782
1.667,145.5423,-112.8808927,49.96274158
1.668,145.52286,-113.0575047,49.77054
1.669,145.17911,-113.2341236,49.57832305
1.67,145.26994,-113.4107493,49.38609074
1.671,145.0473,-113.5873819,49.19384302
1.672,144.92787,-113.7640214,49.00157989
1.673,144.90062,-113.9406677,48.80930132
1.674,144.54036,-114.117321,48.6170073
1.675,144.46687,-114.2939811,48.42469781
1.676,144.52611,-114.4706482,48.23237282
1.677,144.26036,-114.6473223,48.04003232
1.678,144.10411,-114.8240032,47.84767629
1.679,143.93542,-115.0006911,47.65530471
1.68,143.6414,-115.177386,47.46291756
1.681,143.8252,-115.3540878,47.27051482
1.682,143.54449,-115.5307966,47.07809647
1.683,143.41858,-115.7075124,46.8856625
1.684,143.33884,-115.8842351,46.69321287
1.685,143.21378,-116.0609649,46.50074758
1.686,143.05136,-116.2377017,46.30826661
1.687,142.90135,-116.4144455,46.11576992
1.688,142.79172,-116.5911963,45.92325752
1.689,142.66713,-116.7679542,45.73072936
1.69,142.49022,-116.9447191,45.53818545
1.691,142.33578,-117.121491,45.34562574
1.692,142.38708,-117.2982701,45.15305024
1.693,142.17165,-117.4750562,44.96045891
1.694,141.90483,-117.6518493,44.76785173
1.695,141.89444,-117.8286496,44.57522869
1.696,141.70912,-118.005457,44.38258977
1.697,141.47661,-118.1822715,44.18993495
1.698,141.32846,-118.359093,43.9972642
1.699,141.11688,-118.5359218,43.80457751
1.7,141.22789,-118.7127576,43.61187486
1.701,141.08804,-118.8896006,43.41915622
1.702,141.01675,-119.0664508,43.22642158
1.703,140.76567,-119.2433081,43.03367091
1.704,140.59201,-119.4201725,42.84090421
1.705,140.60995,-119.5970442,42.64812144
1.706,140.38199,-119.773923,42.45532258
1.707,140.1176,-119.950809,42.26250762
1.708,140.15689,-120.1277023,42.06967654
1.709,140.12527,-120.3046027,41.87682931
1.71,139.87234,-120.4815104,41.68396592
1.711,139.78249,-120.6584253,41.49108634
1.712,139.41899,-120.8353474,41.29819056
1.713,139.4912,-121.0122768,41.10527855
1.714,139.22626,-121.1892134,40.91235029
1.715,139.21506,-121.3661573,40.71940577
1.716,139.11136,-121.5431085,40.52644495
1.717,138.85349,-121.720067,40.33346783
1.718,138.97783,-121.8970327,40.14047438
1.719,138.6985,-122.0740057,39.94746459
1.72,138.51094,-122.2509861,39.75443842
1.721,138.39728,-122.4279737,39.56139586
1.722,138.20776,-122.6049687,39.36833689
1.723,138.12138,-122.781971,39.17526148
1.724,137.93132,-122.9589807,38.98216963
1.725,137.88301,-123.1359977,38.7890613
1.726,137.73741,-123.313022,38.59593647
1.727,137.59384,-123.4900537,38.40279513
1.728,137.47493,-123.6670928,38.20963725
1.729,137.38751,-123.8441393,38.01646281
1.73,137.12178,-124.0211931,37.8232718
1.731,137.17331,-124.1982544,37.63006418
1.732,137.01082,-124.3753231,37.43683994
1.733,136.82872,-124.5523991,37.24359907
1.734,136.64226,-124.7294826,37.05034152
1.735,136.69435,-124.9065736,36.85706729
1.736,136.32266,-125.0836719,36.66377636
1.737,136.01923,-125.2607777,36.4704687
1.738,135.99956,-125.437891,36.27714429
1.739,136.05287,-125.6150117,36.08380311
1.74,135.8064,-125.7921399,35.89044514
1.741,135.57381,-125.9692756,35.69707036
1.742,135.61244,-126.1464188,35.50367874
1.743,135.47794,-126.3235694,35.31027027
1.744,135.15465,-126.5007276,35.11684492
1.745,135.18164,-126.6778933,34.92340267
1.746,134.93956,-126.8550665,34.7299435
1.747,135.03136,-127.0322472,34.53646739
1.748,134.8718,-127.2094354,34.34297431
1.749,134.50395,-127.3866312,34.14946425
1.75,134.64401,-127.5638346,33.95593719
1.751,134.42108,-127.7410455,33.76239309
1.752,134.14096,-127.918264,33.56883194
1.753,134.14238,-128.09549,33.37525372
1.754,133.99062,-128.2727236,33.1816584
1.755,133.93579,-128.4499649,32.98804597
1.756,133.74007,-128.6272137,32.7944164
1.757,133.55264,-128.8044701,32.60076967
1.758,133.36871,-128.9817342,32.40710576
1.759,133.34943,-129.1590058,32.21342464
1.76,133.14896,-129.3362851,32.01972629
1.761,132.99065,-129.513572,31.8260107
1.762,132.94046,-129.6908666,31.63227783
1.763,132.65529,-129.8681689,31.43852767
1.764,132.40898,-130.0454787,31.2447602
1.765,132.43193,-130.2227963,31.05097538
1.766,132.43651,-130.4001215,30.85717321
1.767,132.44844,-130.5774545,30.66335365
1.768,132.11983,-130.7547951,30.46951669
1.769,131.92073,-130.9321434,30.2756623
1.77,131.94586,-131.1094994,30.08179046
1.771,131.59654,-131.2868631,29.88790115
1.772,131.61711,-131.4642346,29.69399434
1.773,131.50346,-131.6416138,29.50007001
1.774,131.10358,-131.8190007,29.30612814
1.775,131.12172,-131.9963954,29.11216871
1.776,131.14,-132.1737978,28.91819169
1.777,131.02873,-132.351208,28.72419707
1.778,130.72527,-132.5286259,28.53018481
1.779,130.76466,-132.7060516,28.33615489
1.78,130.40009,-132.8834851,28.1421073
1.781,130.29689,-133.0609264,27.94804201
1.782,130.34862,-133.2383755,27.753959
1.783,130.00084,-133.4158324,27.55985824
1.784,129.86308,-133.5932971,27.36573971
1.785,129.71425,-133.7707697,27.17160338
1.786,129.64467,-133.94825,26.97744925
1.787,129.55812,-134.1257382,26.78327727
1.788,129.58154,-134.3032343,26.58908743
1.789,129.26384,-134.4807382,26.3948797
1.79,129.16283,-134.6582499,26.20065407
1.791,129.09521,-134.8357695,26.0064105
1.792,128.88591,-135.013297,25.81214898
1.793,128.7126,-135.1908323,25.61786948
1.794,128.54816,-135.3683756,25.42357198
1.795,128.52103,-135.5459267,25.22925645
1.796,128.4689,-135.7234858,25.03492287
1.797,128.25562,-135.9010527,24.84057122
1.798,128.20543,-136.0786276,24.64620148
1.799,128.08243,-136.2562104,24.45181361
1.8,127.74249,-136.4338011,24.2574076
1.801,127.92223,-136.6113997,24.06298342
1.802,127.35774,-136.7890063,23.86854106
1.803,127.42944,-136.9666209,23.67408047
1.804,127.282,-137.1442434,23.47960165
1.805,127.12305,-137.3218739,23.28510457
1.806,127.12431,-137.4995123,23.09058919
1.807,126.79651,-137.6771587,22.89605551
1.808,126.5537,-137.8548131,22.7015035
1.809,126.74539,-138.0324756,22.50693312
1.81,126.40347,-138.210146,22.31234436
1.811,126.30316,-138.3878244,22.1177372
1.812,126.28146,-138.5655108,21.9231116
1.813,126.02556,-138.7432053,21.72846755
1.814,126.01646,-138.9209078,21.53380502
1.815,125.73239,-139.0986183,21.33912399
1.816,125.76351,-139.2763369,21.14442442
1.817,125.46638,-139.4540635,20.94970631
1.818,125.26145,-139.6317981,20.75496962
1.819,125.237,-139.8095409,20.56021433
1.82,125.02331,-139.9872917,20.36544041
1.821,125.04297,-140.1650506,20.17064784
1.822,124.67766,-140.3428176,19.97583659
1.823,124.69013,-140.5205926,19.78100665
1.824,124.56823,-140.6983758,19.58615798
1.825,124.20148,-140.8761671,19.39129057
1.826,124.25267,-141.0539665,19.19640438
1.827,124.199,-141.231774,19.00149939
1.828,123.99356,-141.4095896,18.80657558
1.829,123.82082,-141.5874134,18.61163292
1.83,123.7118,-141.7652453,18.41667139
1.831,123.71416,-141.9430854,18.22169096
1.832,123.28061,-142.1209336,18.02669161
1.833,123.51078,-142.2987899,17.83167331
1.834,123.25389,-142.4766545,17.63663603
1.835,123.0207,-142.6545272,17.44157976
1.836,122.85236,-142.8324081,17.24650447
1.837,122.9321,-143.0102972,17.05141013
1.838,122.70174,-143.1881945,16.85629671
1.839,122.54726,-143.3661,16.66116419
1.84,122.20875,-143.5440136,16.46601255
1.841,122.2619,-143.7219356,16.27084176
1.842,121.92479,-143.8998657,16.0756518
1.843,121.95844,-144.077804,15.88044263
1.844,122.02608,-144.2557506,15.68521424
1.845,121.84303,-144.4337055,15.4899666
1.846,121.43738,-144.6116686,15.29469968
1.847,121.24225,-144.7896399,15.09941346
1.848,121.19578,-144.9676195,14.90410791
1.849,121.24033,-145.1456074,14.708783
1.85,121.1852,-145.3236035,14.51343872
1.851,120.7471,-145.5016079,14.31807503
1.852,120.6835,-145.6796207,14.12269191
1.853,120.41351,-145.8576417,13.92728933
1.854,120.51242,-146.035671,13.73186727
1.855,120.12561,-146.2137086,13.5364257
1.856,120.26434,-146.3917545,13.34096459
1.857,120.0793,-146.5698088,13.14548392
1.858,120.07062,-146.7478714,12.94998367
1.859,119.75649,-146.9259423,12.7544638
1.86,119.75367,-147.1040216,12.55892429
1.861,119.60719,-147.2821092,12.36336511
1.862,119.42821,-147.4602051,12.16778625
1.863,119.21957,-147.6383094,11.97218766
1.864,119.08342,-147.8164221,11.77656933
1.865,118.80382,-147.9945432,11.58093123
1.866,118.92608,-148.1726726,11.38527333
1.867,118.62472,-148.3508105,11.18959561
1.868,118.54545,-148.5289567,10.99389804
1.869,118.42324,-148.7071113,10.79818059
1.87,118.22287,-148.8852743,10.60244323
1.871,118.13386,-149.0634458,10.40668595
1.872,117.91463,-149.2416256,10.2109087
1.873,117.80647,-149.4198139,10.01511148
1.874,117.67415,-149.5980106,9.81929424
1.875,117.69102,-149.7762157,9.623456964
1.876,117.48095,-149.9544293,9.427599625
1.877,117.34821,-150.1326514,9.231722193
1.878,117.09592,-150.3108819,9.035824644
1.879,117.135,-150.4891208,8.839906949
1.88,116.76392,-150.6673683,8.643969081
1.881,116.83791,-150.8456242,8.448011013
1.882,116.63132,-151.0238885,8.252032719
1.883,116.45205,-151.2021614,8.056034171
1.884,116.53876,-151.3804428,7.860015341
1.885,116.16312,-151.5587326,7.663976203
1.886,116.20007,-151.737031,7.467916729
1.887,116.16486,-151.9153379,7.271836892
1.888,115.82868,-152.0936533,7.075736663
1.889,115.66003,-152.2719772,6.879616017
1.89,115.50071,-152.4503097,6.683474925
1.891,115.34646,-152.6286507,6.48731336
1.892,115.12953,-152.8070003,6.291131294
1.893,115.12267,-152.9853583,6.094928699
1.894,115.09236,-153.163725,5.898705548
1.895,114.87747,-153.3421002,5.702461813
1.896,114.73454,-153.520484,5.506197466
1.897,114.70216,-153.6988764,5.309912479
1.898,114.50854,-153.8772773,5.113606825
1.899,114.08675,-154.0556868,4.917280476
1.9,114.1361,-154.2341049,4.720933403
1.901,114.26531,-154.4125317,4.524565579
1.902,113.80775,-154.590967,4.328176975
1.903,113.85577,-154.7694109,4.131767563
1.904,113.67596,-154.9478635,3.935337315
1.905,113.49457,-155.1263247,3.738886204
1.906,113.25882,-155.3047945,3.5424142
1.907,113.05344,-155.4832729,3.345921276
1.908,113.14607,-155.66176,3.149407402
1.909,112.76473,-155.8402557,2.952872551
1.91,112.69884,-156.0187601,2.756316695
1.911,112.53954,-156.1972732,2.559739804
1.912,112.65932,-156.3757949,2.36314185
1.913,112.42093,-156.5543253,2.166522804
1.914,112.31097,-156.7328644,1.969882639
1.915,112.04862,-156.9114121,1.773221325
1.916,111.92207,-157.0899686,1.576538833
1.917,111.86864,-157.2685337,1.379835135
1.918,111.60052,-157.4471076,1.183110202
1.919,111.5195,-157.6256901,0.986364005
1.92,111.38103,-157.8042814,0.789596515
1.921,111.29415,-157.9828814,0.592807703
1.922,111.21307,-158.1614901,0.39599754
1.923,111.08552,-158.3401076,0.199165997
1.924,110.81543,-158.5187338,0.002313045
1.925,110.77383,-158.6973687,-0.194561346
1.926,110.66495,-158.8760124,-0.391457204
1.927,110.46333,-159.0546648,-0.588374558
1.928,110.34592,-159.233326,-0.785313439
1.929,110.0403,-159.411996,-0.982273875
1.93,110.01959,-159.5906748,-1.179255896
1.931,109.85413,-159.7693623,-1.376259531
1.932,109.82255,-159.9480586,-1.57328481
1.933,109.56612,-160.1267637,-1.770331763
1.934,109.61994,-160.3054776,-1.967400418
1.935,109.47726,-160.4842004,-2.164490806
1.936,109.23355,-160.6629319,-2.361602956
1.937,109.14253,-160.8416722,-2.558736899
1.938,108.98643,-161.0204214,-2.755892663
1.939,108.87228,-161.1991794,-2.953070279
1.94,108.79384,-161.3779462,-3.150269777
1.941,108.63468,-161.5567219,-3.347491186
1.942,108.35607,-161.7355064,-3.544734537
1.943,108.28053,-161.9142998,-3.74199986
1.944,108.02829,-162.093102,-3.939287184
1.945,107.95184,-162.2719131,-4.136596541
1.946,107.89057,-162.450733,-4.333927959
1.947,107.6459,-162.6295619,-4.53128147
1.948,107.61459,-162.8083996,-4.728657103
1.949,107.46127,-162.9872462,-4.92605489
1.95,107.28031,-163.1661017,-5.123474859
1.951,107.14163,-163.3449661,-5.320917043
1.952,106.98045,-163.5238394,-5.518381471
1.953,106.84692,-163.7027216,-5.715868175
1.954,106.79799,-163.8816127,-5.913377183
1.955,106.50157,-164.0605128,-6.110908528
1.956,106.35428,-164.2394217,-6.30846224
1.957,106.19933,-164.4183396,-6.506038349
1.958,106.08829,-164.5972665,-6.703636887
1.959,105.90881,-164.7762023,-6.901257885
1.96,106.03039,-164.955147,-7.098901372
1.961,105.96377,-165.1341007,-7.296567381
1.962,105.71909,-165.3130634,-7.494255943
1.963,105.50278,-165.492035,-7.691967087
1.964,105.448,-165.6710157,-7.889700846
1.965,105.45989,-165.8500053,-8.087457251
1.966,105.08685,-166.0290038,-8.285236332
1.967,104.83286,-166.2080114,-8.483038122
1.968,104.94215,-166.387028,-8.680862651
1.969,104.40672,-166.5660536,-8.878709951
1.97,104.61339,-166.7450881,-9.076580053
1.971,104.56001,-166.9241317,-9.27447299
1.972,104.23621,-167.1031844,-9.472388791
1.973,104.22045,-167.282246,-9.670327489
1.974,103.75967,-167.4613167,-9.868289116
1.975,103.67867,-167.6403964,-10.0662737
1.976,103.72357,-167.8194852,-10.26428128
1.977,103.47018,-167.998583,-10.46231189
1.978,103.32692,-168.1776899,-10.66036555
1.979,103.31244,-168.3568058,-10.85844229
1.98,103.22021,-168.5359308,-11.05654216
1.981,103.10531,-168.7150649,-11.25466518
1.982,103.03724,-168.894208,-11.45281138
1.983,102.674,-169.0733603,-11.65098079
1.984,102.57256,-169.2525216,-11.84917346
1.985,102.47942,-169.431692,-12.04738941
1.986,102.28705,-169.6108716,-12.24562866
1.987,102.05505,-169.7900602,-12.44389127
1.988,101.87246,-169.969258,-12.64217725
1.989,101.92136,-170.1484648,-12.84048664
1.99,101.64077,-170.3276808,-13.03881947
1.991,101.66852,-170.506906,-13.23717578
1.992,101.36496,-170.6861402,-13.43555559
1.993,101.53132,-170.8653836,-13.63395895
1.994,101.15575,-171.0446362,-13.83238587
1.995,101.25945,-171.2238979,-14.03083641
1.996,100.99847,-171.4031688,-14.22931058
1.997,100.57233,-171.5824488,-14.42780842
1.998,100.53931,-171.761738,-14.62632997
1.999,100.4986,-171.9410364,-14.82487525
2,100.36255,-172.120344,-15.02344431
2.001,100.31981,-172.2996608,-15.22203717
2.002,100.20712,-172.4789867,-15.42065386
2.003,99.809715,-172.6583219,-15.61929443
2.004,99.938126,-172.8376663,-15.8179589
2.005,99.73172,-173.0170198,-16.0166473
2.006,99.372604,-173.1963826,-16.21535968
2.007,99.363007,-173.3757547,-16.41409606
2.008,99.402863,-173.5551359,-16.61285647
2.009,99.025047,-173.7345264,-16.81164096
2.01,98.849182,-173.9139261,-17.01044955
2.011,98.820953,-174.0933351,-17.20928228
2.012,98.968246,-174.2727533,-17.40813918
2.013,98.436638,-174.4521808,-17.60702028
2.014,98.647385,-174.6316176,-17.80592563
2.015,98.332138,-174.8110636,-18.00485524
2.016,98.165482,-174.9905189,-18.20380917
2.017,98.123283,-175.1699835,-18.40278744
2.018,98.019325,-175.3494574,-18.60179008
2.019,97.805611,-175.5289405,-18.80081713
2.02,97.621094,-175.708433,-18.99986862
2.021,97.512039,-175.8879348,-19.19894459
2.022,97.220268,-176.0674459,-19.39804508
2.023,96.85585,-176.2469663,-19.59717011
2.024,96.998543,-176.426496,-19.79631972
2.025,96.947891,-176.606035,-19.99549395
2.026,96.714638,-176.7855834,-20.19469283
2.027,96.594002,-176.9651411,-20.39391639
2.028,96.495346,-177.1447082,-20.59316467
2.029,96.323769,-177.3242846,-20.79243771
2.03,96.112152,-177.5038704,-20.99173553
2.031,95.87867,-177.6834656,-21.19105818
2.032,95.988411,-177.8630701,-21.39040569
2.033,95.78363,-178.042684,-21.58977809
2.034,95.659401,-178.2223073,-21.78917542
2.035,95.395386,-178.4019399,-21.98859772
2.036,95.237808,-178.581582,-22.18804501
2.037,95.101913,-178.7612334,-22.38751734
2.038,95.042046,-178.9408943,-22.58701473
2.039,95.034531,-179.1205646,-22.78653723
2.04,94.686852,-179.3002442,-22.98608488
2.041,94.717018,-179.4799333,-23.18565769
2.042,94.645248,-179.6596319,-23.38525572
2.043,94.387856,-179.8393399,-23.584879
2.044,94.275887,179.9809427,-23.78452756
2.045,94.094261,179.8012159,-23.98420143
2.046,93.878571,179.6214796,-24.18390066
2.047,93.769943,179.4417338,-24.38362528
2.048,93.909607,179.2619786,-24.58337533
2.049,93.543968,179.0822139,-24.78315084
2.05,93.237213,178.9024397,-24.98295184
2.051,93.236313,178.722656,-25.18277838
2.052,93.018387,178.5428629,-25.38263049
2.053,93.013535,178.3630602,-25.58250821
2.054,92.742134,178.1832481,-25.78241156
2.055,92.804794,178.0034264,-25.9823406
2.056,92.595955,177.8235953,-26.18229535
2.057,92.454811,177.6437546,-26.38227585
2.058,92.333099,177.4639044,-26.58228214
2.059,92.025558,177.2840447,-26.78231426
2.06,91.947792,177.1041754,-26.98237224
2.061,91.916695,176.9242966,-27.18245611
2.062,91.469254,176.7444082,-27.38256592
2.063,91.499176,176.5645103,-27.5827017
2.064,91.385674,176.3846029,-27.78286349
2.065,91.176773,176.2046858,-27.98305133
2.066,91.262909,176.0247592,-28.18326525
2.067,91.049629,175.8448231,-28.38350529
2.068,90.897491,175.6648773,-28.58377148
2.069,90.462242,175.4849219,-28.78406387
2.07,90.530113,175.304957,-28.98438249
2.071,90.167076,175.1249824,-29.18472738
2.072,89.993179,174.9449983,-29.38509858
2.073,90.005608,174.7650045,-29.58549612
2.074,89.888702,174.5850011,-29.78592004
2.075,89.770638,174.4049881,-29.98637038
2.076,89.503517,174.2249654,-30.18684717
2.077,89.673782,174.0449331,-30.38735046
2.078,89.188408,173.8648912,-30.58788029
2.079,89.305115,173.6848396,-30.78843668
2.08,88.992226,173.5047784,-30.98901968
2.081,88.951286,173.3247075,-31.18962933
2.082,88.73288,173.1446269,-31.39026566
2.083,88.663933,172.9645366,-31.59092872
2.084,88.304878,172.7844367,-31.79161853
2.085,88.389099,172.6043271,-31.99233515
2.086,88.220062,172.4242078,-32.1930786
2.087,88.005341,172.2440788,-32.39384893
2.088,87.853554,172.06394,-32.59464617
2.089,87.862846,171.8837916,-32.79547036
2.09,87.515038,171.7036335,-32.99632155
2.091,87.492432,171.5234656,-33.19719976
2.092,87.619034,171.343288,-33.39810505
2.093,87.206383,171.1631006,-33.59903744
2.094,87.290642,170.9829035,-33.79999698
2.095,86.895561,170.8026967,-34.00098371
2.096,86.597748,170.6224801,-34.20199766
2.097,86.816658,170.4422538,-34.40303888
2.098,86.650833,170.2620176,-34.60410739
2.099,86.236855,170.0817717,-34.80520325
2.1,86.354065,169.9015161,-35.0063265
2.101,85.95562,169.7212506,-35.20747716
2.102,86.036469,169.5409753,-35.40865529
2.103,85.967003,169.3606903,-35.60986091
2.104,85.825539,169.1803954,-35.81109408
2.105,85.490723,169.0000907,-36.01235482
2.106,85.443398,168.8197762,-36.21364319
2.107,85.383873,168.6394519,-36.41495921
2.108,85.442276,168.4591177,-36.61630293
2.109,84.71949,168.2787738,-36.81767439
2.11,84.971184,168.0984199,-37.01907364
2.111,84.878067,167.9180562,-37.2205007
2.112,84.458336,167.7376827,-37.42195562
2.113,84.410332,167.5572993,-37.62343844
2.114,84.040092,167.376906,-37.8249492
2.115,84.133141,167.1965028,-38.02648794
2.116,84.048538,167.0160898,-38.2280547
2.117,83.897102,166.8356668,-38.42964953
2.118,83.79435,166.655234,-38.63127245
2.119,83.643311,166.4747913,-38.83292352
2.12,83.45816,166.2943386,-39.03460278
2.121,83.272728,166.1138761,-39.23631026
2.122,83.184776,165.9334036,-39.438046
2.123,82.865952,165.7529212,-39.63981006
2.124,82.821335,165.5724288,-39.84160246
2.125,82.885765,165.3919265,-40.04342324
2.126,82.652924,165.2114143,-40.24527246
2.127,82.584953,165.0308921,-40.44715016
2.128,82.449547,164.85036,-40.64905636
2.129,82.173752,164.6698178,-40.85099112
2.13,82.092133,164.4892657,-41.05295447
2.131,81.92878,164.3087036,-41.25494647
2.132,81.65181,164.1281316,-41.45696714
2.133,81.437653,163.9475495,-41.65901653
2.134,81.404091,163.7669574,-41.86109469
2.135,81.223671,163.5863554,-42.06320165
2.136,81.062279,163.4057433,-42.26533746
2.137,80.879715,163.2251212,-42.46750216
2.138,80.832886,163.044489,-42.66969579
2.139,80.880493,162.8638468,-42.8719184
2.14,80.436081,162.6831946,-43.07417002
2.141,80.254959,162.5025323,-43.2764507
2.142,80.157532,162.32186,-43.47876048
2.143,80.151207,162.1411776,-43.6810994
2.144,79.992371,161.9604852,-43.88346751
2.145,79.827415,161.7797826,-44.08586485
2.146,79.704208,161.59907,-44.28829146
2.147,79.593613,161.4183473,-44.49074739
2.148,79.295097,161.2376145,-44.69323267
2.149,79.163147,161.0568716,-44.89574735
2.15,79.10556,160.8761185,-45.09829148
2.151,79.154251,160.6953554,-45.3008651
2.152,78.9599,160.5145821,-45.50346824
2.153,78.706253,160.3337987,-45.70610096
2.154,78.46286,160.1530052,-45.9087633
2.155,78.234695,159.9722015,-46.1114553
2.156,78.358826,159.7913877,-46.314177
2.157,78.1819,159.6105637,-46.51692845
2.158,77.840797,159.4297295,-46.71970969
2.159,77.696266,159.2488852,-46.92252077
2.16,77.823807,159.0680306,-47.12536172
2.161,77.59127,158.8871659,-47.32823261
2.162,77.458313,158.706291,-47.53113345
2.163,77.389954,158.5254059,-47.73406432
2.164,77.086983,158.3445106,-47.93702523
2.165,77.027466,158.1636051,-48.14001625
2.166,77.081032,157.9826893,-48.34303742
2.167,76.839661,157.8017633,-48.54608877
2.168,76.682335,157.6208271,-48.74917036
2.169,76.273415,157.4398806,-48.95228223
2.17,76.309814,157.2589239,-49.15542442
2.171,76.271301,157.0779569,-49.35859698
2.172,76.228729,156.8969797,-49.56179995
2.173,75.866173,156.7159922,-49.76503339
2.174,75.645386,156.5349943,-49.96829733
2.175,75.374794,156.3539863,-50.17159181
2.176,75.39933,156.1729679,-50.3749169
2.177,75.409462,155.9919392,-50.57827262
2.178,75.041069,155.8109002,-50.78165903
2.179,74.954834,155.6298508,-50.98507617
2.18,75.045502,155.4487912,-51.18852408
2.181,74.832001,155.2677212,-51.39200282
2.182,74.518036,155.0866409,-51.59551243
2.183,74.319008,154.9055502,-51.79905295
2.184,74.369453,154.7244492,-52.00262443
2.185,74.202362,154.5433378,-52.20622692
2.186,73.881302,154.362216,-52.40986046
2.187,73.732826,154.1810839,-52.6135251
2.188,73.716202,153.9999414,-52.81722089
2.189,73.792831,153.8187884,-53.02094787
2.19,73.458389,153.6376251,-53.22470609
2.191,73.125732,153.4564514,-53.42849559
2.192,73.278496,153.2752673,-53.63231642
2.193,72.819481,153.0940727,-53.83616864
2.194,72.807693,152.9128677,-54.04005228
2.195,72.699493,152.7316523,-54.24396739
2.196,72.417961,152.5504264,-54.44791402
2.197,72.401535,152.36919,-54.65189222
2.198,72.180176,152.1879433,-54.85590203
2.199,71.997299,152.006686,-55.05994351
2.2,71.749062,151.8254182,-55.2640167
2.201,71.741341,151.64414,-55.46812164
2.202,71.739967,151.4628513,-55.67225839
2.203,71.55262,151.2815521,-55.87642699
2.204,71.424942,151.1002423,-56.08062749
2.205,71.250458,150.9189221,-56.28485993
2.206,71.070068,150.7375913,-56.48912438
2.207,70.924088,150.55625,-56.69342087
2.208,70.960327,150.3748982,-56.89774945
2.209,70.676834,150.1935358,-57.10211017
2.21,70.56916,150.0121628,-57.30650309
2.211,70.56868,149.8307793,-57.51092824
2.212,70.085846,149.6493853,-57.71538568
2.213,70.089752,149.4679806,-57.91987545
2.214,69.9161,149.2865654,-58.12439761
2.215,69.858559,149.1051395,-58.3289522
2.216,69.801308,148.9237031,-58.53353927
2.217,69.430382,148.742256,-58.73815888
2.218,69.283005,148.5607983,-58.94281107
2.219,69.385498,148.37933,-59.14749588
2.22,69.087891,148.1978511,-59.35221338
2.221,69.099022,148.0163615,-59.5569636
2.222,68.949188,147.8348612,-59.7617466
2.223,68.629143,147.6533503,-59.96656244
2.224,68.701378,147.4718288,-60.17141114
2.225,68.484314,147.2902965,-60.37629278
2.226,68.256325,147.1087536,-60.5812074
2.227,68.291405,146.9272,-60.78615504
2.228,67.787529,146.7456357,-60.99113576
2.229,67.719124,146.5640606,-61.19614962
2.23,67.487976,146.3824749,-61.40119665
2.231,67.553024,146.2008784,-61.60627691
2.232,67.328506,146.0192712,-61.81139045
2.233,66.971794,145.8376532,-62.01653732
2.234,67.19696,145.6560245,-62.22171757
2.235,66.826591,145.474385,-62.42693126
2.236,66.901489,145.2927348,-62.63217843
2.237,66.451538,145.1110737,-62.83745914
2.238,66.465698,144.9294019,-63.04277343
2.239,66.456627,144.7477193,-63.24812136
2.24,66.257095,144.5660259,-63.45350298
2.241,66.149025,144.3843217,-63.65891834
2.242,65.881744,144.2026067,-63.86436749
2.243,65.707756,144.0208808,-64.06985049
2.244,65.572067,143.8391441,-64.27536738
2.245,65.281448,143.6573966,-64.48091822
2.246,65.410797,143.4756381,-64.68650306
2.247,65.192406,143.2938689,-64.89212196
2.248,64.816116,143.1120887,-65.09777496
2.249,64.996437,142.9302977,-65.30346211
2.25,64.650688,142.7484958,-65.50918348
2.251,64.434082,142.566683,-65.71493911
2.252,64.591591,142.3848593,-65.92072905
2.253,63.948841,142.2030246,-66.12655336
2.254,64.329506,142.0211791,-66.33241209
2.255,63.849354,141.8393226,-66.5383053
2.256,63.788757,141.6574551,-66.74423303
2.257,63.725521,141.4755768,-66.95019535
2.258,63.493687,141.2936874,-67.1561923
2.259,63.372196,141.1117871,-67.36222393
2.26,63.379662,140.9298758,-67.56829031
