Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S21(dB)_HFSS,S21(dB)_measured,S31(dB)_HFSS,S31(dB)_measured,S41(dB)_HFSS,S41(dB)_measured
3.332,-8.001913465,-7.9995127,-5.416735898,-5.2959976,-5.266409241,-4.5998359,-8.274543396,-8.5008154
3.333,-7.996091318,-8.0187292,-5.41990964,-5.2891555,-5.26834838,-4.6026769,-8.270533406,-8.5373554
3.334,-7.990285085,-8.0170469,-5.423079129,-5.3480759,-5.270287516,-4.6214123,-8.266534815,-8.526329
3.335,-7.984494736,-7.9923472,-5.426244357,-5.3431716,-5.272226641,-4.6393185,-8.262547587,-8.5615311
3.336,-7.978720243,-7.9865575,-5.42940531,-5.3307395,-5.274165751,-4.6374884,-8.258571687,-8.52876
3.337,-7.972961577,-7.9812355,-5.43256198,-5.3188105,-5.276104839,-4.6260581,-8.254607078,-8.5083942
3.338,-7.967218709,-8.0051737,-5.435714355,-5.3251476,-5.2780439,-4.638093,-8.250653724,-8.5245352
3.339,-7.96149161,-7.9795446,-5.438862424,-5.3463573,-5.279982926,-4.6396952,-8.24671159,-8.5566158
3.34,-7.95578025,-7.9842396,-5.442006177,-5.3358426,-5.281921912,-4.6640973,-8.242780641,-8.5234556
3.341,-7.950084602,-7.9523754,-5.445145603,-5.3298426,-5.283860853,-4.6340942,-8.23886084,-8.5074263
3.342,-7.944404637,-7.9218473,-5.448280692,-5.2987676,-5.285799741,-4.6322808,-8.234952152,-8.5142584
3.343,-7.938740325,-7.9292688,-5.451411434,-5.3336225,-5.287738571,-4.6336942,-8.231054542,-8.4936762
3.344,-7.933091639,-7.9409575,-5.454537818,-5.3477297,-5.289677337,-4.6386719,-8.227167974,-8.5097694
3.345,-7.92745855,-7.897841,-5.457659833,-5.3504438,-5.291616033,-4.6331577,-8.223292414,-8.4791708
3.346,-7.921841029,-7.8899417,-5.460777469,-5.3547511,-5.293554652,-4.6417375,-8.219427827,-8.4872665
3.347,-7.916239047,-7.8990593,-5.463890717,-5.3763261,-5.295493189,-4.6761212,-8.215574178,-8.5034409
3.348,-7.910652577,-7.9065957,-5.466999565,-5.3579211,-5.297431637,-4.6475687,-8.211731431,-8.4898176
3.349,-7.90508159,-7.8941741,-5.470104004,-5.3716326,-5.29936999,-4.6620655,-8.207899553,-8.5046043
3.35,-7.899526058,-7.884059,-5.473204024,-5.3586125,-5.301308243,-4.6428652,-8.204078509,-8.4886599
3.351,-7.893985952,-7.8796716,-5.476299614,-5.3577542,-5.303246388,-4.6519942,-8.200268263,-8.4746103
3.352,-7.888461244,-7.8890142,-5.479390764,-5.3350925,-5.30518442,-4.6551952,-8.196468783,-8.4758482
3.353,-7.882951906,-7.8572955,-5.482477465,-5.3622818,-5.307122333,-4.6650639,-8.192680034,-8.4999189
3.354,-7.877457911,-7.8804555,-5.485559707,-5.3423276,-5.30906012,-4.6756873,-8.188901981,-8.4628105
3.355,-7.871979229,-7.8647871,-5.488637479,-5.3961363,-5.310997776,-4.676764,-8.18513459,-8.4904089
3.356,-7.866515833,-7.8864918,-5.491710772,-5.3708596,-5.312935293,-4.6312041,-8.181377828,-8.4538822
3.357,-7.861067695,-7.8568096,-5.494779577,-5.3978705,-5.314872667,-4.6628065,-8.177631661,-8.4699812
3.358,-7.855634788,-7.8157415,-5.497843882,-5.3936019,-5.31680989,-4.6590896,-8.173896054,-8.4683809
3.359,-7.850217082,-7.8448696,-5.500903679,-5.4183888,-5.318746956,-4.6730413,-8.170170975,-8.4751158
3.36,-7.844814551,-7.8260193,-5.503958958,-5.4065576,-5.32068386,-4.6803937,-8.16645639,-8.4564505
3.361,-7.839427166,-7.7823319,-5.50700971,-5.3976598,-5.322620594,-4.6281333,-8.162752265,-8.4416037
3.362,-7.8340549,-7.7967267,-5.510055924,-5.3879952,-5.324557154,-4.6792302,-8.159058568,-8.4562769
3.363,-7.828697726,-7.7663484,-5.513097592,-5.4441648,-5.326493531,-4.7123761,-8.155375264,-8.4577179
3.364,-7.823355615,-7.7931299,-5.516134703,-5.4098382,-5.328429721,-4.6705165,-8.15170232,-8.4610672
3.365,-7.81802854,-7.7515841,-5.519167249,-5.4256692,-5.330365717,-4.6935182,-8.148039704,-8.4879169
3.366,-7.812716474,-7.7900162,-5.52219522,-5.4227185,-5.332301513,-4.7107162,-8.144387383,-8.4583731
3.367,-7.807419389,-7.7704177,-5.525218606,-5.425632,-5.334237102,-4.6916203,-8.140745324,-8.4814138
3.368,-7.802137258,-7.7458324,-5.528237399,-5.4260211,-5.336172479,-4.6782699,-8.137113494,-8.445302
3.369,-7.796870053,-7.7929354,-5.53125159,-5.4494724,-5.338107636,-4.7196622,-8.13349186,-8.4666634
3.37,-7.791617747,-7.7524719,-5.534261168,-5.4406333,-5.340042568,-4.7089777,-8.129880391,-8.4643297
3.371,-7.786380312,-7.7395115,-5.537266125,-5.4399667,-5.341977268,-4.7257495,-8.126279052,-8.4640312
3.372,-7.781157722,-7.7310514,-5.540266452,-5.430831,-5.34391173,-4.7067981,-8.122687813,-8.4490108
3.373,-7.77594995,-7.766098,-5.54326214,-5.426764,-5.345845948,-4.7145824,-8.119106641,-8.4489307
3.374,-7.770756967,-7.7385912,-5.546253179,-5.4608049,-5.347779915,-4.705533,-8.115535503,-8.4630308
3.375,-7.765578748,-7.7097979,-5.549239561,-5.4572892,-5.349713625,-4.7370615,-8.111974368,-8.4472761
3.376,-7.760415264,-7.7515707,-5.552221277,-5.4827709,-5.351647072,-4.7301092,-8.108423204,-8.4586182
3.377,-7.75526649,-7.7455263,-5.555198318,-5.4882541,-5.35358025,-4.7680807,-8.104881978,-8.4817486
3.378,-7.750132397,-7.7140193,-5.558170675,-5.4631553,-5.355513151,-4.7301874,-8.101350659,-8.4511347
3.379,-7.74501296,-7.7145395,-5.561138339,-5.4736948,-5.357445771,-4.7192879,-8.097829216,-8.4346352
3.38,-7.739908151,-7.6704812,-5.564101302,-5.4832234,-5.359378101,-4.7336187,-8.094317617,-8.4582224
3.381,-7.734817943,-7.6792741,-5.567059555,-5.5051832,-5.361310137,-4.7260118,-8.090815829,-8.4342394
3.382,-7.72974231,-7.6865096,-5.570013089,-5.4947453,-5.363241872,-4.7327614,-8.087323823,-8.4293575
3.383,-7.724681226,-7.6761241,-5.572961896,-5.4816728,-5.365173299,-4.7335348,-8.083841565,-8.4369783
3.384,-7.719634662,-7.6538615,-5.575905967,-5.4819851,-5.367104412,-4.7507582,-8.080369027,-8.4471483
3.385,-7.714602593,-7.6258636,-5.578845293,-5.4690175,-5.369035204,-4.727458,-8.076906175,-8.4494324
3.386,-7.709584992,-7.6645336,-5.581779867,-5.5284534,-5.37096567,-4.7753344,-8.073452979,-8.4554596
3.387,-7.704581833,-7.6461291,-5.584709679,-5.495162,-5.372895803,-4.7626839,-8.070009409,-8.4242058
3.388,-7.699593088,-7.6196609,-5.587634721,-5.5160675,-5.374825597,-4.762804,-8.066575433,-8.4444675
3.389,-7.694618732,-7.5823565,-5.590554986,-5.4929285,-5.376755045,-4.7698278,-8.06315102,-8.4131546
3.39,-7.689658738,-7.5963178,-5.593470464,-5.5148187,-5.378684141,-4.7809105,-8.05973614,-8.4422989
3.391,-7.68471308,-7.6142225,-5.596381147,-5.4964972,-5.380612878,-4.7351704,-8.056330763,-8.4065323
3.392,-7.679781732,-7.6134191,-5.599287028,-5.506175,-5.38254125,-4.734231,-8.052934857,-8.4207201
3.393,-7.674864666,-7.5643377,-5.602188097,-5.5041289,-5.384469251,-4.752162,-8.049548393,-8.3790512
3.394,-7.669961858,-7.5978322,-5.605084347,-5.5166907,-5.386396875,-4.7649984,-8.04617134,-8.4308891
3.395,-7.66507328,-7.5855269,-5.60797577,-5.5279169,-5.388324114,-4.7672491,-8.042803668,-8.4225368
3.396,-7.660198907,-7.5805721,-5.610862358,-5.5105414,-5.390250963,-4.7538533,-8.039445346,-8.3972063
3.397,-7.655338712,-7.5758328,-5.613744103,-5.5467687,-5.392177416,-4.7693791,-8.036096345,-8.4069777
3.398,-7.65049267,-7.5658283,-5.616620996,-5.5631471,-5.394103465,-4.7846379,-8.032756635,-8.4395065
3.399,-7.645660754,-7.5391383,-5.61949303,-5.5412827,-5.396029104,-4.7821755,-8.029426185,-8.4208927
3.4,-7.640842938,-7.5552917,-5.622360198,-5.5316362,-5.397954328,-4.8033719,-8.026104967,-8.3902426
3.401,-7.636039197,-7.5238428,-5.62522249,-5.5428009,-5.399879129,-4.7624292,-8.02279295,-8.3993607
3.402,-7.631249504,-7.5183125,-5.6280799,-5.5546279,-5.401803502,-4.7862835,-8.019490105,-8.4108934
3.403,-7.626473834,-7.5210972,-5.630932419,-5.5720077,-5.40372744,-4.8296452,-8.016196402,-8.4180317
3.404,-7.621712161,-7.5073056,-5.63378004,-5.6020665,-5.405650936,-4.845746,-8.012911812,-8.4271517
3.405,-7.61696446,-7.5162439,-5.636622756,-5.5660539,-5.407573984,-4.8149958,-8.009636305,-8.4135799
3.406,-7.612230703,-7.4835472,-5.639460558,-5.5419941,-5.409496578,-4.8069425,-8.006369852,-8.4020262
3.407,-7.607510866,-7.5046477,-5.642293439,-5.5681648,-5.411418711,-4.7939878,-8.003112425,-8.4142847
3.408,-7.602804924,-7.486537,-5.645121392,-5.5518208,-5.413340378,-4.7954869,-7.999863993,-8.3624477
3.409,-7.59811285,-7.4935989,-5.647944409,-5.6005363,-5.415261571,-4.8285699,-7.996624529,-8.4197273
3.41,-7.593434619,-7.4614806,-5.650762482,-5.5854168,-5.417182284,-4.8015161,-7.993394002,-8.4118023
3.411,-7.588770205,-7.4850368,-5.653575605,-5.5897417,-5.419102511,-4.8316407,-7.990172385,-8.4021091
3.412,-7.584119583,-7.4819341,-5.656383769,-5.5735011,-5.421022245,-4.8195376,-7.986959648,-8.3935966
3.413,-7.579482728,-7.4404125,-5.659186968,-5.5998898,-5.422941481,-4.8110633,-7.983755762,-8.4052896
3.414,-7.574859613,-7.468811,-5.661985194,-5.6197028,-5.424860211,-4.8421011,-7.9805607,-8.4053831
3.415,-7.570250215,-7.4382463,-5.66477844,-5.6136646,-5.426778429,-4.8397861,-7.977374433,-8.4212456
3.416,-7.565654507,-7.4566216,-5.667566699,-5.6209326,-5.428696129,-4.8268938,-7.974196931,-8.3781815
3.417,-7.561072464,-7.4269819,-5.670349964,-5.6104379,-5.430613305,-4.8365722,-7.971028168,-8.3853855
3.418,-7.556504062,-7.4333787,-5.673128227,-5.6121893,-5.43252995,-4.8422184,-7.967868114,-8.4059057
3.419,-7.551949274,-7.4244924,-5.675901481,-5.6252632,-5.434446058,-4.8583088,-7.964716742,-8.3838768
3.42,-7.547408075,-7.3998809,-5.67866972,-5.6169477,-5.436361622,-4.8216543,-7.961574024,-8.3904123
3.421,-7.542880442,-7.4073491,-5.681432936,-5.6512604,-5.438276636,-4.857039,-7.95843993,-8.3871584
3.422,-7.538366348,-7.4237661,-5.684191122,-5.6048794,-5.440191093,-4.8353496,-7.955314435,-8.3741598
3.423,-7.533865768,-7.3814974,-5.686944272,-5.6219454,-5.442104988,-4.8398342,-7.952197508,-8.3671293
3.424,-7.529378677,-7.3962259,-5.689692379,-5.6406984,-5.444018314,-4.8425293,-7.949089124,-8.381319
3.425,-7.524905052,-7.4059954,-5.692435435,-5.6380157,-5.445931065,-4.867404,-7.945989254,-8.381917
3.426,-7.520444865,-7.3724914,-5.695173435,-5.6540294,-5.447843233,-4.8544135,-7.942897871,-8.3803625
3.427,-7.515998094,-7.365346,-5.69790637,-5.6420279,-5.449754814,-4.8429112,-7.939814947,-8.3654537
3.428,-7.511564713,-7.3551722,-5.700634236,-5.636579,-5.4516658,-4.8640332,-7.936740454,-8.3679409
3.429,-7.507144697,-7.363029,-5.703357023,-5.6483183,-5.453576185,-4.8734751,-7.933674366,-8.398159
3.43,-7.502738021,-7.3375916,-5.706074728,-5.6411333,-5.455485963,-4.8673391,-7.930616655,-8.3644056
3.431,-7.498344661,-7.3268814,-5.708787341,-5.6438355,-5.457395127,-4.8657699,-7.927567293,-8.3785229
3.432,-7.493964592,-7.3748679,-5.711494858,-5.6688895,-5.459303671,-4.8889728,-7.924526255,-8.3867731
3.433,-7.489597789,-7.2942801,-5.714197271,-5.6397576,-5.461211589,-4.8470869,-7.921493512,-8.3139801
3.434,-7.485244228,-7.3266249,-5.716894575,-5.6503429,-5.463118875,-4.8851361,-7.918469038,-8.3626471
3.435,-7.480903885,-7.3039451,-5.719586762,-5.6528802,-5.465025521,-4.8573103,-7.915452806,-8.3673687
3.436,-7.476576735,-7.3158946,-5.722273826,-5.6865492,-5.466931522,-4.8595238,-7.912444789,-8.3747044
3.437,-7.472262752,-7.3030376,-5.724955761,-5.6877599,-5.468836872,-4.8853307,-7.90944496,-8.3651333
3.438,-7.467961914,-7.2911668,-5.727632561,-5.7028627,-5.470741564,-4.8754892,-7.906453293,-8.3496513
3.439,-7.463674195,-7.2917099,-5.730304219,-5.678412,-5.472645592,-4.8766551,-7.903469761,-8.3596134
3.44,-7.459399572,-7.289866,-5.732970728,-5.6903586,-5.474548949,-4.9062977,-7.900494338,-8.3670845
3.441,-7.455138019,-7.2902379,-5.735632084,-5.7044382,-5.476451629,-4.8797112,-7.897526997,-8.3715534
3.442,-7.450889513,-7.2772179,-5.738288279,-5.6734014,-5.478353627,-4.9102345,-7.894567712,-8.347126
3.443,-7.446654029,-7.2670903,-5.740939308,-5.7091599,-5.480254935,-4.8786974,-7.891616457,-8.353056
3.444,-7.442431544,-7.2565656,-5.743585165,-5.7179642,-5.482155547,-4.9205551,-7.888673206,-8.3799648
3.445,-7.438222033,-7.245379,-5.746225842,-5.7216277,-5.484055457,-4.9222169,-7.885737931,-8.3815737
3.446,-7.434025471,-7.2108316,-5.748861335,-5.7084022,-5.485954659,-4.9182539,-7.882810608,-8.377883
3.447,-7.429841835,-7.2477078,-5.751491638,-5.7176437,-5.487853146,-4.8974938,-7.879891211,-8.3547258
3.448,-7.425671101,-7.272274,-5.754116744,-5.7038546,-5.489750913,-4.9266429,-7.876979713,-8.3780527
3.449,-7.421513245,-7.204771,-5.756736647,-5.7116175,-5.491647953,-4.8973765,-7.874076089,-8.3900537
3.45,-7.417368243,-7.2394228,-5.759351343,-5.7170601,-5.493544259,-4.8939381,-7.871180313,-8.3541613
3.451,-7.413236071,-7.2362843,-5.761960824,-5.7532396,-5.495439826,-4.9252653,-7.86829236,-8.3749514
3.452,-7.409116705,-7.1965656,-5.764565085,-5.7325487,-5.497334647,-4.9278831,-7.865412203,-8.3490438
3.453,-7.405010121,-7.1716466,-5.767164121,-5.7171941,-5.499228716,-4.9109578,-7.862539818,-8.3452959
3.454,-7.400916295,-7.2113199,-5.769757926,-5.7395487,-5.501122026,-4.9358659,-7.859675178,-8.3751307
3.455,-7.396835204,-7.2106719,-5.772346493,-5.7415957,-5.503014573,-4.9505892,-7.85681826,-8.3275757
3.456,-7.392766824,-7.2151031,-5.774929818,-5.757719,-5.504906348,-4.9390349,-7.853969036,-8.3521442
3.457,-7.388711131,-7.1801009,-5.777507895,-5.7479568,-5.506797346,-4.9289198,-7.851127483,-8.3386354
3.458,-7.384668101,-7.199954,-5.780080718,-5.7682943,-5.508687562,-4.9615507,-7.848293575,-8.3658323
3.459,-7.380637712,-7.1785975,-5.782648281,-5.7823668,-5.510576988,-4.9499907,-7.845467287,-8.3489685
3.46,-7.376619939,-7.1432576,-5.78521058,-5.7349043,-5.512465618,-4.9436102,-7.842648593,-8.3417511
3.461,-7.372614758,-7.1891394,-5.787767609,-5.7951655,-5.514353447,-4.9720721,-7.83983747,-8.3623676
3.462,-7.368622147,-7.1669698,-5.790319362,-5.7855463,-5.516240468,-4.9762173,-7.837033892,-8.3585205
3.463,-7.364642082,-7.096292,-5.792865835,-5.7601933,-5.518126675,-4.9575119,-7.834237835,-8.3352737
3.464,-7.360674539,-7.1581602,-5.795407021,-5.7820601,-5.520012062,-4.9401264,-7.831449274,-8.3395824
3.465,-7.356719495,-7.1763453,-5.797942915,-5.7934809,-5.521896622,-4.9692335,-7.828668184,-8.3155937
3.466,-7.352776927,-7.1764946,-5.800473513,-5.8037548,-5.52378035,-4.949882,-7.82589454,-8.3561487
3.467,-7.348846811,-7.1002393,-5.802998809,-5.7743425,-5.525663239,-4.9642367,-7.823128319,-8.3412085
3.468,-7.344929124,-7.1533852,-5.805518797,-5.769155,-5.527545284,-4.9599395,-7.820369496,-8.3195677
3.469,-7.341023842,-7.1050973,-5.808033473,-5.8000469,-5.529426477,-4.9726224,-7.817618046,-8.3301563
3.47,-7.337130944,-7.1261582,-5.810542832,-5.8044519,-5.531306813,-5.0016341,-7.814873946,-8.3321333
3.471,-7.333250405,-7.1267943,-5.813046868,-5.7922702,-5.533186287,-4.985837,-7.812137171,-8.332943
3.472,-7.329382202,-7.0843182,-5.815545577,-5.7860999,-5.535064891,-4.9739294,-7.809407696,-8.3291979
3.473,-7.325526312,-7.1030502,-5.818038953,-5.7949057,-5.536942619,-4.9755006,-7.806685499,-8.3388624
3.474,-7.321682712,-7.0893722,-5.820526991,-5.8307762,-5.538819467,-4.9999566,-7.803970555,-8.3501844
3.475,-7.317851379,-7.0911789,-5.823009688,-5.8205175,-5.540695427,-4.9893951,-7.80126284,-8.3377619
3.476,-7.314032291,-7.0602665,-5.825487036,-5.8170667,-5.542570493,-4.996098,-7.798562331,-8.3434563
3.477,-7.310225424,-7.0426021,-5.827959033,-5.7900219,-5.54444466,-4.9683414,-7.795869003,-8.3090286
3.478,-7.306430754,-7.043005,-5.830425673,-5.8452435,-5.546317921,-5.000021,-7.793182833,-8.3388929
3.479,-7.302648261,-7.0505786,-5.832886951,-5.7933874,-5.54819027,-4.9922152,-7.790503797,-8.3308611
3.48,-7.298877919,-7.0319715,-5.835342862,-5.8414273,-5.550061702,-5.0132651,-7.787831872,-8.3403225
3.481,-7.295119708,-7.0466032,-5.837793402,-5.8196187,-5.55193221,-4.9951839,-7.785167035,-8.323144
3.482,-7.291373603,-7.0308585,-5.840238567,-5.8413401,-5.553801788,-4.9943342,-7.782509262,-8.34867
3.483,-7.287639583,-7.0291219,-5.84267835,-5.8503208,-5.55567043,-5.0075436,-7.779858529,-8.3311577
3.484,-7.283917624,-7.0389075,-5.845112749,-5.8302746,-5.557538131,-5.0292931,-7.777214813,-8.3516827
3.485,-7.280207704,-7.0162754,-5.847541758,-5.8288546,-5.559404884,-4.9884768,-7.774578092,-8.3259726
3.486,-7.2765098,-6.990274,-5.849965373,-5.8493423,-5.561270683,-5.0040393,-7.771948342,-8.3140821
3.487,-7.27282389,-7.0239172,-5.852383589,-5.8889198,-5.563135523,-5.0573111,-7.76932554,-8.3506479
3.488,-7.269149951,-6.9806762,-5.854796402,-5.8494391,-5.564999397,-5.0148091,-7.766709663,-8.3136902
3.489,-7.265487961,-6.9991331,-5.857203807,-5.9110441,-5.566862299,-5.0313549,-7.764100688,-8.3501139
3.49,-7.261837897,-6.997941,-5.859605801,-5.8524637,-5.568724224,-5.0178885,-7.761498592,-8.3079767
3.491,-7.258199736,-6.9581852,-5.862002378,-5.8641458,-5.570585166,-5.019218,-7.758903353,-8.308321
3.492,-7.254573457,-6.9557924,-5.864393534,-5.8733397,-5.572445118,-5.021791,-7.756314948,-8.3384733
3.493,-7.250959036,-6.9872198,-5.866779266,-5.8686771,-5.574304075,-5.018405,-7.753733354,-8.3238764
3.494,-7.247356452,-6.9180236,-5.869159568,-5.8875141,-5.576162031,-5.0300479,-7.751158548,-8.2944355
3.495,-7.243765683,-6.941051,-5.871534437,-5.9033322,-5.57801898,-5.0445423,-7.748590509,-8.3410053
3.496,-7.240186705,-6.9276385,-5.873903869,-5.878458,-5.579874916,-5.0502157,-7.746029214,-8.3111343
3.497,-7.236619497,-6.9356613,-5.876267859,-5.9258752,-5.581729834,-5.097867,-7.74347464,-8.3425026
3.498,-7.233064037,-6.9509211,-5.878626403,-5.8708425,-5.583583727,-5.0265651,-7.740926765,-8.3141899
3.499,-7.229520302,-6.9014645,-5.880979497,-5.8880253,-5.585436589,-5.0450826,-7.738385566,-8.3007994
3.5,-7.225988271,-6.916491,-5.883327137,-5.89327,-5.587288416,-5.0279927,-7.735851023,-8.3032436
3.501,-7.222467921,-6.9345059,-5.88566932,-5.9347353,-5.5891392,-5.0344844,-7.733323112,-8.3124313
3.502,-7.21895923,-6.9172506,-5.888006041,-5.9340363,-5.590988937,-5.0721574,-7.730801811,-8.3417969
3.503,-7.215462176,-6.9117937,-5.890337295,-5.919373,-5.59283762,-5.047545,-7.7282871,-8.3312368
3.504,-7.211976737,-6.8970246,-5.89266308,-5.9326329,-5.594685243,-5.06041,-7.725778955,-8.3061056
3.505,-7.208502892,-6.9431348,-5.894983392,-5.9321342,-5.596531801,-5.0713458,-7.723277354,-8.305192
3.506,-7.205040617,-6.8696461,-5.897298226,-5.9101419,-5.598377289,-5.0612373,-7.720782277,-8.3198195
3.507,-7.201589893,-6.8777394,-5.899607579,-5.9146414,-5.6002217,-5.0626187,-7.718293702,-8.2848482
3.508,-7.198150696,-6.8596735,-5.901911447,-5.9215107,-5.602065028,-5.0502768,-7.715811606,-8.3037882
3.509,-7.194723005,-6.8709388,-5.904209827,-5.9276586,-5.603907268,-5.0782914,-7.713335968,-8.2774868
3.51,-7.191306798,-6.851274,-5.906502714,-5.915813,-5.605748415,-5.067306,-7.710866768,-8.2937469
3.511,-7.187902053,-6.876585,-5.908790105,-5.9595323,-5.607588461,-5.0845022,-7.708403982,-8.3000746
3.512,-7.184508749,-6.8595371,-5.911071996,-5.9508109,-5.609427403,-5.0888906,-7.705947591,-8.3248615
3.513,-7.181126864,-6.8732972,-5.913348384,-5.9533701,-5.611265234,-5.1053371,-7.703497572,-8.3112345
3.514,-7.177756376,-6.8526416,-5.915619266,-5.9602771,-5.613101948,-5.1012521,-7.701053904,-8.3142977
3.515,-7.174397264,-6.846221,-5.917884637,-5.9749451,-5.61493754,-5.0871229,-7.698616567,-8.2956085
3.516,-7.171049507,-6.8489432,-5.920144494,-5.9791493,-5.616772005,-5.0905285,-7.696185539,-8.309741
3.517,-7.167713082,-6.839303,-5.922398834,-5.9373546,-5.618605336,-5.084785,-7.693760799,-8.2746468
3.518,-7.164387968,-6.834106,-5.924647653,-5.9366279,-5.620437528,-5.0776739,-7.691342326,-8.2985554
3.519,-7.161074144,-6.8086901,-5.926890948,-5.9962649,-5.622268575,-5.1110125,-7.6889301,-8.3001547
3.52,-7.157771589,-6.8266492,-5.929128716,-6.0028529,-5.624098472,-5.1034908,-7.686524098,-8.288744
3.521,-7.15448028,-6.7797046,-5.931360953,-5.9552236,-5.625927213,-5.0958381,-7.684124302,-8.2975416
3.522,-7.151200197,-6.8014741,-5.933587656,-5.9866657,-5.627754793,-5.1171122,-7.681730689,-8.302783
3.523,-7.147931319,-6.793273,-5.935808822,-5.991024,-5.629581206,-5.1135082,-7.67934324,-8.2895899
3.524,-7.144673623,-6.800909,-5.938024447,-5.9679193,-5.631406446,-5.1027808,-7.676961933,-8.2737255
3.525,-7.141427089,-6.782763,-5.940234529,-6.022191,-5.633230509,-5.1274753,-7.674586748,-8.3433828
3.526,-7.138191696,-6.7622337,-5.942439063,-6.0092649,-5.635053388,-5.1228714,-7.672217665,-8.3020697
3.527,-7.134967422,-6.7688522,-5.944638048,-6.0088162,-5.636875078,-5.1278534,-7.669854664,-8.2931728
3.528,-7.131754247,-6.7838697,-5.94683148,-5.9962249,-5.638695574,-5.1368499,-7.667497723,-8.297204
3.529,-7.128552149,-6.7767305,-5.949019355,-6.0016289,-5.64051487,-5.124567,-7.665146823,-8.3396692
3.53,-7.125361107,-6.7644663,-5.951201671,-6.0147023,-5.642332961,-5.128696,-7.662801943,-8.3135538
3.531,-7.1221811,-6.7548847,-5.953378426,-6.0252433,-5.64414984,-5.1373172,-7.660463064,-8.2853155
3.532,-7.119012107,-6.7448621,-5.955549615,-6.0343776,-5.645965504,-5.1413045,-7.658130165,-8.3166132
3.533,-7.115854107,-6.7395549,-5.957715236,-6.0245128,-5.647779946,-5.1293683,-7.655803226,-8.2873411
3.534,-7.11270708,-6.7250938,-5.959875286,-6.0151377,-5.649593161,-5.124053,-7.653482228,-8.3061504
3.535,-7.109571004,-6.7302561,-5.962029762,-6.0387006,-5.651405144,-5.14185,-7.65116715,-8.273243
3.536,-7.106445858,-6.7277317,-5.964178662,-6.0510893,-5.653215889,-5.1758742,-7.648857972,-8.3142185
3.537,-7.103331622,-6.7293882,-5.966321982,-6.0173106,-5.655025391,-5.1545901,-7.646554675,-8.2920628
3.538,-7.100228274,-6.7049694,-5.96845972,-6.0216022,-5.656833644,-5.1355424,-7.64425724,-8.2642069
3.539,-7.097135795,-6.7391686,-5.970591873,-6.0574231,-5.658640644,-5.1548061,-7.641965645,-8.2990122
3.54,-7.094054163,-6.7010341,-5.972718439,-6.0603499,-5.660446385,-5.1698728,-7.639679873,-8.3159533
3.541,-7.090983358,-6.6897645,-5.974839414,-6.0469022,-5.662250861,-5.1609392,-7.637399903,-8.298152
3.542,-7.087923359,-6.6938467,-5.976954796,-6.0272417,-5.664054068,-5.1652012,-7.635125716,-8.2759933
3.543,-7.084874145,-6.675827,-5.979064583,-6.0695634,-5.665855999,-5.1730118,-7.632857292,-8.2810841
3.544,-7.081835696,-6.6842985,-5.981168772,-6.0624256,-5.667656651,-5.1537485,-7.630594613,-8.2790623
3.545,-7.078807992,-6.6655521,-5.98326736,-6.0519471,-5.669456017,-5.1541438,-7.628337658,-8.2638235
3.546,-7.075791011,-6.6620827,-5.985360345,-6.0497422,-5.671254093,-5.1428552,-7.626086409,-8.2544241
3.547,-7.072784733,-6.6865721,-5.987447725,-6.0860748,-5.673050873,-5.1854815,-7.623840847,-8.2886553
3.548,-7.069789138,-6.6872835,-5.989529496,-6.0807953,-5.674846352,-5.1722283,-7.621600952,-8.3088913
3.549,-7.066804206,-6.6747665,-5.991605657,-6.0645542,-5.676640525,-5.1733513,-7.619366705,-8.2975702
3.55,-7.063829915,-6.6541338,-5.993676205,-6.0708055,-5.678433386,-5.1819644,-7.617138088,-8.304492
3.551,-7.060866246,-6.6622233,-5.995741138,-6.0929279,-5.680224931,-5.2049308,-7.614915082,-8.2754393
3.552,-7.057913178,-6.6498718,-5.997800454,-6.0773578,-5.682015154,-5.1740322,-7.612697667,-8.2797956
3.553,-7.054970692,-6.6521287,-5.999854149,-6.1049933,-5.683804051,-5.1686692,-7.610485825,-8.2550402
3.554,-7.052038766,-6.5912209,-6.001902223,-6.0881653,-5.685591615,-5.1944227,-7.608279538,-8.2915277
3.555,-7.049117381,-6.6348157,-6.003944673,-6.1084666,-5.687377843,-5.1946497,-7.606078786,-8.2984276
3.556,-7.046206516,-6.6521621,-6.005981496,-6.1355019,-5.689162729,-5.2541523,-7.603883551,-8.2987452
3.557,-7.043306152,-6.5841527,-6.00801269,-6.1161799,-5.690946268,-5.2035847,-7.601693814,-8.2773857
3.558,-7.040416268,-6.6175828,-6.010038254,-6.1117215,-5.692728455,-5.2041936,-7.599509557,-8.2970304
3.559,-7.037536843,-6.5845089,-6.012058184,-6.0874825,-5.694509284,-5.2008462,-7.597330762,-8.2415066
3.56,-7.034667859,-6.5917473,-6.014072481,-6.1112866,-5.696288752,-5.2274847,-7.59515741,-8.2852535
3.561,-7.031809295,-6.5715322,-6.01608114,-6.1026268,-5.698066852,-5.1829214,-7.592989483,-8.2514048
3.562,-7.028961131,-6.5477233,-6.01808416,-6.1492743,-5.699843581,-5.2239861,-7.590826962,-8.2896242
3.563,-7.026123347,-6.5642548,-6.020081539,-6.1258035,-5.701618932,-5.2183022,-7.58866983,-8.2766962
3.564,-7.023295923,-6.5929027,-6.022073276,-6.1283841,-5.703392902,-5.1989555,-7.586518069,-8.2809849
