"Freq [GHz]","ang_deg(S(2,3)) [deg]","ang_deg(S(4,2)) [deg]","ang_deg(S(4,3)) [deg]"
2.894,12.2003972640897,-177.636834147943,12.3067422116722
2.895,12.073113881376,-177.82446745966,12.1464567695536
2.896,11.9457174224856,-178.01213533707,11.9861492733704
2.897,11.8182079333105,-178.199837914346,11.825819710544
2.898,11.6905854541398,-178.38757532609,11.6654680691297
2.899,11.5628500197149,-178.575347707342,11.5050943378228
2.9,11.4350016592857,-178.763155193573,11.3446985059669
2.901,11.3070403966642,-178.950997920695,11.1842805635607
2.902,11.1789662502773,-179.138876025058,11.0238405012652
2.903,11.0507792332205,-179.326789643455,10.8633783104117
2.904,10.9224793533087,-179.514738913121,10.702893983009
2.905,10.7940666131276,-179.702723971735,10.5423875117513
2.906,10.6655410100844,-179.890744957424,10.381858890026
2.907,10.5369025364565,179.921197991236,10.2213081119213
2.908,10.4081511794405,179.733104735218,10.0607351722343
2.909,10.2792869212016,179.544975135045,9.90014006647962
2.91,10.1503097389186,179.356809050783,9.73952279089641
2.911,10.021219604833,179.168606342043,9.57888334245768
2.912,9.89201648629373,178.980366867979,9.41822171887823
2.913,9.76270034580246,178.792090487284,9.25753791862309
2.914,9.63327114105928,178.603777058189,9.09683194091648
2.915,9.50372882500583,178.415426438465,8.93610378574982
2.916,9.374073345869,178.227038485412,8.77535345389101
2.917,9.24430464720427,178.038613055868,8.6145809468936
2.918,9.11442266793733,177.850150006201,8.45378626710496
2.919,8.9844273424057,177.661649192306,8.29296941767614
2.92,8.85431860040031,177.473110469609,8.1321304025707
2.921,8.72409636720544,177.284533693059,7.97126922657439
2.922,8.59376056363909,177.09591871713,7.81038589530443
2.923,8.46331110609127,176.907265395818,7.64948041521867
2.924,8.33274790656425,176.718573582641,7.48855279362632
2.925,8.20207087270949,176.529843130633,7.3276030386967
2.926,8.07127990786595,176.341073892345,7.16663115946973
2.927,7.94037491109745,176.152265719846,7.00563716586593
2.928,7.80935577722864,175.963418464716,6.84462106869655
2.929,7.67822239688161,175.774531978046,6.68358287967362
2.93,7.54697465651197,175.585606110438,6.52252261142121
2.931,7.4156124384422,175.396640712002,6.36144027748447
2.932,7.284135620899,175.207635632354,6.20033589234206
2.933,7.15254407804526,175.018590720614,6.03920947141583
2.934,7.02083768001468,174.829505825406,5.87806103108202
2.935,6.88901629294516,174.640380794855,5.71689058868247
2.936,6.75707977901116,174.451215476584,5.5556981625358
2.937,6.62502799645634,174.262009717716,5.39448377194848
2.938,6.49286079962584,174.072763364869,5.23324743722716
2.939,6.36057803899651,173.883476264154,5.07198917968868
2.94,6.22817956120964,173.694148261176,4.91070902167386
2.941,6.09566520910049,173.504779201031,4.74940698655778
2.942,5.96303482172901,173.315368928305,4.58808309876258
2.943,5.83028823440925,173.125917287071,4.42673738376972
2.944,5.69742527873962,172.936424120887,4.26536986813197
2.945,5.56444578263079,172.746889272797,4.10398057948596
2.946,5.43134957033588,172.557312585328,3.94256954656541
2.947,5.29813646247683,172.367693900486,3.78113679921275
2.948,5.16480627607414,172.17803305976,3.61968236839333
2.949,5.03135882457338,171.988329904114,3.45820628620795
2.95,4.89779391787282,171.79858427399,3.29670858590595
2.951,4.76411136234996,171.608796009304,3.13518930189897
2.952,4.6303109608883,171.418964949448,2.97364846977446
2.953,4.49639251290334,171.229090933281,2.81208612630934
2.954,4.36235581436899,171.039173799137,2.65050230948437
2.955,4.22820065784141,170.849213384816,2.48889705849694
2.956,4.09392683248657,170.659209527586,2.32727041377727
2.957,3.9595341241029,170.469162064181,2.16562241700123
2.958,3.82502231514707,170.279070830799,2.00395311110578
2.959,3.6903911847582,170.088935663101,1.84226254030333
2.96,3.55564050878099,169.89875639621,1.68055075009693
2.961,3.42077005979015,169.708532864708,1.51881778729536
2.962,3.28577960711337,169.518264902635,1.35706370002871
2.963,3.15066891685392,169.327952343491,1.19528853776278
2.964,3.01543775191454,169.137595020228,1.03349235131653
2.965,2.88008587201877,168.947192765255,0.871675192876478
2.966,2.744613033734,168.756745410434,0.709837116013342
2.967,2.60901899049243,168.566252787076,0.547978175698477
2.968,2.47330349261375,168.375714725947,0.386098428319877
2.969,2.33746628732588,168.185131057257,0.224197931698974
2.97,2.2015071187865,167.994501610668,0.0622767451080548
2.971,2.06542572810334,167.803826215286,-0.0996650707139519
2.972,1.92922185335569,167.613104699663,-0.261627453542873
2.973,1.79289522961399,167.422336891796,-0.423610339652585
2.974,1.65644558896058,167.231522619123,-0.585613663797278
2.975,1.5198726605088,167.040661708525,-0.747637359193478
2.976,1.38317617042395,166.849753986323,-0.90968135750183
2.977,1.24635584194147,166.658799278278,-1.07174558880923
2.978,1.10941139538705,166.467797409589,-1.23382998160941
2.979,0.972342548194943,166.276748204891,-1.39593446278572
2.98,0.835149014927347,166.085651488255,-1.55805895759039
2.981,0.697830507292775,165.89450708319,-1.72020338962671
2.982,0.560386734164193,165.703314812635,-1.88236768082874
2.983,0.422817401597704,165.512074498964,-2.04455175144225
2.984,0.285122212849725,165.320785963983,-2.20675552000456
2.985,0.147300868395638,165.129449028927,-2.3689789033244
2.986,0.00935306594697314,164.938063514465,-2.53122181646149
2.987,-0.128721499531662,164.74662924069,-2.69348417270648
2.988,-0.26692313580455,164.555146027127,-2.8557658835592
2.989,-0.405252153348487,164.363613692726,-3.01806685870837
2.99,-0.543708865335714,164.172032055865,-3.18038700600991
2.991,-0.682293587617258,163.980400934347,-3.3427262314653
2.992,-0.821006638706494,163.788720145399,-3.50508443919983
2.993,-0.959848339763108,163.596989505675,-3.6674615314407
2.994,-1.09881901457612,163.405208831248,-3.829857408494
2.995,-1.23791898954921,163.213377937617,-3.99227196872301
2.996,-1.37714859368369,163.021496639702,-4.15470510852457
2.997,-1.51650815856361,162.829564751843,-4.31715672230609
2.998,-1.65599801833991,162.637582087803,-4.47962670246232
2.999,-1.79561850971496,162.445548460764,-4.64211493935143
3,-1.93536997192819,162.253463683326,-4.80462132127102
3.001,-2.07525274673999,162.061327567511,-4.96714573443391
3.002,-2.21526717841727,161.869139924758,-5.12968806294349
3.003,-2.35541361371898,161.676900565923,-5.29224818876908
3.004,-2.49569240188084,161.484609301282,-5.45482599172064
3.005,-2.63610389460141,161.292265940525,-5.61742134942281
3.006,-2.77664844602743,161.099870292763,-5.78003413729019
3.007,-2.91732641273983,160.907422166519,-5.94266422850065
3.008,-3.05813815373937,160.714921369737,-6.10531149396895
3.009,-3.19908403043267,160.522367709773,-6.26797580232028
3.01,-3.34016440661887,160.329760993401,-6.43065701986341
3.011,-3.48137964847504,160.13710102681,-6.59335501056262
3.012,-3.62273012454314,159.944387615604,-6.75606963601135
3.013,-3.76421620571639,159.751620564803,-6.91880075540319
3.014,-3.90583826522579,159.558799678843,-7.08154822550409
3.015,-4.04759667862706,159.365924761573,-7.24431190062375
3.016,-4.18949182378718,159.17299561626,-7.40709163258667
3.017,-4.33152408087106,158.980012045585,-7.56988727070244
3.018,-4.47369383232944,158.786973851643,-7.732698661737
3.019,-4.61600146288518,158.593880835948,-7.89552564988196
3.02,-4.75844735952069,158.400732799426,-8.05836807672463
3.021,-4.90103191146548,158.207529542422,-8.22122578121708
3.022,-5.04375551018338,158.014270864696,-8.38409859964562
3.023,-5.18661854935948,157.820956565425,-8.54698636559862
3.024,-5.32962142488882,157.627586443202,-8.70988890993562
3.025,-5.47276453486324,157.434160296037,-8.87280606075466
3.026,-5.61604827955921,157.240677921361,-9.03573764336008
3.027,-5.75947306142558,157.04713911602,-9.19868348022913
3.028,-5.90303928507213,156.853543676279,-9.36164339097975
3.029,-6.04674735725654,156.659891397824,-9.52461719233552
3.03,-6.19059768687295,156.466182075761,-9.68760469809294
3.031,-6.33459068493985,156.272415504615,-9.8506057190859
3.032,-6.47872676458897,156.078591478335,-10.013620063152
3.033,-6.62300634105232,155.884709790291,-10.1766475350963
3.034,-6.76742983165115,155.690770233275,-10.339687936656
3.035,-6.91199765578428,155.496772599506,-10.5027410664645
3.036,-7.0567102349166,155.302716680625,-10.6658067200148
3.037,-7.20156799256731,155.108602267701,-10.8288846896229
3.038,-7.34657135429847,154.91442915123,-10.99197476439
3.039,-7.49172074770333,154.720197121136,-11.1550767301646
3.04,-7.63701660239587,154.525905966772,-11.3181903695053
3.041,-7.78245934999809,154.331555476922,-11.481315461641
3.042,-7.92804942413022,154.137145439802,-11.6444517824326
3.043,-8.07378726039772,153.942675643062,-11.8075991043325
3.044,-8.21967329638199,153.748145873786,-11.9707571963462
3.045,-8.36570797162755,153.553555918494,-12.1339258239901
3.046,-8.51189172763234,153.358905563145,-12.2971047492518
3.047,-8.65822500783486,153.164194593137,-12.4602937305475
3.048,-8.80470825760512,152.969422793308,-12.6234925226816
3.049,-8.95134192423197,152.77458994794,-12.7867008768032
3.05,-9.09812645691299,152.579695840759,-12.9499185403636
3.051,-9.24506230674327,152.384740254938,-13.1131452570728
3.052,-9.39214992670438,152.189722973098,-13.2763807668562
3.053,-9.53938977165316,151.994643777311,-13.4396248058091
3.054,-9.68678229831158,151.799502449102,-13.6028771061532
3.055,-9.83432796525502,151.604298769448,-13.7661373961902
3.056,-9.98202723290173,151.409032518786,-13.9294054002561
3.057,-10.1298805635024,151.21370347701,-14.0926808386753
3.058,-10.2778884211282,151.018311423477,-14.2559634277129
3.059,-10.4260512716608,150.822856137008,-14.4192528795274
3.06,-10.5743695827815,150.627337395888,-14.5825489021228
3.061,-10.7228438239598,150.431754977874,-14.7458511993002
3.062,-10.8714744664433,150.236108660192,-14.9091594706081
3.063,-11.0202619832463,150.040398219546,-15.0724734112926
3.064,-11.1692068491392,149.844623432114,-15.2357927122481
3.065,-11.3183095406375,149.648784073556,-15.3991170599649
3.066,-11.4675705359912,149.452879919013,-15.5624461364791
3.067,-11.6169903151738,149.256910743115,-15.7257796193199
3.068,-11.7665693598712,149.060876319979,-15.8891171814567
3.069,-11.9163081534715,148.864776423215,-16.0524584912466
3.07,-12.0662071810535,148.66861082593,-16.21580321238
3.071,-12.2162669293757,148.47237930073,-16.3791510038258
3.072,-12.3664878868661,148.276081619721,-16.5425015197774
3.073,-12.5168705436106,148.079717554519,-16.705854409596
3.074,-12.6674153913422,147.883286876248,-16.8692093177544
3.075,-12.8181229234303,147.686789355546,-17.0325658837804
3.076,-12.9689936348694,147.490224762568,-17.1959237421987
3.077,-13.120028022268,147.293592866992,-17.3592825224726
3.078,-13.2712265838379,147.096893438018,-17.5226418489456
3.079,-13.4225898193827,146.90012624438,-17.6860013407812
3.08,-13.574118230287,146.703291054343,-17.8493606119025
3.081,-13.7258123195051,146.50638763571,-18.0127192709315
3.082,-13.8776725915499,146.309415755828,-18.1760769211275
3.083,-14.0296995524813,146.112375181589,-18.3394331603241
3.084,-14.1818937098954,145.915265679439,-18.5027875808667
3.085,-14.3342555729127,145.718087015378,-18.6661397695485
3.086,-14.4867856521676,145.520838954968,-18.8294893075459
3.087,-14.6394844597959,145.323521263337,-18.9928357703531
3.088,-14.7923525094241,145.126133705184,-19.1561787277163
3.089,-14.9453903161573,144.928676044784,-19.3195177435667
3.09,-15.0985983965683,144.731148045994,-19.4828523759531
3.091,-15.2519772686855,144.533549472256,-19.6461821769739
3.092,-15.4055274519817,144.335880086605,-19.8095066927077
3.093,-15.5592494673614,144.138139651674,-19.9728254631432
3.094,-15.7131438371502,143.940327929699,-20.1361380221094
3.095,-15.8672110850823,143.742444682525,-20.2994438972034
3.096,-16.0214517362885,143.544489671612,-20.4627426097186
3.097,-16.1758663172845,143.34646265804,-20.6260336745717
3.098,-16.3304553559585,143.148363402517,-20.7893166002285
3.099,-16.4852193815599,142.950191665386,-20.9525908886297
3.1,-16.640158924686,142.751947206625,-21.1158560351151
3.101,-16.7952745172703,142.553629785863,-21.2791115283469
3.102,-16.9505666925701,142.355239162379,-21.4423568502334
3.103,-17.106035985154,142.156775095112,-21.60559147585
3.104,-17.2616829308895,141.958237342667,-21.7688148733609
3.105,-17.4175080669305,141.759625663323,-21.9320265039389
3.106,-17.5735119317042,141.560939815038,-22.0952258216847
3.107,-17.7296950648986,141.362179555458,-22.2584122735453
3.108,-17.8860580074498,141.163344641925,-22.4215852992318
3.109,-18.0426013015288,140.964434831482,-22.5847443311353
3.11,-18.1993254905286,140.765449880883,-22.7478887942431
3.111,-18.3562311190507,140.566389546598,-22.9110181060531
3.112,-18.5133187328929,140.367253584824,-23.0741316764877
3.113,-18.6705888790345,140.168041751491,-23.2372289078061
3.114,-18.8280421056238,139.968753802271,-23.4003091945168
3.115,-18.9856789619645,139.769389492585,-23.5633719232881
3.116,-19.1434999985021,139.569948577615,-23.7264164728575
3.117,-19.3015057668097,139.370430812306,-23.8894422139417
3.118,-19.4596968195745,139.170835951382,-24.0524485091434
3.119,-19.6180737105838,138.97116374935,-24.215434712858
3.12,-19.7766369947106,138.771413960511,-24.3784001711806
3.121,-19.9353872279001,138.571586338968,-24.5413442218094
3.122,-20.0943249671546,138.371680638636,-24.7042661939505
3.123,-20.2534507705196,138.171696613253,-24.8671654082198
3.124,-20.4127651970689,137.971634016385,-25.030041176545
3.125,-20.57226880689,137.771492601441,-25.1928928020657
3.126,-20.7319621610694,137.57127212168,-25.3557195790334
3.127,-20.8918458216777,137.370972330221,-25.5185207927094
3.128,-21.0519203517543,137.170592980054,-25.6812957192622
3.129,-21.2121863152923,136.97013382405,-25.8440436256632
3.13,-21.3726442772231,136.769594614974,-26.0067637695824
3.131,-21.5332948034012,136.568975105488,-26.1694553992814
3.132,-21.6941384605879,136.368275048173,-26.3321177535066
3.133,-21.8551758164365,136.16749419553,-26.4947500613803
3.134,-22.0164074394757,135.966632299998,-26.6573515422915
3.135,-22.1778338990937,135.76568911396,-26.8199214057844
3.136,-22.3394557655221,135.564664389759,-26.9824588514471
3.137,-22.5012736098195,135.363557879708,-27.1449630687975
3.138,-22.6632880038548,135.162369336101,-27.307433237169
3.139,-22.8254995202908,134.961098511224,-27.4698685255955
3.14,-22.9879087325676,134.75974515737,-27.6322680926935
3.141,-23.1505162148848,134.558309026853,-27.7946310865439
3.142,-23.3133225421856,134.356789872012,-27.9569566445733
3.143,-23.4763282901383,134.155187445233,-28.1192438934323
3.144,-23.6395340351193,133.953501498957,-28.2814919488739
3.145,-23.8029403541957,133.751731785695,-28.4436999156298
3.146,-23.9665478251074,133.549878058041,-28.6058668872861
3.147,-24.1303570262489,133.347940068681,-28.7679919461572
3.148,-24.2943685366511,133.145917570416,-28.9300741631574
3.149,-24.4585829359637,132.943810316166,-29.0921125976742
3.15,-24.6230008044355,132.74161805899,-29.2541062974361
3.151,-24.7876227228967,132.539340552097,-29.4160542983827
3.152,-24.9524492727395,132.336977548864,-29.5779556245305
3.153,-25.1174810358998,132.134528802846,-29.7398092878401
3.154,-25.2827185948368,131.931994067794,-29.9016142880794
3.155,-25.4481625325144,131.729373097668,-30.0633696126868
3.156,-25.6138134323813,131.526665646654,-30.2250742366328
3.157,-25.779671878351,131.323871469177,-30.3867271222801
3.158,-25.9457384547825,131.120990319919,-30.5483272192418
3.159,-26.1120137464593,130.918021953833,-30.7098734642389
3.16,-26.278498338569,130.714966126158,-30.8713647809552
3.161,-26.4451928166837,130.511822592439,-31.0328000798927
3.162,-26.6120977667375,130.308591108538,-31.1941782582225
3.163,-26.7792137750072,130.105271430655,-31.3554981996373
3.164,-26.9465414280897,129.901863315342,-31.5167587741997
3.165,-27.1140813128813,129.698366519522,-31.6779588381917
3.166,-27.2818340165559,129.494780800502,-31.8390972339593
3.167,-27.4498001265432,129.291105915998,-32.0001727897588
3.168,-27.6179802305055,129.087341624142,-32.1611843195993
3.169,-27.7863749163175,128.883487683512,-32.3221306230843
3.17,-27.9549847720419,128.679543853137,-32.4830104852524
3.171,-28.1238103859075,128.475509892526,-32.6438226764152
3.172,-28.2928523462856,128.271385561681,-32.8045659519937
3.173,-28.4621112416675,128.067170621115,-32.9652390523546
3.174,-28.6315876606407,127.862864831875,-33.1258407026424
3.175,-28.8012821918648,127.658467955557,-33.2863696126126
3.176,-28.9711954240481,127.453979754326,-33.44682447646
3.177,-29.1413279459234,127.249399990938,-33.6072039726494
3.178,-29.3116803462233,127.044728428757,-33.7675067637402
3.179,-29.4822532136556,126.839964831774,-33.927731496213
3.18,-29.6530471368785,126.635108964632,-34.0878768002914
3.181,-29.8240627044753,126.430160592641,-34.2479412897647
3.182,-29.9953005049292,126.225119481802,-34.4079235618071
3.183,-30.1667611265975,126.019985398827,-34.5678221967958
3.184,-30.3384451576858,125.814758111158,-34.7276357581271
3.185,-30.5103531862218,125.60943738699,-34.8873627920311
3.186,-30.6824858000284,125.404022995295,-35.0470018273839
3.187,-30.8548435866977,125.198514705838,-35.2065513755186
3.188,-31.0274271335641,124.992912289205,-35.3660099300344
3.189,-31.2002370276763,124.78721551682,-35.5253759666035
3.19,-31.3732738557704,124.58142416097,-35.6846479427769
3.191,-31.5465382042424,124.375537994828,-35.843824297787
3.192,-31.720030659119,124.169556792476,-36.0029034523497
3.193,-31.8937518060309,123.963480328926,-36.161883808464
3.194,-32.067702230183,123.757308380144,-36.32076374921
3.195,-32.2418825163263,123.551040723076,-36.4795416385446
3.196,-32.4162932487281,123.344677135671,-36.6382158210955
3.197,-32.5909350111434,123.1382173969,-36.7967846219531
3.198,-32.7658083867841,122.931661286789,-36.9552463464612
3.199,-32.9409139582903,122.725008586436,-37.1135992800046
3.2,-33.1162523076991,122.518259078042,-37.2718416877958
3.201,-33.2918240164144,122.311412544928,-37.4299718146595
3.202,-33.4676296651761,122.104468771569,-37.5879878848145
3.203,-33.643669834029,121.897427543615,-37.745888101654
3.204,-33.8199451022905,121.690288647916,-37.9036706475249
3.205,-33.9964560485204,121.48305187255,-38.0613336835032
3.206,-34.1732032504878,121.275717006848,-38.2188753491694
3.207,-34.350187285139,121.068283841423,-38.3762937623803
3.208,-34.5274087285648,120.860752168192,-38.5335870190398
3.209,-34.7048681559679,120.653121780407,-38.6907531928673
3.21,-34.8825661416291,120.445392472682,-38.8477903351642
3.211,-35.0605032588742,120.237564041015,-39.0046964745782
3.212,-35.2386800800402,120.029636282827,-39.1614696168659
3.213,-35.4170971764404,119.821608996975,-39.3181077446532
3.214,-35.595755118331,119.613481983795,-39.4746088171934
3.215,-35.7746544748755,119.405255045119,-39.6309707701243
3.216,-35.9537958141094,119.19692798431,-39.7871915152211
3.217,-36.1331797029058,118.988500606288,-39.9432689401504
3.218,-36.3128067069387,118.779972717562,-40.0992009082193
3.219,-36.4926773906473,118.571344126255,-40.2549852581238
3.22,-36.6727923171992,118.36261464214,-40.4106198036956
3.221,-36.8531520484547,118.153784076661,-40.5661023336455
3.222,-37.0337571449285,117.944852242973,-40.7214306113055
3.223,-37.2146081657525,117.735818955965,-40.8766023743697
3.224,-37.3957056686398,117.526684032294,-41.0316153346321
3.225,-37.5770502098441,117.317447290414,-41.1864671777216
3.226,-37.7586423441228,117.10810855061,-41.3411555628377
3.227,-37.9404826246987,116.898667635025,-41.4956781224812
3.228,-38.1225716032195,116.689124367696,-41.6500324621848
3.229,-38.3049098297196,116.479478574583,-41.8042161602412
3.23,-38.4874978525804,116.269730083602,-41.9582267674287
3.231,-38.6703362184892,116.059878724656,-42.1120618067357
3.232,-38.8534254724003,115.849924329672,-42.2657187730825
3.233,-39.0367661574932,115.639866732626,-42.4191951330415
3.234,-39.2203588151314,115.429705769582,-42.572488324555
3.235,-39.4042039848223,115.219441278725,-42.7255957566525
3.236,-39.588302204174,115.009073100392,-42.8785148091636
3.237,-39.7726540088541,114.798601077107,-43.0312428324316
3.238,-39.9572599325471,114.588025053612,-43.1837771470231
3.239,-40.1421205069113,114.377344876908,-43.3361150434374
3.24,-40.3272362615359,114.166560396282,-43.4882537818128
3.241,-40.5126077238977,113.955671463346,-43.6401905916316
3.242,-40.6982354193173,113.74467793207,-43.7919226714236
3.243,-40.8841198709145,113.533579658819,-43.9434471884673
3.244,-41.0702615995641,113.322376502384,-44.0947612784891
3.245,-41.2566611238513,113.111068324022,-44.2458620453621
3.246,-41.4433189600258,112.899654987491,-44.3967465608013
3.247,-41.630235621957,112.688136359083,-44.5474118640584
3.248,-41.8174116210877,112.476512307663,-44.6978549616155
3.249,-42.0048474663881,112.264782704703,-44.8480728268748
3.25,-42.1925436643086,112.052947424322,-44.9980623998497
3.251,-42.3805007187338,111.841006343319,-45.147820586852
3.252,-42.5687191309343,111.628959341212,-45.2973442601789
3.253,-42.7571993995198,111.416806300275,-45.4466302577983
3.254,-42.9459420203902,111.204547105576,-45.5956753830321
3.255,-43.1349474866885,110.992181645011,-45.744476404239
3.256,-43.324216288751,110.779709809347,-45.8930300544955
3.257,-43.5137489140587,110.567131492257,-46.0413330312756
3.258,-43.703545847188,110.354446590356,-46.1893819961293
3.259,-43.8936075697609,110.141655003246,-46.33717357436
3.26,-44.0839345603949,109.928756633546,-46.4847043547009
3.261,-44.2745272946521,109.715751386938,-46.6319708889901
3.262,-44.4653862449895,109.502639172202,-46.778969691845
3.263,-44.6565118807069,109.289419901256,-46.9256972403355
3.264,-44.8479046678959,109.076093489193,-47.0721499736565
3.265,-45.039565069388,108.862659854327,-47.2183242927992
3.266,-45.231493544702,108.649118918223,-47.3642165602227
3.267,-45.4236905499927,108.435470605746,-47.5098230995238
3.268,-45.6161565379969,108.221714845093,-47.655140195107
3.269,-45.8088919579804,108.007851567839,-47.8001640918536
3.27,-46.0018972556855,107.793880708974,-47.9448909947908
3.271,-46.1951728732753,107.579802206943,-48.0893170687599
3.272,-46.3887192492817,107.36561600369,-48.2334384380851
3.273,-46.5825368185489,107.151322044694,-48.3772511862412
3.274,-46.7766260121804,106.936920279012,-48.5207513555228
3.275,-46.9709872574821,106.722410659319,-48.6639349467117
3.276,-47.1656209779083,106.507793141952,-48.8067979187458
3.277,-47.3605275930044,106.293067686948,-48.9493361883879
3.278,-47.5557075183523,106.078234258083,-49.0915456298951
3.279,-47.7511611655128,105.863292822919,-49.2334220746886
3.28,-47.9468889419694,105.648243352843,-49.3749613110243
3.281,-48.1428912510706,105.433085823106,-49.5161590836636
3.282,-48.3391684919737,105.217820212869,-49.6570110935467
3.283,-48.5357210595853,105.00244650524,-49.7975129974649
3.284,-48.7325493445051,104.786964687321,-49.9376604077359
3.285,-48.9296537329661,104.571374750244,-50.0774488918792
3.286,-49.127034606777,104.35567668922,-50.2168739722943
3.287,-49.3246923432628,104.139870503573,-50.3559311259391
3.288,-49.5226273152054,103.923956196789,-50.494615784012
3.289,-49.7208398907844,103.707933776554,-50.6329233316333
3.29,-49.9193304335171,103.491803254798,-50.7708491075323
3.291,-50.1180993021986,103.275564647736,-50.9083884037341
3.292,-50.3171468508414,103.059217975913,-51.0455364652499
3.293,-50.516473428614,102.84276326424,-51.1822884897698
3.294,-50.7160793797818,102.626200542046,-51.3186396273601
3.295,-50.9159650436436,102.409529843111,-51.4545849801607
3.296,-51.1161307544719,102.192751205713,-51.5901196020891
3.297,-51.3165768414498,101.975864672671,-51.725238498546
3.298,-51.5173036286106,101.758870291385,-51.8599366261264
3.299,-51.718311434774,101.541768113879,-51.9942088923323
3.3,-51.9196005734847,101.324558196845,-52.1280501552928
3.301,-52.1211713529488,101.107240601683,-52.2614552234863
3.302,-52.3230240759718,100.889815394545,-52.394418855469
3.303,-52.5251590398945,100.672282646375,-52.5269357596083
3.304,-52.7275765365301,100.454642432954,-52.6590005938212
3.305,-52.9302768521002,100.236894834943,-52.7906079653181
3.306,-53.1332602671715,100.019039937919,-52.9217524303546
3.307,-53.3365270565909,99.8010778324231,-53.0524284939864
3.308,-53.5400774894219,99.5830086140012,-53.1826306098336
3.309,-53.7439118288797,99.3648323832437,-53.3123531798511
3.31,-53.9480303322667,99.1465492458297,-53.4415905541051
3.311,-54.1524332509076,98.9281593125671,-53.570337030559
3.312,-54.3571208300844,98.7096626994347,-53.6985868548661
3.313,-54.5620933089708,98.4910595276245,-53.8263342201713
3.314,-54.7673509205674,98.2723499235817,-53.9535732669209
3.315,-54.9728938916358,98.0535340190464,-54.0802980826823
3.316,-55.1787224426324,97.8346119510952,-54.2065027019718
3.317,-55.3848367876439,97.6155838621813,-54.3321811060942
3.318,-55.5912371343199,97.3964499001757,-54.4573272229915
3.319,-55.7979236838073,97.177210218408,-54.5819349271021
3.32,-56.0048966306839,96.9578649757063,-54.7059980392324
3.321,-56.2121561628925,96.7384143364375,-54.8295103264386
3.322,-56.4197024616739,96.5188584705479,-54.9524655019221
3.323,-56.6275357015004,96.2991975536022,-55.0748572249364
3.324,-56.8356560500093,96.0794317668235,-55.1966791007074
3.325,-57.0440636679355,95.8595612971333,-55.3179246803674
3.326,-57.2527587090456,95.6395863371895,-55.4385874609037
3.327,-57.4617413200703,95.4195070854256,-55.5586608851205
3.328,-57.6710116406375,95.1993237460903,-55.6781383416177
3.329,-57.8805698032054,94.9790365292844,-55.797013164784
3.33,-58.0904159329957,94.7586456510002,-55.9152786348077
3.331,-58.3005501479254,94.5381513331588,-56.0329279777026
3.332,-58.510972558541,94.3175538036472,-56.1499543653542
3.333,-58.7216832679505,94.0968532963562,-56.2663509155809
3.334,-58.9326823717564,93.876050051217,-56.3821106922167
3.335,-59.1439699579889,93.6551443142378,-56.4972267052115
3.336,-59.3555461070383,93.4341363375398,-56.611691910753
3.337,-59.5674108915876,93.2130263793941,-56.7254992114078
3.338,-59.7795643765466,92.9918147042554,-56.8386414562859
3.339,-59.9920066189836,92.7705015827991,-56.9511114412257
3.34,-60.2047376680591,92.5490872919546,-57.0629019090034
3.341,-60.4177575649586,92.3275721149408,-57.1740055495648
3.342,-60.6310663428261,92.1059563412989,-57.2844150002832
3.343,-60.8446640266965,91.8842402669274,-57.3941228462404
3.344,-61.0585506334301,91.6624241941141,-57.5031216205366
3.345,-61.2727261716453,91.4405084315692,-57.6114038046246
3.346,-61.4871906416524,91.2184932944575,-57.7189618286732
3.347,-61.701944035387,90.9963791044303,-57.8257880719591
3.348,-61.9169863363448,90.7741661896566,-57.9318748632878
3.349,-62.1323175195139,90.5518548848545,-58.0372144814451
3.35,-62.3479375513109,90.3294455313203,-58.1417991556804
3.351,-62.5638463895139,90.1069384769596,-58.2456210662216
3.352,-62.7800439831977,89.8843340763161,-58.348672344823
3.353,-62.9965302726683,89.6616326906002,-58.4509450753485
3.354,-63.2133051893982,89.4388346877178,-58.5524312943885
3.355,-63.4303686559611,89.2159404422976,-58.6531229919139
3.356,-63.6477205859675,88.9929503357185,-58.7530121119674
3.357,-63.8653608840011,88.7698647561355,-58.8520905533917
3.358,-64.0832894455538,88.5466840985069,-58.9503501705986
3.359,-64.3015061569627,88.3234087646183,-59.0477827743776
3.36,-64.5200108953463,88.1000391631084,-59.1443801327459
3.361,-64.7388035285412,87.8765757094931,-59.2401339718409
3.362,-64.9578839150399,87.6530188261878,-59.335035976857
3.363,-65.1772519039279,87.4293689425322,-59.4290777930265
3.364,-65.3969073348218,87.2056264948106,-59.5222510266469
3.365,-65.6168500378077,86.9817919262746,-59.6145472461552
3.366,-65.8370798333793,86.7578656871637,-59.705957983251
3.367,-66.0575965323772,86.5338482347255,-59.7964747340679
3.368,-66.278399935929,86.3097400332349,-59.8860889603975
3.369,-66.4994898353882,86.0855415540128,-59.9747920909642
3.37,-66.7208660122752,85.8612532754444,-60.0625755227534
3.371,-66.9425282382179,85.6368756829965,-60.1494306223949
3.372,-67.1644762748927,85.4124092692334,-60.2353487276016
3.373,-67.3867098739664,85.1878545338338,-60.3203211486651
3.374,-67.6092287770389,84.9632119836043,-60.4043391700105
3.375,-67.8320327155852,84.7384821324948,-60.4873940518106
3.376,-68.0551214108992,84.513665501611,-60.5694770316609
3.377,-68.2784945740372,84.2887626192277,-60.6505793263171
3.378,-68.5021519057626,84.0637740207999,-60.7306921334969
