Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S22(dB)_HFSS,S22(dB)_measured,S33(dB)_HFSS,S33(dB)_measured,S44(dB)_HFSS,S44(dB)_measured
3.344,-8.766711759,-7.5128679,-15.53716157,-12.036617,-8.907246768,-7.7805786,-15.06935638,-13.268335
3.345,-8.743277459,-7.4700251,-15.53895912,-12.026475,-8.883934574,-7.6967187,-15.07091879,-13.257419
3.346,-8.719893249,-7.4664063,-15.54089482,-12.019799,-8.860671737,-7.697896,-15.07260504,-13.254769
3.347,-8.696559302,-7.4722872,-15.54296953,-12.006783,-8.837458438,-7.7245641,-15.07441591,-13.224319
3.348,-8.673275792,-7.4547186,-15.54518412,-12.04431,-8.814294858,-7.6933255,-15.07635215,-13.267028
3.349,-8.650042891,-7.401792,-15.54753945,-12.06391,-8.791181176,-7.6561232,-15.07841456,-13.295668
3.35,-8.626860772,-7.4346433,-15.55003639,-12.036515,-8.768117573,-7.645196,-15.08060392,-13.277416
3.351,-8.603729607,-7.4311652,-15.55267582,-12.032836,-8.745104229,-7.6478262,-15.08292101,-13.282216
3.352,-8.58064957,-7.404346,-15.55545861,-12.046137,-8.722141324,-7.6378741,-15.08536661,-13.288439
3.353,-8.557620832,-7.4065943,-15.55838564,-12.070507,-8.699229037,-7.5979581,-15.08794154,-13.300338
3.354,-8.534643567,-7.4129529,-15.56145781,-12.076766,-8.676367549,-7.6603642,-15.09064658,-13.33136
3.355,-8.511717946,-7.3967643,-15.56467599,-12.06104,-8.653557037,-7.650404,-15.09348253,-13.308175
3.356,-8.488844142,-7.4180121,-15.56804108,-12.057611,-8.630797682,-7.6301484,-15.0964502,-13.324596
3.357,-8.466022328,-7.3474674,-15.57155398,-12.084481,-8.608089663,-7.6005278,-15.0995504,-13.336485
3.358,-8.443252674,-7.3539772,-15.57521557,-12.065855,-8.585433158,-7.5909481,-15.10278395,-13.33869
3.359,-8.420535353,-7.3849454,-15.57902677,-12.072712,-8.562828346,-7.6107388,-15.10615165,-13.327337
3.36,-8.397870537,-7.3099232,-15.58298848,-12.147037,-8.540275405,-7.5298195,-15.10965434,-13.418832
3.361,-8.375258396,-7.2942767,-15.5871016,-12.098828,-8.517774513,-7.5149312,-15.11329283,-13.36265
3.362,-8.352699103,-7.3142371,-15.59136705,-12.09781,-8.495325848,-7.5533881,-15.11706796,-13.373824
3.363,-8.330192828,-7.2268696,-15.59578575,-12.124562,-8.472929587,-7.5088534,-15.12098055,-13.404118
3.364,-8.307739742,-7.2506042,-15.60035861,-12.070562,-8.450585908,-7.4721904,-15.12503144,-13.350754
3.365,-8.285340017,-7.2436028,-15.60508656,-12.127876,-8.428294987,-7.4709959,-15.12922147,-13.412118
3.366,-8.262993821,-7.2539449,-15.60997052,-12.139986,-8.406057002,-7.4370399,-15.13355149,-13.430407
3.367,-8.240701326,-7.2260094,-15.61501142,-12.109658,-8.383872128,-7.4736643,-15.13802234,-13.40213
3.368,-8.218462702,-7.2064242,-15.6202102,-12.139849,-8.361740542,-7.4093871,-15.14263488,-13.429376
3.369,-8.196278118,-7.2595549,-15.62556778,-12.135982,-8.339662419,-7.4860258,-15.14738995,-13.432093
3.37,-8.174147743,-7.225872,-15.63108511,-12.186188,-8.317637934,-7.4554033,-15.15228842,-13.489502
3.371,-8.152071747,-7.1912527,-15.63676312,-12.156933,-8.295667262,-7.4060736,-15.15733114,-13.457938
3.372,-8.130050299,-7.1475048,-15.64260278,-12.144711,-8.273750578,-7.3647432,-15.16251899,-13.455949
3.373,-8.108083566,-7.1733637,-15.64860501,-12.136062,-8.251888056,-7.3836298,-15.16785284,-13.453843
3.374,-8.086171718,-7.1552401,-15.65477078,-12.165665,-8.23007987,-7.3787055,-15.17333355,-13.472009
3.375,-8.064314921,-7.1535454,-15.66110104,-12.205944,-8.208326193,-7.369328,-15.178962,-13.513537
3.376,-8.042513343,-7.1466455,-15.66759675,-12.176166,-8.186627197,-7.383007,-15.18473908,-13.492208
3.377,-8.020767152,-7.1223011,-15.67425886,-12.179743,-8.164983055,-7.3503494,-15.19066566,-13.506253
3.378,-7.999076513,-7.1392798,-15.68108835,-12.154032,-8.14339394,-7.357872,-15.19674264,-13.470266
3.379,-7.977441594,-7.0913553,-15.68808618,-12.1873,-8.121860022,-7.3170457,-15.20297091,-13.522846
3.38,-7.95586256,-7.073699,-15.69525331,-12.210473,-8.100381473,-7.2999463,-15.20935136,-13.555578
3.381,-7.934339576,-7.0698738,-15.70259073,-12.251828,-8.078958464,-7.2733965,-15.21588488,-13.576247
3.382,-7.912872807,-7.0620303,-15.71009941,-12.219094,-8.057591163,-7.2752237,-15.22257239,-13.551519
3.383,-7.891462419,-7.0449529,-15.71778033,-12.21962,-8.036279741,-7.2446694,-15.22941478,-13.557193
3.384,-7.870108574,-6.9970303,-15.72563447,-12.234362,-8.015024366,-7.2514772,-15.23641297,-13.580421
3.385,-7.848811437,-6.99891,-15.73366282,-12.266049,-7.993825207,-7.1825318,-15.24356786,-13.601702
3.386,-7.82757117,-7.0538154,-15.74186636,-12.241384,-7.972682432,-7.2312689,-15.25088038,-13.584579
3.387,-7.806387937,-6.9969358,-15.75024609,-12.282937,-7.951596208,-7.2342377,-15.25835144,-13.63448
3.388,-7.785261898,-7.0212989,-15.758803,-12.277177,-7.930566701,-7.1829066,-15.26598196,-13.621652
3.389,-7.764193217,-6.9333849,-15.76753809,-12.296026,-7.909594077,-7.1433563,-15.27377287,-13.658476
3.39,-7.743182052,-6.9731617,-15.77645236,-12.296738,-7.888678503,-7.1594386,-15.2817251,-13.679125
3.391,-7.722228566,-6.9535837,-15.7855468,-12.305955,-7.867820142,-7.1447482,-15.28983958,-13.690358
3.392,-7.701332917,-6.9318132,-15.79482243,-12.283974,-7.847019158,-7.1163421,-15.29811725,-13.652569
3.393,-7.680495265,-6.8944988,-15.80428025,-12.314636,-7.826275716,-7.0784464,-15.30655904,-13.690517
3.394,-7.659715769,-6.8994894,-15.81392128,-12.309811,-7.805589977,-7.1352091,-15.3151659,-13.686953
3.395,-7.638994585,-6.8644781,-15.82374653,-12.325291,-7.784962104,-7.1125793,-15.32393878,-13.718338
3.396,-7.618331872,-6.8591399,-15.83375701,-12.340775,-7.764392258,-7.0783391,-15.33287862,-13.723609
3.397,-7.597727786,-6.8986354,-15.84395374,-12.365032,-7.7438806,-7.0676918,-15.34198637,-13.728781
3.398,-7.577182483,-6.8426437,-15.85433775,-12.379995,-7.723427288,-7.0933018,-15.351263,-13.756292
3.399,-7.556696119,-6.8037519,-15.86491006,-12.395095,-7.703032484,-7.0600829,-15.36070945,-13.7607
3.4,-7.536268847,-6.8528304,-15.8756717,-12.362196,-7.682696344,-7.0328436,-15.37032669,-13.729822
3.401,-7.515900822,-6.8380156,-15.8866237,-12.342098,-7.662419027,-6.9983063,-15.38011569,-13.724683
3.402,-7.495592196,-6.8147764,-15.89776708,-12.393978,-7.642200688,-7.0159082,-15.3900774,-13.76824
3.403,-7.475343123,-6.7957864,-15.90910289,-12.447154,-7.622041484,-6.9937458,-15.40021281,-13.824992
3.404,-7.455153753,-6.8182931,-15.92063215,-12.43232,-7.60194157,-6.9824715,-15.41052289,-13.822289
3.405,-7.435024237,-6.7848907,-15.93235592,-12.44909,-7.581901101,-6.97925,-15.4210086,-13.832874
3.406,-7.414954726,-6.7277474,-15.94427524,-12.444839,-7.561920228,-6.938426,-15.43167094,-13.83722
3.407,-7.394945368,-6.8020744,-15.95639114,-12.469267,-7.541999106,-6.990407,-15.44251088,-13.849418
3.408,-7.374996312,-6.7461715,-15.96870467,-12.453814,-7.522137884,-6.9403896,-15.45352941,-13.841069
3.409,-7.355107705,-6.7305269,-15.98121689,-12.50975,-7.502336715,-6.9545822,-15.46472751,-13.881396
3.41,-7.335279694,-6.7295446,-15.99392885,-12.512094,-7.482595748,-6.9264016,-15.47610618,-13.885507
3.411,-7.315512424,-6.7269077,-16.0068416,-12.538646,-7.462915131,-6.910985,-15.48766642,-13.926475
3.412,-7.295806041,-6.7390442,-16.01995619,-12.501456,-7.443295012,-6.9035354,-15.4994092,-13.875568
3.413,-7.276160688,-6.6830878,-16.0332737,-12.559004,-7.423735539,-6.8594222,-15.51133555,-13.937761
3.414,-7.256576509,-6.7089243,-16.04679517,-12.5179,-7.404236856,-6.8934398,-15.52344644,-13.902942
3.415,-7.237053646,-6.7075996,-16.06052167,-12.549362,-7.384799109,-6.8342657,-15.5357429,-13.929803
3.416,-7.217592238,-6.6699667,-16.07445427,-12.541122,-7.365422442,-6.8832898,-15.54822593,-13.915968
3.417,-7.198192428,-6.6555018,-16.08859404,-12.570518,-7.346106998,-6.8291082,-15.56089653,-13.960385
3.418,-7.178854354,-6.6336617,-16.10294205,-12.5926,-7.326852917,-6.8325343,-15.57375572,-13.97875
3.419,-7.159578154,-6.6357908,-16.11749936,-12.613365,-7.307660342,-6.8013029,-15.58680451,-13.989831
3.42,-7.140363965,-6.5887427,-16.13226705,-12.645575,-7.288529411,-6.777225,-15.60004392,-14.034586
3.421,-7.121211923,-6.6250191,-16.14724621,-12.645612,-7.269460262,-6.797544,-15.61347497,-14.039921
3.422,-7.102122164,-6.5987186,-16.1624379,-12.636482,-7.250453035,-6.7926507,-15.62709867,-14.025468
3.423,-7.083094821,-6.5845275,-16.17784321,-12.681971,-7.231507863,-6.752687,-15.64091605,-14.080929
3.424,-7.064130028,-6.5713367,-16.19346323,-12.665285,-7.212624884,-6.7481565,-15.65492814,-14.058254
3.425,-7.045227916,-6.6012015,-16.20929903,-12.652734,-7.19380423,-6.7507253,-15.66913596,-14.039713
3.426,-7.026388615,-6.5176835,-16.2253517,-12.685013,-7.175046035,-6.7105212,-15.68354055,-14.087942
3.427,-7.007612257,-6.5346017,-16.24162234,-12.72858,-7.156350429,-6.695972,-15.69814292,-14.127719
3.428,-6.988898968,-6.53722,-16.25811202,-12.730312,-7.137717544,-6.7075577,-15.71294413,-14.124587
3.429,-6.970248876,-6.5173268,-16.27482186,-12.746284,-7.119147509,-6.7019043,-15.7279452,-14.153366
3.43,-6.951662108,-6.5349827,-16.29175293,-12.777449,-7.100640452,-6.6740623,-15.74314717,-14.172307
3.431,-6.933138788,-6.5007405,-16.30890634,-12.77685,-7.082196498,-6.6451526,-15.75855107,-14.181826
3.432,-6.91467904,-6.5493784,-16.32628318,-12.756203,-7.063815775,-6.6812901,-15.77415796,-14.160556
3.433,-6.896282987,-6.4632926,-16.34388455,-12.797288,-7.045498405,-6.6084943,-15.78996887,-14.210848
3.434,-6.877950749,-6.4884739,-16.36171156,-12.790437,-7.027244512,-6.6188383,-15.80598485,-14.206833
3.435,-6.859682448,-6.4647679,-16.3797653,-12.846884,-7.009054217,-6.631464,-15.82220694,-14.252562
3.436,-6.8414782,-6.4550424,-16.39804688,-12.854496,-6.990927641,-6.610888,-15.83863619,-14.280666
3.437,-6.823338125,-6.4342995,-16.41655742,-12.8624,-6.972864902,-6.6179743,-15.85527365,-14.283334
3.438,-6.805262338,-6.401351,-16.435298,-12.896057,-6.954866118,-6.5651536,-15.87212036,-14.325572
3.439,-6.787250955,-6.4193597,-16.45426975,-12.875579,-6.936931405,-6.5906239,-15.88917739,-14.300204
3.44,-6.769304087,-6.4387765,-16.47347378,-12.892452,-6.919060878,-6.5621643,-15.90644577,-14.338492
3.441,-6.751421849,-6.3980079,-16.49291119,-12.896079,-6.90125465,-6.5621471,-15.92392657,-14.348438
3.442,-6.733604351,-6.3766999,-16.5125831,-12.921101,-6.883512834,-6.5580397,-15.94162083,-14.378274
3.443,-6.715851701,-6.3659463,-16.53249063,-12.957624,-6.865835539,-6.4964476,-15.95952962,-14.411104
3.444,-6.698164009,-6.3843188,-16.55263489,-12.972063,-6.848222876,-6.5027628,-15.97765399,-14.405708
3.445,-6.680541381,-6.3539114,-16.57301699,-12.991014,-6.830674951,-6.5068035,-15.995995,-14.448927
3.446,-6.662983923,-6.3445449,-16.59363806,-13.049033,-6.813191871,-6.46386,-16.0145537,-14.517044
3.447,-6.645491737,-6.3135071,-16.61449922,-13.009648,-6.79577374,-6.4598017,-16.03333115,-14.482271
3.448,-6.628064928,-6.3788114,-16.63560157,-13.008497,-6.778420663,-6.50699,-16.05232841,-14.492759
3.449,-6.610703594,-6.3314161,-16.65694626,-13.032344,-6.761132739,-6.462285,-16.07154654,-14.501507
3.45,-6.593407837,-6.3307934,-16.67853439,-13.036229,-6.743910071,-6.4880948,-16.0909866,-14.509254
3.451,-6.576177754,-6.3461595,-16.7003671,-13.060498,-6.726752756,-6.447247,-16.11064964,-14.553357
3.452,-6.559013442,-6.2830873,-16.7224455,-13.068741,-6.709660891,-6.4547424,-16.13053673,-14.555122
3.453,-6.541914996,-6.2752671,-16.74477072,-13.121133,-6.692634573,-6.4323754,-16.15064893,-14.61495
3.454,-6.524882509,-6.331439,-16.76734388,-13.108112,-6.675673895,-6.4266782,-16.17098729,-14.610916
3.455,-6.507916073,-6.2856789,-16.79016611,-13.123384,-6.658778949,-6.4083862,-16.19155287,-14.617352
3.456,-6.491015778,-6.2708044,-16.81323854,-13.129325,-6.641949826,-6.3957934,-16.21234673,-14.640503
3.457,-6.474181714,-6.2419233,-16.83656229,-13.205197,-6.625186616,-6.3923016,-16.23336992,-14.720027
3.458,-6.457413968,-6.2445397,-16.86013848,-13.143881,-6.608489406,-6.3974895,-16.25462351,-14.659739
3.459,-6.440712626,-6.2299743,-16.88396825,-13.212715,-6.591858281,-6.3514714,-16.27610855,-14.741032
3.46,-6.424077771,-6.1995001,-16.90805272,-13.228833,-6.575293327,-6.3347049,-16.29782609,-14.755146
3.461,-6.407509485,-6.2535963,-16.93239301,-13.223302,-6.558794626,-6.386745,-16.31977719,-14.758387
3.462,-6.391007851,-6.2175217,-16.95699026,-13.282763,-6.542362259,-6.3303881,-16.34196289,-14.819432
3.463,-6.374572947,-6.1809154,-16.98184559,-13.287807,-6.525996304,-6.2916226,-16.36438425,-14.829605
3.464,-6.358204851,-6.1958704,-17.00696011,-13.264255,-6.509696841,-6.309505,-16.38704232,-14.808465
3.465,-6.341903638,-6.2081981,-17.03233497,-13.274919,-6.493463943,-6.3194332,-16.40993814,-14.823453
3.466,-6.325669384,-6.1715584,-17.05797127,-13.329267,-6.477297687,-6.3132768,-16.43307276,-14.885414
3.467,-6.309502159,-6.1479278,-17.08387015,-13.357926,-6.461198143,-6.2066536,-16.45644722,-14.915916
3.468,-6.293402036,-6.1588764,-17.11003273,-13.310865,-6.445165383,-6.2938414,-16.48006256,-14.870236
3.469,-6.277369083,-6.1156693,-17.13646012,-13.39406,-6.429199475,-6.236814,-16.50391981,-14.970733
3.47,-6.261403369,-6.1245275,-17.16315345,-13.38872,-6.413300488,-6.2260361,-16.52802002,-14.964578
3.471,-6.245504958,-6.1388249,-17.19011383,-13.391993,-6.397468485,-6.2710061,-16.5523642,-14.965401
3.472,-6.229673914,-6.0785904,-17.21734238,-13.444032,-6.381703531,-6.1582756,-16.57695339,-15.02653
3.473,-6.2139103,-6.0897818,-17.24484021,-13.419891,-6.366005688,-6.1880269,-16.60178861,-14.993507
3.474,-6.198214176,-6.1262131,-17.27260843,-13.441229,-6.350375015,-6.2255893,-16.62687088,-15.028811
3.475,-6.182585602,-6.0841813,-17.30064815,-13.534554,-6.334811571,-6.1976552,-16.65220121,-15.118272
3.476,-6.167024633,-6.1021218,-17.32896048,-13.490856,-6.319315412,-6.1778431,-16.67778062,-15.077789
3.477,-6.151531325,-6.0410867,-17.35754653,-13.539005,-6.303886592,-6.1543379,-16.70361012,-15.147119
3.478,-6.136105731,-6.0513282,-17.38640738,-13.564747,-6.288525165,-6.17555,-16.72969069,-15.17218
3.479,-6.120747903,-6.0278745,-17.41554415,-13.57511,-6.273231181,-6.1695333,-16.75602335,-15.162292
3.48,-6.105457891,-6.0465145,-17.44495791,-13.608698,-6.258004689,-6.122077,-16.78260907,-15.222883
3.481,-6.090235742,-6.0536804,-17.47464976,-13.619234,-6.242845737,-6.1158314,-16.80944885,-15.22534
3.482,-6.075081502,-6.011066,-17.50462079,-13.658831,-6.227754369,-6.124104,-16.83654366,-15.263962
3.483,-6.059995216,-6.0276351,-17.53487206,-13.652872,-6.212730628,-6.100451,-16.86389447,-15.281086
3.484,-6.044976926,-6.0383773,-17.56540467,-13.686752,-6.197774557,-6.1044831,-16.89150224,-15.31114
3.485,-6.030026672,-5.9796267,-17.59621967,-13.670577,-6.182886195,-6.0863924,-16.91936793,-15.283464
3.486,-6.015144492,-5.9757886,-17.62731814,-13.711525,-6.16806558,-6.064208,-16.94749248,-15.338432
3.487,-6.000330425,-6.0094032,-17.65870112,-13.763256,-6.153312747,-6.074945,-16.97587685,-15.397279
3.488,-5.985584504,-5.9477191,-17.69036967,-13.767569,-6.13862773,-6.0005412,-17.00452195,-15.422602
3.489,-5.970906763,-5.9819856,-17.72232482,-13.804425,-6.124010561,-6.0428143,-17.03342872,-15.445514
3.49,-5.956297232,-5.9715271,-17.75456763,-13.826687,-6.10946127,-6.052052,-17.06259805,-15.46019
3.491,-5.94175594,-5.936316,-17.78709911,-13.841766,-6.094979886,-5.9986234,-17.09203085,-15.482249
3.492,-5.927282916,-5.9301071,-17.81992028,-13.885625,-6.080566433,-6.0124369,-17.12172802,-15.532997
3.493,-5.912878183,-5.9590402,-17.85303215,-13.864992,-6.066220937,-6.030931,-17.15169043,-15.502932
3.494,-5.898541767,-5.8905358,-17.88643573,-13.92956,-6.05194342,-5.9446478,-17.18191895,-15.565965
3.495,-5.884273687,-5.9139943,-17.920132,-13.940546,-6.037733901,-5.9854426,-17.21241443,-15.597995
3.496,-5.870073963,-5.8731451,-17.95412195,-13.965645,-6.023592399,-5.9656124,-17.24317772,-15.636543
3.497,-5.855942614,-5.921,-17.98840653,-14.003315,-6.009518931,-5.9745417,-17.27420964,-15.677611
3.498,-5.841879655,-5.8979883,-18.02298672,-13.995294,-5.99551351,-5.9614472,-17.30551101,-15.662591
3.499,-5.827885099,-5.8886838,-18.05786344,-14.040075,-5.981576149,-5.9498506,-17.33708262,-15.71819
3.5,-5.813958958,-5.8926935,-18.09303762,-14.077321,-5.967706859,-5.9314842,-17.36892526,-15.747713
3.501,-5.800101242,-5.8463154,-18.12851019,-14.092283,-5.953905647,-5.9300184,-17.40103969,-15.763174
3.502,-5.786311958,-5.8689075,-18.16428204,-14.145388,-5.94017252,-5.9290981,-17.43342666,-15.827618
3.503,-5.772591113,-5.8524256,-18.20035406,-14.142391,-5.926507482,-5.8952646,-17.46608691,-15.834094
3.504,-5.758938711,-5.8585558,-18.2367271,-14.170831,-5.912910536,-5.896277,-17.49902113,-15.864424
3.505,-5.745354752,-5.860178,-18.27340203,-14.182275,-5.899381682,-5.9328794,-17.53223003,-15.881543
3.506,-5.731839238,-5.8230534,-18.31037966,-14.246024,-5.885920919,-5.8630772,-17.56571428,-15.943912
3.507,-5.718392166,-5.8053689,-18.34766081,-14.275433,-5.872528242,-5.8302984,-17.59947452,-15.990266
3.508,-5.705013531,-5.7941589,-18.38524627,-14.298656,-5.859203647,-5.8376875,-17.63351138,-16.02404
3.509,-5.691703329,-5.7864938,-18.42313679,-14.321211,-5.845947125,-5.820909,-17.66782546,-16.033709
3.51,-5.67846155,-5.779017,-18.46133313,-14.355482,-5.832758667,-5.8088737,-17.70241734,-16.084175
3.511,-5.665288185,-5.7933216,-18.49983601,-14.352365,-5.81963826,-5.8527527,-17.73728757,-16.073465
3.512,-5.652183222,-5.8082147,-18.5386461,-14.417488,-5.806585892,-5.820806,-17.77243668,-16.166914
3.513,-5.639146646,-5.7623396,-18.57776409,-14.428414,-5.793601547,-5.8109922,-17.80786516,-16.176508
3.514,-5.626178442,-5.7783699,-18.61719061,-14.45968,-5.780685206,-5.81705,-17.84357348,-16.215054
3.515,-5.613278591,-5.7860208,-18.65692625,-14.464319,-5.767836851,-5.8054814,-17.87956207,-16.215122
3.516,-5.600447074,-5.7655015,-18.69697161,-14.511853,-5.755056459,-5.7916336,-17.91583134,-16.280081
3.517,-5.587683868,-5.7534661,-18.73732721,-14.491776,-5.742344006,-5.8087125,-17.95238166,-16.257654
3.518,-5.57498895,-5.7452555,-18.77799357,-14.550782,-5.729699466,-5.7703438,-17.98921336,-16.325474
3.519,-5.562362293,-5.7232203,-18.81897116,-14.606213,-5.717122813,-5.7677093,-18.02632675,-16.395672
3.52,-5.549803869,-5.7392817,-18.8602604,-14.636547,-5.704614015,-5.7870331,-18.06372207,-16.425194
3.521,-5.537313649,-5.7038131,-18.90186169,-14.687906,-5.692173041,-5.7018681,-18.10139956,-16.475464
3.522,-5.5248916,-5.7115612,-18.94377538,-14.717759,-5.679799858,-5.7466245,-18.13935938,-16.520269
3.523,-5.512537688,-5.7030816,-18.98600177,-14.715927,-5.667494428,-5.7068973,-18.17760168,-16.539232
3.524,-5.500251877,-5.6972084,-19.02854112,-14.741075,-5.655256715,-5.7598734,-18.21612655,-16.552984
3.525,-5.488034129,-5.6793938,-19.07139364,-14.808306,-5.643086678,-5.7164917,-18.25493403,-16.638531
3.526,-5.475884404,-5.6796083,-19.11455948,-14.848363,-5.630984275,-5.6809988,-18.29402411,-16.687157
3.527,-5.463802661,-5.6893926,-19.15803875,-14.888274,-5.618949463,-5.6994696,-18.33339674,-16.725946
3.528,-5.451788854,-5.6973691,-19.20183149,-14.864038,-5.606982195,-5.7150898,-18.37305181,-16.719639
3.529,-5.439842938,-5.701035,-19.2459377,-14.895794,-5.595082423,-5.7185559,-18.41298915,-16.750723
3.53,-5.427964865,-5.6604304,-19.29035729,-14.94484,-5.583250098,-5.6703515,-18.45320854,-16.811092
3.531,-5.416154585,-5.6520348,-19.33509013,-14.95758,-5.571485168,-5.6817064,-18.49370969,-16.813496
3.532,-5.404412046,-5.6421943,-19.38013601,-15.025249,-5.559787578,-5.6575685,-18.53449227,-16.897196
3.533,-5.392737195,-5.6439743,-19.42549466,-15.074619,-5.548157273,-5.6469398,-18.57555585,-16.97014
3.534,-5.381129974,-5.6532936,-19.47116571,-15.058917,-5.536594195,-5.6493773,-18.61689995,-16.958502
3.535,-5.369590327,-5.640151,-19.51714874,-15.113173,-5.525098284,-5.6497407,-18.65852404,-17.007418
3.536,-5.358118193,-5.6346097,-19.56344324,-15.140979,-5.513669477,-5.609652,-18.70042747,-17.07128
3.537,-5.346713511,-5.6402831,-19.6100486,-15.217289,-5.502307712,-5.6485205,-18.74260956,-17.116219
3.538,-5.335376217,-5.5859609,-19.65696415,-15.267571,-5.491012923,-5.6251097,-18.78506953,-17.178017
3.539,-5.324106246,-5.6283603,-19.70418909,-15.295053,-5.479785041,-5.623877,-18.82780649,-17.233639
3.54,-5.312903529,-5.5778656,-19.75172256,-15.333349,-5.468623998,-5.5699787,-18.87081952,-17.275745
3.541,-5.301767997,-5.5849147,-19.79956356,-15.351672,-5.457529721,-5.6103635,-18.91410757,-17.332659
3.542,-5.290699578,-5.5706468,-19.84771102,-15.323645,-5.446502137,-5.5739532,-18.9576695,-17.282948
3.543,-5.2796982,-5.5824175,-19.89616373,-15.383839,-5.43554117,-5.595849,-19.00150408,-17.347948
3.544,-5.268763786,-5.5915656,-19.94492037,-15.404343,-5.424646743,-5.6042771,-19.04560998,-17.394743
3.545,-5.25789626,-5.5561728,-19.99397952,-15.459002,-5.413818777,-5.5568643,-19.08998577,-17.457418
3.546,-5.247095542,-5.5646734,-20.04333959,-15.477219,-5.40305719,-5.5501714,-19.1346299,-17.466108
3.547,-5.236361551,-5.54497,-20.0929989,-15.564814,-5.3923619,-5.528944,-19.1795407,-17.564058
3.548,-5.225694205,-5.5648422,-20.14295561,-15.570251,-5.381732821,-5.5437922,-19.22471641,-17.569103
3.549,-5.215093418,-5.5502586,-20.19320774,-15.599764,-5.371169866,-5.5638866,-19.27015511,-17.605804
3.55,-5.204559103,-5.5336137,-20.24375315,-15.684662,-5.360672947,-5.516819,-19.31585478,-17.713417
3.551,-5.194091172,-5.5399532,-20.29458955,-15.669749,-5.350241972,-5.5128474,-19.36181327,-17.696203
3.552,-5.183689535,-5.5345197,-20.34571449,-15.702789,-5.33987685,-5.5338264,-19.40802826,-17.724361
3.553,-5.173354099,-5.5312352,-20.39712533,-15.727928,-5.329577486,-5.5199709,-19.45449733,-17.773314
3.554,-5.16308477,-5.4928303,-20.44881928,-15.849246,-5.319343783,-5.4669147,-19.50121788,-17.89921
3.555,-5.152881452,-5.5226207,-20.50079335,-15.860989,-5.309175644,-5.4962301,-19.54818717,-17.923519
3.556,-5.142744047,-5.5209694,-20.55304433,-15.890912,-5.299072968,-5.497395,-19.5954023,-17.961216
3.557,-5.132672455,-5.4982228,-20.60556886,-15.950745,-5.289035655,-5.4505067,-19.6428602,-18.034666
3.558,-5.122666575,-5.4966884,-20.65836331,-15.963002,-5.279063599,-5.4748549,-19.69055763,-18.041334
3.559,-5.112726304,-5.5081429,-20.71142388,-16.021582,-5.269156697,-5.4759293,-19.73849117,-18.11422
3.56,-5.102851536,-5.4805818,-20.76474651,-16.06172,-5.259314841,-5.4347925,-19.78665723,-18.150911
3.561,-5.093042165,-5.4460258,-20.81832691,-16.056774,-5.249537921,-5.4211593,-19.835052,-18.156393
3.562,-5.083298082,-5.4551125,-20.87216056,-16.129318,-5.239825828,-5.4247732,-19.8836715,-18.239212
3.563,-5.073619176,-5.4375582,-20.92624266,-16.192474,-5.230178449,-5.4390616,-19.93251153,-18.313416
3.564,-5.064005336,-5.4596829,-20.98056814,-16.200226,-5.22059567,-5.4651389,-19.98156768,-18.313686
3.565,-5.054456447,-5.4716806,-21.03513166,-16.250776,-5.211077374,-5.4234118,-20.03083532,-18.388697
3.566,-5.044972394,-5.415895,-21.0899276,-16.271006,-5.201623445,-5.4246359,-20.08030959,-18.422585
3.567,-5.03555306,-5.4578328,-21.14495003,-16.304651,-5.192233762,-5.4435658,-20.1299854,-18.434914
3.568,-5.026198325,-5.4543624,-21.2001927,-16.370636,-5.182908206,-5.4529996,-20.17985742,-18.523275
3.569,-5.016908069,-5.4363651,-21.25564904,-16.387844,-5.173646652,-5.40521,-20.22992004,-18.557013
3.57,-5.00768217,-5.4179425,-21.31131216,-16.491482,-5.164448978,-5.38415,-20.28016743,-18.649776
3.571,-4.998520502,-5.4412432,-21.36717479,-16.528463,-5.155315055,-5.3901062,-20.33059345,-18.716845
3.572,-4.989422941,-5.4006104,-21.42322932,-16.583418,-5.146244758,-5.3858604,-20.38119172,-18.771105
3.573,-4.980389358,-5.3915944,-21.47946777,-16.618759,-5.137237957,-5.3797498,-20.43195555,-18.818844
3.574,-4.971419626,-5.3952217,-21.53588175,-16.633965,-5.12829452,-5.3637962,-20.48287794,-18.859333
3.575,-4.962513613,-5.3903666,-21.59246248,-16.693876,-5.119414314,-5.3419456,-20.53395163,-18.916359
3.576,-4.953671187,-5.3776903,-21.64920077,-16.740128,-5.110597207,-5.3090472,-20.58516899,-18.953709
3.577,-4.944892213,-5.3800268,-21.70608699,-16.788561,-5.101843062,-5.3506527,-20.6365221,-19.019905
3.578,-4.936176557,-5.3726273,-21.76311106,-16.843664,-5.093151741,-5.3642383,-20.6880027,-19.09016
3.579,-4.927524082,-5.3616338,-21.82026245,-16.90802,-5.084523106,-5.3058891,-20.73960218,-19.183481
3.58,-4.918934649,-5.364244,-21.87753016,-16.976841,-5.075957017,-5.3336854,-20.79131156,-19.281666
3.581,-4.910408117,-5.3703504,-21.93490268,-16.973963,-5.06745333,-5.3183799,-20.84312152,-19.260355
3.582,-4.901944345,-5.323658,-21.99236802,-17.056425,-5.059011903,-5.3185802,-20.89502236,-19.362911
3.583,-4.893543189,-5.3530874,-22.04991365,-17.089474,-5.050632591,-5.295907,-20.94700398,-19.417597
