Freq [GHz],S11(dB)_HFSS,S11(dB)_measured,S21(dB)_HFSS,S21(dB)_measured,S31(dB)_HFSS,S31(dB)_measured,S41(dB)_HFSS,S41(dB)_measured
2.93,-20.60375873,-13.604695,-3.995729379,-3.9429281,-3.066436426,-3.035774,-19.47822488,-21.48687
2.931,-20.57774579,-13.524,-3.999570918,-3.9220741,-3.064974104,-3.0303681,-19.45278628,-21.442921
2.932,-20.55165726,-13.581765,-4.003428249,-3.9188516,-3.063510164,-3.01617,-19.42737138,-21.420544
2.933,-20.52549379,-13.579748,-4.00730143,-3.9553301,-3.062044636,-3.0453374,-19.40197997,-21.427015
2.934,-20.49925601,-13.49072,-4.011190522,-3.9126413,-3.060577548,-2.9842854,-19.37661188,-21.32634
2.935,-20.47294458,-13.523617,-4.015095585,-3.946739,-3.05910893,-3.0169468,-19.35126689,-21.336451
2.936,-20.44656013,-13.474104,-4.019016681,-3.9283016,-3.057638812,-3.0043869,-19.32594483,-21.284607
2.937,-20.42010332,-13.410561,-4.02295387,-3.9426641,-3.056167224,-3.0199916,-19.30064551,-21.268646
2.938,-20.3935748,-13.454483,-4.026907214,-3.9509528,-3.054694196,-3.0268865,-19.27536874,-21.277025
2.939,-20.36697521,-13.37238,-4.030876773,-3.965131,-3.053219757,-3.0110478,-19.25011433,-21.208572
2.94,-20.3403052,-13.437618,-4.034862612,-3.9813483,-3.05174394,-3.0303185,-19.2248821,-21.186808
2.941,-20.31356543,-13.376694,-4.038864791,-3.9690187,-3.050266774,-3.0126493,-19.19967187,-21.159992
2.942,-20.28675654,-13.358727,-4.042883374,-3.9918745,-3.04878829,-3.0339751,-19.17448346,-21.138359
2.943,-20.25987919,-13.373945,-4.046918424,-3.9463615,-3.047308519,-3.0268893,-19.14931668,-21.092552
2.944,-20.23293403,-13.329963,-4.050970003,-3.9582522,-3.045827494,-3.0088036,-19.12417136,-21.040434
2.945,-20.20592172,-13.312105,-4.055038177,-3.972959,-3.044345244,-2.988759,-19.09904732,-21.044321
2.946,-20.1788429,-13.328808,-4.059123009,-3.9868734,-3.042861803,-3.0137978,-19.07394438,-21.023102
2.947,-20.15169824,-13.263785,-4.063224564,-3.9691973,-3.041377203,-2.9899552,-19.04886237,-20.981716
2.948,-20.12448838,-13.304092,-4.067342906,-4.0019526,-3.039891475,-3.0343368,-19.02380112,-20.962545
2.949,-20.09721398,-13.286898,-4.071478101,-4.029304,-3.038404651,-3.0430648,-18.99876045,-20.935841
2.95,-20.06987569,-13.238033,-4.075630214,-3.9836535,-3.036916766,-2.977865,-18.9737402,-20.885988
2.951,-20.04247417,-13.280577,-4.079799311,-4.0089393,-3.035427851,-3.0357654,-18.94874019,-20.891481
2.952,-20.01501006,-13.217548,-4.083985459,-4.0242205,-3.033937939,-2.9980292,-18.92376026,-20.85751
2.953,-19.98748403,-13.168222,-4.088188723,-4.0139956,-3.032447065,-3.0039208,-18.89880024,-20.791937
2.954,-19.95989672,-13.220828,-4.092409172,-4.0216985,-3.030955261,-3.0216002,-18.87385996,-20.809778
2.955,-19.93224879,-13.148207,-4.096646872,-4.0372648,-3.029462562,-3.01072,-18.84893926,-20.777416
2.956,-19.90454089,-13.122639,-4.100901891,-4.008944,-3.027969001,-2.9948096,-18.82403798,-20.705467
2.957,-19.87677366,-13.120473,-4.105174297,-4.0519252,-3.026474613,-2.977191,-18.79915595,-20.7083
2.958,-19.84894776,-13.078906,-4.10946416,-4.0201716,-3.024979432,-2.9750631,-18.77429302,-20.667686
2.959,-19.82106384,-13.085293,-4.113771546,-4.0323071,-3.023483493,-3.0035925,-18.74944903,-20.623411
2.96,-19.79312254,-13.04188,-4.118096527,-4.0188961,-3.021986831,-2.9761345,-18.72462381,-20.603657
2.961,-19.76512451,-13.020413,-4.122439171,-4.0372782,-3.020489481,-2.9812326,-18.69981721,-20.562809
2.962,-19.7370704,-13.007854,-4.126799548,-4.0499849,-3.018991479,-2.9680588,-18.67502908,-20.541424
2.963,-19.70896085,-13.029478,-4.131177729,-4.0881605,-3.017492861,-2.9918144,-18.65025926,-20.551249
2.964,-19.68079651,-13.014533,-4.135573785,-4.0354476,-3.015993661,-2.9761448,-18.62550759,-20.474627
2.965,-19.652578,-13.007182,-4.139987786,-4.0586414,-3.014493917,-3.0108826,-18.60077394,-20.473118
2.966,-19.62430599,-12.997446,-4.144419805,-4.0824184,-3.012993665,-2.9741404,-18.57605813,-20.432945
2.967,-19.5959811,-12.866887,-4.148869913,-4.0732865,-3.011492942,-2.9846625,-18.55136004,-20.402788
2.968,-19.56760397,-12.977599,-4.153338182,-4.0952086,-3.009991784,-2.9799562,-18.5266795,-20.380024
2.969,-19.53917524,-12.950314,-4.157824685,-4.0777593,-3.008490229,-2.9690933,-18.50201637,-20.338003
2.97,-19.51069555,-12.93082,-4.162329496,-4.1297045,-3.006988314,-2.9871542,-18.4773705,-20.336334
2.971,-19.48216551,-12.920548,-4.166852687,-4.1144233,-3.005486077,-2.9929533,-18.45274175,-20.274618
2.972,-19.45358577,-12.854332,-4.171394334,-4.0850368,-3.003983556,-2.9630301,-18.42812998,-20.219221
2.973,-19.42495696,-12.824382,-4.175954509,-4.08184,-3.002480789,-2.9605322,-18.40353504,-20.226536
2.974,-19.3962797,-12.91579,-4.180533288,-4.1248126,-3.000977815,-2.9835374,-18.37895679,-20.20936
2.975,-19.36755461,-12.844153,-4.185130746,-4.0996494,-2.999474671,-2.9835887,-18.3543951,-20.178411
2.976,-19.33878231,-12.889754,-4.189746959,-4.1221747,-2.997971398,-2.9688814,-18.32984981,-20.163645
2.977,-19.30996344,-12.824791,-4.194382003,-4.1246281,-2.996468035,-2.9619668,-18.30532079,-20.143559
2.978,-19.2810986,-12.812185,-4.199035953,-4.1091042,-2.99496462,-2.9511085,-18.28080792,-20.096191
2.979,-19.25218842,-12.767536,-4.203708887,-4.1328444,-2.993461195,-2.961359,-18.25631104,-20.068861
2.98,-19.2232335,-12.768505,-4.208400882,-4.1171722,-2.991957798,-2.9520378,-18.23183003,-20.020264
2.981,-19.19423446,-12.725577,-4.213112016,-4.1154299,-2.99045447,-2.9555371,-18.20736475,-19.986279
2.982,-19.1651919,-12.732561,-4.217842366,-4.1195741,-2.988951253,-2.962383,-18.18291507,-19.986662
2.983,-19.13610644,-12.740167,-4.222592012,-4.129127,-2.987448186,-2.9615753,-18.15848085,-19.960121
2.984,-19.10697868,-12.688854,-4.227361033,-4.1582513,-2.985945311,-2.9537177,-18.13406198,-19.918427
2.985,-19.07780922,-12.666647,-4.232149506,-4.1864824,-2.984442669,-2.9743214,-18.10965831,-19.901815
2.986,-19.04859866,-12.660913,-4.236957514,-4.1305671,-2.982940303,-2.9373932,-18.08526972,-19.841944
2.987,-19.01934759,-12.650564,-4.241785135,-4.1840768,-2.981438253,-2.9699657,-18.06089608,-19.866156
2.988,-18.99005661,-12.594451,-4.24663245,-4.1801333,-2.979936563,-2.9730799,-18.03653727,-19.818007
2.989,-18.96072632,-12.647562,-4.251499542,-4.1788964,-2.978435275,-2.970696,-18.01219316,-19.790567
2.99,-18.93135729,-12.618552,-4.25638649,-4.178031,-2.976934432,-2.9506164,-17.98786362,-19.717623
2.991,-18.90195012,-12.555327,-4.261293378,-4.2055688,-2.975434077,-2.9517918,-17.96354854,-19.72842
2.992,-18.87250539,-12.55121,-4.266220288,-4.1940327,-2.973934253,-2.9361944,-17.93924779,-19.68363
2.993,-18.84302368,-12.560664,-4.271167302,-4.2033176,-2.972435005,-2.9808228,-17.91496124,-19.685966
2.994,-18.81350557,-12.552908,-4.276134505,-4.1979313,-2.970936376,-2.9479797,-17.89068879,-19.671926
2.995,-18.78395163,-12.505526,-4.28112198,-4.2225342,-2.96943841,-2.9725425,-17.86643031,-19.644085
2.996,-18.75436243,-12.46419,-4.286129811,-4.2275572,-2.967941152,-2.9730754,-17.84218568,-19.576176
2.997,-18.72473855,-12.497316,-4.291158084,-4.1955781,-2.966444648,-2.9455841,-17.81795479,-19.558739
2.998,-18.69508054,-12.44091,-4.296206883,-4.2411246,-2.964948942,-2.9251785,-17.79373752,-19.53125
2.999,-18.66538897,-12.448717,-4.301276295,-4.2448416,-2.96345408,-2.9716334,-17.76953375,-19.519043
3,-18.63566441,-12.442769,-4.306366405,-4.2460074,-2.961960108,-2.9538159,-17.74534338,-19.494291
3.001,-18.6059074,-12.447081,-4.3114773,-4.2536244,-2.960467072,-2.9405749,-17.72116628,-19.442108
3.002,-18.57611851,-12.381202,-4.316609068,-4.2522831,-2.958975019,-2.9576554,-17.69700234,-19.419296
3.003,-18.54629828,-12.35865,-4.321761796,-4.2586918,-2.957483995,-2.93521,-17.67285147,-19.378225
3.004,-18.51644726,-12.408715,-4.326935572,-4.2582932,-2.955994047,-2.9521976,-17.64871353,-19.360394
3.005,-18.48656599,-12.345741,-4.332130485,-4.2733188,-2.954505223,-2.9436147,-17.62458844,-19.323227
3.006,-18.45665502,-12.384637,-4.337346625,-4.2599773,-2.953017571,-2.9404826,-17.60047607,-19.309359
3.007,-18.42671489,-12.34704,-4.342584079,-4.2548857,-2.951531138,-2.9285288,-17.57637632,-19.266729
3.008,-18.39674612,-12.335429,-4.34784294,-4.2932467,-2.950045973,-2.9458876,-17.55228908,-19.247978
3.009,-18.36674926,-12.3404,-4.353123297,-4.2931261,-2.948562126,-2.938591,-17.52821425,-19.220772
3.01,-18.33672483,-12.302669,-4.358425241,-4.2924891,-2.947079644,-2.9374046,-17.50415173,-19.212833
3.011,-18.30667335,-12.278992,-4.363748865,-4.2995358,-2.945598577,-2.9188657,-17.48010141,-19.156271
3.012,-18.27659535,-12.228305,-4.369094259,-4.2632437,-2.944118975,-2.9052339,-17.45606319,-19.094095
3.013,-18.24649135,-12.258336,-4.374461518,-4.3236995,-2.942640888,-2.9506967,-17.43203696,-19.120726
3.014,-18.21636186,-12.24334,-4.379850733,-4.3193169,-2.941164367,-2.934561,-17.40802263,-19.092249
3.015,-18.18620739,-12.188737,-4.385261999,-4.3069291,-2.939689461,-2.9214764,-17.3840201,-19.046331
3.016,-18.15602846,-12.249973,-4.39069541,-4.3335319,-2.938216223,-2.9307773,-17.36002927,-19.031385
3.017,-18.12582557,-12.203492,-4.396151061,-4.3415508,-2.936744703,-2.9579339,-17.33605004,-19.001772
3.018,-18.09559923,-12.160923,-4.401629046,-4.3490796,-2.935274954,-2.945997,-17.31208231,-19.000208
3.019,-18.06534992,-12.16341,-4.407129462,-4.3649817,-2.933807027,-2.9363089,-17.28812599,-18.961063
3.02,-18.03507816,-12.140529,-4.412652404,-4.3290114,-2.932340975,-2.9050648,-17.26418098,-18.902349
3.021,-18.00478442,-12.14061,-4.41819797,-4.3338718,-2.930876851,-2.9140105,-17.2402472,-18.876812
3.022,-17.97446921,-12.123919,-4.423766257,-4.3634892,-2.929414708,-2.9041409,-17.21632454,-18.859951
3.023,-17.94413301,-12.097632,-4.429357362,-4.3509331,-2.927954599,-2.9340441,-17.19241291,-18.822487
3.024,-17.91377629,-12.124338,-4.434971385,-4.3737812,-2.926496578,-2.9179852,-17.16851222,-18.806749
3.025,-17.88339955,-12.088845,-4.440608424,-4.3736715,-2.9250407,-2.9206069,-17.14462239,-18.816936
3.026,-17.85300325,-12.039011,-4.446268579,-4.3744864,-2.923587018,-2.9130323,-17.12074332,-18.74785
3.027,-17.82258787,-12.035507,-4.451951949,-4.3850074,-2.922135589,-2.9108276,-17.09687492,-18.720829
3.028,-17.79215388,-12.038119,-4.457658635,-4.378273,-2.920686467,-2.9182274,-17.07301711,-18.67207
3.029,-17.76170174,-11.959944,-4.463388739,-4.3632917,-2.919239709,-2.8984883,-17.04916979,-18.64522
3.03,-17.73123193,-12.022243,-4.469142362,-4.3987637,-2.917795369,-2.9105692,-17.02533289,-18.634449
3.031,-17.70074489,-11.99094,-4.474919607,-4.377852,-2.916353506,-2.9069235,-17.00150632,-18.587244
3.032,-17.67024109,-12.002894,-4.480720576,-4.3949871,-2.914914174,-2.9130392,-16.97768999,-18.575996
3.033,-17.63972097,-11.949872,-4.486545372,-4.421824,-2.913477433,-2.9019485,-16.95388382,-18.54493
3.034,-17.60918499,-11.935904,-4.4923941,-4.4198375,-2.912043338,-2.8911517,-16.93008773,-18.520933
3.035,-17.5786336,-11.874125,-4.498266864,-4.3973808,-2.910611949,-2.8822508,-16.90630164,-18.466982
3.036,-17.54806723,-11.9105,-4.50416377,-4.4671645,-2.909183323,-2.913271,-16.88252546,-18.459808
3.037,-17.51748634,-11.832023,-4.510084923,-4.4459066,-2.90775752,-2.8969829,-16.85875912,-18.454679
3.038,-17.48689135,-11.86818,-4.516030429,-4.4469361,-2.906334598,-2.9394388,-16.83500253,-18.412376
3.039,-17.45628269,-11.812208,-4.522000395,-4.4406023,-2.904914618,-2.9078417,-16.81125562,-18.390751
3.04,-17.42566081,-11.817473,-4.527994929,-4.4423246,-2.903497638,-2.912873,-16.78751832,-18.384035
3.041,-17.39502612,-11.823581,-4.534014138,-4.4498038,-2.90208372,-2.9029772,-16.76379053,-18.316452
3.042,-17.36437905,-11.795601,-4.540058132,-4.4802876,-2.900672924,-2.8970761,-16.7400722,-18.313128
3.043,-17.33372003,-11.823696,-4.546127019,-4.4898195,-2.899265311,-2.9047217,-16.71636324,-18.290085
3.044,-17.30304946,-11.796735,-4.55222091,-4.4734325,-2.897860942,-2.8758421,-16.69266358,-18.276733
3.045,-17.27236776,-11.769073,-4.558339914,-4.4756718,-2.896459881,-2.8744051,-16.66897315,-18.221054
3.046,-17.24167535,-11.740426,-4.564484143,-4.4932899,-2.895062188,-2.8799102,-16.64529188,-18.1684
3.047,-17.21097263,-11.753801,-4.570653709,-4.5191741,-2.893667928,-2.9401021,-16.62161969,-18.209673
3.048,-17.18026001,-11.729794,-4.576848724,-4.5062847,-2.892277162,-2.8827472,-16.59795651,-18.153957
3.049,-17.14953788,-11.705303,-4.5830693,-4.4686675,-2.890889955,-2.872793,-16.57430227,-18.107756
3.05,-17.11880665,-11.691077,-4.589315551,-4.5147634,-2.889506371,-2.88782,-16.55065691,-18.052145
3.051,-17.08806672,-11.661206,-4.595587592,-4.5153918,-2.888126474,-2.8776064,-16.52702036,-18.050718
3.052,-17.05731847,-11.643601,-4.601885536,-4.5559816,-2.886750329,-2.9119318,-16.50339255,-18.05603
3.053,-17.02656229,-11.657146,-4.6082095,-4.535769,-2.885378002,-2.9043305,-16.47977341,-18.017467
3.054,-16.99579857,-11.606992,-4.614559599,-4.5195003,-2.884009558,-2.8717091,-16.45616288,-17.983557
3.055,-16.9650277,-11.604364,-4.62093595,-4.552999,-2.882645063,-2.8598154,-16.4325609,-17.936703
3.056,-16.93425005,-11.641693,-4.62733867,-4.5541482,-2.881284584,-2.892473,-16.40896739,-17.940771
3.057,-16.903466,-11.573487,-4.633767878,-4.5850244,-2.879928188,-2.9096823,-16.3853823,-17.927324
3.058,-16.87267593,-11.589895,-4.640223691,-4.5632205,-2.878575943,-2.8991923,-16.36180556,-17.886478
3.059,-16.8418802,-11.536284,-4.646706228,-4.5688896,-2.877227917,-2.8914175,-16.33823712,-17.83626
3.06,-16.81107918,-11.558759,-4.653215611,-4.5855031,-2.875884177,-2.8939254,-16.31467691,-17.835606
3.061,-16.78027325,-11.524627,-4.659751959,-4.5742068,-2.874544793,-2.8835053,-16.29112487,-17.813229
3.062,-16.74946276,-11.532938,-4.666315392,-4.644053,-2.873209834,-2.9276168,-16.26758095,-17.80916
3.063,-16.71864806,-11.50099,-4.672906034,-4.6277237,-2.871879371,-2.8964953,-16.24404508,-17.747974
3.064,-16.68782953,-11.431352,-4.679524007,-4.5939507,-2.870553472,-2.8740664,-16.22051721,-17.703812
3.065,-16.6570075,-11.43078,-4.686169433,-4.6065989,-2.869232209,-2.8656483,-16.19699728,-17.675737
3.066,-16.62618234,-11.452001,-4.692842437,-4.5837903,-2.867915653,-2.858031,-16.17348524,-17.645504
3.067,-16.59535439,-11.401434,-4.699543142,-4.6405926,-2.866603876,-2.8848455,-16.14998103,-17.616375
3.068,-16.56452399,-11.381033,-4.706271674,-4.6079531,-2.865296949,-2.8739314,-16.1264846,-17.60297
3.069,-16.53369148,-11.358937,-4.71302816,-4.6592512,-2.863994946,-2.8796191,-16.1029959,-17.578772
3.07,-16.50285722,-11.385149,-4.719812724,-4.6542807,-2.862697939,-2.8581703,-16.07951486,-17.529093
3.071,-16.47202152,-11.376366,-4.726625495,-4.6702504,-2.861406002,-2.8796556,-16.05604145,-17.550692
3.072,-16.44118474,-11.353848,-4.7334666,-4.6780567,-2.860119208,-2.8476968,-16.0325756,-17.520649
3.073,-16.41034719,-11.307815,-4.740336168,-4.691288,-2.858837633,-2.8630414,-16.00911728,-17.444918
3.074,-16.3795092,-11.342319,-4.747234329,-4.6897736,-2.857561352,-2.8655791,-15.98566642,-17.462942
3.075,-16.34867111,-11.308504,-4.754161211,-4.6558485,-2.856290439,-2.8641403,-15.96222299,-17.416653
3.076,-16.31783323,-11.284539,-4.761116945,-4.6986985,-2.85502497,-2.8821151,-15.93878693,-17.371935
3.077,-16.28699589,-11.28076,-4.768101664,-4.6834278,-2.853765023,-2.8653381,-15.9153582,-17.363117
3.078,-16.25615941,-11.270155,-4.775115498,-4.7089624,-2.852510674,-2.8524048,-15.89193675,-17.347603
3.079,-16.22532409,-11.283495,-4.782158581,-4.715291,-2.851262001,-2.8557258,-15.86852254,-17.304453
3.08,-16.19449025,-11.237035,-4.789231046,-4.6906028,-2.850019081,-2.8395872,-15.84511552,-17.277351
3.081,-16.1636582,-11.257058,-4.796333028,-4.7455111,-2.848781993,-2.8711748,-15.82171564,-17.250437
3.082,-16.13282826,-11.198662,-4.80346466,-4.7093148,-2.847550816,-2.8752012,-15.79832288,-17.193666
3.083,-16.10200072,-11.12194,-4.810626079,-4.7555375,-2.84632563,-2.8656752,-15.77493717,-17.201963
3.084,-16.07117588,-11.151251,-4.81781742,-4.7501001,-2.845106514,-2.8549292,-15.75155849,-17.175125
3.085,-16.04035405,-11.190086,-4.825038822,-4.7746906,-2.843893549,-2.8682122,-15.7281868,-17.148932
3.086,-16.00953553,-11.106332,-4.832290421,-4.742909,-2.842686817,-2.8452139,-15.70482204,-17.088356
3.087,-15.97872061,-11.127933,-4.839572356,-4.7718706,-2.841486397,-2.8695695,-15.68146419,-17.085501
3.088,-15.94790958,-11.137218,-4.846884767,-4.7757006,-2.840292374,-2.8344822,-15.6581132,-17.088276
3.089,-15.91710273,-11.132669,-4.854227793,-4.7807841,-2.839104829,-2.861449,-15.63476904,-17.00569
3.09,-15.88630035,-11.06397,-4.861601574,-4.778316,-2.837923846,-2.8239725,-15.61143168,-16.990692
3.091,-15.85550273,-11.04571,-4.869006253,-4.7832985,-2.836749508,-2.8561866,-15.58810107,-16.982292
3.092,-15.82471015,-11.054183,-4.876441972,-4.7966633,-2.835581899,-2.8479447,-15.56477718,-16.935385
3.093,-15.79392289,-11.045215,-4.883908872,-4.8368788,-2.834421105,-2.8762493,-15.54145998,-16.943647
3.094,-15.76314124,-10.981976,-4.891407099,-4.8175583,-2.83326721,-2.8291225,-15.51814943,-16.899393
3.095,-15.73236546,-11.081929,-4.898936796,-4.832058,-2.832120301,-2.8529105,-15.4948455,-16.870586
3.096,-15.70159583,-10.991264,-4.906498108,-4.8143201,-2.830980464,-2.8554044,-15.47154817,-16.837883
3.097,-15.67083262,-10.965213,-4.914091182,-4.8518734,-2.829847786,-2.8662195,-15.44825739,-16.833731
3.098,-15.64007611,-10.952071,-4.921716163,-4.8600731,-2.828722354,-2.851661,-15.42497314,-16.816593
3.099,-15.60932656,-10.941006,-4.9293732,-4.8633351,-2.827604257,-2.857985,-15.40169539,-16.74206
3.1,-15.57858423,-10.948833,-4.937062441,-4.8941932,-2.826493584,-2.864949,-15.37842412,-16.747015
3.101,-15.5478494,-10.935599,-4.944784035,-4.9030495,-2.825390423,-2.8708911,-15.35515928,-16.720791
3.102,-15.51712232,-10.920137,-4.95253813,-4.8810534,-2.824294864,-2.8534479,-15.33190086,-16.706923
3.103,-15.48640325,-10.859879,-4.960324879,-4.8772979,-2.823206999,-2.8569441,-15.30864883,-16.682287
3.104,-15.45569245,-10.89763,-4.968144431,-4.8905077,-2.822126917,-2.8478231,-15.28540317,-16.634439
3.105,-15.42499017,-10.827428,-4.975996939,-4.8804998,-2.82105471,-2.8176599,-15.26216384,-16.587523
3.106,-15.39429667,-10.829269,-4.983882557,-4.9240217,-2.819990471,-2.856611,-15.23893084,-16.576332
3.107,-15.3636122,-10.815087,-4.991801436,-4.9248176,-2.818934292,-2.8120639,-15.21570412,-16.549402
3.108,-15.33293701,-10.800338,-4.999753733,-4.8898726,-2.817886267,-2.8234789,-15.19248368,-16.528622
3.109,-15.30227134,-10.790091,-5.007739601,-4.9482131,-2.816846489,-2.8244331,-15.16926948,-16.481604
3.11,-15.27161544,-10.826703,-5.015759198,-4.9602776,-2.815815053,-2.8427649,-15.14606152,-16.487247
3.111,-15.24096956,-10.781075,-5.023812679,-4.9581151,-2.814792054,-2.8328645,-15.12285976,-16.487688
3.112,-15.21033394,-10.75814,-5.031900202,-4.9498954,-2.813777588,-2.8106518,-15.09966419,-16.406731
3.113,-15.17970881,-10.750556,-5.040021926,-4.9923873,-2.812771751,-2.8184271,-15.0764748,-16.393127
3.114,-15.14909442,-10.698185,-5.048178009,-4.9646559,-2.81177464,-2.827668,-15.05329156,-16.345207
3.115,-15.118491,-10.755504,-5.056368612,-4.9886217,-2.810786353,-2.8292279,-15.03011445,-16.326107
3.116,-15.08789878,-10.676777,-5.064593895,-5.0122595,-2.809806987,-2.8152471,-15.00694347,-16.319975
3.117,-15.057318,-10.70885,-5.07285402,-4.9979596,-2.808836642,-2.8237119,-14.98377859,-16.276934
3.118,-15.02674889,-10.672882,-5.081149149,-5.02916,-2.807875417,-2.8306525,-14.96061981,-16.281723
3.119,-14.99619168,-10.654429,-5.089479445,-5.0033565,-2.806923411,-2.814924,-14.9374671,-16.188391
3.12,-14.9656466,-10.610364,-5.097845073,-5.0350165,-2.805980727,-2.7825246,-14.91432046,-16.179682
3.121,-14.93511387,-10.619663,-5.106246196,-5.0305581,-2.805047464,-2.79175,-14.89117988,-16.154848
3.122,-14.90459371,-10.61725,-5.11468298,-5.0700164,-2.804123725,-2.8127091,-14.86804533,-16.17234
3.123,-14.87408636,-10.622021,-5.123155593,-5.0251694,-2.803209612,-2.7924144,-14.84491682,-16.101149
3.124,-14.84359202,-10.530532,-5.1316642,-5.0666223,-2.802305229,-2.8214791,-14.82179433,-16.068802
3.125,-14.81311093,-10.578238,-5.14020897,-5.0575767,-2.801410679,-2.8016376,-14.79867786,-16.059383
3.126,-14.78264329,-10.585967,-5.148790072,-5.0902586,-2.800526067,-2.8142874,-14.77556739,-16.037413
3.127,-14.75218933,-10.513895,-5.157407676,-5.080225,-2.799651498,-2.7893763,-14.75246292,-16.005617
3.128,-14.72174926,-10.472352,-5.166061951,-5.0978799,-2.798787078,-2.8072436,-14.72936444,-15.967545
3.129,-14.69132329,-10.530766,-5.17475307,-5.1148324,-2.797932914,-2.8069892,-14.70627195,-15.984025
3.13,-14.66091163,-10.53157,-5.183481203,-5.1091471,-2.797089111,-2.7963283,-14.68318544,-15.927932
3.131,-14.6305145,-10.501761,-5.192246525,-5.1175084,-2.796255779,-2.7980239,-14.66010491,-15.896677
3.132,-14.6001321,-10.38041,-5.201049208,-5.1024299,-2.795433026,-2.7935245,-14.63703035,-15.880506
3.133,-14.56976465,-10.419956,-5.209889428,-5.1584606,-2.79462096,-2.8193548,-14.61396177,-15.876681
3.134,-14.53941234,-10.419379,-5.218767359,-5.1164594,-2.793819692,-2.8104887,-14.59089915,-15.795371
3.135,-14.50907539,-10.424561,-5.227683179,-5.1593623,-2.793029332,-2.8198881,-14.56784251,-15.809999
3.136,-14.47875399,-10.392755,-5.236637063,-5.1671653,-2.792249991,-2.8120661,-14.54479183,-15.742672
3.137,-14.44844835,-10.400994,-5.245629191,-5.1706467,-2.791481782,-2.8141809,-14.52174713,-15.728719
3.138,-14.41815867,-10.376433,-5.25465974,-5.1563025,-2.790724816,-2.8298466,-14.4987084,-15.723495
3.139,-14.38788515,-10.362267,-5.26372889,-5.1821437,-2.789979206,-2.8167701,-14.47567564,-15.700087
3.14,-14.35762798,-10.32836,-5.272836821,-5.1825094,-2.789245068,-2.8154464,-14.45264886,-15.670112
3.141,-14.32738737,-10.373702,-5.281983715,-5.2205296,-2.788522515,-2.8098767,-14.42962807,-15.647676
3.142,-14.29716351,-10.294855,-5.291169754,-5.1990914,-2.787811662,-2.7913043,-14.40661326,-15.597944
3.143,-14.26695659,-10.255547,-5.30039512,-5.2366152,-2.787112627,-2.810385,-14.38360444,-15.604646
3.144,-14.23676682,-10.29046,-5.309659997,-5.2516518,-2.786425524,-2.7914755,-14.36060162,-15.569937
3.145,-14.20659437,-10.29606,-5.31896457,-5.2668061,-2.785750473,-2.8181162,-14.33760481,-15.571117
3.146,-14.17643944,-10.246737,-5.328309024,-5.2392564,-2.78508759,-2.7889369,-14.31461402,-15.498012
3.147,-14.14630223,-10.230397,-5.337693545,-5.2675753,-2.784436996,-2.8053319,-14.29162924,-15.479535
3.148,-14.11618291,-10.229002,-5.34711832,-5.2971344,-2.783798809,-2.8403115,-14.2686505,-15.479901
3.149,-14.08608169,-10.169885,-5.356583536,-5.2870636,-2.78317315,-2.7967045,-14.2456778,-15.461527
3.15,-14.05599874,-10.186862,-5.366089384,-5.2750864,-2.782560139,-2.7805429,-14.22271116,-15.381226
3.151,-14.02593425,-10.165766,-5.375636051,-5.3116531,-2.781959899,-2.8036561,-14.19975059,-15.383242
3.152,-13.9958884,-10.212729,-5.385223729,-5.3343534,-2.781372553,-2.8472447,-14.17679609,-15.37367
3.153,-13.96586138,-10.180211,-5.394852608,-5.3294363,-2.780798222,-2.8171864,-14.15384769,-15.348495
3.154,-13.93585338,-10.154722,-5.404522881,-5.3031416,-2.780237032,-2.7904873,-14.1309054,-15.28272
3.155,-13.90586456,-10.110444,-5.414234739,-5.3292603,-2.779689107,-2.7937801,-14.10796923,-15.274831
3.156,-13.87589512,-10.125151,-5.423988378,-5.3418593,-2.779154573,-2.7911353,-14.0850392,-15.256397
3.157,-13.84594524,-10.085032,-5.43378399,-5.370573,-2.778633555,-2.804029,-14.06211533,-15.230923
3.158,-13.81601508,-10.093518,-5.443621772,-5.3796988,-2.778126182,-2.8231695,-14.03919764,-15.198027
3.159,-13.78610484,-10.040927,-5.453501919,-5.3588419,-2.777632579,-2.8231928,-14.01628613,-15.182138
3.16,-13.75621468,-9.9946547,-5.463424628,-5.3978066,-2.777152877,-2.8031893,-13.99338085,-15.160837
3.161,-13.72634479,-10.015664,-5.473390097,-5.397707,-2.776687204,-2.7777696,-13.97048179,-15.134789
3.162,-13.69649533,-10.078132,-5.483398525,-5.405879,-2.77623569,-2.7992582,-13.94758899,-15.110348
3.163,-13.66666649,-10.026385,-5.49345011,-5.4039063,-2.775798466,-2.7739546,-13.92470247,-15.01964
3.164,-13.63685843,-10.004491,-5.503545053,-5.4448152,-2.775375664,-2.778259,-13.90182225,-15.058357
3.165,-13.60707133,-9.9839106,-5.513683554,-5.4522028,-2.774967415,-2.8106081,-13.87894835,-15.034042
3.166,-13.57730537,-10.029116,-5.523865816,-5.4611139,-2.774573854,-2.7815275,-13.8560808,-14.973716
3.167,-13.5475607,-9.9669094,-5.534092041,-5.467917,-2.774195113,-2.8240852,-13.83321963,-14.965694
3.168,-13.51783751,-9.9156399,-5.544362431,-5.4685249,-2.773831329,-2.799159,-13.81036485,-14.934311
3.169,-13.48813596,-9.9133482,-5.554677192,-5.4712939,-2.773482635,-2.7849975,-13.78751651,-14.903218
