"Freq [GHz]","dB(S(3,2)) []","dB(S(4,2)) []","dB(S(4,3)) []"
3.084,-15.0543018081855,-2.81145932975905,-5.00071715666767
3.085,-15.0307905812072,-2.81036014933414,-5.00875675806173
3.086,-15.0072850124472,-2.80926975536414,-5.01683095974527
3.087,-14.9837850876855,-2.80818824871844,-5.02493992790256
3.088,-14.9602907935655,-2.80711573091203,-5.03308382959308
3.089,-14.9368021175941,-2.80605230410891,-5.04126283275404
3.09,-14.9133190481419,-2.80499807112559,-5.04947710620281
3.091,-14.8898415744436,-2.80395313543453,-5.05772681963941
3.092,-14.8663696865983,-2.80291760116763,-5.06601214364885
3.093,-14.8429033755701,-2.80189157311974,-5.07433324970342
3.094,-14.8194426331883,-2.80087515675203,-5.08269031016507
3.095,-14.795987452148,-2.79986845819564,-5.09108349828746
3.096,-14.7725378260102,-2.79887158425504,-5.09951298821827
3.097,-14.7490937492027,-2.7978846424116,-5.10797895500122
3.098,-14.7256552170205,-2.79690774082708,-5.11648157457806
3.099,-14.702222225626,-2.79594098834711,-5.12502102379067
3.1,-14.6787947720501,-2.79498449450476,-5.13359748038285
3.101,-14.6553728541924,-2.79403836952397,-5.14221112300221
3.102,-14.6319564708219,-2.79310272432316,-5.15086213120192
3.103,-14.6085456215776,-2.79217767051866,-5.15955068544246
3.104,-14.5851403069693,-2.7912633204283,-5.16827696709316
3.105,-14.5617405283779,-2.7903597870749,-5.17704115843383
3.106,-14.5383462880566,-2.78946718418983,-5.18584344265623
3.107,-14.5149575891313,-2.7885856262165,-5.19468400386538
3.108,-14.4915744356013,-2.7877152283139,-5.20356302708099
3.109,-14.4681968323401,-2.78685610636013,-5.21248069823864
3.11,-14.4448247850964,-2.78600837695598,-5.22143720419089
3.111,-14.4214583004946,-2.78517215742838,-5.2304327327084
3.112,-14.3980973860358,-2.78434756583398,-5.23946747248086
3.113,-14.3747420500987,-2.78353472096268,-5.24854161311785
3.114,-14.3513923019401,-2.78273374234115,-5.25765534514967
3.115,-14.3280481516963,-2.78194475023636,-5.26680886002795
3.116,-14.3047096103834,-2.7811678656591,-5.27600235012628
3.117,-14.2813766898989,-2.78040321036756,-5.28523600874068
3.118,-14.2580494030221,-2.77965090687075,-5.29451003008995
3.119,-14.2347277634153,-2.77891107843214,-5.30382460931588
3.12,-14.2114117856246,-2.77818384907306,-5.31317994248353
3.121,-14.1881014850812,-2.77746934357632,-5.32257622658114
3.122,-14.1647968781021,-2.77676768748966,-5.33201365952009
3.123,-14.1414979818913,-2.77607900712925,-5.3414924401347
3.124,-14.1182048145406,-2.77540342958325,-5.35101276818189
3.125,-14.0949173950312,-2.77474108271524,-5.36057484434072
3.126,-14.0716357432342,-2.77409209516774,-5.37017887021182
3.127,-14.0483598799118,-2.77345659636571,-5.37982504831665
3.128,-14.0250898267188,-2.77283471652,-5.38951358209663
3.129,-14.0018256062034,-2.77222658663085,-5.39924467591222
3.13,-13.9785672418082,-2.77163233849129,-5.40901853504167
3.131,-13.9553147578716,-2.77105210469071,-5.41883536567982
3.132,-13.932068179629,-2.77048601861818,-5.42869537493661
3.133,-13.9088275332139,-2.76993421446598,-5.43859877083553
3.134,-13.8855928456589,-2.76939682723298,-5.44854576231182
3.135,-13.8623641448973,-2.76887399272811,-5.45853655921061
3.136,-13.8391414597638,-2.76836584757368,-5.46857137228481
3.137,-13.8159248199963,-2.76787252920888,-5.47865041319286
3.138,-13.7927142562368,-2.76739417589309,-5.48877389449634
3.139,-13.7695098000328,-2.76693092670931,-5.49894202965733
3.14,-13.7463114838382,-2.76648292156745,-5.50915503303567
3.141,-13.7231193410152,-2.76605030120776,-5.51941311988596
3.142,-13.6999334058351,-2.76563320720411,-5.52971650635443
3.143,-13.6767537134797,-2.76523178196733,-5.54006540947553
3.144,-13.6535803000426,-2.76484616874851,-5.5504600471685
3.145,-13.6304132025309,-2.76447651164228,-5.56090063823345
3.146,-13.6072524588657,-2.76412295559009,-5.57138740234753
3.147,-13.5840981078844,-2.76378564638351,-5.58192056006066
3.148,-13.5609501893411,-2.76346473066739,-5.59250033279119
3.149,-13.5378087439087,-2.76316035594313,-5.60312694282124
3.15,-13.5146738131798,-2.76287267057188,-5.61380061329187
3.151,-13.4915454396683,-2.76260182377772,-5.62452156819802
3.152,-13.4684236668107,-2.76234796565081,-5.63529003238306
3.153,-13.4453085389672,-2.76211124715056,-5.64610623153341
3.154,-13.4222001014235,-2.76189182010872,-5.65697039217256
3.155,-13.399098400392,-2.76168983723251,-5.66788274165507
3.156,-13.3760034830131,-2.76150545210766,-5.67884350816022
3.157,-13.3529153973566,-2.76133881920153,-5.68985292068539
3.158,-13.3298341924235,-2.76119009386607,-5.70091120903918
3.159,-13.3067599181464,-2.76105943234083,-5.71201860383428
3.16,-13.2836926253921,-2.760946991756,-5.72317533647995
3.161,-13.2606323659621,-2.76085293013532,-5.73438163917443
3.162,-13.2375791925945,-2.76077740639899,-5.74563774489671
3.163,-13.2145331589651,-2.76072058036663,-5.75694388739834
3.164,-13.1914943196889,-2.76068261276008,-5.76830030119468
3.165,-13.1684627303215,-2.76066366520627,-5.77970722155606
3.166,-13.1454384473606,-2.76066390024004,-5.79116488449825
3.167,-13.1224215282472,-2.76068348130695,-5.80267352677312
3.168,-13.0994120313671,-2.76072257276594,-5.8142333858584
3.169,-13.0764100160522,-2.76078133989214,-5.82584469994754
3.17,-13.0534155425821,-2.76085994887947,-5.83750770793899
3.171,-13.030428672185,-2.76095856684339,-5.84922264942513
3.172,-13.0074494670398,-2.7610773618234,-5.86098976468082
3.173,-12.9844779902768,-2.7612165027857,-5.87280929465185
3.174,-12.9615143059793,-2.76137615962571,-5.88468148094243
3.175,-12.9385584791852,-2.76155650317056,-5.89660656580291
3.176,-12.9156105758881,-2.76175770518156,-5.90858479211661
3.177,-12.8926706630383,-2.76197993835665,-5.92061640338662
3.178,-12.8697388085451,-2.76222337633277,-5.93270164372183
3.179,-12.846815081277,-2.76248819368818,-5.94484075782285
3.18,-12.8238995510638,-2.76277456594481,-5.95703399096722
3.181,-12.8009922886978,-2.76308266957047,-5.96928158899437
3.182,-12.7780933659346,-2.76341268198113,-5.98158379829004
3.183,-12.755202855495,-2.76376478154304,-5.99394086577022
3.184,-12.7323208310658,-2.76413914757488,-6.00635303886465
3.185,-12.7094473673014,-2.76453596034983,-6.01882056549981
3.186,-12.6865825398249,-2.76495540109758,-6.03134369408148
3.187,-12.6637264252293,-2.76539765200638,-6.04392267347662
3.188,-12.6408791010786,-2.7658628962249,-6.05655775299497
3.189,-12.6180406459094,-2.76635131786417,-6.06924918236996
3.19,-12.5952111392316,-2.76686310199937,-6.08199721173915
3.191,-12.57239066153,-2.7673984346716,-6.094802091624
3.192,-12.549579294265,-2.76795750288968,-6.10766407290927
3.193,-12.5267771198743,-2.76854049463175,-6.12058340682176
3.194,-12.5039842217733,-2.76914759884689,-6.13356034490843
3.195,-12.4812006843568,-2.7697790054567,-6.14659513901392
3.196,-12.4584265929998,-2.77043490535679,-6.15968804125755
3.197,-12.4356620340586,-2.77111549041823,-6.17283930400961
3.198,-12.4129070948718,-2.77182095348895,-6.18604917986706
3.199,-12.3901618637612,-2.77255148839497,-6.19931792162861
3.2,-12.3674264300331,-2.77330728994176,-6.21264578226905
3.201,-12.3447008839789,-2.77408855391542,-6.22603301491301
3.202,-12.3219853168762,-2.77489547708373,-6.23947987280799
3.203,-12.2992798209898,-2.77572825719731,-6.25298660929661
3.204,-12.2765844895723,-2.77658709299056,-6.26655347778838
3.205,-12.2538994168651,-2.77747218418261,-6.28018073173047
3.206,-12.2312246980992,-2.77838373147819,-6.29386862457786
3.207,-12.2085604294963,-2.77932193656836,-6.3076174097628
3.208,-12.1859067082689,-2.78028700213136,-6.32142734066337
3.209,-12.1632636326215,-2.78127913183311,-6.33529867057134
3.21,-12.1406313017513,-2.78229853032785,-6.34923165265918
3.211,-12.1180098158487,-2.78334540325866,-6.36322653994632
3.212,-12.0953992760979,-2.78441995725786,-6.37728358526444
3.213,-12.0727997846776,-2.78552239994732,-6.3914030412221
3.214,-12.0502114447617,-2.78665293993879,-6.40558516016825
3.215,-12.0276343605192,-2.78781178683402,-6.41983019415522
3.216,-12.0050686371157,-2.78899915122495,-6.43413839490034
3.217,-11.982514380713,-2.79021524469366,-6.44851001374707
3.218,-11.9599716984696,-2.79146027981232,-6.462945301625
3.219,-11.9374406985417,-2.79273447014308,-6.47744450900876
3.22,-11.9149214900826,-2.79403803023783,-6.49200788587632
3.221,-11.8924141832437,-2.79537117563784,-6.50663568166591
3.222,-11.8699188891745,-2.79673412287342,-6.52132814523218
3.223,-11.8474357200229,-2.79812708946341,-6.53608552480117
3.224,-11.8249647889349,-2.79955029391451,-6.55090806792449
3.225,-11.8025062100552,-2.80100395572073,-6.56579602143199
3.226,-11.7800600985273,-2.80248829536253,-6.58074963138377
3.227,-11.7576265704929,-2.80400353430599,-6.59576914302091
3.228,-11.7352057430929,-2.80554989500185,-6.61085480071488
3.229,-11.7127977344658,-2.80712760088438,-6.6260068479162
3.23,-11.6904026637492,-2.80873687637037,-6.64122552710158
3.231,-11.6680206510786,-2.81037794685771,-6.65651107971993
3.232,-11.6456518175872,-2.81205103872413,-6.67186374613728
3.233,-11.623296285406,-2.81375637932569,-6.68728376558039
3.234,-11.6009541776632,-2.81549419699527,-6.70277137607894
3.235,-11.5786256184838,-2.8172647210408,-6.71832681440677
3.236,-11.5563107329892,-2.81906818174362,-6.73395031602137
3.237,-11.5340096472966,-2.82090481035643,-6.7496421150024
3.238,-11.5117224885185,-2.82277483910148,-6.76540244398876
3.239,-11.4894493847619,-2.82467850116828,-6.78123153411395
3.24,-11.4671904651278,-2.82661603071151,-6.79712961494069
3.241,-11.4449458597102,-2.82858766284866,-6.81309691439328
3.242,-11.4227156995956,-2.83059363365754,-6.82913365868916
3.243,-11.4005001168616,-2.83263418017379,-6.84524007226864
3.244,-11.3782992445765,-2.83470954038813,-6.86141637772315
3.245,-11.3561132167978,-2.83681995324365,-6.87766279572212
3.246,-11.3339421685714,-2.83896565863277,-6.89397954493796
3.247,-11.3117862359303,-2.84114689739434,-6.91036684196982
3.248,-11.2896455558934,-2.84336391131041,-6.92682490126538
3.249,-11.2675202664641,-2.84561694310292,-6.94335393504104
3.25,-11.2454105066292,-2.84790623643035,-6.95995415320085
3.251,-11.2233164163569,-2.85023203588416,-6.97662576325294
3.252,-11.2012381365959,-2.85259458698513,-6.9933689702249
3.253,-11.1791758092735,-2.85499413617955,-7.01018397657709
3.254,-11.1571295772938,-2.85743093083534,-7.02707098211393
3.255,-11.135099584536,-2.85990521923796,-7.04403018389388
3.256,-11.1130859758529,-2.86241725058622,-7.06106177613706
3.257,-11.0910888970684,-2.86496727498801,-7.07816595013108
3.258,-11.069108494976,-2.86755554345577,-7.09534289413518
3.259,-11.0471449173364,-2.87018230790197,-7.11259279328198
3.26,-11.0251983128756,-2.87284782113432,-7.12991582947762
3.261,-11.0032688312822,-2.87555233685093,-7.14731218129965
3.262,-10.9813566232058,-2.87829610963529,-7.16478202389276
3.263,-10.9594618402538,-2.88107939495115,-7.18232552886257
3.264,-10.9375846349892,-2.88390244913716,-7.19994286416743
3.265,-10.9157251609282,-2.88676552940145,-7.2176341940075
3.266,-10.8938835725372,-2.88966889381612,-7.23539967871217
3.267,-10.8720600252303,-2.89261280131139,-7.25323947462494
3.268,-10.8502546753661,-2.89559751166978,-7.27115373398613
3.269,-10.8284676802447,-2.8986232855201,-7.28914260481306
3.27,-10.8066991981053,-2.90169038433121,-7.30720623077829
3.271,-10.7849493881222,-2.90479907040573,-7.32534475108492
3.272,-10.7632184104019,-2.90794960687356,-7.34355830033982
3.273,-10.7415064259799,-2.91114225768524,-7.36184700842444
3.274,-10.7198135968169,-2.91437728760507,-7.38021100036267
3.275,-10.6981400857955,-2.91765496220431,-7.39865039618684
3.276,-10.6764860567163,-2.92097554785396,-7.41716531080016
3.277,-10.6548516742947,-2.9243393117175,-7.43575585383764
3.278,-10.633237104156,-2.92774652174355,-7.45442212952348
3.279,-10.6116425128326,-2.93119744665817,-7.47316423652614
3.28,-10.5900680677588,-2.93469235595719,-7.49198226781072
3.281,-10.5685139372677,-2.93823151989825,-7.51087631048819
3.282,-10.5469802905859,-2.94181520949281,-7.52984644566204
3.283,-10.5254672978299,-2.94544369649776,-7.54889274827229
3.284,-10.5039751300011,-2.94911725340718,-7.56801528693611
3.285,-10.4825039589811,-2.95283615344366,-7.58721412378569
3.286,-10.4610539575275,-2.95660067054959,-7.60648931430333
3.287,-10.4396252992685,-2.96041107937823,-7.62584090715323
3.288,-10.418218158698,-2.96426765528472,-7.64526894401029
3.289,-10.396832711171,-2.9681706743167,-7.66477345938561
3.29,-10.3754691328976,-2.97212041320499,-7.68435448044937
3.291,-10.3541276009384,-2.97611714935394,-7.7040120268501
3.292,-10.3328082931984,-2.98016116083173,-7.7237461105305
3.293,-10.3115113884223,-2.98425272636033,-7.74355673554052
3.294,-10.2902370661878,-2.98839212530551,-7.76344389784698
3.295,-10.2689855069005,-2.99257963766642,-7.78340758513945
3.296,-10.2477568917877,-2.99681554406526,-7.80344777663319
3.297,-10.2265514028924,-3.00110012573651,-7.82356444286848
3.298,-10.2053692230671,-3.00543366451621,-7.84375754550648
3.299,-10.1842105359673,-3.00981644283092,-7.8640270371216
3.3,-10.1630755260455,-3.01424874368651,-7.88437286099027
3.301,-10.1419643785443,-3.0187308506569,-7.9047949508763
3.302,-10.1208772794897,-3.02326304787241,-7.92529323081213
3.303,-10.0998144156845,-3.02784562000816,-7.94586761487741
3.304,-10.0787759747009,-3.03247885227204,-7.96651800697269
3.305,-10.0577621448741,-3.03716303039277,-7.9872443005901
3.306,-10.0367731152944,-3.04189844060757,-8.00804637858032
3.307,-10.0158090758002,-3.04668536964969,-8.02892411291545
3.308,-9.99487021697039,-3.05152410473582,-8.04987736444804
3.309,-9.97395673011675,-3.0564149335533,-8.07090598266674
3.31,-9.95306880727632,-3.06135814424714,-8.09200980544731
3.311,-9.93220664120329,-3.06635402540674,-8.11318865880042
3.312,-9.91137042536099,-3.07140286605265,-8.13444235661526
3.313,-9.89056035391391,-3.07650495562297,-8.15577070039897
3.314,-9.86977662171911,-3.08166058395965,-8.17717347901243
3.315,-9.84901942431799,-3.08687004129451,-8.19865046840195
3.316,-9.82828895792758,-3.09213361823525,-8.22020143132652
3.317,-9.8075854194318,-3.0974516057511,-8.24182611708208
3.318,-9.78690900637265,-3.10282429515834,-8.2635242612204
3.319,-9.76625991694114,-3.10825197810568,-8.28529558526474
3.32,-9.7456383499681,-3.11373494655945,-8.30713979642135
3.321,-9.72504450491488,-3.1192734927885,-8.32905658728666
3.322,-9.704478581864,-3.12486790934909,-8.35104563555021
3.323,-9.68394078150944,-3.1305184890694,-8.37310660369442
3.324,-9.66343130514687,-3.13622552503407,-8.39523913868882
3.325,-9.64295035466394,-3.14198931056833,-8.41744287168128
3.326,-9.62249813253003,-3.14781013922214,-8.43971741768504
3.327,-9.60207484178619,-3.153688304754,-8.46206237526112
3.328,-9.58168068603485,-3.15962410111473,-8.48447732619701
3.329,-9.56131586942921,-3.16561782243086,-8.50696183518152
3.33,-9.54098059666276,-3.17166976298807,-8.52951544947509
3.331,-9.52067507295838,-3.17778021721426,-8.55213769857651
3.332,-9.50039950405751,-3.18394947966255,-8.57482809388563
3.333,-9.48015409620912,-3.19017784499403,-8.59758612836191
3.334,-9.45993905615843,-3.19646560796045,-8.62041127617913
3.335,-9.4397545911355,-3.20281306338647,-8.64330299237646
3.336,-9.41960090884377,-3.20922050615212,-8.66626071250543
3.337,-9.3994782174485,-3.21568823117468,-8.68928385227358
3.338,-9.37938672556479,-3.22221653339067,-8.71237180718349
3.339,-9.35932664224571,-3.22880570773757,-8.73552395216968
3.34,-9.33929817697024,-3.23545604913526,-8.75873964123025
3.341,-9.31930153963087,-3.24216785246749,-8.78201820705633
3.342,-9.29933694052134,-3.24894141256303,-8.8053589606577
3.343,-9.279404590324,-3.25577702417661,-8.82876119098491
3.344,-9.25950470009722,-3.26267498196994,-8.85222416454839
3.345,-9.23963748126231,-3.26963558049215,-8.87574712503448
3.346,-9.21980314559086,-3.27665911416051,-8.89932929291875
3.347,-9.20000190519123,-3.2837458772406,-8.92296986507552
3.348,-9.18023397249555,-3.29089616382661,-8.94666801438569
3.349,-9.16049956024611,-3.29811026782121,-8.97042288934188
3.35,-9.14079888148184,-3.3053884829155,-8.99423361365022
3.351,-9.12113214952452,-3.3127311025686,-9.01809928583078
3.352,-9.10149957796506,-3.32013841998722,-9.04201897881559
3.353,-9.08190138064926,-3.32761072810496,-9.0659917395447
3.354,-9.06233777166374,-3.33514831956154,-9.09001658856047
3.355,-9.04280896532165,-3.34275148668183,-9.1140925196002
3.356,-9.0233151761482,-3.35042052145468,-9.13821849918789
3.357,-9.00385661886606,-3.35815571551169,-9.16239346622433
3.358,-8.98443350838057,-3.3659573601058,-9.18661633157638
3.359,-8.96504605976486,-3.37382574608965,-9.21088597766616
3.36,-8.94569448824496,-3.38176116389388,-9.2352012580592
3.361,-8.92637900918447,-3.38976390350526,-9.25956099705249
3.362,-8.90709983806932,-3.39783425444464,-9.28396398926333
3.363,-8.88785719049237,-3.40597250574481,-9.30840899921804
3.364,-8.86865128213772,-3.4141789459282,-9.33289476094165
3.365,-8.84948232876516,-3.42245386298436,-9.35741997754871
3.366,-8.83035054619412,-3.4307975443475,-9.38198332083563
3.367,-8.81125615028799,-3.43921027687362,-9.40658343087403
3.368,-8.79219935693765,-3.44769234681776,-9.43121891560783
3.369,-8.77318038204541,-3.45624403981098,-9.45588835045142
3.37,-8.75419944150874,-3.46486564083725,-9.48059027789141
3.371,-8.7352567512035,-3.47355743421013,-9.50532320709138
3.372,-8.7163525269675,-3.48231970354953,-9.53008561350111
3.373,-8.69748698458379,-3.49115273175811,-9.55487593846937
3.374,-8.67866033976358,-3.50005680099772,-9.57969258886149
3.375,-8.6598728081294,-3.50903219266563,-9.60453393668263
3.376,-8.64112460519792,-3.51807918737071,-9.62939831870602
3.377,-8.6224159463627,-3.52719806490946,-9.65428403610821
3.378,-8.60374704687682,-3.53638910424191,-9.67918935411034
3.379,-8.58511812183549,-3.5456525834675,-9.70411250162685
3.38,-8.56652938615832,-3.55498877980069,-9.72905167092272
3.381,-8.54798105457174,-3.56439796954666,-9.75400501727843
3.382,-8.52947334159117,-3.57388042807676,-9.77897065866401
3.383,-8.51100646150296,-3.58343642980395,-9.80394667542338
3.384,-8.4925806283465,-3.59306624815809,-9.82893110996887
3.385,-8.47419605589611,-3.60277015556116,-9.85392196648614
3.386,-8.4558529576427,-3.61254842340237,-9.8789172106514
3.387,-8.43755154677551,-3.62240132201323,-9.90391476936138
3.388,-8.4192920361636,-3.63232912064246,-9.9289125304754
3.389,-8.40107463833743,-3.64233208743093,-9.95390834257225
3.39,-8.38289956547012,-3.65241048938632,-9.97890001472158
3.391,-8.36476702935879,-3.66256459235797,-10.0038853162699
3.392,-8.34667724140582,-3.67279466101144,-10.0288619766439
3.393,-8.32863041259989,-3.68310095880307,-10.0538276851703
3.394,-8.31062675349688,-3.69348374795452,-10.0787800909139
3.395,-8.29266647420116,-3.70394328942712,-10.1037168025331
3.396,-8.27474978434605,-3.71447984289632,-10.1286353881567
3.397,-8.25687689307493,-3.72509366672594,-10.1535333752809
3.398,-8.23904800902186,-3.73578501794241,-10.1784082506859
3.399,-8.22126334029207,-3.746554152209,-10.2032574603769
3.4,-8.20352309444282,-3.75740132379991,-10.2280784095475
3.401,-8.18582747846362,-3.76832678557442,-10.2528684625672
3.402,-8.16817669875697,-3.7793307889508,-10.2776249429931
3.403,-8.15057096111854,-3.7904135838805,-10.3023451336097
3.404,-8.13301047071753,-3.80157541882191,-10.3270262764941
3.405,-8.11549543207714,-3.8128165407144,-10.3516655731092
3.406,-8.09802604905455,-3.82413719495213,-10.3762601844266
3.407,-8.08060252482126,-3.83553762535796,-10.4008072310793
3.408,-8.06322506184314,-3.84701807415719,-10.4253037935451
3.409,-8.04589386186073,-3.85857878195146,-10.4497469123614
3.41,-8.02860912586903,-3.87021998769234,-10.4741335883747
3.411,-8.01137105409778,-3.88194192865523,-10.498460783022
3.412,-7.99417984599116,-3.89374484041306,-10.5227254186483
3.413,-7.97703570018817,-3.90562895680989,-10.5469243788598
3.414,-7.95993881450222,-3.91759450993469,-10.5710545089142
3.415,-7.94288938590125,-3.92964173009504,-10.595112616148
3.416,-7.92588761048759,-3.94177084579071,-10.6190954704437
3.417,-7.90893368347776,-3.9539820836874,-10.6429998047367
3.418,-7.8920277991827,-3.96627566859036,-10.6668223155613
3.419,-7.87517015098713,-3.97865182341808,-10.690559663641
3.42,-7.85836093132987,-3.99111076917593,-10.714208474519
3.421,-7.84160033168353,-4.00365272492983,-10.7377653392331
3.422,-7.82488854253445,-4.01627790777991,-10.7612268150346
3.423,-7.8082257533625,-4.02898653283421,-10.7845894261523
3.424,-7.79161215262116,-4.04177881318234,-10.8078496646026
3.425,-7.77504792771724,-4.05465495986923,-10.8310039910449
3.426,-7.758533264991,-4.06761518186877,-10.8540488356855
3.427,-7.74206834969605,-4.08065968605763,-10.8769805992297
3.428,-7.72565336597929,-4.09378867718896,-10.89979565388
3.429,-7.709288496861,-4.10700235786619,-10.9224903443861
3.43,-7.69297392421491,-4.12030092851678,-10.9450609891431
3.431,-7.67670982874825,-4.13368458736614,-10.9675038813396
3.432,-7.66049638998197,-4.14715353041138,-10.9898152901563
3.433,-7.64433378623078,-4.16070795139525,-11.0119914620156
3.434,-7.62822219458368,-4.17434804178004,-11.0340286218819
3.435,-7.61216179088388,-4.18807399072152,-11.0559229746127
3.436,-7.59615274970959,-4.2018859850429,-11.0776707063617
3.437,-7.58019524435402,-4.21578420920888,-11.0992679860322
3.438,-7.56428944680615,-4.22976884529967,-11.1207109667823
3.439,-7.54843552773124,-4.24384007298509,-11.1419957875811
3.44,-7.5326336564514,-4.25799806949868,-11.1631185748156
3.441,-7.51688400092642,-4.27224300961189,-11.1840754439479
3.442,-7.50118672773444,-4.28657506560832,-11.2048625012227
3.443,-7.48554200205297,-4.30099440725788,-11.225475845425
3.444,-7.46994998763978,-4.3155012017912,-11.245911569685
3.445,-7.45441084681409,-4.33009561387387,-11.2661657633336
3.446,-7.43892474043764,-4.3447778055809,-11.2862345138027
3.447,-7.42349182789612,-4.35954793637111,-11.3061139085743
3.448,-7.4081122670804,-4.37440616306163,-11.3258000371741
3.449,-7.3927862143681,-4.38935263980244,-11.3452889932088
3.45,-7.37751382460541,-4.40438751805091,-11.3645768764469
3.451,-7.36229525108859,-4.41951094654643,-11.3836597949421
3.452,-7.34713064554596,-4.4347230712851,-11.4025338671943
3.453,-7.3320201581199,-4.4500240354944,-11.4211952243525
3.454,-7.31696393734903,-4.46541397960806,-11.4396400124508
3.455,-7.30196213015049,-4.48089304124071,-11.4578643946827
3.456,-7.28701488180228,-4.4964613551629,-11.4758645537054
3.457,-7.27212233592599,-4.51211905327589,-11.493636693977
3.458,-7.25728463446931,-4.52786626458666,-11.5111770441215
3.459,-7.24250191768915,-4.54370311518285,-11.5284818593195
3.46,-7.22777432413462,-4.5596297282079,-11.5455474237242
3.461,-7.21310199063003,-4.57564622383605,-11.5623700528971
3.462,-7.19848505225858,-4.59175271924745,-11.5789460962636
3.463,-7.18392364234564,-4.60794932860343,-11.5952719395837
3.464,-7.16941789244267,-4.62423616302159,-11.611344007436
3.465,-7.15496793231099,-4.64061333055112,-11.6271587657114
3.466,-7.14057388990587,-4.65708093614807,-11.6427127241145
3.467,-7.12623589136092,-4.67363908165065,-11.6580024386674
3.468,-7.11195406097237,-4.69028786575457,-11.6730245142162
3.469,-7.09772852118386,-4.70702738398849,-11.6877756069328
3.47,-7.08355939257131,-4.72385772868928,-11.7022524268109
3.471,-7.06944679382789,-4.74077898897765,-11.716451740154
3.472,-7.05539084174928,-4.75779125073346,-11.7303703720479
3.473,-7.04139165121932,-4.77489459657128,-11.7440052088184
3.474,-7.02744933519542,-4.79208910581584,-11.7573532004679
3.475,-7.01356400469472,-4.80937485447759,-11.7704113630882
3.476,-6.99973576878007,-4.82675191522817,-11.7831767812458
3.477,-6.98596473454649,-4.84422035737601,-11.7956466103357
3.478,-6.97225100710759,-4.86178024684184,-11.8078180789006
3.479,-6.95859468958257,-4.87943164613423,-11.8196884909103
3.48,-6.94499588308315,-4.89717461432517,-11.831255228001
3.481,-6.93145468670091,-4.91500920702549,-11.8425157516652
3.482,-6.91797119749471,-4.93293547636059,-11.8534676053949
3.483,-6.90454551047864,-4.95095347094578,-11.8641084167701
3.484,-6.89117771860993,-4.96906323586183,-11.8744358994897
3.485,-6.87786791277725,-4.98726481263048,-11.8844478553432
3.486,-6.86461618178916,-5.00555823918983,-11.8941421761183
3.487,-6.85142261236294,-5.02394354986986,-11.9035168454401
3.488,-6.83828728911376,-5.0424207753676,-11.9125699405414
3.489,-6.8252102945438,-5.06098994272269,-11.9212996339576
3.49,-6.8121917090319,-5.07965107529258,-11.9297041951465
3.491,-6.79923161082345,-5.09840419272771,-11.9377819920267
3.492,-6.78633007602028,-5.11724931094679,-11.9455314924343
3.493,-6.77348717857142,-5.13618644211182,-11.9529512654942
3.494,-6.76070299026343,-5.15521559460318,-11.9600399829032
3.495,-6.74797758071154,-5.17433677299458,-11.9667964201229
3.496,-6.73531101735072,-5.19354997802797,-11.9732194574802
3.497,-6.72270336542725,-5.21285520658829,-11.9793080811728
3.498,-6.71015468799062,-5.23225245167816,-11.9850613841786
3.499,-6.69766504588542,-5.25174170239255,-11.9904785670661
3.5,-6.68523449774384,-5.27132294389317,-11.9955589387054
3.501,-6.67286309997831,-5.29099615738285,-12.0003019168782
3.502,-6.66055090677438,-5.31076132007983,-12.0047070287843
3.503,-6.64829797008408,-5.33061840519185,-12.0087739114459
3.504,-6.63610433961943,-5.35056738189007,-12.0125023120071
3.505,-6.62397006284618,-5.37060821528293,-12.0158920879283
3.506,-6.61189518497826,-5.39074086638984,-12.0189432070765
3.507,-6.59987974897181,-5.41096529211458,-12.0216557477094
3.508,-6.58792379552032,-5.43128144521876,-12.024029898354
3.509,-6.57602736304944,-5.45168927429487,-12.0260659575816
3.51,-6.56419048771251,-5.47218872373926,-12.0277643336766
3.511,-6.55241320338617,-5.49277973372489,-12.0291255442025
3.512,-6.54069554166628,-5.51346224017394,-12.0301502154645
3.513,-6.52903753186439,-5.53423617473001,-12.0308390818698
3.514,-6.51743920100426,-5.55510146473042,-12.0311929851882
3.515,-6.50590057381867,-5.57605803317786,-12.0312128737118
3.516,-6.49442167274683,-5.59710579871225,-12.0308998013191
3.517,-6.48300251793182,-5.61824467558188,-12.0302549264412
3.518,-6.47164312721856,-5.63947457361475,-12.0292795109361
3.519,-6.46034351615188,-5.66079539818917,-12.0279749188696
3.52,-6.44910369797508,-5.68220705020449,-12.0263426152085
3.521,-6.4379236836286,-5.70370942605128,-12.0243841644255
3.522,-6.42680348174946,-5.72530241758126,-12.0221012290207
3.523,-6.41574309867029,-5.74698591207695,-12.0194955679618
3.524,-6.40474253841951,-5.76875979222105,-12.0165690350448
3.525,-6.393801802721,-5.7906239360652,-12.0133235771798
3.526,-6.38292089099484,-5.81257821699885,-12.0097612326049
3.527,-6.37209980035774,-5.8346225037173,-12.0058841290291
3.528,-6.36133852562424,-5.85675666018976,-12.0016944817115
3.529,-6.35063705930799,-5.8789805456267,-11.9971945914765
3.53,-6.33999539162339,-5.90129401444711,-11.9923868426701
3.531,-6.32941351048761,-5.92369691624499,-11.9872737010615
3.532,-6.31889140152277,-5.94618909575589,-11.9818577116925
3.533,-6.30842904805861,-5.96877039282255,-11.9761414966776
3.534,-6.29802643113539,-5.99144064236044,-11.9701277529614
