"Freq [GHz]","dB(S(3,2)) []","dB(S(4,2)) []","dB(S(4,3)) []"
2.064,-18.8253232029617,-2.87110162986688,-4.10461684999055
2.065,-18.8533973176918,-2.87349846934547,-4.10001992142015
2.066,-18.8814984370862,-2.87589096953873,-4.09544408536039
2.067,-18.9096268071232,-2.87827912289786,-4.09088924813935
2.068,-18.9377826757335,-2.88066292196274,-4.08635531659686
2.069,-18.9659662928103,-2.88304235936095,-4.08184219808177
2.07,-18.9941779102197,-2.88541742780685,-4.07734980044919
2.071,-19.0224177818104,-2.88778812010069,-4.07287803205785
2.072,-19.0506861634246,-2.8901544291276,-4.06842680176736
2.073,-19.0789833129087,-2.89251634785676,-4.06399601893554
2.074,-19.1073094901234,-2.89487386934043,-4.05958559341578
2.075,-19.1356649569554,-2.8972269867131,-4.05519543555435
2.076,-19.164049977328,-2.89957569319055,-4.05082545618778
2.077,-19.1924648172124,-2.90191998206903,-4.04647556664023
2.078,-19.2209097446392,-2.90425984672432,-4.04214567872089
2.079,-19.2493850297098,-2.9065952806109,-4.03783570472136
2.08,-19.2778909446084,-2.9089262772611,-4.03354555741305
2.081,-19.3064277636138,-2.91125283028421,-4.02927515004464
2.082,-19.3349957631113,-2.91357493336569,-4.02502439633949
2.083,-19.3635952216053,-2.91589258026628,-4.0207932104931
2.084,-19.3922264197313,-2.91820576482122,-4.01658150717059
2.085,-19.4208896402691,-2.92051448093939,-4.01238920150413
2.086,-19.4495851681549,-2.92281872260254,-4.00821620909049
2.087,-19.478313290495,-2.92511848386443,-4.00406244598851
2.088,-19.5070742965786,-2.92741375885011,-3.99992782871658
2.089,-19.535868477891,-2.92970454175504,-3.99581227425027
2.09,-19.5646961281277,-2.93199082684438,-3.99171570001976
2.091,-19.5935575432076,-2.93427260845219,-3.98763802390746
2.092,-19.6224530212872,-2.93654988098064,-3.98357916424556
2.093,-19.6513828627749,-2.93882263889928,-3.97953903981362
2.094,-19.6803473703453,-2.94109087674429,-3.97551756983614
2.095,-19.7093468489533,-2.94335458911772,-3.97151467398019
2.096,-19.7383816058496,-2.94561377068672,-3.96753027235301
2.097,-19.7674519505953,-2.94786841618287,-3.96356428549968
2.098,-19.796558195077,-2.95011852040143,-3.95961663440069
2.099,-19.8257006535226,-2.95236407820059,-3.95568724046969
2.1,-19.8548796425164,-2.95460508450079,-3.95177602555109
2.101,-19.8840954810156,-2.95684153428405,-3.94788291191776
2.102,-19.913348490366,-2.95907342259317,-3.94400782226877
2.103,-19.942638994318,-2.96130074453116,-3.94015067972703
2.104,-19.971967319044,-2.96352349526046,-3.93631140783705
2.105,-20.0013337931546,-2.96574167000233,-3.93248993056267
2.106,-20.0307387477155,-2.96795526403613,-3.92868617228481
2.107,-20.0601825162653,-2.97016427269868,-3.92490005779921
2.108,-20.0896654348325,-2.97236869138359,-3.92113151231423
2.109,-20.1191878419535,-2.97456851554064,-3.91738046144862
2.11,-20.1487500786907,-2.97676374067509,-3.91364683122931
2.111,-20.1783524886504,-2.97895436234707,-3.90993054808922
2.112,-20.2079954180018,-2.98114037617093,-3.9062315388651
2.113,-20.2376792154953,-2.98332177781463,-3.90254973079534
2.114,-20.2674042324819,-2.98549856299913,-3.89888505151785
2.115,-20.2971708229324,-2.98767072749773,-3.89523742906787
2.116,-20.3269793434569,-2.98983826713551,-3.89160679187589
2.117,-20.3568301533248,-2.99200117778869,-3.88799306876551
2.118,-20.3867236144848,-2.99415945538408,-3.88439618895133
2.119,-20.4166600915853,-2.99631309589846,-3.88081608203688
2.12,-20.4466399519955,-2.99846209535798,-3.87725267801251
2.121,-20.4766635658257,-3.0006064498376,-3.87370590725335
2.122,-20.5067313059494,-3.00274615546057,-3.87017570051725
2.123,-20.5368435480241,-3.00488120839774,-3.86666198894271
2.124,-20.5670006705137,-3.00701160486713,-3.8631647040469
2.125,-20.5972030547107,-3.00913734113329,-3.85968377772357
2.126,-20.6274510847584,-3.01125841350677,-3.85621914224111
2.127,-20.657745147674,-3.01337481834361,-3.85277073024051
2.128,-20.6880856333716,-3.01548655204476,-3.84933847473341
2.129,-20.7184729346857,-3.01759361105556,-3.84592230910009
2.13,-20.7489074473949,-3.01969599186523,-3.84252216708754
2.131,-20.7793895702464,-3.0217936910063,-3.8391379828075
2.132,-20.8099197049799,-3.02388670505416,-3.83576969073452
2.133,-20.8404982563528,-3.02597503062651,-3.83241722570404
2.134,-20.8711256321651,-3.02805866438284,-3.82908052291046
2.135,-20.9018022432852,-3.03013760302396,-3.82575951790528
2.136,-20.9325285036755,-3.03221184329149,-3.82245414659515
2.137,-20.9633048304186,-3.03428138196737,-3.81916434524005
2.138,-20.9941316437439,-3.03634621587338,-3.81589005045137
2.139,-21.0250093670549,-3.03840634187065,-3.81263119919009
2.14,-21.0559384269559,-3.0404617568592,-3.80938772876489
2.141,-21.08691925328,-3.04251245777743,-3.80615957683042
2.142,-21.1179522791174,-3.04455844160174,-3.80294668138531
2.143,-21.1490379408434,-3.04659970534594,-3.79974898077051
2.144,-21.1801766781477,-3.04863624606093,-3.79656641366743
2.145,-21.2113689340633,-3.05066806083417,-3.79339891909612
2.146,-21.2426151549965,-3.05269514678922,-3.79024643641355
2.147,-21.2739157907567,-3.05471750108536,-3.7871089053118
2.148,-21.3052712945871,-3.05673512091711,-3.78398626581631
2.149,-21.3366821231953,-3.05874800351381,-3.78087845828417
2.15,-21.3681487367853,-3.0607561461392,-3.77778542340232
2.151,-21.3996715990884,-3.06275954609097,-3.77470710218589
2.152,-21.431251177396,-3.06475820070038,-3.77164343597643
2.153,-21.4628879425923,-3.0667521073318,-3.76859436644025
2.154,-21.4945823691869,-3.06874126338237,-3.76555983556672
2.155,-21.5263349353491,-3.0707256662815,-3.76253978566655
2.156,-21.5581461229411,-3.07270531349054,-3.75953415937019
2.157,-21.5900164175533,-3.07468020250238,-3.75654289962607
2.158,-21.6219463085386,-3.07665033084102,-3.75356594969906
2.159,-21.6539362890484,-3.07861569606121,-3.75060325316872
2.16,-21.6859868560682,-3.08057629574805,-3.74765475392779
2.161,-21.7180985104542,-3.08253212751663,-3.74472039618044
2.162,-21.75027175697,-3.08448318901164,-3.74180012444076
2.163,-21.7825071043246,-3.08642947790701,-3.73889388353112
2.164,-21.8148050652096,-3.0883709919055,-3.73600161858058
2.165,-21.8471661563384,-3.09030772873841,-3.73312327502332
2.166,-21.8795908984848,-3.09223968616517,-3.73025879859706
2.167,-21.9120798165228,-3.09416686197299,-3.72740813534152
2.168,-21.9446334394662,-3.09608925397651,-3.72457123159683
2.169,-21.9772523005099,-3.09800686001746,-3.72174803400205
2.17,-22.0099369370709,-3.09991967796434,-3.71893848949358
2.171,-22.0426878908297,-3.101827705712,-3.71614254530367
2.172,-22.0755057077731,-3.10373094118139,-3.71336014895893
2.173,-22.1083909382369,-3.10562938231919,-3.71059124827878
2.174,-22.1413441369493,-3.10752302709748,-3.70783579137397
2.175,-22.1743658630753,-3.10941187351342,-3.70509372664515
2.176,-22.2074566802613,-3.11129591958893,-3.70236500278132
2.177,-22.2406171566802,-3.11317516337036,-3.69964956875843
2.178,-22.2738478650776,-3.1150496029282,-3.69694737383788
2.179,-22.3071493828182,-3.11691923635673,-3.69425836756512
2.18,-22.3405222919332,-3.11878406177377,-3.69158249976817
2.181,-22.3739671791678,-3.12064407732031,-3.68891972055622
2.182,-22.4074846360301,-3.12249928116027,-3.68626998031821
2.183,-22.4410752588399,-3.12434967148016,-3.68363322972143
2.184,-22.4747396487786,-3.1261952464888,-3.68100941971009
2.185,-22.5084784119399,-3.12803600441702,-3.67839850150396
2.186,-22.5422921593808,-3.12987194351742,-3.675800426597
2.187,-22.5761815071736,-3.13170306206401,-3.67321514675593
2.188,-22.610147076458,-3.13352935835199,-3.67064261401895
2.189,-22.6441894934954,-3.13535083069745,-3.6680827806943
2.19,-22.6783093897218,-3.13716747743709,-3.66553559935899
2.191,-22.7125074018032,-3.13897929692796,-3.66300102285741
2.192,-22.746784171691,-3.14078628754719,-3.66047900430002
2.193,-22.781140346678,-3.14258844769173,-3.65796949706205
2.194,-22.8155765794556,-3.14438577577805,-3.65547245478215
2.195,-22.8500935281715,-3.14617827024196,-3.65298783136111
2.196,-22.884691856488,-3.14796592953827,-3.65051558096058
2.197,-22.9193722336419,-3.1497487521406,-3.64805565800176
2.198,-22.9541353345039,-3.15152673654107,-3.64560801716414
2.199,-22.9889818396399,-3.15329988125012,-3.64317261338419
2.2,-23.0239124353728,-3.15506818479622,-3.64074940185418
2.201,-23.0589278138446,-3.15683164572563,-3.63833833802084
2.202,-23.0940286730804,-3.15859026260221,-3.63593937758417
2.203,-23.1292157170521,-3.1603440340071,-3.6335524764962
2.204,-23.1644896557437,-3.16209295853857,-3.63117759095974
2.205,-23.1998512052173,-3.16383703481174,-3.62881467742716
2.206,-23.2353010876797,-3.16557626145837,-3.62646369259921
2.207,-23.2708400315503,-3.16731063712663,-3.62412459342378
2.208,-23.3064687715294,-3.16904016048088,-3.62179733709472
2.209,-23.342188048668,-3.17076483020146,-3.61948188105066
2.21,-23.377998610438,-3.17248464498446,-3.6171781829738
2.211,-23.4139012108036,-3.17419960354151,-3.61488620078877
2.212,-23.4498966102933,-3.17590970459956,-3.61260589266146
2.213,-23.4859855760735,-3.17761494690069,-3.61033721699783
2.214,-23.5221688820221,-3.1793153292019,-3.6080801324428
2.215,-23.5584473088041,-3.18101085027487,-3.60583459787908
2.216,-23.5948216439473,-3.18270150890582,-3.60360057242605
2.217,-23.6312926819194,-3.18438730389526,-3.60137801543862
2.218,-23.6678612242062,-3.18606823405781,-3.59916688650614
2.219,-23.7045280793902,-3.18774429822201,-3.59696714545125
2.22,-23.7412940632311,-3.18941549523014,-3.59477875232878
2.221,-23.7781599987465,-3.19108182393798,-3.59260166742468
2.222,-23.8151267162939,-3.19274328321469,-3.5904358512549
2.223,-23.8521950536541,-3.19439987194259,-3.58828126456431
2.224,-23.8893658561151,-3.19605158901695,-3.58613786832564
2.225,-23.9266399765573,-3.19769843334588,-3.58400562373841
2.226,-23.9640182755394,-3.19934040385007,-3.58188449222783
2.227,-24.0015016213865,-3.20097749946268,-3.5797744354438
2.228,-24.0390908902776,-3.20260971912914,-3.57767541525982
2.229,-24.0767869663354,-3.20423706180698,-3.57558739377196
2.23,-24.1145907417169,-3.20585952646562,-3.57351033329783
2.231,-24.1525031167048,-3.20747711208631,-3.57144419637556
2.232,-24.1905249998003,-3.20908981766183,-3.56938894576274
2.233,-24.228657307817,-3.21069764219643,-3.56734454443548
2.234,-24.2669009659756,-3.21230058470563,-3.5653109555873
2.235,-24.305256908,-3.21389864421603,-3.56328814262823
2.236,-24.3437260762147,-3.21549181976522,-3.56127606918376
2.237,-24.3823094216427,-3.21708011040157,-3.55927469909384
2.238,-24.4210079041051,-3.2186635151841,-3.55728399641195
2.239,-24.4598224923216,-3.22024203318233,-3.55530392540409
2.24,-24.4987541640121,-3.22181566347609,-3.5533344505478
2.241,-24.5378039059997,-3.22338440515546,-3.55137553653124
2.242,-24.5769727143143,-3.22494825732052,-3.54942714825219
2.243,-24.6162615942977,-3.2265072190813,-3.54748925081715
2.244,-24.6556715607102,-3.22806128955755,-3.54556180954034
2.245,-24.6952036378374,-3.22961046787868,-3.5436447899428
2.246,-24.734858859599,-3.23115475318356,-3.54173815775146
2.247,-24.774638269658,-3.23269414462043,-3.53984187889819
2.248,-24.8145429215319,-3.23422864134673,-3.53795591951892
2.249,-24.8545738787042,-3.23575824252899,-3.5360802459527
2.25,-24.8947322147372,-3.23728294734266,-3.53421482474078
2.251,-24.9350190133863,-3.23880275497205,-3.53235962262575
2.252,-24.975435368715,-3.24031766461014,-3.53051460655063
2.253,-25.0159823852111,-3.24182767545847,-3.52867974365796
2.254,-25.0566611779037,-3.24333278672703,-3.52685500128896
2.255,-25.0974728724819,-3.24483299763412,-3.5250403469826
2.256,-25.138418605414,-3.24632830740624,-3.52323574847478
2.257,-25.1794995240676,-3.24781871527795,-3.52144117369744
2.258,-25.2207167868315,-3.24930422049181,-3.51965659077769
2.259,-25.2620715632375,-3.25078482229815,-3.51788196803699
2.26,-25.303565034084,-3.25226051995509,-3.51611727399028
2.261,-25.3451983915601,-3.25373131272832,-3.51436247734513
2.262,-25.3869728393709,-3.25519719989105,-3.51261754700092
2.263,-25.4288895928631,-3.25665818072387,-3.51088245204802
2.264,-25.4709498791524,-3.25811425451465,-3.50915716176691
2.265,-25.5131549372506,-3.25956542055843,-3.50744164562744
2.266,-25.5555060181943,-3.26101167815731,-3.50573587328795
2.267,-25.5980043851741,-3.26245302662036,-3.50403981459448
2.268,-25.6406513136639,-3.26388946526351,-3.50235343958
2.269,-25.683448091552,-3.26532099340943,-3.50067671846356
2.27,-25.7263960192713,-3.26674761038744,-3.49900962164951
2.271,-25.7694964099316,-3.26816931553344,-3.49735211972675
2.272,-25.8127505894509,-3.26958610818976,-3.4957041834679
2.273,-25.856159896688,-3.2709979877051,-3.49406578382854
2.274,-25.8997256835753,-3.27240495343443,-3.49243689194645
2.275,-25.9434493152515,-3.27380700473889,-3.49081747914082
2.276,-25.9873321701945,-3.27520414098569,-3.48920751691153
2.277,-26.0313756403549,-3.27659636154804,-3.48760697693831
2.278,-26.075581131289,-3.27798366580501,-3.4860158310801
2.279,-26.1199500622915,-3.27936605314154,-3.48443405137421
2.28,-26.1644838665287,-3.28074352294823,-3.48286161003562
2.281,-26.2091839911707,-3.28211607462135,-3.48129847945624
2.282,-26.2540518975237,-3.28348370756272,-3.47974463220416
2.283,-26.299089061161,-3.28484642117958,-3.47820004102297
2.284,-26.3442969720541,-3.28620421488462,-3.47666467883096
2.285,-26.3896771347025,-3.28755708809577,-3.47513851872049
2.286,-26.4352310682625,-3.28890504023622,-3.47362153395719
2.287,-26.4809603066751,-3.29024807073428,-3.47211369797935
2.288,-26.5268663987923,-3.29158617902332,-3.47061498439711
2.289,-26.5729509085018,-3.29291936454172,-3.46912536699184
2.29,-26.6192154148509,-3.29424762673274,-3.46764481971542
2.291,-26.6656615121668,-3.29557096504449,-3.46617331668955
2.292,-26.7122908101767,-3.29688937892984,-3.46471083220507
2.293,-26.7591049341242,-3.29820286784634,-3.46325734072126
2.294,-26.8061055248833,-3.29951143125618,-3.46181281686519
2.295,-26.8532942390705,-3.30081506862606,-3.46037723543105
2.296,-26.9006727491526,-3.30211377942719,-3.45895057137945
2.297,-26.9482427435515,-3.30340756313516,-3.4575327998368
2.298,-26.9960059267458,-3.30469641922992,-3.45612389609462
2.299,-27.0439640193676,-3.30598034719569,-3.45472383560891
2.3,-27.0921187582957,-3.3072593465209,-3.45333259399947
2.301,-27.1404718967429,-3.30853341669812,-3.4519501470493
2.302,-27.1890252043397,-3.30980255722399,-3.45057647070392
2.303,-27.2377804672117,-3.31106676759919,-3.44921154107076
2.304,-27.2867394880502,-3.31232604732834,-3.44785533441849
2.305,-27.3359040861785,-3.31358039591995,-3.44650782717645
2.306,-27.3852760976092,-3.31482981288639,-3.44516899593397
2.307,-27.4348573750956,-3.31607429774379,-3.44383881743979
2.308,-27.4846497881742,-3.31731385001201,-3.44251726860144
2.309,-27.5346552231996,-3.31854846921454,-3.44120432648459
2.31,-27.5848755833695,-3.3197781548785,-3.43989996831249
2.311,-27.6353127887405,-3.32100290653457,-3.43860417146535
2.312,-27.6859687762337,-3.32222272371692,-3.43731691347975
2.313,-27.7368454996284,-3.32343760596312,-3.43603817204801
2.314,-27.7879449295454,-3.32464755281421,-3.43476792501763
2.315,-27.8392690534158,-3.32585256381448,-3.43350615039072
2.316,-27.8908198754381,-3.32705263851158,-3.43225282632337
2.317,-27.9425994165202,-3.32824777645633,-3.4310079311251
2.318,-27.9946097142063,-3.32943797720278,-3.42977144325829
2.319,-28.0468528225874,-3.33062324030812,-3.42854334133758
2.32,-28.099330812195,-3.3318035653326,-3.42732360412932
2.321,-28.1520457698758,-3.33297895183952,-3.42611221055104
2.322,-28.2049997986481,-3.3341493993952,-3.4249091396708
2.323,-28.2581950175357,-3.33531490756887,-3.42371437070674
2.324,-28.311633561382,-3.3364754759327,-3.42252788302646
2.325,-28.3653175806386,-3.33763110406172,-3.42134965614647
2.326,-28.4192492411308,-3.33878179153373,-3.42017966973167
2.327,-28.473430723796,-3.33992753792936,-3.41901790359483
2.328,-28.5278642243942,-3.34106834283196,-3.41786433769598
2.329,-28.5825519531895,-3.34220420582754,-3.41671895214195
2.33,-28.6374961345998,-3.34333512650482,-3.41558172718578
2.331,-28.692699006813,-3.34446110445505,-3.41445264322625
2.332,-28.7481628213688,-3.34558213927212,-3.4133316808073
2.333,-28.8038898427027,-3.34669823055243,-3.41221882061756
2.334,-28.8598823476505,-3.34780937789486,-3.41111404348979
2.335,-28.9161426249109,-3.34891558090077,-3.41001733040039
2.336,-28.9726729744643,-3.35001683917392,-3.40892866246889
2.337,-29.0294757069437,-3.35111315232049,-3.40784802095744
2.338,-29.0865531429573,-3.35220451994897,-3.40677538727032
2.339,-29.1439076123572,-3.35329094167017,-3.40571074295339
2.34,-29.2015414534533,-3.35437241709721,-3.40465406969368
2.341,-29.2594570121684,-3.35544894584544,-3.4036053493188
2.342,-29.3176566411304,-3.35652052753241,-3.40256456379653
2.343,-29.3761426986994,-3.35758716177787,-3.40153169523429
2.344,-29.4349175479247,-3.35864884820372,-3.40050672587869
2.345,-29.4939835554281,-3.35970558643397,-3.399489638115
2.346,-29.5533430902102,-3.36075737609472,-3.39848041446672
2.347,-29.6129985223727,-3.36180421681415,-3.39747903759508
2.348,-29.6729522217557,-3.36284610822243,-3.39648549029859
2.349,-29.733206556481,-3.36388304995176,-3.39549975551256
2.35,-29.7937638913998,-3.36491504163631,-3.39452181630864
2.351,-29.8546265864368,-3.36594208291217,-3.39355165589435
2.352,-29.9157969948257,-3.36696417341738,-3.39258925761265
2.353,-29.9772774612298,-3.36798131279186,-3.39163460494144
2.354,-30.0390703197426,-3.36899350067737,-3.39068768149316
2.355,-30.1011778917585,-3.37000073671754,-3.38974847101431
2.356,-30.1636024837094,-3.37100302055779,-3.388816957385
2.357,-30.2263463846583,-3.37200035184537,-3.38789312461854
2.358,-30.2894118637416,-3.37299273022921,-3.38697695686096
2.359,-30.3528011674524,-3.37398015536008,-3.38606843839061
2.36,-30.4165165167554,-3.3749626268904,-3.38516755361771
2.361,-30.4805601040238,-3.3759401444743,-3.38427428708392
2.362,-30.5449340897898,-3.37691270776761,-3.3833886234619
2.363,-30.6096405992958,-3.37788031642777,-3.38251054755492
2.364,-30.6746817188378,-3.37884297011387,-3.38164004429642
2.365,-30.7400594918872,-3.37980066848661,-3.38077709874957
2.366,-30.8057759149817,-3.38075341120828,-3.37992169610687
2.367,-30.8718329333691,-3.38170119794273,-3.37907382168978
2.368,-30.9382324363935,-3.38264402835535,-3.37823346094823
2.369,-31.0049762526078,-3.38358190211308,-3.37740059946028
2.37,-31.0720661445991,-3.38451481888436,-3.37657522293167
2.371,-31.1395038035101,-3.38544277833911,-3.37575731719546
2.372,-31.2072908432409,-3.38636578014877,-3.37494686821159
2.373,-31.2754287943138,-3.38728382398618,-3.37414386206651
2.374,-31.3439190973828,-3.38819690952564,-3.37334828497278
2.375,-31.4127630963691,-3.3891050364429,-3.37256012326869
2.376,-31.4819620312028,-3.3900082044151,-3.37177936341783
2.377,-31.5515170301495,-3.39090641312075,-3.37100599200878
2.378,-31.6214291017004,-3.39179966223976,-3.37023999575465
2.379,-31.6916991260031,-3.39268795145341,-3.36948136149274
2.38,-31.7623278458087,-3.3935712804443,-3.36873007618417
2.381,-31.8333158569113,-3.39444964889638,-3.36798612691348
2.382,-31.9046635980528,-3.39532305649492,-3.36724950088827
2.383,-31.9763713402661,-3.39619150292648,-3.36652018543884
2.384,-32.0484391756296,-3.39705498787892,-3.36579816801781
2.385,-32.1208670054013,-3.3979135110414,-3.36508343619975
2.386,-32.1936545275046,-3.3987670721043,-3.36437597768085
2.387,-32.2668012233315,-3.39961567075931,-3.36367578027851
2.388,-32.3403063438327,-3.40045930669933,-3.36298283193104
2.389,-32.4141688948586,-3.40129797961848,-3.36229712069726
2.39,-32.488387621717,-3.40213168921212,-3.36161863475618
2.391,-32.5629609929119,-3.40296043517683,-3.36094736240663
2.392,-32.6378871830242,-3.40378421721038,-3.36028329206692
2.393,-32.7131640546984,-3.40460303501171,-3.35962641227451
2.394,-32.7887891396947,-3.40541688828096,-3.35897671168565
2.395,-32.8647596189661,-3.40622577671944,-3.35833417907504
2.396,-32.9410723017226,-3.40702970002962,-3.3576988033355
2.397,-33.0177236034374,-3.40782865791512,-3.35707057347764
2.398,-33.0947095227574,-3.40862265008069,-3.35644947862955
2.399,-33.1720256172737,-3.40941167623224,-3.35583550803638
2.4,-33.2496669781126,-3.4101957360768,-3.35522865106015
2.401,-33.3276282033037,-3.41097482932251,-3.35462889717931
2.402,-33.4059033698867,-3.41174895567863,-3.35403623598847
2.403,-33.4844860047168,-3.41251811485554,-3.35345065719806
2.404,-33.56336905393,-3.4132823065647,-3.35287215063405
2.405,-33.6425448510338,-3.41404153051865,-3.35230070623759
2.406,-33.7220050835883,-3.41479578643106,-3.3517363140647
2.407,-33.8017407584493,-3.41554507401666,-3.35117896428599
2.408,-33.8817421655452,-3.41628939299123,-3.35062864718635
2.409,-33.961998840167,-3.41702874307165,-3.3500853531646
2.41,-34.0424995237545,-3.41776312397588,-3.34954907273323
2.411,-34.1232321231696,-3.41849253542289,-3.34901979651808
2.412,-34.204183668454,-3.41921697713275,-3.34849751525804
2.413,-34.2853402690765,-3.41993644882657,-3.34798221980477
2.414,-34.3666870686891,-3.4206509502265,-3.34747390112238
2.415,-34.4482081984179,-3.42136048105574,-3.34697255028714
2.416,-34.529886728728,-3.42206504103853,-3.34647815848722
2.417,-34.6117046199229,-3.42276462990014,-3.34599071702238
2.418,-34.693642671346,-3.42345924736689,-3.34551021730365
2.419,-34.7756804693754,-3.42414889316612,-3.34503665085313
2.42,-34.8577963343268,-3.42483356702621,-3.34457000930363
2.421,-34.9399672663925,-3.42551326867656,-3.3441102843984
2.422,-35.0221688907811,-3.42618799784758,-3.34365746799092
2.423,-35.1043754022428,-3.42685775427074,-3.34321155204453
2.424,-35.1865595091937,-3.42752253767851,-3.34277252863224
2.425,-35.2686923776961,-3.42818234780436,-3.34234038993639
2.426,-35.3507435755745,-3.42883718438283,-3.34191512824844
2.427,-35.432681016992,-3.42948704714945,-3.34149673596866
2.428,-35.5144709078553,-3.43013193584074,-3.34108520560588
2.429,-35.5960776924519,-3.4307718501943,-3.34068052977724
2.43,-35.6774640017773,-3.43140678994869,-3.34028270120792
2.431,-35.7585906040554,-3.43203675484354,-3.33989171273085
2.432,-35.8394163580022,-3.43266174461945,-3.33950755728652
2.433,-35.919898169443,-3.43328175901808,-3.33913022792268
2.434,-35.999990951938,-3.43389679778207,-3.33875971779408
2.435,-36.0796475921303,-3.43450686065511,-3.33839602016225
2.436,-36.1588189205829,-3.4351119473819,-3.33803912839524
2.437,-36.2374536889206,-3.43571205770816,-3.33768903596737
2.438,-36.3154985541479,-3.43630719138065,-3.33734573645898
2.439,-36.3928980710554,-3.43689734814715,-3.33700922355622
2.44,-36.4695946936747,-3.43748252775644,-3.33667949105074
2.441,-36.5455287867729,-3.43806272995838,-3.33635653283955
2.442,-36.6206386484078,-3.43863795450381,-3.33604034292469
2.443,-36.6948605445848,-3.43920820114467,-3.33573091541307
2.444,-36.7681287570581,-3.43977346963385,-3.33542824451618
2.445,-36.8403756453168,-3.44033375972538,-3.3351323245499
2.446,-36.9115317237681,-3.44088907117426,-3.33484314993425
2.447,-36.9815257550922,-3.44143940373656,-3.33456071519317
2.448,-37.0502848606781,-3.44198475716941,-3.3342850149543
2.449,-37.1177346489692,-3.44252513123099,-3.33401604394875
2.45,-37.1837993624352,-3.44306052568054,-3.3337537970109
2.451,-37.2484020437578,-3.44359094027834,-3.33349826907813
2.452,-37.3114647216512,-3.44411637478578,-3.33324945519067
2.453,-37.3729086165596,-3.4446368289653,-3.33300735049135
2.454,-37.4326543662465,-3.44515230258039,-3.33277195022538
2.455,-37.4906222710629,-3.44566279539565,-3.33254324974015
2.456,-37.5467325584008,-3.44616830717679,-3.33232124448503
2.457,-37.6009056655595,-3.44666883769054,-3.33210593001116
2.458,-37.6530625399372,-3.4471643867048,-3.33189730197123
2.459,-37.7031249551365,-3.44765495398852,-3.33169535611928
2.46,-37.7510158412407,-3.44814053931179,-3.33150008831051
2.461,-37.7966596271812,-3.4486211424458,-3.3313114945011
2.462,-37.8399825927777,-3.44909676316284,-3.33112957074796
2.463,-37.8809132277225,-3.44956740123637,-3.33095431320856
2.464,-37.9193825944701,-3.45003305644095,-3.33078571814077
2.465,-37.9553246917299,-3.45049372855229,-3.33062378190261
2.466,-37.9886768150279,-3.45094941734724,-3.33046850095209
2.467,-38.0193799106192,-3.4514001226038,-3.33031987184704
2.468,-38.047378918908,-3.45184584410114,-3.33017789124488
2.469,-38.0726231034686,-3.45228658161959,-3.33004255590247
2.47,-38.0950663617674,-3.45272233494066,-3.32991386267591
2.471,-38.1146675137675,-3.45315310384702,-3.32979180852037
2.472,-38.1313905647514,-3.45357888812256,-3.32967639048992
2.473,-38.1452049389356,-3.45399968755235,-3.32956760573732
2.474,-38.1560856807545,-3.45441550192266,-3.32946545151387
2.475,-38.1640136210709,-3.454826331021,-3.32936992516922
2.476,-38.1689755060091,-3.45523217463606,-3.32928102415125
2.477,-38.1709640866072,-3.45563303255781,-3.32919874600581
2.478,-38.1699781680139,-3.45602890457742,-3.32912308837664
2.479,-38.166022617534,-3.45641979048732,-3.32905404900515
2.48,-38.1591083314038,-3.4568056900812,-3.32899162573027
2.481,-38.1492521607739,-3.45718660315403,-3.3289358164883
2.482,-38.1364767979467,-3.45756252950201,-3.32888661931272
2.483,-38.120810624474,-3.45793346892268,-3.32884403233409
2.484,-38.1022875232279,-3.45829942121486,-3.32880805377981
2.485,-38.0809466570257,-3.45866038617864,-3.32877868197404
2.486,-38.0568322167884,-3.45901636361547,-3.32875591533749
2.487,-38.0299931425531,-3.4593673533281,-3.32873975238732
2.488,-38.0004828209176,-3.45971335512062,-3.32873019173694
2.489,-37.9683587626853,-3.46005436879845,-3.32872723209591
2.49,-37.933682264588,-3.46039039416843,-3.32873087226976
2.491,-37.8965180589992,-3.46072143103867,-3.32874111115984
2.492,-37.8569339555131,-3.46104747921874,-3.32875794776323
2.493,-37.8150004781639,-3.46136853851956,-3.32878138117252
2.494,-37.7707905018966,-3.46168460875345,-3.32881141057576
2.495,-37.7243788916884,-3.46199568973416,-3.32884803525624
2.496,-37.6758421474645,-3.46230178127686,-3.32889125459241
2.497,-37.6252580576612,-3.46260288319812,-3.32894106805772
2.498,-37.5727053639785,-3.46289899531604,-3.32899747522051
2.499,-37.518263439533,-3.46319011745007,-3.32906047574386
2.5,-37.4620119822858,-3.46347624942122,-3.32913006938547
2.501,-37.4040307252865,-3.46375739105194,-3.32920625599752
2.502,-37.344399164943,-3.4640335421662,-3.32928903552659
2.503,-37.2831963082124,-3.46430470258945,-3.32937840801346
2.504,-37.2205004393105,-3.4645708721487,-3.32947437359308
2.505,-37.1563889062616,-3.46483205067246,-3.32957693249438
2.506,-37.0909379273577,-3.46508823799082,-3.32968608504018
2.507,-37.0242224173701,-3.46533943393538,-3.32980183164709
2.508,-36.9563158331603,-3.46558563833938,-3.32992417282536
2.509,-36.8872900381621,-3.46582685103761,-3.33005310917879
2.51,-36.817215185068,-3.46606307186647,-3.33018864140462
2.511,-36.746159615929,-3.46629430066398,-3.33033077029344
2.512,-36.6741897787902,-3.46652053726978,-3.33047949672902
2.513,-36.6013701599082,-3.46674178152519,-3.33063482168829
2.514,-36.5277632305508,-3.46695803327312,-3.33079674624116
