Freq(Hz),S32(dB)_milled,S32(dB)_HFSS,S32(dB)_z0lver
1975000000,-19.592598,-18.7687653,-21.52148622
1976000000,-19.607563,-18.78532547,-21.54045015
1977000000,-19.625311,-18.80191642,-21.55945849
1978000000,-19.653646,-18.81853829,-21.57849915
1979000000,-19.68568,-18.83519117,-21.59757355
1980000000,-19.716953,-18.85187517,-21.61668441
1981000000,-19.739231,-18.86859041,-21.6358364
1982000000,-19.739418,-18.88533699,-21.65502774
1983000000,-19.737732,-18.90211503,-21.67425272
1984000000,-19.74711,-18.91892464,-21.69351734
1985000000,-19.806288,-18.93576592,-21.71281327
1986000000,-19.813763,-18.952639,-21.73215371
1987000000,-19.814314,-18.96954399,-21.7515349
1988000000,-19.821478,-18.98648099,-21.77094321
1989000000,-19.848269,-19.00345013,-21.79039387
1990000000,-19.880634,-19.02045152,-21.80988178
1991000000,-19.899633,-19.03748528,-21.82941436
1992000000,-19.909773,-19.05455151,-21.84897191
1993000000,-19.939245,-19.07165035,-21.86857641
1994000000,-19.948803,-19.0887819,-21.88822275
1995000000,-19.968176,-19.1059463,-21.90790377
1996000000,-19.982393,-19.12314364,-21.9276276
1997000000,-19.960741,-19.14037406,-21.94738238
1998000000,-20.036177,-19.15763767,-21.96718364
1999000000,-20.054773,-19.1749346,-21.98702687
2000000000,-20.064985,-19.19226497,-22.00690687
2001000000,-20.074656,-19.2096289,-22.02682579
2002000000,-20.107765,-19.22702651,-22.04678514
2003000000,-20.137157,-19.24445792,-22.06678237
2004000000,-20.092516,-19.26192327,-22.08682714
2005000000,-20.141853,-19.27942267,-22.10689994
2006000000,-20.167175,-19.29695625,-22.12702672
2007000000,-20.184536,-19.31452414,-22.14719069
2008000000,-20.21283,-19.33212646,-22.16738651
2009000000,-20.226534,-19.34976334,-22.18763621
2010000000,-20.240549,-19.36743492,-22.20791877
2011000000,-20.261581,-19.38514131,-22.2282508
2012000000,-20.278648,-19.40288265,-22.24862081
2013000000,-20.301512,-19.42065907,-22.26903308
2014000000,-20.295589,-19.4384707,-22.28948365
2015000000,-20.366903,-19.45631768,-22.30998098
2016000000,-20.378815,-19.47420013,-22.3305218
2017000000,-20.363447,-19.49211819,-22.35110142
2018000000,-20.35578,-19.51007199,-22.3717172
2019000000,-20.40102,-19.52806167,-22.39238396
2020000000,-20.436686,-19.54608736,-22.41309702
2021000000,-20.466734,-19.5641492,-22.43385448
2022000000,-20.505909,-19.58224733,-22.45465441
2023000000,-20.498989,-19.60038189,-22.47548289
2024000000,-20.506489,-19.61855301,-22.49636544
2025000000,-20.561314,-19.63676083,-22.51729735
2026000000,-20.557299,-19.65500549,-22.53827672
2027000000,-20.578815,-19.67328714,-22.55928669
2028000000,-20.599888,-19.69160591,-22.58034659
2029000000,-20.59885,-19.70996196,-22.60145093
2030000000,-20.631786,-19.72835541,-22.62261494
2031000000,-20.642342,-19.74678643,-22.64379945
2032000000,-20.660175,-19.76525514,-22.6650433
2033000000,-20.670012,-19.7837617,-22.68633311
2034000000,-20.699259,-19.80230626,-22.70766472
2035000000,-20.690762,-19.82088895,-22.72905352
2036000000,-20.742218,-19.83950994,-22.75047293
2037000000,-20.79249,-19.85816937,-22.77193978
2038000000,-20.758284,-19.87686738,-22.79346081
2039000000,-20.779007,-19.89560414,-22.81502972
2040000000,-20.818682,-19.91437979,-22.83663867
2041000000,-20.825302,-19.93319448,-22.85830028
2042000000,-20.838734,-19.95204838,-22.88000892
2043000000,-20.878691,-19.97094162,-22.90175963
2044000000,-20.893072,-19.98987438,-22.92356586
2045000000,-20.902493,-20.00884679,-22.94542049
2046000000,-20.930172,-20.02785903,-22.96731484
2047000000,-20.941568,-20.04691125,-22.98926392
2048000000,-20.96899,-20.06600361,-23.01125011
2049000000,-21.006052,-20.08513627,-23.03329668
2050000000,-21.042868,-20.10430939,-23.05539645
2051000000,-21.043734,-20.12352313,-23.07753693
2052000000,-21.073572,-20.14277765,-23.09973254
2053000000,-21.064901,-20.16207312,-23.12196774
2054000000,-21.083355,-20.1814097,-23.14426682
2055000000,-21.10977,-20.20078756,-23.16661347
2056000000,-21.117222,-20.22020687,-23.18899881
2057000000,-21.181704,-20.23966778,-23.21144955
2058000000,-21.203209,-20.25917048,-23.2339394
2059000000,-21.183004,-20.27871513,-23.25648985
2060000000,-21.20331,-20.29830189,-23.27908822
2061000000,-21.226704,-20.31793095,-23.30173853
2062000000,-21.248772,-20.33760248,-23.3244395
2063000000,-21.287725,-20.35731664,-23.34719212
2064000000,-21.271471,-20.37707361,-23.37000047
2065000000,-21.323853,-20.39687358,-23.39285866
2066000000,-21.32193,-20.41671671,-23.41576843
2067000000,-21.3424,-20.43660318,-23.43873314
2068000000,-21.375254,-20.45653317,-23.46175305
2069000000,-21.386795,-20.47650687,-23.48482607
2070000000,-21.374384,-20.49652444,-23.50794619
2071000000,-21.448435,-20.51658609,-23.53113165
2072000000,-21.451891,-20.53669198,-23.55435842
2073000000,-21.459354,-20.5568423,-23.57764714
2074000000,-21.489584,-20.57703724,-23.6009918
2075000000,-21.495497,-20.59727698,-23.62439109
2076000000,-21.509392,-20.61756171,-23.64784525
2077000000,-21.542219,-20.63789163,-23.67135297
2078000000,-21.571775,-20.65826691,-23.69491209
2079000000,-21.610487,-20.67868776,-23.71853563
2080000000,-21.614773,-20.69915436,-23.74221671
2081000000,-21.625273,-20.7196669,-23.76594599
2082000000,-21.646799,-20.74022559,-23.78974939
2083000000,-21.678698,-20.76083062,-23.81358702
2084000000,-21.678284,-20.78148217,-23.83749939
2085000000,-21.738403,-20.80218046,-23.86146583
2086000000,-21.740252,-20.82292569,-23.88548498
2087000000,-21.753479,-20.84371804,-23.9095701
2088000000,-21.761726,-20.86455773,-23.93370928
2089000000,-21.78767,-20.88544495,-23.95790525
2090000000,-21.808823,-20.90637992,-23.98215498
2091000000,-21.828123,-20.92736283,-24.00648009
2092000000,-21.856897,-20.9483939,-24.03085217
2093000000,-21.894995,-20.96947333,-24.05528709
2094000000,-21.859467,-20.99060132,-24.07978683
2095000000,-21.907488,-21.01177811,-24.10435006
2096000000,-21.918631,-21.03300388,-24.1289638
2097000000,-21.914602,-21.05427887,-24.15364911
2098000000,-21.954611,-21.07560327,-24.17838547
2099000000,-21.970133,-21.09697732,-24.20319491
2100000000,-21.990934,-21.11840122,-24.22805512
2101000000,-22.021568,-21.13987519,-24.25298572
2102000000,-22.02828,-21.16139946,-24.27798116
2103000000,-22.06785,-21.18297425,-24.30302739
2104000000,-22.09775,-21.20459977,-24.32814838
2105000000,-22.115353,-21.22627626,-24.35333689
2106000000,-22.153151,-21.24800394,-24.37857963
2107000000,-22.178419,-21.26978303,-24.40388967
2108000000,-22.159498,-21.29161377,-24.4292605
2109000000,-22.185228,-21.31349638,-24.45470703
2110000000,-22.231092,-21.3354311,-24.48020125
2111000000,-22.293383,-21.35741816,-24.50578396
2112000000,-22.253885,-21.3794578,-24.53141929
2113000000,-22.298,-21.40155024,-24.55712485
2114000000,-22.268177,-21.42369574,-24.58289317
2115000000,-22.333998,-21.44589451,-24.6087368
2116000000,-22.346407,-21.46814682,-24.63463951
2117000000,-22.375622,-21.4904529,-24.66061739
2118000000,-22.411398,-21.51281298,-24.68665237
2119000000,-22.410175,-21.53522733,-24.71275972
2120000000,-22.408895,-21.55769618,-24.73894513
2121000000,-22.468573,-21.58021979,-24.76519309
2122000000,-22.491117,-21.60279839,-24.79150568
2123000000,-22.508223,-21.62543225,-24.8178966
2124000000,-22.501965,-21.64812162,-24.84436539
2125000000,-22.555853,-21.67086676,-24.87089099
2126000000,-22.54891,-21.69366791,-24.89749073
2127000000,-22.581123,-21.71652534,-24.92416412
2128000000,-22.631258,-21.73943931,-24.95090072
2129000000,-22.616455,-21.76241007,-24.97772439
2130000000,-22.651287,-21.7854379,-25.00461384
2131000000,-22.670362,-21.80852306,-25.03157398
2132000000,-22.70013,-21.83166581,-25.05861156
2133000000,-22.705467,-21.85486642,-25.08571237
2134000000,-22.724482,-21.87812516,-25.11289784
2135000000,-22.754959,-21.90144231,-25.14016386
2136000000,-22.789106,-21.92481813,-25.16750074
2137000000,-22.811172,-21.94825291,-25.19490885
2138000000,-22.825005,-21.97174692,-25.22238672
2139000000,-22.831627,-21.99530045,-25.2499524
2140000000,-22.857182,-22.01891376,-25.27759054
2141000000,-22.899292,-22.04258714,-25.30531464
2142000000,-22.912544,-22.06632089,-25.33310737
2143000000,-22.935503,-22.09011528,-25.3609785
2144000000,-22.93259,-22.1139706,-25.38893036
2145000000,-22.989103,-22.13788715,-25.41695678
2146000000,-22.982428,-22.16186522,-25.44505627
2147000000,-23.026733,-22.18590509,-25.47325208
2148000000,-23.010693,-22.21000708,-25.50152571
2149000000,-23.077633,-22.23417147,-25.5298728
2150000000,-23.057095,-22.25839856,-25.55830335
2151000000,-23.088081,-22.28268866,-25.58681304
2152000000,-23.100225,-22.30704208,-25.61540038
2153000000,-23.127401,-22.33145911,-25.64408904
2154000000,-23.166374,-22.35594007,-25.67285054
2155000000,-23.199648,-22.38048527,-25.70168233
2156000000,-23.191345,-22.40509502,-25.73062386
2157000000,-23.208076,-22.42976963,-25.75963275
2158000000,-23.237492,-22.45450942,-25.78872504
2159000000,-23.268448,-22.47931471,-25.81791602
2160000000,-23.298456,-22.50418582,-25.84717072
2161000000,-23.321009,-22.52912308,-25.87653602
2162000000,-23.33194,-22.5541268,-25.90598781
2163000000,-23.350737,-22.57919732,-25.93551564
2164000000,-23.390118,-22.60433497,-25.96513691
2165000000,-23.40192,-22.62954007,-25.99484618
2166000000,-23.433554,-22.65481297,-26.02463191
2167000000,-23.472551,-22.68015399,-26.05452176
2168000000,-23.471308,-22.70556348,-26.08450425
2169000000,-23.548262,-22.73104178,-26.11456777
2170000000,-23.507488,-22.75658923,-26.14472601
2171000000,-23.522726,-22.78220618,-26.17498161
2172000000,-23.557024,-22.80789297,-26.20533108
2173000000,-23.5907,-22.83364996,-26.23575958
2174000000,-23.618414,-22.85947749,-26.26629538
2175000000,-23.608047,-22.88537593,-26.29692781
2176000000,-23.687071,-22.91134562,-26.32764503
2177000000,-23.681713,-22.93738694,-26.35845689
2178000000,-23.699791,-22.96350024,-26.38937025
2179000000,-23.70455,-22.98968588,-26.42037737
2180000000,-23.72669,-23.01594424,-26.45149038
2181000000,-23.74085,-23.04227569,-26.48268365
2182000000,-23.790754,-23.06868058,-26.51398192
2183000000,-23.800817,-23.09515931,-26.54538376
2184000000,-23.821381,-23.12171225,-26.57687919
2185000000,-23.836052,-23.14833978,-26.6084784
2186000000,-23.858101,-23.17504228,-26.64018099
2187000000,-23.895784,-23.20182013,-26.67197904
2188000000,-23.921888,-23.22867373,-26.70389682
2189000000,-23.907494,-23.25560346,-26.73590492
2190000000,-23.923635,-23.28260972,-26.76800497
2191000000,-23.96686,-23.3096929,-26.80022144
2192000000,-23.978504,-23.3368534,-26.83253876
2193000000,-24.014809,-23.36409163,-26.86495977
2194000000,-24.054264,-23.39140798,-26.89749501
2195000000,-24.079948,-23.41880286,-26.93013754
2196000000,-24.083035,-23.44627669,-26.96288367
2197000000,-24.0907,-23.47382987,-26.99574403
2198000000,-24.133785,-23.50146282,-27.02869383
2199000000,-24.153349,-23.52917596,-27.06177821
2200000000,-24.191446,-23.5569697,-27.09495786
2201000000,-24.186146,-23.58484448,-27.12824685
2202000000,-24.209429,-23.61280071,-27.16165491
2203000000,-24.243992,-23.64083883,-27.19517382
2204000000,-24.248173,-23.66895927,-27.22881794
2205000000,-24.306025,-23.69716246,-27.26255969
2206000000,-24.330221,-23.72544885,-27.29641797
2207000000,-24.322676,-23.75381887,-27.33039701
2208000000,-24.343637,-23.78227296,-27.3644942
2209000000,-24.40852,-23.81081158,-27.39870112
2210000000,-24.405235,-23.83943517,-27.43303704
2211000000,-24.409073,-23.86814419,-27.46748544
2212000000,-24.44627,-23.8969391,-27.50204594
2213000000,-24.479248,-23.92582034,-27.53673097
2214000000,-24.482334,-23.95478839,-27.57155081
2215000000,-24.498524,-23.98384371,-27.60648642
2216000000,-24.546072,-24.01298677,-27.64155043
2217000000,-24.523375,-24.04221804,-27.67672951
2218000000,-24.585608,-24.07153799,-27.71202802
2219000000,-24.592838,-24.1009471,-27.74747129
2220000000,-24.630785,-24.13044586,-27.78302444
2221000000,-24.6675,-24.16003475,-27.81870745
2222000000,-24.66029,-24.18971425,-27.85452187
2223000000,-24.70466,-24.21948485,-27.89046865
2224000000,-24.721931,-24.24934706,-27.92654268
2225000000,-24.724665,-24.27930136,-27.96274854
2226000000,-24.75004,-24.30934826,-27.99908412
2227000000,-24.803621,-24.33948826,-28.03555652
2228000000,-24.777157,-24.36972187,-28.07216181
2229000000,-24.798931,-24.4000496,-28.10890592
2230000000,-24.859642,-24.43047196,-28.14578741
2231000000,-24.861296,-24.46098947,-28.18280418
2232000000,-24.943243,-24.49160264,-28.21995848
2233000000,-24.915943,-24.52231201,-28.25725197
2234000000,-24.909832,-24.5531181,-28.29467812
2235000000,-24.92156,-24.58402144,-28.33225943
2236000000,-24.948822,-24.61502257,-28.36997934
2237000000,-25.006907,-24.64612201,-28.40782228
2238000000,-24.975594,-24.67732032,-28.44583523
2239000000,-25.027355,-24.70861803,-28.48399774
2240000000,-25.045671,-24.74001569,-28.52228708
2241000000,-25.108292,-24.77151386,-28.56074691
2242000000,-25.119158,-24.80311309,-28.59932922
2243000000,-25.136988,-24.83481392,-28.63807794
2244000000,-25.160267,-24.86661694,-28.67696034
2245000000,-25.140963,-24.8985227,-28.71603006
2246000000,-25.181723,-24.93053176,-28.75522527
2247000000,-25.172068,-24.9626447,-28.794584
2248000000,-25.159199,-24.9948621,-28.83409559
2249000000,-25.273937,-25.02718453,-28.87376859
2250000000,-25.280802,-25.05961257,-28.91360365
2251000000,-25.269464,-25.09214682,-28.95360206
2252000000,-25.30431,-25.12478784,-28.99374419
2253000000,-25.350973,-25.15753625,-29.03406917
2254000000,-25.344158,-25.19039263,-29.07456287
2255000000,-25.362103,-25.22335758,-29.11518629
2256000000,-25.414709,-25.25643171,-29.15601873
2257000000,-25.437284,-25.28961562,-29.19698406
2258000000,-25.473955,-25.32290991,-29.23814146
2259000000,-25.41839,-25.3563152,-29.27946131
2260000000,-25.463148,-25.38983211,-29.3209442
2261000000,-25.499569,-25.42346125,-29.36260902
2262000000,-25.538754,-25.45720325,-29.40444605
2263000000,-25.502876,-25.49105873,-29.44647088
2264000000,-25.551069,-25.52502831,-29.4886752
2265000000,-25.572472,-25.55911264,-29.53103912
2266000000,-25.550697,-25.59331234,-29.57360693
2267000000,-25.597794,-25.62762805,-29.61635312
2268000000,-25.601854,-25.66206042,-29.65926257
2269000000,-25.68642,-25.69661008,-29.70237437
2270000000,-25.627041,-25.73127769,-29.7456794
2271000000,-25.699018,-25.76606389,-29.78917131
2272000000,-25.70462,-25.80096934,-29.83283334
2273000000,-25.739567,-25.83599469,-29.87671123
2274000000,-25.714968,-25.87114061,-29.92077135
2275000000,-25.747284,-25.90640775,-29.9650302
2276000000,-25.785257,-25.94179677,-30.00950078
2277000000,-25.803543,-25.97730835,-30.05414669
2278000000,-25.832275,-26.01294316,-30.09900642
2279000000,-25.865013,-26.04870186,-30.14407133
2280000000,-25.852644,-26.08458513,-30.18933262
2281000000,-25.843834,-26.12059364,-30.23480813
2282000000,-25.853792,-26.15672809,-30.28049985
2283000000,-25.895164,-26.19298914,-30.32638584
2284000000,-25.939356,-26.22937749,-30.37248724
2285000000,-25.963453,-26.26589382,-30.4188279
2286000000,-25.959833,-26.30253881,-30.46533963
2287000000,-25.976215,-26.33931316,-30.51208682
2288000000,-25.978987,-26.37621755,-30.55906227
2289000000,-26.00532,-26.41325269,-30.60625624
2290000000,-26.058674,-26.45041926,-30.65368439
2291000000,-26.093906,-26.48771796,-30.70134337
2292000000,-26.066744,-26.52514949,-30.74919751
2293000000,-26.145981,-26.56271455,-30.79732065
2294000000,-26.09185,-26.60041384,-30.84566509
2295000000,-26.130522,-26.63824805,-30.89423539
2296000000,-26.166048,-26.6762179,-30.94304768
2297000000,-26.150139,-26.71432407,-30.99210766
2298000000,-26.148623,-26.75256728,-31.04140039
2299000000,-26.208956,-26.79094822,-31.09094648
2300000000,-26.185089,-26.82946761,-31.14075521
2301000000,-26.255219,-26.86812613,-31.19079725
2302000000,-26.255304,-26.9069245,-31.24106557
2303000000,-26.25642,-26.94586341,-31.2916236
2304000000,-26.27499,-26.98494356,-31.34245139
2305000000,-26.269434,-27.02416567,-31.3935053
2306000000,-26.296457,-27.06353041,-31.44483935
2307000000,-26.368574,-27.1030385,-31.49642699
2308000000,-26.300812,-27.14269062,-31.54828562
2309000000,-26.376936,-27.18248747,-31.60043918
2310000000,-26.363487,-27.22242974,-31.6528388
2311000000,-26.364588,-27.26251812,-31.70551444
2312000000,-26.464193,-27.3027533,-31.75849935
2313000000,-26.455475,-27.34313595,-31.81175394
2314000000,-26.448748,-27.38366676,-31.86527292
2315000000,-26.46805,-27.4243464,-31.91910163
2316000000,-26.465307,-27.46517554,-31.9732171
2317000000,-26.48032,-27.50615485,-32.02763984
2318000000,-26.481073,-27.54728499,-32.08234104
2319000000,-26.47385,-27.58856661,-32.13734959
2320000000,-26.529327,-27.63000037,-32.19268943
2321000000,-26.530405,-27.67158691,-32.24830911
2322000000,-26.575701,-27.71332686,-32.3042201
2323000000,-26.525068,-27.75522086,-32.36049851
2324000000,-26.59771,-27.79726953,-32.41707161
2325000000,-26.580723,-27.83947348,-32.47396564
2326000000,-26.600084,-27.88183331,-32.53118328
2327000000,-26.633701,-27.92434964,-32.58874182
2328000000,-26.658779,-27.96702303,-32.64663065
2329000000,-26.650816,-28.00985407,-32.7048438
2330000000,-26.687859,-28.05284331,-32.76341656
2331000000,-26.678093,-28.09599133,-32.8223235
2332000000,-26.716423,-28.13929864,-32.88159447
2333000000,-26.780777,-28.18276579,-32.94121884
2334000000,-26.700384,-28.22639329,-33.00118772
2335000000,-26.717272,-28.27018163,-33.06153567
2336000000,-26.754469,-28.3141313,-33.12223264
2337000000,-26.797291,-28.35824277,-33.18330028
2338000000,-26.806957,-28.40251649,-33.24475555
2339000000,-26.766752,-28.44695289,-33.30660021
2340000000,-26.733891,-28.49155238,-33.36883287
2341000000,-26.824104,-28.53631537,-33.43140041
2342000000,-26.760752,-28.58124222,-33.49442131
2343000000,-26.794376,-28.62633328,-33.55783656
2344000000,-26.819979,-28.6715889,-33.6216404
2345000000,-26.820877,-28.71700936,-33.68587234
2346000000,-26.870544,-28.76259496,-33.75049993
2347000000,-26.900143,-28.80834594,-33.8155753
2348000000,-26.846411,-28.85426254,-33.88105487
2349000000,-26.883261,-28.90034495,-33.94697491
2350000000,-26.904922,-28.94659335,-34.01334355
2351000000,-26.93346,-28.99300786,-34.08011624
2352000000,-26.889355,-29.03958859,-34.14738649
2353000000,-26.954407,-29.08633562,-34.21507584
2354000000,-26.944525,-29.13324898,-34.28327703
2355000000,-26.889606,-29.18032866,-34.35189915
2356000000,-26.938147,-29.22757462,-34.42102569
2357000000,-26.942461,-29.27498679,-34.49061583
2358000000,-26.947742,-29.32256503,-34.56071607
2359000000,-26.981825,-29.37030918,-34.6312767
2360000000,-26.975985,-29.41821902,-34.70238067
2361000000,-26.997837,-29.46629429,-34.7739661
2362000000,-26.999043,-29.51453468,-34.84605005
2363000000,-26.963228,-29.56293982,-34.91871246
2364000000,-26.998049,-29.61150929,-34.99187405
2365000000,-27.03323,-29.66024262,-35.06559658
2366000000,-27.010643,-29.70913928,-35.13982537
2367000000,-27.036648,-29.75819865,-35.21465402
2368000000,-27.016357,-29.8074201,-35.29004999
2369000000,-27.008238,-29.85680288,-35.36599444
2370000000,-27.064289,-29.90634621,-35.44251489
2371000000,-27.088295,-29.95604923,-35.51964555
2372000000,-27.081152,-30.00591097,-35.59735741
2373000000,-27.074589,-30.05593044,-35.67570695
2374000000,-27.039881,-30.10610653,-35.7546506
2375000000,-27.060637,-30.15643806,-35.83426466
2376000000,-27.07469,-30.20692376,-35.91447034
2377000000,-27.087774,-30.25756227,-35.99536949
2378000000,-27.111687,-30.30835214,-36.07686182
2379000000,-27.151978,-30.35929181,-36.1590992
2380000000,-27.127356,-30.41037964,-36.24198287
2381000000,-27.133833,-30.46161387,-36.32551771
2382000000,-27.161028,-30.51299264,-36.40983507
2383000000,-27.117455,-30.56451397,-36.49485724
2384000000,-27.163727,-30.61617577,-36.58059477
2385000000,-27.131643,-30.66797582,-36.66704606
2386000000,-27.11305,-30.71991179,-36.75428507
2387000000,-27.114233,-30.77198121,-36.84228592
2388000000,-27.149096,-30.82418146,-36.93105908
2389000000,-27.134769,-30.87650982,-37.02061832
2390000000,-27.229515,-30.92896339,-37.11104326
2391000000,-27.146542,-30.98153914,-37.20224107
2392000000,-27.140696,-31.03423388,-37.29429376
2393000000,-27.188522,-31.08704426,-37.38721031
2394000000,-27.196651,-31.13996676,-37.48099119
2395000000,-27.176872,-31.1929977,-37.57566628
2396000000,-27.190979,-31.24613322,-37.67123339
2397000000,-27.230576,-31.29936927,-37.76774866
2398000000,-27.203211,-31.35270163,-37.865184
2399000000,-27.259687,-31.40612585,-37.96360294
2400000000,-27.20697,-31.45963733,-38.06296662
2401000000,-27.176897,-31.51323122,-38.16332924
2402000000,-27.181976,-31.56690247,-38.2647555
2403000000,-27.236773,-31.62064582,-38.36717786
2404000000,-27.164778,-31.67445578,-38.47068542
2405000000,-27.246094,-31.72832661,-38.57529322
2406000000,-27.202803,-31.78225234,-38.6809944
2407000000,-27.227434,-31.83622677,-38.78775183
2408000000,-27.216791,-31.89024341,-38.89575873
2409000000,-27.207489,-31.94429554,-39.00492466
2410000000,-27.212284,-31.99837614,-39.11527221
2411000000,-27.217379,-32.05247795,-39.22683502
2412000000,-27.210848,-32.10659339,-39.3397022
2413000000,-27.187943,-32.1607146,-39.45388384
2414000000,-27.186876,-32.21483343,-39.56930247
2415000000,-27.203074,-32.26894142,-39.68611711
2416000000,-27.177004,-32.32302979,-39.80431346
2417000000,-27.184179,-32.37708944,-39.92394174
2418000000,-27.216599,-32.43111094,-40.04496533
2419000000,-27.198776,-32.48508452,-40.16749638
2420000000,-27.206858,-32.53900007,-40.29156107
2421000000,-27.175514,-32.59284713,-40.41718008
2422000000,-27.155396,-32.64661488,-40.54436391
2423000000,-27.170086,-32.70029214,-40.67324817
2424000000,-27.19873,-32.75386734,-40.80381857
2425000000,-27.215307,-32.80732855,-40.93606504
2426000000,-27.206347,-32.86066346,-41.07013822
2427000000,-27.149889,-32.91385934,-41.20597835
2428000000,-27.12141,-32.9669031,-41.34370429
2429000000,-27.138493,-33.01978122,-41.48338073
2430000000,-27.165594,-33.0724798,-41.62504894
2431000000,-27.158684,-33.1249845,-41.7686978
2432000000,-27.153345,-33.17728059,-41.91447845
2433000000,-27.179831,-33.22935292,-42.06237577
2434000000,-27.184847,-33.28118591,-42.21253013
2435000000,-27.187906,-33.33276357,-42.36499287
2436000000,-27.143221,-33.38406949,-42.51980893
2437000000,-27.136185,-33.43508681,-42.67696915
2438000000,-27.120726,-33.4857983,-42.83678871
2439000000,-27.162376,-33.53618625,-42.99916286
2440000000,-27.157043,-33.58623258,-43.16413409
2441000000,-27.1092,-33.63591878,-43.33195702
2442000000,-27.107859,-33.68522591,-43.50266548
2443000000,-27.132471,-33.73413466,-43.67625063
2444000000,-27.136532,-33.7826253,-43.85291423
2445000000,-27.128654,-33.83067773,-44.03285019
2446000000,-27.132856,-33.87827145,-44.21599333
2447000000,-27.097101,-33.9253856,-44.40254382
2448000000,-27.134361,-33.97199898,-44.59268656
2449000000,-27.132189,-34.01809004,-44.78658303
2450000000,-27.093948,-34.06363688,-44.98418966
2451000000,-27.063843,-34.10861734,-45.18580732
2452000000,-27.082485,-34.15300893,-45.39163999
2453000000,-27.067249,-34.19678892,-45.60172912
2454000000,-27.045671,-34.23993431,-45.81632598
2455000000,-27.06179,-34.28242189,-46.03570266
2456000000,-27.014351,-34.32422826,-46.25995446
2457000000,-27.030422,-34.36532985,-46.48942273
2458000000,-26.981432,-34.40570294,-46.72417888
2459000000,-27.026907,-34.44532371,-46.96464108
2460000000,-27.002014,-34.48416827,-47.2109634
2461000000,-27.011765,-34.5222127,-47.46351641
2462000000,-26.988144,-34.55943305,-47.72271902
2463000000,-26.951403,-34.59580542,-47.98875611
2464000000,-26.985483,-34.631306,-48.26204491
2465000000,-26.972116,-34.66591108,-48.54299422
2466000000,-26.971775,-34.6995971,-48.8320975
2467000000,-26.91544,-34.73234074,-49.12977917
2468000000,-26.949255,-34.76411888,-49.43671964
2469000000,-26.931049,-34.79490873,-49.75320925
2470000000,-26.905159,-34.82468784,-50.08014125
2471000000,-26.942411,-34.85343412,-50.41817661
2472000000,-26.907436,-34.88112596,-50.76791661
2473000000,-26.877354,-34.90774219,-51.13034781
2474000000,-26.897886,-34.93326222,-51.50655565
2475000000,-26.893623,-34.95766601,-51.89724463
2476000000,-26.87472,-34.98093418,-52.30402639
2477000000,-26.841068,-35.00304801,-52.72790609
2478000000,-26.874489,-35.02398952,-53.17076604
2479000000,-26.843641,-35.0437415,-53.63402473
2480000000,-26.873159,-35.06228756,-54.1196065
2481000000,-26.754049,-35.07961218,-54.63005836
2482000000,-26.801121,-35.09570075,-55.16825263
2483000000,-26.751276,-35.11053959,-55.73673748
2484000000,-26.808809,-35.12411603,-56.33979582
2485000000,-26.826157,-35.13641841,-56.98117621
2486000000,-26.79401,-35.14743612,-57.66717859
2487000000,-26.794661,-35.15715964,-58.40314932
2488000000,-26.739912,-35.16558058,-59.19760187
2489000000,-26.730066,-35.17269167,-60.06127277
2490000000,-26.715595,-35.17848681,-61.00551848
2491000000,-26.742889,-35.18296108,-62.0498885
2492000000,-26.701456,-35.18611076,-63.2148525
2493000000,-26.678736,-35.18793333,-64.53410721
2494000000,-26.69314,-35.18842747,-66.05402321
2495000000,-26.694267,-35.18759311,-67.84695081
2496000000,-26.653728,-35.18543137,-70.03416005
2497000000,-26.702312,-35.18194459,-72.8354101
2498000000,-26.646122,-35.17713634,-76.73897053
2499000000,-26.637846,-35.17101134,-83.22344732
2500000000,-26.655436,-35.16357555,-104.5313303
2501000000,-26.619612,-35.15483605,-85.01603521
2502000000,-26.585846,-35.14480107,-77.63901602
2503000000,-26.613508,-35.13347998,-73.43634386
2504000000,-26.584862,-35.12088322,-70.48431734
2505000000,-26.576223,-35.1070223,-68.20816442
2506000000,-26.547493,-35.09190975,-66.35430409
2507000000,-26.559071,-35.0755591,-64.79210913
2508000000,-26.568329,-35.05798482,-63.44070287
2509000000,-26.497402,-35.03920231,-62.25004124
2510000000,-26.49692,-35.01922783,-61.18659114
2511000000,-26.505898,-34.99807846,-60.22491609
2512000000,-26.504248,-34.97577208,-59.34836317
2513000000,-26.438349,-34.95232728,-58.5421344
2514000000,-26.47608,-34.92776337,-57.79601439
2515000000,-26.461159,-34.90210027,-57.10174339
2516000000,-26.421329,-34.87535851,-56.45241397
2517000000,-26.430819,-34.84755915,-55.84306695
2518000000,-26.441038,-34.81872375,-55.26848038
2519000000,-26.41988,-34.7888743,-54.72524782
2520000000,-26.421829,-34.75803321,-54.20998269
2521000000,-26.368498,-34.72622323,-53.71990528
2522000000,-26.389992,-34.6934674,-53.25282228
2523000000,-26.380659,-34.65978902,-52.80642206
2524000000,-26.356173,-34.6252116,-52.37917153
2525000000,-26.306797,-34.58975881,-51.96952152
2526000000,-26.301888,-34.55345447,-51.57581328
2527000000,-26.311338,-34.51632244,-51.1971535
2528000000,-26.277763,-34.47838664,-50.83237579
2529000000,-26.266933,-34.439671,-50.48029018
2530000000,-26.292362,-34.4001994,-50.14034314
2531000000,-26.245079,-34.35999567,-49.81143521
2532000000,-26.233715,-34.31908352,-49.49302406
