frequency, S11, S12, S13, S21, S22, S23, S31, S32, S33
2569904384.0000000000, -41.6555058367, -3.4685797047, -3.4685788615, -3.4685788615, -87.0522768497, -41.6508368632, -3.4685788615, -41.6508458595, -87.0514356487
2570904320.0000000000, -41.5135860124, -3.4686134318, -3.4686125886, -3.4686134318, -86.6410892032, -41.5087528025, -3.4686134318, -41.5087717238, -86.6398588750
2571904256.0000000000, -41.3737618317, -3.4686480022, -3.4686488454, -3.4686488454, -86.2372443177, -41.3687811420, -3.4686505318, -41.3688126280, -86.2402492128
2572904192.0000000000, -41.2357829483, -3.4686842591, -3.4686842591, -3.4686851023, -85.8518393752, -41.2306979680, -3.4686842591, -41.2307048690, -85.8490353597
2573904128.0000000000, -41.0997126500, -3.4687222025, -3.4687213594, -3.4687238889, -85.4676883453, -41.0944887422, -3.4687230457, -41.0944955498, -85.4669928926
2574904064.0000000000, -40.9654869571, -3.4687567733, -3.4687567733, -3.4687567733, -85.0987014168, -40.9601322970, -3.4687567733, -40.9601423721, -85.0988617658
2575904000.0000000000, -40.8329992901, -3.4687947170, -3.4687947170, -3.4687947170, -84.7349577768, -40.8275151324, -3.4687947170, -40.8275372265, -84.7343358338
2576903936.0000000000, -40.7023356350, -3.4688318177, -3.4688318177, -3.4688326609, -84.3811473030, -40.6966947646, -3.4688335041, -40.6967034874, -84.3815029426
2577903872.0000000000, -40.5732668157, -3.4688680753, -3.4688680753, -3.4688689185, -84.0336088909, -40.5675228161, -3.4688689185, -40.5675346560, -84.0323382681
2578903808.0000000000, -40.4459224180, -3.4689093922, -3.4689085490, -3.4689077058, -83.6943028329, -40.4400183428, -3.4689093922, -40.4400480989, -83.6965437946
2579903744.0000000000, -40.3201278570, -3.4689481797, -3.4689481797, -3.4689498661, -83.3630829846, -40.3141097171, -3.4689481797, -40.3141181124, -83.3592079682
2580903680.0000000000, -40.1959106037, -3.4689878105, -3.4689869673, -3.4689878105, -83.0368910795, -40.1897480415, -3.4689878105, -40.1897511508, -83.0372296088
2581903616.0000000000, -40.0732286996, -3.4690274415, -3.4690265983, -3.4690282847, -82.7167574900, -40.0669416130, -3.4690282847, -40.0669528748, -82.7193875301
2582903552.0000000000, -39.9521105778, -3.4690662295, -3.4690670727, -3.4690653862, -82.4047245897, -39.9456725869, -3.4690653862, -39.9456816901, -82.4028125411
2583903488.0000000000, -39.8323578728, -3.4691075472, -3.4691083904, -3.4691083904, -82.0950487505, -39.8257776222, -3.4691075472, -39.8257926133, -82.0948262396
2584903424.0000000000, -39.7140450160, -3.4691505516, -3.4691505516, -3.4691505516, -81.7948633688, -39.7073278148, -3.4691505516, -39.7073347283, -81.7941501920
2585903360.0000000000, -39.5971322063, -3.4691901832, -3.4691901832, -3.4691927129, -81.4979866844, -39.5902763482, -3.4691927129, -39.5902812290, -81.4982819663
2586903296.0000000000, -39.4815762700, -3.4692323447, -3.4692323447, -3.4692331880, -81.2057817021, -39.4745868690, -3.4692348744, -39.4745984480, -81.2075289262
2587903232.0000000000, -39.3673604586, -3.4692753497, -3.4692761929, -3.4692761929, -80.9203426276, -39.3602252725, -3.4692770361, -39.3602300423, -80.9208163409
2588903168.0000000000, -39.2544099129, -3.4693200412, -3.4693200412, -3.4693191980, -80.6407412987, -39.2471162013, -3.4693200412, -39.2471265767, -80.6392910329
2589903104.0000000000, -39.1427302481, -3.4693638898, -3.4693638898, -3.4693655762, -80.3629042490, -39.1352955186, -3.4693655762, -39.1353029804, -80.3631444546
2590903040.0000000000, -39.0322692847, -3.4694085817, -3.4694085817, -3.4694102682, -80.0892995829, -39.0246865011, -3.4694102682, -39.0246929584, -80.0895691959
2591902976.0000000000, -38.9230562561, -3.4694541172, -3.4694532739, -3.4694541172, -79.8242247387, -38.9153231317, -3.4694549604, -38.9153340810, -79.8242366731
2592902912.0000000000, -38.8150592351, -3.4694996528, -3.4694996528, -3.4694996528, -79.5592471017, -38.8071870981, -3.4694996528, -38.8071898060, -79.5584045199
2593902848.0000000000, -38.7081508571, -3.4695451886, -3.4695443454, -3.4695460319, -79.2992833363, -38.7001177121, -3.4695477184, -38.7001212841, -79.2996748331
2594902784.0000000000, -38.6024361270, -3.4695907247, -3.4695907247, -3.4695924112, -79.0432423970, -38.5942523821, -3.4695924112, -38.5942594509, -79.0422277592
2595902720.0000000000, -38.4977835206, -3.4696379474, -3.4696387907, -3.4696396340, -78.7920552223, -38.4894680880, -3.4696379474, -38.4894689624, -78.7909957934
2596902656.0000000000, -38.3942581030, -3.4696868570, -3.4696868570, -3.4696868570, -78.5422693194, -38.3857885655, -3.4696868570, -38.3858032768, -78.5421230920
2597902592.0000000000, -38.2917737468, -3.4697332369, -3.4697323937, -3.4697332369, -78.2983448318, -38.2831387045, -3.4697349235, -38.2831472699, -78.2983689819
2598902528.0000000000, -38.1903231087, -3.4697821470, -3.4697821470, -3.4697804604, -78.0575316071, -38.1815242148, -3.4697796171, -38.1815377808, -78.0571444060
2599902464.0000000000, -38.0899560569, -3.4698293706, -3.4698293706, -3.4698310572, -77.8196435714, -38.0810175156, -3.4698310572, -38.0810233914, -77.8187388087
2600902400.0000000000, -37.9905314565, -3.4698799677, -3.4698799677, -3.4698799677, -77.5838664544, -37.9814062163, -3.4698799677, -37.9814245000, -77.5828403836
2601902336.0000000000, -37.8921276655, -3.4699297217, -3.4699297217, -3.4699305650, -77.3522056607, -37.8828572033, -3.4699297217, -37.8828670784, -77.3512230561
2602902272.0000000000, -37.7946933811, -3.4699811626, -3.4699811626, -3.4699803193, -77.1235652462, -37.7852617618, -3.4699803193, -37.7852756157, -77.1232633237
2603902208.0000000000, -37.6981669725, -3.4700317604, -3.4700309171, -3.4700326037, -76.8980507105, -37.6885692539, -3.4700326037, -37.6885862029, -76.8969654212
2604902144.0000000000, -37.6026002064, -3.4700823585, -3.4700823585, -3.4700823585, -76.6742513504, -37.5928459113, -3.4700832018, -37.5928634982, -76.6750918629
2605902080.0000000000, -37.5078826172, -3.4701338001, -3.4701329568, -3.4701346434, -76.4552276085, -37.4979644592, -3.4701346434, -37.4979715859, -76.4555812330
2606902016.0000000000, -37.4141754717, -3.4701877720, -3.4701869286, -3.4701869286, -76.2372829350, -37.4040807023, -3.4701869286, -37.4040869779, -76.2379034818
2607901952.0000000000, -37.3212433687, -3.4702392141, -3.4702392141, -3.4702392141, -76.0220851315, -37.3109916733, -3.4702400575, -37.3110002223, -76.0220758061
2608901888.0000000000, -37.2291823743, -3.4702923432, -3.4702923432, -3.4702923432, -75.8103412638, -37.2187681453, -3.4702923432, -37.2187827763, -75.8103766427
2609901824.0000000000, -37.1380131195, -3.4703454726, -3.4703463159, -3.4703454726, -75.6015138216, -37.1274186540, -3.4703454726, -37.1274323889, -75.6006722543
2610901760.0000000000, -37.0476327228, -3.4704011322, -3.4704011322, -3.4704028189, -75.3940808730, -37.0368832324, -3.4704019756, -37.0368915503, -75.3934404817
2611901696.0000000000, -36.9580881348, -3.4704551055, -3.4704551055, -3.4704567922, -75.1888266232, -36.9471466388, -3.4704567922, -36.9471511353, -75.1888470003
2612901632.0000000000, -36.8693382591, -3.4705107658, -3.4705107658, -3.4705124525, -74.9869039887, -36.8582467789, -3.4705107658, -36.8582445505, -74.9862176819
2613901568.0000000000, -36.7813882782, -3.4705672697, -3.4705681130, -3.4705689564, -74.7863445929, -36.7701008278, -3.4705689564, -36.7701089267, -74.7857192980
2614901504.0000000000, -36.6941853493, -3.4706229306, -3.4706246173, -3.4706237739, -74.5884105309, -36.6827323623, -3.4706254606, -36.6827411206, -74.5888296822
2615901440.0000000000, -36.6077297666, -3.4706777484, -3.4706777484, -3.4706794351, -74.3923225419, -36.5960931195, -3.4706785918, -36.5961112087, -74.3932604667
2616901376.0000000000, -36.5220554592, -3.4707367833, -3.4707367833, -3.4707367833, -74.1986098158, -36.5102454166, -3.4707367833, -36.5102475688, -74.1981037446
2617901312.0000000000, -36.4371139147, -3.4707932885, -3.4707932885, -3.4707958186, -74.0071907575, -36.4251305619, -3.4707941319, -36.4251334071, -74.0066294838
2618901248.0000000000, -36.3528440210, -3.4708514808, -3.4708514808, -3.4708531675, -73.8169872539, -36.3406571712, -3.4708531675, -36.3406705722, -73.8172191363
2619901184.0000000000, -36.2693546717, -3.4709096734, -3.4709105167, -3.4709113601, -73.6298889854, -36.2569928012, -3.4709096734, -36.2570067900, -73.6294512673
2620901120.0000000000, -36.1865149303, -3.4709695530, -3.4709695530, -3.4709703964, -73.4431696802, -36.1739691883, -3.4709712398, -36.1739782058, -73.4434326859
2621901056.0000000000, -36.1043881726, -3.4710294331, -3.4710294331, -3.4710302765, -73.2604080120, -36.0916690980, -3.4710285897, -36.0916890492, -73.2594317034
2622900992.0000000000, -36.0228948755, -3.4710893135, -3.4710893135, -3.4710893135, -73.0784009514, -36.0099793990, -3.4710876267, -36.0099841756, -73.0778608025
2623900928.0000000000, -35.9421172610, -3.4711500376, -3.4711500376, -3.4711491942, -72.8977905143, -35.9290179506, -3.4711500376, -35.9290199812, -72.8983747582
2624900864.0000000000, -35.8619633916, -3.4712090753, -3.4712107621, -3.4712090753, -72.7195992332, -35.8486778443, -3.4712090753, -35.8486879162, -72.7200491542
2625900800.0000000000, -35.7824528843, -3.4712714870, -3.4712714870, -3.4712723304, -72.5430252782, -35.7689693908, -3.4712731738, -35.7689820472, -72.5432508263
2626900736.0000000000, -35.7035808358, -3.4713330557, -3.4713322123, -3.4713322123, -72.3675996112, -35.6899150519, -3.4713338991, -35.6899249651, -72.3680210281
2627900672.0000000000, -35.6253273156, -3.4713963115, -3.4713954681, -3.4713963115, -72.1935925701, -35.6114460201, -3.4713979984, -35.6114578230, -72.1946466522
2628900608.0000000000, -35.5476768443, -3.4714587244, -3.4714595678, -3.4714604112, -72.0225765079, -35.5336230705, -3.4714604112, -35.5336256730, -72.0225061809
2629900544.0000000000, -35.4706434394, -3.4715236679, -3.4715236679, -3.4715245113, -71.8531966600, -35.4563765542, -3.4715245113, -35.4563836561, -71.8531812942
2630900480.0000000000, -35.3942053318, -3.4715869250, -3.4715860815, -3.4715860815, -71.6838185483, -35.3797407495, -3.4715860815, -35.3797369054, -71.6841380816
2631900416.0000000000, -35.3183451629, -3.4716518693, -3.4716518693, -3.4716535562, -71.5170164561, -35.3036858781, -3.4716527127, -35.3036896932, -71.5164414755
2632900352.0000000000, -35.2430820525, -3.4717159706, -3.4717159706, -3.4717168141, -71.3512170296, -35.2282158058, -3.4717176575, -35.2282277960, -71.3514289275
2633900288.0000000000, -35.1683654844, -3.4717809158, -3.4717809158, -3.4717826027, -71.1871614305, -35.1532941314, -3.4717817593, -35.1533010213, -71.1873475977
2634900224.0000000000, -35.0942036579, -3.4718492352, -3.4718492352, -3.4718492352, -71.0247757552, -35.0789370716, -3.4718483918, -35.0789395584, -71.0242573854
2635900160.0000000000, -35.0205809836, -3.4719141813, -3.4719141813, -3.4719150247, -70.8629479348, -35.0051053794, -3.4719158682, -35.0051127850, -70.8631525183
2636900096.0000000000, -34.9475405589, -3.4719799712, -3.4719799712, -3.4719808147, -70.7040479435, -34.9318497264, -3.4719808147, -34.9318595285, -70.7039849342
2637900032.0000000000, -34.8750334135, -3.4720491355, -3.4720491355, -3.4720499789, -70.5454126768, -34.8591322859, -3.4720491355, -34.8591426252, -70.5454173956
2638899968.0000000000, -34.8030119270, -3.4721166132, -3.4721166132, -3.4721174567, -70.3882333550, -34.7869156602, -3.4721166132, -34.7869253213, -70.3884145177
2639899904.0000000000, -34.7315552832, -3.4721849349, -3.4721849349, -3.4721849349, -70.2325742746, -34.7152312096, -3.4721857784, -34.7152503938, -70.2326200088
2640899840.0000000000, -34.6605656759, -3.4722532571, -3.4722524136, -3.4722524136, -70.0777004106, -34.6440391123, -3.4722532571, -34.6440486363, -70.0780291442
2641899776.0000000000, -34.5901415965, -3.4723232667, -3.4723232667, -3.4723232667, -69.9242471663, -34.5734123273, -3.4723232667, -34.5734146915, -69.9248331777
2642899712.0000000000, -34.5201906043, -3.4723932769, -3.4723932769, -3.4723924334, -69.7727294114, -34.5032245149, -3.4723932769, -34.5032444705, -69.7730070867
2643899648.0000000000, -34.4507010073, -3.4724624440, -3.4724632875, -3.4724641310, -69.6222837509, -34.4335387266, -3.4724632875, -34.4335480522, -69.6218369004
2644899584.0000000000, -34.3817164731, -3.4725324551, -3.4725332986, -3.4725324551, -69.4724165831, -34.3643294021, -3.4725341421, -34.3643270868, -69.4725800750
2645899520.0000000000, -34.3131872906, -3.4726058407, -3.4726058407, -3.4726058407, -69.3243386997, -34.2955865825, -3.4726066842, -34.2955992296, -69.3235887763
2646899456.0000000000, -34.2451714404, -3.4726766963, -3.4726766963, -3.4726766963, -69.1770487316, -34.2273553467, -3.4726766963, -34.2273484952, -69.1769711295
2647899392.0000000000, -34.1776082648, -3.4727483960, -3.4727483960, -3.4727483960, -69.0310907969, -34.1595672265, -3.4727483960, -34.1595683607, -69.0314546531
2648899328.0000000000, -34.1104962484, -3.4728226267, -3.4728226267, -3.4728226267, -68.8861909849, -34.0922242708, -3.4728226267, -34.0922242708, -68.8862789261
2649899264.0000000000, -34.0438417238, -3.4728951710, -3.4728951710, -3.4728968580, -68.7428035146, -34.0253340288, -3.4728960145, -34.0253396242, -68.7420289748
2650899200.0000000000, -33.9776285416, -3.4729677157, -3.4729685593, -3.4729694028, -68.5997781114, -33.9588915809, -3.4729702464, -33.9589004743, -68.5998402627
2651899136.0000000000, -33.9118697054, -3.4730427917, -3.4730427917, -3.4730436352, -68.4581632988, -33.8929263333, -3.4730419481, -33.8929208115, -68.4580276147
2652899072.0000000000, -33.8465415675, -3.4731178682, -3.4731178682, -3.4731203989, -68.3177965713, -33.8273527825, -3.4731187117, -33.8273538797, -68.3174707239
2653899008.0000000000, -33.7816155949, -3.4731929453, -3.4731921017, -3.4731946324, -68.1781938750, -33.7622042411, -3.4731937888, -33.7622096912, -68.1778619049
2654898944.0000000000, -33.7171431664, -3.4732688665, -3.4732680229, -3.4732680229, -68.0395477975, -33.6974990469, -3.4732688665, -33.6975044619, -68.0398132925
2655898880.0000000000, -33.6530761987, -3.4733439447, -3.4733431011, -3.4733447882, -67.9024219939, -33.6331883178, -3.4733439447, -33.6331990783, -67.9023857661
2656898816.0000000000, -33.5894320760, -3.4734207106, -3.4734207106, -3.4734223978, -67.7656245918, -33.5693099182, -3.4734215542, -33.5693131257, -67.7655173853
2657898752.0000000000, -33.5261893857, -3.4734974771, -3.4734974771, -3.4734974771, -67.6302401726, -33.5058401622, -3.4734974771, -33.5058560986, -67.6302542747
2658898688.0000000000, -33.4633536683, -3.4735734007, -3.4735734007, -3.4735734007, -67.4953463355, -33.4427559273, -3.4735742443, -33.4427559273, -67.4958124352
2659898624.0000000000, -33.4009008574, -3.4736526992, -3.4736526992, -3.4736518556, -67.3617948891, -33.3800787017, -3.4736552300, -33.3800891932, -67.3619763034
2660898560.0000000000, -33.3388440210, -3.4737303111, -3.4737303111, -3.4737319983, -67.2291858287, -33.3177699785, -3.4737319983, -33.3177751917, -67.2293909812
2661898496.0000000000, -33.2771802999, -3.4738087672, -3.4738087672, -3.4738096109, -67.0978032350, -33.2558719590, -3.4738087672, -33.2558688504, -67.0981088589
2662898432.0000000000, -33.2159264853, -3.4738889112, -3.4738889112, -3.4738905985, -66.9668894866, -33.1943681083, -3.4738905985, -33.1943619292, -66.9672938868
2663898368.0000000000, -33.1550066100, -3.4739690559, -3.4739690559, -3.4739707432, -66.8370886796, -33.1332023466, -3.4739707432, -33.1332013231, -66.8370533213
2664898304.0000000000, -33.0945025138, -3.4740492012, -3.4740475139, -3.4740492012, -66.7083613848, -33.0724521835, -3.4740483575, -33.0724542183, -66.7083861865
2665898240.0000000000, -33.0343308733, -3.4741293471, -3.4741293471, -3.4741310344, -66.5801237662, -33.0120324465, -3.4741293471, -33.0120334578, -66.5797283758
2666898176.0000000000, -32.9745634590, -3.4742103373, -3.4742120246, -3.4742120246, -66.4527308107, -32.9520097491, -3.4742120246, -32.9520097491, -66.4522177615
2667898112.0000000000, -32.9151391200, -3.4742930155, -3.4742921719, -3.4742955465, -66.3265354011, -32.8923351834, -3.4742955465, -32.8923401795, -66.3263028675
2668898048.0000000000, -32.8560389402, -3.4743748508, -3.4743740071, -3.4743748508, -66.2004187291, -32.8329719001, -3.4743756944, -32.8329818330, -66.2008107531
2669897984.0000000000, -32.7973245930, -3.4744583740, -3.4744592177, -3.4744592177, -66.0762737780, -32.7740162103, -3.4744592177, -32.7740102855, -66.0761021787
2670897920.0000000000, -32.7389372279, -3.4745435853, -3.4745427416, -3.4745444290, -65.9522202122, -32.7153717027, -3.4745444290, -32.7153707210, -65.9520669102
2671897856.0000000000, -32.6809142292, -3.4746254226, -3.4746254226, -3.4746262662, -65.8290027739, -32.6570866764, -3.4746254226, -32.6570983881, -65.8287571306
2672897792.0000000000, -32.6232493004, -3.4747089479, -3.4747097916, -3.4747089479, -65.7067690424, -32.5991607444, -3.4747097916, -32.5991636554, -65.7067856631
2673897728.0000000000, -32.5658888782, -3.4747950050, -3.4747950050, -3.4747966924, -65.5848422750, -32.5415317610, -3.4747966924, -32.5415394792, -65.5847913754
2674897664.0000000000, -32.5088709881, -3.4748793755, -3.4748802192, -3.4748819066, -65.4639916508, -32.4842588855, -3.4748802192, -32.4842656003, -65.4640565391
2675897600.0000000000, -32.4521581922, -3.4749645903, -3.4749637466, -3.4749654340, -65.3439044649, -32.4272892697, -3.4749654340, -32.4272902235, -65.3441200491
2676897536.0000000000, -32.3958146593, -3.4750523371, -3.4750523371, -3.4750523371, -65.2249928107, -32.3706803068, -3.4750531808, -32.3706784100, -65.2248827308
2677897472.0000000000, -32.3397641162, -3.4751392409, -3.4751392409, -3.4751392409, -65.1062388438, -32.3143654779, -3.4751400846, -32.3143645348, -65.1065198001
2678897408.0000000000, -32.2840175269, -3.4752261455, -3.4752244580, -3.4752253017, -64.9882629326, -32.2583435019, -3.4752261455, -32.2583538180, -64.9886109769
2679897344.0000000000, -32.2286117752, -3.4753130508, -3.4753122071, -3.4753138945, -64.8714715283, -32.2026653335, -3.4753138945, -32.2026681314, -64.8717773082
2680897280.0000000000, -32.1735103826, -3.4754024881, -3.4754016444, -3.4754033319, -64.7553521191, -32.1472852531, -3.4754024881, -32.1472926729, -64.7549335183
2681897216.0000000000, -32.1187257405, -3.4754902387, -3.4754902387, -3.4754902387, -64.6393137435, -32.0922396957, -3.4754893950, -32.0922452299, -64.6393398849
2682897152.0000000000, -32.0642405193, -3.4755788339, -3.4755779901, -3.4755779901, -64.5241678413, -32.0374688787, -3.4755779901, -32.0374817215, -64.5242195256
2683897088.0000000000, -32.0100359168, -3.4756682736, -3.4756682736, -3.4756691174, -64.4099976597, -31.9829900262, -3.4756691174, -31.9829945880, -64.4098684571
2684897024.0000000000, -31.9561544818, -3.4757577141, -3.4757577141, -3.4757585579, -64.2963497712, -31.9288372132, -3.4757585579, -31.9288408430, -64.2962537837
2685896960.0000000000, -31.9025446166, -3.4758479992, -3.4758496868, -3.4758479992, -64.1832489301, -31.8749489977, -3.4758488430, -31.8749499002, -64.1833374166
2686896896.0000000000, -31.8492386259, -3.4759391289, -3.4759399727, -3.4759391289, -64.0712817242, -31.8213612907, -3.4759399727, -31.8213657794, -64.0712471473
2687896832.0000000000, -31.7962251323, -3.4760302595, -3.4760302595, -3.4760311033, -63.9596247800, -31.7680815419, -3.4760311033, -31.7680806490, -63.9593330968
2688896768.0000000000, -31.7434867466, -3.4761230785, -3.4761230785, -3.4761230785, -63.8485493250, -31.7150486331, -3.4761230785, -31.7150486331, -63.8485617470
2689896704.0000000000, -31.6910516191, -3.4762150545, -3.4762150545, -3.4762167422, -63.7381514768, -31.6623158121, -3.4762158983, -31.6623325998, -63.7380941443
2690896640.0000000000, -31.6388485723, -3.4763078752, -3.4763078752, -3.4763078752, -63.6284473735, -31.6098429082, -3.4763095629, -31.6098508187, -63.6286336987
2691896576.0000000000, -31.5869525806, -3.4764006968, -3.4764006968, -3.4764015406, -63.5192946580, -31.5576544007, -3.4764015406, -31.5576640187, -63.5191584366
2692896512.0000000000, -31.5353602875, -3.4764960508, -3.4764960508, -3.4764960508, -63.4105080344, -31.5057768562, -3.4764968946, -31.5057812054, -63.4108072596
2693896448.0000000000, -31.4839963513, -3.4765888741, -3.4765888741, -3.4765914057, -63.3029797033, -31.4541307062, -3.4765914057, -31.4541315716, -63.3027934670
2694896384.0000000000, -31.4329138905, -3.4766842299, -3.4766842299, -3.4766833860, -63.1957212167, -31.4027473361, -3.4766833860, -31.4027507798, -63.1955414926
2695896320.0000000000, -31.3820833135, -3.4767795865, -3.4767804304, -3.4767812743, -63.0889952205, -31.3516180765, -3.4767812743, -31.3516197896, -63.0890918055
2696896256.0000000000, -31.3315277562, -3.4768732564, -3.4768732564, -3.4768741002, -62.9827184232, -31.3007676559, -3.4768749441, -31.3007753256, -62.9826633636
2697896192.0000000000, -31.2812282012, -3.4769703026, -3.4769711465, -3.4769686148, -62.8772498716, -31.2501770478, -3.4769703026, -31.2501761999, -62.8772580126
2698896128.0000000000, -31.2312006958, -3.4770673498, -3.4770673498, -3.4770656620, -62.7722437816, -31.1998529038, -3.4770673498, -31.1998621837, -62.7723429324
2699896064.0000000000, -31.1814020104, -3.4771635540, -3.4771643979, -3.4771635540, -62.6678781184, -31.1497480069, -3.4771643979, -31.1497538828, -62.6678529750
2700896000.0000000000, -31.1318500875, -3.4772606031, -3.4772606031, -3.4772614470, -62.5639652906, -31.0998962499, -3.4772622909, -31.0999012614, -62.5640751430
2701895936.0000000000, -31.0825791806, -3.4773584970, -3.4773584970, -3.4773593409, -62.4607301026, -31.0503241937, -3.4773601848, -31.0503208693, -62.4606243830
2702895872.0000000000, -31.0335473571, -3.4774580797, -3.4774580797, -3.4774580797, -62.3582114762, -31.0009859134, -3.4774597676, -31.0009950107, -62.3581603445
2703895808.0000000000, -30.9847407364, -3.4775568195, -3.4775568195, -3.4775568195, -62.2560363775, -30.9518832814, -3.4775576635, -30.9518841043, -62.2561929230
2704895744.0000000000, -30.9362007483, -3.4776564042, -3.4776564042, -3.4776564042, -62.1542725171, -30.9030271302, -3.4776572482, -30.9030287681, -62.1542864984
2705895680.0000000000, -30.8878903292, -3.4777568339, -3.4777568339, -3.4777568339, -62.0532570022, -30.8544093263, -3.4777585218, -30.8544150312, -62.0532604624
2706895616.0000000000, -30.8398048539, -3.4778572645, -3.4778572645, -3.4778572645, -61.9527880957, -30.8060137715, -3.4778572645, -30.8060153936, -61.9525106259
2707895552.0000000000, -30.7919600228, -3.4779585402, -3.4779585402, -3.4779585402, -61.8526153703, -30.7578617951, -3.4779576962, -30.7578609880, -61.8524096240
2708895488.0000000000, -30.7443655846, -3.4780572849, -3.4780589729, -3.4780589729, -61.7529973908, -30.7099453892, -3.4780589729, -30.7099510122, -61.7531115580
2709895424.0000000000, -30.6970006082, -3.4781610945, -3.4781610945, -3.4781627825, -61.6543176736, -30.6622606848, -3.4781619385, -30.6622670806, -61.6544152035
2710895360.0000000000, -30.6498485385, -3.4782623732, -3.4782632172, -3.4782640612, -61.5555541481, -30.6147975107, -3.4782649052, -30.6148014892, -61.5555892648
2711895296.0000000000, -30.6029264997, -3.4783653410, -3.4783653410, -3.4783670290, -61.4574152908, -30.5675617159, -3.4783661850, -30.5675648837, -61.4575685139
2712895232.0000000000, -30.5562299291, -3.4784691538, -3.4784699978, -3.4784699978, -61.3599665462, -30.5205456299, -3.4784699978, -30.5205511475, -61.3599396427
2713895168.0000000000, -30.5097378044, -3.4785746557, -3.4785729677, -3.4785729677, -61.2627900317, -30.4737385774, -3.4785738117, -30.4737409311, -61.2629125920
2714895104.0000000000, -30.4634921812, -3.4786776267, -3.4786784707, -3.4786767826, -61.1663914912, -30.4271620891, -3.4786776267, -30.4271659936, -61.1662299993
2715895040.0000000000, -30.4174742623, -3.4787814427, -3.4787822868, -3.4787805987, -61.0703519455, -30.3808194099, -3.4787822868, -30.3808248509, -61.0702975837
2716894976.0000000000, -30.3716415117, -3.4788877920, -3.4788869480, -3.4788877920, -60.9746326539, -30.3346634250, -3.4788877920, -30.3346611038, -60.9747848681
2717894912.0000000000, -30.3260495618, -3.4789941424, -3.4789941424, -3.4789949865, -60.8795255054, -30.2887487653, -3.4789941424, -30.2887472250, -60.8793029392
2718894848.0000000000, -30.2806676097, -3.4790988058, -3.4790988058, -3.4791004939, -60.7849628336, -30.2430401249, -3.4791004939, -30.2430454914, -60.7849780737
2719894784.0000000000, -30.2354837849, -3.4792068466, -3.4792068466, -3.4792076907, -60.6905593090, -30.1975127511, -3.4792085347, -30.1975196196, -60.6906196969
2720894720.0000000000, -30.1905070132, -3.4793132004, -3.4793123563, -3.4793132004, -60.5968053415, -30.1522129847, -3.4793140445, -30.1522221013, -60.5969878071
2721894656.0000000000, -30.1457430155, -3.4794195553, -3.4794203994, -3.4794203994, -60.5036376993, -30.1071152312, -3.4794203994, -30.1071205253, -60.5037443849
2722894592.0000000000, -30.1011807743, -3.4795275996, -3.4795275996, -3.4795292878, -60.4105852721, -30.0622237102, -3.4795275996, -30.0622274748, -60.4105588480
2723894528.0000000000, -30.0568154792, -3.4796356450, -3.4796364891, -3.4796348009, -60.3183713497, -30.0175080785, -3.4796356450, -30.0175148245, -60.3183888042
2724894464.0000000000, -30.0126753614, -3.4797453798, -3.4797453798, -3.4797479122, -60.2263293381, -29.9730467266, -3.4797470681, -29.9730549351, -60.2261727277
2725894400.0000000000, -29.9687113210, -3.4798551159, -3.4798551159, -3.4798551159, -60.1348544866, -29.9287435487, -3.4798551159, -29.9287420628, -60.1346060024
2726894336.0000000000, -29.9249426892, -3.4799640090, -3.4799648531, -3.4799648531, -60.0435720004, -29.8846306049, -3.4799656972, -29.8846276463, -60.0434861507
2727894272.0000000000, -29.8813951084, -3.4800762798, -3.4800754357, -3.4800745916, -59.9528515899, -29.8407401224, -3.4800754357, -29.8407445409, -59.9530273503
2728894208.0000000000, -29.8380230928, -3.4801868637, -3.4801868637, -3.4801868637, -59.8625734242, -29.7970223724, -3.4801868637, -29.7970282380, -59.8623288350
2729894144.0000000000, -29.7948537724, -3.4802982929, -3.4802982929, -3.4802991370, -59.7726328623, -29.7534963749, -3.4802991370, -29.7535007551, -59.7725998075
2730894080.0000000000, -29.7518612514, -3.4804088792, -3.4804088792, -3.4804097233, -59.6831045351, -29.7101575543, -3.4804088792, -29.7101619155, -59.6831846160
2731894016.0000000000, -29.7090694913, -3.4805211550, -3.4805203108, -3.4805211550, -59.5942245154, -29.6670267372, -3.4805211550, -29.6670296321, -59.5941207912
2732893952.0000000000, -29.6664636831, -3.4806359647, -3.4806359647, -3.4806359647, -59.5054319658, -29.6240580878, -3.4806359647, -29.6240588084, -59.5055115304
2733893888.0000000000, -29.6240328655, -3.4807490873, -3.4807490873, -3.4807499316, -59.4172551859, -29.5812854777, -3.4807490873, -29.5812840426, -59.4171922707
2734893824.0000000000, -29.5818172048, -3.4808605228, -3.4808605228, -3.4808605228, -59.3294450639, -29.5387179028, -3.4808613670, -29.5387229044, -59.3293677662
2735893760.0000000000, -29.5397461404, -3.4809761807, -3.4809753364, -3.4809761807, -59.2419569539, -29.4962916280, -3.4809770249, -29.4962944740, -59.2417427555
2736893696.0000000000, -29.4978733917, -3.4810893071, -3.4810893071, -3.4810901514, -59.1549583077, -29.4540573447, -3.4810893071, -29.4540566362, -59.1549099690
2737893632.0000000000, -29.4561787881, -3.4812032791, -3.4812041234, -3.4812024349, -59.0681332362, -29.4120098567, -3.4812041234, -29.4120147953, -59.0680895941
2738893568.0000000000, -29.4146671868, -3.4813206294, -3.4813206294, -3.4813206294, -58.9821310471, -29.3701426432, -3.4813206294, -29.3701412381, -58.9820988079
