Freq(Hz),S11(Phase)_milled,S11(Phase)_z0lver
1886000000,129.3735,113.3891155
1887000000,129.76457,113.3517455
1888000000,132.11435,113.314395
1889000000,131.05792,113.2769959
1890000000,131.63504,113.239626
1891000000,133.93512,113.2022658
1892000000,133.85457,113.1648861
1893000000,134.68542,113.1274967
1894000000,135.60388,113.0901171
1895000000,136.34482,113.0527277
1896000000,137.03598,113.0153675
1897000000,137.27975,112.9779684
1898000000,136.50923,112.9405693
1899000000,138.26483,112.9032383
1900000000,138.97964,112.8657809
1901000000,139.81082,112.8284304
1902000000,140.82858,112.7910022
1903000000,141.01999,112.7536031
1904000000,142.29979,112.7162234
1905000000,142.66281,112.6788438
1906000000,142.80589,112.641435
1907000000,143.82991,112.6040359
1908000000,143.19922,112.5666368
1909000000,145.05983,112.5292183
1910000000,145.11809,112.4918484
1911000000,147.02162,112.4544007
1912000000,147.2975,112.4170016
1913000000,146.73956,112.3795929
1914000000,147.51967,112.3422035
1915000000,148.78537,112.3048044
1916000000,149.72087,112.2673665
1917000000,149.85855,112.229948
1918000000,149.76903,112.1925392
1919000000,151.43004,112.1551207
1920000000,152.49612,112.1177022
1921000000,152.03709,112.0802934
1922000000,151.75606,112.0428943
1923000000,153.76842,112.0054563
1924000000,154.45235,111.967999
1925000000,154.24977,111.9305902
1926000000,153.85896,111.8931522
1927000000,155.28297,111.855724
1928000000,156.25372,111.8182667
1929000000,157.73044,111.7808773
1930000000,157.98607,111.7434394
1931000000,158.44952,111.705982
1932000000,158.79922,111.6685829
1933000000,158.53148,111.6311353
1934000000,160.00487,111.5936973
1935000000,159.61778,111.5562497
1936000000,160.23633,111.5188312
1937000000,161.36452,111.4813738
1938000000,161.89203,111.4439456
1939000000,161.89732,111.4065076
1940000000,162.44119,111.3690503
1941000000,162.10399,111.3315832
1942000000,163.34468,111.2941453
1943000000,164.08563,111.2566976
1944000000,164.18265,111.2192791
1945000000,163.87466,111.1818023
1946000000,165.18889,111.1443352
1947000000,165.3037,111.1068876
1948000000,165.78499,111.0694496
1949000000,165.94946,111.0319826
1950000000,166.5648,110.9945058
1951000000,166.13586,110.9570484
1952000000,167.48297,110.9196105
1953000000,166.6154,110.8821531
1954000000,168.37369,110.844686
1955000000,168.21371,110.8071995
1956000000,169.49158,110.7697519
1957000000,168.4313,110.7322945
1958000000,168.94356,110.6948371
1959000000,169.75316,110.6573604
1960000000,169.99001,110.6198836
1961000000,170.81361,110.5824068
1962000000,170.05066,110.54493
1963000000,170.52867,110.5074726
1964000000,170.50169,110.4699958
1965000000,170.72275,110.4324996
1966000000,171.98103,110.3950422
1967000000,171.67572,110.3575752
1968000000,171.88182,110.3200984
1969000000,172.73581,110.2826021
1970000000,172.71504,110.2451448
1971000000,172.31596,110.2076388
1972000000,173.06503,110.1701718
1973000000,173.62123,110.1326367
1974000000,172.95877,110.0951793
1975000000,173.98143,110.0577025
1976000000,173.7525,110.0201869
1977000000,174.04959,109.9827101
1978000000,175.0697,109.9452139
1979000000,174.39178,109.9077371
1980000000,175.73732,109.8702409
1981000000,175.67667,109.8327252
1982000000,175.65152,109.7952581
1983000000,176.31686,109.7577425
1984000000,176.5954,109.7202851
1985000000,176.62004,109.6827597
1986000000,175.76547,109.645283
1987000000,176.84418,109.607777
1988000000,176.88802,109.5702808
1989000000,176.91409,109.5327749
1990000000,177.36438,109.4952495
1991000000,177.2122,109.4577533
1992000000,177.25755,109.4202765
1993000000,178.21838,109.3827608
1994000000,178.0873,109.3452646
1995000000,177.78252,109.3077684
1996000000,178.40388,109.2702527
1997000000,177.98756,109.2327468
1998000000,178.20152,109.1952215
1999000000,178.50987,109.1577155
2000000000,178.83839,109.1201999
2001000000,179.16879,109.0826939
2002000000,179.15169,109.045188
2003000000,179.11455,109.0076723
2004000000,180.13985,108.9701567
2005000000,180.28036,108.9326508
2006000000,179.70898,108.8951157
2007000000,179.87193,108.8575709
2008000000,180.40839,108.8201038
2009000000,180.07803,108.7825882
2010000000,179.80444,108.7450531
2011000000,180.49345,108.7075472
2012000000,180.64822,108.6700218
2013000000,181.0345,108.6324964
2014000000,180.81332,108.5949905
2015000000,180.78758,108.5574263
2016000000,180.80231,108.5199398
2017000000,181.10216,108.4824241
2018000000,180.97604,108.444889
2019000000,180.75594,108.4073443
2020000000,181.15213,108.3698189
2021000000,181.7086,108.3323227
2022000000,180.93547,108.2947779
2023000000,181.73076,108.2572234
2024000000,182.05914,108.2197077
2025000000,181.24431,108.1821921
2026000000,182.26627,108.1446279
2027000000,181.8188,108.1071025
2028000000,182.27348,108.0695868
2029000000,181.91362,108.0320323
2030000000,182.24084,107.9944876
2031000000,182.41055,107.9569816
2032000000,182.79106,107.9194465
2033000000,182.68396,107.8819115
2034000000,183.22881,107.8443861
2035000000,181.97173,107.8068413
2036000000,182.78285,107.7693159
2037000000,182.47508,107.7318003
2038000000,182.42337,107.6942458
2039000000,183.57661,107.656701
2040000000,183.44939,107.6191756
2041000000,183.63223,107.5816017
2042000000,183.56726,107.5440569
2043000000,183.88171,107.5065316
2044000000,183.7233,107.4689868
2045000000,183.38316,107.4314711
2046000000,183.81184,107.393936
2047000000,183.56714,107.356401
2048000000,183.87424,107.3188367
2049000000,183.75003,107.2812919
2050000000,183.03471,107.2437277
2051000000,184.00513,107.2062024
2052000000,183.77206,107.1686479
2053000000,183.69107,107.1310934
2054000000,183.92422,107.093568
2055000000,183.93195,107.0560038
2056000000,183.97931,107.0184396
2057000000,183.34206,106.9809142
2058000000,183.43202,106.9433694
2059000000,183.74187,106.9058246
2060000000,183.42104,106.8682895
2061000000,184.24495,106.8307253
2062000000,184.25102,106.7931514
2063000000,184.52884,106.7556552
2064000000,184.20439,106.7181007
2065000000,183.76591,106.6805364
2066000000,184.28889,106.6430111
2067000000,184.37379,106.6054371
2068000000,184.03435,106.5678923
2069000000,184.38252,106.5303378
2070000000,184.03127,106.4928028
2071000000,184.30368,106.4552385
2072000000,184.18852,106.4177035
2073000000,184.0094,106.380149
2074000000,184.58121,106.342575
2075000000,184.2435,106.3050691
2076000000,184.27014,106.267466
2077000000,184.16013,106.2298921
2078000000,184.63326,106.1923764
2079000000,184.34059,106.1548025
2080000000,184.00731,106.1172869
2081000000,184.51599,106.0797324
2082000000,184.45976,106.0421681
2083000000,184.3868,106.0046428
2084000000,184.07007,105.9670883
2085000000,184.20654,105.9295143
2086000000,184.03551,105.8919695
2087000000,183.84828,105.8544053
2088000000,184.52885,105.8168702
2089000000,184.36702,105.7793255
2090000000,184.48799,105.7417807
2091000000,184.05055,105.7042164
2092000000,184.68341,105.6666814
2093000000,184.20399,105.6291074
2094000000,184.81688,105.5916015
2095000000,184.3075,105.5539693
2096000000,184.9819,105.5164828
2097000000,184.58476,105.4789186
2098000000,184.43561,105.4413349
2099000000,184.47423,105.4038095
2100000000,183.90642,105.366255
2101000000,184.222,105.3287588
2102000000,184.54596,105.2911752
2103000000,184.19785,105.2536012
2104000000,184.14037,105.216037
2105000000,184.44106,105.1785311
2106000000,184.59221,105.1409572
2107000000,184.59529,105.1034124
2108000000,184.0677,105.0658676
2109000000,184.80754,105.0283131
2110000000,184.08205,104.9907974
2111000000,184.05956,104.9532235
2112000000,184.22029,104.9156787
2113000000,183.95161,104.8781533
2114000000,184.40121,104.840628
2115000000,183.93575,104.8030346
2116000000,184.19475,104.7655578
2117000000,183.80713,104.7279839
2118000000,184.09779,104.6904488
2119000000,184.04317,104.6528652
2120000000,183.86964,104.6153398
2121000000,183.42657,104.5778144
2122000000,183.45056,104.5402696
2123000000,183.5795,104.5027443
2124000000,184.03082,104.4651898
2125000000,183.35542,104.4276644
2126000000,183.67514,104.3901293
2127000000,183.8098,104.3525554
2128000000,183.24361,104.3150398
2129000000,183.11304,104.2775241
2130000000,183.59686,104.2399599
2131000000,183.25244,104.2024151
2132000000,183.35579,104.1648703
2133000000,183.16061,104.1273449
2134000000,183.36221,104.0898196
2135000000,183.38393,104.0522845
2136000000,183.45827,104.01473
2137000000,183.26476,103.9772338
2138000000,182.7052,103.9396696
2139000000,182.86067,103.9021539
2140000000,182.8905,103.8646674
2141000000,183.09636,103.8271323
2142000000,183.10912,103.7895972
2143000000,183.06055,103.7520719
2144000000,183.33286,103.7145562
2145000000,183.2655,103.6770503
2146000000,182.84756,103.6395152
2147000000,182.91939,103.6019996
2148000000,182.93385,103.5645034
2149000000,182.5255,103.5269488
2150000000,183.05632,103.4894138
2151000000,182.6852,103.4518981
2152000000,182.8215,103.4144602
2153000000,182.56067,103.3769348
2154000000,182.33871,103.3393803
2155000000,182.04913,103.3019424
2156000000,182.58423,103.264417
2157000000,182.73553,103.2268528
2158000000,182.18745,103.1893663
2159000000,182.53528,103.1518701
2160000000,181.75514,103.1143544
2161000000,182.13129,103.0768485
2162000000,181.96092,103.0393426
2163000000,182.15733,103.0018658
2164000000,181.78145,102.9643404
2165000000,182.07407,102.9268345
2166000000,182.04568,102.8893577
2167000000,181.60764,102.8519003
2168000000,181.82124,102.8144041
2169000000,182.24782,102.7769079
2170000000,181.86542,102.7393728
2171000000,181.98502,102.7019543
2172000000,181.66882,102.6644581
2173000000,181.35141,102.6269813
2174000000,181.40112,102.5895336
2175000000,181.52495,102.5520083
2176000000,181.28992,102.5145315
2177000000,181.48236,102.4771032
2178000000,181.11099,102.4395973
2179000000,181.39285,102.4021205
2180000000,180.91469,102.3646631
2181000000,181.41347,102.3271669
2182000000,181.30684,102.289729
2183000000,180.948,102.2523105
2184000000,181.09021,102.2148434
2185000000,180.72369,102.177386
2186000000,181.09317,102.1399092
2187000000,180.52594,102.1024519
2188000000,180.73619,102.0649751
2189000000,180.5502,102.0275372
2190000000,180.59406,101.9900604
2191000000,180.71516,101.9526516
2192000000,180.58748,101.9152136
2193000000,180.27571,101.8778048
2194000000,180.19026,101.8403378
2195000000,180.23671,101.8028998
2196000000,180.00562,101.7654813
2197000000,179.83177,101.7280628
2198000000,180.30608,101.6906346
2199000000,179.74161,101.6531772
2200000000,180.09462,101.6158073
2201000000,179.7968,101.5783888
2202000000,179.84142,101.5409314
2203000000,179.63284,101.5035615
2204000000,179.14775,101.4661235
2205000000,179.42915,101.4287633
2206000000,179.82281,101.3913351
2207000000,179.36395,101.3539457
2208000000,179.44728,101.3165661
2209000000,179.47575,101.2791864
2210000000,179.36449,101.2417679
2211000000,179.58978,101.2043494
2212000000,178.64902,101.1670086
2213000000,179.67287,101.1296484
2214000000,179.06688,101.092259
2215000000,179.19147,101.0548794
2216000000,178.94798,101.0175191
2217000000,178.95424,100.9801103
2218000000,178.85681,100.9428084
2219000000,178.86005,100.9053607
2220000000,178.51439,100.8680685
2221000000,178.69608,100.8307569
2222000000,178.83621,100.7933286
2223000000,178.65852,100.7559976
2224000000,178.46713,100.7186956
2225000000,178.17191,100.6813257
2226000000,178.42757,100.6440237
2227000000,177.76593,100.606751
2228000000,177.92157,100.5694004
2229000000,178.06747,100.5320208
2230000000,177.91902,100.4947577
2231000000,177.79117,100.4574169
2232000000,177.65175,100.4201053
2233000000,177.48564,100.382813
2234000000,177.86823,100.3455014
2235000000,177.84912,100.3082286
2236000000,177.62306,100.2709461
2237000000,177.68344,100.2336927
2238000000,177.59319,100.1964199
2239000000,177.30075,100.1591471
2240000000,177.15198,100.1219229
2241000000,177.1783,100.0846306
2242000000,177.16431,100.0474064
2243000000,176.85522,100.0101628
2244000000,177.25754,99.97286083
2245000000,176.71758,99.93560746
2246000000,176.84602,99.8983638
2247000000,176.73206,99.86112014
2248000000,176.6077,99.82393477
2249000000,176.30524,99.78669112
2250000000,176.80907,99.7494766
2251000000,176.31644,99.71228152
2252000000,176.26157,99.67505729
2253000000,176.1797,99.63783306
2254000000,176.1765,99.60064769
2255000000,176.21687,99.56353032
2256000000,176.18971,99.52635466
2257000000,175.80186,99.48913044
2258000000,175.29018,99.45200335
2259000000,176.06346,99.41485683
2260000000,175.51511,99.37766175
2261000000,175.642,99.3405638
2262000000,175.63823,99.30341729
2263000000,175.62482,99.26627077
2264000000,175.38673,99.22920197
2265000000,175.20554,99.19210403
2266000000,175.30215,99.15497694
2267000000,175.3804,99.11787899
2268000000,175.35786,99.08072277
2269000000,175.35905,99.04370253
2270000000,174.70908,99.00662402
2271000000,175.03482,98.96950664
2272000000,174.71069,98.93246698
2273000000,174.49399,98.89537875
2274000000,174.92229,98.85840709
2275000000,175.01169,98.82137714
2276000000,174.5979,98.78430834
2277000000,174.01295,98.74726868
2278000000,174.29182,98.71025816
2279000000,174.511,98.67329621
2280000000,174.36362,98.63624684
2281000000,173.96777,98.59926546
2282000000,174.06047,98.56228409
2283000000,173.83966,98.52537071
2284000000,173.77029,98.48836019
2285000000,173.71017,98.45138853
2286000000,173.37569,98.41449458
2287000000,173.86295,98.37756177
2288000000,173.81859,98.34065811
2289000000,173.41013,98.30382244
2290000000,173.67859,98.26685078
2291000000,173.25447,98.22996654
2292000000,173.45081,98.19316974
2293000000,173.03001,98.1562175
2294000000,173.0136,98.11937212
2295000000,172.97447,98.08248789
2296000000,172.748,98.04572993
2297000000,173.00169,98.0089137
2298000000,172.72462,97.9720586
2299000000,172.71118,97.93530065
2300000000,172.69273,97.8985427
2301000000,172.50679,97.86185274
2302000000,172.37253,97.82500736
2303000000,172.44351,97.78831741
2304000000,172.71265,97.75154974
2305000000,172.19597,97.7148695
2306000000,172.05241,97.67820869
2307000000,172.03601,97.6414313
2308000000,172.0399,97.60477049
2309000000,171.44614,97.56806111
2310000000,172.15929,97.53142944
2311000000,171.44476,97.49482691
2312000000,171.43423,97.45822438
2313000000,171.30363,97.42157328
2314000000,171.17314,97.38500961
2315000000,171.30739,97.34845565
2316000000,171.36842,97.31191141
2317000000,171.605,97.27540602
2318000000,171.05661,97.23884235
2319000000,171.06844,97.20232725
2320000000,170.75832,97.165783
2321000000,170.88504,97.12937475
2322000000,170.65321,97.09297622
2323000000,170.84927,97.05640283
2324000000,170.65846,97.02012087
2325000000,170.7993,96.98371262
2326000000,170.64813,96.94726552
2327000000,170.13457,96.91102241
2328000000,170.71211,96.87468216
2329000000,170.24411,96.83823506
2330000000,170.17969,96.80202109
2331000000,170.06638,96.76577798
2332000000,170.07396,96.72944745
2333000000,169.72501,96.69322377
2334000000,169.80814,96.6570778
2335000000,169.59113,96.62086383
2336000000,169.48981,96.58464015
2337000000,169.70738,96.54849418
2338000000,169.80481,96.51238707
2339000000,168.98094,96.47636738
2340000000,169.02106,96.44019227
2341000000,169.66946,96.40413373
2342000000,169.19003,96.36810433
2343000000,168.95459,96.3321915
2344000000,168.72362,96.29625924
2345000000,169.32414,96.26021042
2346000000,168.88342,96.22440444
2347000000,168.54459,96.18851104
2348000000,168.54678,96.15265649
2349000000,168.62498,96.1168408
2350000000,168.38916,96.08105425
2351000000,168.46568,96.0452677
2352000000,168.22617,96.00956858
2353000000,168.35323,95.97392774
2354000000,168.06905,95.93815091
2355000000,167.99052,95.90244207
2356000000,167.65244,95.86697609
2357000000,168.05507,95.83150039
2358000000,167.54956,95.79585955
2359000000,167.60828,95.76042271
2360000000,167.6492,95.72493729
2361000000,167.26323,95.68949074
2362000000,167.64235,95.65416075
2363000000,167.30548,95.61875305
2364000000,167.20456,95.58353963
2365000000,167.28001,95.54829707
2366000000,166.85161,95.51306422
2367000000,166.7751,95.4778508
2368000000,166.96951,95.44275395
2369000000,166.95537,95.40777366
2370000000,166.86049,95.37261853
2371000000,166.34094,95.33762853
2372000000,166.57234,95.30261911
2373000000,166.14526,95.26784282
2374000000,166.17551,95.2328334
2375000000,166.03285,95.19812511
2376000000,166.29985,95.16339739
2377000000,165.99832,95.12878624
2378000000,165.80293,95.09411681
2379000000,165.41116,95.05952509
2380000000,165.40245,95.02503051
2381000000,165.54008,94.99063307
2382000000,165.28293,94.95624534
2383000000,165.34616,94.92189647
2384000000,165.29401,94.88765446
2385000000,165.48688,94.85352901
2386000000,165.21573,94.81945213
2387000000,164.931,94.78538497
2388000000,165.21237,94.75139552
2389000000,164.7169,94.71766835
2390000000,164.51662,94.68366919
2391000000,164.58615,94.65015573
2392000000,164.43153,94.61634113
2393000000,164.96704,94.58278881
2394000000,164.31192,94.54935306
2395000000,164.72931,94.51607274
2396000000,164.30943,94.48261756
2397000000,164.20738,94.44946352
2398000000,164.41737,94.41643576
2399000000,163.65794,94.38334
2400000000,163.83018,94.35034138
2401000000,163.86549,94.31768276
2402000000,163.79066,94.28487842
2403000000,163.43747,94.2522198
2404000000,163.7934,94.21977488
2405000000,163.26019,94.18748539
2406000000,163.4619,94.15516676
2407000000,163.06166,94.12309097
2408000000,162.95724,94.09112204
2409000000,163.38263,94.05917254
2410000000,162.67679,94.02766018
2411000000,162.91191,93.99594381
2412000000,162.72461,93.96468401
2413000000,162.57495,93.93332707
2414000000,162.42401,93.90233926
2415000000,162.17728,93.87140002
2416000000,162.00037,93.84053849
2417000000,162.05769,93.81007524
2418000000,162.21259,93.77965085
2419000000,162.07231,93.74941102
2420000000,161.99115,93.71961804
2421000000,161.65002,93.68977649
2422000000,161.65504,93.66015836
2423000000,161.70207,93.63075394
2424000000,161.6512,93.60172837
2425000000,161.64902,93.57280965
2426000000,161.29904,93.54419207
2427000000,160.99753,93.51590476
2428000000,161.603,93.48780202
2429000000,160.99672,93.45974786
2430000000,160.97845,93.43225711
2431000000,160.99982,93.4052812
2432000000,161.13165,93.37819843
2433000000,160.71973,93.35172766
2434000000,160.61102,93.32559687
2435000000,160.18019,93.29977693
2436000000,160.34483,93.27418042
2437000000,160.50757,93.24939989
2438000000,160.28915,93.22462907
2439000000,160.25481,93.20039252
2440000000,159.96992,93.17665139
2441000000,160.09328,93.15348339
2442000000,159.89073,93.13048053
2443000000,160.05495,93.10845878
2444000000,159.7653,93.08679646
2445000000,159.51178,93.06568783
2446000000,159.34167,93.04542433
2447000000,159.11108,93.02562711
2448000000,159.20062,93.00696642
2449000000,158.90495,92.98853887
2450000000,158.89915,92.97114102
2451000000,158.95488,92.95443286
2452000000,158.60971,92.93863782
2453000000,158.89499,92.92411532
2454000000,158.63603,92.91026309
2455000000,158.40793,92.8972754
2456000000,158.45192,92.88607511
2457000000,158.25839,92.87615707
2458000000,158.41838,92.86688987
2459000000,158.18353,92.85960433
2460000000,158.02605,92.85334848
2461000000,157.88043,92.84909373
2462000000,157.85709,92.84651951
2463000000,157.65533,92.84597552
2464000000,157.84743,92.84703435
2465000000,157.49925,92.85112397
2466000000,157.3584,92.85720496
2467000000,157.35138,92.86625845
2468000000,157.44618,92.87758503
2469000000,157.27754,92.89280694
2470000000,157.13713,92.9113802
2471000000,156.9072,92.9340625
2472000000,156.77705,92.95997958
2473000000,156.76762,92.99152109
2474000000,156.68971,93.02820133
2475000000,156.51227,93.07047686
2476000000,156.35509,93.12047506
2477000000,156.44775,93.17747709
2478000000,156.18979,93.24276519
2479000000,156.06384,93.31907875
2480000000,156.03598,93.4050092
2481000000,155.85034,93.50532617
2482000000,155.77536,93.62066104
2483000000,155.74124,93.75249037
2484000000,155.66243,93.90717685
2485000000,155.46246,94.08664387
2486000000,155.34775,94.29683641
2487000000,155.45248,94.54462232
2488000000,155.01205,94.84002648
2489000000,155.07117,95.19577431
2490000000,155.04504,95.62656314
2491000000,154.94162,96.16226368
2492000000,154.86052,96.83765221
2493000000,154.8994,97.70925478
2494000000,154.51195,98.87698035
2495000000,154.86041,100.5024609
2496000000,154.47346,102.9100292
2497000000,154.43013,106.8016512
2498000000,154.35759,113.9774273
2499000000,154.19872,130.4016462
2500000000,154.23849,174.4768509
2501000000,153.90681,-135.5100109
2502000000,153.88347,-115.9230634
2503000000,153.69708,-107.7545506
2504000000,153.772,-103.466848
2505000000,153.56012,-100.8615018
2506000000,153.47513,-99.12681592
2507000000,153.68008,-97.89346225
2508000000,153.16327,-96.97672822
2509000000,153.30116,-96.27170213
2510000000,153.00708,-95.71441698
2511000000,152.88184,-95.2647149
2512000000,153.17218,-94.89821362
2513000000,152.8138,-94.59389197
2514000000,152.54021,-94.33745084
2515000000,152.61771,-94.12165329
2516000000,152.50487,-93.93631899
2517000000,152.37337,-93.77830059
2518000000,152.58197,-93.64212909
2519000000,152.55824,-93.52337486
2520000000,151.65877,-93.42090138
2521000000,152.07642,-93.33251327
2522000000,151.58839,-93.25475233
2523000000,151.84085,-93.18762826
2524000000,151.49593,-93.12964512
2525000000,151.56097,-93.07913208
2526000000,151.61362,-93.03428232
2527000000,151.39827,-92.99741751
2528000000,151.25198,-92.96462289
2529000000,151.10281,-92.93746242
2530000000,150.83316,-92.91424584
2531000000,150.57991,-92.89514803
2532000000,150.71599,-92.87919756
2533000000,150.70541,-92.86711329
2534000000,150.57426,-92.85790437
2535000000,150.43829,-92.85132796
2536000000,150.5094,-92.84698578
2537000000,150.17529,-92.84492641
2538000000,150.34914,-92.84583953
2539000000,149.7361,-92.84784062
2540000000,150.13422,-92.85165824
2541000000,149.87163,-92.85782666
2542000000,149.78633,-92.8651122
2543000000,149.69852,-92.87321371
2544000000,149.3662,-92.88347174
2545000000,149.3414,-92.89486632
2546000000,149.56482,-92.90709631
2547000000,149.32135,-92.92099711
2548000000,149.0531,-92.93538361
2549000000,149.17017,-92.95081923
2550000000,148.93312,-92.96722626
2551000000,149.03218,-92.9846144
2552000000,148.83763,-93.0025271
2553000000,148.96664,-93.02148892
2554000000,148.75974,-93.04119872
2555000000,148.94646,-93.06119994
2556000000,148.37959,-93.08235714
2557000000,148.1593,-93.10389318
2558000000,148.17557,-93.1258275
2559000000,148.02142,-93.14869436
2560000000,147.77899,-93.17185265
2561000000,148.12395,-93.19519551
2562000000,147.91267,-93.21966519
2563000000,147.69141,-93.24413487
2564000000,147.36288,-93.26898341
2565000000,147.29214,-93.29442449
2566000000,147.36711,-93.32017643
2567000000,147.06779,-93.3463655
2568000000,147.23299,-93.37279742
2569000000,147.29736,-93.39978305
2570000000,147.46591,-93.42664239
2571000000,146.64487,-93.45427885
2572000000,146.47804,-93.48209017
2573000000,146.64247,-93.51023176
2574000000,146.86617,-93.53857735
2575000000,146.46013,-93.56690351
2576000000,146.16771,-93.59586108
2577000000,146.14485,-93.62506151
2578000000,146.15428,-93.65421336
2579000000,146.34795,-93.68381206
2580000000,145.88757,-93.71348847
2581000000,145.9136,-93.74359231
2582000000,145.48438,-93.77361842
2583000000,145.76289,-93.80374168
2584000000,145.67966,-93.83439922
2585000000,145.2066,-93.86526074
2586000000,145.23396,-93.89601541
2587000000,145.1313,-93.92711979
2588000000,145.12759,-93.95830188
2589000000,144.92279,-93.98964911
2590000000,144.9088,-94.02132662
2591000000,144.72087,-94.05292641
2592000000,144.69228,-94.08470106
2593000000,144.3633,-94.11668942
2594000000,144.47505,-94.1489012
2595000000,144.16341,-94.18103526
2596000000,144.32022,-94.21330533
2597000000,144.33218,-94.24573081
2598000000,144.12253,-94.27831173
2599000000,143.95515,-94.31085378
2600000000,143.71504,-94.34381354
2601000000,143.6866,-94.37664702
2602000000,143.87254,-94.40964564
2603000000,143.77921,-94.44279968
2604000000,143.59769,-94.47607029
2605000000,143.3421,-94.50925348
2606000000,143.36821,-94.54267951
2607000000,143.24995,-94.57609583
2608000000,142.98567,-94.60966758
2609000000,142.67267,-94.64319075
2610000000,142.66451,-94.67697621
2611000000,142.64911,-94.7109268
2612000000,142.80592,-94.74486768
2613000000,142.60304,-94.77870171
2614000000,142.61118,-94.8127883
2615000000,142.43857,-94.84693317
2616000000,142.30695,-94.88094205
2617000000,141.88272,-94.91522292
2618000000,141.82559,-94.94957179
2619000000,141.81546,-94.98395952
2620000000,141.79224,-95.01834724
2621000000,141.80048,-95.05287096
2622000000,141.8322,-95.08728783
2623000000,141.69012,-95.12188927
2624000000,141.39645,-95.15659756
2625000000,141.46114,-95.19130585
2626000000,141.01088,-95.2261307
2627000000,141.24358,-95.26085842
2628000000,141.17702,-95.29579985
2629000000,140.77264,-95.33073156
2630000000,140.80417,-95.36571184
2631000000,140.60327,-95.40068241
2632000000,140.75949,-95.43591526
2633000000,140.40913,-95.47097325
2634000000,140.32607,-95.50604096
2635000000,140.28975,-95.54133209
2636000000,140.23537,-95.57662323
2637000000,140.18028,-95.61179779
2638000000,139.87418,-95.64724435
2639000000,139.75671,-95.68253548
2640000000,139.99921,-95.71795289
2641000000,139.72069,-95.75339945
2642000000,139.74826,-95.78891401
2643000000,139.53247,-95.82435085
2644000000,139.48358,-95.85997226
2645000000,139.31049,-95.8955451
2646000000,139.20782,-95.93125393
2647000000,138.97015,-95.96679763
2648000000,138.88287,-96.00246761
2649000000,138.97307,-96.03833187
2650000000,138.74896,-96.07409899
2651000000,138.52115,-96.10981754
2652000000,138.43369,-96.14559438
2653000000,138.27362,-96.18154606
2654000000,138.26567,-96.21740061
2655000000,138.22557,-96.25320659
2656000000,137.98619,-96.28918742
2657000000,137.92773,-96.32517796
2658000000,138.131,-96.36110051
2659000000,137.74895,-96.39707162
2660000000,137.53589,-96.43316902
2661000000,137.30774,-96.46922756
2662000000,137.46478,-96.50526667
2663000000,137.47461,-96.5414515
2664000000,137.00858,-96.57756832
2665000000,137.08957,-96.61363658
2666000000,136.78062,-96.64985055
2667000000,136.86214,-96.68608394
2668000000,136.85103,-96.72232705
2669000000,136.61755,-96.75858959
2670000000,136.45502,-96.79485212
2671000000,136.33022,-96.83124094
2672000000,136.58078,-96.86742577
2673000000,136.23607,-96.9037563
2674000000,135.8743,-96.94025198
2675000000,135.96693,-96.97655337
2676000000,136.13499,-97.0129519
2677000000,135.73695,-97.04937958
2678000000,135.7829,-97.08580725
2679000000,135.41829,-97.12224464
2680000000,135.81107,-97.15867232
2681000000,135.4801,-97.19525542
2682000000,135.45729,-97.23163453
2683000000,134.90953,-97.26820791
2684000000,135.14813,-97.30474244
2685000000,135.00685,-97.34126726
2686000000,135.20554,-97.37784064
2687000000,134.44606,-97.41444317
2688000000,134.57065,-97.4509777
2689000000,134.59615,-97.4876288
2690000000,134.5197,-97.5242799
2691000000,134.48497,-97.560931
2692000000,134.06973,-97.59753353
2693000000,134.34036,-97.63425262
2694000000,134.12064,-97.67101058
2695000000,133.95993,-97.70756454
2696000000,133.90738,-97.74438077
2697000000,133.71788,-97.78101244
2698000000,133.41707,-97.81778982
2699000000,133.3452,-97.85451864
2700000000,133.31627,-97.89123773
2701000000,133.28696,-97.9280734
2702000000,133.16238,-97.96483135
2703000000,132.94925,-98.00167673
2704000000,132.86723,-98.03848325
2705000000,132.70561,-98.07526064
2706000000,132.88571,-98.11212544
2707000000,132.71213,-98.14897082
2708000000,132.53571,-98.1858842
2709000000,132.52969,-98.22272958
2710000000,132.28725,-98.2596041
2711000000,132.05437,-98.29653691
2712000000,132.31537,-98.33337257
2713000000,132.10512,-98.37031509
2714000000,132.01289,-98.40721876
2715000000,131.81801,-98.44419042
2716000000,131.57036,-98.48109408
2717000000,131.45711,-98.51809489
2718000000,131.48123,-98.55503741
2719000000,131.45813,-98.59197993
2720000000,131.25475,-98.62906816
2721000000,131.15457,-98.66595239
2722000000,131.20743,-98.70297263
2723000000,131.01732,-98.73998315
2724000000,130.95979,-98.77698395
2725000000,130.88885,-98.81405275
2726000000,130.44809,-98.85106327
2727000000,130.54802,-98.88814179
2728000000,130.19209,-98.92513288
2729000000,130.37891,-98.96221139
2730000000,130.39575,-98.9993482
2731000000,130.16675,-99.036349
2732000000,130.03371,-99.07345666
2733000000,130.03001,-99.1106226
2734000000,129.82925,-99.1476914
2735000000,129.68521,-99.18475049
2736000000,129.49425,-99.22187758
2737000000,129.21283,-99.25900467
2738000000,129.24666,-99.29608318
2739000000,129.17975,-99.33327827
2740000000,129.23857,-99.37038593
2741000000,129.14543,-99.40747416
2742000000,128.86974,-99.44464982
2743000000,128.89325,-99.48188376
2744000000,128.76776,-99.51903027
2745000000,128.74522,-99.55615736
