"Freq [GHz]","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='1'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='1'"
3.551,-2.44178564159916,-6.05245569086665,-5.32806495636308,-2.18938228030157
3.552,-2.44495418477997,-6.04580445777209,-5.32288075986469,-2.19220255579037
3.553,-2.44813283019167,-6.03915974750212,-5.31769072465339,-2.19502631177166
3.554,-2.45132162306426,-6.03252155674206,-5.31249484463052,-2.19785354925427
3.555,-2.45452060888602,-6.02588988217395,-5.30729311371732,-2.20068426924061
3.556,-2.45772983340516,-6.01926472047645,-5.30208552585521,-2.20351847272663
3.557,-2.46094934263165,-6.01264606832494,-5.29687207500613,-2.20635616070176
3.558,-2.46417918283892,-6.00603392239139,-5.2916527551529,-2.20919733414897
3.559,-2.46741940056564,-5.99942827934443,-5.28642756029956,-2.21204199404472
3.56,-2.47067004261755,-5.99282913584932,-5.28119648447169,-2.21489014135902
3.561,-2.4739311560692,-5.98623648856789,-5.27595952171675,-2.21774177705534
3.562,-2.47720278826581,-5.9796503341586,-5.27071666610448,-2.22059690209071
3.563,-2.48048498682507,-5.97307066927647,-5.26546791172718,-2.22345551741563
3.564,-2.48377779963905,-5.96649749057309,-5.26021325270012,-2.22631762397408
3.565,-2.48708127487593,-5.95993079469661,-5.25495268316188,-2.22918322270355
3.566,-2.49039546098198,-5.9533705782917,-5.24968619727468,-2.23205231453504
3.567,-2.49372040668345,-5.9468168379996,-5.24441378922484,-2.23492490039302
3.568,-2.49705616098839,-5.94026957045803,-5.23913545322304,-2.23780098119544
3.569,-2.50040277318864,-5.93372877230122,-5.23385118350473,-2.24068055785375
3.57,-2.50376029286171,-5.92719444015993,-5.22856097433052,-2.24356363127288
3.571,-2.5071287698728,-5.92066657066131,-5.22326481998657,-2.24645020235122
3.572,-2.51050825437667,-5.91414516042909,-5.21796271478493,-2.24934027198064
3.573,-2.5138987968197,-5.90763020608338,-5.21265465306397,-2.25223384104649
3.574,-2.51730044794181,-5.90112170424075,-5.20734062918871,-2.25513091042763
3.575,-2.52071325877855,-5.89461965151422,-5.2020206375513,-2.25803148099628
3.576,-2.52413728066304,-5.88812404451318,-5.19669467257132,-2.26093555361825
3.577,-2.52757256522808,-5.88163487984349,-5.19136272869626,-2.26384312915272
3.578,-2.53101916440817,-5.87515215410737,-5.18602480040187,-2.26675420845237
3.579,-2.53447713044162,-5.86867586390344,-5.18068088219259,-2.26966879236339
3.58,-2.53794651587256,-5.86220600582669,-5.175330968602,-2.2725868817253
3.581,-2.54142737355317,-5.85574257646845,-5.16997505419312,-2.27550847737123
3.582,-2.54491975664568,-5.84928557241643,-5.16461313355898,-2.27843358012764
3.583,-2.54842371862459,-5.84283499025466,-5.15924520132291,-2.28136219081451
3.584,-2.55193931327882,-5.83639082656351,-5.15387125213903,-2.28429431024524
3.585,-2.55546659471381,-5.82995307791969,-5.14849128069271,-2.28722993922669
3.586,-2.55900561735383,-5.82352174089616,-5.14310528170093,-2.29016907855918
3.587,-2.56255643594411,-5.81709681206222,-5.13771324991276,-2.2931117290365
3.588,-2.56611910555309,-5.81067828798345,-5.13231518010982,-2.2960578914458
3.589,-2.56969368157467,-5.80426616522171,-5.12691106710668,-2.29900756656776
3.59,-2.5732802197304,-5.79786044033511,-5.12150090575133,-2.30196075517647
3.591,-2.57687877607195,-5.79146110987801,-5.11608469092568,-2.30491745803945
3.592,-2.58048940698319,-5.78506817040104,-5.11066241754592,-2.30787767591769
3.593,-2.58411216918264,-5.77868161845105,-5.1052340805631,-2.31084140956561
3.594,-2.58774711972575,-5.77230145057112,-5.09979967496347,-2.31380865973107
3.595,-2.59139431600732,-5.76592766330054,-5.09435919576907,-2.31677942715536
3.596,-2.59505381576381,-5.75956025317481,-5.08891263803815,-2.31975371257322
3.597,-2.59872567707573,-5.75319921672562,-5.08345999686563,-2.32273151671283
3.598,-2.60240995837013,-5.74684455048086,-5.07800126738363,-2.32571284029578
3.599,-2.60610671842294,-5.7404962509646,-5.07253644476192,-2.32869768403713
3.6,-2.60981601636151,-5.73415431469706,-5.06706552420844,-2.33168604864538
3.601,-2.613537911667,-5.72781873819463,-5.06158850096978,-2.33467793482242
3.602,-2.61727246417693,-5.72148951796986,-5.05610537033169,-2.33767334326365
3.603,-2.62101973408765,-5.71516665053145,-5.05061612761961,-2.34067227465782
3.604,-2.62477978195695,-5.70885013238419,-5.04512076819912,-2.3436747296872
3.605,-2.62855266870651,-5.70253996002905,-5.03961928747651,-2.3466807090274
3.606,-2.63233845562453,-5.69623612996307,-5.03411168089929,-2.34969021334759
3.607,-2.63613720436836,-5.68993863867944,-5.02859794395671,-2.35270324331024
3.608,-2.63994897696704,-5.68364748266742,-5.02307807218025,-2.35571979957138
3.609,-2.64377383582399,-5.6773626584124,-5.01755206114425,-2.35873988278039
3.61,-2.64761184371968,-5.67108416239581,-5.01201990646636,-2.36176349358011
3.611,-2.65146306381425,-5.6648119910952,-5.00648160380811,-2.36479063260685
3.612,-2.65532755965027,-5.65854614098415,-5.0009371488755,-2.3678213004903
3.613,-2.65920539515547,-5.65228660853235,-4.99538653741948,-2.37085549785366
3.614,-2.66309663464545,-5.64603339020551,-4.98982976523658,-2.37389322531348
3.615,-2.66700134282645,-5.6397864824654,-4.98426682816943,-2.37693448347982
3.616,-2.67091958479819,-5.63354588176984,-4.97869772210733,-2.37997927295615
3.617,-2.67485142605666,-5.62731158457268,-4.97312244298688,-2.3830275943394
3.618,-2.67879693249695,-5.62108358732381,-4.96754098679247,-2.38607944821993
3.619,-2.68275617041612,-5.6148618864691,-4.96195334955696,-2.38913483518152
3.62,-2.68672920651611,-5.60864647845049,-4.95635952736215,-2.39219375580143
3.621,-2.69071610790663,-5.60243735970591,-4.95075951633953,-2.39525621065032
3.622,-2.69471694210808,-5.59623452666931,-4.94515331267075,-2.39832220029237
3.623,-2.69873177705452,-5.5900379757706,-4.93954091258828,-2.40139172528513
3.624,-2.70276068109674,-5.58384770343571,-4.93392231237601,-2.40446478617961
3.625,-2.7068037230051,-5.57766370608657,-4.92829750836991,-2.40754138352034
3.626,-2.71086097197272,-5.57148598014105,-4.92266649695856,-2.41062151784521
3.627,-2.71493249761844,-5.56531452201304,-4.91702927458388,-2.41370518968561
3.628,-2.71901836998996,-5.55914932811239,-4.9113858377417,-2.41679239956633
3.629,-2.72311865956693,-5.5529903948449,-4.9057361829824,-2.41988314800569
3.63,-2.7272334372641,-5.54683771861237,-4.90008030691159,-2.42297743551544
3.631,-2.73136277443447,-5.54069129581251,-4.89441820619075,-2.42607526260074
3.632,-2.73550674287248,-5.53455112283903,-4.88874987753785,-2.42917662976029
3.633,-2.73966541481725,-5.52841719608156,-4.88307531772807,-2.43228153748616
3.634,-2.74383886295578,-5.52228951192567,-4.87739452359443,-2.43538998626395
3.635,-2.74802716042624,-5.51616806675291,-4.87170749202847,-2.4385019765727
3.636,-2.75223038082135,-5.51005285694074,-4.86601421998094,-2.44161750888491
3.637,-2.75644859819152,-5.50394387886256,-4.86031470446247,-2.44473658366657
3.638,-2.76068188704841,-5.4978411288877,-4.85460894254428,-2.44785920137709
3.639,-2.76493032236817,-5.4917446033814,-4.84889693135889,-2.45098536246942
3.64,-2.76919397959492,-5.48565429870488,-4.84317866810077,-2.45411506738992
3.641,-2.77347293464417,-5.47957021121523,-4.83745415002712,-2.45724831657847
3.642,-2.77776726390628,-5.47349233726548,-4.83172337445855,-2.4603851104684
3.643,-2.78207704425001,-5.46742067320457,-4.8259863387798,-2.46352544948654
3.644,-2.78640235302594,-5.46135521537737,-4.82024304044048,-2.46666933405315
3.645,-2.79074326807018,-5.45529596012465,-4.81449347695581,-2.46981676458204
3.646,-2.79509986770779,-5.44924290378311,-4.80873764590737,-2.47296774148051
3.647,-2.79947223075657,-5.44319604268531,-4.80297554494382,-2.47612226514926
3.648,-2.80386043653057,-5.4371553731598,-4.7972071717817,-2.47928033598257
3.649,-2.80826456484387,-5.43112089153095,-4.79143252420615,-2.48244195436815
3.65,-2.81268469601423,-5.42509259411909,-4.7856516000717,-2.48560712068726
3.651,-2.81712091086684,-5.41907047724045,-4.77986439730305,-2.48877583531461
3.652,-2.82157329073819,-5.41305453720714,-4.77407091389586,-2.49194809861843
3.653,-2.8260419174797,-5.40704477032719,-4.76827114791752,-2.49512391096048
3.654,-2.83052687346173,-5.40104117290454,-4.76246509750796,-2.49830327269594
3.655,-2.83502824157745,-5.39504374123899,-4.75665276088045,-2.50148618417361
3.656,-2.83954610524654,-5.38905247162632,-4.75083413632242,-2.5046726457357
3.657,-2.84408054841942,-5.38306736035814,-4.74500922219627,-2.50786265771798
3.658,-2.84863165558104,-5.37708840372198,-4.73917801694019,-2.51105622044975
3.659,-2.85319951175495,-5.3711155980013,-4.73334051906902,-2.51425333425377
3.66,-2.85778420250732,-5.36514893947546,-4.72749672717505,-2.51745399944638
3.661,-2.86238581395106,-5.35918842441968,-4.72164663992893,-2.52065821633738
3.662,-2.86700443274988,-5.35323404910514,-4.71579025608043,-2.5238659852302
3.663,-2.87164014612257,-5.34728580979889,-4.7099275744594,-2.52707730642165
3.664,-2.87629304184698,-5.34134370276392,-4.70405859397661,-2.53029218020216
3.665,-2.88096320826441,-5.33540772425912,-4.69818331362457,-2.53351060685573
3.666,-2.88565073428382,-5.32947787053927,-4.69230173247851,-2.5367325866598
3.667,-2.89035570938614,-5.32355413785508,-4.6864138496972,-2.53995811988541
3.668,-2.89507822362856,-5.3176365224532,-4.6805196645239,-2.54318720679713
3.669,-2.89981836764899,-5.31172502057616,-4.67461917628722,-2.54641984765306
3.67,-2.90457623267035,-5.30581962846244,-4.66871238440211,-2.54965604270486
3.671,-2.90935191050513,-5.29992034234643,-4.66279928837069,-2.55289579219771
3.672,-2.91414549355987,-5.29402715845847,-4.65687988778329,-2.55613909637039
3.673,-2.91895707483961,-5.2881400730248,-4.65095418231928,-2.5593859554552
3.674,-2.9237867479525,-5.28225908226762,-4.64502217174812,-2.56263636967803
3.675,-2.92863460711449,-5.27638418240505,-4.63908385593026,-2.56589033925827
3.676,-2.93350074715382,-5.27051536965117,-4.63313923481812,-2.56914786440895
3.677,-2.93838526351588,-5.26465264021599,-4.62718830845706,-2.57240894533659
3.678,-2.94328825226777,-5.25879599030549,-4.62123107698638,-2.57567358224135
3.679,-2.94820981010324,-5.25294541612159,-4.6152675406403,-2.57894177531691
3.68,-2.9531500343474,-5.2471009138622,-4.60929769974898,-2.58221352475052
3.681,-2.95810902296161,-5.24126247972113,-4.60332155473946,-2.58548883072306
3.682,-2.96308687454839,-5.23543010988823,-4.59733910613679,-2.58876769340895
3.683,-2.96808368835634,-5.2296038005493,-4.59135035456496,-2.5920501129762
3.684,-2.97309956428517,-5.22378354788612,-4.58535530074799,-2.59533608958638
3.685,-2.97813460289071,-5.21796934807645,-4.57935394551096,-2.59862562339472
3.686,-2.98318890538996,-5.21216119729406,-4.57334628978104,-2.60191871454995
3.687,-2.98826257366627,-5.20635909170871,-4.5673323345886,-2.60521536319443
3.688,-2.9933557102745,-5.20056302748618,-4.56131208106825,-2.60851556946418
3.689,-2.99846841844618,-5.19477300078825,-4.55528553045992,-2.61181933348869
3.69,-3.00360080209486,-5.18898900777271,-4.54925268410998,-2.61512665539117
3.691,-3.00875296582133,-5.18321104459341,-4.54321354347229,-2.61843753528838
3.692,-3.01392501491907,-5.1774391074002,-4.53716811010938,-2.62175197329067
3.693,-3.01911705537958,-5.171673192339,-4.53111638569348,-2.62506996950204
3.694,-3.02432919389787,-5.16591329555176,-4.52505837200777,-2.62839152402004
3.695,-3.02956153787793,-5.16015941317652,-4.51899407094739,-2.63171663693594
3.696,-3.03481419543839,-5.15441154134733,-4.51292348452066,-2.63504530833452
3.697,-3.04008727541796,-5.14866967619438,-4.50684661485024,-2.63837753829423
3.698,-3.04538088738123,-5.14293381384388,-4.50076346417427,-2.64171332688712
3.699,-3.05069514162429,-5.13720395041821,-4.49467403484757,-2.6450526741789
3.7,-3.05603014918054,-5.13148008203577,-4.48857832934282,-2.64839558022886
3.701,-3.06138602182643,-5.12576220481114,-4.48247635025178,-2.65174204508993
3.702,-3.06676287208743,-5.12005031485496,-4.47636810028646,-2.65509206880871
3.703,-3.0721608132438,-5.11434440827407,-4.47025358228035,-2.65844565142539
3.704,-3.07757995933671,-5.10864448117139,-4.46413279918969,-2.66180279297382
3.705,-3.0830204251742,-5.10295052964601,-4.45800575409466,-2.66516349348141
3.706,-3.08848232633723,-5.09726254979321,-4.45187245020067,-2.66852775296936
3.707,-3.09396577918582,-5.09158053770441,-4.4457328908396,-2.67189557145236
3.708,-3.09947090086534,-5.08590448946724,-4.43958707947107,-2.67526694893882
3.709,-3.10499780931261,-5.08023440116548,-4.43343501968373,-2.67864188543078
3.71,-3.11054662326231,-5.07457026887917,-4.42727671519657,-2.68202038092393
3.711,-3.11611746225332,-5.06891208868454,-4.42111216986022,-2.68540243540762
3.712,-3.12171044663512,-5.06325985665406,-4.41494138765822,-2.68878804886481
3.713,-3.12732569757426,-5.05761356885643,-4.40876437270845,-2.69217722127213
3.714,-3.13296333706099,-5.05197322135663,-4.40258112926434,-2.69556995259989
3.715,-3.13862348791573,-5.04633881021589,-4.39639166171634,-2.69896624281201
3.716,-3.14430627379584,-5.04071033149172,-4.3901959745932,-2.70236609186613
3.717,-3.15001181920231,-5.03508778123792,-4.3839940725634,-2.70576949971345
3.718,-3.15574024948649,-5.02947115550463,-4.37778596043649,-2.70917646629895
3.719,-3.16149169085706,-5.02386045033828,-4.37157164316453,-2.71258699156113
3.72,-3.16726627038683,-5.01825566178163,-4.36535112584344,-2.71600107543227
3.721,-3.17306411601977,-5.01265678587381,-4.35912441371451,-2.71941871783824
3.722,-3.17888535657804,-5.00706381865031,-4.35289151216573,-2.72283991869863
3.723,-3.18473012176913,-5.00147675614299,-4.34665242673332,-2.72626467792666
3.724,-3.19059854219299,-4.99589559438011,-4.34040716310317,-2.72969299542919
3.725,-3.19649074934927,-4.99032032938636,-4.33415572711224,-2.73312487110679
3.726,-3.20240687564469,-4.9847509571828,-4.32789812475016,-2.73656030485368
3.727,-3.20834705440035,-4.97918747378697,-4.32163436216061,-2.73999929655773
3.728,-3.21431141985922,-4.97362987521287,-4.31536444564291,-2.74344184610051
3.729,-3.22030010719366,-4.96807815747093,-4.30908838165351,-2.74688795335719
3.73,-3.22631325251294,-4.96253231656813,-4.30280617680751,-2.75033761819671
3.731,-3.23235099287105,-4.9569923485079,-4.29651783788024,-2.7537908404816
3.732,-3.23841346627424,-4.95145824929022,-4.29022337180876,-2.75724762006806
3.733,-3.24450081168895,-4.9459300149116,-4.28392278569351,-2.76070795680599
3.734,-3.25061316904973,-4.94040764136511,-4.27761608679983,-2.76417185053893
3.735,-3.25675067926704,-4.93489112464039,-4.27130328255959,-2.7676393011041
3.736,-3.26291348423541,-4.92938046072368,-4.26498438057281,-2.77111030833237
3.737,-3.2691017268415,-4.9238756455978,-4.25865938860925,-2.7745848720483
3.738,-3.27531555097229,-4.91837667524225,-4.25232831461006,-2.77806299207011
3.739,-3.28155510152333,-4.91288354563313,-4.24599116668948,-2.78154466820963
3.74,-3.2878205244071,-4.90739625274324,-4.23964795313644,-2.78502990027241
3.741,-3.29411196656143,-4.90191479254203,-4.23329868241626,-2.78851868805766
3.742,-3.30042957595798,-4.89643916099569,-4.22694336317239,-2.79201103135824
3.743,-3.30677350161082,-4.89096935406711,-4.22058200422804,-2.79550692996062
3.744,-3.31314389358513,-4.88550536771595,-4.21421461458795,-2.799006383645
3.745,-3.31954090300593,-4.88004719789858,-4.20784120344016,-2.80250939218517
3.746,-3.3259646820669,-4.87459484056823,-4.20146178015766,-2.80601595534865
3.747,-3.33241538403931,-4.86914829167487,-4.19507635430026,-2.80952607289654
3.748,-3.338893163281,-4.86370754716535,-4.18868493561632,-2.81303974458361
3.749,-3.34539817524551,-4.85827260298331,-4.18228753404453,-2.8165569701583
3.75,-3.35193057649127,-4.85284345506933,-4.17588415971576,-2.82007774936261
3.751,-3.35849052469075,-4.84742009936081,-4.16947482295487,-2.82360208193231
3.752,-3.36507817864001,-4.84200253179212,-4.16305953428254,-2.82712996759671
3.753,-3.37169369826795,-4.83659074829452,-4.15663830441712,-2.83066140607878
3.754,-3.37833724464601,-4.83118474479626,-4.15021114427653,-2.83419639709514
3.755,-3.38500897999769,-4.82578451722256,-4.14377806498011,-2.83773494035602
3.756,-3.39170906770834,-4.82039006149566,-4.13733907785055,-2.84127703556526
3.757,-3.39843767233499,-4.81500137353479,-4.13089419441578,-2.84482268242037
3.758,-3.40519495961617,-4.80961844925626,-4.12444342641095,-2.8483718806124
3.759,-3.41198109648208,-4.80424128457345,-4.11798678578029,-2.85192462982608
3.76,-3.4187962510646,-4.79886987539685,-4.11152428467917,-2.85548092973976
3.761,-3.42564059270747,-4.79350421763405,-4.10505593547603,-2.85904078002528
3.762,-3.43251429197675,-4.78814430718979,-4.09858175075438,-2.86260418034824
3.763,-3.43941752067105,-4.78279013996602,-4.09210174331482,-2.86617113036768
3.764,-3.44635045183224,-4.77744171186185,-4.08561592617707,-2.86974162973633
