"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
1.667,-43.9423694056049,-0.2395104780575
1.668,-43.9263430018182,-0.239498538605751
1.669,-43.9103739314018,-0.239486607256055
1.67,-43.8944619207163,-0.239474684218587
1.671,-43.87860669815,-0.239462769702645
1.672,-43.8628079941005,-0.239450863916594
1.673,-43.8470655409565,-0.239438967067911
1.674,-43.8313790730802,-0.239427079363161
1.675,-43.8157483267894,-0.239415201008014
1.676,-43.8001730403399,-0.239403332207234
1.677,-43.7846529539083,-0.239391473164666
1.678,-43.7691878095749,-0.239379624083278
1.679,-43.753777351307,-0.239367785165112
1.68,-43.7384213249415,-0.23935595661133
1.681,-43.723119478169,-0.239344138622186
1.682,-43.7078715605174,-0.23933233139702
1.683,-43.6926773233351,-0.239320535134285
1.684,-43.6775365197758,-0.23930875003153
1.685,-43.6624489047819,-0.239296976285418
1.686,-43.6474142350696,-0.239285214091683
1.687,-43.6324322691128,-0.239273463645187
1.688,-43.6175027671279,-0.239261725139874
1.689,-43.602625491059,-0.239249998768821
1.69,-43.5878002045625,-0.239238284724168
1.691,-43.5730266729926,-0.239226583197189
1.692,-43.5583046633862,-0.239214894378242
1.693,-43.543633944449,-0.239203218456802
1.694,-43.5290142865404,-0.239191555621452
1.695,-43.5144454616601,-0.239179906059862
1.696,-43.4999272434334,-0.239168269958826
1.697,-43.4854594070977,-0.239156647504224
1.698,-43.4710417294886,-0.239145038881068
1.699,-43.4566739890263,-0.239133444273455
1.7,-43.4423559657022,-0.239121863864606
1.701,-43.4280874410656,-0.239110297836841
1.702,-43.4138681982102,-0.239098746371588
1.703,-43.3996980217618,-0.239087209649389
1.704,-43.3855766978646,-0.239075687849891
1.705,-43.3715040141689,-0.239064181151856
1.706,-43.3574797598184,-0.239052689733154
1.707,-43.3435037254376,-0.239041213770768
1.708,-43.3295757031196,-0.239029753440787
1.709,-43.3156954864136,-0.239018308918421
1.71,-43.3018628703132,-0.239006880377992
1.711,-43.2880776512439,-0.238995467992925
1.712,-43.2743396270518,-0.238984071935772
1.713,-43.2606485969915,-0.238972692378193
1.714,-43.2470043617144,-0.238961329490957
1.715,-43.2334067232576,-0.238949983443968
1.716,-43.2198554850323,-0.238938654406228
1.717,-43.2063504518123,-0.238927342545866
1.718,-43.1928914297233,-0.238916048030125
1.719,-43.1794782262316,-0.238904771025356
1.72,-43.1661106501334,-0.238893511697046
1.721,-43.1527885115436,-0.2388822702098
1.722,-43.1395116218855,-0.238871046727322
1.723,-43.12627979388,-0.238859841412464
1.724,-43.1130928415351,-0.238848654427183
1.725,-43.0999505801358,-0.238837485932559
1.726,-43.0868528262334,-0.238826336088795
1.727,-43.0737993976357,-0.238815205055223
1.728,-43.0607901133967,-0.238804092990288
1.729,-43.0478247938068,-0.238793000051564
1.73,-43.0349032603827,-0.238781926395761
1.731,-43.0220253358579,-0.2387708721787
1.732,-43.009190844173,-0.238759837555325
1.733,-42.9963996104658,-0.238748822679719
1.734,-42.9836514610623,-0.238737827705087
1.735,-42.9709462234669,-0.238726852783769
1.736,-42.9582837263533,-0.238715898067219
1.737,-42.9456637995554,-0.238704963706026
1.738,-42.9330862740578,-0.238694049849922
1.739,-42.9205509819873,-0.238683156647747
1.74,-42.9080577566036,-0.238672284247497
1.741,-42.8956064322905,-0.238661432796281
1.742,-42.8831968445473,-0.23865060244035
1.743,-42.8708288299799,-0.238639793325077
1.744,-42.8585022262925,-0.238629005594991
1.745,-42.8462168722786,-0.238618239393733
1.746,-42.8339726078132,-0.238607494864099
1.747,-42.8217692738441,-0.238596772148004
1.748,-42.8096067123835,-0.238586071386497
1.749,-42.7974847665001,-0.238575392719794
