Freq(Hz),Line S21 Mag,,Thru S21 Mag,,Line S21 Mag Sim,,Thru S21 Mag Sim
1915000000,-0.054939061,,0.022453796,,-0.237190436,,-0.152661016
1916000000,-0.044839542,,-0.010496802,,-0.23718476,,-0.152656018
1917000000,-0.039828025,,0.022017278,,-0.237179119,,-0.15265102
1918000000,-0.074222133,,-0.000219666,,-0.237173511,,-0.152646022
1919000000,-0.034721907,,0.029723709,,-0.237167938,,-0.152641025
1920000000,-0.048209429,,0.001934041,,-0.237162398,,-0.152636027
1921000000,-0.039026983,,-0.009497235,,-0.237156893,,-0.152631029
1922000000,-0.024066806,,0.011582072,,-0.237151422,,-0.152626032
1923000000,-0.018825743,,0.010281858,,-0.237145985,,-0.152621035
1924000000,-0.014384536,,0.043004252,,-0.237140582,,-0.152616038
1925000000,-0.030696038,,0.03330674,,-0.237135214,,-0.152611041
1926000000,-0.039160613,,0.04453769,,-0.237129879,,-0.152606044
1927000000,-0.037769414,,-0.007125119,,-0.237124579,,-0.152601047
1928000000,-0.011068634,,0.003046875,,-0.237119313,,-0.152596051
1929000000,-0.03998429,,-0.018221544,,-0.237114081,,-0.152591054
1930000000,-0.036212631,,-0.011496071,,-0.237108883,,-0.152586058
1931000000,-0.033801433,,0.019345267,,-0.237103719,,-0.152581062
1932000000,-0.035927471,,0.001029,,-0.237098589,,-0.152576066
1933000000,-0.043013215,,0.002075975,,-0.237093494,,-0.152571071
1934000000,-0.063019559,,0.001904246,,-0.237088432,,-0.152566075
1935000000,-0.058286533,,0.005499959,,-0.237083405,,-0.15256108
1936000000,-0.041324075,,0.008345862,,-0.237078412,,-0.152556085
1937000000,-0.038348641,,0.023530759,,-0.237073453,,-0.15255109
1938000000,-0.033242185,,-0.002095739,,-0.237068528,,-0.152546096
1939000000,-0.031923808,,-0.013951868,,-0.237063637,,-0.152541102
1940000000,-0.044991385,,0.021063013,,-0.237058781,,-0.152536108
1941000000,-0.047556087,,0.01789852,,-0.237053958,,-0.152531114
1942000000,-0.041997135,,0.004118301,,-0.237049169,,-0.15252612
1943000000,-0.062129851,,-0.021468056,,-0.237044415,,-0.152521127
1944000000,-0.047076624,,8.06E-05,,-0.237039695,,-0.152516134
1945000000,-0.027820908,,0.025599955,,-0.237035008,,-0.152511142
1946000000,-0.03420518,,0.006632572,,-0.237030356,,-0.152506149
1947000000,-0.022982696,,0.006569235,,-0.237025738,,-0.152501157
1948000000,-0.025722854,,0.008244922,,-0.237021153,,-0.152496166
1949000000,-0.030250235,,0.020465361,,-0.237016603,,-0.152491174
1950000000,-0.037014168,,0.015578224,,-0.237012087,,-0.152486183
1951000000,-0.054297738,,0.020453874,,-0.237007605,,-0.152481192
1952000000,-0.039152741,,0.00163333,,-0.237003156,,-0.152476202
1953000000,-0.013423122,,0.021800764,,-0.236998742,,-0.152471212
1954000000,-0.028517356,,-0.023361476,,-0.236994361,,-0.152466222
1955000000,-0.066487789,,0.018734068,,-0.236990015,,-0.152461233
1956000000,-0.043552302,,-0.031124905,,-0.236985702,,-0.152456244
1957000000,-0.050834749,,-0.004260252,,-0.236981423,,-0.152451255
1958000000,-0.023333833,,-0.0045018,,-0.236977178,,-0.152446267
1959000000,-0.061585903,,-0.020805603,,-0.236972967,,-0.152441279
1960000000,-0.049248505,,0.012921986,,-0.23696879,,-0.152436291
1961000000,-0.072220907,,0.005637083,,-0.236964646,,-0.152431304
1962000000,-0.017203746,,0.023217579,,-0.236960536,,-0.152426317
1963000000,-0.038508505,,0.010495266,,-0.23695646,,-0.152421331
1964000000,-0.046946656,,-0.009941205,,-0.236952418,,-0.152416345
1965000000,-0.045770455,,-0.003145987,,-0.236948409,,-0.152411359
1966000000,-0.066569328,,0.017973293,,-0.236944434,,-0.152406374
1967000000,-0.059927024,,-0.011665582,,-0.236940493,,-0.152401389
1968000000,-0.040194262,,0.012741845,,-0.236936585,,-0.152396404
1969000000,-0.033961289,,-0.004546629,,-0.236932711,,-0.15239142
1970000000,-0.049126249,,0.019388122,,-0.236928871,,-0.152386437
1971000000,-0.050442249,,-0.025870249,,-0.236925064,,-0.152381454
1972000000,-0.061888184,,0.022115584,,-0.23692129,,-0.152376471
1973000000,-0.020088784,,0.028529961,,-0.23691755,,-0.152371489
1974000000,-0.030394962,,-0.000620911,,-0.236913844,,-0.152366507
1975000000,-0.041839577,,0.022298204,,-0.236910171,,-0.152361525
1976000000,-0.054548688,,0.007189963,,-0.236906531,,-0.152356544
1977000000,-0.023480337,,0.021082511,,-0.236902925,,-0.152351564
1978000000,-0.03704052,,0.013918918,,-0.236899352,,-0.152346584
1979000000,-0.039373945,,0.010817328,,-0.236895812,,-0.152341604
1980000000,-0.028671307,,0.008633361,,-0.236892306,,-0.152336625
1981000000,-0.046768699,,0.00687001,,-0.236888833,,-0.152331646
1982000000,-0.031617586,,0.017014451,,-0.236885393,,-0.152326668
1983000000,-0.046670012,,0.0002542,,-0.236881986,,-0.15232169
1984000000,-0.041498858,,0.007215089,,-0.236878612,,-0.152316713
1985000000,-0.025174152,,0.010627099,,-0.236875272,,-0.152311736
1986000000,-0.044482738,,0.03423854,,-0.236871964,,-0.15230676
1987000000,-0.046329018,,0.015068624,,-0.23686869,,-0.152301784
1988000000,-0.045292858,,0.00652514,,-0.236865448,,-0.152296809
1989000000,-0.054098263,,-0.010798311,,-0.236862239,,-0.152291834
1990000000,-0.051426034,,-0.002422732,,-0.236859064,,-0.15228686
1991000000,-0.053280029,,0.000325053,,-0.236855921,,-0.152281886
1992000000,-0.0340259,,0.048725139,,-0.236852811,,-0.152276913
1993000000,-0.039058801,,0.020739866,,-0.236849734,,-0.15227194
1994000000,-0.032182097,,0.013774138,,-0.236846689,,-0.152266968
1995000000,-0.044573702,,0.014268747,,-0.236843678,,-0.152261996
1996000000,-0.026590951,,0.010588898,,-0.236840698,,-0.152257025
1997000000,-0.055862632,,0.014485378,,-0.236837752,,-0.152252054
1998000000,-0.038466476,,-0.014025075,,-0.236834838,,-0.152247084
1999000000,-0.044231813,,0.024849882,,-0.236831957,,-0.152242114
2000000000,-0.034828361,,-0.006213483,,-0.236829108,,-0.152237145
2001000000,-0.055822216,,-0.009486941,,-0.236826291,,-0.152232176
2002000000,-0.04626124,,0.047999162,,-0.236823507,,-0.152227208
2003000000,-0.049152888,,0.002295829,,-0.236820756,,-0.15222224
2004000000,-0.055205189,,0.004997418,,-0.236818036,,-0.152217273
2005000000,-0.03709219,,-0.001035639,,-0.236815349,,-0.152212307
2006000000,-0.022609524,,0.052699119,,-0.236812694,,-0.152207341
2007000000,-0.046200555,,0.024240918,,-0.236810071,,-0.152202375
2008000000,-0.05949229,,0.001720961,,-0.23680748,,-0.15219741
2009000000,-0.058078542,,0.006546635,,-0.236804922,,-0.152192446
2010000000,-0.051938806,,-0.036252156,,-0.236802395,,-0.152187482
2011000000,-0.036967989,,0.011771656,,-0.2367999,,-0.152182519
2012000000,-0.087961808,,-0.018980004,,-0.236797437,,-0.152177556
2013000000,-0.068458825,,-0.021296334,,-0.236795006,,-0.152172594
2014000000,-0.037966363,,0.023725349,,-0.236792607,,-0.152167632
2015000000,-0.039025024,,0.004855036,,-0.23679024,,-0.152162671
2016000000,-0.019139389,,0.027361184,,-0.236787904,,-0.152157711
2017000000,-0.049413431,,-0.007038197,,-0.2367856,,-0.152152751
2018000000,-0.053994212,,0.005466961,,-0.236783327,,-0.152147791
2019000000,-0.066762194,,-0.015798284,,-0.236781086,,-0.152142832
2020000000,-0.047797602,,0.0049311,,-0.236778877,,-0.152137874
2021000000,-0.047270566,,0.027883982,,-0.236776699,,-0.152132916
2022000000,-0.058733538,,-0.009515104,,-0.236774552,,-0.152127959
2023000000,-0.055231906,,-0.007629662,,-0.236772436,,-0.152123003
2024000000,-0.052535359,,0.004449512,,-0.236770352,,-0.152118046
2025000000,-0.049470648,,-0.011517954,,-0.236768299,,-0.152113091
2026000000,-0.047880333,,0.028302362,,-0.236766277,,-0.152108136
2027000000,-0.082099453,,0.003395477,,-0.236764286,,-0.152103182
2028000000,-0.062525809,,0.004088995,,-0.236762326,,-0.152098228
2029000000,-0.022216922,,0.024888819,,-0.236760397,,-0.152093275
2030000000,-0.038999289,,0.005088254,,-0.236758499,,-0.152088322
2031000000,-0.06437204,,-0.002771688,,-0.236756631,,-0.15208337
2032000000,-0.043963552,,0.002651366,,-0.236754795,,-0.152078418
2033000000,-0.067955278,,0.031162057,,-0.236752989,,-0.152073468
2034000000,-0.01712621,,0.015778637,,-0.236751214,,-0.152068517
2035000000,-0.06696409,,0.008794196,,-0.236749469,,-0.152063567
2036000000,-0.039572991,,0.02122228,,-0.236747755,,-0.152058618
2037000000,-0.069929302,,0.003176533,,-0.236746071,,-0.15205367
2038000000,-0.039793808,,0.002603957,,-0.236744417,,-0.152048721
2039000000,-0.041559856,,0.019168155,,-0.236742794,,-0.152043774
2040000000,-0.048516851,,-0.006255184,,-0.236741201,,-0.152038827
2041000000,-0.059271127,,-0.007450907,,-0.236739638,,-0.152033881
2042000000,-0.049305234,,-0.002302165,,-0.236738106,,-0.152028935
2043000000,-0.021496346,,0.029086614,,-0.236736603,,-0.15202399
2044000000,-0.057659257,,-0.000625353,,-0.23673513,,-0.152019045
2045000000,-0.039846148,,0.01739385,,-0.236733687,,-0.152014101
2046000000,-0.065975361,,-0.006840732,,-0.236732274,,-0.152009158
2047000000,-0.084671162,,-0.021626471,,-0.236730891,,-0.152004215
2048000000,-0.061580658,,-0.00985827,,-0.236729537,,-0.151999272
2049000000,-0.0321251,,0.024405416,,-0.236728213,,-0.151994331
2050000000,-0.042813648,,-0.025218127,,-0.236726919,,-0.151989389
2051000000,-0.051750548,,0.008442604,,-0.236725654,,-0.151984449
2052000000,-0.071979649,,0.012980797,,-0.236724418,,-0.151979509
2053000000,-0.033095129,,0.02286939,,-0.236723212,,-0.151974569
2054000000,-0.034971621,,0.010288649,,-0.236722034,,-0.15196963
2055000000,-0.061703429,,-0.016437069,,-0.236720886,,-0.151964692
2056000000,-0.057066225,,-0.001265182,,-0.236719768,,-0.151959754
2057000000,-0.06676466,,-0.007764744,,-0.236718678,,-0.151954817
2058000000,-0.075510189,,0.015528474,,-0.236717617,,-0.151949881
2059000000,-0.068312414,,-0.022035046,,-0.236716585,,-0.151944945
2060000000,-0.074840106,,0.017040731,,-0.236715581,,-0.151940009
2061000000,-0.028388007,,0.016806267,,-0.236714606,,-0.151935074
2062000000,-0.062300306,,0.008360114,,-0.23671366,,-0.15193014
2063000000,-0.059700463,,0.013346208,,-0.236712743,,-0.151925206
2064000000,-0.07555411,,0.014364637,,-0.236711854,,-0.151920273
2065000000,-0.054867748,,0.003353537,,-0.236710993,,-0.15191534
2066000000,-0.044798318,,0.003907051,,-0.236710161,,-0.151910408
2067000000,-0.047369607,,0.02527659,,-0.236709357,,-0.151905477
2068000000,-0.046487868,,-0.03029264,,-0.236708581,,-0.151900546
2069000000,-0.076408304,,-0.005147473,,-0.236707833,,-0.151895615
2070000000,-0.031449631,,-0.009205068,,-0.236707113,,-0.151890686
2071000000,-0.066639259,,-0.012702649,,-0.236706421,,-0.151885756
2072000000,-0.062720358,,0.007519956,,-0.236705757,,-0.151880828
2073000000,-0.070585236,,0.015752103,,-0.23670512,,-0.1518759
2074000000,-0.093184568,,0.000430764,,-0.236704511,,-0.151870972
2075000000,-0.014852191,,0.029764287,,-0.23670393,,-0.151866045
2076000000,-0.030390397,,0.002549324,,-0.236703376,,-0.151861118
2077000000,-0.028296169,,0.040439378,,-0.23670285,,-0.151856193
2078000000,-0.060233645,,0.00551242,,-0.23670235,,-0.151851267
2079000000,-0.033492163,,0.027194295,,-0.236701879,,-0.151846342
2080000000,-0.067102291,,0.004462433,,-0.236701434,,-0.151841418
2081000000,-0.078078888,,-0.038960278,,-0.236701016,,-0.151836494
2082000000,-0.061182521,,0.013064848,,-0.236700625,,-0.151831571
2083000000,-0.042164113,,0.007826692,,-0.236700261,,-0.151826649
2084000000,-0.03267711,,0.022259824,,-0.236699924,,-0.151821726
2085000000,-0.098249406,,0.000686675,,-0.236699614,,-0.151816805
2086000000,-0.072513252,,-0.000194556,,-0.23669933,,-0.151811884
2087000000,-0.0630491,,-0.012431918,,-0.236699072,,-0.151806963
2088000000,-0.074764498,,-0.014005289,,-0.236698841,,-0.151802043
2089000000,-0.06605152,,0.003000494,,-0.236698637,,-0.151797124
2090000000,-0.04567235,,0.01583167,,-0.236698459,,-0.151792205
2091000000,-0.060026251,,-0.011781681,,-0.236698306,,-0.151787287
2092000000,-0.057622548,,-0.000739684,,-0.23669818,,-0.151782369
2093000000,-0.042178847,,0.005691116,,-0.23669808,,-0.151777452
2094000000,-0.032647926,,0.03192877,,-0.236698006,,-0.151772535
2095000000,-0.047456466,,0.035843659,,-0.236697957,,-0.151767619
2096000000,-0.097540773,,-0.020908456,,-0.236697934,,-0.151762703
2097000000,-0.079713315,,-0.014888315,,-0.236697937,,-0.151757788
2098000000,-0.057334054,,0.015192084,,-0.236697965,,-0.151752873
2099000000,-0.085802808,,-0.013090965,,-0.236698019,,-0.151747959
2100000000,-0.06292183,,0.02913418,,-0.236698098,,-0.151743045
2101000000,-0.05689469,,0.020350877,,-0.236698202,,-0.151738132
2102000000,-0.05864282,,-0.024166778,,-0.236698331,,-0.15173322
2103000000,-0.084203713,,-0.008763272,,-0.236698485,,-0.151728307
2104000000,-0.047805022,,0.036520675,,-0.236698664,,-0.151723396
2105000000,-0.046602517,,-0.009728861,,-0.236698868,,-0.151718485
2106000000,-0.091806047,,-0.018945506,,-0.236699097,,-0.151713574
2107000000,-0.070494048,,0.006739792,,-0.23669935,,-0.151708664
2108000000,-0.067419574,,0.007698942,,-0.236699628,,-0.151703754
2109000000,-0.049690682,,0.001260069,,-0.23669993,,-0.151698845
2110000000,-0.058925234,,0.013399193,,-0.236700257,,-0.151693937
2111000000,-0.043976717,,0.005977185,,-0.236700607,,-0.151689029
2112000000,-0.048310526,,0.03076932,,-0.236700982,,-0.151684121
2113000000,-0.046136476,,0.001125186,,-0.236701381,,-0.151679214
2114000000,-0.055744015,,0.003002691,,-0.236701804,,-0.151674307
2115000000,-0.050110638,,0.018724943,,-0.236702251,,-0.151669401
2116000000,-0.08647719,,0.005454761,,-0.236702721,,-0.151664495
2117000000,-0.052624606,,-0.000658891,,-0.236703215,,-0.15165959
2118000000,-0.068791158,,0.027500477,,-0.236703733,,-0.151654685
2119000000,-0.072517358,,-0.015647266,,-0.236704273,,-0.151649781
2120000000,-0.0338706,,-0.007824434,,-0.236704838,,-0.151644877
2121000000,-0.067170881,,-0.014990052,,-0.236705425,,-0.151639973
2122000000,-0.063541889,,-0.0018103,,-0.236706035,,-0.151635071
2123000000,-0.059126321,,0.003130019,,-0.236706669,,-0.151630168
2124000000,-0.076474778,,-0.017823445,,-0.236707325,,-0.151625266
2125000000,-0.058529492,,-0.013585581,,-0.236708004,,-0.151620365
2126000000,-0.066688031,,-0.005950251,,-0.236708706,,-0.151615463
2127000000,-0.063603878,,0.032971166,,-0.236709431,,-0.151610563
2128000000,-0.078505583,,-0.008598092,,-0.236710177,,-0.151605663
2129000000,-0.08155904,,0.015064367,,-0.236710946,,-0.151600763
2130000000,-0.081153683,,-0.009520253,,-0.236711738,,-0.151595864
2131000000,-0.049362723,,0.038689625,,-0.236712551,,-0.151590965
2132000000,-0.085470706,,-0.0274918,,-0.236713387,,-0.151586066
2133000000,-0.054675113,,0.01010761,,-0.236714244,,-0.151581168
2134000000,-0.062820926,,0.00472154,,-0.236715124,,-0.151576271
2135000000,-0.054087333,,-0.019735681,,-0.236716025,,-0.151571374
2136000000,-0.088825859,,-0.017838232,,-0.236716947,,-0.151566477
2137000000,-0.063049607,,-0.014412194,,-0.236717891,,-0.151561581
2138000000,-0.070117861,,-0.003001174,,-0.236718857,,-0.151556685
2139000000,-0.057973705,,0.019397283,,-0.236719843,,-0.151551789
2140000000,-0.087017581,,0.007765223,,-0.236720851,,-0.151546894
2141000000,-0.035057954,,0.040203921,,-0.23672188,,-0.151541999
2142000000,-0.046584755,,0.004381412,,-0.23672293,,-0.151537105
2143000000,-0.080506578,,0.014017822,,-0.236724,,-0.151532211
2144000000,-0.076431692,,-0.005545567,,-0.236725091,,-0.151527318
2145000000,-0.073529482,,0.009272995,,-0.236726203,,-0.151522425
2146000000,-0.058011621,,0.028168939,,-0.236727336,,-0.151517532
2147000000,-0.058902536,,0.038143013,,-0.236728488,,-0.15151264
2148000000,-0.082320072,,-0.024513701,,-0.236729661,,-0.151507748
2149000000,-0.074475124,,0.001018257,,-0.236730854,,-0.151502857
2150000000,-0.051032014,,0.006229707,,-0.236732067,,-0.151497966
2151000000,-0.068234906,,0.013946685,,-0.2367333,,-0.151493075
2152000000,-0.064423084,,-0.006292028,,-0.236734553,,-0.151488185
2153000000,-0.063853174,,0.006755566,,-0.236735825,,-0.151483295
2154000000,-0.065398201,,-0.022458399,,-0.236737117,,-0.151478405
2155000000,-0.076171264,,0.020632476,,-0.236738428,,-0.151473516
2156000000,-0.060669385,,0.013363958,,-0.236739759,,-0.151468627
2157000000,-0.04388722,,0.037848148,,-0.236741109,,-0.151463738
2158000000,-0.055821232,,-0.006079182,,-0.236742478,,-0.15145885
2159000000,-0.091092549,,-0.021707296,,-0.236743865,,-0.151453962
2160000000,-0.084017076,,0.001867035,,-0.236745272,,-0.151449075
2161000000,-0.054959357,,-0.007874525,,-0.236746698,,-0.151444188
2162000000,-0.048342466,,0.012110933,,-0.236748142,,-0.151439301
2163000000,-0.040572762,,-0.00678301,,-0.236749604,,-0.151434415
2164000000,-0.044895064,,0.029388256,,-0.236751085,,-0.151429529
2165000000,-0.046053503,,0.022845354,,-0.236752584,,-0.151424643
2166000000,-0.043687802,,0.026496001,,-0.236754101,,-0.151419758
2167000000,-0.095999874,,-0.035738248,,-0.236755636,,-0.151414872
2168000000,-0.051281042,,-0.020327087,,-0.23675719,,-0.151409988
2169000000,-0.067115024,,0.021142133,,-0.23675876,,-0.151405103
2170000000,-0.066927463,,0.005012153,,-0.236760349,,-0.151400219
2171000000,-0.052215837,,-0.027536837,,-0.236761955,,-0.151395335
2172000000,-0.040007036,,0.037265602,,-0.236763578,,-0.151390452
2173000000,-0.088666514,,-0.001702203,,-0.236765219,,-0.151385569
2174000000,-0.059613742,,0.000797846,,-0.236766877,,-0.151380686
2175000000,-0.077091843,,0.000915155,,-0.236768552,,-0.151375803
2176000000,-0.058451857,,0.008677303,,-0.236770243,,-0.151370921
2177000000,-0.048262626,,0.017839631,,-0.236771952,,-0.151366039
2178000000,-0.085579351,,-0.022954851,,-0.236773677,,-0.151361157
2179000000,-0.068462051,,0.006841058,,-0.236775419,,-0.151356276
2180000000,-0.057246584,,0.000947911,,-0.236777177,,-0.151351395
2181000000,-0.084845781,,0.004896652,,-0.236778951,,-0.151346514
2182000000,-0.072401308,,-0.002531228,,-0.236780742,,-0.151341633
2183000000,-0.070773624,,-0.00832527,,-0.236782549,,-0.151336753
2184000000,-0.076815575,,0.005945476,,-0.236784371,,-0.151331873
2185000000,-0.064500667,,-0.011104634,,-0.236786209,,-0.151326993
2186000000,-0.079942465,,-0.000452325,,-0.236788063,,-0.151322114
2187000000,-0.063811041,,0.022093527,,-0.236789933,,-0.151317235
2188000000,-0.062592953,,0.006410068,,-0.236791818,,-0.151312356
2189000000,-0.096746244,,-0.006558087,,-0.236793718,,-0.151307477
2190000000,-0.068761803,,-0.016449021,,-0.236795633,,-0.151302598
2191000000,-0.074796632,,-0.019291125,,-0.236797563,,-0.15129772
2192000000,-0.093993939,,-0.026981795,,-0.236799508,,-0.151292842
2193000000,-0.069722205,,-0.021341601,,-0.236801468,,-0.151287964
2194000000,-0.076750211,,0.002804109,,-0.236803443,,-0.151283087
2195000000,-0.054759838,,-0.013128682,,-0.236805432,,-0.15127821
2196000000,-0.076532051,,-0.025145743,,-0.236807435,,-0.151273333
2197000000,-0.061967935,,0.029970603,,-0.236809453,,-0.151268456
2198000000,-0.052951239,,0.024973443,,-0.236811485,,-0.151263579
2199000000,-0.091430455,,-0.020823786,,-0.236813531,,-0.151258703
2200000000,-0.038620077,,-0.003871978,,-0.23681559,,-0.151253826
2201000000,-0.091737621,,0.009945194,,-0.236817664,,-0.151248951
2202000000,-0.054816071,,0.014677254,,-0.236819751,,-0.151244075
2203000000,-0.065608114,,-0.004842303,,-0.236821851,,-0.151239199
2204000000,-0.071165375,,-0.011820428,,-0.236823965,,-0.151234324
2205000000,-0.038927697,,0.019968655,,-0.236826092,,-0.151229449
2206000000,-0.056789868,,-0.005855454,,-0.236828232,,-0.151224574
2207000000,-0.079495937,,-0.010180723,,-0.236830385,,-0.151219699
2208000000,-0.068428367,,0.007559734,,-0.23683255,,-0.151214824
2209000000,-0.059407774,,0.022670176,,-0.236834729,,-0.15120995
2210000000,-0.070296831,,-0.017447287,,-0.23683692,,-0.151205076
2211000000,-0.092101224,,-0.024153817,,-0.236839123,,-0.151200202
2212000000,-0.076083794,,0.020575508,,-0.236841339,,-0.151195328
2213000000,-0.05891899,,-0.004297752,,-0.236843566,,-0.151190454
2214000000,-0.062831357,,0.020689994,,-0.236845806,,-0.15118558
2215000000,-0.065378882,,-0.009167309,,-0.236848058,,-0.151180707
2216000000,-0.073446557,,-0.010926889,,-0.236850321,,-0.151175834
2217000000,-0.072900116,,0.008852382,,-0.236852596,,-0.151170961
2218000000,-0.098666869,,-0.014459653,,-0.236854883,,-0.151166088
2219000000,-0.037733864,,0.007970424,,-0.23685718,,-0.151161215
2220000000,-0.07667838,,-0.026153082,,-0.236859489,,-0.151156342
2221000000,-0.059246279,,0.014395406,,-0.236861809,,-0.15115147
2222000000,-0.078227527,,-0.001570713,,-0.23686414,,-0.151146597
2223000000,-0.039089926,,0.011473174,,-0.236866482,,-0.151141725
2224000000,-0.10937141,,-0.006893138,,-0.236868835,,-0.151136853
2225000000,-0.098838657,,-0.009345299,,-0.236871198,,-0.151131981
2226000000,-0.066388287,,-0.019644298,,-0.236873571,,-0.151127109
2227000000,-0.065941475,,-0.00021596,,-0.236875954,,-0.151122237
2228000000,-0.066553771,,0.004186597,,-0.236878348,,-0.151117365
2229000000,-0.03210815,,0.007659186,,-0.236880752,,-0.151112494
2230000000,-0.075099893,,0.018302795,,-0.236883165,,-0.151107622
2231000000,-0.072072789,,0.01605545,,-0.236885588,,-0.151102751
2232000000,-0.076929368,,-0.006737935,,-0.236888021,,-0.15109788
2233000000,-0.057902001,,0.00082331,,-0.236890463,,-0.151093009
2234000000,-0.050008893,,-0.002238653,,-0.236892915,,-0.151088138
2235000000,-0.068056464,,-0.004007863,,-0.236895375,,-0.151083267
2236000000,-0.091650218,,-0.020698171,,-0.236897845,,-0.151078396
2237000000,-0.079693623,,-0.031817317,,-0.236900323,,-0.151073525
2238000000,-0.075122133,,0.022867501,,-0.236902811,,-0.151068654
2239000000,-0.07737048,,0.007972069,,-0.236905306,,-0.151063784
2240000000,-0.089550532,,-0.013672041,,-0.236907811,,-0.151058913
2241000000,-0.064400405,,0.033607967,,-0.236910323,,-0.151054043
2242000000,-0.050765455,,0.005821889,,-0.236912844,,-0.151049172
2243000000,-0.044598557,,0.015846621,,-0.236915373,,-0.151044302
2244000000,-0.045748357,,0.002488376,,-0.236917909,,-0.151039431
2245000000,-0.073016167,,0.019777941,,-0.236920454,,-0.151034561
2246000000,-0.065699168,,-0.010984336,,-0.236923006,,-0.151029691
2247000000,-0.073756181,,-0.008288357,,-0.236925565,,-0.151024821
2248000000,-0.068918012,,-0.01093047,,-0.236928132,,-0.151019951
2249000000,-0.081931666,,-0.017105073,,-0.236930706,,-0.15101508
2250000000,-0.07513541,,-0.010313137,,-0.236933287,,-0.15101021
2251000000,-0.088001899,,-0.026809398,,-0.236935875,,-0.15100534
2252000000,-0.078215711,,0.017821362,,-0.23693847,,-0.15100047
2253000000,-0.061792925,,0.009260977,,-0.236941071,,-0.1509956
2254000000,-0.095118016,,-0.010698458,,-0.236943679,,-0.15099073
2255000000,-0.11379793,,-0.006630746,,-0.236946294,,-0.15098586
2256000000,-0.073515877,,-0.017424241,,-0.236948914,,-0.15098099
2257000000,-0.08472383,,-0.017143179,,-0.23695154,,-0.150976121
2258000000,-0.075157009,,-0.010879196,,-0.236954173,,-0.150971251
2259000000,-0.10655835,,0.002764388,,-0.236956811,,-0.150966381
2260000000,-0.10752406,,-0.020703314,,-0.236959455,,-0.150961511
2261000000,-0.10374734,,-0.018412137,,-0.236962104,,-0.150956641
2262000000,-0.091358073,,0.004914025,,-0.236964759,,-0.150951771
2263000000,-0.1026149,,-0.009571631,,-0.236967419,,-0.150946901
2264000000,-0.081979945,,-0.020236481,,-0.236970084,,-0.150942031
2265000000,-0.078869715,,-0.006370304,,-0.236972753,,-0.150937161
2266000000,-0.10447256,,-0.03097995,,-0.236975428,,-0.150932291
2267000000,-0.080590844,,-0.014428058,,-0.236978107,,-0.150927421
2268000000,-0.10010485,,-0.001903763,,-0.236980791,,-0.150922551
2269000000,-0.039210021,,0.001210101,,-0.236983479,,-0.150917681
2270000000,-0.10732727,,-0.009698091,,-0.236986171,,-0.150912811
2271000000,-0.075899012,,-0.025001504,,-0.236988867,,-0.150907941
2272000000,-0.068573698,,-0.005064968,,-0.236991568,,-0.150903071
2273000000,-0.096712038,,0.001427951,,-0.236994272,,-0.1508982
2274000000,-0.10166764,,0.00212769,,-0.236996979,,-0.15089333
2275000000,-0.098024778,,0.019099196,,-0.23699969,,-0.15088846
2276000000,-0.087143637,,-0.026963037,,-0.237002405,,-0.150883589
2277000000,-0.08933492,,0.006003619,,-0.237005122,,-0.150878719
2278000000,-0.085936673,,-0.00308297,,-0.237007843,,-0.150873848
2279000000,-0.09596274,,-0.015329534,,-0.237010566,,-0.150868978
2280000000,-0.090430774,,-0.010262269,,-0.237013293,,-0.150864107
2281000000,-0.090808019,,0.002878272,,-0.237016022,,-0.150859236
2282000000,-0.086374134,,0.011061217,,-0.237018753,,-0.150854366
2283000000,-0.081672788,,-0.001794403,,-0.237021486,,-0.150849495
2284000000,-0.060303565,,0.012481805,,-0.237024222,,-0.150844624
2285000000,-0.13146,,-0.026721992,,-0.23702696,,-0.150839753
2286000000,-0.078740135,,0.005576414,,-0.2370297,,-0.150834882
2287000000,-0.13347565,,-0.025301246,,-0.237032441,,-0.150830011
2288000000,-0.084111445,,-0.015019484,,-0.237035184,,-0.150825139
2289000000,-0.079542004,,-0.025168033,,-0.237037929,,-0.150820268
2290000000,-0.081105225,,-0.007885177,,-0.237040674,,-0.150815396
2291000000,-0.079663642,,-0.006928011,,-0.237043421,,-0.150810525
2292000000,-0.093110137,,-0.024434136,,-0.237046169,,-0.150805653
2293000000,-0.036457829,,0.030676896,,-0.237048918,,-0.150800781
2294000000,-0.094095096,,0.000852849,,-0.237051667,,-0.150795909
2295000000,-0.072707906,,-1.48E-05,,-0.237054417,,-0.150791037
2296000000,-0.093821876,,-0.038756534,,-0.237057168,,-0.150786165
2297000000,-0.065379761,,0.003162582,,-0.237059918,,-0.150781293
2298000000,-0.10108157,,-0.01530489,,-0.237062669,,-0.150776421
2299000000,-0.10579433,,-0.0278839,,-0.23706542,,-0.150771548
2300000000,-0.079239555,,-0.02483307,,-0.23706817,,-0.150766675
2301000000,-0.07688918,,0.005089561,,-0.237070921,,-0.150761803
2302000000,-0.067699231,,-0.000307952,,-0.23707367,,-0.15075693
2303000000,-0.080498025,,-0.009061705,,-0.23707642,,-0.150752057
2304000000,-0.075615846,,0.008789422,,-0.237079168,,-0.150747183
2305000000,-0.084660545,,-0.018258842,,-0.237081915,,-0.15074231
2306000000,-0.099941269,,-0.009502967,,-0.237084662,,-0.150737436
2307000000,-0.097101294,,-0.00269846,,-0.237087407,,-0.150732563
