Freq(Hz),S11 ON,,S11 OFF,,S21 ON,,S21 OFF,,S11 Sim,S21 Sim
4253000000,-3.4620252,,-7.7006774,,-6.0536642,,-4.8994384,,-2.4648914,-7.152468643
4254000000,-3.440732,,-7.7177811,,-6.0594664,,-4.8738184,,-2.4549286,-7.173288043
4255000000,-3.4064739,,-7.7014809,,-6.0456648,,-4.8932624,,-2.445034994,-7.19407279
4256000000,-3.4442582,,-7.7265034,,-6.0746112,,-4.9002666,,-2.435210003,-7.214822415
4257000000,-3.4149537,,-7.7319551,,-6.0867457,,-4.9224834,,-2.425453058,-7.235536447
4258000000,-3.4046228,,-7.7604089,,-6.0635715,,-4.901053,,-2.415763593,-7.256214415
4259000000,-3.3913262,,-7.7693868,,-6.0663686,,-4.8985353,,-2.406141048,-7.276855845
4260000000,-3.3878384,,-7.7902117,,-6.1100941,,-4.9222116,,-2.39658487,-7.297460264
4261000000,-3.4026189,,-7.8144641,,-6.1131725,,-4.9274077,,-2.387094512,-7.318027194
4262000000,-3.3978338,,-7.8442006,,-6.1013551,,-4.92451,,-2.377669431,-7.338556157
4263000000,-3.4051611,,-7.841763,,-6.1190681,,-4.9059091,,-2.368309091,-7.359046672
4264000000,-3.3732817,,-7.8432646,,-6.0805979,,-4.9030766,,-2.359012962,-7.379498257
4265000000,-3.4012485,,-7.8510332,,-6.0936484,,-4.9021339,,-2.349780519,-7.399910429
4266000000,-3.3556409,,-7.8454647,,-6.1144476,,-4.9274988,,-2.340611243,-7.420282701
4267000000,-3.352536,,-7.8470426,,-6.1130266,,-4.9118323,,-2.331504619,-7.440614584
4268000000,-3.3866501,,-7.8920827,,-6.1414266,,-4.9296718,,-2.322460139,-7.460905589
4269000000,-3.3661065,,-7.9111075,,-6.1420655,,-4.9471421,,-2.313477301,-7.481155222
4270000000,-3.3557551,,-7.9169064,,-6.161994,,-4.9386511,,-2.304555607,-7.501362988
4271000000,-3.361146,,-7.9533348,,-6.1348772,,-4.9616218,,-2.295694565,-7.521528391
4272000000,-3.3758459,,-7.9674549,,-6.1687007,,-4.9620733,,-2.286893688,-7.54165093
4273000000,-3.367393,,-7.9555259,,-6.2013178,,-4.9337196,,-2.278152495,-7.561730104
4274000000,-3.353596,,-7.9430165,,-6.1839523,,-4.9447551,,-2.26947051,-7.581765407
4275000000,-3.3776879,,-8.0409527,,-6.18609,,-4.96172,,-2.260847262,-7.601756332
4276000000,-3.3834107,,-7.9942465,,-6.186769,,-4.9581013,,-2.252282284,-7.62170237
4277000000,-3.3670187,,-8.0393438,,-6.1919479,,-4.9551973,,-2.243775117,-7.641603007
4278000000,-3.3552783,,-8.0416403,,-6.2016087,,-4.9500985,,-2.235325305,-7.661457728
4279000000,-3.3911569,,-8.0477905,,-6.2293639,,-4.9854884,,-2.226932397,-7.681266014
4280000000,-3.3750107,,-8.0700045,,-6.1909218,,-4.9742937,,-2.218595948,-7.701027344
4281000000,-3.3692524,,-8.0956564,,-6.2134871,,-4.9798508,,-2.210315518,-7.720741194
4282000000,-3.3568156,,-8.0769024,,-6.2476406,,-4.9927769,,-2.202090671,-7.740407036
4283000000,-3.3512564,,-8.0933199,,-6.2440095,,-4.9918795,,-2.193920978,-7.760024339
4284000000,-3.3635197,,-8.0996542,,-6.2518253,,-4.98703,,-2.185806012,-7.77959257
4285000000,-3.3287416,,-8.0839529,,-6.2383227,,-4.9860306,,-2.177745354,-7.799111191
4286000000,-3.3600996,,-8.1357946,,-6.2732944,,-5.0260181,,-2.169738588,-7.818579661
4287000000,-3.335876,,-8.1417742,,-6.2647524,,-5.0101337,,-2.161785303,-7.837997437
4288000000,-3.3428416,,-8.1396933,,-6.2573891,,-5.004941,,-2.153885094,-7.857363971
4289000000,-3.3680317,,-8.1590776,,-6.280437,,-5.0440898,,-2.146037559,-7.876678712
4290000000,-3.3465734,,-8.1653681,,-6.2972841,,-5.0754824,,-2.138242303,-7.895941105
4291000000,-3.3432801,,-8.1742506,,-6.2891507,,-5.0377107,,-2.130498933,-7.915150591
4292000000,-3.305377,,-8.1551476,,-6.3096685,,-5.0378575,,-2.122807065,-7.934306608
4293000000,-3.3318222,,-8.1935492,,-6.3066421,,-5.0370603,,-2.115166315,-7.95340859
4294000000,-3.3253903,,-8.1842718,,-6.3090844,,-5.0509539,,-2.107576307,-7.972455965
4295000000,-3.3695254,,-8.216013,,-6.3088379,,-5.0523024,,-2.10003667,-7.991448161
4296000000,-3.3417232,,-8.1972284,,-6.3109698,,-5.0366287,,-2.092547034,-8.010384598
4297000000,-3.3366947,,-8.1785717,,-6.3383145,,-5.0618515,,-2.085107038,-8.029264694
4298000000,-3.3163199,,-8.2166471,,-6.3035955,,-5.0258055,,-2.077716323,-8.048087861
4299000000,-3.3286889,,-8.2023106,,-6.3311892,,-5.0717597,,-2.070374537,-8.066853509
4300000000,-3.3343482,,-8.214262,,-6.3352833,,-5.0837026,,-2.06308133,-8.085561041
4301000000,-3.3314292,,-8.2330303,,-6.3426752,,-5.0759788,,-2.055836359,-8.104209858
4302000000,-3.3068991,,-8.2093,,-6.3553915,,-5.1050467,,-2.048639285,-8.122799354
4303000000,-3.3183892,,-8.2236795,,-6.3722243,,-5.0789251,,-2.041489773,-8.14132892
4304000000,-3.2982452,,-8.2421331,,-6.3528514,,-5.0870123,,-2.034387493,-8.159797941
4305000000,-3.2985373,,-8.2536888,,-6.3882852,,-5.0855975,,-2.027332121,-8.178205799
4306000000,-3.3245189,,-8.262785,,-6.3849721,,-5.1305137,,-2.020323335,-8.196551869
4307000000,-3.3198586,,-8.2381611,,-6.3974819,,-5.1214266,,-2.013360821,-8.214835523
4308000000,-3.2732859,,-8.2411613,,-6.3713732,,-5.1285896,,-2.006444268,-8.233056127
4309000000,-3.3060358,,-8.2513361,,-6.3802586,,-5.140542,,-1.999573368,-8.251213041
4310000000,-3.2979381,,-8.2940388,,-6.4178395,,-5.1448998,,-1.992747822,-8.269305622
4311000000,-3.2686856,,-8.2596207,,-6.412302,,-5.1580954,,-1.985967332,-8.28733322
4312000000,-3.3280091,,-8.273181,,-6.4209852,,-5.1618509,,-1.979231606,-8.305295179
4313000000,-3.2928572,,-8.2777586,,-6.40733,,-5.148551,,-1.972540358,-8.323190841
4314000000,-3.2653258,,-8.2654305,,-6.4463611,,-5.1738291,,-1.965893305,-8.341019539
4315000000,-3.2949278,,-8.3016796,,-6.4336462,,-5.1702642,,-1.95929017,-8.358780603
4316000000,-3.2621861,,-8.2316294,,-6.4256611,,-5.1699257,,-1.952730679,-8.376473355
4317000000,-3.276629,,-8.2653618,,-6.4259963,,-5.1788888,,-1.946214567,-8.394097113
4318000000,-3.2767403,,-8.2609015,,-6.4649734,,-5.2007623,,-1.939741569,-8.41165119
4319000000,-3.3072898,,-8.2849331,,-6.4474239,,-5.2104621,,-1.933311428,-8.429134892
4320000000,-3.2680852,,-8.2474842,,-6.4524884,,-5.1971383,,-1.926923891,-8.446547519
4321000000,-3.2692909,,-8.2701149,,-6.463975,,-5.2002201,,-1.920578711,-8.463888366
4322000000,-3.2961779,,-8.2823563,,-6.4701996,,-5.226963,,-1.914275644,-8.481156722
4323000000,-3.2733924,,-8.2981901,,-6.4598804,,-5.2255068,,-1.908014453,-8.498351869
4324000000,-3.2469742,,-8.2788906,,-6.4774308,,-5.2079763,,-1.901794905,-8.515473086
4325000000,-3.2626493,,-8.256381,,-6.4526124,,-5.225944,,-1.895616774,-8.532519642
4326000000,-3.2635672,,-8.2513151,,-6.4999385,,-5.2611051,,-1.889479836,-8.549490802
4327000000,-3.2531683,,-8.2621508,,-6.5009279,,-5.2466512,,-1.883383875,-8.566385826
4328000000,-3.267853,,-8.2663536,,-6.4874635,,-5.2463202,,-1.87732868,-8.583203966
4329000000,-3.2587645,,-8.2425566,,-6.5300622,,-5.2652812,,-1.871314044,-8.59994447
4330000000,-3.2739067,,-8.2587452,,-6.5373521,,-5.2855072,,-1.865339768,-8.616606577
4331000000,-3.2242675,,-8.228035,,-6.4713273,,-5.2378931,,-1.859405654,-8.633189522
4332000000,-3.2540731,,-8.2336617,,-6.525444,,-5.286581,,-1.853511516,-8.649692534
4333000000,-3.2413609,,-8.2345095,,-6.5362597,,-5.3197808,,-1.847657167,-8.666114835
4334000000,-3.2407687,,-8.2136478,,-6.5298963,,-5.3194485,,-1.841842431,-8.682455641
4335000000,-3.2515173,,-8.2141685,,-6.5640206,,-5.3360343,,-1.836067134,-8.698714163
4336000000,-3.2401166,,-8.2284269,,-6.5552125,,-5.3291621,,-1.830331112,-8.714889605
4337000000,-3.2410939,,-8.2106953,,-6.5564713,,-5.3347535,,-1.824634202,-8.730981165
4338000000,-3.2604749,,-8.1896467,,-6.5711765,,-5.3313475,,-1.818976251,-8.746988035
4339000000,-3.2232742,,-8.1705713,,-6.5860033,,-5.3342142,,-1.813357111,-8.762909403
4340000000,-3.2360296,,-8.1889782,,-6.5547686,,-5.3502049,,-1.80777664,-8.778744447
4341000000,-3.2298374,,-8.1699562,,-6.5928626,,-5.3860803,,-1.802234702,-8.794492344
4342000000,-3.2533364,,-8.197669,,-6.5988898,,-5.3973694,,-1.796731168,-8.810152263
4343000000,-3.2307637,,-8.1795988,,-6.6105738,,-5.3940234,,-1.791265917,-8.825723368
4344000000,-3.2141807,,-8.1681004,,-6.6038871,,-5.3708997,,-1.785838832,-8.841204816
4345000000,-3.2166677,,-8.1773882,,-6.5612559,,-5.4009185,,-1.780449806,-8.856595762
4346000000,-3.2218685,,-8.1306381,,-6.5903912,,-5.3830681,,-1.775098735,-8.871895352
4347000000,-3.2099338,,-8.1399565,,-6.591701,,-5.4218178,,-1.769785525,-8.88710273
4348000000,-3.2207532,,-8.1304808,,-6.596015,,-5.395463,,-1.76451009,-8.902217034
4349000000,-3.2131667,,-8.1131849,,-6.6051016,,-5.3972445,,-1.759272349,-8.917237398
4350000000,-3.2247598,,-8.1136389,,-6.6193686,,-5.4358602,,-1.75407223,-8.93216295
4351000000,-3.227829,,-8.1106443,,-6.632184,,-5.4336305,,-1.748909668,-8.946992816
4352000000,-3.2063782,,-8.08957,,-6.6125207,,-5.4387441,,-1.743784606,-8.961726116
4353000000,-3.1804333,,-8.0611076,,-6.6413665,,-5.4600973,,-1.738696997,-8.976361969
4354000000,-3.2053528,,-8.0367537,,-6.6177711,,-5.4513803,,-1.7336468,-8.990899487
4355000000,-3.2308674,,-8.0632563,,-6.6337895,,-5.4967189,,-1.728633983,-9.005337782
4356000000,-3.1808567,,-8.0544481,,-6.6384592,,-5.4794827,,-1.723658523,-9.019675962
4357000000,-3.1948824,,-8.0297861,,-6.6429796,,-5.5023465,,-1.718720405,-9.033913133
4358000000,-3.2250726,,-8.0557642,,-6.6781549,,-5.5023661,,-1.713819625,-9.048048399
4359000000,-3.1780903,,-8.0124779,,-6.7154799,,-5.5389423,,-1.708956186,-9.062080861
4360000000,-3.1835454,,-7.9986343,,-6.6644788,,-5.5255532,,-1.704130103,-9.076009622
4361000000,-3.1949899,,-7.9976058,,-6.6875238,,-5.5501385,,-1.699341399,-9.089833783
4362000000,-3.1811202,,-7.9826903,,-6.6828742,,-5.5583162,,-1.694590107,-9.103552442
4363000000,-3.1884522,,-7.9323344,,-6.6664352,,-5.5711422,,-1.689876272,-9.117164703
4364000000,-3.1593809,,-7.927073,,-6.7306323,,-5.5850582,,-1.685199948,-9.130669666
4365000000,-3.1565919,,-7.9001708,,-6.7103157,,-5.5747075,,-1.680561199,-9.144066436
4366000000,-3.1911833,,-7.9124265,,-6.6975036,,-5.5503554,,-1.675960104,-9.157354118
4367000000,-3.1809769,,-7.9127316,,-6.7243047,,-5.6032081,,-1.67139675,-9.170531822
4368000000,-3.1601191,,-7.893394,,-6.7195234,,-5.5972657,,-1.666871236,-9.183598662
4369000000,-3.1671679,,-7.8724713,,-6.7162814,,-5.6171217,,-1.662383674,-9.196553754
4370000000,-3.1711609,,-7.8694296,,-6.7413688,,-5.63866,,-1.65793419,-9.209396223
4371000000,-3.1469564,,-7.8305993,,-6.717061,,-5.6281524,,-1.65352292,-9.222125198
4372000000,-3.1561396,,-7.8322196,,-6.7300854,,-5.644516,,-1.649150014,-9.234739815
4373000000,-3.1648986,,-7.79633,,-6.7583823,,-5.6299868,,-1.644815638,-9.247239222
4374000000,-3.1325316,,-7.798171,,-6.7396111,,-5.6559663,,-1.640519968,-9.259622573
4375000000,-3.178709,,-7.7829647,,-6.7530766,,-5.6499534,,-1.636263198,-9.271889033
4376000000,-3.1536446,,-7.7507448,,-6.7956905,,-5.6876698,,-1.632045534,-9.284037781
4377000000,-3.1363935,,-7.7409105,,-6.7501984,,-5.7030129,,-1.627867199,-9.296068009
4378000000,-3.1464231,,-7.7406435,,-6.7589731,,-5.6735759,,-1.623728432,-9.307978921
4379000000,-3.1271112,,-7.7079568,,-6.7791719,,-5.7138448,,-1.619629487,-9.31976974
4380000000,-3.1051793,,-7.6639109,,-6.7738547,,-5.712626,,-1.615570634,-9.331439705
4381000000,-3.1262879,,-7.6550083,,-6.7850833,,-5.7357635,,-1.611552164,-9.342988076
4382000000,-3.1272624,,-7.6503906,,-6.7635093,,-5.7126961,,-1.607574381,-9.354414132
4383000000,-3.1099052,,-7.6517768,,-6.7956748,,-5.7614241,,-1.603637611,-9.365717177
4384000000,-3.1019857,,-7.6229877,,-6.8432913,,-5.8007469,,-1.599742197,-9.376896539
4385000000,-3.1063902,,-7.5945539,,-6.8152394,,-5.7595944,,-1.595888502,-9.387951572
4386000000,-3.0901425,,-7.5959916,,-6.8032503,,-5.7762194,,-1.592076909,-9.398881659
4387000000,-3.0925329,,-7.5698009,,-6.8160181,,-5.7921348,,-1.588307822,-9.409686217
4388000000,-3.0975528,,-7.5587025,,-6.8293395,,-5.791779,,-1.584581665,-9.420364695
4389000000,-3.1185782,,-7.5507536,,-6.8179331,,-5.7818575,,-1.580898886,-9.430916578
4390000000,-3.0883229,,-7.5109315,,-6.8622055,,-5.8474255,,-1.577259956,-9.44134139
4391000000,-3.0912135,,-7.5124769,,-6.8392806,,-5.8192549,,-1.573665367,-9.451638699
4392000000,-3.0934508,,-7.5041037,,-6.8320255,,-5.8468666,,-1.570115637,-9.461808115
4393000000,-3.0617077,,-7.4247365,,-6.8232388,,-5.8619585,,-1.566611309,-9.471849299
4394000000,-3.0611296,,-7.4371748,,-6.8529963,,-5.8674026,,-1.563152951,-9.481761961
4395000000,-3.0949125,,-7.4293661,,-6.8654375,,-5.8712978,,-1.559741158,-9.491545869
4396000000,-3.0892162,,-7.4332199,,-6.8707175,,-5.8650732,,-1.556376554,-9.501200845
4397000000,-3.091893,,-7.3802333,,-6.866632,,-5.8957205,,-1.553059789,-9.510726779
4398000000,-3.065304,,-7.3547649,,-6.8597684,,-5.8916745,,-1.549791542,-9.520123624
4399000000,-3.0475743,,-7.3354325,,-6.8590913,,-5.9281878,,-1.546572525,-9.529391407
4400000000,-3.0963576,,-7.3523026,,-6.8693185,,-5.9130478,,-1.543403479,-9.538530227
4401000000,-3.0563462,,-7.3055997,,-6.8941865,,-5.9236841,,-1.540285176,-9.547540268
4402000000,-3.051964,,-7.2952881,,-6.9208784,,-5.9443178,,-1.537218424,-9.556421797
4403000000,-3.0558846,,-7.288403,,-6.9067106,,-5.9398036,,-1.534204064,-9.565175172
4404000000,-3.0383902,,-7.2338891,,-6.8822799,,-5.9500575,,-1.531242971,-9.573800849
4405000000,-3.0462794,,-7.2395301,,-6.8943939,,-5.9573278,,-1.528336056,-9.582299385
4406000000,-3.043582,,-7.2078733,,-6.9023304,,-5.968926,,-1.52548427,-9.590671446
4407000000,-3.063359,,-7.1825213,,-6.91892,,-5.9821358,,-1.5226886,-9.598917817
4408000000,-3.031775,,-7.1917119,,-6.9044514,,-5.9952798,,-1.519950074,-9.607039399
4409000000,-3.0336649,,-7.1553369,,-6.9206824,,-6.0130539,,-1.517269759,-9.615037228
4410000000,-3.0367258,,-7.138514,,-6.9142065,,-6.0087552,,-1.514648766,-9.622912475
4411000000,-3.0247481,,-7.1169848,,-6.9446063,,-6.0299206,,-1.512088248,-9.630666456
4412000000,-3.0549574,,-7.1268368,,-6.9708476,,-6.0788126,,-1.509589403,-9.638300641
4413000000,-3.0176301,,-7.0706134,,-6.9461317,,-6.0541019,,-1.507153474,-9.645816663
4414000000,-3.020232,,-7.0372758,,-6.9568558,,-6.0676866,,-1.50478175,-9.653216326
4415000000,-3.037858,,-7.0458579,,-6.979825,,-6.0843511,,-1.502475571,-9.660501616
4416000000,-3.0115097,,-7.0281839,,-6.9677172,,-6.077847,,-1.500236324,-9.66767471
4417000000,-3.0236883,,-7.000658,,-6.9820213,,-6.1060953,,-1.498065447,-9.674737988
4418000000,-2.9915004,,-6.9702439,,-6.9668598,,-6.1153245,,-1.495964431,-9.681694045
4419000000,-3.0126059,,-6.9474874,,-6.9776783,,-6.1311769,,-1.493934819,-9.6885457
4420000000,-3.016129,,-6.9458032,,-7.0107312,,-6.1757488,,-1.491978208,-9.695296011
4421000000,-2.9929571,,-6.8725991,,-6.9740014,,-6.1456985,,-1.490096253,-9.701948284
4422000000,-3.001663,,-6.8991318,,-7.0112939,,-6.1644168,,-1.488290663,-9.708506094
4423000000,-2.9982078,,-6.8627615,,-6.9963408,,-6.1436086,,-1.486563208,-9.714973292
4424000000,-2.9771249,,-6.8409328,,-7.0017409,,-6.1814718,,-1.484915714,-9.721354022
4425000000,-2.9921358,,-6.7984376,,-6.99475,,-6.1855564,,-1.483350069,-9.727652739
4426000000,-2.986141,,-6.803318,,-7.0137053,,-6.1950054,,-1.481868223,-9.733874222
4427000000,-3.0002725,,-6.8001499,,-7.0259953,,-6.2222118,,-1.480472186,-9.740023593
4428000000,-2.9599404,,-6.7413549,,-7.0052266,,-6.2273951,,-1.479164033,-9.746106333
4429000000,-2.9758844,,-6.7510982,,-7.0041447,,-6.2557807,,-1.477945902,-9.752128304
4430000000,-3.0031445,,-6.7324653,,-7.0445323,,-6.2676892,,-1.476819995,-9.758095762
4431000000,-2.9576597,,-6.7128787,,-7.040381,,-6.2999172,,-1.475788579,-9.764015385
4432000000,-2.9492784,,-6.6626158,,-7.0271239,,-6.2891731,,-1.474853988,-9.769894287
4433000000,-2.9728329,,-6.6555901,,-7.0486479,,-6.2849059,,-1.474018619,-9.775740044
4434000000,-2.9418118,,-6.6263418,,-7.0456238,,-6.2855935,,-1.473284937,-9.781560715
4435000000,-2.9419434,,-6.6031537,,-7.0625682,,-6.2703733,,-1.472655471,-9.787364867
4436000000,-2.9400103,,-6.5860004,,-7.0648985,,-6.3399434,,-1.472132816,-9.793161598
4437000000,-2.9515488,,-6.5710297,,-7.0896926,,-6.3369761,,-1.471719629,-9.798960561
4438000000,-2.9574876,,-6.5458679,,-7.0402217,,-6.3243995,,-1.471418633,-9.804771994
4439000000,-2.9122653,,-6.4896708,,-7.0538049,,-6.3474293,,-1.471232612,-9.810606745
4440000000,-2.9348185,,-6.4775448,,-7.0675192,,-6.3809094,,-1.471164411,-9.8164763
4441000000,-2.9257951,,-6.4728594,,-7.0599594,,-6.3810596,,-1.471216933,-9.822392812
4442000000,-2.9617498,,-6.4562659,,-7.1154175,,-6.4001288,,-1.471393136,-9.828369132
4443000000,-2.9199905,,-6.4147086,,-7.1125779,,-6.4077849,,-1.471696033,-9.834418839
4444000000,-2.9159601,,-6.3922834,,-7.1284466,,-6.4346795,,-1.472128687,-9.840556271
4445000000,-2.9171536,,-6.4063444,,-7.1085863,,-6.4422574,,-1.472694204,-9.846796559
4446000000,-2.9124355,,-6.3472333,,-7.1149311,,-6.4241395,,-1.473395735,-9.853155657
4447000000,-2.8973057,,-6.3410063,,-7.0902448,,-6.4606485,,-1.474236464,-9.859650381
4448000000,-2.900914,,-6.3054066,,-7.1118145,,-6.4187422,,-1.475219608,-9.86629844
4449000000,-2.8882864,,-6.2725224,,-7.1533432,,-6.47228,,-1.476348407,-9.873118471
4450000000,-2.8921394,,-6.2648716,,-7.1493216,,-6.4773903,,-1.477626115,-9.880130075
4451000000,-2.8773854,,-6.2351747,,-7.1251678,,-6.4825759,,-1.479055998,-9.887353855
4452000000,-2.8771436,,-6.2251582,,-7.131495,,-6.5026841,,-1.48064132,-9.89481145
4453000000,-2.8991067,,-6.2291765,,-7.1541524,,-6.5005836,,-1.482385332,-9.902525573
4454000000,-2.8545365,,-6.1467729,,-7.1499786,,-6.5233617,,-1.484291266,-9.910520044
4455000000,-2.8559823,,-6.1554918,,-7.1384611,,-6.5203938,,-1.486362318,-9.918819831
4456000000,-2.8951976,,-6.1260967,,-7.1635299,,-6.5279021,,-1.488601637,-9.927451083
4457000000,-2.8483977,,-6.0944591,,-7.1408744,,-6.5333085,,-1.491012311,-9.936441165
4458000000,-2.8726916,,-6.1053381,,-7.1537228,,-6.5435996,,-1.493597349,-9.945818692
4459000000,-2.8891864,,-6.0961699,,-7.1910057,,-6.5818071,,-1.496359668,-9.955613564
4460000000,-2.8814797,,-6.0619321,,-7.1700125,,-6.5713959,,-1.49930207,-9.965856996
4461000000,-2.8748217,,-6.0383396,,-7.1938272,,-6.613421,,-1.502427227,-9.97658155
4462000000,-2.8644805,,-6.0101461,,-7.2179451,,-6.6403112,,-1.505737657,-9.987821159
4463000000,-2.845511,,-5.9883947,,-7.188385,,-6.6390753,,-1.509235702,-9.999611158
4464000000,-2.8515089,,-5.9640465,,-7.1946759,,-6.6261506,,-1.512923506,-10.0119883
4465000000,-2.8520453,,-5.9506149,,-7.2012372,,-6.6433587,,-1.51680299,-10.02499078
4466000000,-2.8618333,,-5.9184265,,-7.2238455,,-6.6544757,,-1.520875822,-10.03865826
4467000000,-2.843775,,-5.8999319,,-7.2292862,,-6.6920023,,-1.525143394,-10.05303185
4468000000,-2.841084,,-5.8709893,,-7.2296624,,-6.6811857,,-1.52960679,-10.06815414
4469000000,-2.821933,,-5.8646626,,-7.2208943,,-6.6861973,,-1.534266758,-10.08406922
4470000000,-2.8630683,,-5.8651638,,-7.2414727,,-6.7350955,,-1.539123677,-10.10082261
4471000000,-2.8175395,,-5.8324819,,-7.257709,,-6.7240477,,-1.544177525,-10.11846132
4472000000,-2.8604298,,-5.8290663,,-7.2491059,,-6.7304106,,-1.54942785,-10.13703379
4473000000,-2.7944407,,-5.7594557,,-7.2517939,,-6.7455754,,-1.55487373,-10.15658989
4474000000,-2.8332508,,-5.7643251,,-7.2451944,,-6.756495,,-1.560513746,-10.17718085
4475000000,-2.835834,,-5.7649217,,-7.265831,,-6.7725568,,-1.566345944,-10.19885925
4476000000,-2.8033602,,-5.6980414,,-7.2711782,,-6.7697277,,-1.572367801,-10.22167898
4477000000,-2.8152053,,-5.7163706,,-7.2763329,,-6.7925096,,-1.578576199,-10.24569512
4478000000,-2.8072863,,-5.6861873,,-7.2699857,,-6.7813025,,-1.584967381,-10.27096392
4479000000,-2.7955739,,-5.6678472,,-7.2814393,,-6.8292923,,-1.591536934,-10.2975427
4480000000,-2.7972841,,-5.6174369,,-7.3191118,,-6.8218751,,-1.598279748,-10.32548975
4481000000,-2.7757342,,-5.6017771,,-7.3185248,,-6.8398042,,-1.605189996,-10.35486424
4482000000,-2.8064976,,-5.5850039,,-7.3108997,,-6.8552318,,-1.612261109,-10.38572608
4483000000,-2.7986267,,-5.5793791,,-7.3331285,,-6.8700161,,-1.619485752,-10.41813578
4484000000,-2.7649765,,-5.550221,,-7.3295174,,-6.8804669,,-1.626855813,-10.45215435
4485000000,-2.7943671,,-5.5302639,,-7.344923,,-6.9027219,,-1.634362381,-10.4878431
4486000000,-2.7922487,,-5.5247364,,-7.3604341,,-6.9066257,,-1.641995746,-10.5252635
4487000000,-2.7723091,,-5.4930911,,-7.3237624,,-6.8977599,,-1.649745392,-10.56447697
4488000000,-2.7660134,,-5.4388494,,-7.333509,,-6.9399428,,-1.657599999,-10.60554472
4489000000,-2.7683294,,-5.4421148,,-7.3443871,,-6.940702,,-1.665547456,-10.64852752
4490000000,-2.747113,,-5.3984189,,-7.3501163,,-6.924849,,-1.673574872,-10.69348549
4491000000,-2.760505,,-5.3939362,,-7.3377128,,-6.9473748,,-1.681668601,-10.74047789
4492000000,-2.7555838,,-5.3463264,,-7.3835773,,-6.9533525,,-1.689814274,-10.78956289
4493000000,-2.7295737,,-5.3550839,,-7.3805647,,-6.9869752,,-1.697996831,-10.84079731
4494000000,-2.7492926,,-5.3068991,,-7.383924,,-7.0266566,,-1.706200574,-10.89423638
4495000000,-2.718991,,-5.2967563,,-7.4130335,,-7.0203652,,-1.714409211,-10.94993351
4496000000,-2.7234526,,-5.295012,,-7.392899,,-7.0218034,,-1.722605926,-11.00794003
4497000000,-2.71984,,-5.2623596,,-7.4016042,,-7.0253916,,-1.730773439,-11.06830493
4498000000,-2.7299161,,-5.2404332,,-7.4079437,,-7.0506396,,-1.738894086,-11.13107463
4499000000,-2.7043712,,-5.227252,,-7.3982348,,-7.0349917,,-1.746949899,-11.1962927
4500000000,-2.7496376,,-5.2365065,,-7.4427223,,-7.0605593,,-1.754922694,-11.26399969
4501000000,-2.7190623,,-5.1901846,,-7.4209418,,-7.0764227,,-1.762794165,-11.33423282
4502000000,-2.7345157,,-5.1589479,,-7.4531035,,-7.103343,,-1.770545979,-11.4070258
4503000000,-2.7189054,,-5.1568341,,-7.4443831,,-7.1176629,,-1.77815988,-11.48240865
4504000000,-2.7150571,,-5.1214695,,-7.4864879,,-7.1319084,,-1.785617791,-11.56040745
4505000000,-2.6884601,,-5.0750928,,-7.4813309,,-7.1316624,,-1.792901918,-11.64104422
4506000000,-2.7111988,,-5.0880904,,-7.4743752,,-7.1362987,,-1.799994856,-11.72433673
4507000000,-2.6974466,,-5.0699582,,-7.4785652,,-7.1374569,,-1.806879693,-11.81029839
4508000000,-2.7098501,,-5.0423679,,-7.5029283,,-7.1488762,,-1.81354011,-11.8989381
4509000000,-2.7016189,,-5.0131288,,-7.5158529,,-7.1839566,,-1.81996048,-11.99026023
4510000000,-2.7065794,,-4.9984264,,-7.5230784,,-7.2393804,,-1.82612596,-12.08426448
4511000000,-2.6671171,,-4.9788003,,-7.4963889,,-7.1895437,,-1.83202258,-12.1809459
4512000000,-2.700978,,-4.9730697,,-7.5212202,,-7.2079597,,-1.837637319,-12.28029485
4513000000,-2.6691861,,-4.9252148,,-7.5205269,,-7.2186518,,-1.842958181,-12.38229701
4514000000,-2.6881113,,-4.9135909,,-7.550386,,-7.2589936,,-1.847974254,-12.48693344
4515000000,-2.6879325,,-4.9043112,,-7.5684471,,-7.2696385,,-1.852675767,-12.5941806
4516000000,-2.6865296,,-4.8968935,,-7.5857692,,-7.2925086,,-1.857054132,-12.7040105
4517000000,-2.6880951,,-4.8877435,,-7.5605445,,-7.2756672,,-1.861101975,-12.81639077
4518000000,-2.629977,,-4.8186612,,-7.5924101,,-7.286016,,-1.864813162,-12.93128478
4519000000,-2.6569233,,-4.8352728,,-7.6034498,,-7.3156209,,-1.868182807,-13.04865183
4520000000,-2.6479838,,-4.7959194,,-7.5861034,,-7.2967153,,-1.871207274,-13.16844729
4521000000,-2.6296458,,-4.7639432,,-7.6151276,,-7.3495984,,-1.873884169,-13.29062282
4522000000,-2.6389549,,-4.7519035,,-7.6199198,,-7.3642688,,-1.876212321,-13.41512652
4523000000,-2.6648881,,-4.7250581,,-7.6527553,,-7.3632417,,-1.878191749,-13.54190318
4524000000,-2.6449213,,-4.7450767,,-7.6399336,,-7.3819079,,-1.879823631,-13.67089449
4525000000,-2.6399662,,-4.6911178,,-7.6629014,,-7.3998551,,-1.881110255,-13.8020393
4526000000,-2.6493993,,-4.6867838,,-7.684238,,-7.4399714,,-1.882054969,-13.9352738
4527000000,-2.6457207,,-4.665729,,-7.6901879,,-7.4397063,,-1.882662122,-14.07053179
