x,y1
2213000000,-29.945024
2214000000,-29.921
2215000000,-29.965895
2216000000,-29.923786
2217000000,-30.004435
2218000000,-29.963316
2219000000,-29.940342
2220000000,-30.025505
2221000000,-30.016989
2222000000,-30.032301
2223000000,-30.121672
2224000000,-29.969601
2225000000,-30.013191
2226000000,-29.991323
2227000000,-30.017719
2228000000,-30.072916
2229000000,-30.111115
2230000000,-30.12389
2231000000,-30.117189
2232000000,-30.133505
2233000000,-30.093069
2234000000,-30.165943
2235000000,-30.200382
2236000000,-30.154921
2237000000,-30.181271
2238000000,-30.130638
2239000000,-30.221464
2240000000,-30.20158
2241000000,-30.23011
2242000000,-30.182442
2243000000,-30.313072
2244000000,-30.224445
2245000000,-30.232517
2246000000,-30.227345
2247000000,-30.266356
2248000000,-30.342678
2249000000,-30.31184
2250000000,-30.306257
2251000000,-30.347322
2252000000,-30.387699
2253000000,-30.423763
2254000000,-30.401325
2255000000,-30.37822
2256000000,-30.370184
2257000000,-30.391296
2258000000,-30.476448
2259000000,-30.392637
2260000000,-30.521124
2261000000,-30.397514
2262000000,-30.524199
2263000000,-30.423876
2264000000,-30.561241
2265000000,-30.477697
2266000000,-30.571714
2267000000,-30.601925
2268000000,-30.512804
2269000000,-30.632135
2270000000,-30.65568
2271000000,-30.562084
2272000000,-30.680811
2273000000,-30.672352
2274000000,-30.639803
2275000000,-30.652
2276000000,-30.709
2277000000,-30.741108
2278000000,-30.708115
2279000000,-30.824186
2280000000,-30.700296
2281000000,-30.723007
2282000000,-30.763199
2283000000,-30.827669
2284000000,-30.853662
2285000000,-30.810625
2286000000,-30.920485
2287000000,-30.880133
2288000000,-30.888126
2289000000,-30.963957
2290000000,-30.9233
2291000000,-30.896049
2292000000,-30.956169
2293000000,-30.965384
2294000000,-30.981092
2295000000,-31.006733
2296000000,-30.986294
2297000000,-31.066126
2298000000,-31.11825
2299000000,-31.121037
2300000000,-31.039167
2301000000,-31.138344
2302000000,-31.217468
2303000000,-31.188389
2304000000,-31.149788
2305000000,-31.25178
2306000000,-31.129694
2307000000,-31.161146
2308000000,-31.22308
2309000000,-31.283213
2310000000,-31.25304
2311000000,-31.260857
2312000000,-31.247566
2313000000,-31.219183
2314000000,-31.225727
2315000000,-31.254198
2316000000,-31.317791
2317000000,-31.347273
2318000000,-31.351593
2319000000,-31.405077
2320000000,-31.37475
2321000000,-31.397636
2322000000,-31.412024
2323000000,-31.430857
2324000000,-31.419769
2325000000,-31.492346
2326000000,-31.4116
2327000000,-31.545099
2328000000,-31.473358
2329000000,-31.468376
2330000000,-31.557861
2331000000,-31.546591
2332000000,-31.500313
2333000000,-31.602701
2334000000,-31.527258
2335000000,-31.56307
2336000000,-31.508223
2337000000,-31.573666
2338000000,-31.643583
2339000000,-31.660379
2340000000,-31.668453
2341000000,-31.75312
2342000000,-31.681942
2343000000,-31.766062
2344000000,-31.704748
2345000000,-31.700991
2346000000,-31.727674
2347000000,-31.695927
2348000000,-31.813099
2349000000,-31.762733
2350000000,-31.736528
2351000000,-31.869219
2352000000,-31.849459
2353000000,-31.848883
2354000000,-31.898691
2355000000,-31.912567
2356000000,-31.904825
2357000000,-31.922918
2358000000,-31.877363
2359000000,-31.959183
2360000000,-31.866722
2361000000,-31.908529
2362000000,-31.9212
2363000000,-31.93334
2364000000,-31.963589
2365000000,-32.013157
2366000000,-31.938654
2367000000,-31.956539
2368000000,-31.97887
2369000000,-31.975897
2370000000,-32.11895
2371000000,-31.963507
2372000000,-32.039463
2373000000,-32.103127
2374000000,-32.068516
2375000000,-32.123676
2376000000,-32.141834
2377000000,-32.094364
2378000000,-32.094948
2379000000,-32.081841
2380000000,-32.108742
2381000000,-32.122307
2382000000,-32.154083
2383000000,-32.139721
2384000000,-32.150715
2385000000,-32.146267
2386000000,-32.246708
2387000000,-32.21104
2388000000,-32.230148
2389000000,-32.224609
2390000000,-32.175919
2391000000,-32.195313
2392000000,-32.285671
2393000000,-32.266018
2394000000,-32.305492
2395000000,-32.319283
2396000000,-32.31073
2397000000,-32.310673
2398000000,-32.33812
2399000000,-32.338951
2400000000,-32.345161
2401000000,-32.377228
2402000000,-32.41589
2403000000,-32.362633
2404000000,-32.452526
2405000000,-32.444443
2406000000,-32.41301
2407000000,-32.440514
2408000000,-32.441853
2409000000,-32.488926
2410000000,-32.419971
2411000000,-32.522144
2412000000,-32.534351
2413000000,-32.477463
2414000000,-32.585976
2415000000,-32.574825
2416000000,-32.541595
2417000000,-32.592331
2418000000,-32.573139
2419000000,-32.552509
2420000000,-32.620735
2421000000,-32.589134
2422000000,-32.638142
2423000000,-32.641731
2424000000,-32.593971
2425000000,-32.706467
2426000000,-32.645237
2427000000,-32.614651
2428000000,-32.704884
2429000000,-32.780167
2430000000,-32.775642
2431000000,-32.675362
2432000000,-32.688759
2433000000,-32.736191
2434000000,-32.661461
2435000000,-32.711407
2436000000,-32.744125
2437000000,-32.784306
2438000000,-32.809906
2439000000,-32.774696
2440000000,-32.779793
2441000000,-32.783432
2442000000,-32.829636
2443000000,-32.777367
2444000000,-32.802986
2445000000,-32.833076
2446000000,-32.884842
2447000000,-32.919987
2448000000,-32.969604
2449000000,-32.977692
2450000000,-32.874699
2451000000,-32.890579
2452000000,-32.961872
2453000000,-32.99894
2454000000,-33.020889
2455000000,-33.013332
2456000000,-33.031944
2457000000,-33.102688
2458000000,-32.992336
2459000000,-33.048473
2460000000,-33.026268
2461000000,-33.066704
2462000000,-33.059513
2463000000,-33.137409
2464000000,-33.104851
2465000000,-33.210747
2466000000,-33.194862
2467000000,-33.139805
2468000000,-33.180248
2469000000,-33.187618
2470000000,-33.248829
2471000000,-33.294754
2472000000,-33.27512
2473000000,-33.298306
2474000000,-33.31765
2475000000,-33.311607
2476000000,-33.324623
2477000000,-33.308502
2478000000,-33.345268
2479000000,-33.453964
2480000000,-33.362003
2481000000,-33.490402
2482000000,-33.439804
2483000000,-33.433537
2484000000,-33.429131
2485000000,-33.429787
2486000000,-33.503521
2487000000,-33.5378
2488000000,-33.466759
2489000000,-33.550236
2490000000,-33.591129
2491000000,-33.622093
2492000000,-33.557903
2493000000,-33.659481
2494000000,-33.592884
2495000000,-33.702534
2496000000,-33.672401
2497000000,-33.660767
2498000000,-33.63327
2499000000,-33.710033
2500000000,-33.648029
2501000000,-33.703888
2502000000,-33.766651
2503000000,-33.831181
2504000000,-33.863827
2505000000,-33.765919
2506000000,-33.796799
2507000000,-33.830585
2508000000,-33.732609
2509000000,-33.823471
2510000000,-33.80011
2511000000,-33.91428
2512000000,-33.935314
2513000000,-33.927635
2514000000,-33.986271
2515000000,-33.918118
2516000000,-33.9548
2517000000,-34.0172
2518000000,-34.020493
2519000000,-34.037598
2520000000,-34.069153
2521000000,-34.072742
2522000000,-34.11121
2523000000,-34.133232
2524000000,-34.157703
2525000000,-34.05098
2526000000,-34.168919
2527000000,-34.148342
2528000000,-34.122589
2529000000,-34.20121
2530000000,-34.209122
2531000000,-34.166817
2532000000,-34.188858
2533000000,-34.265076
2534000000,-34.281742
2535000000,-34.245827
2536000000,-34.30949
2537000000,-34.286671
2538000000,-34.33326
2539000000,-34.37476
2540000000,-34.301044
2541000000,-34.271767
2542000000,-34.278534
2543000000,-34.338768
2544000000,-34.355541
2545000000,-34.384613
2546000000,-34.399437
2547000000,-34.448769
2548000000,-34.485283
2549000000,-34.460045
2550000000,-34.419708
2551000000,-34.453014
2552000000,-34.483322
2553000000,-34.407207
2554000000,-34.480999
2555000000,-34.489388
2556000000,-34.438084
2557000000,-34.570057
2558000000,-34.542919
2559000000,-34.478394
2560000000,-34.590252
2561000000,-34.457409
2562000000,-34.559444
2563000000,-34.590698
2564000000,-34.588505
2565000000,-34.559261
2566000000,-34.601181
2567000000,-34.600101
2568000000,-34.607517
2569000000,-34.692345
2570000000,-34.589901
2571000000,-34.600975
2572000000,-34.701847
2573000000,-34.620052
2574000000,-34.665691
2575000000,-34.687859
2576000000,-34.701904
2577000000,-34.732315
2578000000,-34.776493
2579000000,-34.71191
2580000000,-34.776516
2581000000,-34.804096
2582000000,-34.816071
2583000000,-34.833588
2584000000,-34.885525
2585000000,-34.831135
2586000000,-34.831154
2587000000,-34.843517
2588000000,-34.860451
2589000000,-34.887154
2590000000,-34.920765
2591000000,-34.924934
2592000000,-35.019691
2593000000,-34.974537
2594000000,-34.9128
2595000000,-35.053223
2596000000,-34.875477
2597000000,-34.990845
2598000000,-34.925587
2599000000,-35.044964
2600000000,-35.081684
2601000000,-35.102737
2602000000,-35.024616
2603000000,-35.053802
2604000000,-35.185619
2605000000,-35.128643
2606000000,-35.134094
2607000000,-35.197369
2608000000,-35.235058
2609000000,-35.201492
2610000000,-35.25108
2611000000,-35.297451
2612000000,-35.28941
2613000000,-35.196049
2614000000,-35.327732
2615000000,-35.21603
2616000000,-35.262863
2617000000,-35.229191
2618000000,-35.337864
2619000000,-35.305138
2620000000,-35.408421
2621000000,-35.34996
2622000000,-35.358624
2623000000,-35.303288
2624000000,-35.39534
2625000000,-35.413387
2626000000,-35.37883
2627000000,-35.38718
2628000000,-35.378986
2629000000,-35.4361
2630000000,-35.494171
2631000000,-35.483162
2632000000,-35.475502
2633000000,-35.578354
2634000000,-35.473267
2635000000,-35.485157
2636000000,-35.51862
2637000000,-35.563202
2638000000,-35.607182
2639000000,-35.620018
2640000000,-35.522655
2641000000,-35.613865
2642000000,-35.645042
2643000000,-35.601971
2644000000,-35.624805
2645000000,-35.68
2646000000,-35.66399
2647000000,-35.68644
2648000000,-35.725594
2649000000,-35.810745
2650000000,-35.722347
2651000000,-35.651611
2652000000,-35.706959
