!CSV A.01.01
!Agilent Technologies,E8362C,MY49020225,A.09.42.22
!Agilent E8362C: A.09.42.22
!Date: Friday, March 04, 2016 13:42:28
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11 Log Mag(dB),S21 Log Mag(dB)
1413000000,-15.555012,-0.37026593
1414000000,-15.579748,-0.39211804
1415000000,-15.635159,-0.40353629
1416000000,-15.59795,-0.4029215
1417000000,-15.604251,-0.39547279
1418000000,-15.559712,-0.39220658
1419000000,-15.586073,-0.37909612
1420000000,-15.565515,-0.37412265
1421000000,-15.558449,-0.39380386
1422000000,-15.550067,-0.38417187
1423000000,-15.514132,-0.37465748
1424000000,-15.529572,-0.38804051
1425000000,-15.519801,-0.37003773
1426000000,-15.538858,-0.39595091
1427000000,-15.51705,-0.40895048
1428000000,-15.541945,-0.40522152
1429000000,-15.549323,-0.39124712
1430000000,-15.571826,-0.40139088
1431000000,-15.522369,-0.38286734
1432000000,-15.50659,-0.38635713
1433000000,-15.525183,-0.38692725
1434000000,-15.481058,-0.38115391
1435000000,-15.497081,-0.40267998
1436000000,-15.477066,-0.39120948
1437000000,-15.474969,-0.37388337
1438000000,-15.494067,-0.4111805
1439000000,-15.505117,-0.37888601
1440000000,-15.525704,-0.40537924
1441000000,-15.51044,-0.40634221
1442000000,-15.550511,-0.41066158
1443000000,-15.504452,-0.40016985
1444000000,-15.470984,-0.39523822
1445000000,-15.533022,-0.39228192
1446000000,-15.507634,-0.39941004
1447000000,-15.512676,-0.40852267
1448000000,-15.529556,-0.37330514
1449000000,-15.551121,-0.4249683
1450000000,-15.485698,-0.37461072
1451000000,-15.506782,-0.39502549
1452000000,-15.492842,-0.38636318
1453000000,-15.517806,-0.40545034
1454000000,-15.471093,-0.39302564
1455000000,-15.486595,-0.39265317
1456000000,-15.54395,-0.40160039
1457000000,-15.510298,-0.39335138
1458000000,-15.501152,-0.43017948
1459000000,-15.554589,-0.40923879
1460000000,-15.495144,-0.39853364
1461000000,-15.498857,-0.39377269
1462000000,-15.484294,-0.40401459
1463000000,-15.525921,-0.4013907
1464000000,-15.491333,-0.40724459
