"Freq [GHz]","im(Z(1,1)) []"
2.091,-880.971681887262
2.092,-880.503608467518
2.093,-880.03610767073
2.094,-879.569178329225
2.095,-879.102819278336
2.096,-878.637029356426
2.097,-878.17180740479
2.098,-877.707152267761
2.099,-877.243062792598
2.1,-876.779537829528
2.101,-876.316576231742
2.102,-875.854176855375
2.103,-875.392338559484
2.104,-874.931060206048
2.105,-874.470340659949
2.106,-874.010178789026
2.107,-873.550573463973
2.108,-873.09152355836
2.109,-872.633027948707
2.11,-872.175085514317
2.111,-871.717695137434
2.112,-871.260855703092
2.113,-870.804566099228
2.114,-870.348825216557
2.115,-869.893631948704
2.116,-869.438985192022
2.117,-868.984883845755
2.118,-868.531326811895
2.119,-868.078312995252
2.12,-867.625841303431
2.121,-867.173910646802
2.122,-866.722519938524
2.123,-866.271668094474
2.124,-865.821354033333
2.125,-865.371576676501
2.126,-864.92233494814
2.127,-864.473627775096
2.128,-864.025454086998
2.129,-863.577812816119
2.13,-863.130702897489
2.131,-862.684123268807
2.132,-862.238072870505
2.133,-861.792550645616
2.134,-861.347555539934
2.135,-860.903086501846
2.136,-860.459142482438
2.137,-860.015722435449
2.138,-859.572825317224
2.139,-859.13045008677
2.14,-858.688595705735
2.141,-858.247261138324
2.142,-857.806445351435
2.143,-857.366147314498
2.144,-856.926365999569
2.145,-856.487100381303
2.146,-856.048349436904
2.147,-855.610112146186
2.148,-855.172387491479
2.149,-854.735174457727
2.15,-854.298472032378
2.151,-853.86227920544
2.152,-853.426594969468
2.153,-852.991418319523
2.154,-852.556748253188
2.155,-852.122583770574
2.156,-851.68892387429
2.157,-851.255767569451
2.158,-850.823113863639
2.159,-850.390961766927
2.16,-849.959310291892
2.161,-849.528158453562
2.162,-849.097505269396
2.163,-848.667349759367
2.164,-848.237690945837
2.165,-847.80852785366
2.166,-847.379859510084
2.167,-846.951684944811
2.168,-846.524003189933
2.169,-846.096813279989
2.17,-845.670114251897
2.171,-845.243905144975
2.172,-844.818185000944
2.173,-844.392952863912
2.174,-843.968207780349
2.175,-843.543948799091
2.176,-843.120174971386
2.177,-842.696885350767
2.178,-842.274078993173
2.179,-841.851754956849
2.18,-841.429912302422
2.181,-841.008550092799
2.182,-840.587667393238
2.183,-840.167263271317
2.184,-839.747336796909
2.185,-839.327887042194
2.186,-838.908913081656
2.187,-838.490413992053
2.188,-838.072388852456
2.189,-837.654836744182
2.19,-837.237756750833
2.191,-836.821147958284
2.192,-836.405009454633
2.193,-835.989340330285
2.194,-835.574139677828
2.195,-835.159406592142
2.196,-834.745140170292
2.197,-834.331339511611
2.198,-833.918003717625
2.199,-833.505131892066
2.2,-833.092723140914
2.201,-832.6807765723
2.202,-832.269291296571
2.203,-831.858266426266
2.204,-831.447701076109
2.205,-831.037594362974
2.206,-830.627945405932
2.207,-830.218753326194
2.208,-829.810017247172
2.209,-829.401736294361
2.21,-828.993909595458
2.211,-828.586536280271
2.212,-828.179615480752
2.213,-827.773146330974
2.214,-827.367127967118
2.215,-826.961559527525
2.216,-826.556440152586
2.217,-826.151768984831
2.218,-825.747545168884
2.219,-825.343767851448
2.22,-824.940436181308
2.221,-824.537549309361
2.222,-824.135106388543
2.223,-823.733106573872
2.224,-823.331549022412
2.225,-822.930432893307
2.226,-822.529757347743
2.227,-822.129521548937
2.228,-821.729724662162
2.229,-821.330365854724
2.23,-820.931444295942
2.231,-820.532959157163
2.232,-820.134909611764
2.233,-819.73729483511
2.234,-819.340114004575
2.235,-818.94336629956
2.236,-818.547050901435
2.237,-818.151166993552
2.238,-817.755713761262
2.239,-817.360690391878
2.24,-816.966096074711
2.241,-816.571930001005
2.242,-816.178191363993
2.243,-815.784879358847
2.244,-815.391993182682
2.245,-814.999532034598
2.246,-814.607495115578
2.247,-814.215881628581
2.248,-813.824690778479
2.249,-813.433921772049
2.25,-813.043573818027
2.251,-812.65364612704
2.252,-812.264137911597
2.253,-811.87504838616
2.254,-811.486376767045
2.255,-811.098122272487
2.256,-810.7102841226
2.257,-810.322861539357
2.258,-809.935853746631
2.259,-809.549259970172
2.26,-809.163079437576
2.261,-808.777311378311
2.262,-808.391955023694
2.263,-808.007009606889
2.264,-807.62247436293
2.265,-807.238348528659
2.266,-806.854631342768
2.267,-806.471322045784
2.268,-806.088419880061
2.269,-805.705924089756
2.27,-805.323833920848
2.271,-804.942148621147
2.272,-804.560867440237
2.273,-804.179989629517
2.274,-803.799514442187
2.275,-803.419441133235
2.276,-803.039768959424
2.277,-802.660497179319
2.278,-802.281625053228
2.279,-801.90315184327
2.28,-801.525076813316
2.281,-801.147399228975
2.282,-800.770118357638
2.283,-800.393233468442
2.284,-800.016743832286
2.285,-799.640648721783
2.286,-799.264947411294
2.287,-798.889639176937
2.288,-798.514723296525
2.289,-798.140199049612
2.29,-797.766065717469
2.291,-797.392322583089
2.292,-797.018968931157
2.293,-796.646004048072
2.294,-796.273427221953
2.295,-795.901237742593
2.296,-795.529434901469
2.297,-795.158017991768
2.298,-794.786986308351
2.299,-794.416339147755
2.3,-794.046075808188
2.301,-793.676195589537
2.302,-793.306697793342
2.303,-792.93758172282
2.304,-792.568846682816
2.305,-792.200491979856
2.306,-791.832516922101
2.307,-791.464920819336
2.308,-791.097702983024
2.309,-790.730862726228
2.31,-790.364399363647
2.311,-789.99831221162
2.312,-789.632600588096
2.313,-789.267263812639
2.314,-788.902301206424
2.315,-788.537712092232
2.316,-788.173495794469
2.317,-787.809651639114
2.318,-787.446178953756
2.319,-787.083077067559
2.32,-786.720345311289
2.321,-786.357983017296
2.322,-785.9959895195
2.323,-785.634364153392
2.324,-785.273106256038
2.325,-784.912215166068
2.326,-784.551690223686
2.327,-784.191530770638
2.328,-783.831736150215
2.329,-783.472305707278
2.33,-783.113238788229
2.331,-782.75453474101
2.332,-782.396192915082
2.333,-782.038212661463
2.334,-781.680593332698
2.335,-781.323334282835
2.336,-780.966434867463
2.337,-780.609894443674
2.338,-780.253712370101
2.339,-779.897888006848
2.34,-779.542420715551
2.341,-779.187309859328
2.342,-778.832554802811
2.343,-778.478154912118
2.344,-778.124109554853
2.345,-777.77041810011
2.346,-777.417079918459
2.347,-777.064094381959
2.348,-776.711460864124
2.349,-776.359178739956
2.35,-776.007247385908
2.351,-775.655666179904
2.352,-775.304434501331
2.353,-774.953551731018
2.354,-774.603017251255
2.355,-774.252830445779
2.356,-773.902990699753
2.357,-773.553497399798
2.358,-773.204349933976
2.359,-772.855547691746
2.36,-772.507090064043
2.361,-772.15897644319
2.362,-771.811206222946
2.363,-771.463778798483
2.364,-771.116693566391
2.365,-770.769949924675
2.366,-770.423547272713
2.367,-770.07748501133
2.368,-769.731762542726
2.369,-769.386379270495
2.37,-769.041334599635
2.371,-768.696627936519
2.372,-768.352258688911
2.373,-768.008226265959
2.374,-767.664530078178
2.375,-767.321169537467
2.376,-766.978144057089
2.377,-766.635453051681
2.378,-766.293095937231
2.379,-765.951072131103
2.38,-765.60938105199
2.381,-765.26802211997
2.382,-764.926994756447
2.383,-764.586298384191
2.384,-764.245932427287
2.385,-763.905896311186
2.386,-763.566189462654
2.387,-763.226811309793
2.388,-762.887761282053
2.389,-762.549038810191
2.39,-762.210643326269
2.391,-761.872574263708
2.392,-761.534831057201
2.393,-761.197413142796
2.394,-760.860319957829
2.395,-760.523550940919
2.396,-760.187105532013
2.397,-759.85098317236
2.398,-759.515183304474
2.399,-759.179705372206
2.4,-758.844548820647
2.401,-758.509713096209
2.402,-758.175197646572
2.403,-757.841001920687
2.404,-757.507125368794
2.405,-757.173567442393
2.406,-756.840327594267
2.407,-756.507405278437
2.408,-756.174799950234
2.409,-755.842511066199
2.41,-755.510538084159
2.411,-755.17888046318
2.412,-754.847537663585
2.413,-754.516509146931
2.414,-754.185794376037
2.415,-753.855392814949
2.416,-753.525303928947
2.417,-753.19552718456
2.418,-752.866062049531
2.419,-752.536907992839
2.42,-752.208064484693
2.421,-751.879530996511
2.422,-751.551307000943
2.423,-751.223391971833
2.424,-750.895785384257
2.425,-750.568486714498
2.426,-750.241495440024
2.427,-749.914811039547
2.428,-749.588432992932
2.429,-749.26236078127
2.43,-748.936593886859
2.431,-748.611131793139
2.432,-748.28597398478
2.433,-747.96111994761
2.434,-747.636569168685
2.435,-747.31232113618
2.436,-746.988375339481
2.437,-746.664731269142
2.438,-746.341388416885
2.439,-746.01834627559
2.44,-745.695604339328
2.441,-745.373162103299
2.442,-745.051019063882
2.443,-744.729174718602
2.444,-744.407628566153
2.445,-744.086380106348
2.446,-743.765428840169
2.447,-743.444774269753
2.448,-743.124415898347
2.449,-742.804353230358
2.45,-742.484585771331
2.451,-742.165113027922
2.452,-741.845934507937
2.453,-741.527049720307
2.454,-741.208458175076
2.455,-740.89015938342
2.456,-740.572152857623
2.457,-740.254438111105
2.458,-739.937014658372
2.459,-739.619882015066
2.46,-739.303039697906
2.461,-738.986487224758
2.462,-738.670224114548
2.463,-738.354249887332
2.464,-738.038564064231
2.465,-737.723166167505
2.466,-737.408055720465
2.467,-737.093232247524
2.468,-736.778695274171
2.469,-736.46444432702
2.47,-736.150478933695
2.471,-735.836798622968
2.472,-735.523402924631
2.473,-735.210291369589
2.474,-734.897463489776
2.475,-734.584918818251
2.476,-734.272656889077
2.477,-733.960677237414
2.478,-733.648979399465
2.479,-733.337562912505
2.48,-733.026427314848
2.481,-732.715572145873
2.482,-732.404996945991
2.483,-732.094701256676
2.484,-731.784684620421
2.485,-731.474946580796
2.486,-731.16548668239
2.487,-730.856304470818
2.488,-730.547399492757
2.489,-730.238771295871
2.49,-729.930419428901
2.491,-729.622343441582
2.492,-729.314542884671
2.493,-729.007017309972
2.494,-728.699766270285
2.495,-728.392789319426
2.496,-728.086086012236
2.497,-727.779655904557
2.498,-727.473498553245
2.499,-727.167613516167
2.5,-726.862000352178
2.501,-726.556658621141
2.502,-726.251587883918
2.503,-725.946787702379
2.504,-725.642257639367
2.505,-725.337997258718
2.506,-725.034006125268
2.507,-724.730283804847
2.508,-724.426829864246
2.509,-724.123643871246
2.51,-723.820725394622
2.511,-723.518074004096
2.512,-723.215689270394
2.513,-722.913570765205
2.514,-722.611718061172
2.515,-722.310130731925
2.516,-722.008808352051
2.517,-721.707750497091
2.518,-721.406956743561
2.519,-721.106426668934
2.52,-720.806159851622
2.521,-720.506155871008
2.522,-720.206414307423
2.523,-719.906934742129
2.524,-719.607716757368
2.525,-719.308759936277
2.526,-719.010063862999
2.527,-718.711628122546
2.528,-718.413452300924
2.529,-718.115535985041
2.53,-717.817878762762
2.531,-717.520480222852
2.532,-717.223339955029
2.533,-716.926457549929
2.534,-716.629832599102
2.535,-716.333464695043
2.536,-716.037353431129
2.537,-715.741498401698
2.538,-715.44589920197
2.539,-715.150555428082
2.54,-714.855466677099
2.541,-714.560632546982
2.542,-714.266052636593
2.543,-713.9717265457
2.544,-713.677653874977
2.545,-713.383834225989
2.546,-713.090267201228
2.547,-712.79695240403
2.548,-712.503889438661
2.549,-712.211077910272
2.55,-711.918517424891
2.551,-711.626207589443
2.552,-711.334148011728
2.553,-711.042338300442
2.554,-710.750778065155
2.555,-710.4594669163
2.556,-710.168404465201
2.557,-709.877590324065
2.558,-709.587024105944
2.559,-709.296705424779
2.56,-709.006633895369
2.561,-708.716809133398
2.562,-708.427230755373
2.563,-708.137898378704
2.564,-707.848811621634
2.565,-707.559970103271
2.566,-707.271373443587
2.567,-706.983021263386
2.568,-706.694913184342
2.569,-706.407048828967
2.57,-706.119427820628
2.571,-705.832049783528
2.572,-705.544914342721
2.573,-705.258021124083
2.574,-704.971369754367
2.575,-704.684959861118
2.576,-704.398791072743
2.577,-704.112863018476
2.578,-703.827175328373
2.579,-703.541727633337
2.58,-703.256519565076
2.581,-702.971550756145
2.582,-702.686820839898
2.583,-702.402329450529
2.584,-702.118076223037
2.585,-701.834060793255
2.586,-701.550282797805
2.587,-701.266741874158
2.588,-700.983437660558
2.589,-700.700369796078
2.59,-700.417537920604
2.591,-700.1349416748
2.592,-699.852580700167
2.593,-699.570454638991
2.594,-699.288563134353
2.595,-699.006905830145
2.596,-698.725482371032
2.597,-698.444292402508
2.598,-698.163335570828
2.599,-697.882611523031
2.6,-697.60211990699
2.601,-697.321860371314
2.602,-697.041832565433
2.603,-696.762036139529
2.604,-696.482470744579
2.605,-696.20313603235
2.606,-695.924031655367
2.607,-695.645157266938
2.608,-695.366512521145
2.609,-695.08809707284
2.61,-694.809910577656
2.611,-694.531952691966
2.612,-694.254223072934
2.613,-693.976721378473
2.614,-693.699447267274
2.615,-693.422400398773
2.616,-693.145580433177
2.617,-692.868987031435
2.618,-692.592619855266
2.619,-692.316478567143
2.62,-692.040562830271
2.621,-691.764872308628
2.622,-691.48940666692
2.623,-691.214165570616
2.624,-690.939148685925
2.625,-690.664355679779
2.626,-690.389786219887
2.627,-690.115439974659
2.628,-689.841316613283
2.629,-689.56741580564
2.63,-689.293737222383
2.631,-689.020280534864
2.632,-688.747045415182
2.633,-688.474031536189
2.634,-688.201238571404
2.635,-687.928666195127
2.636,-687.656314082362
2.637,-687.384181908814
2.638,-687.112269350955
2.639,-686.840576085923
2.64,-686.569101791617
2.641,-686.297846146619
2.642,-686.026808830238
2.643,-685.755989522497
2.644,-685.485387904127
2.645,-685.215003656561
2.646,-684.944836461951
2.647,-684.674886003145
2.648,-684.405151963688
2.649,-684.13563402784
2.65,-683.866331880562
2.651,-683.597245207491
2.652,-683.328373694994
2.653,-683.05971703011
2.654,-682.791274900573
2.655,-682.523046994813
2.656,-682.255033001957
2.657,-681.987232611799
2.658,-681.71964551485
2.659,-681.45227140229
2.66,-681.185109965971
2.661,-680.918160898449
2.662,-680.651423892954
2.663,-680.384898643382
2.664,-680.118584844318
2.665,-679.852482191034
2.666,-679.586590379444
2.667,-679.320909106165
2.668,-679.055438068472
2.669,-678.790176964307
2.67,-678.525125492288
2.671,-678.260283351691
2.672,-677.995650242464
2.673,-677.731225865211
2.674,-677.467009921201
2.675,-677.203002112358
2.676,-676.939202141287
2.677,-676.675609711218
2.678,-676.412224526047
2.679,-676.149046290338
2.68,-675.886074709285
2.681,-675.623309488763
2.682,-675.360750335256
2.683,-675.098396955928
2.684,-674.836249058574
2.685,-674.574306351643
2.686,-674.312568544219
2.687,-674.051035346035
2.688,-673.78970646745
2.689,-673.528581619483
2.69,-673.267660513773
2.691,-673.006942862591
2.692,-672.746428378867
2.693,-672.486116776141
2.694,-672.226007768585
2.695,-671.966101071015
2.696,-671.706396398875
2.697,-671.446893468201
2.698,-671.187591995707
2.699,-670.928491698695
2.7,-670.669592295095
2.701,-670.41089350346
2.702,-670.152395042982
2.703,-669.894096633444
2.704,-669.635997995239
2.705,-669.378098849414
2.706,-669.120398917594
2.707,-668.862897922033
2.708,-668.605595585591
2.709,-668.348491631734
2.71,-668.091585784547
2.711,-667.834877768708
2.712,-667.578367309514
2.713,-667.32205413285
2.714,-667.065937965213
2.715,-666.81001853371
2.716,-666.554295566027
2.717,-666.298768790457
2.718,-666.04343793589
2.719,-665.788302731816
2.72,-665.533362908315
2.721,-665.278618196056
2.722,-665.024068326307
2.723,-664.76971303091
2.724,-664.515552042321
2.725,-664.261585093553
2.726,-664.007811918231
2.727,-663.754232250551
2.728,-663.500845825288
2.729,-663.247652377815
2.73,-662.994651644065
2.731,-662.741843360559
2.732,-662.489227264403
2.733,-662.236803093264
2.734,-661.984570585394
2.735,-661.732529479622
2.736,-661.480679515335
2.737,-661.229020432502
2.738,-660.977551971659
2.739,-660.726273873907
2.74,-660.475185880911
2.741,-660.224287734918
2.742,-659.973579178723
2.743,-659.723059955683
2.744,-659.472729809723
2.745,-659.222588485328
2.746,-658.972635727547
2.747,-658.722871281969
2.748,-658.47329489476
2.749,-658.223906312617
2.75,-657.974705282822
2.751,-657.725691553179
2.752,-657.47686487207
2.753,-657.228224988402
2.754,-656.979771651647
2.755,-656.731504611813
2.756,-656.483423619466
2.757,-656.23552842571
2.758,-655.987818782185
2.759,-655.740294441094
2.76,-655.492955155153
2.761,-655.245800677645
2.762,-654.998830762374
2.763,-654.752045163685
2.764,-654.50544363647
2.765,-654.259025936121
2.766,-654.012791818613
2.767,-653.766741040409
2.768,-653.520873358539
2.769,-653.275188530533
2.77,-653.029686314467
2.771,-652.78436646894
2.772,-652.539228753073
2.773,-652.294272926509
2.774,-652.049498749434
2.775,-651.804905982527
2.776,-651.560494387013
2.777,-651.316263724625
2.778,-651.072213757615
2.779,-650.828344248762
2.78,-650.584654961342
2.781,-650.341145659163
2.782,-650.097816106538
2.783,-649.854666068305
2.784,-649.611695309797
2.785,-649.368903596857
2.786,-649.12629069586
2.787,-648.883856373666
2.788,-648.641600397654
2.789,-648.399522535693
2.79,-648.157622556175
2.791,-647.915900227987
2.792,-647.674355320511
2.793,-647.432987603646
2.794,-647.191796847771
2.795,-646.950782823788
2.796,-646.70994530307
2.797,-646.469284057498
2.798,-646.228798859461
2.799,-645.988489481822
2.8,-645.748355697931
2.801,-645.508397281658
2.802,-645.268614007357
2.803,-645.029005649835
2.804,-644.789571984425
2.805,-644.550312786942
2.806,-644.311227833684
2.807,-644.072316901417
2.808,-643.833579767411
2.809,-643.59501620942
2.81,-643.356626005655
2.811,-643.118408934835
2.812,-642.880364776139
2.813,-642.642493309245
2.814,-642.404794314273
2.815,-642.167267571861
2.816,-641.929912863081
2.817,-641.692729969507
2.818,-641.455718673182
2.819,-641.218878756611
2.82,-640.982210002767
2.821,-640.745712195102
2.822,-640.509385117538
2.823,-640.273228554448
2.824,-640.037242290685
2.825,-639.801426111572
2.826,-639.565779802869
2.827,-639.33030315083
2.828,-639.094995942158
2.829,-638.859857964006
2.83,-638.624889003998
2.831,-638.390088850212
2.832,-638.155457291189
2.833,-637.920994115926
2.834,-637.686699113862
2.835,-637.45257207491
2.836,-637.218612789413
2.837,-636.984821048192
2.838,-636.751196642496
2.839,-636.517739364034
2.84,-636.284449004967
2.841,-636.051325357892
2.842,-635.818368215877
2.843,-635.5855773724
2.844,-635.352952621414
2.845,-635.120493757299
2.846,-634.888200574889
2.847,-634.65607286945
2.848,-634.424110436687
2.849,-634.192313072759
2.85,-633.960680574244
2.851,-633.729212738177
2.852,-633.497909362016
2.853,-633.266770243655
2.854,-633.035795181434
2.855,-632.804983974098
2.856,-632.574336420875
2.857,-632.343852321363
2.858,-632.113531475642
2.859,-631.883373684177
2.86,-631.653378747914
2.861,-631.423546468186
2.862,-631.193876646751
2.863,-630.964369085816
2.864,-630.735023587999
2.865,-630.505839956341
2.866,-630.276817994315
2.867,-630.047957505798
2.868,-629.819258295105
2.869,-629.590720166958
2.87,-629.3623429265
2.871,-629.134126379303
2.872,-628.906070331335
2.873,-628.678174589002
2.874,-628.450438959107
2.875,-628.222863248872
2.876,-627.995447265934
2.877,-627.768190818338
2.878,-627.541093714553
2.879,-627.314155763429
2.88,-627.087376774255
2.881,-626.860756556716
2.882,-626.634294920889
2.883,-626.407991677289
2.884,-626.181846636801
2.885,-625.955859610749
2.886,-625.730030410829
2.887,-625.50435884915
2.888,-625.278844738234
2.889,-625.053487890998
2.89,-624.828288120737
2.891,-624.603245241171
2.892,-624.378359066414
2.893,-624.153629410956
2.894,-623.929056089709
2.895,-623.704638917964
2.896,-623.480377711407
2.897,-623.256272286121
2.898,-623.032322458579
2.899,-622.808528045647
2.9,-622.584888864577
2.901,-622.36140473301
2.902,-622.138075468993
2.903,-621.914900890921
2.904,-621.691880817624
2.905,-621.469015068277
2.906,-621.246303462458
2.907,-621.02374582013
2.908,-620.801341961639
2.909,-620.579091707699
2.91,-620.356994879425
2.911,-620.1350512983
2.912,-619.913260786183
2.913,-619.691623165332
2.914,-619.47013825835
2.915,-619.248805888247
2.916,-619.027625878391
2.917,-618.806598052533
2.918,-618.585722234798
2.919,-618.364998249665
2.92,-618.144425922022
2.921,-617.924005077093
2.922,-617.703735540499
2.923,-617.483617138209
2.924,-617.263649696576
2.925,-617.043833042316
2.926,-616.824167002515
2.927,-616.604651404611
2.928,-616.385286076426
2.929,-616.166070846142
2.93,-615.947005542292
2.931,-615.728089993784
2.932,-615.509324029892
2.933,-615.290707480229
2.934,-615.072240174798
2.935,-614.853921943942
2.936,-614.635752618364
2.937,-614.417732029134
2.938,-614.199860007664
2.939,-613.982136385734
2.94,-613.764560995484
2.941,-613.54713366939
2.942,-613.329854240292
2.943,-613.112722541385
2.944,-612.895738406214
2.945,-612.678901668678
2.946,-612.462212163017
2.947,-612.245669723825
2.948,-612.029274186048
2.949,-611.813025384977
2.95,-611.596923156243
2.951,-611.380967335844
2.952,-611.165157760098
2.953,-610.949494265683
2.954,-610.733976689618
2.955,-610.518604869258
2.956,-610.303378642308
2.957,-610.08829784682
2.958,-609.873362321164
2.959,-609.658571904078
2.96,-609.443926434613
2.961,-609.22942575217
2.962,-609.015069696497
2.963,-608.800858107666
2.964,-608.586790826079
2.965,-608.372867692489
2.966,-608.159088547969
2.967,-607.945453233933
2.968,-607.731961592134
2.969,-607.518613464635
2.97,-607.305408693861
2.971,-607.092347122538
2.972,-606.87942859373
2.973,-606.666652950839
2.974,-606.454020037591
2.975,-606.241529698033
2.976,-606.029181776545
2.977,-605.81697611783
2.978,-605.604912566905
2.979,-605.392990969138
2.98,-605.181211170192
2.981,-604.96957301607
2.982,-604.758076353089
2.983,-604.546721027891
2.984,-604.335506887432
2.985,-604.124433778995
2.986,-603.913501550177
2.987,-603.702710048896
2.988,-603.492059123384
2.989,-603.28154862219
2.99,-603.071178394179
2.991,-602.860948288537
2.992,-602.650858154756
2.993,-602.440907842638
2.994,-602.231097202313
2.995,-602.021426084208
2.996,-601.811894339073
2.997,-601.602501817962
2.998,-601.393248372237
2.999,-601.184133853568
3,-600.975158113942
3.001,-600.766321005653
3.002,-600.557622381283
3.003,-600.349062093748
3.004,-600.140639996253
3.005,-599.932355942306
3.006,-599.724209785732
3.007,-599.516201380645
3.008,-599.308330581467
3.009,-599.100597242924
3.01,-598.89300122004
3.011,-598.685542368145
3.012,-598.478220542858
3.013,-598.271035600105
3.014,-598.063987396118
3.015,-597.857075787404
3.016,-597.650300630787
3.017,-597.443661783381
3.018,-597.237159102597
3.019,-597.030792446129
3.02,-596.824561671982
3.021,-596.618466638444
3.022,-596.412507204104
3.023,-596.206683227832
3.024,-596.00099456879
3.025,-595.795441086447
3.026,-595.590022640543
3.027,-595.384739091121
3.028,-595.179590298492
3.029,-594.974576123282
3.03,-594.76969642639
3.031,-594.564951068999
3.032,-594.360339912576
3.033,-594.155862818888
3.034,-593.951519649969
3.035,-593.747310268155
3.036,-593.54323453604
3.037,-593.339292316528
3.038,-593.135483472782
3.039,-592.93180786826
3.04,-592.728265366699
3.041,-592.524855832103
3.042,-592.321579128777
3.043,-592.118435121289
3.044,-591.915423674484
3.045,-591.71254465349
3.046,-591.509797923708
3.047,-591.30718335082
3.048,-591.104700800778
3.049,-590.902350139805
3.05,-590.700131234412
3.051,-590.498043951365
3.052,-590.296088157714
3.053,-590.094263720786
3.054,-589.892570508155
3.055,-589.691008387695
3.056,-589.489577227529
3.057,-589.288276896062
3.058,-589.087107261963
3.059,-588.886068194164
3.06,-588.685159561875
3.061,-588.484381234558
3.062,-588.28373308195
3.063,-588.083214974063
3.064,-587.882826781157
3.065,-587.682568373762
3.066,-587.482439622675
3.067,-587.282440398947
3.068,-587.082570573907
3.069,-586.882830019134
3.07,-586.683218606467
3.071,-586.483736208005
3.072,-586.284382696119
3.073,-586.085157943423
3.074,-585.8860618228
3.075,-585.68709420739
3.076,-585.488254970584
3.077,-585.289543986034
3.078,-585.090961127654
3.079,-584.892506269598
3.08,-584.69417928629
3.081,-584.4959800524
3.082,-584.297908442856
3.083,-584.09996433283
3.084,-583.902147597767
3.085,-583.70445811334
3.086,-583.506895755482
3.087,-583.309460400374
3.088,-583.112151924463
3.089,-582.914970204428
3.09,-582.717915117202
3.091,-582.52098653996
3.092,-582.324184350136
3.093,-582.127508425409
3.094,-581.930958643693
3.095,-581.73453488316
3.096,-581.538237022221
3.097,-581.342064939535
3.098,-581.146018514003
3.099,-580.950097624773
3.1,-580.754302151225
3.101,-580.558631972996
3.102,-580.363086969955
3.103,-580.16766702222
3.104,-579.972372010134
3.105,-579.777201814299
3.106,-579.582156315543
3.107,-579.387235394936
3.108,-579.1924389338
3.109,-578.997766813665
3.11,-578.803218916322
3.111,-578.608795123798
3.112,-578.414495318342
3.113,-578.220319382449
3.114,-578.026267198845
3.115,-577.832338650485
3.116,-577.638533620583
3.117,-577.444851992547
3.118,-577.251293650041
3.119,-577.057858476963
3.12,-576.864546357429
3.121,-576.671357175803
3.122,-576.478290816661
3.123,-576.285347164821
3.124,-576.09252610533
3.125,-575.899827523455
3.126,-575.707251304691
3.127,-575.514797334774
3.128,-575.322465499664
3.129,-575.13025568553
3.13,-574.938167778781
3.131,-574.746201666054
3.132,-574.554357234201
3.133,-574.362634370308
3.134,-574.171032961673
3.135,-573.979552895831
3.136,-573.788194060526
3.137,-573.596956343733
3.138,-573.405839633644
3.139,-573.214843818681
3.14,-573.02396878747
3.141,-572.833214428873
3.142,-572.642580631958
3.143,-572.452067286029
3.144,-572.26167428058
3.145,-572.071401505359
3.146,-571.881248850297
3.147,-571.691216205568
3.148,-571.501303461546
3.149,-571.311510508829
3.15,-571.121837238223
3.151,-570.932283540758
3.152,-570.742849307666
3.153,-570.553534430405
3.154,-570.364338800637
3.155,-570.175262310241
3.156,-569.986304851303
3.157,-569.797466316132
3.158,-569.608746597234
3.159,-569.420145587327
3.16,-569.231663179357
3.161,-569.043299266447
3.162,-568.85505374197
3.163,-568.666926499464
3.164,-568.47891743271
3.165,-568.291026435671
3.166,-568.103253402537
3.167,-567.915598227702
3.168,-567.728060805739
3.169,-567.540641031453
3.17,-567.353338799857
3.171,-567.166154006152
3.172,-566.979086545749
3.173,-566.792136314266
3.174,-566.605303207516
3.175,-566.41858712152
3.176,-566.231987952498
3.177,-566.045505596877
3.178,-565.859139951284
3.179,-565.672890912532
3.18,-565.486758377653
3.181,-565.300742243866
3.182,-565.114842408595
3.183,-564.929058769465
3.184,-564.743391224283
3.185,-564.557839671076
3.186,-564.37240400805
3.187,-564.187084133616
3.188,-564.001879946379
3.189,-563.816791345142
3.19,-563.631818228892
3.191,-563.446960496827
3.192,-563.262218048324
3.193,-563.077590782969
3.194,-562.893078600529
3.195,-562.708681400956
3.196,-562.524399084417
3.197,-562.340231551258
3.198,-562.156178702013
3.199,-561.972240437413
3.2,-561.788416658369
3.201,-561.604707266004
3.202,-561.4211121616
3.203,-561.23763124665
3.204,-561.054264422829
3.205,-560.871011591999
3.206,-560.687872656205
3.207,-560.504847517689
3.208,-560.321936078873
3.209,-560.139138242364
3.21,-559.956453910962
3.211,-559.773882987637
3.212,-559.591425375564
3.213,-559.409080978078
3.214,-559.226849698721
3.215,-559.044731441208
3.216,-558.862726109433
3.217,-558.680833607476
3.218,-558.499053839604
3.219,-558.317386710253
3.22,-558.135832124049
3.221,-557.954389985803
3.222,-557.773060200493
3.223,-557.591842673286
3.224,-557.410737309528
3.225,-557.229744014733
3.226,-557.048862694611
3.227,-556.868093255035
3.228,-556.687435602058
3.229,-556.506889641912
3.23,-556.326455281016
3.231,-556.146132425946
3.232,-555.965920983465
3.233,-555.785820860505
3.234,-555.605831964182
3.235,-555.425954201774
3.236,-555.246187480743
3.237,-555.066531708724
3.238,-554.886986793515
3.239,-554.707552643093
3.24,-554.528229165607
3.241,-554.349016269384
3.242,-554.169913862912
3.243,-553.990921854853
3.244,-553.812040154042
3.245,-553.633268669475
3.246,-553.454607310333
3.247,-553.276055985954
3.248,-553.097614605841
3.249,-552.919283079686
3.25,-552.741061317322
3.251,-552.56294922877
3.252,-552.384946724206
3.253,-552.207053713977
3.254,-552.0292701086
