Freq(Hz),S11 (dB)_copper strip,S11 (dB)_HFSS,S11 (dB)_milled, S11(dB)_z0lver
3124000000,-1.0554793,-0.985846419,-3.3729117,-0.004344334
3125000000,-1.0914198,-0.986573051,-3.3880715,-0.004348508
3126000000,-1.1627659,-0.987306018,-3.4531612,-0.004353875
3127000000,-1.1850086,-0.988045326,-3.4918897,-0.004357453
3128000000,-1.2194527,-0.988790976,-3.5186031,-0.004359838
3129000000,-1.2350047,-0.989542975,-3.5600374,-0.004365205
3130000000,-1.2037716,-0.990301327,-3.5290449,-0.004371764
3131000000,-1.2728639,-0.991066039,-3.6138821,-0.004375342
3132000000,-1.2660298,-0.991837118,-3.6395183,-0.004376535
3133000000,-1.2739952,-0.99261457,-3.6209509,-0.00438369
3134000000,-1.2787951,-0.993398405,-3.7069991,-0.004389057
3135000000,-1.2732856,-0.994188631,-3.7285547,-0.004392039
3136000000,-1.2658651,-0.994985258,-3.7872105,-0.004393828
3137000000,-1.2633202,-0.995788297,-3.8419361,-0.004400387
3138000000,-1.2165582,-0.996597758,-3.855901,-0.004403965
3139000000,-1.2154529,-0.997413655,-3.9156866,-0.004408139
3140000000,-1.1700222,-0.998236,-3.9642348,-0.004413506
3141000000,-1.1335596,-0.999064807,-3.9740424,-0.004419469
3142000000,-1.1473598,-0.99990009,-4.0687809,-0.004424239
3143000000,-1.0776858,-1.000741864,-4.084146,-0.004431395
3144000000,-1.0931087,-1.001590146,-4.1515698,-0.004431991
3145000000,-1.0462464,-1.002444952,-4.1802244,-0.004438551
3146000000,-0.99322808,-1.0033063,-4.235148,-0.004443321
3147000000,-0.95402235,-1.004174209,-4.2759304,-0.004448092
3148000000,-0.92874974,-1.005048698,-4.3429661,-0.004452266
3149000000,-0.86833918,-1.005929788,-4.3258514,-0.004460614
3150000000,-0.89667767,-1.006817499,-4.4575958,-0.004464192
3151000000,-0.81188619,-1.007711854,-4.4777775,-0.004469559
3152000000,-0.7842232,-1.008612876,-4.5412936,-0.004474329
3153000000,-0.78230923,-1.009520588,-4.6291852,-0.004480889
3154000000,-0.72003657,-1.010435015,-4.6554122,-0.004486852
3155000000,-0.63229525,-1.011356184,-4.664834,-0.004488641
3156000000,-0.65127826,-1.012284119,-4.756804,-0.004498182
3157000000,-0.67423666,-1.01321885,-4.8766065,-0.004501164
3158000000,-0.62289959,-1.014160404,-4.8890257,-0.004508319
3159000000,-0.57714915,-1.015108811,-4.9508848,-0.00451309
3160000000,-0.54888695,-1.016064102,-5.0437455,-0.004520246
3161000000,-0.52655214,-1.017026307,-5.0695763,-0.004525613
3162000000,-0.50941241,-1.01799546,-5.13587,-0.004530979
3163000000,-0.47658405,-1.018971593,-5.2179193,-0.004539328
3164000000,-0.48197982,-1.019954742,-5.3092151,-0.004543502
3165000000,-0.45064619,-1.020944941,-5.3645105,-0.004546484
3166000000,-0.44412899,-1.021942227,-5.4443712,-0.004554236
3167000000,-0.40296429,-1.022946639,-5.5252581,-0.004560199
3168000000,-0.41642109,-1.023958214,-5.6085477,-0.004566758
3169000000,-0.42974687,-1.024976992,-5.7171474,-0.004573318
3170000000,-0.42257389,-1.026003015,-5.7861252,-0.004580474
3171000000,-0.36529437,-1.027036324,-5.8567634,-0.004588822
3172000000,-0.35577664,-1.028076963,-5.9453897,-0.004595382
3173000000,-0.36079547,-1.029124976,-6.0310979,-0.004600749
3174000000,-0.34713438,-1.030180408,-6.1421986,-0.004607905
3175000000,-0.34464735,-1.031243307,-6.2290549,-0.004611482
3176000000,-0.31564096,-1.03231372,-6.3065872,-0.004619831
3177000000,-0.30511519,-1.033391696,-6.3985443,-0.004626987
3178000000,-0.32834098,-1.034477286,-6.5387087,-0.004632354
3179000000,-0.31383929,-1.035570541,-6.6273494,-0.004640106
3180000000,-0.26189604,-1.036671514,-6.6946435,-0.004646069
3181000000,-0.28262115,-1.037780261,-6.8434992,-0.00465561
3182000000,-0.27532962,-1.038896835,-6.9349794,-0.00466217
3183000000,-0.24925336,-1.040021294,-7.031827,-0.004668729
3184000000,-0.24756637,-1.041153697,-7.1750698,-0.004675885
3185000000,-0.25243291,-1.042294102,-7.2557774,-0.004683041
3186000000,-0.24904332,-1.043442571,-7.3837543,-0.004687812
3187000000,-0.20255858,-1.044599167,-7.4898562,-0.004694968
3188000000,-0.24905132,-1.045763953,-7.6371088,-0.004701527
3189000000,-0.21396406,-1.046936995,-7.7487974,-0.004711069
3190000000,-0.22144294,-1.048118358,-7.8838358,-0.004718821
3191000000,-0.19622506,-1.049308113,-8.0020113,-0.004725977
3192000000,-0.20556661,-1.050506329,-8.1043501,-0.004734325
3193000000,-0.18809025,-1.051713076,-8.254571,-0.004742078
3194000000,-0.21107063,-1.052928429,-8.4002867,-0.004748041
3195000000,-0.22377762,-1.054152461,-8.5238695,-0.004758775
3196000000,-0.21580039,-1.05538525,-8.6222715,-0.004764142
3197000000,-0.20569845,-1.056626872,-8.8018169,-0.004772491
3198000000,-0.19326255,-1.057877409,-8.9469595,-0.004782032
3199000000,-0.20511276,-1.05913694,-9.0508204,-0.004788591
3200000000,-0.16511662,-1.060405549,-9.1731606,-0.004798729
3201000000,-0.19132511,-1.061683322,-9.3609581,-0.004806481
3202000000,-0.18370238,-1.062970344,-9.4844656,-0.004814234
3203000000,-0.19376022,-1.064266705,-9.6187506,-0.004822582
3204000000,-0.15626566,-1.065572494,-9.7494555,-0.004833316
3205000000,-0.17470001,-1.066887805,-9.8734798,-0.004841069
3206000000,-0.18751767,-1.06821273,-10.027899,-0.004849418
3207000000,-0.15371667,-1.069547368,-10.120287,-0.004856574
3208000000,-0.19002207,-1.070891815,-10.303144,-0.004865519
3209000000,-0.15256573,-1.072246172,-10.418989,-0.004877445
3210000000,-0.19906744,-1.073610542,-10.604201,-0.004885198
3211000000,-0.17874646,-1.074985029,-10.707214,-0.004894739
3212000000,-0.16186661,-1.07636974,-10.800638,-0.004904877
3213000000,-0.16333856,-1.077764783,-10.886272,-0.004912629
3214000000,-0.16198409,-1.079170271,-11.069159,-0.004924556
3215000000,-0.13314059,-1.080586315,-11.15891,-0.004931712
3216000000,-0.17051516,-1.082013032,-11.262774,-0.004940657
3217000000,-0.13556598,-1.08345054,-11.337567,-0.00494841
3218000000,-0.13663425,-1.084898959,-11.419951,-0.004960337
3219000000,-0.16226569,-1.086358413,-11.519423,-0.004971667
3220000000,-0.1509531,-1.087829026,-11.591541,-0.004982998
3221000000,-0.15495192,-1.089310928,-11.635542,-0.004991943
3222000000,-0.15241739,-1.090804248,-11.695061,-0.004999099
3223000000,-0.13537216,-1.092309119,-11.719028,-0.005011026
3224000000,-0.13460784,-1.093825679,-11.762348,-0.005021164
3225000000,-0.13666838,-1.095354064,-11.793087,-0.005030705
3226000000,-0.13080542,-1.096894418,-11.803734,-0.005040247
3227000000,-0.13916518,-1.098446884,-11.781574,-0.005053366
3228000000,-0.13289568,-1.100011611,-11.785489,-0.005063504
3229000000,-0.14782853,-1.101588747,-11.78376,-0.005073046
3230000000,-0.1693348,-1.103178446,-11.754758,-0.005082587
3231000000,-0.13063501,-1.104780866,-11.680808,-0.005094514
3232000000,-0.10749105,-1.106396166,-11.642544,-0.005106441
3233000000,-0.119764,-1.108024508,-11.571156,-0.005115983
3234000000,-0.12244523,-1.109666059,-11.487503,-0.005128506
3235000000,-0.14396493,-1.111320988,-11.441243,-0.005139837
3236000000,-0.10768547,-1.112989468,-11.354595,-0.005151168
3237000000,-0.13183498,-1.114671677,-11.263176,-0.005162499
3238000000,-0.11388549,-1.116367794,-11.133636,-0.005173829
3239000000,-0.13279474,-1.118078002,-11.0974,-0.005183967
3240000000,-0.13075493,-1.11980249,-10.959834,-0.005194702
3241000000,-0.10945912,-1.121541449,-10.826328,-0.005209014
3242000000,-0.15016632,-1.123295073,-10.754728,-0.005219749
3243000000,-0.092544571,-1.125063563,-10.570964,-0.00523108
3244000000,-0.12992164,-1.126847122,-10.497763,-0.005244796
3245000000,-0.13508089,-1.128645957,-10.381125,-0.005258512
3246000000,-0.1008397,-1.130460279,-10.233002,-0.005271036
3247000000,-0.13289262,-1.132290306,-10.129405,-0.005282367
3248000000,-0.10608981,-1.134136257,-9.9833965,-0.005296083
3249000000,-0.12243507,-1.135998357,-9.8714914,-0.005307414
3250000000,-0.1330729,-1.137876837,-9.7403851,-0.005319937
3251000000,-0.1227957,-1.139771931,-9.6069412,-0.00533425
3252000000,-0.14981639,-1.141683878,-9.5084553,-0.005346774
3253000000,-0.1381277,-1.143612922,-9.4039087,-0.00536049
3254000000,-0.087311037,-1.145559314,-9.2081509,-0.005373014
3255000000,-0.11582392,-1.147523306,-9.120986,-0.00538673
3256000000,-0.11636399,-1.14950516,-8.978097,-0.005401639
3257000000,-0.15528265,-1.15150514,-8.9138441,-0.005415356
3258000000,-0.11736123,-1.153523518,-8.7459497,-0.005431458
3259000000,-0.12662914,-1.155560571,-8.6437235,-0.005445174
3260000000,-0.087857336,-1.157616579,-8.4997864,-0.005458891
3261000000,-0.10561171,-1.159691832,-8.4188957,-0.005469029
3262000000,-0.10815256,-1.161786625,-8.2873325,-0.005485728
3263000000,-0.10757793,-1.163901258,-8.1644087,-0.005498848
3264000000,-0.095960774,-1.166036037,-8.0488567,-0.005517336
3265000000,-0.12216997,-1.168191278,-7.9957051,-0.005532245
3266000000,-0.11264491,-1.170367299,-7.8438196,-0.005548944
3267000000,-0.14131385,-1.172564429,-7.7861586,-0.005559082
3268000000,-0.11313492,-1.174783001,-7.6656189,-0.005574588
3269000000,-0.131919,-1.177023356,-7.5547051,-0.00559069
3270000000,-0.11891134,-1.179285844,-7.4636087,-0.005607389
3271000000,-0.11781461,-1.181570821,-7.3528981,-0.005625877
3272000000,-0.12733234,-1.183878651,-7.2333703,-0.005641382
3273000000,-0.097816542,-1.186209705,-7.1592488,-0.005655099
3274000000,-0.11177762,-1.188564365,-7.0790277,-0.005672394
3275000000,-0.12403297,-1.190943017,-6.9918323,-0.005688497
3276000000,-0.15866916,-1.19334606,-6.9328728,-0.005708178
3277000000,-0.089432664,-1.195773898,-6.7470174,-0.005723684
3278000000,-0.10905917,-1.198226946,-6.7172565,-0.005740383
3279000000,-0.11719443,-1.200705628,-6.6307597,-0.005758871
3280000000,-0.0916759,-1.203210377,-6.5168109,-0.005776166
3281000000,-0.11509159,-1.205741636,-6.4803228,-0.005792268
3282000000,-0.11311487,-1.208299858,-6.3832126,-0.005811353
3283000000,-0.15860274,-1.210885504,-6.3640661,-0.005828648
3284000000,-0.084809594,-1.213499049,-6.2180166,-0.005844751
3285000000,-0.11840501,-1.216140976,-6.1723108,-0.005862643
3286000000,-0.12021615,-1.21881178,-6.08182,-0.005883517
3287000000,-0.14319435,-1.221511966,-6.0474176,-0.005902005
3288000000,-0.12014287,-1.224242053,-5.945601,-0.005922879
3289000000,-0.10513109,-1.227002569,-5.8736563,-0.005940175
3290000000,-0.15933558,-1.229794056,-5.8552275,-0.005958663
3291000000,-0.14030696,-1.232617067,-5.7627664,-0.005977748
3292000000,-0.10895479,-1.235472169,-5.6931133,-0.005996833
3293000000,-0.097326197,-1.238359941,-5.6061225,-0.006017111
3294000000,-0.10202592,-1.241280976,-5.5403147,-0.006037389
3295000000,-0.10712241,-1.244235881,-5.4920254,-0.006061841
3296000000,-0.13522741,-1.247225277,-5.4570031,-0.006079137
3297000000,-0.070170574,-1.250249798,-5.363554,-0.006100011
3298000000,-0.092291832,-1.253310095,-5.3307996,-0.006121482
3299000000,-0.097155429,-1.256406832,-5.2614155,-0.006146531
3300000000,-0.10207944,-1.259540692,-5.2278943,-0.006168002
3301000000,-0.086736716,-1.262712372,-5.1603999,-0.006186491
3302000000,-0.080625653,-1.265922583,-5.1071343,-0.006209751
3303000000,-0.11297795,-1.269172058,-5.071763,-0.006233608
3304000000,-0.12848796,-1.272461544,-5.0369697,-0.006257465
3305000000,-0.11317398,-1.275791807,-4.9900255,-0.006281322
3306000000,-0.084664397,-1.279163631,-4.9001436,-0.006303389
3307000000,-0.12562557,-1.282577818,-4.8768935,-0.006327843
3308000000,-0.12833929,-1.286035191,-4.86201,-0.006353489
3309000000,-0.13416681,-1.289536592,-4.8077202,-0.006377346
3310000000,-0.13375215,-1.293082883,-4.7532468,-0.006400607
3311000000,-0.13012388,-1.296674948,-4.7009387,-0.00642506
3312000000,-0.11154773,-1.300313691,-4.6885405,-0.006452496
3313000000,-0.11174795,-1.30400004,-4.6472483,-0.006477546
3314000000,-0.12462417,-1.307734943,-4.6152248,-0.006503193
3315000000,-0.11497802,-1.311519373,-4.5633569,-0.006532418
3316000000,-0.11220564,-1.315354327,-4.5107083,-0.006558661
3317000000,-0.10967647,-1.319240826,-4.4663906,-0.006582519
3318000000,-0.12683381,-1.323179916,-4.4415259,-0.006614727
3319000000,-0.087778077,-1.327172669,-4.4117575,-0.006639777
3320000000,-0.095375493,-1.331220184,-4.3633995,-0.006669599
3321000000,-0.10380659,-1.335323587,-4.3485084,-0.006700614
3322000000,-0.10711532,-1.339484031,-4.2934656,-0.006729244
3323000000,-0.098751478,-1.343702699,-4.2784357,-0.006757873
3324000000,-0.11631322,-1.347980802,-4.2486424,-0.006789485
3325000000,-0.1111738,-1.352319583,-4.2189927,-0.006819308
3326000000,-0.13225242,-1.356720316,-4.2115841,-0.00685092
3327000000,-0.14177936,-1.361184304,-4.2080808,-0.006880743
3328000000,-0.11073043,-1.365712887,-4.153986,-0.006912951
3329000000,-0.096535154,-1.370307434,-4.1095538,-0.006947546
3330000000,-0.1101636,-1.374969351,-4.0929165,-0.006980948
3331000000,-0.12592307,-1.37970008,-4.0414295,-0.007013753
3332000000,-0.094893754,-1.384501097,-4.0005507,-0.007048348
3333000000,-0.09946508,-1.389373917,-3.9890819,-0.007084137
3334000000,-0.1043833,-1.394320091,-3.9823172,-0.007120521
3335000000,-0.12264029,-1.399341211,-3.9694631,-0.007155117
3336000000,-0.12405894,-1.404438907,-3.9325442,-0.007191502
3337000000,-0.13791414,-1.409614852,-3.9159005,-0.007232062
3338000000,-0.088000819,-1.41487076,-3.8410468,-0.007268447
3339000000,-0.10520706,-1.420208387,-3.8470623,-0.007309604
3340000000,-0.089976586,-1.425629535,-3.8066177,-0.007348376
3341000000,-0.07420063,-1.431136048,-3.7914722,-0.007387744
3342000000,-0.0994315,-1.436729819,-3.7712774,-0.007426516
3343000000,-0.082335159,-1.442412787,-3.7840185,-0.007470656
3344000000,-0.1220334,-1.448186938,-3.762419,-0.007513603
3345000000,-0.11138264,-1.45405431,-3.7517352,-0.007552972
3346000000,-0.088618405,-1.460016987,-3.7030542,-0.007599499
3347000000,-0.086176917,-1.466077108,-3.6777349,-0.007646026
3348000000,-0.12844986,-1.472236863,-3.6985955,-0.007693746
3349000000,-0.12306939,-1.478498496,-3.6680768,-0.007737291
3350000000,-0.099829413,-1.484864304,-3.6460443,-0.007785609
3351000000,-0.11411399,-1.49133664,-3.6572444,-0.007835119
3352000000,-0.098615423,-1.497917914,-3.6348491,-0.007886419
3353000000,-0.085439049,-1.504610593,-3.5698256,-0.007934141
3354000000,-0.12083294,-1.511417203,-3.6075451,-0.007990214
3355000000,-0.094306834,-1.518340328,-3.6007857,-0.008039725
3356000000,-0.083135724,-1.525382613,-3.5798869,-0.008094009
3357000000,-0.13034804,-1.532546762,-3.5698373,-0.00815068
3358000000,-0.10570626,-1.539835544,-3.5460825,-0.00820914
3359000000,-0.12301218,-1.547251788,-3.548291,-0.008262828
3360000000,-0.10129278,-1.554798385,-3.497637,-0.008324272
3361000000,-0.11763299,-1.562478292,-3.4822414,-0.008389892
3362000000,-0.093307227,-1.570294528,-3.4749727,-0.00845074
3363000000,-0.12014227,-1.578250177,-3.4973149,-0.008511588
3364000000,-0.088536896,-1.586348385,-3.4600749,-0.00857542
3365000000,-0.13736902,-1.594592365,-3.4700067,-0.008644024
3366000000,-0.10538056,-1.602985392,-3.4350963,-0.008716208
3367000000,-0.12793596,-1.611530808,-3.4260681,-0.008780041
3368000000,-0.14660192,-1.620232014,-3.4400697,-0.008854613
3369000000,-0.10997733,-1.629092477,-3.4245696,-0.008928588
3370000000,-0.10320808,-1.638115723,-3.4180827,-0.009003758
3371000000,-0.14075124,-1.647305341,-3.4133506,-0.009078927
3372000000,-0.11393937,-1.656664976,-3.3977897,-0.009156484
3373000000,-0.12111819,-1.666198334,-3.3680615,-0.009238814
3374000000,-0.11105815,-1.675909171,-3.3577135,-0.009325918
3375000000,-0.11220796,-1.6858013,-3.367341,-0.009413619
3376000000,-0.12930809,-1.695878581,-3.3570225,-0.009497741
3377000000,-0.10502271,-1.70614492,-3.3257933,-0.00958962
3378000000,-0.12534282,-1.716604266,-3.327132,-0.009686869
3379000000,-0.10014658,-1.727260605,-3.3158255,-0.009783522
3380000000,-0.13073994,-1.738117958,-3.3349428,-0.009882563
3381000000,-0.095067598,-1.749180372,-3.3158135,-0.009979219
3382000000,-0.11529185,-1.760451913,-3.3048282,-0.010086018
3383000000,-0.1295245,-1.771936665,-3.305306,-0.010192819
3384000000,-0.12923422,-1.783638716,-3.3299329,-0.01030678
3385000000,-0.090923987,-1.795562152,-3.2706997,-0.010418357
3386000000,-0.10057222,-1.807711049,-3.2833784,-0.010537691
3387000000,-0.10601558,-1.82008946,-3.2817008,-0.010658817
3388000000,-0.10101311,-1.832701405,-3.2799833,-0.010785314
3389000000,-0.096502133,-1.845550858,-3.2765257,-0.010907636
3390000000,-0.092818744,-1.858641735,-3.2714815,-0.011043684
3391000000,-0.11362413,-1.871977875,-3.2692404,-0.011185104
3392000000,-0.10736417,-1.88556303,-3.2369397,-0.011327123
3393000000,-0.11306297,-1.899400843,-3.2886672,-0.011469144
3394000000,-0.14608079,-1.91349483,-3.2861719,-0.011622505
3395000000,-0.14197887,-1.92784836,-3.2715099,-0.011781239
3396000000,-0.10172888,-1.942464632,-3.2286699,-0.011941169
3397000000,-0.13759594,-1.957346653,-3.2661245,-0.012104085
3398000000,-0.11619201,-1.972497211,-3.2413194,-0.012277746
3399000000,-0.10168702,-1.98791885,-3.2341161,-0.012454991
3400000000,-0.10900554,-2.003613836,-3.2749259,-0.012642385
3401000000,-0.12231395,-2.019584133,-3.2686064,-0.012830379
3402000000,-0.11521765,-2.035831361,-3.2401245,-0.013032103
3403000000,-0.1085273,-2.052356772,-3.2245948,-0.013233831
3404000000,-0.11119727,-2.069161202,-3.2250342,-0.013449292
3405000000,-0.10556249,-2.086245041,-3.2360337,-0.013668337
3406000000,-0.15515724,-2.103608186,-3.2610579,-0.013896341
3407000000,-0.12735035,-2.121250001,-3.2292428,-0.014131513
3408000000,-0.12570894,-2.139169271,-3.2485228,-0.01437624
3409000000,-0.13416691,-2.157364155,-3.2341309,-0.014628137
3410000000,-0.12696105,-2.17583214,-3.272913,-0.014894366
3411000000,-0.1022822,-2.194569988,-3.2282987,-0.015173139
3412000000,-0.15218677,-2.213573687,-3.2901847,-0.015456098
3413000000,-0.1276526,-2.232838396,-3.2241738,-0.015746229
3414000000,-0.1280088,-2.252358396,-3.2686663,-0.016058457
3415000000,-0.12514095,-2.272127031,-3.2432113,-0.016373681
3416000000,-0.11157017,-2.29213666,-3.2411003,-0.016708616
3417000000,-0.11139418,-2.312378598,-3.213131,-0.01705431
3418000000,-0.13646217,-2.332843068,-3.2700698,-0.017413152
3419000000,-0.11987571,-2.353519145,-3.2364821,-0.017786337
3420000000,-0.1170855,-2.374394711,-3.2271976,-0.018181033
3421000000,-0.13567443,-2.395456409,-3.2509799,-0.018577536
3422000000,-0.15797748,-2.416689594,-3.2778494,-0.019002719
3423000000,-0.13452168,-2.438078301,-3.2870204,-0.019444045
3424000000,-0.13904922,-2.459605208,-3.2523794,-0.019901516
3425000000,-0.12573403,-2.48125161,-3.2831473,-0.020379314
3426000000,-0.11335681,-2.502997399,-3.2753243,-0.020875652
3427000000,-0.13342087,-2.52482105,-3.2699516,-0.021400088
3428000000,-0.16178004,-2.54669962,-3.281347,-0.021937096
3429000000,-0.11679158,-2.568608755,-3.2577999,-0.022503405
3430000000,-0.12288796,-2.590522706,-3.265779,-0.023095435
3431000000,-0.15285459,-2.612414364,-3.3127389,-0.023716179
3432000000,-0.11823067,-2.6342553,-3.2952135,-0.024358471
3433000000,-0.14260192,-2.656015827,-3.3383806,-0.025034266
3434000000,-0.13372537,-2.677665067,-3.3214912,-0.025740584
3435000000,-0.12030403,-2.699171045,-3.3002427,-0.026469064
3436000000,-0.11437025,-2.720500788,-3.2918582,-0.027244813
3437000000,-0.14451329,-2.741620449,-3.2859445,-0.028051105
3438000000,-0.16435769,-2.762495444,-3.3511229,-0.028892134
3439000000,-0.14928494,-2.7830906,-3.3388202,-0.029776276
3440000000,-0.14139856,-2.803370327,-3.3483419,-0.030699359
3441000000,-0.11942318,-2.823298803,-3.3621182,-0.031672156
3442000000,-0.14416707,-2.842840163,-3.3583641,-0.032686907
3443000000,-0.1395635,-2.861958718,-3.3630493,-0.033747811
3444000000,-0.13116986,-2.880619167,-3.3669374,-0.03486565
3445000000,-0.15369855,-2.898786832,-3.3892043,-0.036035658
3446000000,-0.1263551,-2.91642789,-3.3640351,-0.03725845
3447000000,-0.16737567,-2.93350961,-3.3956325,-0.038552594
3448000000,-0.12357342,-2.950000599,-3.3668098,-0.039908545
3449000000,-0.16279773,-2.965871035,-3.4199944,-0.041330515
3450000000,-0.12147561,-2.981092902,-3.3964493,-0.042827513
3451000000,-0.11792339,-2.995640217,-3.4084311,-0.044394783
3452000000,-0.16145353,-3.009489242,-3.4227288,-0.046044932
3453000000,-0.10683233,-3.022618679,-3.417367,-0.047778601
3454000000,-0.14386776,-3.035009861,-3.4425023,-0.049604817
3455000000,-0.14225827,-3.046646903,-3.4222867,-0.051527825
3456000000,-0.16137727,-3.057516847,-3.4941511,-0.053556671
3457000000,-0.15693617,-3.067609771,-3.4301717,-0.055680029
3458000000,-0.15256627,-3.076918878,-3.4447873,-0.057928535
3459000000,-0.13957974,-3.085440552,-3.4976935,-0.060293879
3460000000,-0.12375649,-3.09317439,-3.4703541,-0.062787539
3461000000,-0.13933583,-3.100123196,-3.4971249,-0.065418611
3462000000,-0.16552685,-3.106292958,-3.5355375,-0.068199205
3463000000,-0.11386154,-3.111692784,-3.51215,-0.071127646
3464000000,-0.14470689,-3.116334819,-3.5147841,-0.074217873
3465000000,-0.12706661,-3.120234135,-3.5190473,-0.077489859
3466000000,-0.14336811,-3.123408593,-3.5306399,-0.080945586
3467000000,-0.14701793,-3.125878686,-3.5663836,-0.08458945
3468000000,-0.14684556,-3.127667364,-3.5779495,-0.088453529
3469000000,-0.1461904,-3.128799845,-3.5566723,-0.092548304
3470000000,-0.16381159,-3.129303404,-3.5840514,-0.09686804
3471000000,-0.1599052,-3.129207164,-3.5933602,-0.101447348
3472000000,-0.16208369,-3.128541871,-3.5927224,-0.106294416
3473000000,-0.16506481,-3.127339672,-3.6291208,-0.111440974
3474000000,-0.14469519,-3.125633884,-3.6262748,-0.11688869
3475000000,-0.16767108,-3.123458772,-3.6601212,-0.122665207
3476000000,-0.15282889,-3.120849329,-3.6546705,-0.128801887
3477000000,-0.15866597,-3.117841063,-3.6519306,-0.13531087
3478000000,-0.16337305,-3.114469788,-3.6759534,-0.142227342
3479000000,-0.14810048,-3.110771437,-3.7216656,-0.149583002
3480000000,-0.17749856,-3.10678187,-3.7103374,-0.157395772
3481000000,-0.12877028,-3.102536711,-3.7079928,-0.165697018
3482000000,-0.17089371,-3.098071189,-3.7397022,-0.174534658
3483000000,-0.1496208,-3.093419999,-3.7318978,-0.183954426
3484000000,-0.14905775,-3.08861717,-3.7476625,-0.193976802
3485000000,-0.15390469,-3.083695958,-3.7887814,-0.204661994
3486000000,-0.15054704,-3.078688745,-3.7962675,-0.216048661
3487000000,-0.14102861,-3.073626958,-3.7724748,-0.228202609
3488000000,-0.15353565,-3.068540997,-3.8264837,-0.241165089
3489000000,-0.13939065,-3.063460182,-3.8119459,-0.255011993
3490000000,-0.1708634,-3.058412707,-3.8217742,-0.269807596
3491000000,-0.14933729,-3.053425609,-3.8302314,-0.285619258
3492000000,-0.1735341,-3.048524748,-3.8926728,-0.302523651
3493000000,-0.15163094,-3.043734792,-3.8533788,-0.320616755
3494000000,-0.17513411,-3.03907922,-3.9434767,-0.339985146
3495000000,-0.16063556,-3.034580328,-3.8933969,-0.360740615
3496000000,-0.16904867,-3.030259237,-3.9260063,-0.38297968
3497000000,-0.18014728,-3.02613592,-3.9342923,-0.406835698
3498000000,-0.14512423,-3.022229223,-3.9362624,-0.432429067
3499000000,-0.13129397,-3.018556896,-3.9473333,-0.459888466
3500000000,-0.19147353,-3.015135628,-4.0098753,-0.489383106
3501000000,-0.13686392,-3.011981086,-3.9677126,-0.521075241
3502000000,-0.16118152,-3.009107952,-4.0056181,-0.555173936
3503000000,-0.16518573,-3.006529967,-4.071713,-0.591819268
3504000000,-0.17732942,-3.004259975,-4.0846887,-0.631270625
3505000000,-0.172038,-3.002309966,-4.0866508,-0.673738051
3506000000,-0.16448997,-3.000691125,-4.0992789,-0.719501562
3507000000,-0.13208455,-2.999413871,-4.0925407,-0.768813672
3508000000,-0.15889698,-2.99848791,-4.1351438,-0.821981026
3509000000,-0.14616212,-2.997922274,-4.1212759,-0.879319229
3510000000,-0.14694215,-2.997725367,-4.1351638,-0.941164632
3511000000,-0.17971665,-2.99790501,-4.1727648,-1.007909116
3512000000,-0.15867162,-2.99846848,-4.1702123,-1.079972823
3513000000,-0.14277452,-2.999422553,-4.2227454,-1.157792812
3514000000,-0.15350439,-3.000773542,-4.2242107,-1.241797249
3515000000,-0.18389274,-3.002527336,-4.2560525,-1.332514603
3516000000,-0.1575475,-3.004689436,-4.2672787,-1.430476044
3517000000,-0.16879319,-3.007264991,-4.2720389,-1.536282227
3518000000,-0.16511132,-3.010258829,-4.2939038,-1.650498996
3519000000,-0.19407755,-3.013675491,-4.3641868,-1.773798069
3520000000,-0.17646569,-3.017519259,-4.3727736,-1.906760945
3521000000,-0.1675185,-3.021794187,-4.3699765,-2.050188764
3522000000,-0.14207153,-3.026504125,-4.3910689,-2.204703425
3523000000,-0.15093119,-3.031652746,-4.3874125,-2.371062422
3524000000,-0.19821581,-3.037243569,-4.4292698,-2.550036512
3525000000,-0.17644386,-3.043279981,-4.4569173,-2.742240296
3526000000,-0.181725,-3.049765259,-4.4788289,-2.948357584
3527000000,-0.16312136,-3.056702589,-4.4797354,-3.169025691
3528000000,-0.18462655,-3.064095082,-4.5000391,-3.404975852
3529000000,-0.16728885,-3.071945794,-4.5284424,-3.656445246
3530000000,-0.15128922,-3.080257739,-4.5603137,-3.923869577
3531000000,-0.18853377,-3.089033902,-4.6006446,-4.207369231
3532000000,-0.16836889,-3.098277256,-4.5951943,-4.506720784
3533000000,-0.15756194,-3.107990771,-4.6286135,-4.821922296
3534000000,-0.18059869,-3.118177426,-4.6365891,-5.151966931
3535000000,-0.17685406,-3.128840217,-4.6832199,-5.495787485
3536000000,-0.18786226,-3.139982167,-4.7404332,-5.851743421
3537000000,-0.1799998,-3.151606335,-4.7228436,-6.217884848
3538000000,-0.15309599,-3.163715819,-4.7250142,-6.591220284
3539000000,-0.18519372,-3.176313766,-4.7992868,-6.968350958
3540000000,-0.19434363,-3.189403375,-4.8081231,-7.345081438
3541000000,-0.1869524,-3.202987902,-4.8266821,-7.716667643
3542000000,-0.19153918,-3.21707066,-4.8427486,-8.077424605
3543000000,-0.17340368,-3.231655029,-4.8908024,-8.42134115
3544000000,-0.18258379,-3.246744448,-4.8936348,-8.742102741
3545000000,-0.18292345,-3.262342424,-4.9335213,-9.033495623
3546000000,-0.17011113,-3.278452528,-4.9675126,-9.289747437
3547000000,-0.15198317,-3.295078396,-4.9595003,-9.5060151
