Freq,Simulated,Measured
1.8,-16.40710134,-17.458916
1.801,-16.42207895,-17.484325
1.802,-16.43703511,-17.485973
1.803,-16.4519697,-17.487459
1.804,-16.46688256,-17.569534
1.805,-16.48177357,-17.565428
1.806,-16.49664258,-17.554417
1.807,-16.51148945,-17.550726
1.808,-16.52631405,-17.606647
1.809,-16.54111623,-17.645372
1.81,-16.55589586,-17.640396
1.811,-16.57065279,-17.687567
1.812,-16.58538689,-17.668213
1.813,-16.60009801,-17.695221
1.814,-16.61478602,-17.691254
1.815,-16.62945078,-17.75226
1.816,-16.64409213,-17.771517
1.817,-16.65870995,-17.806944
1.818,-16.6733041,-17.821926
1.819,-16.68787442,-17.801487
1.82,-16.70242078,-17.819725
1.821,-16.71694304,-17.856606
1.822,-16.73144106,-17.865854
1.823,-16.74591469,-17.877735
1.824,-16.7603638,-17.918442
1.825,-16.77478823,-17.89366
1.826,-16.78918785,-18.016478
1.827,-16.80356252,-18.030884
1.828,-16.8179121,-18.019842
1.829,-16.83223643,-18.033836
1.83,-16.84653538,-18.063227
1.831,-16.86080881,-18.135853
1.832,-16.87505657,-18.086975
1.833,-16.88927852,-18.065704
1.834,-16.90347451,-18.169146
1.835,-16.91764441,-18.162161
1.836,-16.93178806,-18.173553
1.837,-16.94590534,-18.145443
1.838,-16.95999608,-18.228325
1.839,-16.97406015,-18.199827
1.84,-16.98809741,-18.21352
1.841,-17.00210771,-18.201025
1.842,-17.0160909,-18.277895
1.843,-17.03004685,-18.317265
1.844,-17.0439754,-18.325449
1.845,-17.05787642,-18.356056
1.846,-17.07174976,-18.257341
1.847,-17.08559527,-18.41152
1.848,-17.09941282,-18.3995
1.849,-17.11320225,-18.36994
1.85,-17.12696343,-18.359325
1.851,-17.1406962,-18.415243
1.852,-17.15440042,-18.444077
1.853,-17.16807595,-18.462902
1.854,-17.18172265,-18.435816
1.855,-17.19534036,-18.489304
1.856,-17.20892895,-18.537142
1.857,-17.22248827,-18.533211
1.858,-17.23601817,-18.57839
1.859,-17.24951851,-18.552399
1.86,-17.26298915,-18.571768
1.861,-17.27642993,-18.609789
1.862,-17.28984072,-18.617239
1.863,-17.30322137,-18.661415
1.864,-17.31657173,-18.628742
1.865,-17.32989167,-18.643763
1.866,-17.34318103,-18.669165
1.867,-17.35643967,-18.743484
1.868,-17.36966744,-18.753157
1.869,-17.38286421,-18.745026
1.87,-17.39602982,-18.753986
1.871,-17.40916414,-18.791576
1.872,-17.42226701,-18.834164
1.873,-17.43533829,-18.804455
1.874,-17.44837784,-18.766922
1.875,-17.46138551,-18.804888
1.876,-17.47436116,-18.860037
1.877,-17.48730464,-18.909843
1.878,-17.50021581,-18.905672
1.879,-17.51309453,-18.918402
1.88,-17.52594065,-18.935215
1.881,-17.53875402,-18.978477
1.882,-17.55153451,-18.96784
1.883,-17.56428197,-19.004307
1.884,-17.57699625,-19.015429
1.885,-17.58967721,-19.043257
1.886,-17.6023247,-19.022938
1.887,-17.6149386,-19.055136
1.888,-17.62751874,-19.043694
1.889,-17.64006498,-19.099154
1.89,-17.6525772,-19.049007
1.891,-17.66505523,-19.100523
1.892,-17.67749894,-19.177397
1.893,-17.68990818,-19.119652
1.894,-17.70228281,-19.150356
1.895,-17.7146227,-19.159729
1.896,-17.72692769,-19.193012
1.897,-17.73919764,-19.218718
1.898,-17.75143242,-19.202877
1.899,-17.76363188,-19.216766
1.9,-17.77579587,-19.204418
1.901,-17.78792427,-19.230022
1.902,-17.80001692,-19.211922
1.903,-17.81207368,-19.29455
1.904,-17.82409442,-19.329498
1.905,-17.83607899,-19.332638
1.906,-17.84802725,-19.345892
1.907,-17.85993907,-19.361677
1.908,-17.8718143,-19.357798
1.909,-17.88365279,-19.354942
1.91,-17.89545442,-19.416777
1.911,-17.90721905,-19.437117
1.912,-17.91894652,-19.453934
1.913,-17.93063671,-19.412971
1.914,-17.94228948,-19.484175
1.915,-17.95390468,-19.520571
1.916,-17.96548218,-19.50963
1.917,-17.97702184,-19.45632
1.918,-17.98852353,-19.54756
1.919,-17.9999871,-19.463507
1.92,-18.01141242,-19.571028
1.921,-18.02279935,-19.547523
1.922,-18.03414775,-19.625965
1.923,-18.04545749,-19.605194
1.924,-18.05672844,-19.631954
1.925,-18.06796045,-19.583679
1.926,-18.0791534,-19.636452
1.927,-18.09030714,-19.66783
1.928,-18.10142154,-19.694296
1.929,-18.11249647,-19.763172
1.93,-18.12353179,-19.678808
1.931,-18.13452737,-19.7812
1.932,-18.14548308,-19.708324
1.933,-18.15639878,-19.765583
1.934,-18.16727434,-19.751459
1.935,-18.17810963,-19.763697
1.936,-18.18890451,-19.794235
1.937,-18.19965886,-19.788866
1.938,-18.21037254,-19.824844
1.939,-18.22104543,-19.829081
1.94,-18.23167739,-19.799129
1.941,-18.24226828,-19.838388
1.942,-18.252818,-19.854633
1.943,-18.26332639,-19.939289
1.944,-18.27379334,-19.969067
1.945,-18.28421872,-19.938538
1.946,-18.29460239,-19.898731
1.947,-18.30494423,-19.906359
1.948,-18.31524412,-19.924587
1.949,-18.32550193,-19.976109
1.95,-18.33571752,-19.971088
1.951,-18.34589078,-19.960732
1.952,-18.35602158,-19.986967
1.953,-18.3661098,-19.970402
1.954,-18.3761553,-20.086664
1.955,-18.38615798,-20.00955
1.956,-18.39611769,-20.062204
1.957,-18.40603433,-20.1077
1.958,-18.41590777,-20.076323
1.959,-18.42573788,-20.086056
1.96,-18.43552455,-20.097128
1.961,-18.44526765,-20.122438
1.962,-18.45496706,-20.074955
1.963,-18.46462267,-20.160103
1.964,-18.47423436,-20.09528
1.965,-18.483802,-20.162031
1.966,-18.49332547,-20.166368
1.967,-18.50280467,-20.181887
1.968,-18.51223947,-20.139227
1.969,-18.52162976,-20.161087
1.97,-18.53097542,-20.16844
1.971,-18.54027633,-20.184923
1.972,-18.54953239,-20.233309
1.973,-18.55874347,-20.216255
1.974,-18.56790946,-20.265024
1.975,-18.57703025,-20.236288
1.976,-18.58610573,-20.270645
1.977,-18.59513579,-20.302151
1.978,-18.6041203,-20.275541
1.979,-18.61305917,-20.308315
1.98,-18.62195229,-20.273956
1.981,-18.63079954,-20.319963
1.982,-18.63960081,-20.387777
1.983,-18.648356,-20.376793
1.984,-18.657065,-20.351625
1.985,-18.6657277,-20.372538
1.986,-18.67434399,-20.417305
1.987,-18.68291378,-20.364292
1.988,-18.69143695,-20.441936
1.989,-18.69991341,-20.419956
1.99,-18.70834304,-20.412121
1.991,-18.71672575,-20.456871
1.992,-18.72506143,-20.427938
1.993,-18.73334999,-20.410976
1.994,-18.74159131,-20.52968
1.995,-18.74978531,-20.540359
1.996,-18.75793188,-20.49157
1.997,-18.76603092,-20.451567
1.998,-18.77408233,-20.529104
1.999,-18.78208602,-20.471664
2,-18.7900419,-20.543018
2.001,-18.79794986,-20.539707
2.002,-18.80580981,-20.543863
2.003,-18.81362165,-20.564259
2.004,-18.8213853,-20.598408
2.005,-18.82910066,-20.602203
2.006,-18.83676764,-20.560108
2.007,-18.84438614,-20.62196
2.008,-18.85195608,-20.659321
2.009,-18.85947737,-20.661329
2.01,-18.86694991,-20.654879
2.011,-18.87437362,-20.673504
2.012,-18.88174842,-20.625637
2.013,-18.88907421,-20.663698
2.014,-18.89635091,-20.661165
2.015,-18.90357844,-20.714178
2.016,-18.9107567,-20.689068
2.017,-18.91788563,-20.752825
2.018,-18.92496512,-20.694313
2.019,-18.93199512,-20.74201
2.02,-18.93897552,-20.710016
2.021,-18.94590626,-20.698402
2.022,-18.95278725,-20.785166
2.023,-18.95961841,-20.753233
2.024,-18.96639967,-20.756958
2.025,-18.97313095,-20.825203
2.026,-18.97981218,-20.75803
2.027,-18.98644327,-20.819115
2.028,-18.99302416,-20.740345
2.029,-18.99955478,-20.775757
2.03,-19.00603504,-20.819094
2.031,-19.01246488,-20.780931
2.032,-19.01884423,-20.804993
2.033,-19.02517301,-20.830549
2.034,-19.03145117,-20.837547
2.035,-19.03767863,-20.846638
2.036,-19.04385532,-20.842455
2.037,-19.04998118,-20.906166
2.038,-19.05605614,-20.907888
2.039,-19.06208014,-20.879028
2.04,-19.06805311,-20.948917
2.041,-19.07397499,-20.945267
2.042,-19.07984573,-20.894411
2.043,-19.08566526,-20.9282
2.044,-19.09143351,-20.964943
2.045,-19.09715044,-21.004772
2.046,-19.10281598,-20.997639
2.047,-19.10843007,-20.991783
2.048,-19.11399266,-21.023346
2.049,-19.1195037,-20.977259
2.05,-19.12496313,-21.041437
2.051,-19.1303709,-20.986715
2.052,-19.13572695,-21.025774
2.053,-19.14103124,-20.938984
2.054,-19.1462837,-21.003498
2.055,-19.15148431,-21.026463
2.056,-19.15663299,-21.097992
2.057,-19.16172972,-21.084995
2.058,-19.16677443,-21.060694
2.059,-19.17176709,-21.041954
2.06,-19.17670765,-21.060276
2.061,-19.18159607,-21.042606
2.062,-19.1864323,-21.086153
2.063,-19.19121631,-21.07724
2.064,-19.19594805,-21.063614
2.065,-19.20062747,-21.143295
2.066,-19.20525456,-21.140471
2.067,-19.20982926,-21.091431
2.068,-19.21435153,-21.107872
2.069,-19.21882135,-21.12219
2.07,-19.22323868,-21.121153
2.071,-19.22760348,-21.182552
2.072,-19.23191573,-21.20406
2.073,-19.23617538,-21.181837
2.074,-19.24038242,-21.189707
2.075,-19.2445368,-21.116957
2.076,-19.2486385,-21.162323
2.077,-19.2526875,-21.182318
2.078,-19.25668376,-21.183559
2.079,-19.26062726,-21.091679
2.08,-19.26451798,-21.150341
2.081,-19.26835589,-21.257521
2.082,-19.27214097,-21.191923
2.083,-19.27587319,-21.218651
2.084,-19.27955255,-21.189972
2.085,-19.28317901,-21.206865
2.086,-19.28675255,-21.292589
2.087,-19.29027317,-21.273134
2.088,-19.29374085,-21.382099
2.089,-19.29715556,-21.268927
2.09,-19.30051729,-21.319942
2.091,-19.30382604,-21.269762
2.092,-19.30708178,-21.300528
2.093,-19.31028451,-21.297302
2.094,-19.31343422,-21.33931
2.095,-19.31653089,-21.285021
2.096,-19.31957452,-21.334116
2.097,-19.3225651,-21.328108
2.098,-19.32550263,-21.369379
2.099,-19.3283871,-21.373604
2.1,-19.3312185,-21.354111
2.101,-19.33399683,-21.355213
2.102,-19.33672209,-21.346479
2.103,-19.33939428,-21.328274
2.104,-19.3420134,-21.34458
2.105,-19.34457945,-21.327414
2.106,-19.34709243,-21.408072
2.107,-19.34955234,-21.39908
2.108,-19.35195919,-21.38958
2.109,-19.35431298,-21.377298
2.11,-19.35661372,-21.426996
2.111,-19.35886142,-21.442163
2.112,-19.36105608,-21.388292
2.113,-19.36319772,-21.334742
2.114,-19.36528633,-21.381226
2.115,-19.36732194,-21.402109
2.116,-19.36930456,-21.40873
2.117,-19.3712342,-21.403072
2.118,-19.37311087,-21.426794
2.119,-19.37493459,-21.39813
2.12,-19.37670538,-21.446033
2.121,-19.37842324,-21.411261
2.122,-19.38008821,-21.443197
2.123,-19.3817003,-21.407429
2.124,-19.38325953,-21.437639
2.125,-19.38476592,-21.371893
2.126,-19.3862195,-21.423056
2.127,-19.38762028,-21.420977
2.128,-19.3889683,-21.458227
2.129,-19.39026357,-21.406712
2.13,-19.39150613,-21.458357
2.131,-19.39269599,-21.394932
2.132,-19.3938332,-21.417168
2.133,-19.39491777,-21.444607
2.134,-19.39594975,-21.44615
2.135,-19.39692915,-21.441162
2.136,-19.39785602,-21.444191
2.137,-19.39873039,-21.452314
2.138,-19.39955228,-21.436148
2.139,-19.40032175,-21.453678
2.14,-19.40103881,-21.423399
2.141,-19.40170351,-21.438604
2.142,-19.4023159,-21.483677
2.143,-19.40287599,-21.462549
2.144,-19.40338385,-21.409245
2.145,-19.40383951,-21.517178
2.146,-19.40424301,-21.451237
2.147,-19.40459439,-21.403582
2.148,-19.4048937,-21.461336
2.149,-19.40514098,-21.514177
2.15,-19.40533628,-21.47686
2.151,-19.40547965,-21.467442
2.152,-19.40557114,-21.480467
2.153,-19.40561079,-21.487776
2.154,-19.40559865,-21.495224
2.155,-19.40553477,-21.45223
2.156,-19.40541922,-21.49091
2.157,-19.40525203,-21.522951
2.158,-19.40503326,-21.478664
2.159,-19.40476297,-21.526327
2.16,-19.40444121,-21.517378
2.161,-19.40406804,-21.469133
2.162,-19.40364352,-21.506651
2.163,-19.4031677,-21.518692
2.164,-19.40264065,-21.520731
2.165,-19.40206242,-21.508352
2.166,-19.40143308,-21.508785
2.167,-19.40075268,-21.530777
2.168,-19.40002129,-21.524979
2.169,-19.39923897,-21.544836
2.17,-19.39840579,-21.568846
2.171,-19.39752182,-21.535002
2.172,-19.39658711,-21.568079
2.173,-19.39560175,-21.571163
2.174,-19.39456578,-21.557194
2.175,-19.39347929,-21.535906
2.176,-19.39234235,-21.554871
2.177,-19.39115502,-21.592909
2.178,-19.38991737,-21.53754
2.179,-19.38862949,-21.555983
2.18,-19.38729143,-21.503275
2.181,-19.38590328,-21.541748
2.182,-19.38446512,-21.503622
2.183,-19.382977,-21.577627
2.184,-19.38143903,-21.56605
2.185,-19.37985126,-21.526079
2.186,-19.37821378,-21.590336
2.187,-19.37652667,-21.559799
2.188,-19.37479001,-21.582474
2.189,-19.37300388,-21.58289
2.19,-19.37116836,-21.586792
2.191,-19.36928353,-21.634571
2.192,-19.36734948,-21.606083
2.193,-19.36536628,-21.62159
2.194,-19.36333403,-21.548904
2.195,-19.36125281,-21.576031
2.196,-19.35912271,-21.577623
2.197,-19.35694381,-21.571186
2.198,-19.3547162,-21.540026
2.199,-19.35243997,-21.631088
2.2,-19.35011521,-21.593185
2.201,-19.34774201,-21.589005
2.202,-19.34532046,-21.57542
2.203,-19.34285065,-21.585987
2.204,-19.34033267,-21.648378
2.205,-19.33776662,-21.580755
2.206,-19.33515259,-21.563471
2.207,-19.33249067,-21.611254
2.208,-19.32978096,-21.61401
2.209,-19.32702356,-21.592854
2.21,-19.32421856,-21.604771
2.211,-19.32136606,-21.610897
2.212,-19.31846616,-21.598831
2.213,-19.31551896,-21.527294
2.214,-19.31252454,-21.554863
2.215,-19.30948303,-21.629379
2.216,-19.30639451,-21.613298
2.217,-19.30325909,-21.574535
2.218,-19.30007686,-21.58552
2.219,-19.29684794,-21.587143
2.22,-19.29357242,-21.579323
2.221,-19.29025041,-21.547201
2.222,-19.28688202,-21.549917
2.223,-19.28346734,-21.617836
2.224,-19.28000649,-21.590141
2.225,-19.27649957,-21.566076
2.226,-19.27294669,-21.618305
2.227,-19.26934795,-21.588747
2.228,-19.26570346,-21.582895
2.229,-19.26201334,-21.563202
2.23,-19.25827769,-21.635223
2.231,-19.25449662,-21.609198
2.232,-19.25067025,-21.586233
2.233,-19.24679867,-21.650536
2.234,-19.24288202,-21.615416
2.235,-19.23892039,-21.556982
2.236,-19.2349139,-21.588097
2.237,-19.23086266,-21.595427
2.238,-19.22676679,-21.585964
2.239,-19.22262641,-21.585001
2.24,-19.21844162,-21.592865
2.241,-19.21421254,-21.53776
2.242,-19.20993929,-21.564608
2.243,-19.20562199,-21.567266
2.244,-19.20126075,-21.601351
2.245,-19.19685568,-21.585871
2.246,-19.19240692,-21.587078
2.247,-19.18791457,-21.629269
2.248,-19.18337876,-21.617434
2.249,-19.1787996,-21.61743
2.25,-19.17417721,-21.607206
2.251,-19.16951172,-21.59346
2.252,-19.16480325,-21.587685
2.253,-19.16005191,-21.587908
2.254,-19.15525783,-21.572933
2.255,-19.15042113,-21.674282
2.256,-19.14554194,-21.614983
2.257,-19.14062037,-21.630472
2.258,-19.13565655,-21.647224
2.259,-19.13065061,-21.587816
2.26,-19.12560266,-21.615881
2.261,-19.12051284,-21.587122
2.262,-19.11538126,-21.54192
2.263,-19.11020806,-21.63975
2.264,-19.10499336,-21.653873
2.265,-19.09973728,-21.625364
2.266,-19.09443995,-21.594652
2.267,-19.08910151,-21.546114
2.268,-19.08372207,-21.639032
2.269,-19.07830177,-21.56329
2.27,-19.07284072,-21.614233
2.271,-19.06733907,-21.525644
2.272,-19.06179694,-21.591991
2.273,-19.05621446,-21.610777
2.274,-19.05059176,-21.573805
2.275,-19.04492896,-21.58625
2.276,-19.0392262,-21.60059
2.277,-19.03348361,-21.577044
2.278,-19.02770132,-21.555347
2.279,-19.02187946,-21.500227
2.28,-19.01601816,-21.576185
2.281,-19.01011755,-21.525848
2.282,-19.00417776,-21.521025
2.283,-18.99819894,-21.527124
2.284,-18.9921812,-21.541155
2.285,-18.98612468,-21.529749
2.286,-18.98002952,-21.566917
2.287,-18.97389585,-21.547537
2.288,-18.96772379,-21.524099
2.289,-18.96151349,-21.549911
2.29,-18.95526508,-21.48461
2.291,-18.9489787,-21.49511
2.292,-18.94265447,-21.565783
2.293,-18.93629253,-21.51988
2.294,-18.92989301,-21.490023
2.295,-18.92345606,-21.48443
2.296,-18.9169818,-21.504385
2.297,-18.91047038,-21.503002
2.298,-18.90392192,-21.513792
2.299,-18.89733657,-21.54785
2.3,-18.89071445,-21.515072
2.301,-18.88405571,-21.551245
2.302,-18.87736048,-21.449438
2.303,-18.8706289,-21.520658
2.304,-18.8638611,-21.449402
2.305,-18.85705722,-21.485094
2.306,-18.8502174,-21.446959
2.307,-18.84334177,-21.466425
2.308,-18.83643047,-21.456638
2.309,-18.82948365,-21.438091
2.31,-18.82250143,-21.439297
2.311,-18.81548395,-21.420967
2.312,-18.80843136,-21.443199
2.313,-18.80134378,-21.430302
2.314,-18.79422136,-21.376848
2.315,-18.78706424,-21.441412
2.316,-18.77987254,-21.433483
2.317,-18.77264642,-21.446262
2.318,-18.76538601,-21.38728
2.319,-18.75809145,-21.441553
2.32,-18.75076287,-21.385912
2.321,-18.74340041,-21.407141
2.322,-18.73600422,-21.350441
2.323,-18.72857443,-21.428417
2.324,-18.72111118,-21.376242
2.325,-18.71361461,-21.360765
2.326,-18.70608485,-21.372263
2.327,-18.69852205,-21.416182
2.328,-18.69092635,-21.3307
2.329,-18.68329787,-21.344374
2.33,-18.67563677,-21.336033
2.331,-18.66794318,-21.447834
2.332,-18.66021724,-21.341236
2.333,-18.65245909,-21.337269
2.334,-18.64466887,-21.272705
2.335,-18.63684671,-21.325247
2.336,-18.62899276,-21.303988
2.337,-18.62110715,-21.335798
2.338,-18.61319003,-21.299902
2.339,-18.60524152,-21.308258
2.34,-18.59726178,-21.329432
2.341,-18.58925094,-21.284121
2.342,-18.58120913,-21.246645
2.343,-18.5731365,-21.23638
2.344,-18.56503319,-21.286827
2.345,-18.55689933,-21.241476
2.346,-18.54873507,-21.227215
2.347,-18.54054053,-21.223335
2.348,-18.53231586,-21.187111
2.349,-18.52406121,-21.218166
2.35,-18.5157767,-21.248951
2.351,-18.50746247,-21.174725
2.352,-18.49911867,-21.231222
2.353,-18.49074542,-21.198368
2.354,-18.48234288,-21.192045
2.355,-18.47391117,-21.141586
2.356,-18.46545044,-21.138359
2.357,-18.45696082,-21.108948
2.358,-18.44844245,-21.1262
2.359,-18.43989547,-21.19171
2.36,-18.43132002,-21.174685
2.361,-18.42271623,-21.18342
2.362,-18.41408423,-21.151022
2.363,-18.40542418,-21.134649
2.364,-18.3967362,-21.146309
2.365,-18.38802043,-21.138605
2.366,-18.37927701,-21.110596
2.367,-18.37050607,-21.07305
2.368,-18.36170776,-21.074425
2.369,-18.3528822,-21.059608
2.37,-18.34402953,-21.117306
2.371,-18.3351499,-21.078983
2.372,-18.32624343,-21.064487
2.373,-18.31731027,-21.07324
2.374,-18.30835054,-21.093132
2.375,-18.29936438,-20.969564
2.376,-18.29035193,-21.067896
2.377,-18.28131333,-21.043676
2.378,-18.2722487,-21.031204
2.379,-18.26315819,-21.059811
2.38,-18.25404192,-21.03529
2.381,-18.24490004,-21.018841
2.382,-18.23573267,-20.962955
2.383,-18.22653995,-20.977249
2.384,-18.21732202,-21.001923
2.385,-18.20807901,-20.969513
2.386,-18.19881105,-20.935043
2.387,-18.18951827,-20.933735
2.388,-18.18020081,-20.86603
2.389,-18.17085881,-20.880634
2.39,-18.16149238,-20.935122
2.391,-18.15210168,-20.896544
2.392,-18.14268682,-20.887667
2.393,-18.13324794,-20.894279
2.394,-18.12378518,-20.838263
2.395,-18.11429866,-20.897026
2.396,-18.10478851,-20.854931
2.397,-18.09525488,-20.821795
2.398,-18.08569788,-20.815031
2.399,-18.07611765,-20.768322
2.4,-18.06651432,-20.786665
2.401,-18.05688802,-20.797598
2.402,-18.04723888,-20.790939
2.403,-18.03756703,-20.788826
2.404,-18.0278726,-20.80237
2.405,-18.01815572,-20.782763
2.406,-18.00841651,-20.77813
2.407,-17.99865512,-20.744072
2.408,-17.98887165,-20.725378
2.409,-17.97906625,-20.712496
2.41,-17.96923905,-20.702291
2.411,-17.95939016,-20.691086
2.412,-17.94951972,-20.742741
2.413,-17.93962785,-20.626574
2.414,-17.92971469,-20.723349
2.415,-17.91978035,-20.669836
2.416,-17.90982497,-20.662197
2.417,-17.89984866,-20.696596
2.418,-17.88985157,-20.602844
2.419,-17.87983381,-20.63303
2.42,-17.8697955,-20.622021
2.421,-17.85973678,-20.585716
2.422,-17.84965777,-20.578821
2.423,-17.83955859,-20.626879
2.424,-17.82943936,-20.568153
2.425,-17.81930022,-20.602562
2.426,-17.80914128,-20.545057
2.427,-17.79896267,-20.570864
2.428,-17.78876451,-20.563335
2.429,-17.77854693,-20.52948
2.43,-17.76831004,-20.519253
2.431,-17.75805396,-20.45747
2.432,-17.74777883,-20.45467
2.433,-17.73748477,-20.465168
2.434,-17.72717188,-20.494892
2.435,-17.7168403,-20.40053
2.436,-17.70649015,-20.450081
2.437,-17.69612154,-20.430704
2.438,-17.6857346,-20.383152
2.439,-17.67532944,-20.394482
2.44,-17.66490619,-20.407425
2.441,-17.65446496,-20.395248
2.442,-17.64400588,-20.34712
2.443,-17.63352906,-20.375349
2.444,-17.62303461,-20.375027
2.445,-17.61252267,-20.359385
2.446,-17.60199334,-20.35887
2.447,-17.59144675,-20.323139
2.448,-17.580883,-20.303423
2.449,-17.57030222,-20.274155
2.45,-17.55970452,-20.366947
2.451,-17.54909003,-20.321978
2.452,-17.53845884,-20.348345
2.453,-17.52781109,-20.273222
2.454,-17.51714688,-20.289362
2.455,-17.50646633,-20.246387
2.456,-17.49576956,-20.272799
2.457,-17.48505667,-20.206686
2.458,-17.47432779,-20.190506
2.459,-17.46358302,-20.173759
2.46,-17.45282247,-20.18749
2.461,-17.44204627,-20.226585
2.462,-17.43125452,-20.146769
2.463,-17.42044734,-20.186125
2.464,-17.40962483,-20.156458
2.465,-17.39878711,-20.17963
2.466,-17.38793429,-20.136263
2.467,-17.37706648,-20.12089
2.468,-17.36618379,-20.136606
2.469,-17.35528633,-20.063951
2.47,-17.34437421,-20.088736
2.471,-17.33344754,-20.113956
2.472,-17.32250643,-20.062428
2.473,-17.31155098,-20.064066
2.474,-17.30058131,-20.054695
2.475,-17.28959752,-20.074234
2.476,-17.27859972,-20.046909
2.477,-17.26758801,-20.051039
2.478,-17.25656251,-20.059002
2.479,-17.24552333,-20.061857
2.48,-17.23447056,-20.007654
2.481,-17.22340431,-20.045935
2.482,-17.21232469,-19.959326
2.483,-17.20123181,-19.928949
2.484,-17.19012576,-19.983059
2.485,-17.17900665,-19.913998
2.486,-17.16787459,-19.947533
2.487,-17.15672969,-19.924129
2.488,-17.14557203,-19.962187
2.489,-17.13440174,-19.927275
2.49,-17.1232189,-19.902548
2.491,-17.11202362,-19.884495
2.492,-17.10081601,-19.889683
2.493,-17.08959616,-19.831186
2.494,-17.07836418,-19.863243
2.495,-17.06712017,-19.841228
2.496,-17.05586423,-19.824434
2.497,-17.04459645,-19.839033
2.498,-17.03331694,-19.791355
2.499,-17.0220258,-19.815836
2.5,-17.01072313,-19.799267
2.501,-16.99940902,-19.757675
2.502,-16.98808358,-19.734076
2.503,-16.9767469,-19.738855
2.504,-16.96539907,-19.747629
2.505,-16.95404021,-19.630255
2.506,-16.9426704,-19.705355
2.507,-16.93128973,-19.682594
2.508,-16.91989832,-19.682354
2.509,-16.90849625,-19.722542
2.51,-16.89708362,-19.645205
2.511,-16.88566052,-19.646257
2.512,-16.87422705,-19.657518
2.513,-16.8627833,-19.60891
2.514,-16.85132937,-19.589861
2.515,-16.83986535,-19.626198
2.516,-16.82839134,-19.620573
2.517,-16.81690742,-19.552145
2.518,-16.80541369,-19.574423
2.519,-16.79391025,-19.561199
2.52,-16.78239718,-19.584003
2.521,-16.77087458,-19.450134
2.522,-16.75934253,-19.490185
2.523,-16.74780114,-19.54814
2.524,-16.73625048,-19.508322
2.525,-16.72469065,-19.475201
2.526,-16.71312174,-19.455996
2.527,-16.70154384,-19.497972
2.528,-16.68995704,-19.455147
2.529,-16.67836143,-19.432318
2.53,-16.66675709,-19.433306
2.531,-16.65514411,-19.442327
2.532,-16.64352259,-19.403131
2.533,-16.6318926,-19.409937
2.534,-16.62025424,-19.377617
2.535,-16.60860759,-19.392067
2.536,-16.59695275,-19.337629
2.537,-16.58528978,-19.363634
2.538,-16.57361879,-19.351871
2.539,-16.56193985,-19.305923
2.54,-16.55025306,-19.276136
2.541,-16.53855849,-19.320171
2.542,-16.52685623,-19.33153
2.543,-16.51514636,-19.265678
2.544,-16.50342897,-19.267475
2.545,-16.49170415,-19.223709
2.546,-16.47997196,-19.229094
2.547,-16.4682325,-19.222673
2.548,-16.45648585,-19.199524
2.549,-16.44473209,-19.215992
2.55,-16.4329713,-19.182625
2.551,-16.42120357,-19.124607
2.552,-16.40942897,-19.143179
2.553,-16.39764758,-19.133825
2.554,-16.38585949,-19.114767
2.555,-16.37406477,-19.123547
2.556,-16.3622635,-19.148674
2.557,-16.35045577,-19.115196
2.558,-16.33864165,-19.039913
2.559,-16.32682121,-19.066696
2.56,-16.31499455,-19.047005
2.561,-16.30316173,-19.04213
2.562,-16.29132284,-19.048557
2.563,-16.27947794,-18.93738
2.564,-16.26762712,-19.007832
2.565,-16.25577046,-18.953812
2.566,-16.24390802,-18.962605
2.567,-16.23203989,-18.972214
2.568,-16.22016614,-18.931892
2.569,-16.20828685,-18.873657
2.57,-16.19640208,-18.917683
2.571,-16.18451192,-18.877319
2.572,-16.17261644,-18.938435
2.573,-16.16071572,-18.838486
2.574,-16.14880981,-18.821106
2.575,-16.13689881,-18.903244
2.576,-16.12498278,-18.822094
2.577,-16.11306179,-18.862265
2.578,-16.10113592,-18.789068
2.579,-16.08920524,-18.782484
2.58,-16.07726981,-18.795137
2.581,-16.06532972,-18.780382
2.582,-16.05338503,-18.739691
2.583,-16.0414358,-18.719883
2.584,-16.02948213,-18.76619
2.585,-16.01752406,-18.766485
2.586,-16.00556167,-18.702711
2.587,-15.99359504,-18.684637
2.588,-15.98162422,-18.705383
2.589,-15.96964929,-18.691597
2.59,-15.95767032,-18.627653
2.591,-15.94568737,-18.625118
2.592,-15.93370051,-18.661848
2.593,-15.92170981,-18.654093
2.594,-15.90971534,-18.634548
2.595,-15.89771716,-18.575758
2.596,-15.88571534,-18.594105
2.597,-15.87370994,-18.505436
2.598,-15.86170103,-18.553627
2.599,-15.84968868,-18.486643
2.6,-15.83767294,-18.534254
2.601,-15.8256539,-18.509998
2.602,-15.8136316,-18.504555
2.603,-15.80160612,-18.47279
2.604,-15.78957751,-18.451319
2.605,-15.77754585,-18.433023
2.606,-15.76551119,-18.439205
2.607,-15.7534736,-18.421078
2.608,-15.74143313,-18.393368
2.609,-15.72938986,-18.356396
2.61,-15.71734385,-18.365604
2.611,-15.70529515,-18.375662
2.612,-15.69324383,-18.366329
2.613,-15.68118994,-18.348564
2.614,-15.66913356,-18.366024
2.615,-15.65707473,-18.286209
2.616,-15.64501352,-18.273609
2.617,-15.63295,-18.304602
2.618,-15.62088421,-18.24794
2.619,-15.60881622,-18.277134
2.62,-15.59674609,-18.231962
2.621,-15.58467388,-18.186335
2.622,-15.57259964,-18.203894
