frequency, S11, S12, S13, S21, S22, S23, S31, S32, S33
2642899712.0000000000, -34.4384650553, -3.4724750965, -3.4724759400, -3.4724767835, -69.5957342096, -34.4212538866, -3.4724759400, -34.4212503938, -69.5952952870
2643899648.0000000000, -34.3694939343, -3.4725459512, -3.4725459512, -3.4725451077, -69.4461050307, -34.3520725831, -3.4725451077, -34.3520772081, -69.4461195250
2644899584.0000000000, -34.3010458741, -3.4726176499, -3.4726176499, -3.4726176499, -69.2976035269, -34.2833987519, -3.4726176499, -34.2834010486, -69.2976023368
2645899520.0000000000, -34.2330620018, -3.4726910362, -3.4726901927, -3.4726885056, -69.1504946160, -34.2152001585, -3.4726893492, -34.2151990180, -69.1506599646
2646899456.0000000000, -34.1655474049, -3.4727627360, -3.4727627360, -3.4727602054, -69.0050399825, -34.1474544586, -3.4727610489, -34.1474635212, -69.0048562212
2647899392.0000000000, -34.0985024845, -3.4728352798, -3.4728352798, -3.4728335927, -68.8601453634, -34.0801905005, -3.4728344362, -34.0801938762, -68.8601715631
2648899328.0000000000, -34.0318794383, -3.4729086676, -3.4729086676, -3.4729086676, -68.7161400747, -34.0133368442, -3.4729086676, -34.0133457861, -68.7160188098
2649899264.0000000000, -33.9657351418, -3.4729812125, -3.4729812125, -3.4729812125, -68.5743119748, -33.9469649142, -3.4729812125, -33.9469726866, -68.5741957386
2650899200.0000000000, -33.8999923244, -3.4730562885, -3.4730579756, -3.4730554450, -68.4326116743, -33.8809864827, -3.4730546014, -33.8809975132, -68.4317953090
2651899136.0000000000, -33.8347348930, -3.4731313651, -3.4731313651, -3.4731322087, -68.2919850469, -33.8155106486, -3.4731322087, -33.8155128403, -68.2919269323
2652899072.0000000000, -33.7698841924, -3.4732064423, -3.4732064423, -3.4732055987, -68.1530422084, -33.7504193637, -3.4732055987, -33.7504291624, -68.1529944477
2653899008.0000000000, -33.7054307517, -3.4732823636, -3.4732823636, -3.4732815201, -68.0143285463, -33.6857284753, -3.4732815201, -33.6857360473, -68.0145295206
2654898944.0000000000, -33.6414116152, -3.4733582855, -3.4733582855, -3.4733565984, -67.8771286512, -33.6214910070, -3.4733565984, -33.6214942314, -67.8771080019
2655898880.0000000000, -33.5778254004, -3.4734342080, -3.4734350516, -3.4734358952, -67.7405145719, -33.5576656874, -3.4734350516, -33.5576667554, -67.7402701448
2656898816.0000000000, -33.5146239392, -3.4735118182, -3.4735109746, -3.4735109746, -67.6056000286, -33.4942239289, -3.4735109746, -33.4942302961, -67.6056784041
2657898752.0000000000, -33.4518289234, -3.4735902726, -3.4735902726, -3.4735894290, -67.4707395210, -33.4311905562, -3.4735885854, -33.4312021560, -67.4707563740
2658898688.0000000000, -33.3894299701, -3.4736687277, -3.4736687277, -3.4736687277, -67.3371785941, -33.3685446811, -3.4736695713, -33.3685583043, -67.3376491182
2659898624.0000000000, -33.3274200537, -3.4737463397, -3.4737480269, -3.4737471833, -67.2052274338, -33.3063106847, -3.4737471833, -33.3063158920, -67.2049252759
2660898560.0000000000, -33.2657943663, -3.4738247960, -3.4738247960, -3.4738256396, -67.0734845262, -33.2444222706, -3.4738247960, -33.2444295157, -67.0733101762
2661898496.0000000000, -33.2045543737, -3.4739057837, -3.4739049401, -3.4739049401, -66.9429628600, -33.1829587522, -3.4739049401, -33.1829638955, -66.9426685235
2662898432.0000000000, -33.1437342669, -3.4739850849, -3.4739850849, -3.4739859285, -66.8131165803, -33.1218799053, -3.4739859285, -33.1218880846, -66.8129244335
2663898368.0000000000, -33.0832247993, -3.4740643867, -3.4740652303, -3.4740635430, -66.6838506377, -33.0611342572, -3.4740635430, -33.0611383220, -66.6841530319
2664898304.0000000000, -33.0231309006, -3.4741462200, -3.4741462200, -3.4741462200, -66.5560208517, -33.0007796280, -3.4741462200, -33.0007765977, -66.5560208517
2665898240.0000000000, -32.9633688025, -3.4742263667, -3.4742272104, -3.4742255231, -66.4288620721, -32.9407680055, -3.4742272104, -32.9407670015, -66.4291372006
2666898176.0000000000, -32.9039967475, -3.4743115761, -3.4743107324, -3.4743107324, -66.3027168845, -32.8811473122, -3.4743098887, -32.8811493084, -66.3028544876
2667898112.0000000000, -32.8449701447, -3.4743934114, -3.4743934114, -3.4743917241, -66.1771631652, -32.8218591398, -3.4743925678, -32.8218601320, -66.1774532323
2668898048.0000000000, -32.7862651957, -3.4744744038, -3.4744760911, -3.4744744038, -66.0527542056, -32.7628937738, -3.4744744038, -32.7629085692, -66.0523765455
2669897984.0000000000, -32.7279411971, -3.4745587715, -3.4745596152, -3.4745596152, -65.9286316993, -32.7043152470, -3.4745596152, -32.7043201500, -65.9288551670
2670897920.0000000000, -32.6699426918, -3.4746431400, -3.4746431400, -3.4746422963, -65.8052688860, -32.6460544695, -3.4746448274, -32.6460622687, -65.8053402234
2671897856.0000000000, -32.6122912614, -3.4747275092, -3.4747283529, -3.4747258218, -65.6833372536, -32.5881427900, -3.4747258218, -32.5881398822, -65.6832568322
2672897792.0000000000, -32.5550002433, -3.4748110353, -3.4748110353, -3.4748118790, -65.5619799771, -32.5305963589, -3.4748127227, -32.5306011774, -65.5623100752
2673897728.0000000000, -32.4980000413, -3.4748979370, -3.4748979370, -3.4748979370, -65.4412402010, -32.4733351155, -3.4748979370, -32.4733389483, -65.4413640182
2674897664.0000000000, -32.4413486898, -3.4749839958, -3.4749839958, -3.4749839958, -65.3214666719, -32.4164103716, -3.4749823084, -32.4164179938, -65.3211596213
2675897600.0000000000, -32.3850126698, -3.4750683678, -3.4750683678, -3.4750683678, -65.2018022397, -32.3598116266, -3.4750692116, -32.3598211005, -65.2020100412
2676897536.0000000000, -32.3290158592, -3.4751544281, -3.4751552718, -3.4751552718, -65.0834271371, -32.3035549732, -3.4751552718, -32.3035577994, -65.0834341645
2677897472.0000000000, -32.2733092654, -3.4752421765, -3.4752430202, -3.4752421765, -64.9657470185, -32.2475802427, -3.4752430202, -32.2475924213, -64.9660271419
2678897408.0000000000, -32.2179252862, -3.4753299257, -3.4753307695, -3.4753299257, -64.8486203165, -32.1919264021, -3.4753290820, -32.1919282653, -64.8485287937
2679897344.0000000000, -32.1628816557, -3.4754176757, -3.4754185194, -3.4754176757, -64.7322894710, -32.1366093038, -3.4754176757, -32.1366213481, -64.7325088503
2680897280.0000000000, -32.1081116321, -3.4755071140, -3.4755071140, -3.4755054264, -64.6169110767, -32.0815605867, -3.4755062702, -32.0815633509, -64.6169431214
2681897216.0000000000, -32.0536564896, -3.4755973968, -3.4755965530, -3.4755957093, -64.5017893075, -32.0268370729, -3.4755957093, -32.0268416547, -64.5020456803
2682897152.0000000000, -31.9995026751, -3.4756851491, -3.4756851491, -3.4756851491, -64.3875983041, -31.9724150418, -3.4756851491, -31.9724205102, -64.3878015102
2683897088.0000000000, -31.9456541796, -3.4757762773, -3.4757762773, -3.4757762773, -64.2741989378, -31.9182785194, -3.4757754336, -31.9182830517, -64.2740009075
2684897024.0000000000, -31.8920859608, -3.4758657188, -3.4758665626, -3.4758674064, -64.1613747098, -31.8644389055, -3.4758657188, -31.8644389055, -64.1611525564
2685896960.0000000000, -31.8388013706, -3.4759576925, -3.4759585363, -3.4759568487, -64.0491839688, -31.8108607068, -3.4759576925, -31.8108651907, -64.0492473374
2686896896.0000000000, -31.7858215645, -3.4760479794, -3.4760479794, -3.4760488232, -63.9374713268, -31.7576046141, -3.4760488232, -31.7576063982, -63.9371023091
2687896832.0000000000, -31.7331182962, -3.4761424862, -3.4761416424, -3.4761407986, -63.8267690816, -31.7046244296, -3.4761416424, -31.7046341900, -63.8267828537
2688896768.0000000000, -31.6806931062, -3.4762344624, -3.4762336186, -3.4762336186, -63.7161783181, -31.6519128648, -3.4762353062, -31.6519199259, -63.7164132775
2689896704.0000000000, -31.6285598158, -3.4763264395, -3.4763255956, -3.4763255956, -63.6067803802, -31.5994899869, -3.4763255956, -31.5994908650, -63.6071387545
2690896640.0000000000, -31.5766863920, -3.4764192612, -3.4764201051, -3.4764184174, -63.4973895470, -31.5473317578, -3.4764201051, -31.5473256436, -63.4976480729
2691896576.0000000000, -31.5250815369, -3.4765137715, -3.4765137715, -3.4765146154, -63.3891685708, -31.4954398210, -3.4765137715, -31.4954415589, -63.3889754495
2692896512.0000000000, -31.4737927778, -3.4766091266, -3.4766091266, -3.4766091266, -63.2815017622, -31.4438451639, -3.4766082827, -31.4438546731, -63.2813081008
2693896448.0000000000, -31.4227251863, -3.4767019509, -3.4767027948, -3.4767011071, -63.1742373484, -31.3924938408, -3.4767002632, -31.3925024412, -63.1740560747
2694896384.0000000000, -31.3719428084, -3.4767981517, -3.4767998394, -3.4767981517, -63.0677921564, -31.3414159905, -3.4767981517, -31.3414185575, -63.0675202539
2695896320.0000000000, -31.3214033499, -3.4768943533, -3.4768951972, -3.4768951972, -62.9614689730, -31.2905789806, -3.4768951972, -31.2905874938, -62.9615447565
2696896256.0000000000, -31.2711282271, -3.4769905559, -3.4769913997, -3.4769913997, -62.8559644127, -31.2400185857, -3.4769913997, -31.2400202798, -62.8560225285
2697896192.0000000000, -31.2211248896, -3.4770876032, -3.4770884471, -3.4770859155, -62.7513257513, -31.1897108552, -3.4770859155, -31.1897133835, -62.7511482737
2698896128.0000000000, -31.1713703419, -3.4771854955, -3.4771863394, -3.4771854955, -62.6469004262, -31.1396541066, -3.4771854955, -31.1396557837, -62.6468600362
2699896064.0000000000, -31.1218663060, -3.4772825447, -3.4772817008, -3.4772817008, -62.5430304077, -31.0898475127, -3.4772817008, -31.0898558567, -62.5430473658
2700896000.0000000000, -31.0725778076, -3.4773812828, -3.4773812828, -3.4773804389, -62.4398787307, -31.0402545485, -3.4773804389, -31.0402520577, -62.4400183992
2701895936.0000000000, -31.0235841027, -3.4774808658, -3.4774808658, -3.4774800218, -62.3373168363, -30.9909542363, -3.4774800218, -30.9909658029, -62.3371364701
2702895872.0000000000, -30.9748276165, -3.4775779179, -3.4775779179, -3.4775779179, -62.2351366250, -30.9419007171, -3.4775779179, -30.9419081165, -62.2351765604
2703895808.0000000000, -30.9262978465, -3.4776791907, -3.4776791907, -3.4776775028, -62.1336446119, -30.8930555592, -3.4776791907, -30.8930653769, -62.1336574016
2704895744.0000000000, -30.8780187916, -3.4777779327, -3.4777779327, -3.4777779327, -62.0324218430, -30.8444698097, -3.4777779327, -30.8444779515, -62.0325116212
2705895680.0000000000, -30.8299798339, -3.4778808954, -3.4778800515, -3.4778808954, -61.9320960503, -30.7961165461, -3.4778800515, -30.7961278896, -61.9318453620
2706895616.0000000000, -30.7821487013, -3.4779796394, -3.4779796394, -3.4779804834, -61.8320086432, -30.7479717709, -3.4779804834, -30.7479741900, -61.8319195190
2707895552.0000000000, -30.7345670042, -3.4780817603, -3.4780826042, -3.4780817603, -61.7324405718, -30.7000801476, -3.4780817603, -30.7000857651, -61.7325131759
2708895488.0000000000, -30.6872186519, -3.4781821942, -3.4781821942, -3.4781830382, -61.6336384426, -30.6524183897, -3.4781838821, -30.6524199870, -61.6335919907
2709895424.0000000000, -30.6401101820, -3.4782860051, -3.4782868491, -3.4782868491, -61.5352630218, -30.6050017967, -3.4782868491, -30.6050057713, -61.5350658926
2710895360.0000000000, -30.5932098892, -3.4783881291, -3.4783881291, -3.4783889731, -61.4373796051, -30.5577891973, -3.4783889731, -30.5577852414, -61.4371843960
2711895296.0000000000, -30.5465356461, -3.4784927861, -3.4784936301, -3.4784936301, -61.3397866577, -30.5107866419, -3.4784927861, -30.5107913667, -61.3395557563
2712895232.0000000000, -30.5000916124, -3.4785957562, -3.4785957562, -3.4785949122, -61.2426753404, -30.4640133828, -3.4785966003, -30.4640267071, -61.2425817446
2713895168.0000000000, -30.4538630697, -3.4787021035, -3.4787021035, -3.4787012595, -61.1461967494, -30.4174633404, -3.4787021035, -30.4174664609, -61.1459797551
2714895104.0000000000, -30.4078511487, -3.4788067639, -3.4788059198, -3.4788050758, -61.0500266036, -30.3711274318, -3.4788059198, -30.3711297614, -61.0499650491
2715895040.0000000000, -30.3620701397, -3.4789114253, -3.4789114253, -3.4789122694, -60.9545555111, -30.3250191484, -3.4789105813, -30.3250222403, -60.9544904080
2716894976.0000000000, -30.3164854092, -3.4790169319, -3.4790169319, -3.4790169319, -60.8593751487, -30.2791017126, -3.4790177760, -30.2791094068, -60.8593843610
2717894912.0000000000, -30.2711244466, -3.4791215956, -3.4791215956, -3.4791207515, -60.7647646675, -30.2334171319, -3.4791224396, -30.2334255570, -60.7648407147
2718894848.0000000000, -30.2259637249, -3.4792271044, -3.4792271044, -3.4792279485, -60.6708339930, -30.1879227745, -3.4792262603, -30.1879296364, -60.6706943713
2719894784.0000000000, -30.1810197500, -3.4793368347, -3.4793359906, -3.4793359906, -60.5771554463, -30.1426458386, -3.4793351466, -30.1426549465, -60.5772101777
2720894720.0000000000, -30.1362927966, -3.4794440340, -3.4794440340, -3.4794440340, -60.4839440808, -30.0975858241, -3.4794431899, -30.0975896020, -60.4838543660
2721894656.0000000000, -30.0917355522, -3.4795512344, -3.4795520785, -3.4795512344, -60.3909869478, -30.0527046214, -3.4795520785, -30.0527083824, -60.3908121095
2722894592.0000000000, -30.0474007717, -3.4796601242, -3.4796601242, -3.4796592801, -60.2985172387, -30.0080299420, -3.4796592801, -30.0080344351, -60.2983749777
2723894528.0000000000, -30.0032721600, -3.4797698593, -3.4797690152, -3.4797690152, -60.2067442131, -29.9635591766, -3.4797681711, -29.9635629042, -60.2066943490
2724894464.0000000000, -29.9593471142, -3.4798787515, -3.4798795956, -3.4798770632, -60.1150493952, -29.9192912387, -3.4798787515, -29.9192919810, -60.1151301604
2725894400.0000000000, -29.9156008106, -3.4799893331, -3.4799893331, -3.4799893331, -60.0240380272, -29.8752014063, -3.4799893331, -29.8752021453, -60.0240295531
2726894336.0000000000, -29.8720539125, -3.4801007601, -3.4800999160, -3.4800973835, -59.9332335318, -29.8313198268, -3.4801007601, -29.8313271841, -59.9333510975
2727894272.0000000000, -29.8287318671, -3.4802096559, -3.4802096559, -3.4802113442, -59.8431222592, -29.7876592666, -3.4802113442, -29.7876534064, -59.8431231839
2728894208.0000000000, -29.7855608061, -3.4803219295, -3.4803227737, -3.4803227737, -59.7533034541, -29.7441316135, -3.4803227737, -29.7441316135, -59.7533602721
2729894144.0000000000, -29.7425906322, -3.4804342044, -3.4804333602, -3.4804325161, -59.6638446092, -29.7008151172, -3.4804333602, -29.7008216529, -59.6639644996
2730894080.0000000000, -29.6998268217, -3.4805456364, -3.4805456364, -3.4805447922, -59.5749007926, -29.6577042434, -3.4805464806, -29.6577071357, -59.5748089713
2731894016.0000000000, -29.6572436611, -3.4806587580, -3.4806587580, -3.4806579138, -59.4863377903, -29.6147741071, -3.4806570696, -29.6147755471, -59.4862815771
2732893952.0000000000, -29.6148309848, -3.4807735693, -3.4807735693, -3.4807718809, -59.3978951035, -29.5720045423, -3.4807718809, -29.5719988071, -59.3978782995
2733893888.0000000000, -29.5726153560, -3.4808858492, -3.4808858492, -3.4808850050, -59.3102286517, -29.5294292576, -3.4808850050, -29.5294313992, -59.3101278318
2734893824.0000000000, -29.5306021819, -3.4810006631, -3.4810006631, -3.4809998189, -59.2229738199, -29.4870657469, -3.4809998189, -29.4870643252, -59.2230103215
2735893760.0000000000, -29.4887470064, -3.4811163226, -3.4811163226, -3.4811154784, -59.1357862165, -29.4448512168, -3.4811163226, -29.4448526324, -59.1358766784
2736893696.0000000000, -29.4470655786, -3.4812302949, -3.4812302949, -3.4812294506, -59.0492975513, -29.4028148493, -3.4812294506, -29.4028127347, -59.0492181185
2737893632.0000000000, -29.4055747906, -3.4813468012, -3.4813459570, -3.4813442685, -58.9628264947, -29.3609642750, -3.4813459570, -29.3609684865, -58.9629704459
2738893568.0000000000, -29.3642554401, -3.4814624647, -3.4814624647, -3.4814624647, -58.8771479687, -29.3192839240, -3.4814616204, -29.3192909141, -58.8769481598
2739893504.0000000000, -29.3231228987, -3.4815789738, -3.4815789738, -3.4815755967, -58.7914939051, -29.2777884112, -3.4815781295, -29.2777918918, -58.7916121039
2740893440.0000000000, -29.2821532817, -3.4816980170, -3.4816971728, -3.4816946399, -58.7064244939, -29.2364567492, -3.4816963285, -29.2364622952, -58.7065565476
2741893376.0000000000, -29.2413432017, -3.4818128403, -3.4818128403, -3.4818128403, -58.6218574267, -29.1952779552, -3.4818136846, -29.1952793360, -58.6219679086
2742893312.0000000000, -29.2007376742, -3.4819327306, -3.4819327306, -3.4819310420, -58.5374038684, -29.1543051639, -3.4819327306, -29.1543079141, -58.5374087374
2743893248.0000000000, -29.1602743457, -3.4820500895, -3.4820509338, -3.4820517781, -58.4533067252, -29.1134742283, -3.4820500895, -29.1134728588, -58.4531715362
2744893184.0000000000, -29.1199864195, -3.4821699827, -3.4821699827, -3.4821682940, -58.3696683263, -29.0728113776, -3.4821682940, -29.0728168335, -58.3696874783
2745893120.0000000000, -29.0798676610, -3.4822890330, -3.4822881887, -3.4822881887, -58.2862559561, -29.0323240718, -3.4822890330, -29.0323247511, -58.2864617146
2746893056.0000000000, -29.0399160086, -3.4824080847, -3.4824080847, -3.4824080847, -58.2034449088, -28.9920034100, -3.4824080847, -28.9920047630, -58.2034268574
2747892992.0000000000, -29.0001307822, -3.4825296709, -3.4825288266, -3.4825279822, -58.1207776796, -28.9518345643, -3.4825296709, -28.9518392808, -58.1208633021
2748892928.0000000000, -28.9604951227, -3.4826495699, -3.4826495699, -3.4826487255, -58.0384284800, -28.9118338089, -3.4826495699, -28.9118358222, -58.0384307960
2749892864.0000000000, -28.9210495276, -3.4827703146, -3.4827703146, -3.4827703146, -57.9565826618, -28.8720044541, -3.4827703146, -28.8720077962, -57.9566599985
2750892800.0000000000, -28.8817448660, -3.4828927496, -3.4828919052, -3.4828919052, -57.8750534306, -28.8323171290, -3.4828927496, -28.8323251184, -57.8750883672
2751892736.0000000000, -28.8425987508, -3.4830151861, -3.4830143417, -3.4830134973, -57.7938445173, -28.7927860268, -3.4830134973, -28.7927913320, -57.7938196569
2752892672.0000000000, -28.8036112548, -3.4831367797, -3.4831367797, -3.4831359353, -57.7129662071, -28.7534211490, -3.4831367797, -28.7534198279, -57.7129923619
2753892608.0000000000, -28.7647692196, -3.4832600636, -3.4832617524, -3.4832617524, -57.6323550166, -28.7141882524, -3.4832609080, -28.7141928582, -57.6323379672
2754892544.0000000000, -28.7261038210, -3.4833841934, -3.4833841934, -3.4833841934, -57.5519619415, -28.6751421018, -3.4833841934, -28.6751434126, -57.5519891492
2755892480.0000000000, -28.6875807859, -3.4835083248, -3.4835091693, -3.4835074804, -57.4721968889, -28.6362256216, -3.4835083248, -28.6362282330, -57.4723194458
2756892416.0000000000, -28.6492153895, -3.4836324577, -3.4836324577, -3.4836316133, -57.3926823654, -28.5974801639, -3.4836316133, -28.5974782129, -57.3926780230
2757892352.0000000000, -28.6110044356, -3.4837574367, -3.4837574367, -3.4837565922, -57.3133944569, -28.5588751784, -3.4837557477, -28.5588699958, -57.3132982443
2758892288.0000000000, -28.5729311489, -3.4838815727, -3.4838815727, -3.4838824171, -57.2344453148, -28.5204134918, -3.4838824171, -28.5204076838, -57.2343997238
2759892224.0000000000, -28.5350216585, -3.4840073992, -3.4840073992, -3.4840065547, -57.1557152544, -28.4821107404, -3.4840065547, -28.4821030260, -57.1558771072
2760892160.0000000000, -28.4972592015, -3.4841349163, -3.4841349163, -3.4841340718, -57.0773477413, -28.4439483756, -3.4841340718, -28.4439490161, -57.0774382040
2761892096.0000000000, -28.4596336772, -3.4842615905, -3.4842624350, -3.4842615905, -56.9994921873, -28.4059259901, -3.4842599015, -28.4059272661, -56.9993669406
2762892032.0000000000, -28.4221658050, -3.4843874218, -3.4843874218, -3.4843874218, -56.9217361470, -28.3680558898, -3.4843874218, -28.3680603388, -56.9218203798
2763891968.0000000000, -28.3848295167, -3.4845157882, -3.4845157882, -3.4845140992, -56.8444430212, -28.3303210648, -3.4845149437, -28.3303178989, -56.8444245231
2764891904.0000000000, -28.3476505041, -3.4846450008, -3.4846441563, -3.4846450008, -56.7673667726, -28.2927495439, -3.4846450008, -28.2927476515, -56.7673382187
2765891840.0000000000, -28.3106167907, -3.4847725260, -3.4847725260, -3.4847708369, -56.6905386787, -28.2552972894, -3.4847716815, -28.2553016886, -56.6905629661
2766891776.0000000000, -28.2737184619, -3.4849017420, -3.4849025865, -3.4849017420, -56.6140184933, -28.2179991793, -3.4849025865, -28.2180016838, -56.6139562292
2767891712.0000000000, -28.2369595451, -3.4850309596, -3.4850309596, -3.4850309596, -56.5377272495, -28.1808334295, -3.4850301150, -28.1808409150, -56.5378202687
2768891648.0000000000, -28.2003490056, -3.4851610234, -3.4851610234, -3.4851610234, -56.4618342797, -28.1438177273, -3.4851618680, -28.1438115125, -56.4619160452
2769891584.0000000000, -28.1638645377, -3.4852936227, -3.4852936227, -3.4852936227, -56.3862662247, -28.1069267715, -3.4852927781, -28.1069255331, -56.3862616436
2770891520.0000000000, -28.1275282095, -3.4854228454, -3.4854228454, -3.4854236900, -56.3108388518, -28.0701781960, -3.4854228454, -28.0701849822, -56.3108654820
2771891456.0000000000, -28.0913271457, -3.4855546036, -3.4855537590, -3.4855537590, -56.2360722077, -28.0335617134, -3.4855546036, -28.0335617134, -56.2361869607
2772891392.0000000000, -28.0552609731, -3.4856863635, -3.4856872081, -3.4856872081, -56.1612851604, -27.9970775935, -3.4856872081, -27.9970763687, -56.1611328717
2773891328.0000000000, -28.0193262515, -3.4858189698, -3.4858181251, -3.4858181251, -56.0867712755, -27.9607315909, -3.4858189698, -27.9607273195, -56.0868119234
2774891264.0000000000, -27.9835324300, -3.4859515778, -3.4859515778, -3.4859515778, -56.0125897572, -27.9245214693, -3.4859515778, -27.9245251173, -56.0124699765
2775891200.0000000000, -27.9478687093, -3.4860850322, -3.4860850322, -3.4860858769, -55.9387060381, -27.8884389630, -3.4860867215, -27.8884407804, -55.9387141734
2776891136.0000000000, -27.9123299049, -3.4862193331, -3.4862184885, -3.4862176438, -55.8650504896, -27.8524777324, -3.4862193331, -27.8524819579, -55.8652306379
2777891072.0000000000, -27.8769332923, -3.4863519465, -3.4863519465, -3.4863511018, -55.7916781924, -27.8166567878, -3.4863527911, -27.8166579908, -55.7916695593
2778891008.0000000000, -27.8416518821, -3.4864879403, -3.4864879403, -3.4864854063, -55.7185752557, -27.7809547093, -3.4864870956, -27.7809595040, -55.7187246246
2779890944.0000000000, -27.8065239549, -3.4866230913, -3.4866230913, -3.4866222466, -55.6459262724, -27.7453969604, -3.4866222466, -27.7454011408, -55.6458588144
2780890880.0000000000, -27.7715130052, -3.4867582441, -3.4867582441, -3.4867565547, -55.5732956657, -27.7099580578, -3.4867582441, -27.7099628185, -55.5734332268
2781890816.0000000000, -27.7366206246, -3.4868933988, -3.4868933988, -3.4868942435, -55.5010869486, -27.6746360014, -3.4868942435, -27.6746348154, -55.5011714070
2782890752.0000000000, -27.7018608663, -3.4870302448, -3.4870302448, -3.4870302448, -55.4290254056, -27.6394512709, -3.4870302448, -27.6394512709, -55.4291027159
2783890688.0000000000, -27.6672226988, -3.4871696268, -3.4871696268, -3.4871679373, -55.3572733703, -27.6043828368, -3.4871679373, -27.6043899030, -55.3571493786
2784890624.0000000000, -27.6327135457, -3.4873073213, -3.4873073213, -3.4873047870, -55.2858355272, -27.5694392998, -3.4873039423, -27.5694428206, -55.2857663515
2785890560.0000000000, -27.5983348413, -3.4874424834, -3.4874424834, -3.4874407938, -55.2145656301, -27.5346267989, -3.4874416386, -27.5346267989, -55.2146494491
2786890496.0000000000, -27.5640575002, -3.4875810264, -3.4875810264, -3.4875793368, -55.1434787345, -27.4999129249, -3.4875810264, -27.4999164213, -55.1435954813
2787890432.0000000000, -27.5299381650, -3.4877204161, -3.4877204161, -3.4877195713, -55.0729418153, -27.4653574669, -3.4877195713, -27.4653563054, -55.0728545846
2788890368.0000000000, -27.4959033922, -3.4878598078, -3.4878598078, -3.4878589630, -55.0024282466, -27.4308781804, -3.4878589630, -27.4308828101, -55.0024487614
2789890304.0000000000, -27.4620165725, -3.4879975118, -3.4879983566, -3.4879975118, -54.9321684845, -27.3965496648, -3.4879975118, -27.3965485113, -54.9321130297
2790890240.0000000000, -27.4282499824, -3.4881394418, -3.4881402867, -3.4881377522, -54.8622640609, -27.3623420395, -3.4881377522, -27.3623431890, -54.8621516766
2791890176.0000000000, -27.3945831880, -3.4882822187, -3.4882822187, -3.4882796842, -54.7924565235, -27.3282304104, -3.4882796842, -27.3282349928, -54.7924833082
2792890112.0000000000, -27.3610511970, -3.4884199285, -3.4884207734, -3.4884190837, -54.7230143294, -27.2942575808, -3.4884207734, -27.2942552973, -54.7231595187
2793890048.0000000000, -27.3276186687, -3.4885635543, -3.4885635543, -3.4885643991, -54.6538077837, -27.2603770183, -3.4885618645, -27.2603781562, -54.6537516499
2794889984.0000000000, -27.2943123841, -3.4887046474, -3.4887046474, -3.4887038026, -54.5847817631, -27.2266187959, -3.4887054923, -27.2266256001, -54.5848626523
2795889920.0000000000, -27.2611371454, -3.4888465875, -3.4888474324, -3.4888457426, -54.5160313554, -27.1929956263, -3.4888457426, -27.1929967565, -54.5159977018
2796889856.0000000000, -27.2280421134, -3.4889902194, -3.4889902194, -3.4889910643, -54.4475595416, -27.1594502099, -3.4889910643, -27.1594524627, -54.4475358214
2797889792.0000000000, -27.1950912927, -3.4891338533, -3.4891338533, -3.4891338533, -54.3791892848, -27.1260438913, -3.4891330084, -27.1260450140, -54.3791271757
2798889728.0000000000, -27.1622408038, -3.4892774893, -3.4892774893, -3.4892766444, -54.3111726907, -27.0927387288, -3.4892783342, -27.0927398478, -54.3112673507
2799889664.0000000000, -27.1295001234, -3.4894202824, -3.4894211274, -3.4894194375, -54.2433557204, -27.0595430064, -3.4894211274, -27.0595474674, -54.2434846023
2800889600.0000000000, -27.0968909156, -3.4895639226, -3.4895647675, -3.4895630776, -54.1757825604, -27.0264704539, -3.4895639226, -27.0264693423, -54.1757217019
2801889536.0000000000, -27.0643754247, -3.4897092546, -3.4897100996, -3.4897092546, -54.1085399637, -26.9934936254, -3.4897092546, -26.9934914096, -54.1084378232
2802889472.0000000000, -27.0319786630, -3.4898562788, -3.4898562788, -3.4898554338, -54.0412640590, -26.9606284995, -3.4898579687, -26.9606362294, -54.0413510219
2803889408.0000000000, -26.9996776488, -3.4900016152, -3.4899999252, -3.4899990802, -53.9744459632, -26.9278710315, -3.4900007702, -26.9278798368, -53.9745004671
2804889344.0000000000, -26.9675005248, -3.4901494886, -3.4901477986, -3.4901477986, -53.9076096326, -26.8952314891, -3.4901477986, -26.8952271009, -53.9077659268
2805889280.0000000000, -26.9354343160, -3.4902948292, -3.4902956742, -3.4902948292, -53.8413763664, -26.8627014148, -3.4902948292, -26.8627003213, -53.8413418640
2806889216.0000000000, -26.9034651129, -3.4904427070, -3.4904427070, -3.4904418620, -53.7750960202, -26.8302593785, -3.4904410170, -26.8302582885, -53.7751605372
2807889152.0000000000, -26.8716109210, -3.4905897419, -3.4905897419, -3.4905888969, -53.7091108867, -26.7979309421, -3.4905897419, -26.7979363744, -53.7091689707
2808889088.0000000000, -26.8398513299, -3.4907376241, -3.4907376241, -3.4907359340, -53.6432827203, -26.7657045159, -3.4907376241, -26.7657045159, -53.6433832031
2809889024.0000000000, -26.8082173006, -3.4908863535, -3.4908863535, -3.4908855084, -53.5777872062, -26.7335999616, -3.4908846634, -26.7335978027, -53.5778455208
2810888960.0000000000, -26.7766743540, -3.4910376203, -3.4910367752, -3.4910350851, -53.5124075711, -26.7015830834, -3.4910367752, -26.7015863115, -53.5124085530
2811888896.0000000000, -26.7452349133, -3.4911871992, -3.4911855091, -3.4911871992, -53.4473082256, -26.6696651683, -3.4911863542, -26.6696716039, -53.4473160302
