Freq(Hz),S11 SMITH Real(Ohm),S11 SMITH Imag(Ohm),S11 SWR(U),,VSWR_HFSS
3036000000,38.460602,55.059444,3.3469002,,1.803729091
3037000000,39.170277,55.043308,3.3042119,,1.829280535
3038000000,39.622803,54.979431,3.2747447,,1.85512096
3039000000,40.461964,54.99847,3.2305734,,1.88125146
3040000000,40.978577,55.130108,3.2117374,,1.907673104
3041000000,41.794067,54.960495,3.1614034,,1.934386931
3042000000,42.46991,54.721527,3.1159189,,1.961393953
3043000000,43.244179,54.692604,3.0798552,,1.988695152
3044000000,44.054871,54.279316,3.0227559,,2.016291484
3045000000,44.517277,54.376549,3.009625,,2.044183875
3046000000,45.446747,54.170197,2.9629889,,2.072373222
3047000000,46.18269,53.905422,2.9225328,,2.100860394
3048000000,47.009716,53.58799,2.878087,,2.129646229
3049000000,48.091465,53.506832,2.8400481,,2.15873154
3050000000,48.703835,53.186943,2.8059599,,2.188117106
3051000000,49.389824,52.703159,2.7630012,,2.217803681
3052000000,50.237579,52.257603,2.7194827,,2.24779199
3053000000,50.93589,51.894127,2.6853626,,2.278082725
3054000000,51.725136,51.749546,2.6608038,,2.308676555
3055000000,52.590744,51.373802,2.6253514,,2.339574117
3056000000,53.408909,50.835228,2.585254,,2.37077602
3057000000,54.229237,50.298012,2.5470157,,2.402282845
3058000000,54.946041,49.928928,2.5193799,,2.434095144
3059000000,55.85408,49.180283,2.4741743,,2.466213441
3060000000,56.589413,48.855247,2.4508939,,2.498638235
3061000000,57.370197,48.184319,2.4140861,,2.531369993
3062000000,57.997799,47.510826,2.3803535,,2.564409157
3063000000,58.932487,47.055313,2.3536417,,2.597756141
3064000000,59.227966,46.133026,2.3155601,,2.631411332
3065000000,60.25552,45.487331,2.2838216,,2.665375091
3066000000,60.851563,44.634983,2.2488272,,2.69964775
3067000000,61.526413,43.855648,2.2174118,,2.734229617
3068000000,62.309013,43.017483,2.1849277,,2.769120972
3069000000,62.999546,42.218681,2.1555877,,2.804322071
3070000000,63.456577,41.402065,2.1272302,,2.839833142
3071000000,63.932194,40.211815,2.0875335,,2.87565439
3072000000,64.662086,39.392601,2.0613348,,2.911785993
3073000000,64.823158,38.317986,2.0276077,,2.948228104
3074000000,65.48703,37.545998,2.0050347,,2.984980853
3075000000,65.711121,36.689224,1.979705,,3.022044345
3076000000,66.34269,35.345371,1.9422749,,3.059418659
3077000000,66.382385,34.620674,1.9215685,,3.097103852
3078000000,66.824509,33.411526,1.8896196,,3.135099958
3079000000,67.278526,32.326118,1.8624709,,3.173406986
3080000000,67.326759,31.245848,1.8339218,,3.212024923
3081000000,67.661926,30.092546,1.8062439,,3.250953734
3082000000,67.894012,29.061323,1.7819166,,3.290193358
3083000000,67.755615,28.203615,1.7595195,,3.329743717
3084000000,67.988152,26.888128,1.7297392,,3.369604708
3085000000,68.034828,25.837759,1.7055386,,3.409776205
3086000000,68.329117,24.883078,1.6866878,,3.450258065
3087000000,68.100136,24.040529,1.6655468,,3.49105012
3088000000,67.979652,22.938644,1.6402495,,3.532152183
3089000000,68.175819,21.525997,1.612813,,3.573564047
3090000000,67.863052,20.675596,1.5918043,,3.615285483
3091000000,67.708527,19.538736,1.5673951,,3.657316243
3092000000,67.480461,18.596102,1.5463908,,3.69965606
3093000000,67.463486,17.833757,1.5319229,,3.742304647
3094000000,67.042915,16.691948,1.5055633,,3.785261697
3095000000,67.006187,15.616852,1.4863126,,3.828526886
3096000000,66.610092,14.626085,1.4640186,,3.872099869
3097000000,66.488068,13.633826,1.4462438,,3.915980286
3098000000,66.099396,12.622841,1.4247658,,3.960167755
3099000000,65.727982,11.547052,1.4031706,,4.004661878
3100000000,65.366966,10.524645,1.3831614,,4.049462241
3101000000,64.96537,9.6339312,1.3648282,,4.094568411
3102000000,64.488167,8.6217451,1.3442361,,4.139979937
3103000000,63.982243,7.7055731,1.324895,,4.185696354
3104000000,63.363983,6.895102,1.3052278,,4.231717177
3105000000,62.68856,5.930336,1.2834121,,4.278041908
3106000000,62.059532,5.1410074,1.2646598,,4.324670031
3107000000,61.450119,4.4182467,1.2472781,,4.371601014
3108000000,60.795952,3.5503051,1.2284642,,4.418834311
3109000000,60.104996,2.9771557,1.211512,,4.466369359
3110000000,59.422993,2.2109039,1.194031,,4.51420558
3111000000,58.801746,1.6879337,1.1795071,,4.562342383
3112000000,58.063972,0.96941555,1.1625278,,4.610779159
3113000000,57.369041,0.45166415,1.1476765,,4.659515288
3114000000,56.678139,-0.12684722,1.1335884,,4.708550134
3115000000,55.957748,-0.66309816,1.1199323,,4.757883046
3116000000,55.188442,-1.0932231,1.1061623,,4.80751336
3117000000,54.461498,-1.6128441,1.0951384,,4.857440401
3118000000,53.734867,-1.9900074,1.0850455,,4.907663476
3119000000,52.965607,-2.4896514,1.0781268,,4.958181881
3120000000,52.328323,-2.9020674,1.0754318,,5.008994901
3121000000,51.641464,-3.2122869,1.0735563,,5.060101804
3122000000,50.853348,-3.6332216,1.0768025,,5.111501848
3123000000,50.110226,-3.809772,1.0790975,,5.163194279
3124000000,49.433483,-4.1534643,1.0879471,,5.215178328
3125000000,48.747246,-4.3752694,1.0965307,,5.267453218
3126000000,48.043304,-4.7126079,1.1096716,,5.320018156
3127000000,47.386734,-4.8745794,1.1202657,,5.37287234
3128000000,46.620552,-5.0075812,1.1332004,,5.426014955
3129000000,45.986355,-5.1944618,1.146589,,5.479445176
3130000000,45.272366,-5.3707705,1.1621215,,5.533162165
3131000000,44.686611,-5.5448613,1.1762021,,5.587165074
3132000000,44.003834,-5.6184664,1.1911972,,5.641453045
3133000000,43.332672,-5.7458844,1.2078114,,5.696025207
3134000000,42.669277,-5.8327127,1.2244253,,5.750880681
3135000000,42.076851,-6.0077834,1.2415501,,5.806018575
3136000000,41.45491,-5.9976377,1.2571024,,5.86143799
3137000000,40.844158,-6.0064745,1.2734399,,5.917138013
3138000000,40.412086,-6.2772126,1.2895044,,5.973117723
3139000000,39.751572,-6.20363,1.3072295,,6.029376191
3140000000,39.077301,-6.2445064,1.328015,,6.085912475
3141000000,38.561535,-6.2932196,1.3447901,,6.142725626
3142000000,38.01833,-6.2652783,1.3619071,,6.199814683
3143000000,37.428047,-6.3382835,1.3827043,,6.257178678
3144000000,36.861183,-6.2984457,1.4018403,,6.314816634
3145000000,36.322399,-6.3737087,1.4222825,,6.372727563
3146000000,35.714867,-6.3183837,1.4442106,,6.43091047
3147000000,35.24416,-6.267868,1.4617317,,6.48936435
3148000000,34.720058,-6.2017908,1.4817847,,6.548088189
3149000000,34.150921,-6.2450538,1.505888,,6.607080967
3150000000,33.533176,-6.1485214,1.5311809,,6.666341653
3151000000,33.17477,-5.9877148,1.5450517,,6.725869208
3152000000,32.661114,-6.0057359,1.5687184,,6.785662587
3153000000,32.190266,-5.9223394,1.5898856,,6.845720733
3154000000,31.642168,-5.8114672,1.6152676,,6.906042586
3155000000,31.259972,-5.7291217,1.6335104,,6.966627073
3156000000,30.703276,-5.6509933,1.6614875,,7.027473118
3157000000,30.175632,-5.5405302,1.6886277,,7.088579634
3158000000,29.789049,-5.3590393,1.708079,,7.149945527
3159000000,29.313293,-5.1529369,1.7330885,,7.211569697
3160000000,28.868711,-4.9795289,1.7575612,,7.273451036
3161000000,28.531916,-4.9094615,1.7773088,,7.335588428
3162000000,28.192329,-4.768827,1.7970418,,7.39798075
3163000000,27.613888,-4.499414,1.8316752,,7.460626874
3164000000,27.249384,-4.4939342,1.8558888,,7.523525661
3165000000,26.871738,-4.2594395,1.8796012,,7.586675969
3166000000,26.470291,-3.9844415,1.9055198,,7.650076647
3167000000,26.204962,-3.9192638,1.9241477,,7.713726538
3168000000,25.835756,-3.6900737,1.9496444,,7.777624478
3169000000,25.581249,-3.6167908,1.9683757,,7.841769298
3170000000,25.175831,-3.3946469,1.99827,,7.906159819
3171000000,24.876707,-3.1996827,2.0208318,,7.97079486
3172000000,24.702753,-3.1185446,2.0344653,,8.035673231
3173000000,24.182047,-3.0015993,2.0773625,,8.100793736
3174000000,23.937227,-2.9007413,2.0979056,,8.166155173
3175000000,23.645744,-2.7456925,2.1227498,,8.231756334
3176000000,23.271406,-2.4293225,2.1550286,,8.297596005
3177000000,22.934919,-2.3363106,2.1861057,,8.363672967
3178000000,22.681301,-2.1864538,2.2097631,,8.429985994
3179000000,22.439236,-2.0374625,2.2328706,,8.496533854
3180000000,22.220663,-1.9047961,2.2542255,,8.563315309
3181000000,21.895061,-1.7040603,2.2869008,,8.630329117
3182000000,21.44805,-1.5542564,2.3339739,,8.697574029
3183000000,21.326273,-1.3673961,2.346669,,8.765048792
3184000000,20.986969,-1.2582847,2.3842618,,8.832752145
3185000000,20.740681,-1.0014752,2.4118893,,8.900682823
3186000000,20.469597,-0.87188601,2.4435394,,8.968839556
3187000000,20.1926,-0.71606719,2.4767613,,9.037221069
3188000000,19.912971,-0.47168249,2.5111918,,9.10582608
3189000000,19.801453,-0.41460818,2.5252733,,9.174653303
3190000000,19.489979,-0.21577534,2.5654776,,9.243701448
3191000000,19.188351,0.10878941,2.605762,,9.312969217
3192000000,19.08544,0.23425014,2.6198657,,9.382455311
3193000000,18.811934,0.37673637,2.6580632,,9.452158421
3194000000,18.542919,0.5462954,2.6968203,,9.522077238
3195000000,18.310377,0.76735824,2.7314346,,9.592210445
3196000000,18.105001,0.91085505,2.7627223,,9.662556721
3197000000,17.877804,1.1881425,2.7985749,,9.733114742
3198000000,17.829899,1.4013224,2.8068018,,9.803883176
3199000000,17.607094,1.606784,2.8431118,,9.874860689
3200000000,17.303944,1.6934848,2.89328,,9.946045941
3201000000,17.094971,1.8674847,2.9294565,,10.01743759
3202000000,16.943626,2.1051157,2.9568701,,10.08903428
3203000000,16.748003,2.249033,2.9922321,,10.16083467
3204000000,16.557125,2.4727154,3.0281403,,10.2328374
3205000000,16.291668,2.6794286,3.0789101,,10.3050411
3206000000,16.174337,2.8794534,3.1027622,,10.37744441
3207000000,15.957101,3.1116967,3.1469069,,10.45004596
3208000000,15.857269,3.2202554,3.1676626,,10.52284437
3209000000,15.6637,3.4499507,3.208935,,10.59583827
3210000000,15.466508,3.5721927,3.2510276,,10.66902627
3211000000,15.363277,3.7005515,3.2741871,,10.74240698
3212000000,15.187987,3.9841127,3.3150861,,10.81597902
3213000000,15.015639,4.1227908,3.3547273,,10.88974099
3214000000,14.921315,4.2220836,3.3771203,,10.9636915
3215000000,14.73842,4.4379587,3.4217401,,11.03782912
3216000000,14.661529,4.5836134,3.4416144,,11.11215247
3217000000,14.512136,4.6209364,3.4775,,11.18666013
3218000000,14.345272,4.889616,3.5217583,,11.26135069
3219000000,14.197436,4.9519238,3.5593009,,11.33622273
3220000000,13.937013,5.160037,3.6289577,,11.41127482
3221000000,13.942656,5.2923627,3.6296384,,11.48650554
3222000000,13.710044,5.5567832,3.6956151,,11.56191346
3223000000,13.639021,5.6291523,3.7160988,,11.63749715
3224000000,13.450885,5.8087115,3.7712502,,11.71325517
3225000000,13.427366,6.0096865,3.7816453,,11.78918608
3226000000,13.132856,6.1585922,3.8692124,,11.86528844
3227000000,13.076276,6.3234954,3.8892863,,11.9415608
3228000000,12.915911,6.588944,3.9431334,,12.01800171
3229000000,12.91468,6.7321577,3.9466648,,12.09460972
3230000000,12.670723,6.8552628,4.0252666,,12.17138336
3231000000,12.557599,7.1308866,4.0679684,,12.24832119
3232000000,12.469872,7.1609325,4.0972395,,12.32542173
3233000000,12.336261,7.2843304,4.1445622,,12.40268352
3234000000,12.230965,7.5213919,4.1862311,,12.48010508
3235000000,12.051127,7.6826787,4.2528296,,12.55768495
3236000000,12.01642,7.8289876,4.269074,,12.63542164
3237000000,11.89834,8.1661377,4.3208928,,12.71331368
3238000000,11.773229,8.2414474,4.3688793,,12.79135959
3239000000,11.672841,8.3502913,4.4095955,,12.86955787
3240000000,11.5527,8.5256662,4.4607019,,12.94790704
3241000000,11.510333,8.6927366,4.4823279,,13.02640561
3242000000,11.372801,8.8436041,4.541244,,13.10505208
3243000000,11.229164,8.972723,4.6034398,,13.18384496
3244000000,11.326111,9.0802317,4.5677691,,13.26278273
3245000000,11.156334,9.4270649,4.649107,,13.34186391
3246000000,11.064534,9.4907236,4.6898217,,13.42108698
3247000000,10.97739,9.672143,4.7335486,,13.50045043
3248000000,10.948586,9.8312836,4.7518892,,13.57995275
3249000000,10.756687,10.016068,4.8434706,,13.65959243
3250000000,10.773107,10.103062,4.83951,,13.73936795
3251000000,10.673675,10.305721,4.8925114,,13.81927778
3252000000,10.541321,10.402383,4.9576631,,13.89932041
3253000000,10.479619,10.512613,4.9913249,,13.97949431
3254000000,10.484058,10.75149,4.9993143,,14.05979795
3255000000,10.37397,10.898534,5.0585418,,14.14022981
3256000000,10.36776,10.990232,5.065589,,14.22078834
3257000000,10.202062,11.167455,5.155529,,14.30147201
3258000000,10.091942,11.341589,5.2196212,,14.38227929
3259000000,10.066947,11.428843,5.2366252,,14.46320863
3260000000,10.001851,11.639724,5.2806578,,14.54425849
3261000000,9.8892984,11.704752,5.343689,,14.62542732
3262000000,9.8662281,11.93084,5.3673558,,14.70671358
3263000000,9.7123508,12.005602,5.4558482,,14.78811572
3264000000,9.6115541,12.115804,5.5185471,,14.86963218
3265000000,9.6632977,12.26526,5.4969192,,14.95126142
3266000000,9.5052996,12.407834,5.5955496,,15.03300186
3267000000,9.4978762,12.524508,5.6062322,,15.11485196
3268000000,9.5141392,12.750481,5.6090913,,15.19681016
3269000000,9.3966894,12.926901,5.6888413,,15.27887488
3270000000,9.2881107,13.007818,5.7597122,,15.36104457
3271000000,9.2581596,13.161583,5.7872257,,15.44331766
3272000000,9.1654949,13.319842,5.8548994,,15.52569257
3273000000,9.0882597,13.43002,5.9111152,,15.60816774
3274000000,8.9723206,13.623052,5.9991393,,15.6907416
3275000000,8.9029074,13.657494,6.0478792,,15.77341256
3276000000,8.907567,13.935995,6.0624676,,15.85617905
3277000000,8.942564,14.001501,6.043057,,15.9390395
3278000000,8.8566065,14.231433,6.1165051,,16.02199231
3279000000,8.7589388,14.315605,6.1900311,,16.10503591
3280000000,8.7906837,14.465213,6.1778393,,16.18816871
3281000000,8.6262789,14.550063,6.3008952,,16.27138913
3282000000,8.6601305,14.650305,6.2833133,,16.35469558
3283000000,8.57973,14.90097,6.3596315,,16.43808647
3284000000,8.5451317,14.967826,6.3900528,,16.5215602
3285000000,8.5190725,15.046339,6.4151797,,16.60511519
3286000000,8.4775162,15.284263,6.4639244,,16.68874984
3287000000,8.4418974,15.417748,6.5010152,,16.77246255
3288000000,8.3089666,15.51647,6.6120563,,16.85625172
3289000000,8.2908506,15.704388,6.6409192,,16.94011576
3290000000,8.304101,15.815168,6.6389775,,17.02405307
3291000000,8.1895933,15.933308,6.7407317,,17.10806203
3292000000,8.1467266,16.099695,6.7894106,,17.19214106
3293000000,8.1306334,16.237301,6.8139729,,17.27628854
3294000000,8.1324663,16.312004,6.8185558,,17.36050287
3295000000,8.0359812,16.463818,6.912683,,17.44478244
3296000000,7.8815236,16.684305,7.0664434,,17.52912563
3297000000,7.9221716,16.76417,7.0372386,,17.61353085
3298000000,7.8420649,16.822121,7.1138496,,17.69799648
3299000000,7.8099785,17.015751,7.1600528,,17.7825209
3300000000,7.8525701,17.035698,7.1231656,,17.8671025
3301000000,7.8087678,17.225433,7.1799116,,17.95173967
3302000000,7.7798352,17.481535,7.2297826,,18.03643079
3303000000,7.6488109,17.593054,7.363451,,18.12117424
3304000000,7.6681943,17.594593,7.3450699,,18.20596841
3305000000,7.593102,17.655649,7.4231386,,18.29081167
3306000000,7.6006742,17.905729,7.4396114,,18.37570241
3307000000,7.3964477,18.05908,7.6592259,,18.46063901
3308000000,7.4634166,18.202379,7.6049891,,18.54561983
3309000000,7.5237603,18.322355,7.5561419,,18.63064326
3310000000,7.4457517,18.331074,7.6357956,,18.71570768
3311000000,7.4986949,18.545715,7.6036267,,18.80081146
3312000000,7.388617,18.651274,7.7271628,,18.88595298
3313000000,7.2413487,18.796986,7.8988762,,18.9711306
3314000000,7.2679071,18.9142,7.8825107,,19.0563427
3315000000,7.2642913,19.146767,7.9111834,,19.14158766
3316000000,7.2166128,19.152185,7.9637823,,19.22686385
3317000000,7.1728559,19.256552,8.0234871,,19.31216963
3318000000,7.2335134,19.419563,7.9742374,,19.39750338
3319000000,7.0619264,19.490767,8.1750174,,19.48286347
3320000000,7.0973577,19.676628,8.1552267,,19.56824826
3321000000,6.9587083,19.770407,8.3277302,,19.65365613
3322000000,7.0131488,19.779982,8.2644825,,19.73908545
3323000000,7.0126109,20.074991,8.2991419,,19.82453458
3324000000,7.0104637,20.086956,8.3030643,,19.91000189
3325000000,6.9267459,20.300575,8.4282007,,19.99548574
3326000000,6.9211035,20.287174,8.4334459,,20.08098452
3327000000,6.9026155,20.491726,8.4804363,,20.16649657
3328000000,6.7753181,20.597612,8.6520281,,20.25202028
3329000000,6.764812,20.648884,8.6717396,,20.33755399
3330000000,6.8817787,20.897306,8.5554562,,20.42309609
3331000000,6.7507968,20.932735,8.7250938,,20.50864494
3332000000,6.762486,21.100704,8.7312422,,20.5941989
3333000000,6.5741935,21.201496,8.9932642,,20.67975634
3334000000,6.7863622,21.386024,8.7368727,,20.76531563
3335000000,6.742238,21.507471,8.8094244,,20.85087512
3336000000,6.6813102,21.601292,8.9016285,,20.9364332
3337000000,6.7137351,21.724842,8.8749971,,21.02198821
3338000000,6.621314,21.911364,9.0231609,,21.10753854
3339000000,6.5321422,22.057709,9.1656837,,21.19308254
3340000000,6.5212002,22.097025,9.1863794,,21.27861858
3341000000,6.5041356,22.250778,9.2315826,,21.36414503
3342000000,6.3655906,22.2267,9.4281549,,21.44966026
3343000000,6.3778901,22.435198,9.4395885,,21.53516262
3344000000,6.3965068,22.545223,9.4278927,,21.6206505
3345000000,6.4964099,22.643551,9.2974348,,21.70612226
3346000000,6.4150624,22.831892,9.4417677,,21.79157626
3347000000,6.3412657,22.868048,9.5563917,,21.87701088
3348000000,6.4057255,23.057093,9.4880943,,21.96242448
3349000000,6.3044906,23.14785,9.6531649,,22.04781543
3350000000,6.3179269,23.282907,9.6527996,,22.13318211
3351000000,6.2531481,23.336285,9.7603655,,22.21852288
3352000000,6.3139925,23.581905,9.7036505,,22.30383612
3353000000,6.2648954,23.650625,9.7898006,,22.3891202
3354000000,6.3877573,23.732691,9.6147213,,22.47437348
3355000000,6.2554917,23.854017,9.8356619,,22.55959435
3356000000,6.2402296,23.931526,9.8715963,,22.64478118
3357000000,6.2278452,24.067022,9.9122334,,22.72993234
3358000000,6.1345787,24.184673,10.080903,,22.81504621
3359000000,6.0875874,24.349707,10.184927,,22.90012117
3360000000,6.1758618,24.485857,10.061783,,22.98515559
3361000000,6.1566658,24.495472,10.094547,,23.07014785
3362000000,6.167346,24.609209,10.09544,,23.15509633
3363000000,6.1213894,24.728268,10.190246,,23.23999942
3364000000,6.026,25.014397,10.398464,,23.32485549
3365000000,6.087275,24.911888,10.277315,,23.40966292
3366000000,6.0888991,25.113869,10.308092,,23.49442011
3367000000,6.0015016,25.233767,10.477783,,23.57912543
3368000000,5.9071326,25.262442,10.649329,,23.66377727
3369000000,6.0183797,25.439442,10.483492,,23.74837402
3370000000,5.9996486,25.554344,10.535774,,23.83291407
3371000000,5.9198098,25.716976,10.70561,,23.9173958
3372000000,6.0130625,25.900517,10.57217,,24.00181762
3373000000,5.9763455,25.907972,10.638106,,24.08617791
3374000000,5.8582883,26.063808,10.879347,,24.17047506
3375000000,5.8855047,26.210079,10.85548,,24.25470748
3376000000,5.8245177,26.322788,10.989108,,24.33887356
3377000000,5.9117975,26.310555,10.825438,,24.42297169
3378000000,5.8344884,26.483227,10.999701,,24.50700028
3379000000,5.8195329,26.501297,11.031153,,24.59095774
3380000000,5.7552743,26.713324,11.193266,,24.67484246
3381000000,5.7811918,26.789459,11.157526,,24.75865285
3382000000,5.8102622,26.882626,11.119318,,24.84238732
3383000000,5.6799912,26.968304,11.389512,,24.92604428
3384000000,5.7555289,27.028175,11.252044,,25.00962213
3385000000,5.8841014,27.268135,11.051999,,25.09311929
3386000000,5.7322536,27.397781,11.368254,,25.17653418
3387000000,5.7317991,27.513166,11.391432,,25.25986521
3388000000,5.7244363,27.53557,11.410356,,25.3431108
3389000000,5.7399974,27.665701,11.404791,,25.42626937
3390000000,5.6883125,27.836004,11.541409,,25.50933935
3391000000,5.7558632,27.924019,11.423789,,25.59231915
3392000000,5.5871663,27.962187,11.774754,,25.67520721
3393000000,5.6367021,28.07523,11.694396,,25.75800195
3394000000,5.6539102,28.385506,11.721396,,25.84070181
3395000000,5.651123,28.371027,11.72422,,25.92330521
3396000000,5.6124625,28.548903,11.840934,,26.00581061
3397000000,5.5610919,28.608524,11.962142,,26.08821642
3398000000,5.6169615,28.741955,11.871159,,26.1705211
3399000000,5.5024362,28.817251,12.132936,,26.25272309
3400000000,5.544591,28.968052,12.072765,,26.33482083
3401000000,5.5686092,29.154242,12.060076,,26.41681277
3402000000,5.556973,29.151863,12.084706,,26.49869736
3403000000,5.5815091,29.37788,12.079562,,26.58047305
3404000000,5.6105852,29.435516,12.029434,,26.6621383
3405000000,5.4979415,29.490017,12.286469,,26.74369158
3406000000,5.5562115,29.572102,12.175793,,26.82513133
3407000000,5.4815779,29.750219,12.379589,,26.90645602
3408000000,5.5605102,29.848284,12.22585,,26.98766413
3409000000,5.4994845,29.919922,12.376534,,27.06875411
3410000000,5.4180903,30.245289,12.634309,,27.14972444
3411000000,5.5161605,30.152315,12.390248,,27.2305736
3412000000,5.4406157,30.306673,12.595993,,27.31130007
3413000000,5.4739108,30.368801,12.533601,,27.39190232
3414000000,5.5391331,30.568588,12.430973,,27.47237884
3415000000,5.3956599,30.512932,12.747237,,27.55272811
3416000000,5.4599199,30.674791,12.63442,,27.63294864
3417000000,5.5394688,30.855507,12.494267,,27.7130389
3418000000,5.4394875,30.840036,12.71926,,27.7929974
3419000000,5.3394656,31.064283,13.008705,,27.87282264
3420000000,5.4094768,31.092396,12.847627,,27.95251311
3421000000,5.3756771,31.259563,12.967037,,28.03206733
3422000000,5.3904772,31.488605,12.985245,,28.11148381
3423000000,5.3261914,31.451923,13.132509,,28.19076106
3424000000,5.4021792,31.576876,12.977984,,28.26989759
3425000000,5.3825831,31.697845,13.053613,,28.34889192
3426000000,5.3073173,32.013439,13.314058,,28.42774258
3427000000,5.5222878,32.023632,12.800631,,28.5064481
3428000000,5.3220816,32.094376,13.296906,,28.585007
3429000000,5.2517061,32.197098,13.499543,,28.66341782
3430000000,5.2543716,32.375404,13.536797,,28.74167909
3431000000,5.2357807,32.458996,13.605453,,28.81978937
3432000000,5.3382077,32.519554,13.360441,,28.89774718
3433000000,5.3081326,32.687283,13.477213,,28.97555109
3434000000,5.2880416,32.664783,13.522582,,29.05319965
3435000000,5.3256454,32.798775,13.460676,,29.1306914
3436000000,5.1128831,33.091362,14.09397,,29.20802491
3437000000,5.2622728,33.168518,13.715208,,29.28519875
3438000000,5.3257527,33.200031,13.560405,,29.36221148
3439000000,5.2241793,33.279369,13.843092,,29.43906168
3440000000,5.2716265,33.494598,13.773897,,29.51574792
3441000000,5.1844788,33.625404,14.038369,,29.59226878
3442000000,5.0874934,33.579426,14.292549,,29.66862285
3443000000,5.1878977,33.630955,14.030605,,29.74480871
3444000000,5.0620208,33.933571,14.459072,,29.82082496
3445000000,5.1862822,33.988674,14.128708,,29.8966702
3446000000,5.3029666,34.046196,13.834138,,29.97234301
3447000000,5.1883259,34.183765,14.174696,,30.04784202
3448000000,5.1541705,34.233852,14.28155,,30.12316583
3449000000,5.150032,34.490269,14.361744,,30.19831306
3450000000,5.2582889,34.334972,14.026599,,30.27328232
3451000000,5.3018713,34.566872,13.972448,,30.34807223
3452000000,5.1146493,34.685921,14.513813,,30.42268143
3453000000,5.2174473,34.883396,14.282106,,30.49710855
3454000000,5.0881629,34.93317,14.656994,,30.57135222
3455000000,5.1184411,35.035439,14.598781,,30.64541108
3456000000,5.0829964,35.228775,14.753806,,30.71928378
3457000000,5.192966,35.316113,14.46667,,30.79296897
3458000000,5.1639867,35.485657,14.594177,,30.8664653
3459000000,5.1121244,35.494999,14.744134,,30.93977144
3460000000,5.0835185,35.613415,14.859994,,31.01288605
3461000000,5.1254005,35.78307,14.786615,,31.0858078
3462000000,5.0216422,35.860676,15.112951,,31.15853537
3463000000,5.0225029,35.995819,15.149208,,31.23106742
3464000000,5.1067624,36.036022,14.9118,,31.30340265
3465000000,5.1625662,36.244133,14.809923,,31.37553975
3466000000,5.1387968,36.378551,14.916258,,31.44747741
3467000000,5.1796937,36.383373,14.800412,,31.51921433
3468000000,5.1012645,36.46452,15.050138,,31.59074921
3469000000,5.0295682,36.599041,15.302916,,31.66208076
3470000000,5.0901403,36.619312,15.127519,,31.73320771
3471000000,5.0556741,36.765747,15.272855,,31.80412875
3472000000,5.0592198,37.058857,15.34811,,31.87484263
3473000000,5.0241666,37.303383,15.527373,,31.94534807
3474000000,5.2064571,37.227699,14.964545,,32.01564381
3475000000,5.0976419,37.425289,15.340517,,32.08572859
3476000000,5.1195693,37.385956,15.263583,,32.15560115
3477000000,4.950222,37.62619,15.856357,,32.22526024
3478000000,5.0581055,37.589558,15.508778,,32.29470463
3479000000,5.1511278,37.757648,15.279442,,32.36393307
3480000000,5.0752501,37.932858,15.559234,,32.43294433
3481000000,4.9798117,38.059677,15.894865,,32.50173718
3482000000,5.0519724,38.198753,15.71105,,32.57031041
3483000000,5.1465816,38.288601,15.450444,,32.6386628
3484000000,5.0702343,38.422092,15.722507,,32.70679313
3485000000,5.0829515,38.475655,15.699639,,32.77470021
3486000000,5.1359291,38.499905,15.545781,,32.84238283
3487000000,5.0745091,38.554184,15.749566,,32.9098398
3488000000,4.9847956,38.733166,16.087374,,32.97706994
3489000000,4.9269361,39.052982,16.376776,,33.04407206
3490000000,5.0834799,38.898621,15.827286,,33.11084498
3491000000,5.1188893,39.116337,15.784973,,33.17738754
3492000000,5.1302476,39.276474,15.79934,,33.24369858
3493000000,5.0404196,39.373055,16.109772,,33.30977692
3494000000,5.028914,39.310669,16.126852,,33.37562143
3495000000,5.0603366,39.686539,16.145004,,33.44123096
3496000000,5.0586133,39.720802,16.161268,,33.50660436
3497000000,4.9282455,39.918812,16.650957,,33.5717405
3498000000,5.1627269,39.885189,15.88786,,33.63663825
3499000000,5.0626731,39.977753,16.229584,,33.7012965
3500000000,5.0733371,40.187588,16.262205,,33.76571411
3501000000,5.043735,40.136345,16.340799,,33.82988999
3502000000,5.0493183,40.26149,16.362816,,33.89382304
3503000000,5.1351023,40.407288,16.136805,,33.95751214
3504000000,5.142777,40.652596,16.190474,,34.02095622
3505000000,5.0253959,40.937561,16.659603,,34.08415418
3506000000,5.2040296,40.734592,16.02663,,34.14710495
3507000000,5.1674857,41.012253,16.22757,,34.20980745
3508000000,5.0901136,41.205307,16.535564,,34.27226062
3509000000,5.104363,41.194054,16.485992,,34.3344634
3510000000,5.078423,41.285366,16.599539,,34.39641473
3511000000,5.1325417,41.42894,16.471836,,34.45811358
3512000000,4.9340663,41.547062,17.170975,,34.51955889
3513000000,5.0659337,41.580669,16.737219,,34.58074963
3514000000,5.0447822,41.73909,16.859564,,34.64168477
3515000000,5.1719427,42.011299,16.535604,,34.7023633
3516000000,5.086164,42.205158,16.87746,,34.7627842
3517000000,4.9571838,42.132263,17.289516,,34.82294647
3518000000,4.9481888,42.308952,17.3813,,34.88284909
3519000000,5.1454349,42.487507,16.777317,,34.94249107
3520000000,5.0240121,42.654053,17.237362,,35.00187143
3521000000,5.1559601,42.696564,16.812569,,35.06098919
3522000000,4.9838672,42.90826,17.463097,,35.11984336
3523000000,5.0723596,42.919083,17.163614,,35.17843299
