Freq,Measured,Simulated
1.8,-0.036996935,-0.09463624
1.801,-0.022043774,-0.09461116
1.802,-0.030659853,-0.094586063
1.803,0.002088007,-0.094560948
1.804,-0.040369324,-0.094535816
1.805,-0.028359283,-0.094510668
1.806,-0.038636584,-0.094485503
1.807,-0.029519727,-0.094460322
1.808,-0.046603233,-0.094435126
1.809,-0.024536137,-0.094409913
1.81,-0.041745294,-0.094384685
1.811,-0.025142604,-0.094359442
1.812,-0.033077009,-0.094334184
1.813,-0.014168126,-0.094308911
1.814,-0.027002575,-0.094283624
1.815,-0.028328625,-0.094258323
1.816,-0.027386582,-0.094233008
1.817,-0.022322336,-0.094207679
1.818,-0.031702839,-0.094182336
1.819,-0.012927655,-0.094156981
1.82,-0.047816012,-0.094131613
1.821,-0.027369678,-0.094106231
1.822,-0.027251123,-0.094080838
1.823,-0.019186089,-0.094055432
1.824,-0.014199371,-0.094030015
1.825,-0.01827663,-0.094004585
1.826,-0.01901985,-0.093979145
1.827,-0.048833128,-0.093953693
1.828,-0.023289517,-0.09392823
1.829,-0.018161066,-0.093902756
1.83,-0.034636267,-0.093877272
1.831,-0.071047328,-0.093851778
1.832,-0.05044657,-0.093826274
1.833,-0.036632612,-0.09380076
1.834,-0.034854311,-0.093775236
1.835,-0.067896269,-0.093749703
1.836,-0.032213964,-0.093724162
1.837,-0.047802307,-0.093698611
1.838,-0.032604482,-0.093673052
1.839,-0.019422917,-0.093647485
1.84,-0.042610671,-0.093621909
1.841,-0.031298224,-0.093596326
1.842,-0.010427868,-0.093570736
1.843,-0.012275283,-0.093545138
1.844,-0.03448939,-0.093519532
1.845,-0.018608365,-0.09349392
1.846,-0.007677742,-0.093468302
1.847,-0.048526976,-0.093442677
1.848,-0.034456547,-0.093417046
1.849,-0.023629162,-0.093391409
1.85,-0.029646782,-0.093365766
1.851,-0.017509786,-0.093340118
1.852,-0.012219921,-0.093314464
1.853,-0.019615771,-0.093288806
1.854,-0.019984942,-0.093263143
1.855,-0.03592746,-0.093237476
1.856,-0.03373839,-0.093211804
1.857,-0.012757179,-0.093186128
1.858,-0.031621687,-0.093160448
1.859,-0.018537361,-0.093134765
1.86,-0.016702723,-0.093109079
1.861,-0.02927012,-0.093083389
1.862,-0.028509041,-0.093057697
1.863,-0.053875573,-0.093032001
1.864,-0.034687765,-0.093006304
1.865,-0.029210165,-0.092980604
1.866,-0.033150394,-0.092954902
1.867,-0.039886083,-0.092929199
1.868,-0.030259322,-0.092903494
1.869,7.64E-05,-0.092877788
1.87,-0.003543525,-0.092852081
1.871,-0.050170135,-0.092826373
1.872,-0.046278536,-0.092800664
1.873,-0.026724899,-0.092774955
1.874,-0.016979624,-0.092749246
1.875,-0.013906293,-0.092723537
1.876,-0.023477301,-0.092697828
1.877,-0.040535755,-0.09267212
1.878,-0.03166233,-0.092646413
1.879,-0.01843478,-0.092620706
1.88,-0.019079335,-0.092595001
1.881,0.005293727,-0.092569297
1.882,-0.005564088,-0.092543595
1.883,-0.021112595,-0.092517895
1.884,-0.027283592,-0.092492197
1.885,-0.037584212,-0.092466501
1.886,-0.021722645,-0.092440807
1.887,-0.041670229,-0.092415117
1.888,-0.003223009,-0.092389429
1.889,-0.037269715,-0.092363745
1.89,-0.025946317,-0.092338064
1.891,-0.035417099,-0.092312386
1.892,-0.028320605,-0.092286713
1.893,-0.021801222,-0.092261043
1.894,-0.035802778,-0.092235378
1.895,0.008178058,-0.092209717
1.896,-0.050563078,-0.092184061
1.897,-0.011873701,-0.09215841
1.898,-0.023972733,-0.092132764
1.899,-0.043679256,-0.092107123
1.9,-0.02126484,-0.092081488
1.901,-0.028908437,-0.092055859
1.902,-0.020920563,-0.092030236
1.903,-0.028143955,-0.092004618
1.904,-0.043952994,-0.091979008
1.905,-0.022978486,-0.091953404
1.906,-0.026281379,-0.091927806
1.907,-0.041125774,-0.091902216
1.908,-0.047859102,-0.091876633
1.909,-0.023215618,-0.091851058
1.91,-0.042341638,-0.09182549
1.911,-0.02692485,-0.09179993
1.912,-0.024405463,-0.091774378
1.913,-0.002424447,-0.091748834
1.914,-0.028992964,-0.091723299
1.915,-0.054939061,-0.091697773
1.916,-0.044839542,-0.091672255
1.917,-0.039828025,-0.091646747
1.918,-0.074222133,-0.091621248
1.919,-0.034721907,-0.091595758
1.92,-0.048209429,-0.091570279
1.921,-0.039026983,-0.091544809
1.922,-0.024066806,-0.091519349
1.923,-0.018825743,-0.0914939
1.924,-0.014384536,-0.091468461
1.925,-0.030696038,-0.091443033
1.926,-0.039160613,-0.091417615
1.927,-0.037769414,-0.091392209
1.928,-0.011068634,-0.091366815
1.929,-0.03998429,-0.091341432
1.93,-0.036212631,-0.09131606
1.931,-0.033801433,-0.091290701
1.932,-0.035927471,-0.091265353
1.933,-0.043013215,-0.091240018
1.934,-0.063019559,-0.091214696
1.935,-0.058286533,-0.091189386
1.936,-0.041324075,-0.091164089
1.937,-0.038348641,-0.091138805
1.938,-0.033242185,-0.091113535
1.939,-0.031923808,-0.091088278
1.94,-0.044991385,-0.091063035
1.941,-0.047556087,-0.091037806
1.942,-0.041997135,-0.09101259
1.943,-0.062129851,-0.090987389
1.944,-0.047076624,-0.090962203
1.945,-0.027820908,-0.090937031
1.946,-0.03420518,-0.090911874
1.947,-0.022982696,-0.090886732
1.948,-0.025722854,-0.090861605
1.949,-0.030250235,-0.090836494
1.95,-0.037014168,-0.090811398
1.951,-0.054297738,-0.090786319
1.952,-0.039152741,-0.090761255
1.953,-0.013423122,-0.090736207
1.954,-0.028517356,-0.090711176
1.955,-0.066487789,-0.090686161
1.956,-0.043552302,-0.090661163
1.957,-0.050834749,-0.090636181
1.958,-0.023333833,-0.090611217
1.959,-0.061585903,-0.090586271
1.96,-0.049248505,-0.090561341
1.961,-0.072220907,-0.09053643
1.962,-0.017203746,-0.090511536
1.963,-0.038508505,-0.09048666
1.964,-0.046946656,-0.090461802
1.965,-0.045770455,-0.090436963
1.966,-0.066569328,-0.090412142
1.967,-0.059927024,-0.09038734
1.968,-0.040194262,-0.090362557
1.969,-0.033961289,-0.090337793
1.97,-0.049126249,-0.090313049
1.971,-0.050442249,-0.090288324
1.972,-0.061888184,-0.090263618
1.973,-0.020088784,-0.090238932
1.974,-0.030394962,-0.090214267
1.975,-0.041839577,-0.090189621
1.976,-0.054548688,-0.090164996
1.977,-0.023480337,-0.090140391
1.978,-0.03704052,-0.090115807
1.979,-0.039373945,-0.090091244
1.98,-0.028671307,-0.090066701
1.981,-0.046768699,-0.09004218
1.982,-0.031617586,-0.090017681
1.983,-0.046670012,-0.089993203
1.984,-0.041498858,-0.089968746
1.985,-0.025174152,-0.089944312
1.986,-0.044482738,-0.089919899
1.987,-0.046329018,-0.089895509
1.988,-0.045292858,-0.089871141
1.989,-0.054098263,-0.089846796
1.99,-0.051426034,-0.089822474
1.991,-0.053280029,-0.089798174
1.992,-0.0340259,-0.089773898
1.993,-0.039058801,-0.089749644
1.994,-0.032182097,-0.089725414
1.995,-0.044573702,-0.089701208
1.996,-0.026590951,-0.089677025
1.997,-0.055862632,-0.089652867
1.998,-0.038466476,-0.089628732
1.999,-0.044231813,-0.089604622
2,-0.034828361,-0.089580536
2.001,-0.055822216,-0.089556474
2.002,-0.04626124,-0.089532437
2.003,-0.049152888,-0.089508425
2.004,-0.055205189,-0.089484438
2.005,-0.03709219,-0.089460477
2.006,-0.022609524,-0.08943654
2.007,-0.046200555,-0.089412629
2.008,-0.05949229,-0.089388744
2.009,-0.058078542,-0.089364885
2.01,-0.051938806,-0.089341051
2.011,-0.036967989,-0.089317244
2.012,-0.087961808,-0.089293463
2.013,-0.068458825,-0.089269708
2.014,-0.037966363,-0.08924598
2.015,-0.039025024,-0.089222279
2.016,-0.019139389,-0.089198605
2.017,-0.049413431,-0.089174958
2.018,-0.053994212,-0.089151338
2.019,-0.066762194,-0.089127745
2.02,-0.047797602,-0.08910418
2.021,-0.047270566,-0.089080642
2.022,-0.058733538,-0.089057133
2.023,-0.055231906,-0.089033651
2.024,-0.052535359,-0.089010197
2.025,-0.049470648,-0.088986772
2.026,-0.047880333,-0.088963375
2.027,-0.082099453,-0.088940007
2.028,-0.062525809,-0.088916667
2.029,-0.022216922,-0.088893356
2.03,-0.038999289,-0.088870075
2.031,-0.06437204,-0.088846822
2.032,-0.043963552,-0.088823599
2.033,-0.067955278,-0.088800405
2.034,-0.01712621,-0.08877724
2.035,-0.06696409,-0.088754106
2.036,-0.039572991,-0.088731001
2.037,-0.069929302,-0.088707926
2.038,-0.039793808,-0.088684882
2.039,-0.041559856,-0.088661868
2.04,-0.048516851,-0.088638884
2.041,-0.059271127,-0.088615931
2.042,-0.049305234,-0.088593008
2.043,-0.021496346,-0.088570116
2.044,-0.057659257,-0.088547256
2.045,-0.039846148,-0.088524426
2.046,-0.065975361,-0.088501628
2.047,-0.084671162,-0.088478861
2.048,-0.061580658,-0.088456125
2.049,-0.0321251,-0.088433422
2.05,-0.042813648,-0.08841075
2.051,-0.051750548,-0.08838811
2.052,-0.071979649,-0.088365502
2.053,-0.033095129,-0.088342926
2.054,-0.034971621,-0.088320383
2.055,-0.061703429,-0.088297872
2.056,-0.057066225,-0.088275394
2.057,-0.06676466,-0.088252948
2.058,-0.075510189,-0.088230536
2.059,-0.068312414,-0.088208156
2.06,-0.074840106,-0.088185809
2.061,-0.028388007,-0.088163496
2.062,-0.062300306,-0.088141216
2.063,-0.059700463,-0.08811897
2.064,-0.07555411,-0.088096757
2.065,-0.054867748,-0.088074578
2.066,-0.044798318,-0.088052433
2.067,-0.047369607,-0.088030322
2.068,-0.046487868,-0.088008245
2.069,-0.076408304,-0.087986203
2.07,-0.031449631,-0.087964194
2.071,-0.066639259,-0.087942221
2.072,-0.062720358,-0.087920282
2.073,-0.070585236,-0.087898377
2.074,-0.093184568,-0.087876508
2.075,-0.014852191,-0.087854673
2.076,-0.030390397,-0.087832874
2.077,-0.028296169,-0.08781111
2.078,-0.060233645,-0.087789381
2.079,-0.033492163,-0.087767688
2.08,-0.067102291,-0.08774603
2.081,-0.078078888,-0.087724409
2.082,-0.061182521,-0.087702822
2.083,-0.042164113,-0.087681272
2.084,-0.03267711,-0.087659758
2.085,-0.098249406,-0.08763828
2.086,-0.072513252,-0.087616839
2.087,-0.0630491,-0.087595434
2.088,-0.074764498,-0.087574065
2.089,-0.06605152,-0.087552733
2.09,-0.04567235,-0.087531438
2.091,-0.060026251,-0.087510179
2.092,-0.057622548,-0.087488958
2.093,-0.042178847,-0.087467774
2.094,-0.032647926,-0.087446626
2.095,-0.047456466,-0.087425517
2.096,-0.097540773,-0.087404444
2.097,-0.079713315,-0.087383409
2.098,-0.057334054,-0.087362412
2.099,-0.085802808,-0.087341452
2.1,-0.06292183,-0.087320531
2.101,-0.05689469,-0.087299647
2.102,-0.05864282,-0.087278801
2.103,-0.084203713,-0.087257994
2.104,-0.047805022,-0.087237225
2.105,-0.046602517,-0.087216494
2.106,-0.091806047,-0.087195801
2.107,-0.070494048,-0.087175148
2.108,-0.067419574,-0.087154532
2.109,-0.049690682,-0.087133956
2.11,-0.058925234,-0.087113419
2.111,-0.043976717,-0.08709292
2.112,-0.048310526,-0.087072461
2.113,-0.046136476,-0.087052041
2.114,-0.055744015,-0.08703166
2.115,-0.050110638,-0.087011318
2.116,-0.08647719,-0.086991016
2.117,-0.052624606,-0.086970754
2.118,-0.068791158,-0.086950531
2.119,-0.072517358,-0.086930348
2.12,-0.0338706,-0.086910205
2.121,-0.067170881,-0.086890101
2.122,-0.063541889,-0.086870038
2.123,-0.059126321,-0.086850015
2.124,-0.076474778,-0.086830032
2.125,-0.058529492,-0.08681009
2.126,-0.066688031,-0.086790188
2.127,-0.063603878,-0.086770327
2.128,-0.078505583,-0.086750506
2.129,-0.08155904,-0.086730726
2.13,-0.081153683,-0.086710986
2.131,-0.049362723,-0.086691288
2.132,-0.085470706,-0.08667163
2.133,-0.054675113,-0.086652014
2.134,-0.062820926,-0.086632439
2.135,-0.054087333,-0.086612905
2.136,-0.088825859,-0.086593412
2.137,-0.063049607,-0.086573961
2.138,-0.070117861,-0.086554551
2.139,-0.057973705,-0.086535182
2.14,-0.087017581,-0.086515856
2.141,-0.035057954,-0.086496571
2.142,-0.046584755,-0.086477328
2.143,-0.080506578,-0.086458127
2.144,-0.076431692,-0.086438968
2.145,-0.073529482,-0.086419851
2.146,-0.058011621,-0.086400776
2.147,-0.058902536,-0.086381743
2.148,-0.082320072,-0.086362753
2.149,-0.074475124,-0.086343805
2.15,-0.051032014,-0.0863249
2.151,-0.068234906,-0.086306037
2.152,-0.064423084,-0.086287217
2.153,-0.063853174,-0.086268439
2.154,-0.065398201,-0.086249704
2.155,-0.076171264,-0.086231012
2.156,-0.060669385,-0.086212363
2.157,-0.04388722,-0.086193757
2.158,-0.055821232,-0.086175195
2.159,-0.091092549,-0.086156675
2.16,-0.084017076,-0.086138198
2.161,-0.054959357,-0.086119765
2.162,-0.048342466,-0.086101375
2.163,-0.040572762,-0.086083029
2.164,-0.044895064,-0.086064726
2.165,-0.046053503,-0.086046467
2.166,-0.043687802,-0.086028252
2.167,-0.095999874,-0.08601008
2.168,-0.051281042,-0.085991952
2.169,-0.067115024,-0.085973868
2.17,-0.066927463,-0.085955827
2.171,-0.052215837,-0.085937831
2.172,-0.040007036,-0.085919879
2.173,-0.088666514,-0.085901971
2.174,-0.059613742,-0.085884107
2.175,-0.077091843,-0.085866287
2.176,-0.058451857,-0.085848512
2.177,-0.048262626,-0.085830781
2.178,-0.085579351,-0.085813095
2.179,-0.068462051,-0.085795453
2.18,-0.057246584,-0.085777856
2.181,-0.084845781,-0.085760303
2.182,-0.072401308,-0.085742795
2.183,-0.070773624,-0.085725332
2.184,-0.076815575,-0.085707914
2.185,-0.064500667,-0.08569054
2.186,-0.079942465,-0.085673212
2.187,-0.063811041,-0.085655928
2.188,-0.062592953,-0.08563869
2.189,-0.096746244,-0.085621496
2.19,-0.068761803,-0.085604348
2.191,-0.074796632,-0.085587245
2.192,-0.093993939,-0.085570187
2.193,-0.069722205,-0.085553175
2.194,-0.076750211,-0.085536208
2.195,-0.054759838,-0.085519286
2.196,-0.076532051,-0.08550241
2.197,-0.061967935,-0.08548558
2.198,-0.052951239,-0.085468795
2.199,-0.091430455,-0.085452056
2.2,-0.038620077,-0.085435362
2.201,-0.091737621,-0.085418714
2.202,-0.054816071,-0.085402112
2.203,-0.065608114,-0.085385556
2.204,-0.071165375,-0.085369046
2.205,-0.038927697,-0.085352582
2.206,-0.056789868,-0.085336163
2.207,-0.079495937,-0.085319791
2.208,-0.068428367,-0.085303465
2.209,-0.059407774,-0.085287185
2.21,-0.070296831,-0.085270951
2.211,-0.092101224,-0.085254763
2.212,-0.076083794,-0.085238622
2.213,-0.05891899,-0.085222527
2.214,-0.062831357,-0.085206478
2.215,-0.065378882,-0.085190476
2.216,-0.073446557,-0.08517452
2.217,-0.072900116,-0.085158611
2.218,-0.098666869,-0.085142748
2.219,-0.037733864,-0.085126932
2.22,-0.07667838,-0.085111162
2.221,-0.059246279,-0.085095439
2.222,-0.078227527,-0.085079763
2.223,-0.039089926,-0.085064133
2.224,-0.10937141,-0.08504855
2.225,-0.098838657,-0.085033014
2.226,-0.066388287,-0.085017525
2.227,-0.065941475,-0.085002083
2.228,-0.066553771,-0.084986687
2.229,-0.03210815,-0.084971339
2.23,-0.075099893,-0.084956037
2.231,-0.072072789,-0.084940783
2.232,-0.076929368,-0.084925575
2.233,-0.057902001,-0.084910415
2.234,-0.050008893,-0.084895301
2.235,-0.068056464,-0.084880235
2.236,-0.091650218,-0.084865216
2.237,-0.079693623,-0.084850245
2.238,-0.075122133,-0.08483532
2.239,-0.07737048,-0.084820443
2.24,-0.089550532,-0.084805613
2.241,-0.064400405,-0.08479083
2.242,-0.050765455,-0.084776095
2.243,-0.044598557,-0.084761407
2.244,-0.045748357,-0.084746766
2.245,-0.073016167,-0.084732173
2.246,-0.065699168,-0.084717627
2.247,-0.073756181,-0.084703129
2.248,-0.068918012,-0.084688678
2.249,-0.081931666,-0.084674275
2.25,-0.07513541,-0.08465992
2.251,-0.088001899,-0.084645612
2.252,-0.078215711,-0.084631351
2.253,-0.061792925,-0.084617138
2.254,-0.095118016,-0.084602973
2.255,-0.11379793,-0.084588856
2.256,-0.073515877,-0.084574786
2.257,-0.08472383,-0.084560764
2.258,-0.075157009,-0.084546789
2.259,-0.10655835,-0.084532863
2.26,-0.10752406,-0.084518984
2.261,-0.10374734,-0.084505153
2.262,-0.091358073,-0.084491369
2.263,-0.1026149,-0.084477634
2.264,-0.081979945,-0.084463946
2.265,-0.078869715,-0.084450306
2.266,-0.10447256,-0.084436714
2.267,-0.080590844,-0.08442317
2.268,-0.10010485,-0.084409674
2.269,-0.039210021,-0.084396226
2.27,-0.10732727,-0.084382825
2.271,-0.075899012,-0.084369473
2.272,-0.068573698,-0.084356168
2.273,-0.096712038,-0.084342912
2.274,-0.10166764,-0.084329703
2.275,-0.098024778,-0.084316542
2.276,-0.087143637,-0.08430343
2.277,-0.08933492,-0.084290365
2.278,-0.085936673,-0.084277348
2.279,-0.09596274,-0.08426438
2.28,-0.090430774,-0.084251459
2.281,-0.090808019,-0.084238586
2.282,-0.086374134,-0.084225762
2.283,-0.081672788,-0.084212985
2.284,-0.060303565,-0.084200257
2.285,-0.13146,-0.084187576
2.286,-0.078740135,-0.084174944
2.287,-0.13347565,-0.08416236
2.288,-0.084111445,-0.084149823
2.289,-0.079542004,-0.084137335
2.29,-0.081105225,-0.084124895
2.291,-0.079663642,-0.084112503
2.292,-0.093110137,-0.084100159
2.293,-0.036457829,-0.084087863
2.294,-0.094095096,-0.084075615
2.295,-0.072707906,-0.084063416
2.296,-0.093821876,-0.084051264
2.297,-0.065379761,-0.084039161
2.298,-0.10108157,-0.084027105
2.299,-0.10579433,-0.084015098
2.3,-0.079239555,-0.084003138
2.301,-0.07688918,-0.083991227
2.302,-0.067699231,-0.083979364
2.303,-0.080498025,-0.083967549
2.304,-0.075615846,-0.083955782
2.305,-0.084660545,-0.083944063
2.306,-0.099941269,-0.083932392
2.307,-0.097101294,-0.083920769
2.308,-0.08107242,-0.083909194
2.309,-0.063833795,-0.083897667
2.31,-0.060190402,-0.083886188
2.311,-0.083032489,-0.083874757
2.312,-0.067117728,-0.083863374
2.313,-0.11240403,-0.083852039
2.314,-0.086449638,-0.083840753
2.315,-0.059416328,-0.083829514
2.316,-0.064976148,-0.083818323
2.317,-0.09728796,-0.08380718
2.318,-0.092693955,-0.083796085
2.319,-0.10891386,-0.083785038
2.32,-0.091475412,-0.083774039
2.321,-0.077528775,-0.083763087
2.322,-0.08665698,-0.083752184
2.323,-0.10065658,-0.083741329
2.324,-0.062425468,-0.083730521
2.325,-0.088390134,-0.083719761
2.326,-0.087776646,-0.08370905
2.327,-0.11777905,-0.083698385
2.328,-0.082870193,-0.083687769
2.329,-0.06295158,-0.083677201
2.33,-0.073409073,-0.08366668
2.331,-0.076975025,-0.083656207
2.332,-0.086096086,-0.083645782
2.333,-0.1026879,-0.083635404
2.334,-0.09005551,-0.083625075
2.335,-0.084563769,-0.083614793
2.336,-0.077024519,-0.083604558
2.337,-0.074818559,-0.083594371
2.338,-0.091381066,-0.083584232
2.339,-0.070076548,-0.083574141
2.34,-0.084867269,-0.083564097
2.341,-0.053631548,-0.0835541
2.342,-0.088953741,-0.083544151
2.343,-0.10148333,-0.08353425
2.344,-0.072771825,-0.083524396
2.345,-0.084772311,-0.08351459
2.346,-0.075612798,-0.08350483
2.347,-0.076033533,-0.083495119
2.348,-0.089681268,-0.083485455
2.349,-0.058532119,-0.083475838
2.35,-0.068299994,-0.083466268
2.351,-0.072437689,-0.083456746
2.352,-0.084757812,-0.083447271
2.353,-0.08768668,-0.083437843
2.354,-0.096467063,-0.083428463
2.355,-0.11226687,-0.08341913
2.356,-0.095141619,-0.083409843
2.357,-0.059177984,-0.083400604
2.358,-0.068524227,-0.083391412
2.359,-0.046289742,-0.083382268
2.36,-0.07951533,-0.08337317
2.361,-0.089969911,-0.083364119
2.362,-0.077694431,-0.083355115
2.363,-0.037286885,-0.083346158
2.364,-0.07800357,-0.083337248
2.365,-0.11695352,-0.083328385
2.366,-0.085824683,-0.083319569
2.367,-0.083539359,-0.0833108
2.368,-0.079850174,-0.083302077
2.369,-0.063683353,-0.083293401
2.37,-0.077961534,-0.083284772
2.371,-0.11458849,-0.083276189
2.372,-0.045142308,-0.083267653
2.373,-0.08166936,-0.083259164
2.374,-0.093137756,-0.083250721
2.375,-0.065941177,-0.083242325
2.376,-0.091706164,-0.083233975
2.377,-0.075046226,-0.083225672
2.378,-0.097473145,-0.083217415
2.379,-0.083854482,-0.083209204
2.38,-0.064665079,-0.08320104
2.381,-0.059077919,-0.083192922
2.382,-0.085279793,-0.08318485
2.383,-0.061839662,-0.083176824
2.384,-0.06725575,-0.083168845
2.385,-0.065446198,-0.083160912
2.386,-0.092925951,-0.083153024
2.387,-0.092462532,-0.083145183
2.388,-0.057194125,-0.083137388
2.389,-0.069835603,-0.083129639
2.39,-0.097031064,-0.083121935
2.391,-0.098501593,-0.083114277
2.392,-0.054899421,-0.083106666
2.393,-0.092877999,-0.0830991
2.394,-0.077910952,-0.083091579
2.395,-0.058427315,-0.083084105
2.396,-0.079233736,-0.083076675
2.397,-0.061283737,-0.083069292
2.398,-0.06859459,-0.083061954
2.399,-0.084529221,-0.083054661
2.4,-0.087983027,-0.083047414
2.401,-0.10143489,-0.083040212
2.402,-0.093278259,-0.083033056
2.403,-0.085726254,-0.083025945
2.404,-0.09467943,-0.083018879
2.405,-0.056529216,-0.083011858
2.406,-0.087103203,-0.083004882
2.407,-0.058611814,-0.082997952
2.408,-0.054263838,-0.082991066
2.409,-0.041825261,-0.082984225
2.41,-0.054308776,-0.08297743
2.411,-0.099798851,-0.082970679
2.412,-0.10436138,-0.082963972
2.413,-0.029532434,-0.082957311
2.414,-0.09667366,-0.082950694
2.415,-0.088546172,-0.082944122
2.416,-0.093622379,-0.082937595
2.417,-0.088776566,-0.082931112
2.418,-0.059497047,-0.082924673
2.419,-0.065025069,-0.082918279
2.42,-0.067145377,-0.082911929
2.421,-0.10288532,-0.082905624
2.422,-0.069764182,-0.082899362
2.423,-0.059836157,-0.082893145
2.424,-0.070867747,-0.082886972
2.425,-0.093972206,-0.082880843
2.426,-0.089469902,-0.082874758
2.427,-0.055602312,-0.082868717
2.428,-0.065272063,-0.08286272
2.429,-0.092229985,-0.082856766
2.43,-0.095034949,-0.082850857
2.431,-0.070614278,-0.082844991
2.432,-0.10811172,-0.082839168
2.433,-0.04028767,-0.08283339
2.434,-0.087401554,-0.082827654
2.435,-0.078657366,-0.082821962
2.436,-0.071596496,-0.082816314
2.437,-0.077865101,-0.082810709
2.438,-0.089558654,-0.082805147
2.439,-0.051466398,-0.082799628
2.44,-0.071157046,-0.082794152
2.441,-0.10234471,-0.08278872
2.442,-0.090184405,-0.08278333
2.443,-0.092963599,-0.082777983
2.444,-0.070993192,-0.082772679
2.445,-0.10455854,-0.082767418
2.446,-0.070960119,-0.082762199
2.447,-0.12094396,-0.082757024
2.448,-0.054309692,-0.08275189
2.449,-0.073810689,-0.0827468
2.45,-0.079439677,-0.082741751
2.451,-0.090041742,-0.082736745
2.452,-0.079817802,-0.082731782
2.453,-0.083961688,-0.08272686
2.454,-0.061915919,-0.082721981
2.455,-0.072703689,-0.082717143
2.456,-0.079509452,-0.082712348
2.457,-0.075307272,-0.082707595
2.458,-0.069850333,-0.082702883
2.459,-0.09255939,-0.082698214
2.46,-0.086814396,-0.082693586
2.461,-0.074833691,-0.082688999
2.462,-0.090862937,-0.082684455
2.463,-0.07968758,-0.082679951
2.464,-0.057805188,-0.082675489
2.465,-0.064729221,-0.082671069
2.466,-0.075713344,-0.08266669
2.467,-0.074945331,-0.082662351
2.468,-0.054560501,-0.082658054
2.469,-0.061240375,-0.082653798
2.47,-0.056163389,-0.082649584
2.471,-0.064403966,-0.082645409
2.472,-0.064218439,-0.082641276
2.473,-0.064307377,-0.082637183
2.474,-0.06543801,-0.082633132
2.475,-0.074530177,-0.08262912
2.476,-0.04006147,-0.082625149
2.477,-0.0660116,-0.082621219
2.478,-0.12828308,-0.082617329
2.479,-0.1085793,-0.082613479
2.48,-0.060610961,-0.082609669
2.481,-0.11749201,-0.082605899
2.482,-0.091434263,-0.08260217
2.483,-0.08693549,-0.08259848
2.484,-0.068470873,-0.08259483
2.485,-0.06169802,-0.08259122
2.486,-0.075826429,-0.08258765
2.487,-0.085381106,-0.082584119
2.488,-0.073164426,-0.082580627
2.489,-0.068223514,-0.082577176
2.49,-0.086668387,-0.082573763
2.491,-0.062078904,-0.08257039
2.492,-0.081438541,-0.082567056
2.493,-0.059902325,-0.082563761
2.494,-0.091109365,-0.082560504
2.495,-0.087574303,-0.082557287
2.496,-0.070061177,-0.082554109
2.497,-0.079330355,-0.08255097
2.498,-0.066141963,-0.082547869
2.499,-0.069356322,-0.082544806
2.5,-0.047665119,-0.082541783
2.501,-0.093677834,-0.082538797
2.502,-0.061493963,-0.08253585
2.503,-0.06219716,-0.082532941
2.504,-0.034377608,-0.08253007
2.505,-0.041008569,-0.082527238
2.506,-0.063071609,-0.082524443
2.507,-0.048748236,-0.082521686
2.508,-0.041067306,-0.082518967
2.509,-0.076397844,-0.082516285
2.51,-0.067623414,-0.082513641
2.511,-0.061497509,-0.082511035
2.512,-0.050070267,-0.082508466
2.513,-0.059000157,-0.082505935
2.514,-0.083983973,-0.08250344
2.515,-0.060642026,-0.082500983
2.516,-0.031705946,-0.082498563
2.517,-0.074345797,-0.082496179
2.518,-0.078026995,-0.082493833
2.519,-0.071516387,-0.082491523
2.52,-0.10322932,-0.08248925
2.521,-0.037463989,-0.082487014
2.522,-0.053309742,-0.082484814
2.523,-0.065514982,-0.08248265
2.524,-0.07277333,-0.082480523
2.525,-0.082704909,-0.082478432
2.526,-0.050591532,-0.082476377
2.527,-0.087979935,-0.082474358
2.528,-0.034722421,-0.082472375
2.529,-0.02763338,-0.082470428
2.53,-0.08311329,-0.082468516
2.531,-0.081171244,-0.082466641
2.532,-0.07724677,-0.0824648
2.533,-0.040871415,-0.082462995
2.534,-0.045545708,-0.082461226
2.535,-0.063833512,-0.082459491
2.536,-0.065385178,-0.082457792
2.537,-0.060175907,-0.082456128
2.538,-0.062962532,-0.082454498
2.539,-0.075175121,-0.082452904
2.54,-0.048733961,-0.082451344
2.541,-0.058921538,-0.082449819
2.542,-0.069944322,-0.082448328
2.543,-0.066121124,-0.082446872
2.544,-0.044702657,-0.08244545
2.545,-0.053349778,-0.082444063
2.546,-0.047815327,-0.082442709
2.547,-0.069761723,-0.08244139
2.548,-0.067292459,-0.082440104
2.549,-0.059741527,-0.082438853
2.55,-0.08369524,-0.082437635
2.551,-0.040699288,-0.08243645
2.552,-0.072828799,-0.082435299
2.553,-0.037795167,-0.082434182
2.554,-0.076559432,-0.082433098
2.555,-0.075822271,-0.082432047
2.556,-0.078145355,-0.082431029
2.557,-0.090073928,-0.082430044
2.558,-0.052819379,-0.082429092
2.559,-0.061963107,-0.082428173
2.56,-0.044846315,-0.082427287
2.561,-0.085390009,-0.082426433
2.562,-0.079105698,-0.082425611
2.563,-0.072718099,-0.082424822
2.564,-0.052239642,-0.082424065
2.565,-0.081604891,-0.082423341
2.566,-0.061347608,-0.082422648
2.567,-0.056220341,-0.082421987
2.568,-0.055665284,-0.082421359
2.569,-0.039029405,-0.082420761
2.57,-0.053164341,-0.082420196
2.571,-0.072104007,-0.082419662
2.572,-0.066826865,-0.082419159
2.573,-0.052289918,-0.082418688
2.574,-0.066169001,-0.082418248
2.575,-0.074642852,-0.082417839
2.576,-0.067084335,-0.082417461
