Freq [GHz],"dB(S(1,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(1,1)) [] - _1_for_ON__0_for_OFF='1'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='0'","dB(S(2,1)) [] - _1_for_ON__0_for_OFF='1'"
1.424,-1.273740705,-10.24481699,-10.40194032,-1.077880781
1.425,-1.274314746,-10.26068028,-10.39686716,-1.076039301
1.426,-1.274886446,-10.27655343,-10.39181258,-1.074204331
1.427,-1.275455806,-10.2924364,-10.38677653,-1.072375854
1.428,-1.276022825,-10.30832914,-10.38175893,-1.070553855
1.429,-1.276587506,-10.32423164,-10.37675974,-1.068738318
1.43,-1.277149848,-10.34014384,-10.37177888,-1.066929227
1.431,-1.277709853,-10.35606571,-10.3668163,-1.065126566
1.432,-1.278267522,-10.37199722,-10.36187194,-1.06333032
1.433,-1.278822856,-10.38793833,-10.35694573,-1.061540472
1.434,-1.279375856,-10.40388899,-10.35203762,-1.059757007
1.435,-1.279926522,-10.41984918,-10.34714755,-1.057979909
1.436,-1.280474857,-10.43581886,-10.34227544,-1.056209162
1.437,-1.28102086,-10.45179798,-10.33742126,-1.054444751
1.438,-1.281564534,-10.46778651,-10.33258492,-1.052686659
1.439,-1.282105879,-10.48378442,-10.32776638,-1.050934872
1.44,-1.282644897,-10.49979166,-10.32296557,-1.049189372
1.441,-1.283181588,-10.51580819,-10.31818244,-1.047450146
1.442,-1.283715955,-10.53183398,-10.31341692,-1.045717176
1.443,-1.284247998,-10.54786899,-10.30866896,-1.043990447
1.444,-1.284777719,-10.56391317,-10.30393849,-1.042269944
1.445,-1.285305119,-10.5799665,-10.29922546,-1.04055565
1.446,-1.285830199,-10.59602893,-10.2945298,-1.038847551
1.447,-1.286352962,-10.61210041,-10.28985147,-1.03714563
1.448,-1.286873408,-10.62818092,-10.28519039,-1.035449873
1.449,-1.287391539,-10.64427042,-10.28054652,-1.033760262
1.45,-1.287907356,-10.66036885,-10.27591979,-1.032076783
1.451,-1.288420862,-10.67647618,-10.27131014,-1.03039942
1.452,-1.288932057,-10.69259238,-10.26671752,-1.028728158
1.453,-1.289440943,-10.7087174,-10.26214187,-1.027062981
1.454,-1.289947522,-10.7248512,-10.25758312,-1.025403873
1.455,-1.290451796,-10.74099373,-10.25304123,-1.023750819
1.456,-1.290953766,-10.75714497,-10.24851614,-1.022103803
1.457,-1.291453434,-10.77330486,-10.24400778,-1.02046281
1.458,-1.291950802,-10.78947337,-10.2395161,-1.018827824
1.459,-1.292445871,-10.80565045,-10.23504105,-1.017198831
1.46,-1.292938644,-10.82183607,-10.23058255,-1.015575813
1.461,-1.293429122,-10.83803017,-10.22614057,-1.013958757
1.462,-1.293917307,-10.85423273,-10.22171504,-1.012347646
1.463,-1.294403201,-10.87044369,-10.21730591,-1.010742465
1.464,-1.294886806,-10.88666301,-10.21291311,-1.009143198
1.465,-1.295368124,-10.90289065,-10.2085366,-1.007549831
1.466,-1.295847157,-10.91912657,-10.20417631,-1.005962348
1.467,-1.296323906,-10.93537073,-10.19983219,-1.004380733
1.468,-1.296798375,-10.95162308,-10.19550418,-1.002804972
1.469,-1.297270565,-10.96788358,-10.19119223,-1.001235048
1.47,-1.297740478,-10.98415218,-10.18689629,-0.999670947
1.471,-1.298208117,-11.00042884,-10.18261629,-0.998112653
1.472,-1.298673482,-11.01671351,-10.17835218,-0.996560151
1.473,-1.299136578,-11.03300616,-10.17410391,-0.995013425
1.474,-1.299597405,-11.04930674,-10.16987142,-0.993472461
1.475,-1.300055967,-11.0656152,-10.16565466,-0.991937243
1.476,-1.300512265,-11.0819315,-10.16145356,-0.990407756
1.477,-1.300966302,-11.09825559,-10.15726809,-0.988883984
1.478,-1.301418079,-11.11458743,-10.15309817,-0.987365913
1.479,-1.3018676,-11.13092698,-10.14894376,-0.985853528
1.48,-1.302314867,-11.14727418,-10.1448048,-0.984346812
1.481,-1.302759882,-11.16362899,-10.14068125,-0.982845751
1.482,-1.303202648,-11.17999136,-10.13657304,-0.981350331
1.483,-1.303643166,-11.19636126,-10.13248011,-0.979860535
1.484,-1.304081441,-11.21273863,-10.12840243,-0.978376348
1.485,-1.304517473,-11.22912342,-10.12433993,-0.976897756
1.486,-1.304951266,-11.24551559,-10.12029256,-0.975424744
1.487,-1.305382821,-11.26191509,-10.11626026,-0.973957296
1.488,-1.305812143,-11.27832188,-10.11224299,-0.972495398
1.489,-1.306239233,-11.29473591,-10.10824069,-0.971039034
1.49,-1.306664094,-11.31115712,-10.1042533,-0.969588189
1.491,-1.307086728,-11.32758548,-10.10028078,-0.968142849
1.492,-1.307507139,-11.34402093,-10.09632308,-0.966702998
1.493,-1.307925328,-11.36046342,-10.09238013,-0.965268622
1.494,-1.3083413,-11.37691291,-10.08845189,-0.963839705
1.495,-1.308755055,-11.39336935,-10.0845383,-0.962416233
1.496,-1.309166599,-11.40983269,-10.08063932,-0.960998191
1.497,-1.309575932,-11.42630288,-10.07675488,-0.959585564
1.498,-1.309983058,-11.44277986,-10.07288495,-0.958178337
1.499,-1.310387979,-11.4592636,-10.06902946,-0.956776495
1.5,-1.3107907,-11.47575404,-10.06518837,-0.955380024
1.501,-1.311191222,-11.49225113,-10.06136162,-0.953988908
1.502,-1.311589548,-11.50875482,-10.05754917,-0.952603133
1.503,-1.311985681,-11.52526506,-10.05375095,-0.951222684
1.504,-1.312379625,-11.54178179,-10.04996693,-0.949847547
1.505,-1.312771382,-11.55830498,-10.04619705,-0.948477706
1.506,-1.313160956,-11.57483456,-10.04244125,-0.947113147
1.507,-1.313548349,-11.59137049,-10.0386995,-0.945753855
1.508,-1.313933564,-11.60791271,-10.03497173,-0.944399816
1.509,-1.314316605,-11.62446118,-10.0312579,-0.943051014
1.51,-1.314697475,-11.64101583,-10.02755795,-0.941707436
1.511,-1.315076176,-11.65757663,-10.02387185,-0.940369066
1.512,-1.315452712,-11.6741435,-10.02019953,-0.939035891
1.513,-1.315827086,-11.69071641,-10.01654095,-0.937707895
1.514,-1.316199301,-11.7072953,-10.01289605,-0.936385064
1.515,-1.316569361,-11.72388012,-10.0092648,-0.935067383
1.516,-1.316937268,-11.74047081,-10.00564713,-0.933754839
1.517,-1.317303026,-11.75706731,-10.002043,-0.932447415
1.518,-1.317666639,-11.77366959,-9.998452368,-0.931145099
1.519,-1.318028108,-11.79027757,-9.994875172,-0.929847875
1.52,-1.318387439,-11.80689121,-9.991311369,-0.928555729
1.521,-1.318744634,-11.82351045,-9.987760909,-0.927268647
1.522,-1.319099696,-11.84013524,-9.984223744,-0.925986614
1.523,-1.319452629,-11.85676552,-9.980699826,-0.924709615
1.524,-1.319803436,-11.87340124,-9.977189105,-0.923437638
1.525,-1.320152121,-11.89004233,-9.973691535,-0.922170666
1.526,-1.320498687,-11.90668876,-9.970207066,-0.920908686
1.527,-1.320843138,-11.92334045,-9.966735651,-0.919651684
1.528,-1.321185477,-11.93999736,-9.963277242,-0.918399645
1.529,-1.321525707,-11.95665942,-9.959831792,-0.917152555
1.53,-1.321863832,-11.97332658,-9.956399252,-0.9159104
1.531,-1.322199856,-11.98999878,-9.952979575,-0.914673165
1.532,-1.322533782,-12.00667597,-9.949572713,-0.913440837
1.533,-1.322865613,-12.02335809,-9.946178621,-0.912213401
1.534,-1.323195354,-12.04004507,-9.94279725,-0.910990843
1.535,-1.323523008,-12.05673687,-9.939428553,-0.909773149
1.536,-1.323848578,-12.07343342,-9.936072485,-0.908560305
1.537,-1.324172068,-12.09013467,-9.932728997,-0.907352296
1.538,-1.324493482,-12.10684055,-9.929398044,-0.90614911
1.539,-1.324812824,-12.12355101,-9.926079579,-0.904950731
1.54,-1.325130097,-12.14026598,-9.922773556,-0.903757146
1.541,-1.325445304,-12.15698542,-9.919479928,-0.90256834
1.542,-1.325758451,-12.17370925,-9.916198649,-0.9013843
1.543,-1.326069539,-12.19043743,-9.912929675,-0.900205011
1.544,-1.326378574,-12.20716988,-9.909672958,-0.899030461
1.545,-1.326685559,-12.22390654,-9.906428453,-0.897860634
1.546,-1.326990498,-12.24064737,-9.903196114,-0.896695518
1.547,-1.327293394,-12.25739229,-9.899975897,-0.895535097
1.548,-1.327594251,-12.27414124,-9.896767755,-0.894379359
1.549,-1.327893074,-12.29089417,-9.893571644,-0.893228289
1.55,-1.328189866,-12.30765101,-9.890387519,-0.892081874
1.551,-1.328484631,-12.32441169,-9.887215334,-0.8909401
1.552,-1.328777373,-12.34117617,-9.884055044,-0.889802952
1.553,-1.329068096,-12.35794436,-9.880906606,-0.888670419
1.554,-1.329356803,-12.37471622,-9.877769974,-0.887542485
1.555,-1.329643499,-12.39149167,-9.874645105,-0.886419136
1.556,-1.329928188,-12.40827066,-9.871531953,-0.885300361
1.557,-1.330210874,-12.42505312,-9.868430474,-0.884186144
1.558,-1.33049156,-12.44183899,-9.865340625,-0.883076472
1.559,-1.330770251,-12.45862819,-9.862262361,-0.881971331
1.56,-1.331046951,-12.47542068,-9.859195639,-0.880870708
1.561,-1.331321663,-12.49221638,-9.856140415,-0.87977459
1.562,-1.331594393,-12.50901522,-9.853096645,-0.878682963
1.563,-1.331865143,-12.52581715,-9.850064286,-0.877595812
1.564,-1.332133918,-12.5426221,-9.847043294,-0.876513126
1.565,-1.332400722,-12.55942999,-9.844033627,-0.87543489
1.566,-1.33266556,-12.57624077,-9.84103524,-0.874361091
1.567,-1.332928434,-12.59305437,-9.838048092,-0.873291716
1.568,-1.333189351,-12.60987072,-9.835072139,-0.87222675
1.569,-1.333448313,-12.62668975,-9.832107338,-0.871166182
1.57,-1.333705325,-12.64351141,-9.829153647,-0.870109997
1.571,-1.33396039,-12.66033561,-9.826211023,-0.869058181
1.572,-1.334213514,-12.67716229,-9.823279424,-0.868010723
1.573,-1.334464701,-12.69399139,-9.820358807,-0.866967609
1.574,-1.334713954,-12.71082283,-9.817449131,-0.865928824
1.575,-1.334961278,-12.72765655,-9.814550353,-0.864894357
1.576,-1.335206678,-12.74449248,-9.811662431,-0.863864193
1.577,-1.335450156,-12.76133054,-9.808785324,-0.862838321
1.578,-1.335691719,-12.77817068,-9.80591899,-0.861816726
1.579,-1.335931369,-12.79501281,-9.803063386,-0.860799395
1.58,-1.336169112,-12.81185688,-9.800218473,-0.859786315
1.581,-1.336404952,-12.8287028,-9.797384207,-0.858777474
1.582,-1.336638892,-12.84555051,-9.794560549,-0.857772858
1.583,-1.336870938,-12.86239994,-9.791747457,-0.856772454
1.584,-1.337101094,-12.87925101,-9.788944889,-0.855776249
1.585,-1.337329363,-12.89610366,-9.786152805,-0.854784231
1.586,-1.337555751,-12.91295781,-9.783371164,-0.853796385
1.587,-1.337780262,-12.92981339,-9.780599926,-0.8528127
1.588,-1.3380029,-12.94667033,-9.77783905,-0.851833163
1.589,-1.33822367,-12.96352855,-9.775088495,-0.850857759
1.59,-1.338442576,-12.98038799,-9.772348221,-0.849886478
1.591,-1.338659623,-12.99724856,-9.769618187,-0.848919305
1.592,-1.338874814,-13.0141102,-9.766898355,-0.847956228
1.593,-1.339088156,-13.03097283,-9.764188682,-0.846997234
1.594,-1.339299651,-13.04783638,-9.761489131,-0.84604231
1.595,-1.339509304,-13.06470078,-9.75879966,-0.845091445
1.596,-1.33971712,-13.08156594,-9.756120231,-0.844144624
1.597,-1.339923104,-13.09843179,-9.753450803,-0.843201835
1.598,-1.34012726,-13.11529826,-9.750791337,-0.842263067
1.599,-1.340329592,-13.13216528,-9.748141794,-0.841328305
1.6,-1.340530106,-13.14903276,-9.745502134,-0.840397537
1.601,-1.340728805,-13.16590063,-9.742872319,-0.839470751
1.602,-1.340925694,-13.18276881,-9.740252309,-0.838547935
1.603,-1.341120778,-13.19963723,-9.737642065,-0.837629075
1.604,-1.341314061,-13.21650581,-9.735041549,-0.836714159
1.605,-1.341505548,-13.23337447,-9.732450721,-0.835803175
1.606,-1.341695244,-13.25024313,-9.729869544,-0.83489611
1.607,-1.341883152,-13.26711172,-9.727297978,-0.833992951
1.608,-1.342069279,-13.28398016,-9.724735986,-0.833093688
1.609,-1.342253627,-13.30084837,-9.722183528,-0.832198306
1.61,-1.342436203,-13.31771626,-9.719640567,-0.831306793
1.611,-1.342617011,-13.33458377,-9.717107065,-0.830419138
1.612,-1.342796054,-13.35145081,-9.714582983,-0.829535328
1.613,-1.342973339,-13.36831729,-9.712068285,-0.828655351
1.614,-1.34314887,-13.38518315,-9.709562931,-0.827779194
1.615,-1.34332265,-13.4020483,-9.707066885,-0.826906845
1.616,-1.343494686,-13.41891266,-9.704580108,-0.826038292
1.617,-1.343664982,-13.43577614,-9.702102564,-0.825173522
1.618,-1.343833542,-13.45263868,-9.699634214,-0.824312525
1.619,-1.344000371,-13.46950017,-9.697175022,-0.823455287
1.62,-1.344165474,-13.48636055,-9.694724951,-0.822601796
1.621,-1.344328856,-13.50321973,-9.692283964,-0.82175204
1.622,-1.344490521,-13.52007763,-9.689852022,-0.820906008
1.623,-1.344650474,-13.53693416,-9.687429091,-0.820063687
1.624,-1.34480872,-13.55378924,-9.685015132,-0.819225065
1.625,-1.344965264,-13.57064279,-9.68261011,-0.818390131
1.626,-1.34512011,-13.58749472,-9.680213987,-0.817558871
1.627,-1.345273263,-13.60434495,-9.677826727,-0.816731275
1.628,-1.345424728,-13.6211934,-9.675448295,-0.815907331
1.629,-1.34557451,-13.63803997,-9.673078653,-0.815087025
1.63,-1.345722614,-13.65488459,-9.670717765,-0.814270348
1.631,-1.345869044,-13.67172717,-9.668365596,-0.813457287
1.632,-1.346013806,-13.68856762,-9.66602211,-0.812647829
1.633,-1.346156903,-13.70540585,-9.66368727,-0.811841964
1.634,-1.346298342,-13.72224179,-9.661361041,-0.81103968
1.635,-1.346438126,-13.73907533,-9.659043387,-0.810240964
1.636,-1.34657626,-13.7559064,-9.656734272,-0.809445806
1.637,-1.34671275,-13.77273491,-9.654433662,-0.808654193
1.638,-1.346847601,-13.78956077,-9.652141521,-0.807866114
1.639,-1.346980816,-13.8063839,-9.649857813,-0.807081557
1.64,-1.347112402,-13.82320419,-9.647582504,-0.806300511
1.641,-1.347242362,-13.84002157,-9.645315558,-0.805522963
1.642,-1.347370702,-13.85683594,-9.64305694,-0.804748904
1.643,-1.347497427,-13.87364722,-9.640806615,-0.80397832
1.644,-1.347622541,-13.89045532,-9.63856455,-0.803211201
1.645,-1.34774605,-13.90726014,-9.636330708,-0.802447535
1.646,-1.347867959,-13.9240616,-9.634105055,-0.801687311
1.647,-1.347988271,-13.9408596,-9.631887557,-0.800930517
1.648,-1.348106993,-13.95765405,-9.629678179,-0.800177142
1.649,-1.348224129,-13.97444487,-9.627476888,-0.799427175
1.65,-1.348339684,-13.99123196,-9.625283648,-0.798680604
1.651,-1.348453662,-14.00801522,-9.623098426,-0.797937417
1.652,-1.34856607,-14.02479457,-9.620921187,-0.797197604
1.653,-1.348676912,-14.04156991,-9.618751898,-0.796461154
1.654,-1.348786192,-14.05834115,-9.616590525,-0.795728055
1.655,-1.348893917,-14.0751082,-9.614437034,-0.794998296
1.656,-1.34900009,-14.09187096,-9.612291391,-0.794271866
1.657,-1.349104716,-14.10862934,-9.610153563,-0.793548753
1.658,-1.349207802,-14.12538324,-9.608023517,-0.792828947
1.659,-1.349309351,-14.14213257,-9.605901218,-0.792112436
1.66,-1.349409368,-14.15887724,-9.603786633,-0.79139921
1.661,-1.34950786,-14.17561714,-9.60167973,-0.790689257
1.662,-1.349604829,-14.19235219,-9.599580476,-0.789982567
1.663,-1.349700283,-14.20908228,-9.597488836,-0.789279128
1.664,-1.349794225,-14.22580732,-9.595404778,-0.788578929
1.665,-1.34988666,-14.24252722,-9.59332827,-0.78788196
1.666,-1.349977594,-14.25924187,-9.591259278,-0.78718821
1.667,-1.350067031,-14.27595118,-9.58919777,-0.786497667
1.668,-1.350154978,-14.29265505,-9.587143713,-0.785810321
1.669,-1.350241437,-14.30935339,-9.585097075,-0.785126162
1.67,-1.350326415,-14.32604609,-9.583057824,-0.784445177
1.671,-1.350409917,-14.34273305,-9.581025926,-0.783767358
1.672,-1.350491948,-14.35941418,-9.57900135,-0.783092691
1.673,-1.350572512,-14.37608938,-9.576984063,-0.782421168
1.674,-1.350651615,-14.39275855,-9.574974034,-0.781752778
1.675,-1.350729261,-14.40942158,-9.57297123,-0.781087509
1.676,-1.350805457,-14.42607838,-9.57097562,-0.780425351
1.677,-1.350880206,-14.44272885,-9.568987171,-0.779766294
1.678,-1.350953514,-14.45937288,-9.567005853,-0.779110326
1.679,-1.351025385,-14.47601037,-9.565031633,-0.778457438
1.68,-1.351095826,-14.49264123,-9.563064479,-0.777807619
1.681,-1.351164841,-14.50926535,-9.561104361,-0.777160858
1.682,-1.351232434,-14.52588262,-9.559151247,-0.776517145
1.683,-1.351298612,-14.54249295,-9.557205105,-0.775876469
1.684,-1.351363379,-14.55909622,-9.555265905,-0.77523882
1.685,-1.35142674,-14.57569235,-9.553333614,-0.774604188
1.686,-1.3514887,-14.59228122,-9.551408203,-0.773972562
1.687,-1.351549265,-14.60886273,-9.54948964,-0.773343932
1.688,-1.351608439,-14.62543677,-9.547577895,-0.772718287
1.689,-1.351666227,-14.64200325,-9.545672936,-0.772095618
1.69,-1.351722635,-14.65856205,-9.543774732,-0.771475914
1.691,-1.351777668,-14.67511307,-9.541883254,-0.770859165
1.692,-1.35183133,-14.6916562,-9.53999847,-0.77024536
1.693,-1.351883627,-14.70819134,-9.53812035,-0.76963449
1.694,-1.351934563,-14.72471839,-9.536248863,-0.769026544
1.695,-1.351984145,-14.74123722,-9.53438398,-0.768421512
1.696,-1.352032376,-14.75774775,-9.53252567,-0.767819384
1.697,-1.352079263,-14.77424985,-9.530673903,-0.76722015
1.698,-1.352124809,-14.79074343,-9.528828648,-0.7666238
1.699,-1.352169021,-14.80722836,-9.526989877,-0.766030324
1.7,-1.352211903,-14.82370456,-9.525157558,-0.765439712
1.701,-1.352253461,-14.8401719,-9.523331662,-0.764851953
1.702,-1.352293698,-14.85663028,-9.52151216,-0.764267039
1.703,-1.352332622,-14.87307958,-9.519699021,-0.763684959
1.704,-1.352370236,-14.88951971,-9.517892216,-0.763105703
1.705,-1.352406546,-14.90595054,-9.516091715,-0.762529262
1.706,-1.352441556,-14.92237197,-9.51429749,-0.761955625
1.707,-1.352475272,-14.93878388,-9.51250951,-0.761384783
1.708,-1.3525077,-14.95518617,-9.510727746,-0.760816726
1.709,-1.352538843,-14.97157872,-9.50895217,-0.760251444
1.71,-1.352568708,-14.98796143,-9.507182751,-0.759688927
1.711,-1.352597298,-15.00433417,-9.505419462,-0.759129167
1.712,-1.352624621,-15.02069684,-9.503662272,-0.758572152
1.713,-1.352650679,-15.03704933,-9.501911153,-0.758017874
1.714,-1.352675479,-15.05339152,-9.500166077,-0.757466323
1.715,-1.352699026,-15.06972329,-9.498427014,-0.756917489
1.716,-1.352721324,-15.08604454,-9.496693936,-0.756371363
1.717,-1.352742379,-15.10235515,-9.494966813,-0.755827935
1.718,-1.352762196,-15.118655,-9.493245619,-0.755287196
1.719,-1.352780781,-15.13494399,-9.491530324,-0.754749136
1.72,-1.352798137,-15.15122199,-9.489820899,-0.754213746
1.721,-1.35281427,-15.16748888,-9.488117317,-0.753681016
1.722,-1.352829185,-15.18374457,-9.48641955,-0.753150937
1.723,-1.352842888,-15.19998892,-9.484727568,-0.7526235
1.724,-1.352855384,-15.21622182,-9.483041345,-0.752098694
1.725,-1.352866676,-15.23244316,-9.481360851,-0.751576512
1.726,-1.352876772,-15.24865281,-9.47968606,-0.751056943
1.727,-1.352885675,-15.26485067,-9.478016943,-0.750539979
1.728,-1.352893391,-15.28103661,-9.476353473,-0.750025609
1.729,-1.352899925,-15.29721051,-9.474695621,-0.749513826
1.73,-1.352905281,-15.31337226,-9.47304336,-0.749004619
1.731,-1.352909466,-15.32952174,-9.471396663,-0.74849798
1.732,-1.352912484,-15.34565882,-9.469755502,-0.747993899
1.733,-1.35291434,-15.3617834,-9.46811985,-0.747492367
1.734,-1.35291504,-15.37789534,-9.466489679,-0.746993376
1.735,-1.352914587,-15.39399453,-9.464864962,-0.746496916
1.736,-1.352912989,-15.41008086,-9.463245672,-0.746002978
1.737,-1.352910248,-15.42615419,-9.461631782,-0.745511553
1.738,-1.352906372,-15.44221441,-9.460023265,-0.745022632
1.739,-1.352901364,-15.45826139,-9.458420093,-0.744536206
1.74,-1.35289523,-15.47429503,-9.456822239,-0.744052267
1.741,-1.352887974,-15.49031518,-9.455229678,-0.743570805
1.742,-1.352879603,-15.50632174,-9.453642382,-0.743091811
1.743,-1.352870121,-15.52231457,-9.452060324,-0.742615277
1.744,-1.352859532,-15.53829356,-9.450483478,-0.742141195
1.745,-1.352847843,-15.55425859,-9.448911818,-0.741669554
1.746,-1.352835058,-15.57020952,-9.447345316,-0.741200346
1.747,-1.352821182,-15.58614624,-9.445783946,-0.740733563
1.748,-1.35280622,-15.60206862,-9.444227682,-0.740269196
1.749,-1.352790178,-15.61797654,-9.442676498,-0.739807236
1.75,-1.35277306,-15.63386988,-9.441130367,-0.739347674
1.751,-1.352754872,-15.6497485,-9.439589264,-0.738890503
1.752,-1.352735618,-15.66561228,-9.438053162,-0.738435712
1.753,-1.352715304,-15.6814611,-9.436522035,-0.737983295
1.754,-1.352693934,-15.69729484,-9.434995857,-0.737533241
1.755,-1.352671514,-15.71311336,-9.433474603,-0.737085544
1.756,-1.352648049,-15.72891654,-9.431958246,-0.736640193
1.757,-1.352623544,-15.74470425,-9.430446761,-0.736197181
1.758,-1.352598003,-15.76047637,-9.428940122,-0.735756499
1.759,-1.352571432,-15.77623276,-9.427438304,-0.735318139
1.76,-1.352543836,-15.79197331,-9.425941281,-0.734882093
1.761,-1.35251522,-15.80769788,-9.424449027,-0.734448351
1.762,-1.352485589,-15.82340635,-9.422961517,-0.734016906
1.763,-1.352454948,-15.83909858,-9.421478726,-0.73358775
1.764,-1.352423302,-15.85477445,-9.420000629,-0.733160873
1.765,-1.352390655,-15.87043383,-9.4185272,-0.732736268
1.766,-1.352357014,-15.88607659,-9.417058414,-0.732313927
1.767,-1.352322383,-15.9017026,-9.415594246,-0.731893842
1.768,-1.352286767,-15.91731173,-9.414134671,-0.731476003
1.769,-1.352250171,-15.93290386,-9.412679664,-0.731060404
1.77,-1.3522126,-15.94847884,-9.411229201,-0.730647035
1.771,-1.352174059,-15.96403655,-9.409783255,-0.73023589
1.772,-1.352134553,-15.97957686,-9.408341804,-0.729826959
1.773,-1.352094087,-15.99509964,-9.406904822,-0.729420234
1.774,-1.352052666,-16.01060476,-9.405472283,-0.729015709
1.775,-1.352010296,-16.02609208,-9.404044165,-0.728613373
1.776,-1.35196698,-16.04156147,-9.402620442,-0.728213221
1.777,-1.351922724,-16.05701281,-9.40120109,-0.727815243
1.778,-1.351877534,-16.07244595,-9.399786084,-0.727419432
1.779,-1.351831413,-16.08786077,-9.398375401,-0.72702578
