frequency,e',e''
3819200000,61.6208,21.3626
3828800000,61.5599,21.3218
3838400000,61.5058,21.3199
3848000000,61.4715,21.3233
3857600000,61.4461,21.3727
3867200000,61.4474,21.4145
3876800000,61.454,21.4217
3886400000,61.4451,21.4291
3896000000,61.4177,21.3905
3905600000,61.3966,21.3698
3915200000,61.3691,21.3593
3924800000,61.3579,21.3815
3934400000,61.3273,21.4383
3944000000,61.336,21.4932
3953600000,61.3516,21.5833
3963200000,61.4178,21.6496
3972800000,61.498,21.6751
3982400000,61.5473,21.6758
3992000000,61.5721,21.6696
4001600000,61.5667,21.6274
4011200000,61.5197,21.6208
4020800000,61.4793,21.6406
4030400000,61.4747,21.7209
4040000000,61.5382,21.8213
4049600000,61.609,21.8945
4059200000,61.6546,21.9443
4068800000,61.7017,21.9754
4078400000,61.75,21.9687
4088000000,61.7703,21.8835
4097600000,61.7406,21.828
4107200000,61.7081,21.7891
4116800000,61.649,21.7685
4126400000,61.5792,21.7823
4136000000,61.5385,21.7973
4145600000,61.5376,21.8406
4155200000,61.5513,21.8585
4164800000,61.5759,21.8301
4174400000,61.5757,21.7672
4184000000,61.5404,21.6564
4193600000,61.4394,21.5469
4203200000,61.3401,21.4826
4212800000,61.2618,21.4784
4222400000,61.2248,21.4786
4232000000,61.1856,21.4946
4241600000,61.1472,21.5226
4251200000,61.1246,21.5275
4260800000,61.11,21.4915
4270400000,61.0857,21.4339
4280000000,61.0445,21.3737
4289600000,60.9973,21.3058
4299200000,60.9067,21.2835
4308800000,60.8036,21.2812
4318400000,60.7517,21.3422
4328000000,60.7065,21.4
4337600000,60.711,21.451
4347200000,60.7358,21.5001
4356800000,60.7744,21.5092
4366400000,60.7782,21.4812
4376000000,60.7663,21.4641
4385600000,60.7451,21.4518
4395200000,60.7516,21.482
4404800000,60.7524,21.5381
4414400000,60.7629,21.6244
4424000000,60.7922,21.7198
4433600000,60.8212,21.794
4443200000,60.8541,21.818
4452800000,60.8788,21.8351
4462400000,60.9128,21.8061
4472000000,60.9176,21.7927
4481600000,60.9045,21.801
4491200000,60.9112,21.8504
4500800000,60.9122,21.9291
4510400000,60.9394,22.0001
4520000000,60.983,22.0955
4529600000,61.0596,22.1286
4539200000,61.1042,22.1543
4548800000,61.1156,22.1126
4558400000,61.1143,22.0882
4568000000,61.1031,22.0273
4577600000,61.0537,21.9899
4587200000,60.9966,21.9903
4596800000,60.9748,21.9992
4606400000,60.935,22.0109
4616000000,60.9515,22.0335
4625600000,60.9159,22.0342
4635200000,60.8908,21.9906
4644800000,60.8696,21.9267
4654400000,60.8148,21.8121
4664000000,60.7303,21.7335
4673600000,60.6302,21.7049
4683200000,60.5516,21.7119
4692800000,60.4861,21.7146
4702400000,60.4505,21.7616
4712000000,60.4482,21.793
4721600000,60.4325,21.773
4731200000,60.4155,21.7308
4740800000,60.3868,21.6563
4750400000,60.3216,21.592
4760000000,60.2364,21.5513
4769600000,60.1619,21.561
4779200000,60.1126,21.6018
4788800000,60.0731,21.685
4798400000,60.0582,21.7829
4808000000,60.087,21.8348
4817600000,60.135,21.8868
4827200000,60.1865,21.8707
4836800000,60.2057,21.853
4846400000,60.2127,21.8138
4856000000,60.1804,21.7819
4865600000,60.146,21.8044
4875200000,60.1161,21.883
4884800000,60.1271,21.9747
4894400000,60.1627,22.0798
4904000000,60.1939,22.1354
4913600000,60.2393,22.1746
4923200000,60.2705,22.1903
4932800000,60.2894,22.1644
4942400000,60.2995,22.1381
4952000000,60.2845,22.1506
4961600000,60.2758,22.1787
4971200000,60.2484,22.2459
4980800000,60.2418,22.3076
4990400000,60.2809,22.3647
5000000000,60.3328,22.4264
