frequency,e',e''
3483200000,76.0328,12.8599
3492800000,76.0216,12.8942
3502400000,76.0204,12.9218
3512000000,76.0107,12.9452
3521600000,75.987,12.9776
3531200000,75.9838,13.0058
3540800000,75.9636,13.0439
3550400000,75.9609,13.0761
3560000000,75.9288,13.1238
3569600000,75.9233,13.1344
3579200000,75.9239,13.1584
3588800000,75.9134,13.189
3598400000,75.8904,13.2361
3608000000,75.8889,13.2717
3617600000,75.8813,13.2922
3627200000,75.8605,13.3294
3636800000,75.8451,13.3768
3646400000,75.8357,13.4124
3656000000,75.8275,13.4366
3665600000,75.8192,13.466
3675200000,75.8024,13.5091
3684800000,75.7894,13.534
3694400000,75.7859,13.5668
3704000000,75.7605,13.5945
3713600000,75.7529,13.6288
3723200000,75.7394,13.6559
3732800000,75.7249,13.7084
3742400000,75.7089,13.7284
3752000000,75.6862,13.7731
3761600000,75.6715,13.8034
3771200000,75.6583,13.8364
3780800000,75.6435,13.8628
3790400000,75.6295,13.901
3800000000,75.6118,13.9315
3809600000,75.6054,13.9583
3819200000,75.5881,13.9936
3828800000,75.5641,14.0346
3838400000,75.5612,14.0752
3848000000,75.5594,14.0856
3857600000,75.532,14.1374
3867200000,75.5137,14.1558
3876800000,75.4967,14.1898
3886400000,75.4828,14.22
3896000000,75.4577,14.2409
3905600000,75.4449,14.2778
3915200000,75.4168,14.3053
3924800000,75.4237,14.3233
3934400000,75.407,14.3602
3944000000,75.3922,14.4127
3953600000,75.3655,14.4383
3963200000,75.3657,14.4695
3972800000,75.3512,14.5031
3982400000,75.3484,14.5374
3992000000,75.3298,14.5704
4001600000,75.3169,14.6008
4011200000,75.2963,14.6477
4020800000,75.285,14.67
4030400000,75.2782,14.7132
4040000000,75.278,14.743
4049600000,75.2528,14.7586
4059200000,75.2504,14.8044
4068800000,75.2378,14.8307
4078400000,75.2252,14.8672
4088000000,75.2104,14.9047
4097600000,75.1913,14.9411
4107200000,75.1797,14.9517
4116800000,75.1683,14.9728
4126400000,75.1502,15.0184
4136000000,75.132,15.0492
4145600000,75.1202,15.0921
4155200000,75.1084,15.1261
4164800000,75.0844,15.1531
4174400000,75.0711,15.1916
4184000000,75.0606,15.2179
4193600000,75.0455,15.2512
4203200000,75.0203,15.2791
4212800000,75.0168,15.309
4222400000,75.004,15.3362
4232000000,74.9843,15.3663
4241600000,74.9678,15.4048
4251200000,74.9454,15.4307
4260800000,74.9303,15.4644
4270400000,74.9163,15.4868
4280000000,74.8986,15.5236
4289600000,74.8856,15.5475
4299200000,74.8656,15.5842
4308800000,74.8458,15.6176
4318400000,74.8396,15.6653
4328000000,74.8201,15.6895
4337600000,74.7997,15.7165
4347200000,74.7882,15.7538
4356800000,74.7786,15.7816
4366400000,74.7704,15.8038
4376000000,74.7523,15.8438
4385600000,74.7444,15.88
4395200000,74.7198,15.9174
4404800000,74.7188,15.945
4414400000,74.7043,15.9714
4424000000,74.6731,15.9856
4433600000,74.6664,16.0193
4443200000,74.6454,16.0595
4452800000,74.6353,16.0944
4462400000,74.6154,16.1186
4472000000,74.5992,16.151
4481600000,74.5848,16.1802
4491200000,74.561,16.2275
4500800000,74.5439,16.2475
4510400000,74.5388,16.2732
4520000000,74.5208,16.3193
4529600000,74.502,16.3471
4539200000,74.4904,16.3731
4548800000,74.4719,16.4035
4558400000,74.4592,16.442
4568000000,74.4553,16.4602
4577600000,74.4236,16.4978
4587200000,74.4159,16.5381
4596800000,74.4031,16.559
4606400000,74.3848,16.5839
4616000000,74.3686,16.6221
4625600000,74.3515,16.6474
4635200000,74.3389,16.6844
4644800000,74.3201,16.7151
4654400000,74.313,16.7382
4664000000,74.2991,16.764
4673600000,74.2729,16.8018
4683200000,74.2529,16.8406
4692800000,74.2352,16.8664
4702400000,74.2209,16.8831
4712000000,74.2068,16.9253
4721600000,74.1861,16.9526
4731200000,74.1728,16.9776
4740800000,74.1606,17.0007
4750400000,74.1363,17.0343
4760000000,74.1177,17.0702
4769600000,74.0985,17.0985
4779200000,74.0789,17.1213
4788800000,74.0576,17.1465
4798400000,74.0451,17.1708
4808000000,74.0292,17.2051
4817600000,74.0125,17.2399
4827200000,74.0048,17.2686
4836800000,73.9816,17.3057
4846400000,73.9663,17.3311
4856000000,73.9441,17.3735
4865600000,73.9367,17.3953
4875200000,73.9205,17.4109
4884800000,73.8961,17.4491
4894400000,73.8824,17.494
4904000000,73.8646,17.5185
4913600000,73.8481,17.5558
4923200000,73.8332,17.5861
4932800000,73.8161,17.6173
4942400000,73.8003,17.6576
4952000000,73.7856,17.6864
4961600000,73.7737,17.7043
4971200000,73.7508,17.7315
4980800000,73.7322,17.764
4990400000,73.7156,17.7958
5000000000,73.6964,17.8268
