"Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []"
2.798,-27.6995229305568,-0.1070304225672
2.799,-27.6675426461761,-0.107085178196906
2.8,-27.6356744525999,-0.107140159131243
2.801,-27.6039175402095,-0.107195365503452
2.802,-27.5722711077146,-0.107250797447682
2.803,-27.5407343620409,-0.107306455098984
2.804,-27.5093065182202,-0.107362338593322
2.805,-27.4779867992835,-0.107418448067558
2.806,-27.4467744361527,-0.107474783659477
2.807,-27.4156686675389,-0.107531345507762
2.808,-27.3846687398371,-0.107588133752019
2.809,-27.353773907026,-0.107645148532765
2.81,-27.3229834305691,-0.107702389991432
2.811,-27.2922965793152,-0.107759858270365
2.812,-27.2617126294031,-0.107817553512831
2.813,-27.2312308641662,-0.107875475863016
2.814,-27.2008505740398,-0.107933625466035
2.815,-27.1705710564682,-0.10799200246791
2.816,-27.1403916158147,-0.108050607015608
2.817,-27.1103115632727,-0.108109439256996
2.818,-27.0803302167778,-0.108168499340891
2.819,-27.0504469009216,-0.108227787417028
2.82,-27.0206609468671,-0.10828730363608
2.821,-26.9909716922643,-0.108347048149636
2.822,-26.9613784811683,-0.108407021110238
2.823,-26.9318806639586,-0.108467222671349
2.824,-26.9024775972586,-0.108527652987376
2.825,-26.8731686438581,-0.108588312213661
2.826,-26.8439531726343,-0.108649200506487
2.827,-26.8148305584771,-0.108710318023078
2.828,-26.7858001822133,-0.108771664921602
2.829,-26.7568614305332,-0.108833241361166
2.83,-26.7280136959174,-0.108895047501831
2.831,-26.6992563765652,-0.1089570835046
2.832,-26.6705888763246,-0.109019349531431
2.833,-26.6420106046218,-0.10908184574523
2.834,-26.6135209763937,-0.109144572309848
2.835,-26.5851194120196,-0.109207529390104
2.836,-26.5568053372559,-0.109270717151767
2.837,-26.5285781831694,-0.109334135761557
2.838,-26.5004373860735,-0.109397785387169
2.839,-26.4723823874649,-0.109461666197245
2.84,-26.4444126339604,-0.109525778361392
2.841,-26.4165275772358,-0.10959012205019
2.842,-26.388726673965,-0.109654697435176
2.843,-26.3610093857597,-0.109719504688858
2.844,-26.3333751791113,-0.109784543984715
2.845,-26.3058235253323,-0.109849815497197
2.846,-26.2783539004986,-0.109915319401727
2.847,-26.250965785394,-0.109981055874706
2.848,-26.2236586654542,-0.110047025093499
2.849,-26.1964320307114,-0.110113227236467
2.85,-26.1692853757412,-0.110179662482944
2.851,-26.1422181996091,-0.110246331013244
2.852,-26.1152300058175,-0.110313233008664
2.853,-26.0883203022547,-0.110380368651497
2.854,-26.0614886011433,-0.110447738125008
2.855,-26.0347344189906,-0.110515341613463
2.856,-26.0080572765384,-0.110583179302122
2.857,-25.9814566987145,-0.110651251377226
2.858,-25.9549322145845,-0.11071955802602
2.859,-25.9284833573045,-0.110788099436743
2.86,-25.9021096640739,-0.110856875798636
2.861,-25.8758106760896,-0.110925887301937
2.862,-25.8495859385004,-0.110995134137887
2.863,-25.8234350003619,-0.111064616498738
2.864,-25.7973574145928,-0.111134334577741
2.865,-25.7713527379309,-0.111204288569156
2.866,-25.7454205308895,-0.111274478668259
2.867,-25.7195603577165,-0.111344905071338
2.868,-25.6937717863512,-0.111415567975691
2.869,-25.6680543883835,-0.111486467579636
2.87,-25.6424077390131,-0.1115576040825
2.871,-25.6168314170098,-0.111628977684645
2.872,-25.5913250046731,-0.111700588587454
2.873,-25.565888087794,-0.111772436993328
2.874,-25.5405202556156,-0.111844523105692
2.875,-25.5152211007961,-0.111916847129001
2.876,-25.4899902193706,-0.111989409268752
2.877,-25.464827210714,-0.112062209731469
2.878,-25.4397316775052,-0.112135248724704
2.879,-25.4147032256905,-0.112208526457048
2.88,-25.3897414644483,-0.112282043138139
2.881,-25.3648460061542,-0.112355798978648
2.882,-25.3400164663463,-0.112429794190295
2.883,-25.3152524636907,-0.112504028985843
2.884,-25.2905536199489,-0.112578503579102
2.885,-25.2659195599432,-0.112653218184937
2.886,-25.2413499115249,-0.11272817301925
2.887,-25.216844305542,-0.112803368299017
2.888,-25.1924023758066,-0.112878804242261
2.889,-25.1680237590637,-0.112954481068065
2.89,-25.1437080949604,-0.113030398996571
2.891,-25.1194550260148,-0.113106558248981
2.892,-25.0952641975861,-0.113182959047572
2.893,-25.0711352578443,-0.113259601615677
2.894,-25.047067857741,-0.113336486177712
2.895,-25.0230616509803,-0.113413612959154
2.896,-24.9991162939896,-0.113490982186555
2.897,-24.9752314458917,-0.113568594087551
2.898,-24.951406768477,-0.113646448890854
2.899,-24.9276419261745,-0.113724546826258
2.9,-24.9039365860266,-0.113802888124633
2.901,-24.8802904176606,-0.113881473017945
2.902,-24.8567030932619,-0.113960301739246
2.903,-24.8331742875492,-0.114039374522674
2.904,-24.8097036777472,-0.114118691603464
2.905,-24.7862909435613,-0.114198253217949
2.906,-24.7629357671533,-0.114278059603555
2.907,-24.7396378331144,-0.11435811099881
2.908,-24.7163968284427,-0.114438407643342
2.909,-24.6932124425173,-0.114518949777896
2.91,-24.670084367075,-0.114599737644311
2.911,-24.6470122961866,-0.114680771485536
2.912,-24.6239959262327,-0.114762051545644
2.913,-24.6010349558815,-0.114843578069818
2.914,-24.578129086065,-0.114925351304357
2.915,-24.5552780199575,-0.115007371496678
2.916,-24.5324814629517,-0.115089638895324
2.917,-24.5097391226386,-0.11517215374996
2.918,-24.4870507087842,-0.115254916311388
2.919,-24.4644159333083,-0.115337926831534
2.92,-24.4418345102636,-0.115421185563445
2.921,-24.4193061558151,-0.115504692761332
2.922,-24.396830588218,-0.115588448680509
2.923,-24.3744075277986,-0.115672453577468
2.924,-24.3520366969331,-0.115756707709809
2.925,-24.3297178200283,-0.115841211336306
2.926,-24.3074506235013,-0.115925964716864
2.927,-24.2852348357606,-0.116010968112545
2.928,-24.2630701871862,-0.116096221785567
2.929,-24.2409564101106,-0.116181725999305
2.93,-24.2188932388007,-0.116267481018286
2.931,-24.1968804094384,-0.116353487108209
2.932,-24.1749176601022,-0.116439744535935
2.933,-24.1530047307498,-0.116526253569486
2.934,-24.1311413631994,-0.11661301447806
2.935,-24.1093273011121,-0.116700027532027
2.936,-24.0875622899751,-0.116787293002941
2.937,-24.0658460770832,-0.116874811163519
2.938,-24.0441784115226,-0.11696258228767
2.939,-24.0225590441534,-0.117050606650485
2.94,-24.0009877275932,-0.11713888452824
2.941,-23.9794642162009,-0.117227416198411
2.942,-23.9579882660593,-0.11731620193965
2.943,-23.9365596349599,-0.117405242031816
2.944,-23.9151780823868,-0.117494536755967
2.945,-23.8938433695005,-0.117584086394365
2.946,-23.872555259123,-0.117673891230458
2.947,-23.8513135157213,-0.117763951548934
2.948,-23.8301179053935,-0.117854267635654
2.949,-23.8089681958526,-0.117944839777721
2.95,-23.7878641564123,-0.118035668263443
2.951,-23.7668055579719,-0.118126753382349
2.952,-23.7457921730019,-0.118218095425193
