Freq,HFSS,Milled,Measured
2.131,-4.734186068,-3.0308032,-48.079601
2.132,-4.740844504,-3.0375311,-48.418655
2.133,-4.747452762,-3.0640745,-48.483871
2.134,-4.754010537,-3.0960753,-48.70697
2.135,-4.760517522,-3.1447246,-48.862167
2.136,-4.766973413,-3.1416776,-49.739868
2.137,-4.773377903,-3.186615,-49.465282
2.138,-4.779730687,-3.1827004,-49.842987
2.139,-4.786031458,-3.2077234,-50.038746
2.14,-4.792279911,-3.2567275,-50.36451
2.141,-4.798475739,-3.2640018,-50.827969
2.142,-4.804618636,-3.2831767,-50.494976
2.143,-4.810708295,-3.2959402,-50.999973
2.144,-4.81674441,-3.3750021,-51.189583
2.145,-4.822726674,-3.3745091,-51.338211
2.146,-4.82865478,-3.38099,-51.343678
2.147,-4.834528421,-3.4260471,-51.955719
2.148,-4.840347289,-3.4628623,-52.295544
2.149,-4.846111078,-3.4951701,-52.306602
2.15,-4.851819479,-3.5004969,-52.555943
2.151,-4.857472185,-3.5225227,-52.85545
2.152,-4.863068889,-3.5772634,-52.882313
2.153,-4.868609281,-3.6052437,-53.983917
2.154,-4.874093053,-3.6247215,-53.21254
2.155,-4.879519899,-3.6481214,-53.6805
2.156,-4.884889508,-3.6558168,-54.097164
2.157,-4.890201572,-3.7041564,-54.038681
2.158,-4.895455782,-3.6917567,-53.85717
2.159,-4.90065183,-3.7556505,-54.491337
2.16,-4.905789405,-3.7364695,-54.766594
2.161,-4.910868199,-3.7903712,-55.020088
2.162,-4.915887901,-3.8262594,-55.822159
2.163,-4.920848203,-3.8497748,-55.560577
2.164,-4.925748794,-3.8943086,-55.306637
2.165,-4.930589364,-3.8866646,-55.601662
2.166,-4.935369603,-3.9247825,-55.265694
2.167,-4.940089201,-3.9665692,-55.80864
2.168,-4.944747846,-3.9502509,-56.130577
2.169,-4.949345228,-3.9651766,-55.472897
2.17,-4.953881036,-3.9772544,-55.707153
2.171,-4.958354958,-4.0126605,-56.105083
2.172,-4.962766684,-4.0647755,-55.909599
2.173,-4.967115903,-4.0631647,-55.983231
2.174,-4.971402301,-4.106668,-55.914013
2.175,-4.975625568,-4.1281328,-57.164803
2.176,-4.979785391,-4.1362844,-56.839115
2.177,-4.983881459,-4.164927,-56.794064
2.178,-4.987913459,-4.1752791,-56.67844
2.179,-4.991881079,-4.2055826,-57.611183
2.18,-4.995784006,-4.2656436,-57.576035
2.181,-4.999621927,-4.2654295,-57.599464
2.182,-5.003394529,-4.29389,-56.389278
2.183,-5.0071015,-4.3306274,-57.269215
2.184,-5.010742525,-4.3200369,-56.400826
2.185,-5.014317293,-4.3477716,-57.063839
2.186,-5.01782549,-4.3764958,-56.972099
2.187,-5.021266801,-4.3943348,-56.440247
2.188,-5.024640914,-4.399353,-57.393639
2.189,-5.027947514,-4.4187436,-57.819565
2.19,-5.031186288,-4.4582725,-57.741188
2.191,-5.034356922,-4.4858184,-57.310173
2.192,-5.037459101,-4.5114236,-57.711811
2.193,-5.040492512,-4.5215139,-56.81039
2.194,-5.043456841,-4.5597482,-57.124092
2.195,-5.046351773,-4.5879831,-58.014915
2.196,-5.049176993,-4.5981207,-57.456539
2.197,-5.051932189,-4.627923,-58.632778
2.198,-5.054617044,-4.6371827,-58.698254
2.199,-5.057231246,-4.6741686,-58.027523
2.2,-5.059774479,-4.7531252,-56.929478
2.201,-5.062246429,-4.7836742,-57.800549
2.202,-5.064646781,-4.8010621,-58.517452
2.203,-5.066975222,-4.8021507,-57.269524
2.204,-5.069231437,-4.852356,-57.169754
2.205,-5.071415112,-4.8892298,-56.937374
2.206,-5.073525932,-4.9304028,-58.367123
2.207,-5.075563583,-4.9570103,-58.071636
2.208,-5.077527752,-5.002809,-58.802956
2.209,-5.079418124,-5.0483241,-58.1992
2.21,-5.081234385,-5.1131296,-57.808441
2.211,-5.082976223,-5.1281862,-57.493633
2.212,-5.084643322,-5.1997328,-59.144096
2.213,-5.086235371,-5.2444735,-57.467262
2.214,-5.087752055,-5.316853,-57.662857
2.215,-5.089193063,-5.3445554,-57.851067
2.216,-5.09055808,-5.406467,-58.170193
2.217,-5.091846795,-5.4722424,-57.832554
2.218,-5.093058896,-5.5088725,-57.193424
2.219,-5.09419407,-5.5905948,-56.944736
2.22,-5.095252006,-5.6494193,-57.807247
2.221,-5.096232393,-5.7246585,-57.463993
2.222,-5.09713492,-5.8125167,-56.605759
2.223,-5.097959276,-5.8921852,-56.897625
2.224,-5.098705152,-5.9419532,-57.410419
2.225,-5.099372238,-6.0834522,-56.930309
2.226,-5.099960224,-6.1405592,-57.357121
2.227,-5.100468802,-6.2273831,-57.42247
2.228,-5.100897664,-6.3030486,-56.944168
2.229,-5.101246503,-6.4031444,-57.882637
2.23,-5.101515011,-6.5283976,-56.302979
2.231,-5.101702882,-6.6530457,-57.03199
2.232,-5.10180981,-6.751493,-56.571968
2.233,-5.101835491,-6.8638215,-56.936665
2.234,-5.10177962,-7.005559,-56.924839
2.235,-5.101641894,-7.0920048,-56.588825
2.236,-5.101422009,-7.2629275,-56.757828
2.237,-5.101119664,-7.3449979,-56.434738
2.238,-5.100734559,-7.5075421,-56.436531
2.239,-5.100266392,-7.6291552,-56.908646
2.24,-5.099714866,-7.7714734,-56.261311
2.241,-5.099079681,-7.9162521,-56.459686
2.242,-5.09836054,-8.0750933,-56.57795
2.243,-5.097557149,-8.2317057,-56.992737
2.244,-5.096669211,-8.3282032,-56.553848
2.245,-5.095696433,-8.5094099,-57.040363
2.246,-5.094638524,-8.6833735,-55.81543
2.247,-5.093495191,-8.82582,-56.213997
2.248,-5.092266144,-8.9768362,-56.109966
2.249,-5.090951097,-9.1854515,-56.301323
2.25,-5.089549761,-9.3276033,-55.848335
2.251,-5.088061851,-9.5202265,-56.326954
2.252,-5.086487083,-9.6878462,-56.213669
2.253,-5.084825175,-9.8449421,-57.168953
2.254,-5.083075847,-10.054222,-56.70174
2.255,-5.081238819,-10.210531,-56.231514
2.256,-5.079313815,-10.45192,-56.932846
2.257,-5.07730056,-10.662291,-56.539669
2.258,-5.07519878,-10.81984,-55.786827
2.259,-5.073008205,-10.976264,-55.469196
2.26,-5.070728564,-11.155348,-55.667557
2.261,-5.068359592,-11.321787,-55.719936
2.262,-5.065901024,-11.552734,-56.894108
2.263,-5.063352597,-11.759252,-55.559059
2.264,-5.060714051,-11.970897,-55.783836
2.265,-5.05798513,-12.124139,-55.444176
2.266,-5.055165577,-12.390473,-56.1418
2.267,-5.052255142,-12.523683,-56.079662
2.268,-5.049253574,-12.783154,-55.480545
2.269,-5.046160627,-12.970183,-55.398224
2.27,-5.042976057,-13.189784,-55.36961
2.271,-5.039699624,-13.37889,-55.515423
2.272,-5.036331089,-13.561745,-55.469681
2.273,-5.032870219,-13.785896,-54.471664
2.274,-5.029316782,-13.972141,-55.670315
2.275,-5.025670551,-14.188244,-55.49107
2.276,-5.021931302,-14.394086,-55.134476
2.277,-5.018098815,-14.580921,-55.898312
2.278,-5.014172872,-14.777205,-54.823074
2.279,-5.010153261,-15.019555,-56.175331
2.28,-5.006039772,-15.203978,-55.545513
2.281,-5.001832203,-15.405822,-55.512234
2.282,-4.997530351,-15.612511,-55.181854
2.283,-4.993134021,-15.816033,-55.261112
2.284,-4.988643022,-16.056238,-55.882576
2.285,-4.984057165,-16.267374,-55.120247
2.286,-4.97937627,-16.466881,-55.225994
2.287,-4.974600159,-16.648893,-55.046711
2.288,-4.96972866,-16.86297,-55.770969
2.289,-4.964761605,-17.055805,-54.818062
2.29,-4.959698833,-17.274134,-55.57061
2.291,-4.954540188,-17.477177,-54.588352
2.292,-4.949285519,-17.685974,-55.063313
2.293,-4.943934683,-17.885923,-55.616589
2.294,-4.938487539,-18.095797,-54.812317
2.295,-4.932943955,-18.274731,-55.330933
2.296,-4.927303806,-18.502079,-54.91217
2.297,-4.921566972,-18.681362,-55.033016
2.298,-4.91573334,-18.869072,-54.752262
2.299,-4.909802803,-19.091908,-54.199799
2.3,-4.903775263,-19.282846,-54.915958
2.301,-4.897650627,-19.497959,-55.515423
2.302,-4.891428812,-19.695583,-55.196976
2.303,-4.885109741,-19.916487,-54.597641
2.304,-4.878693345,-20.097067,-55.168991
2.305,-4.872179563,-20.291496,-54.850681
2.306,-4.865568344,-20.499708,-54.660259
2.307,-4.858859642,-20.701488,-54.369225
2.308,-4.852053423,-20.896343,-54.578426
2.309,-4.845149661,-21.085688,-54.352734
2.31,-4.838148339,-21.300823,-54.181011
2.311,-4.831049449,-21.501511,-54.533665
2.312,-4.823852993,-21.68,-54.778831
2.313,-4.816558984,-21.88401,-54.500095
2.314,-4.809167443,-22.062906,-54.313137
2.315,-4.801678404,-22.275566,-54.425587
2.316,-4.794091911,-22.426359,-54.290882
2.317,-4.786408016,-22.661308,-54.545158
2.318,-4.778626788,-22.865133,-54.360497
2.319,-4.770748302,-23.051628,-54.567112
2.32,-4.762772648,-23.221216,-54.226509
2.321,-4.754699927,-23.387749,-54.163578
2.322,-4.746530254,-23.652546,-54.363758
2.323,-4.738263755,-23.824408,-55.194981
2.324,-4.729900569,-23.964712,-54.363781
2.325,-4.72144085,-24.196999,-53.985901
2.326,-4.712884764,-24.321674,-54.769966
2.327,-4.704232493,-24.591202,-55.137054
2.328,-4.695484231,-24.725481,-54.281746
2.329,-4.686640189,-24.900179,-53.715141
2.33,-4.677700592,-25.122667,-54.416069
2.331,-4.66866568,-25.306183,-54.185795
2.332,-4.65953571,-25.507921,-54.236057
2.333,-4.650310955,-25.667913,-54.585495
2.334,-4.640991704,-25.895441,-54.158333
2.335,-4.631578262,-26.025122,-54.608562
2.336,-4.622070954,-26.238407,-55.706413
2.337,-4.612470121,-26.41091,-54.077065
2.338,-4.602776122,-26.562237,-54.313168
2.339,-4.592989336,-26.807255,-54.530792
2.34,-4.583110159,-26.96559,-53.980919
2.341,-4.573139009,-27.1392,-53.578613
2.342,-4.563076321,-27.368935,-53.812508
2.343,-4.552922552,-27.520462,-54.425068
2.344,-4.542678181,-27.696583,-53.982803
2.345,-4.532343705,-27.857231,-54.392555
2.346,-4.521919646,-28.067858,-53.62582
2.347,-4.511406545,-28.233864,-54.181179
2.348,-4.50080497,-28.448675,-54.163998
2.349,-4.490115507,-28.620554,-54.814682
2.35,-4.479338769,-28.790155,-53.821331
2.351,-4.468475392,-28.989122,-54.130108
2.352,-4.457526039,-29.115278,-54.160339
2.353,-4.446491393,-29.276596,-53.979408
2.354,-4.435372168,-29.483894,-54.463158
2.355,-4.424169102,-29.621685,-53.963795
2.356,-4.41288296,-29.852152,-53.888165
2.357,-4.401514533,-30.014032,-53.605186
2.358,-4.390064643,-30.249092,-53.872665
2.359,-4.378534137,-30.426844,-53.770725
2.36,-4.366923893,-30.582222,-53.875183
2.361,-4.355234818,-30.698444,-54.136108
2.362,-4.34346785,-30.903166,-53.979141
2.363,-4.331623957,-31.061174,-53.138344
2.364,-4.319704138,-31.303837,-53.237038
2.365,-4.307709424,-31.459469,-53.079342
2.366,-4.29564088,-31.589352,-53.517883
2.367,-4.283499602,-31.806416,-52.758892
2.368,-4.271286721,-31.948967,-53.486168
2.369,-4.259003402,-32.136707,-53.109283
2.37,-4.246650846,-32.358654,-53.640301
2.371,-4.234230288,-32.510681,-53.439342
2.372,-4.221743,-32.593414,-53.765179
2.373,-4.209190291,-32.851295,-53.172119
2.374,-4.196573508,-32.961586,-53.384003
2.375,-4.183894034,-33.106838,-53.339405
2.376,-4.171153294,-33.337902,-53.073078
2.377,-4.158352751,-33.53204,-53.234276
2.378,-4.145493906,-33.638748,-52.938496
2.379,-4.132578303,-33.762096,-53.389118
2.38,-4.119607528,-33.978428,-53.230137
2.381,-4.106583207,-34.173653,-53.379868
2.382,-4.093507011,-34.348019,-53.052753
2.383,-4.080380651,-34.514099,-53.383446
2.384,-4.067205884,-34.647247,-53.02877
2.385,-4.053984513,-34.799828,-52.80925
2.386,-4.040718382,-35.0084,-53.13308
2.387,-4.027409385,-35.187519,-53.26775
2.388,-4.01405946,-35.348557,-53.253452
2.389,-4.000670593,-35.546818,-53.019459
2.39,-3.987244817,-35.703964,-53.258636
2.391,-3.973784214,-35.829369,-53.15123
2.392,-3.960290914,-35.967594,-52.756268
2.393,-3.946767096,-36.13522,-52.94043
2.394,-3.93321499,-36.313431,-52.79533
2.395,-3.919636877,-36.426537,-53.080269
2.396,-3.906035087,-36.634212,-53.211147
2.397,-3.892412003,-36.884247,-52.719254
2.398,-3.87877006,-36.980007,-53.210747
2.399,-3.865111744,-37.078186,-52.807819
2.4,-3.851439596,-37.276825,-52.706573
2.401,-3.83775621,-37.471416,-52.704819
2.402,-3.824064232,-37.558014,-52.914284
2.403,-3.810366364,-37.781387,-52.714722
2.404,-3.796665362,-37.959095,-52.422832
2.405,-3.782964038,-38.063568,-52.710022
2.406,-3.769265258,-38.110447,-52.710361
2.407,-3.755571944,-38.399746,-52.404381
2.408,-3.741887072,-38.563042,-52.803844
2.409,-3.728213678,-38.735645,-52.315895
2.41,-3.714554851,-38.81744,-52.143497
2.411,-3.700913737,-39.055817,-52.282894
2.412,-3.687293538,-39.248428,-52.344135
2.413,-3.673697514,-39.414066,-51.425049
2.414,-3.660128981,-39.434071,-52.382854
2.415,-3.646591309,-39.58902,-52.103462
2.416,-3.633087929,-39.862873,-52.196499
2.417,-3.619622325,-39.915668,-52.742477
2.418,-3.606198037,-40.210621,-52.194778
2.419,-3.592818663,-40.241806,-51.741142
2.42,-3.579487854,-40.470451,-51.525894
2.421,-3.566209319,-40.69791,-52.071362
2.422,-3.55298682,-40.781872,-51.844471
2.423,-3.539824174,-40.825386,-52.189892
2.424,-3.526725251,-41.104832,-51.872154
2.425,-3.513693976,-41.158142,-52.132111
2.426,-3.500734324,-41.33622,-51.94516
2.427,-3.487850325,-41.45929,-51.809696
2.428,-3.475046058,-41.746178,-51.775375
2.429,-3.462325652,-41.789555,-52.324875
2.43,-3.449693285,-42.065399,-52.360321
2.431,-3.437153185,-42.128647,-51.750042
2.432,-3.424709626,-42.304623,-51.877796
2.433,-3.412366927,-42.356369,-51.840267
2.434,-3.400129451,-42.608936,-51.806919
2.435,-3.388001606,-42.758133,-51.10173
2.436,-3.375987842,-42.752899,-51.72303
2.437,-3.364092645,-42.920143,-51.35117
2.438,-3.352320544,-42.985874,-51.259514
2.439,-3.340676103,-43.219528,-51.57159
2.44,-3.329163919,-43.347809,-51.353348
2.441,-3.317788624,-43.476219,-51.344585
2.442,-3.306554881,-43.788002,-51.699703
2.443,-3.295467379,-43.765018,-51.454266
2.444,-3.284530837,-43.897507,-51.115517
2.445,-3.273749995,-44.05484,-51.152714
2.446,-3.263129616,-44.28759,-51.265247
2.447,-3.252674481,-44.162228,-51.288464
2.448,-3.24238939,-44.545589,-50.93507
2.449,-3.232279154,-44.594551,-51.079704
2.45,-3.222348595,-44.69157,-50.893829
2.451,-3.212602544,-44.95652,-50.957855
2.452,-3.203045836,-44.90974,-50.657314
2.453,-3.193683309,-45.099556,-51.01952
2.454,-3.184519798,-45.21714,-51.026859
2.455,-3.175560132,-45.476059,-50.924278
2.456,-3.166809134,-45.772434,-50.572994
2.457,-3.158271615,-45.708122,-51.015308
2.458,-3.149952368,-45.747856,-50.887676
2.459,-3.141856168,-45.905891,-50.795223
2.46,-3.133987769,-46.058571,-50.693348
2.461,-3.126351895,-46.165051,-50.74461
2.462,-3.118953241,-46.293705,-50.634682
2.463,-3.111796466,-46.133614,-50.383869
2.464,-3.10488619,-46.599567,-50.472744
2.465,-3.098226992,-46.432026,-50.705498
2.466,-3.0918234,-46.846851,-50.436718
2.467,-3.085679893,-46.799038,-50.048527
2.468,-3.079800893,-47.105556,-50.154697
2.469,-3.074190762,-47.224407,-50.348011
2.47,-3.068853797,-47.149353,-50.131252
2.471,-3.063794225,-47.446247,-49.967354
2.472,-3.0590162,-47.451439,-50.037205
2.473,-3.054523798,-47.808376,-50.087101
2.474,-3.050321012,-47.79121,-50.014503
2.475,-3.046411747,-47.869259,-49.855274
2.476,-3.042799816,-47.989937,-49.684063
2.477,-3.039488937,-48.13726,-49.758358
2.478,-3.036482726,-48.386997,-49.777733
2.479,-3.033784695,-48.573647,-49.697006
2.48,-3.031398243,-48.741173,-49.755398
2.481,-3.029326659,-48.564117,-49.267914
2.482,-3.027573111,-48.753307,-49.123257
2.483,-3.026140644,-48.905437,-49.607525
2.484,-3.025032176,-48.980171,-49.174049
2.485,-3.024250494,-48.927227,-49.321007
2.486,-3.02379825,-49.057293,-49.17976
2.487,-3.023677956,-49.092972,-49.393597
2.488,-3.023891981,-49.058388,-48.892433
2.489,-3.024442547,-49.512432,-48.613544
2.49,-3.025331724,-49.138859,-48.74704
2.491,-3.02656143,-50.002819,-49.066418
2.492,-3.028133422,-50.069305,-48.713921
2.493,-3.030049298,-50.105953,-48.656864
2.494,-3.032310492,-50.006119,-48.901699
2.495,-3.03491827,-50.099865,-49.002934
2.496,-3.037873728,-50.21484,-48.844997
2.497,-3.041177789,-50.562717,-48.902096
2.498,-3.044831201,-50.293224,-48.478664
2.499,-3.048834534,-50.661091,-48.898384
2.5,-3.05318818,-50.85228,-48.635479
2.501,-3.057892346,-50.674564,-48.532314
2.502,-3.06294706,-50.945412,-49.047935
2.503,-3.068352161,-50.520081,-48.561638
2.504,-3.074107304,-50.965214,-48.497566
2.505,-3.080211955,-50.939022,-48.439667
2.506,-3.086665395,-51.416691,-48.31377
2.507,-3.093466711,-51.167671,-48.016022
2.508,-3.100614805,-51.37714,-47.864056
2.509,-3.108108385,-51.278782,-48.176445
2.51,-3.115945974,-51.805691,-48.154976
2.511,-3.124125901,-51.519577,-48.079994
2.512,-3.132646308,-51.886032,-47.86517
2.513,-3.141505148,-52.076115,-47.702354
2.514,-3.150700185,-51.693897,-47.621281
2.515,-3.160228999,-51.987259,-47.742126
2.516,-3.170088981,-52.24025,-47.485699
2.517,-3.18027734,-52.18428,-47.423615
2.518,-3.190791104,-52.387455,-47.453106
2.519,-3.201627118,-52.636902,-47.430748
2.52,-3.212782049,-52.701088,-47.50391
2.521,-3.224252392,-52.745174,-47.159126
2.522,-3.236034463,-52.959187,-47.187382
2.523,-3.248124412,-52.781334,-46.964802
2.524,-3.26051822,-53.219666,-46.694572
2.525,-3.273211702,-53.058849,-46.855461
2.526,-3.286200515,-53.441219,-46.657597
2.527,-3.299480154,-53.074406,-46.720795
2.528,-3.313045965,-52.93819,-46.476883
2.529,-3.32689314,-53.431084,-46.765587
2.53,-3.341016727,-53.622063,-46.553795
2.531,-3.355411631,-53.13092,-46.21241
2.532,-3.370072619,-53.529564,-46.208511
2.533,-3.384994327,-54.145592,-46.102497
2.534,-3.400171259,-53.936096,-46.070309
2.535,-3.415597799,-53.402241,-46.16428
2.536,-3.431268208,-53.774258,-46.087219
2.537,-3.447176636,-53.743504,-45.828671
2.538,-3.463317122,-53.69854,-45.681309
2.539,-3.479683603,-54.03796,-45.819836
2.54,-3.496269916,-54.097092,-45.632984
2.541,-3.513069806,-53.717213,-45.618511
2.542,-3.53007693,-54.455334,-45.393295
2.543,-3.547284862,-54.451397,-45.147209
2.544,-3.564687103,-54.694675,-45.352192
2.545,-3.582277079,-54.469177,-45.009727
2.546,-3.600048154,-54.172699,-45.052238
2.547,-3.617993633,-54.528343,-45.108109
2.548,-3.636106768,-55.295437,-44.746429
2.549,-3.654380764,-54.252357,-44.635033
2.55,-3.672808785,-54.460613,-44.633968
2.551,-3.691383962,-54.791912,-44.637169
2.552,-3.710099395,-55.095089,-44.534039
2.553,-3.728948166,-54.930325,-44.415527
2.554,-3.747923337,-55.408215,-44.214104
2.555,-3.767017965,-55.1437,-44.182457
2.556,-3.786225101,-55.338799,-44.091331
2.557,-3.805537802,-55.108719,-43.950893
2.558,-3.824949136,-55.185013,-43.850494
2.559,-3.844452186,-55.417057,-43.893883
2.56,-3.864040061,-55.416538,-43.736301
2.561,-3.8837059,-55.020035,-43.648117
2.562,-3.903442881,-55.999901,-43.554935
2.563,-3.923244226,-55.424416,-43.314548
2.564,-3.94310321,-56.289234,-43.252625
2.565,-3.963013166,-55.436062,-43.217968
2.566,-3.982967494,-55.413857,-42.919289
2.567,-4.002959669,-56.045086,-42.863777
2.568,-4.022983248,-55.282291,-42.650421
2.569,-4.043031875,-55.759338,-42.613708
2.57,-4.063099296,-56.182384,-42.529377
2.571,-4.083179357,-55.885609,-42.498863
2.572,-4.103266021,-54.934036,-42.279335
2.573,-4.123353374,-56.924255,-42.262573
2.574,-4.143435628,-55.569843,-42.071102
2.575,-4.16350714,-55.626396,-41.918205
2.576,-4.183562411,-56.056385,-41.804749
2.577,-4.203596103,-56.279736,-41.707359
2.578,-4.223603043,-56.674606,-41.572685
2.579,-4.243578235,-56.455185,-41.502224
2.58,-4.263516873,-55.799862,-41.434502
2.581,-4.283414346,-56.104721,-41.34634
2.582,-4.303266252,-55.924278,-41.086292
2.583,-4.323068408,-56.487808,-41.049812
2.584,-4.342816862,-56.546482,-40.95879
2.585,-4.362507906,-56.553795,-40.694824
2.586,-4.382138084,-56.207695,-40.775433
2.587,-4.401704212,-56.607681,-40.511101
2.588,-4.421203383,-56.103394,-40.385334
2.589,-4.440632986,-56.615303,-40.230011
2.59,-4.459990719,-56.33403,-40.070587
2.591,-4.479274602,-56.234871,-39.939922
2.592,-4.498482995,-56.652233,-39.866264
2.593,-4.51761461,-55.87183,-39.712372
2.594,-4.536668533,-56.669636,-39.585159
2.595,-4.555644236,-56.821091,-39.493359
2.596,-4.574541596,-56.414513,-39.355236
2.597,-4.593360914,-56.442333,-39.122997
2.598,-4.612102935,-56.994877,-39.124233
2.599,-4.630768865,-56.695309,-38.892094
2.6,-4.649360396,-57.244965,-38.806927
2.601,-4.667879721,-57.021397,-38.710812
2.602,-4.686329563,-57.114704,-38.608448
2.603,-4.704713193,-56.921341,-38.406013
2.604,-4.723034454,-57.24229,-38.236618
2.605,-4.74129779,-57.063801,-38.178658
2.606,-4.759508267,-57.094078,-37.985794
2.607,-4.777671599,-56.756237,-37.879585
2.608,-4.795794178,-57.310291,-37.772251
2.609,-4.813883102,-56.699947,-37.591019
2.61,-4.8319462,-56.895809,-37.525856
2.611,-4.849992066,-56.659927,-37.297527
2.612,-4.868030087,-56.740368,-37.261223
2.613,-4.886070474,-56.736095,-37.035351
2.614,-4.904124298,-57.736748,-36.824604
2.615,-4.922203516,-57.219421,-36.768223
2.616,-4.940321011,-56.726589,-36.581398
2.617,-4.958490623,-57.439915,-36.547894
2.618,-4.976727182,-57.558201,-36.306355
2.619,-4.995046547,-56.979755,-36.153965
2.62,-5.013465639,-57.6842,-36.076939
2.621,-5.032002476,-56.489944,-35.898365
2.622,-5.050676212,-56.768803,-35.701122
2.623,-5.069507167,-57.646584,-35.502789
2.624,-5.088516871,-56.746063,-35.381172
2.625,-5.107728089,-56.918324,-35.296032
2.626,-5.127164864,-56.782143,-35.167892
2.627,-5.146852548,-57.101967,-35.049282
2.628,-5.166817832,-57.245331,-34.788265
2.629,-5.18708878,-56.905506,-34.691322
2.63,-5.207694858,-57.347294,-34.549858
2.631,-5.228666962,-57.449238,-34.395664
2.632,-5.250037443,-57.803791,-34.230343
2.633,-5.271840129,-57.083454,-34.073532
2.634,-5.294110345,-58.049179,-33.879276
2.635,-5.316884929,-57.539143,-33.790611
2.636,-5.340202242,-57.683811,-33.564358
2.637,-5.364102178,-57.748859,-33.424732
2.638,-5.388626165,-57.973801,-33.308842
2.639,-5.413817161,-57.420265,-33.141079
2.64,-5.439719646,-57.884811,-32.97876
2.641,-5.466379602,-56.891296,-32.83477
2.642,-5.493844497,-57.711517,-32.731297
2.643,-5.522163248,-57.087914,-32.544647
2.644,-5.551386181,-57.480255,-32.401276
2.645,-5.581564986,-56.66803,-32.294228
2.646,-5.61275266,-57.126427,-32.113228
2.647,-5.645003433,-57.314545,-31.988081
2.648,-5.678372696,-57.084061,-31.827662
2.649,-5.71291691,-57.544411,-31.659586
2.65,-5.748693503,-56.414551,-31.532429
2.651,-5.785760762,-57.114594,-31.367182
2.652,-5.824177707,-57.097416,-31.233425
2.653,-5.864003957,-57.820889,-31.071815
2.654,-5.905299583,-56.745014,-30.923275
2.655,-5.948124945,-56.770767,-30.768011
2.656,-5.992540529,-57.119232,-30.543316
2.657,-6.03860676,-57.865681,-30.47333
2.658,-6.086383812,-56.704918,-30.318722
2.659,-6.135931405,-56.600201,-30.094799
2.66,-6.187308599,-57.241585,-29.974401
2.661,-6.240573569,-57.462673,-29.774591
2.662,-6.295783387,-56.863461,-29.652822
2.663,-6.352993785,-57.129559,-29.490858
2.664,-6.412258927,-57.30138,-29.34527
2.665,-6.473631169,-57.429581,-29.237761
2.666,-6.537160827,-57.569881,-29.029524
2.667,-6.602895939,-57.315422,-28.867725
2.668,-6.670882033,-57.16724,-28.75609
2.669,-6.741161909,-58.032833,-28.591658
2.67,-6.813775415,-57.135071,-28.445469
2.671,-6.888759245,-57.554001,-28.291012
2.672,-6.966146741,-57.132027,-28.115402
2.673,-7.045967715,-57.816296,-27.963268
2.674,-7.128248284,-57.734818,-27.788296
2.675,-7.213010725,-57.620144,-27.660309
2.676,-7.300273347,-57.304783,-27.477295
2.677,-7.390050384,-58.07827,-27.347841
2.678,-7.482351918,-57.567261,-27.199028
2.679,-7.577183812,-57.233353,-27.029673
2.68,-7.674547677,-58.09613,-26.853136
2.681,-7.774440864,-57.033558,-26.746902
2.682,-7.876856472,-56.855919,-26.565407
2.683,-7.981783387,-57.365677,-26.384466
2.684,-8.089206345,-57.11739,-26.2166
2.685,-8.199106017,-57.333393,-26.096132
2.686,-8.311459111,-56.971973,-25.938448
2.687,-8.426238508,-57.009197,-25.787577
2.688,-8.5434134,-57.023964,-25.667929
2.689,-8.662949464,-57.642471,-25.456442
2.69,-8.784809035,-56.957314,-25.321321
2.691,-8.908951308,-57.373123,-25.146891
2.692,-9.035332539,-57.168674,-25.001688
2.693,-9.163906268,-56.704964,-24.826916
2.694,-9.294623538,-57.08633,-24.6502
2.695,-9.427433129,-56.798119,-24.500072
2.696,-9.562281788,-57.220436,-24.344412
2.697,-9.699114471,-57.400051,-24.204044
2.698,-9.83787457,-57.234962,-24.058609
2.699,-9.97850415,-56.783051,-23.861212
2.7,-10.12094418,-56.956219,-23.695498
2.701,-10.26513475,-57.341068,-23.56039
2.702,-10.41101529,-57.395538,-23.395647
2.703,-10.55852478,-56.89238,-23.250956
2.704,-10.70760196,-57.096111,-23.055901
2.705,-10.8581855,-57.046673,-22.940639
2.706,-11.01021418,-56.971748,-22.783386
2.707,-11.16362708,-56.762581,-22.635361
2.708,-11.31836372,-57.045219,-22.481848
2.709,-11.47436422,-56.877953,-22.289284
2.71,-11.63156939,-57.111485,-22.162327
2.711,-11.78992092,-57.259411,-22.026144
2.712,-11.94936143,-57.32325,-21.835838
2.713,-12.1098346,-57.332733,-21.664576
2.714,-12.27128524,-57.599686,-21.517426
2.715,-12.43365938,-57.388062,-21.329435
2.716,-12.59690434,-56.752396,-21.20314
2.717,-12.76096877,-57.022346,-20.988493
2.718,-12.92580268,-57.654072,-20.851112
2.719,-13.09135754,-56.935669,-20.695763
2.72,-13.25758624,-56.852543,-20.517487
2.721,-13.42444316,-57.387371,-20.350851
2.722,-13.59188415,-56.64267,-20.193499
2.723,-13.75986658,-56.987904,-20.019691
2.724,-13.92834927,-56.733421,-19.839928
2.725,-14.09729258,-57.122997,-19.65
2.726,-14.26665834,-56.835014,-19.49474
2.727,-14.43640983,-56.823143,-19.358532
2.728,-14.6065118,-57.178947,-19.190844
2.729,-14.77693045,-57.123192,-19.025249
2.73,-14.94763335,-57.331085,-18.849436
2.731,-15.11858948,-56.28606,-18.678318
2.732,-15.28976917,-56.820045,-18.540237
2.733,-15.46114408,-56.166847,-18.366335
